user_id,session_id,action,action_type,action_detail,device_type,secs_elapsed
6,4371,107.0,0.0,0.0,8.0,50.0
6,4372,105.0,0.0,0.0,8.0,28.0
7,24247,81.0,7.0,99.0,6.0,401.0
7,24248,178.0,7.0,104.0,6.0,2901.0
7,24249,54.0,6.0,24.0,6.0,247.0
7,24250,118.0,3.0,101.0,6.0,1024.0
7,24251,158.0,7.0,57.0,6.0,1094.0
7,24252,118.0,3.0,101.0,6.0,1624.0
7,24253,81.0,7.0,99.0,6.0,978.0
7,24254,158.0,7.0,57.0,6.0,1999.0
7,24255,81.0,7.0,99.0,6.0,269.0
7,24256,118.0,3.0,101.0,6.0,1364.0
8,24247,81.0,7.0,99.0,8.0,6991.0
8,24248,158.0,7.0,57.0,8.0,6347.0
8,24249,81.0,7.0,99.0,8.0,6476.0
8,24250,118.0,3.0,101.0,8.0,1045.0
8,24251,118.0,3.0,101.0,8.0,1899.0
8,24252,23.0,2.0,17.0,8.0,25.0
8,24253,81.0,7.0,99.0,8.0,957.0
8,24254,81.0,7.0,99.0,8.0,1923.0
8,24255,81.0,7.0,99.0,8.0,771.0
8,24256,118.0,3.0,101.0,8.0,764.0
9,24231,165.0,3.0,78.0,6.0,107.0
9,24232,74.0,3.0,34.0,6.0,511.0
9,24233,31.0,6.0,20.0,6.0,958.0
9,24234,118.0,3.0,101.0,6.0,1079.0
9,24235,23.0,2.0,17.0,6.0,799.0
9,24236,81.0,7.0,50.0,6.0,701.0
9,24237,56.0,7.0,26.0,6.0,939.0
9,24238,165.0,3.0,78.0,6.0,29.0
9,24239,158.0,7.0,57.0,6.0,1500.0
9,24240,81.0,7.0,50.0,6.0,694.0
10,24231,178.0,7.0,104.0,6.0,2189.0
10,24232,178.0,7.0,104.0,6.0,266.0
10,24233,56.0,7.0,26.0,6.0,977.0
10,24234,118.0,3.0,101.0,6.0,1077.0
10,24235,23.0,2.0,17.0,6.0,594.0
10,24236,81.0,7.0,50.0,6.0,4.0
10,24237,158.0,7.0,57.0,6.0,210.0
10,24238,158.0,7.0,57.0,6.0,6139.0
10,24239,158.0,7.0,57.0,6.0,6597.0
10,24240,81.0,7.0,50.0,6.0,694.0
11,24231,118.0,3.0,101.0,8.0,2607.0
11,24232,154.0,2.0,99.0,8.0,6136.0
11,24233,154.0,2.0,99.0,8.0,6382.0
11,24234,154.0,2.0,99.0,8.0,4537.0
11,24235,118.0,3.0,101.0,8.0,1873.0
11,24236,81.0,7.0,99.0,8.0,6026.0
11,24237,81.0,7.0,99.0,8.0,3269.0
11,24238,154.0,2.0,99.0,8.0,6925.0
11,24239,154.0,2.0,99.0,8.0,1304.0
11,24240,154.0,2.0,99.0,8.0,1624.0
12,4223,15.0,0.0,0.0,6.0,8810.0
12,4224,74.0,3.0,34.0,6.0,45.0
12,4225,31.0,6.0,20.0,6.0,774.0
12,4226,118.0,3.0,101.0,6.0,1011.0
12,4227,81.0,7.0,50.0,6.0,734.0
12,4228,56.0,7.0,26.0,6.0,61.0
12,4229,158.0,7.0,57.0,6.0,910.0
12,4230,158.0,7.0,57.0,6.0,6945.0
12,4231,81.0,7.0,50.0,6.0,26041.0
12,4232,81.0,0.0,0.0,6.0,694.0
13,24231,118.0,3.0,101.0,5.0,2807.0
13,24232,154.0,2.0,99.0,8.0,6982.0
13,24233,154.0,2.0,99.0,8.0,6780.0
13,24234,154.0,2.0,99.0,8.0,4597.0
13,24235,118.0,3.0,101.0,8.0,1691.0
13,24236,81.0,7.0,99.0,8.0,6026.0
13,24237,158.0,7.0,57.0,8.0,3936.0
13,24238,154.0,2.0,99.0,8.0,6536.0
13,24239,154.0,2.0,99.0,8.0,6577.0
13,24240,154.0,2.0,99.0,8.0,1694.0
14,24247,81.0,7.0,99.0,8.0,6590.0
14,24248,178.0,7.0,104.0,8.0,909.0
14,24249,56.0,7.0,26.0,8.0,876.0
14,24250,56.0,7.0,26.0,8.0,1217.0
14,24251,81.0,7.0,50.0,8.0,1269.0
14,24252,23.0,2.0,17.0,8.0,47.0
14,24253,118.0,3.0,101.0,8.0,964.0
14,24254,81.0,7.0,50.0,8.0,1957.0
14,24255,81.0,7.0,50.0,8.0,777.0
14,24256,118.0,3.0,101.0,8.0,1364.0
15,24253,118.0,3.0,101.0,6.0,45.0
15,24254,178.0,7.0,104.0,6.0,82.0
15,24255,74.0,3.0,34.0,6.0,376.0
15,24256,118.0,3.0,101.0,6.0,1076.0
15,24257,23.0,2.0,17.0,6.0,599.0
15,24258,118.0,3.0,101.0,6.0,1036.0
15,24259,154.0,2.0,99.0,6.0,8474.0
15,24260,154.0,2.0,99.0,6.0,6994.0
15,24261,118.0,3.0,101.0,6.0,1997.0
15,24262,154.0,2.0,99.0,6.0,236.0
16,4363,118.0,3.0,101.0,8.0,40.0
16,4364,158.0,7.0,57.0,8.0,1603.0
16,4365,23.0,2.0,17.0,8.0,5561.0
16,4366,118.0,3.0,101.0,8.0,1069.0
16,4367,23.0,2.0,17.0,8.0,1517.0
16,4368,23.0,2.0,17.0,8.0,1107.0
16,4369,158.0,7.0,57.0,8.0,1378.0
16,4370,154.0,2.0,99.0,8.0,4925.0
16,4371,154.0,2.0,99.0,8.0,6088.0
16,4372,105.0,0.0,0.0,8.0,71.0
17,4363,118.0,3.0,101.0,8.0,40.0
17,4364,158.0,7.0,57.0,8.0,1603.0
17,4365,81.0,7.0,50.0,8.0,6150.0
17,4366,118.0,3.0,101.0,8.0,1053.0
17,4367,23.0,2.0,17.0,8.0,1517.0
17,4368,23.0,2.0,17.0,8.0,1234.0
17,4369,158.0,7.0,57.0,8.0,5998.0
17,4370,158.0,7.0,57.0,8.0,1925.0
17,4371,133.0,7.0,50.0,8.0,4999.0
17,4372,81.0,7.0,50.0,8.0,737.0
18,24235,154.0,2.0,99.0,6.0,1080.0
18,24236,74.0,3.0,34.0,6.0,504.0
18,24237,31.0,6.0,20.0,6.0,707.0
18,24238,118.0,3.0,101.0,6.0,1169.0
18,24239,158.0,7.0,57.0,6.0,1623.0
18,24240,158.0,7.0,57.0,6.0,11623.0
18,24241,158.0,7.0,57.0,6.0,236.0
18,24242,165.0,3.0,78.0,6.0,47.0
18,24243,23.0,2.0,17.0,6.0,1267.0
18,24244,158.0,7.0,57.0,6.0,736.0
19,24231,178.0,7.0,104.0,6.0,6982.0
19,24232,178.0,7.0,104.0,6.0,9111.0
19,24233,56.0,7.0,26.0,6.0,677.0
19,24234,118.0,3.0,101.0,6.0,1079.0
19,24235,23.0,2.0,17.0,6.0,577.0
19,24236,81.0,7.0,50.0,6.0,4.0
19,24237,56.0,7.0,26.0,6.0,539.0
19,24238,158.0,7.0,57.0,6.0,6529.0
19,24239,158.0,7.0,57.0,6.0,21597.0
19,24240,81.0,7.0,50.0,6.0,694.0
20,24231,178.0,7.0,104.0,6.0,2186.0
20,24232,178.0,7.0,104.0,6.0,9160.0
20,24233,56.0,7.0,26.0,6.0,977.0
20,24234,118.0,3.0,101.0,6.0,1079.0
20,24235,23.0,2.0,17.0,6.0,77.0
20,24236,81.0,7.0,50.0,6.0,4.0
20,24237,56.0,7.0,26.0,6.0,210.0
20,24238,158.0,7.0,57.0,6.0,6529.0
20,24239,118.0,3.0,101.0,6.0,2504.0
20,24240,81.0,7.0,50.0,6.0,694.0
21,4223,23.0,2.0,17.0,8.0,40.0
21,4224,158.0,7.0,57.0,8.0,1003.0
21,4225,81.0,7.0,50.0,8.0,771.0
21,4226,118.0,3.0,101.0,8.0,1071.0
21,4227,23.0,2.0,17.0,8.0,516.0
21,4228,165.0,3.0,78.0,8.0,117.0
21,4229,74.0,3.0,34.0,8.0,367.0
21,4230,158.0,7.0,57.0,8.0,957.0
21,4231,23.0,2.0,17.0,8.0,2697.0
21,4232,158.0,7.0,57.0,8.0,11634.0
22,24231,165.0,3.0,78.0,6.0,49.0
22,24232,74.0,3.0,34.0,6.0,556.0
22,24233,31.0,6.0,20.0,6.0,927.0
22,24234,118.0,3.0,101.0,6.0,1079.0
22,24235,81.0,7.0,99.0,6.0,1071.0
22,24236,81.0,7.0,50.0,6.0,704.0
22,24237,56.0,7.0,26.0,6.0,939.0
22,24238,165.0,3.0,78.0,6.0,25.0
22,24239,158.0,7.0,57.0,6.0,1500.0
22,24240,81.0,7.0,50.0,6.0,694.0
23,14263,30.0,6.0,7.0,8.0,8487.0
23,14264,178.0,7.0,104.0,8.0,2112.0
23,14265,23.0,2.0,17.0,8.0,157.0
23,14266,118.0,3.0,101.0,8.0,1087.0
23,14267,23.0,2.0,17.0,8.0,596.0
23,14268,23.0,2.0,17.0,8.0,36.0
23,14269,158.0,7.0,57.0,8.0,3957.0
23,14270,158.0,7.0,57.0,8.0,1925.0
23,14271,118.0,3.0,101.0,8.0,1267.0
23,14272,154.0,2.0,99.0,8.0,21369.0
24,24231,178.0,7.0,104.0,8.0,2137.0
24,24232,158.0,7.0,57.0,8.0,6436.0
24,24233,56.0,7.0,26.0,8.0,354.0
24,24234,158.0,7.0,57.0,8.0,1077.0
24,24235,54.0,6.0,24.0,8.0,13577.0
24,24236,81.0,7.0,50.0,8.0,504.0
24,24237,56.0,7.0,26.0,8.0,537.0
24,24238,158.0,7.0,57.0,8.0,6585.0
24,24239,118.0,3.0,101.0,8.0,2697.0
24,24240,158.0,7.0,57.0,8.0,634.0
25,4263,118.0,3.0,101.0,8.0,40.0
25,4264,118.0,3.0,101.0,8.0,1011.0
25,4265,23.0,2.0,17.0,8.0,307.0
25,4266,107.0,0.0,0.0,8.0,17.0
25,4267,23.0,2.0,17.0,8.0,734.0
25,4268,23.0,2.0,17.0,8.0,1265.0
25,4269,158.0,7.0,57.0,8.0,3996.0
25,4270,158.0,7.0,57.0,8.0,4925.0
25,4271,118.0,3.0,101.0,8.0,1052.0
25,4272,118.0,3.0,101.0,8.0,1637.0
26,24247,81.0,7.0,99.0,6.0,901.0
26,24248,178.0,7.0,104.0,6.0,751.0
26,24249,81.0,7.0,50.0,6.0,867.0
26,24250,158.0,7.0,57.0,6.0,1045.0
26,24251,158.0,7.0,57.0,6.0,1894.0
26,24252,81.0,7.0,99.0,6.0,47.0
26,24253,118.0,3.0,101.0,6.0,78.0
26,24254,158.0,7.0,57.0,6.0,1994.0
26,24255,81.0,7.0,99.0,6.0,269.0
26,24256,118.0,3.0,101.0,6.0,164.0
27,24231,118.0,3.0,101.0,8.0,2107.0
27,24232,154.0,2.0,99.0,8.0,6982.0
27,24233,154.0,2.0,99.0,8.0,6302.0
27,24234,154.0,2.0,99.0,8.0,4537.0
27,24235,118.0,3.0,101.0,8.0,1699.0
27,24236,81.0,7.0,99.0,8.0,6046.0
27,24237,158.0,7.0,57.0,8.0,277.0
27,24238,154.0,2.0,99.0,8.0,6536.0
27,24239,154.0,2.0,99.0,8.0,6571.0
27,24240,154.0,2.0,99.0,8.0,1694.0
28,24231,118.0,3.0,101.0,6.0,2696.0
28,24232,154.0,2.0,99.0,6.0,6982.0
28,24233,154.0,2.0,99.0,6.0,6780.0
28,24234,118.0,3.0,101.0,6.0,1079.0
28,24235,118.0,3.0,101.0,6.0,1626.0
28,24236,81.0,7.0,99.0,6.0,6036.0
28,24237,154.0,2.0,99.0,6.0,976.0
28,24238,154.0,2.0,99.0,6.0,6539.0
28,24239,154.0,2.0,99.0,6.0,1304.0
28,24240,154.0,2.0,99.0,6.0,1636.0
29,24231,165.0,3.0,78.0,6.0,49.0
29,24232,74.0,3.0,34.0,6.0,511.0
29,24233,31.0,6.0,20.0,6.0,958.0
29,24234,118.0,3.0,101.0,6.0,1071.0
29,24235,81.0,7.0,99.0,6.0,1071.0
29,24236,81.0,7.0,99.0,6.0,731.0
29,24237,56.0,7.0,26.0,6.0,739.0
29,24238,165.0,3.0,78.0,6.0,29.0
29,24239,158.0,7.0,57.0,6.0,1163.0
29,24240,56.0,7.0,26.0,6.0,694.0
30,9785,154.0,2.0,99.0,10.0,6869.0
30,9786,154.0,2.0,99.0,10.0,9634.0
30,9787,154.0,2.0,99.0,10.0,1731.0
30,9788,154.0,2.0,99.0,10.0,1502.0
30,9789,158.0,7.0,57.0,10.0,1861.0
30,9790,154.0,2.0,99.0,10.0,18361.0
30,9791,158.0,7.0,57.0,10.0,45.0
30,9792,158.0,7.0,57.0,10.0,7965.0
30,9793,81.0,7.0,99.0,10.0,1245.0
30,9794,154.0,2.0,99.0,10.0,1806.0
31,24231,118.0,3.0,101.0,5.0,2807.0
31,24232,154.0,2.0,99.0,8.0,6982.0
31,24233,154.0,2.0,99.0,8.0,6377.0
31,24234,154.0,2.0,99.0,8.0,4537.0
31,24235,118.0,3.0,101.0,8.0,1699.0
31,24236,81.0,7.0,99.0,8.0,6005.0
31,24237,158.0,7.0,57.0,8.0,936.0
31,24238,154.0,2.0,99.0,8.0,6925.0
31,24239,154.0,2.0,99.0,8.0,6576.0
31,24240,154.0,2.0,99.0,8.0,1694.0
32,24247,81.0,7.0,99.0,8.0,6991.0
32,24248,158.0,7.0,57.0,8.0,303.0
32,24249,81.0,7.0,99.0,8.0,6476.0
32,24250,118.0,3.0,101.0,8.0,1045.0
32,24251,158.0,7.0,57.0,8.0,1894.0
32,24252,23.0,2.0,17.0,8.0,45.0
32,24253,81.0,7.0,99.0,8.0,3269.0
32,24254,158.0,7.0,57.0,8.0,305.0
32,24255,81.0,7.0,99.0,8.0,269.0
32,24256,118.0,3.0,101.0,8.0,364.0
33,4313,158.0,7.0,57.0,8.0,1666.0
33,4314,118.0,3.0,101.0,8.0,603.0
33,4315,81.0,7.0,99.0,8.0,6150.0
33,4316,118.0,3.0,101.0,8.0,1072.0
33,4317,23.0,2.0,17.0,8.0,1067.0
33,4318,81.0,7.0,99.0,8.0,6134.0
33,4319,158.0,7.0,57.0,8.0,991.0
33,4320,154.0,2.0,99.0,8.0,4400.0
33,4321,154.0,2.0,99.0,8.0,4997.0
33,4322,105.0,0.0,0.0,8.0,71.0
34,24231,165.0,3.0,78.0,4.0,49.0
34,24232,74.0,3.0,34.0,4.0,511.0
34,24233,31.0,6.0,20.0,4.0,957.0
34,24234,118.0,3.0,101.0,4.0,1079.0
34,24235,23.0,2.0,17.0,4.0,471.0
34,24236,81.0,7.0,50.0,4.0,4.0
34,24237,56.0,7.0,26.0,4.0,939.0
34,24238,165.0,3.0,78.0,4.0,25.0
35,4263,118.0,3.0,101.0,8.0,45.0
35,4264,158.0,7.0,57.0,8.0,6303.0
35,4265,23.0,2.0,17.0,8.0,637.0
35,4266,118.0,3.0,101.0,8.0,1037.0
35,4267,81.0,7.0,99.0,8.0,6061.0
35,4268,23.0,2.0,17.0,8.0,1236.0
35,4269,154.0,2.0,99.0,8.0,5996.0
35,4270,154.0,2.0,99.0,8.0,6925.0
35,4271,154.0,2.0,99.0,8.0,77.0
35,4272,154.0,2.0,99.0,8.0,6536.0
36,4263,118.0,3.0,101.0,8.0,81.0
36,4264,178.0,7.0,104.0,8.0,2603.0
36,4265,23.0,2.0,17.0,8.0,372.0
36,4266,118.0,3.0,101.0,8.0,1063.0
36,4267,23.0,2.0,17.0,8.0,736.0
36,4268,23.0,2.0,17.0,8.0,1261.0
36,4269,158.0,7.0,57.0,8.0,997.0
36,4270,154.0,2.0,99.0,8.0,4925.0
36,4271,154.0,2.0,99.0,8.0,6052.0
36,4272,107.0,0.0,0.0,8.0,637.0
37,24231,178.0,7.0,104.0,5.0,1082.0
37,24232,178.0,7.0,104.0,5.0,361.0
37,24233,81.0,0.0,0.0,5.0,600.0
37,24234,158.0,7.0,57.0,2.0,1086.0
37,24235,23.0,2.0,17.0,6.0,571.0
37,24236,56.0,7.0,26.0,6.0,501.0
37,24237,56.0,7.0,26.0,6.0,737.0
37,24238,165.0,3.0,78.0,2.0,29.0
37,24239,158.0,7.0,57.0,6.0,1507.0
37,24240,81.0,0.0,0.0,2.0,236.0
38,24231,183.0,6.0,85.0,8.0,32111.0
38,24232,183.0,6.0,85.0,8.0,1479.0
38,24233,183.0,6.0,85.0,8.0,2266.0
38,24234,118.0,3.0,101.0,8.0,1190.0
38,24235,158.0,7.0,57.0,8.0,1071.0
38,24236,158.0,7.0,57.0,8.0,52000.0
38,24237,81.0,7.0,99.0,8.0,266.0
38,24238,158.0,7.0,57.0,8.0,1305.0
38,24239,158.0,7.0,57.0,8.0,6597.0
38,24240,183.0,6.0,85.0,8.0,1388.0
39,14263,118.0,3.0,101.0,8.0,45.0
39,14264,81.0,7.0,99.0,8.0,2903.0
39,14265,23.0,2.0,17.0,8.0,152.0
39,14266,107.0,0.0,0.0,8.0,37.0
39,14267,23.0,2.0,17.0,8.0,777.0
39,14268,23.0,2.0,17.0,8.0,145.0
39,14269,158.0,7.0,57.0,8.0,3998.0
39,14270,158.0,7.0,57.0,8.0,1925.0
39,14271,118.0,3.0,101.0,8.0,1053.0
39,14272,165.0,3.0,78.0,8.0,737.0
40,24211,183.0,6.0,85.0,8.0,2681.0
40,24212,158.0,7.0,57.0,8.0,6300.0
40,24213,81.0,7.0,50.0,8.0,237.0
40,24214,118.0,3.0,101.0,8.0,1097.0
40,24215,158.0,7.0,57.0,8.0,303.0
40,24216,81.0,7.0,99.0,8.0,6026.0
40,24217,81.0,7.0,99.0,8.0,736.0
40,24218,158.0,7.0,57.0,8.0,6157.0
40,24219,118.0,3.0,101.0,8.0,697.0
40,24220,158.0,7.0,57.0,8.0,736.0
41,24253,118.0,3.0,101.0,6.0,1089.0
41,24254,178.0,7.0,104.0,6.0,373.0
41,24255,74.0,3.0,34.0,6.0,376.0
41,24256,118.0,3.0,101.0,6.0,1024.0
41,24257,23.0,2.0,17.0,6.0,599.0
41,24258,118.0,3.0,101.0,6.0,36.0
41,24259,154.0,2.0,99.0,6.0,8474.0
41,24260,154.0,2.0,99.0,6.0,6994.0
41,24261,118.0,3.0,101.0,6.0,1490.0
41,24262,154.0,2.0,99.0,6.0,736.0
42,24231,118.0,3.0,101.0,8.0,2807.0
42,24232,154.0,2.0,99.0,8.0,6989.0
42,24233,31.0,6.0,20.0,8.0,794.0
42,24234,178.0,7.0,104.0,8.0,1077.0
42,24235,23.0,2.0,17.0,8.0,1077.0
42,24236,81.0,7.0,50.0,8.0,26.0
42,24237,56.0,7.0,26.0,8.0,264.0
42,24238,165.0,3.0,78.0,8.0,25.0
42,24239,158.0,7.0,57.0,8.0,1597.0
42,24240,81.0,7.0,50.0,8.0,778.0
43,4263,118.0,3.0,101.0,8.0,40.0
43,4264,158.0,7.0,57.0,8.0,1511.0
43,4265,23.0,2.0,17.0,8.0,307.0
43,4266,107.0,0.0,0.0,8.0,17.0
43,4267,81.0,7.0,99.0,8.0,6261.0
43,4268,23.0,2.0,17.0,8.0,1237.0
43,4269,158.0,7.0,57.0,8.0,3996.0
43,4270,158.0,7.0,57.0,8.0,4917.0
43,4271,118.0,3.0,101.0,8.0,2997.0
43,4272,118.0,3.0,101.0,8.0,1368.0
44,24231,178.0,7.0,104.0,7.0,101.0
44,24232,178.0,7.0,104.0,6.0,9111.0
44,24233,56.0,7.0,26.0,6.0,280.0
44,24234,118.0,3.0,101.0,6.0,1079.0
44,24235,56.0,7.0,26.0,6.0,994.0
44,24236,81.0,7.0,50.0,6.0,4.0
44,24237,56.0,7.0,26.0,6.0,939.0
44,24238,158.0,7.0,56.0,2.0,6529.0
44,24239,118.0,3.0,101.0,6.0,2504.0
44,24240,81.0,0.0,0.0,2.0,694.0
45,24231,178.0,7.0,104.0,6.0,2181.0
45,24232,178.0,7.0,104.0,6.0,323.0
45,24233,56.0,7.0,26.0,6.0,677.0
45,24234,118.0,3.0,101.0,6.0,1079.0
45,24235,81.0,7.0,50.0,6.0,1077.0
45,24236,56.0,7.0,26.0,6.0,503.0
45,24237,56.0,7.0,26.0,6.0,937.0
45,24238,158.0,7.0,56.0,6.0,1329.0
45,24239,118.0,3.0,101.0,6.0,2504.0
45,24240,81.0,7.0,50.0,6.0,694.0
46,4223,15.0,0.0,0.0,8.0,300.0
46,4224,178.0,7.0,104.0,8.0,2001.0
46,4225,54.0,6.0,24.0,8.0,6868.0
46,4226,118.0,3.0,101.0,8.0,1076.0
46,4227,81.0,7.0,50.0,8.0,734.0
46,4228,118.0,3.0,101.0,8.0,66.0
46,4229,158.0,7.0,57.0,8.0,2910.0
46,4230,158.0,7.0,57.0,8.0,1925.0
46,4231,81.0,7.0,50.0,8.0,26048.0
46,4232,81.0,0.0,0.0,8.0,636.0
47,4363,118.0,3.0,101.0,8.0,40.0
47,4364,158.0,7.0,57.0,8.0,1603.0
47,4365,23.0,2.0,17.0,8.0,5561.0
47,4366,118.0,3.0,101.0,8.0,1069.0
47,4367,23.0,2.0,17.0,8.0,1667.0
47,4368,23.0,2.0,17.0,8.0,1101.0
47,4369,158.0,7.0,57.0,8.0,1361.0
47,4370,154.0,2.0,99.0,8.0,407.0
47,4371,154.0,2.0,99.0,8.0,6088.0
47,4372,105.0,0.0,0.0,8.0,737.0
48,24231,165.0,3.0,78.0,6.0,49.0
48,24232,74.0,3.0,34.0,6.0,511.0
48,24233,31.0,6.0,20.0,6.0,958.0
48,24234,118.0,3.0,101.0,6.0,1079.0
48,24235,23.0,2.0,17.0,6.0,471.0
48,24236,81.0,7.0,50.0,6.0,23.0
48,24237,56.0,7.0,26.0,6.0,939.0
48,24238,165.0,3.0,78.0,6.0,29.0
48,24239,158.0,7.0,57.0,6.0,58162.0
48,24240,81.0,7.0,50.0,6.0,695.0
49,24243,81.0,7.0,99.0,8.0,6900.0
49,24244,178.0,7.0,104.0,8.0,2901.0
49,24245,81.0,7.0,50.0,8.0,756.0
49,24246,78.0,0.0,0.0,8.0,1079.0
49,24247,56.0,7.0,26.0,8.0,1894.0
49,24248,49.0,2.0,19.0,8.0,16148.0
49,24249,158.0,7.0,56.0,8.0,2494.0
49,24250,158.0,7.0,57.0,8.0,1907.0
49,24251,81.0,7.0,50.0,8.0,26437.0
49,24252,81.0,0.0,0.0,8.0,234.0
50,4263,118.0,3.0,101.0,5.0,45.0
50,4264,158.0,7.0,57.0,8.0,1011.0
50,4265,23.0,2.0,17.0,8.0,372.0
50,4266,118.0,3.0,101.0,8.0,1087.0
50,4267,23.0,2.0,17.0,8.0,1661.0
50,4268,118.0,3.0,101.0,8.0,1036.0
50,4269,154.0,2.0,99.0,8.0,5997.0
50,4270,154.0,2.0,99.0,8.0,4914.0
50,4271,154.0,2.0,99.0,8.0,77.0
50,4272,154.0,2.0,99.0,8.0,536.0
51,4263,118.0,3.0,101.0,8.0,40.0
51,4264,158.0,7.0,57.0,8.0,1003.0
51,4265,23.0,2.0,17.0,8.0,307.0
51,4266,107.0,0.0,0.0,8.0,17.0
51,4267,81.0,7.0,99.0,8.0,6261.0
51,4268,23.0,2.0,17.0,8.0,1034.0
51,4269,158.0,7.0,57.0,8.0,998.0
51,4270,158.0,7.0,57.0,8.0,4925.0
51,4271,118.0,3.0,101.0,8.0,2697.0
51,4272,81.0,7.0,50.0,8.0,494.0
52,4363,118.0,3.0,101.0,8.0,40.0
52,4364,158.0,7.0,57.0,8.0,1603.0
52,4365,23.0,2.0,17.0,8.0,5561.0
52,4366,118.0,3.0,101.0,8.0,1069.0
52,4367,23.0,2.0,17.0,8.0,1517.0
52,4368,23.0,2.0,17.0,8.0,1101.0
52,4369,158.0,7.0,57.0,8.0,5998.0
52,4370,154.0,2.0,99.0,8.0,4404.0
52,4371,154.0,2.0,99.0,8.0,6088.0
52,4372,105.0,0.0,0.0,8.0,71.0
53,24231,118.0,3.0,101.0,6.0,2107.0
53,24232,154.0,2.0,99.0,6.0,6982.0
53,24233,154.0,2.0,99.0,6.0,6345.0
53,24234,154.0,2.0,99.0,6.0,4597.0
53,24235,118.0,3.0,101.0,6.0,1699.0
53,24236,81.0,7.0,99.0,6.0,6036.0
53,24237,158.0,7.0,57.0,6.0,976.0
53,24238,154.0,2.0,99.0,6.0,6539.0
53,24239,154.0,2.0,99.0,6.0,6594.0
53,24240,154.0,2.0,99.0,6.0,1694.0
54,24231,118.0,3.0,101.0,8.0,2107.0
54,24232,154.0,2.0,99.0,8.0,6982.0
54,24233,31.0,6.0,20.0,8.0,277.0
54,24234,178.0,7.0,104.0,8.0,1079.0
54,24235,23.0,2.0,17.0,8.0,577.0
54,24236,81.0,7.0,50.0,8.0,1.0
