loyalty_history_id,country,province,city,postal_code,gender,education,salary,marital_status,loyalty_card,clv,enrollment_type,enrollment_year,enrollment_month,cancellation_year,cancellation_month
621940,1,2,26,54,2,3,162087.0,1,3,4883.55,2,2017,9,0.0,0.0
835796,1,7,21,21,1,3,254243.0,2,3,4885.16,2,2013,7,0.0,0.0
163608,1,2,25,48,1,2,0.0,3,3,4896.26,2,2013,1,0.0,0.0
602694,1,9,13,8,1,5,79329.0,1,3,4904.89,2,2018,8,0.0,0.0
883349,1,7,14,17,1,1,67182.0,2,3,4908.12,2,2014,4,2014.0,12.0
703882,1,2,27,53,2,2,0.0,3,3,4922.17,2,2012,4,0.0,0.0
528074,1,2,25,48,1,1,103558.0,3,3,4928.0,2,2012,10,0.0,0.0
801821,1,9,13,11,2,2,0.0,3,1,4941.65,2,2015,10,0.0,0.0
708020,1,9,8,16,2,1,77863.0,2,1,4957.03,2,2015,5,0.0,0.0
919922,1,7,19,28,1,2,0.0,1,1,4957.16,2,2017,8,2018.0,4.0
277091,1,7,21,21,1,3,150410.0,2,1,4960.97,2,2017,4,0.0,0.0
983524,1,1,5,44,2,1,50598.0,2,3,2695.96,1,2018,4,0.0,0.0
166037,1,2,26,54,2,1,68031.0,1,1,5016.14,2,2012,6,0.0,0.0
236593,1,9,13,9,2,2,0.0,3,1,5016.64,2,2015,6,0.0,0.0
425445,1,2,24,52,2,1,77255.0,2,1,5041.45,2,2014,4,0.0,0.0
660436,1,7,21,22,2,2,0.0,3,1,5123.77,2,2017,5,0.0,0.0
640244,1,9,13,8,1,1,56178.0,2,1,5126.54,2,2014,9,0.0,0.0
573332,1,2,24,50,1,1,94488.0,2,1,5126.84,2,2012,7,0.0,0.0
330464,1,6,7,3,2,1,100510.0,1,1,5146.9,2,2014,10,0.0,0.0
881198,1,9,13,8,1,1,51574.0,2,1,5149.3,2,2015,8,0.0,0.0
508115,1,11,28,55,2,1,102982.0,2,1,5181.62,2,2017,3,0.0,0.0
577405,1,2,27,53,1,2,0.0,2,1,5205.91,2,2016,4,0.0,0.0
596390,1,2,4,46,2,1,75473.0,2,1,5251.98,2,2017,4,0.0,0.0
750710,1,5,18,1,2,1,52723.0,2,1,5259.71,2,2015,2,0.0,0.0
447962,1,7,21,25,2,2,0.0,2,1,5285.92,2,2013,7,0.0,0.0
483768,1,7,14,17,1,2,0.0,2,1,5294.23,2,2016,12,0.0,0.0
596586,1,2,25,48,2,1,88321.0,1,1,5365.54,2,2013,8,0.0,0.0
572062,1,4,6,6,1,1,94433.0,3,1,5421.54,2,2013,4,2013.0,12.0
831180,1,9,13,14,2,2,0.0,2,1,5447.81,2,2015,9,0.0,0.0
991568,1,7,23,20,1,1,80447.0,3,1,5454.59,2,2016,10,0.0,0.0
757127,1,9,13,8,1,1,92794.0,2,1,5459.22,2,2018,12,0.0,0.0
275387,1,2,24,51,1,1,40528.0,3,3,4732.22,1,2018,3,2018.0,11.0
175249,1,7,21,34,2,1,97183.0,2,1,5494.87,2,2013,5,0.0,0.0
968034,1,5,18,1,1,2,0.0,2,1,5502.73,2,2015,6,0.0,0.0
343425,1,2,24,50,2,1,98651.0,2,1,5532.75,2,2016,1,2017.0,4.0
431201,1,7,21,29,1,1,75555.0,2,1,5562.46,2,2017,10,0.0,0.0
665373,1,2,24,51,2,1,68372.0,2,1,5564.74,2,2016,9,2017.0,5.0
953307,1,9,22,15,1,2,0.0,3,1,5568.95,2,2018,9,0.0,0.0
164559,1,2,25,48,2,1,52904.0,3,1,4978.95,1,2018,2,0.0,0.0
546665,1,2,24,50,2,2,0.0,3,1,5619.97,2,2013,6,0.0,0.0
701732,1,7,20,19,1,3,232255.0,3,1,5639.4,2,2018,10,0.0,0.0
710003,1,7,11,27,2,1,56154.0,3,1,5644.47,2,2016,2,0.0,0.0
528693,1,7,21,25,2,1,57584.0,1,1,5768.09,2,2012,12,0.0,0.0
771056,1,4,6,6,1,1,56639.0,2,1,5791.01,2,2015,11,0.0,0.0
672893,1,2,4,46,1,1,50098.0,2,1,5810.63,2,2012,8,0.0,0.0
796627,1,2,25,48,1,2,0.0,3,1,6537.05,1,2018,2,0.0,0.0
434620,1,2,25,48,2,1,95440.0,2,1,5817.83,2,2018,5,0.0,0.0
448896,1,9,13,14,1,1,91239.0,2,1,5838.9,2,2017,4,0.0,0.0
971582,1,7,20,19,2,1,79911.0,2,1,5945.62,2,2014,12,0.0,0.0
968666,1,9,13,14,1,1,67757.0,2,1,5956.55,2,2017,10,0.0,0.0
892219,1,7,21,34,1,1,86264.0,2,1,5994.26,2,2013,2,0.0,0.0
515969,1,2,25,48,1,1,51573.0,3,1,6005.21,2,2012,11,0.0,0.0
408347,1,2,25,48,2,5,81333.0,3,1,6005.85,2,2018,7,0.0,0.0
793178,1,3,29,36,2,5,126642.0,2,1,6057.07,2,2013,1,0.0,0.0
238063,1,4,12,5,2,1,103368.0,2,1,6159.01,2,2012,6,0.0,0.0
505522,1,7,21,24,1,1,76573.0,2,1,6177.11,2,2018,11,0.0,0.0
454440,1,8,3,4,1,2,0.0,2,1,6238.05,2,2016,7,0.0,0.0
979449,1,7,19,28,2,1,64373.0,2,1,6366.23,2,2015,2,2017.0,12.0
892517,1,7,21,33,1,1,57150.0,3,1,6369.26,2,2012,10,0.0,0.0
790450,1,7,21,35,1,1,67497.0,2,1,6470.54,2,2014,1,0.0,0.0
543599,1,9,16,7,1,2,0.0,3,1,6474.83,2,2014,1,2015.0,6.0
169129,1,7,21,33,1,2,0.0,3,1,6481.38,2,2016,1,0.0,0.0
474272,1,9,22,15,2,1,75949.0,2,1,6508.76,2,2013,1,2017.0,3.0
623222,1,3,29,36,1,1,85038.0,2,1,6521.37,2,2014,12,2018.0,7.0
950336,1,2,9,47,1,1,55994.0,2,1,6631.67,2,2016,10,0.0,0.0
907038,1,7,19,28,1,2,0.0,3,1,6725.04,2,2017,12,0.0,0.0
157300,1,2,26,54,1,1,52832.0,2,1,8617.55,1,2018,3,2018.0,11.0
207576,1,1,5,42,2,1,71992.0,2,1,6862.51,2,2012,5,0.0,0.0
270730,1,9,13,10,2,1,101168.0,2,1,6992.53,2,2012,10,0.0,0.0
894532,1,2,9,47,1,1,68416.0,2,1,10392.96,1,2018,4,0.0,0.0
543852,1,9,13,8,1,1,101063.0,2,1,7074.4,2,2014,3,0.0,0.0
966580,1,7,23,20,1,1,82910.0,1,1,7109.3,2,2015,12,0.0,0.0
762117,1,5,18,1,1,1,51716.0,1,1,7176.59,2,2018,6,0.0,0.0
802425,1,2,24,51,1,2,0.0,2,1,7200.66,2,2016,7,0.0,0.0
869712,1,4,12,5,2,1,49133.0,2,1,7247.74,2,2016,1,2016.0,9.0
568880,1,9,13,14,1,1,46839.0,2,1,7269.34,2,2018,5,0.0,0.0
950961,1,1,5,44,1,2,0.0,2,1,7281.44,2,2018,12,0.0,0.0
180024,1,2,24,51,2,1,64546.0,2,1,7284.45,2,2018,6,0.0,0.0
593252,1,9,13,14,2,1,51553.0,2,1,7295.43,2,2015,12,0.0,0.0
977303,1,7,21,32,1,2,0.0,2,1,7331.51,2,2016,9,0.0,0.0
664008,1,10,17,39,2,1,91285.0,2,1,7356.56,2,2017,11,0.0,0.0
893266,1,3,29,36,1,1,50433.0,2,1,7367.65,2,2016,3,0.0,0.0
929455,1,2,4,46,2,1,61941.0,3,1,7396.72,2,2018,11,0.0,0.0
297702,1,9,22,15,2,1,76660.0,3,1,7409.08,2,2018,7,0.0,0.0
338285,1,7,21,35,1,1,77621.0,2,1,7414.44,2,2017,4,0.0,0.0
609532,1,7,21,24,1,1,66596.0,2,1,7421.59,2,2013,2,0.0,0.0
229436,1,7,19,28,1,2,0.0,3,1,7452.94,2,2017,1,0.0,0.0
264034,1,2,24,52,2,2,0.0,3,2,2840.9,1,2018,3,0.0,0.0
107571,1,2,24,52,2,2,0.0,3,1,7486.09,2,2017,3,0.0,0.0
120583,1,2,24,49,2,2,0.0,3,1,7539.6,2,2012,8,0.0,0.0
922786,1,9,13,13,2,2,0.0,3,1,7559.21,2,2015,2,0.0,0.0
615214,1,2,24,51,2,1,91594.0,2,1,7583.56,2,2013,4,0.0,0.0
851845,1,2,27,53,2,2,0.0,2,1,7589.63,2,2018,12,0.0,0.0
576658,1,2,26,54,1,2,0.0,2,2,3123.08,1,2018,4,2018.0,12.0
127882,1,7,14,17,1,2,0.0,3,1,7716.44,2,2016,11,0.0,0.0
440928,1,7,21,32,2,1,86323.0,1,1,7769.84,2,2012,8,0.0,0.0
135312,1,9,13,8,2,1,84851.0,1,1,7812.89,2,2015,7,0.0,0.0
952955,1,7,21,23,1,1,74651.0,3,1,7840.17,2,2015,6,0.0,0.0
149884,1,9,13,14,2,1,59149.0,2,1,7855.32,2,2017,6,0.0,0.0
854742,1,1,1,43,2,1,47245.0,2,1,8009.47,2,2015,4,2016.0,7.0
886299,1,3,29,38,2,1,70858.0,2,1,8022.69,2,2017,12,0.0,0.0
600923,1,9,13,10,2,1,57031.0,2,1,8023.08,2,2013,1,2016.0,9.0
803252,1,9,13,13,2,1,101563.0,1,1,8024.51,2,2014,5,2014.0,9.0
480909,1,7,11,27,2,1,87177.0,3,1,8054.98,2,2016,8,0.0,0.0
352092,1,9,13,14,2,1,94459.0,2,1,8096.31,2,2017,5,0.0,0.0
585978,1,7,14,17,1,1,76494.0,2,1,8099.4,2,2017,9,0.0,0.0
146028,1,9,13,14,1,2,0.0,3,1,8152.24,2,2014,6,0.0,0.0
901819,1,1,1,43,1,1,80305.0,2,1,8162.62,2,2013,9,0.0,0.0
863432,1,2,24,50,2,1,92408.0,2,1,8184.69,2,2015,1,0.0,0.0
276255,1,7,21,32,1,1,85504.0,2,1,8214.6,2,2017,2,0.0,0.0
581999,1,7,14,17,2,1,52721.0,2,1,8219.36,2,2015,4,0.0,0.0
149912,1,9,13,11,1,1,81857.0,2,1,8238.46,2,2018,1,0.0,0.0
436318,1,7,21,21,1,4,55478.0,2,1,8375.35,2,2015,11,2016.0,7.0
515981,1,7,21,29,1,2,0.0,3,1,8415.64,2,2012,9,0.0,0.0
281979,1,1,5,42,1,2,0.0,2,1,8487.24,2,2012,6,0.0,0.0
709415,1,7,23,20,2,3,250253.0,1,1,8509.85,2,2016,6,0.0,0.0
644630,1,9,13,9,2,1,101933.0,2,1,8564.77,2,2016,1,0.0,0.0
906615,1,7,19,28,2,2,0.0,2,1,8607.48,2,2014,11,0.0,0.0
795235,1,2,24,50,2,1,89781.0,2,1,8609.16,2,2018,5,2018.0,10.0
482424,1,7,21,22,1,2,0.0,2,1,8610.67,2,2014,9,2015.0,5.0
331598,1,2,4,46,1,1,64827.0,2,1,8621.0,2,2013,1,0.0,0.0
341728,1,9,13,8,2,2,0.0,3,1,8628.3,2,2013,7,0.0,0.0
809733,1,9,13,11,1,1,77335.0,2,1,8639.09,2,2012,9,0.0,0.0
466384,1,7,21,32,1,2,0.0,2,1,8647.14,2,2016,1,2016.0,9.0
565452,1,2,24,49,2,1,63652.0,2,1,8649.18,2,2012,5,0.0,0.0
662380,1,6,7,3,1,1,77615.0,2,1,8658.86,2,2014,8,0.0,0.0
583718,1,2,24,51,1,1,98806.0,2,1,8696.91,2,2017,9,0.0,0.0
216661,1,2,27,53,1,1,40125.0,3,2,5647.15,1,2018,4,0.0,0.0
203033,1,9,13,11,2,1,93261.0,2,1,8717.05,2,2016,3,0.0,0.0
549982,1,2,26,54,2,1,93261.0,2,1,8717.05,2,2017,2,0.0,0.0
453448,1,2,27,53,2,1,50698.0,1,1,8722.9,2,2017,11,0.0,0.0
139974,1,2,26,54,2,1,63809.0,2,1,8738.4,2,2018,11,0.0,0.0
917998,1,7,14,18,2,2,0.0,3,1,8773.51,2,2014,7,0.0,0.0
833998,1,7,21,29,2,1,82547.0,2,1,8875.97,2,2015,4,0.0,0.0
337453,1,2,24,51,1,1,96819.0,2,1,9011.13,2,2013,12,0.0,0.0
499128,1,6,7,3,1,2,0.0,3,1,9031.21,2,2014,9,0.0,0.0
499945,1,2,24,51,2,2,0.0,2,1,9048.98,2,2014,6,0.0,0.0
981536,1,3,29,36,2,2,0.0,2,1,9087.59,2,2016,12,0.0,0.0
950593,1,3,29,36,1,2,0.0,3,1,9095.74,2,2016,5,0.0,0.0
138565,1,2,25,48,2,1,83830.0,2,1,9212.61,2,2014,4,0.0,0.0
908120,1,4,6,6,2,4,76905.0,2,1,9269.68,2,2013,9,0.0,0.0
879177,1,2,24,50,1,1,80440.0,2,1,9371.77,2,2014,7,0.0,0.0
352809,1,2,24,51,1,1,59355.0,2,2,7098.02,1,2018,4,0.0,0.0
672308,1,7,10,30,2,2,0.0,2,1,9661.1,2,2013,4,0.0,0.0
329826,1,7,21,31,1,1,104617.0,2,1,9778.73,2,2014,11,0.0,0.0
223081,1,9,22,15,2,1,54301.0,1,1,9915.9,2,2013,8,2016.0,3.0
442249,1,7,21,23,1,1,78393.0,1,1,10115.45,2,2016,4,0.0,0.0
678243,1,1,5,44,2,5,83773.0,2,1,10179.72,2,2014,12,0.0,0.0
643912,1,9,16,7,1,1,77019.0,3,1,10506.94,2,2013,4,0.0,0.0
295412,1,9,8,16,1,1,84988.0,2,1,10656.88,2,2012,5,0.0,0.0
616746,1,7,23,20,1,1,59298.0,2,1,10820.0,2,2017,12,0.0,0.0
714379,1,2,24,52,1,1,59298.0,2,1,10820.0,2,2017,10,0.0,0.0
461199,1,9,16,7,2,1,49588.0,1,1,10972.07,2,2015,3,0.0,0.0
329302,1,2,24,51,1,1,69696.0,3,1,11009.13,2,2015,5,0.0,0.0
744612,1,9,13,8,1,1,82463.0,2,1,11085.88,2,2015,9,0.0,0.0
687463,1,2,24,52,1,1,103804.0,2,1,11323.36,2,2016,4,0.0,0.0
742281,1,7,21,31,1,3,187495.0,2,1,11714.78,2,2012,12,0.0,0.0
535482,1,7,21,25,2,1,58565.0,2,1,11760.88,2,2012,7,0.0,0.0
405928,1,9,22,15,2,2,0.0,3,1,11855.14,2,2012,8,0.0,0.0
566182,1,7,21,31,2,1,103037.0,1,1,11900.54,2,2014,4,0.0,0.0
789892,1,7,21,29,2,1,70541.0,2,1,12174.59,2,2015,1,0.0,0.0
973846,1,2,9,47,2,1,47116.0,3,2,16172.94,1,2018,2,0.0,0.0
948693,1,9,13,8,2,1,61813.0,2,1,12731.95,2,2016,1,0.0,0.0
259110,1,2,24,49,1,2,0.0,3,1,12767.23,2,2014,10,0.0,0.0
166273,1,2,24,51,1,1,79418.0,2,2,18704.85,1,2018,4,0.0,0.0
366977,1,2,24,49,1,2,0.0,2,2,19357.37,1,2018,3,0.0,0.0
207001,1,2,4,46,2,1,96817.0,2,1,13372.02,2,2015,7,0.0,0.0
165742,1,2,26,54,2,2,0.0,3,1,13552.78,2,2016,3,0.0,0.0
745920,1,7,10,30,1,2,0.0,3,1,13727.8,2,2017,7,0.0,0.0
257417,1,10,17,40,1,5,91789.0,3,1,13759.15,2,2012,10,0.0,0.0
912633,1,2,24,52,1,2,0.0,2,2,60556.19,1,2018,2,0.0,0.0
886439,1,3,29,36,2,2,0.0,3,1,14084.49,2,2016,12,0.0,0.0
218917,1,9,13,14,2,2,0.0,1,1,14635.45,2,2017,1,0.0,0.0
654433,1,6,7,3,1,1,69824.0,1,1,14789.62,2,2017,9,2018.0,5.0
968225,1,7,21,32,2,1,75414.0,2,1,15031.56,2,2012,11,0.0,0.0
950467,1,2,24,52,2,2,0.0,2,3,2425.3,1,2018,4,0.0,0.0
225363,1,1,1,43,1,3,121570.0,1,1,15363.85,2,2015,7,0.0,0.0
700566,1,2,24,50,2,2,0.0,3,3,2433.02,1,2018,4,0.0,0.0
287266,1,4,6,6,2,1,84612.0,2,1,15485.8,2,2013,4,0.0,0.0
485795,1,2,24,50,2,2,0.0,2,1,15672.7,2,2016,9,0.0,0.0
350692,1,7,21,23,1,1,93977.0,2,1,15727.13,2,2016,11,0.0,0.0
828232,1,4,6,6,2,1,58509.0,2,1,15956.03,2,2015,8,0.0,0.0
973728,1,2,9,47,1,1,69756.0,2,1,16515.01,2,2013,10,0.0,0.0
984429,1,1,1,43,2,1,60746.0,2,1,16936.27,2,2012,11,0.0,0.0
135421,1,6,7,2,1,1,91156.0,2,1,17441.64,2,2017,1,0.0,0.0
448273,1,9,16,7,2,1,79725.0,2,1,17738.2,2,2013,3,0.0,0.0
936273,1,7,14,17,1,1,73746.0,2,1,18196.64,2,2014,2,0.0,0.0
494515,1,2,4,46,2,1,84750.0,2,1,18453.58,2,2017,6,0.0,0.0
573830,1,3,29,38,2,1,56850.0,3,1,18544.3,2,2018,8,0.0,0.0
596173,1,9,13,14,2,1,56714.0,2,1,20003.14,2,2015,8,2016.0,4.0
137850,1,2,24,51,2,1,99788.0,2,1,20096.89,2,2013,1,0.0,0.0
661411,1,7,21,34,2,1,99788.0,2,1,20096.89,2,2012,12,0.0,0.0
825484,1,7,21,32,2,1,88294.0,1,1,20215.39,2,2016,5,0.0,0.0
197086,1,6,7,3,1,1,97051.0,2,1,20467.72,2,2016,12,0.0,0.0
775520,1,7,20,19,1,3,78583.0,3,1,20531.65,2,2015,10,2017.0,7.0
409051,1,7,21,32,2,2,0.0,3,1,20534.39,2,2014,2,0.0,0.0
210755,1,7,21,23,1,2,0.0,2,1,21423.64,2,2017,2,0.0,0.0
676669,1,7,21,31,2,1,75978.0,1,1,21504.34,2,2013,3,0.0,0.0
465476,1,1,5,44,1,1,69267.0,2,1,21850.84,2,2014,7,2015.0,3.0
356237,1,2,25,48,1,2,0.0,1,3,2659.71,1,2018,3,0.0,0.0
825730,1,2,4,46,1,1,93982.0,3,1,22986.15,2,2015,12,2016.0,8.0
670751,1,2,24,49,2,1,58642.0,3,1,23515.85,2,2016,3,0.0,0.0
603070,1,2,26,54,1,1,-19325.0,3,3,2893.74,1,2018,3,0.0,0.0
844477,1,7,19,28,2,1,82969.0,2,1,23990.15,2,2013,11,2014.0,7.0
365557,1,9,8,16,1,1,52367.0,2,1,25581.61,2,2014,9,0.0,0.0
321027,1,2,24,51,1,4,48025.0,2,1,25626.71,2,2015,4,0.0,0.0
282259,1,9,13,9,2,1,84015.0,2,1,25807.06,2,2013,12,0.0,0.0
953693,1,9,13,8,2,2,0.0,3,1,26223.81,2,2015,11,0.0,0.0
268414,1,2,4,46,2,1,67227.0,1,1,26346.09,2,2012,11,0.0,0.0
116735,1,2,24,49,2,1,92144.0,2,1,27443.47,2,2015,11,0.0,0.0
813352,1,2,4,46,2,1,60278.0,2,1,28393.33,2,2014,4,2014.0,12.0
243273,1,1,5,44,2,1,103105.0,3,1,30475.78,2,2018,11,0.0,0.0
187838,1,3,29,36,2,5,74124.0,2,1,30591.61,2,2017,3,0.0,0.0
512471,1,9,13,9,2,1,102779.0,1,1,35444.31,2,2015,8,0.0,0.0
225746,1,9,13,9,1,1,78464.0,2,1,41143.09,2,2013,12,0.0,0.0
625033,1,5,18,1,2,1,80686.0,3,1,42561.63,2,2013,5,0.0,0.0
923959,1,3,29,36,1,4,67018.0,3,1,43290.5,2,2016,11,0.0,0.0
302057,1,2,24,50,2,1,50769.0,3,3,4118.59,1,2018,3,0.0,0.0
856406,1,2,24,52,2,4,53149.0,2,2,2744.17,2,2018,1,0.0,0.0
804816,1,5,18,1,1,1,77496.0,3,2,2746.92,2,2013,4,2017.0,8.0
850245,1,9,16,7,2,1,60732.0,2,2,2755.22,2,2017,8,0.0,0.0
724272,1,9,13,8,2,1,99444.0,2,2,2759.98,2,2012,10,0.0,0.0
860684,1,1,5,42,1,1,56667.0,2,2,2764.03,2,2016,1,0.0,0.0
173873,1,7,21,23,2,1,68546.0,3,2,2771.05,2,2015,3,0.0,0.0
746772,1,7,21,29,2,1,90200.0,1,2,2772.44,2,2012,10,0.0,0.0
760061,1,9,13,10,1,2,0.0,3,2,2776.32,2,2013,4,0.0,0.0
523246,1,2,26,54,2,1,79786.0,2,2,2777.34,2,2013,11,0.0,0.0
488303,1,2,24,49,1,1,52971.0,2,2,2790.46,2,2017,3,0.0,0.0
106689,1,7,21,33,1,1,61554.0,2,2,2795.41,2,2017,6,0.0,0.0
565074,1,9,13,9,1,1,84836.0,2,2,2813.31,2,2014,2,2016.0,6.0
853421,1,2,26,54,2,1,84836.0,2,2,2813.31,2,2017,4,0.0,0.0
371368,1,9,13,14,1,1,83164.0,2,2,2821.1,2,2017,11,0.0,0.0
849569,1,9,16,7,2,1,85573.0,2,2,2821.35,2,2018,8,0.0,0.0
671906,1,2,24,49,1,1,50432.0,2,2,2829.86,2,2015,4,2015.0,6.0
376618,1,7,21,34,2,1,83953.0,2,2,2854.11,2,2014,11,0.0,0.0
753637,1,10,17,39,1,1,104798.0,2,2,2855.69,2,2017,8,0.0,0.0
723969,1,9,16,7,2,2,0.0,2,2,2856.95,2,2018,11,0.0,0.0
403052,1,7,21,32,2,1,58766.0,2,2,2863.31,2,2018,5,0.0,0.0
159486,1,7,11,27,2,2,0.0,3,2,2876.78,2,2013,11,2018.0,2.0
755374,1,3,29,36,1,1,89853.0,2,2,2878.77,2,2015,2,0.0,0.0
458614,1,2,27,53,1,1,70669.0,3,2,2886.23,2,2015,7,0.0,0.0
982296,1,9,13,9,2,1,77135.0,2,2,2893.81,2,2012,5,0.0,0.0
283980,1,7,23,20,1,1,49504.0,2,2,2907.36,2,2015,2,0.0,0.0
385092,1,2,27,53,1,1,86274.0,2,3,7095.13,1,2018,2,0.0,0.0
417904,1,3,29,36,2,2,0.0,3,2,2912.24,2,2017,1,0.0,0.0
507008,1,2,25,48,2,2,0.0,3,3,7180.28,1,2018,2,0.0,0.0
744567,1,7,21,32,1,1,87289.0,2,2,2927.07,2,2016,7,0.0,0.0
662164,1,7,21,21,2,1,56539.0,2,2,2930.69,2,2012,8,0.0,0.0
189854,1,2,24,50,1,1,65397.0,2,2,2931.16,2,2018,5,2018.0,11.0
192772,1,7,23,20,2,1,85944.0,2,2,2935.99,2,2012,11,0.0,0.0
478050,1,6,7,2,1,1,64374.0,1,2,2936.99,2,2013,8,0.0,0.0
645081,1,4,12,5,1,1,102715.0,2,2,2938.81,2,2013,11,0.0,0.0
878510,1,10,17,40,2,1,93281.0,3,2,2971.92,2,2017,5,2018.0,1.0
846291,1,7,20,19,1,1,90098.0,2,2,2982.2,2,2012,12,0.0,0.0
578811,1,7,19,28,1,2,0.0,3,2,2983.11,2,2015,8,0.0,0.0
923234,1,2,26,54,2,1,90945.0,2,2,3008.1,2,2014,11,0.0,0.0
746536,1,2,24,51,1,4,72183.0,3,2,3016.44,2,2012,6,0.0,0.0
702147,1,4,6,6,1,3,279713.0,3,2,3023.89,2,2018,1,0.0,0.0
628452,1,2,24,51,2,1,54980.0,3,2,3038.11,2,2015,2,2015.0,6.0
336037,1,9,8,16,2,2,0.0,3,2,3059.43,2,2017,3,0.0,0.0
706820,1,9,13,8,1,1,71120.0,2,2,3095.63,2,2016,7,0.0,0.0
820344,1,7,21,23,2,2,0.0,3,2,3099.54,2,2018,7,0.0,0.0
540715,1,2,24,50,2,1,87231.0,2,3,9581.28,1,2018,4,0.0,0.0
692856,1,2,27,53,1,1,48096.0,2,3,10861.52,1,2018,2,0.0,0.0
830394,1,6,7,2,1,1,52461.0,3,2,3146.04,2,2015,9,2016.0,5.0
922000,1,9,16,7,1,1,52461.0,3,2,3146.04,2,2016,3,0.0,0.0
502946,1,2,25,48,2,2,0.0,3,2,3164.38,2,2018,1,0.0,0.0
990918,1,3,29,38,2,1,91238.0,2,2,3188.53,2,2016,8,0.0,0.0
652816,1,2,24,51,2,1,89557.0,2,2,3199.82,2,2014,1,0.0,0.0
331325,1,7,14,17,2,4,60091.0,1,2,3226.79,2,2015,9,0.0,0.0
261964,1,9,13,9,1,2,0.0,3,2,3233.26,2,2014,2,0.0,0.0
411715,1,2,24,50,1,1,75990.0,2,2,3238.0,2,2018,7,0.0,0.0
991230,1,9,13,11,2,1,75990.0,2,2,3238.0,2,2012,7,0.0,0.0
459948,1,6,7,2,1,1,82211.0,2,2,3238.93,2,2017,6,0.0,0.0
299573,1,7,21,29,1,1,84834.0,2,2,3242.04,2,2015,10,2018.0,2.0
