activity_id,year,month,total_flights,distance,points_accumulated,points_redeemed,dollar_cost_points_redeemed,loyalty_history_id
2610,2017,6,6,9798,9798.0,0,0,950593
2627,2017,6,6,9000,9000.0,0,0,970746
2628,2017,6,6,11850,11850.0,0,0,971528
2642,2017,6,6,13992,13992.0,0,0,990918
2666,2017,7,6,14346,14346.0,0,0,127882
2699,2017,7,6,12720,12720.0,0,0,164973
2702,2017,7,6,7728,7728.0,0,0,170585
2740,2017,7,6,6192,6192.0,0,0,208553
2741,2017,7,6,10716,10716.0,0,0,209675
2766,2017,7,6,6510,6510.0,0,0,236593
2780,2017,7,6,14196,14196.0,0,0,247645
2806,2017,7,6,10812,10812.0,0,0,264486
2809,2017,7,6,8454,8454.0,0,0,271675
2815,2017,7,6,9360,9360.0,0,0,276035
2816,2017,7,6,7674,7674.0,0,0,276650
2840,2017,7,6,6492,6492.0,0,0,295412
2859,2017,7,6,13890,13890.0,0,0,318654
2884,2017,7,6,9210,9210.0,0,0,338285
2888,2017,7,6,6000,6000.0,0,0,342527
2889,2017,7,6,12984,12984.0,0,0,345615
2895,2017,7,6,14460,14460.0,0,0,350692
2909,2017,7,6,13560,13560.0,0,0,365557
2945,2017,7,6,10200,10200.0,0,0,407411
2965,2017,7,6,14466,14466.0,0,0,424540
3005,2017,7,6,9258,9258.0,0,0,471858
3007,2017,7,6,4422,4422.0,0,0,472787
3024,2017,7,6,3714,3714.0,0,0,487605
3053,2017,7,6,11568,11568.0,0,0,509513
3073,2017,7,6,8436,8436.0,0,0,527194
3083,2017,7,6,14184,14184.0,0,0,535944
3086,2017,7,6,10932,10932.0,0,0,537387
3126,2017,7,6,11574,11574.0,0,0,572811
3132,2017,7,6,12030,12030.0,0,0,579015
3143,2017,7,6,3918,3918.0,0,0,587800
3161,2017,7,6,6834,6834.0,0,0,609532
3209,2017,7,6,14838,14838.0,0,0,662164
3222,2017,7,6,10128,10128.0,0,0,677704
3245,2017,7,6,6714,6714.0,0,0,702542
3266,2017,7,6,4314,4314.0,0,0,719383
3267,2017,7,6,14442,14442.0,0,0,721688
3293,2017,7,6,4164,4164.0,0,0,746536
3296,2017,7,6,10938,10938.0,0,0,750710
3300,2017,7,6,7398,7398.0,0,0,753473
3304,2017,7,6,10098,10098.0,0,0,762117
3318,2017,7,6,6996,6996.0,0,0,776736
3347,2017,7,6,14796,14796.0,0,0,808353
3375,2017,7,6,7110,7110.0,0,0,834799
3390,2017,7,6,8172,8172.0,0,0,848632
3412,2017,7,6,14814,14814.0,0,0,860684
3437,2017,7,6,12264,12264.0,0,0,892797
3442,2017,7,6,4746,4746.0,0,0,895185
3479,2017,7,6,6510,6510.0,0,0,931183
3491,2017,7,6,7032,7032.0,0,0,945091
3498,2017,7,6,10308,10308.0,0,0,950593
3518,2017,7,6,14916,14916.0,0,0,971107
3535,2017,7,6,6492,6492.0,0,0,983822
3545,2017,8,6,13824,13824.0,0,0,102311
3566,2017,8,6,12624,12624.0,0,0,131257
3587,2017,8,6,13374,13374.0,0,0,192651
3601,2017,8,6,7686,7686.0,0,0,225746
3622,2017,8,6,14658,14658.0,0,0,264486
3647,2017,8,6,7434,7434.0,0,0,317776
3648,2017,8,6,5190,5190.0,0,0,318264
3750,2017,7,6,4434,4434.0,643,116,656942
3774,2017,8,6,11238,11238.0,0,0,557458
3782,2017,8,6,8718,8718.0,0,0,565452
3835,2017,8,6,6306,6306.0,0,0,625033
3858,2017,8,6,14490,14490.0,0,0,667262
3867,2017,8,6,6312,6312.0,0,0,678243
3889,2017,8,6,13698,13698.0,0,0,724272
3961,2017,8,6,6006,6006.0,0,0,832597
3973,2017,8,6,11658,11658.0,0,0,854902
3974,2017,8,6,8862,8862.0,0,0,860602
4012,2017,8,6,13002,13002.0,0,0,913571
4034,2017,8,6,14634,14634.0,0,0,947876
4046,2017,8,6,5280,5280.0,0,0,979644
4052,2017,8,6,9948,9948.0,0,0,986208
4056,2017,8,6,13158,13158.0,0,0,994377
4061,2017,8,6,7212,7212.0,0,0,999631
4067,2017,6,6,13254,13254.0,571,103,318654
4072,2018,7,6,3330,3330.0,463,83,997439
4084,2018,6,6,6126,6126.0,446,80,183025
4108,2018,8,6,14580,14580.0,706,127,106776
4131,2017,7,6,7908,7908.0,500,90,181082
4172,2018,6,6,14538,14538.0,623,112,905909
4173,2017,8,6,7950,7950.0,582,105,746772
4175,2017,7,6,6270,6270.0,852,153,366133
4178,2018,6,6,11478,11478.0,794,143,163608
4201,2017,7,6,13464,13464.0,0,0,537421
4202,2018,8,6,3306,3306.0,534,96,537421
4204,2017,6,6,7074,7074.0,700,126,257417
4207,2018,7,6,10230,10230.0,715,129,220822
4289,2017,6,6,13356,13356.0,792,143,175249
4290,2018,6,6,6240,6240.0,792,143,535944
4291,2017,8,6,4716,4716.0,740,133,191917
4295,2018,7,6,11160,11160.0,0,0,623222
4308,2017,8,6,9570,9570.0,0,0,649487
4343,2017,8,6,6336,6336.0,0,0,709479
4346,2017,8,6,10650,10650.0,0,0,716236
4372,2018,6,6,5232,5232.0,0,0,106037
4402,2018,6,6,9432,9432.0,0,0,134273
4416,2018,6,6,12612,12612.0,0,0,153884
4432,2018,6,6,7782,7782.0,0,0,167465
4444,2018,6,6,3924,3924.0,0,0,185774
4528,2018,6,6,5364,5364.0,0,0,268129
4533,2018,6,6,11904,11904.0,0,0,271675
4538,2018,6,6,14208,14208.0,0,0,276255
4568,2018,6,6,10704,10704.0,0,0,295412
4601,2018,6,6,12888,12888.0,0,0,330464
4609,2018,6,6,7644,7644.0,0,0,337453
4617,2018,6,6,6780,6780.0,0,0,345615
4618,2018,6,6,9342,9342.0,0,0,345908
4629,2018,6,6,13296,13296.0,0,0,352490
4681,2018,6,6,12036,12036.0,0,0,406254
4699,2018,6,6,6492,6492.0,0,0,417904
4718,2018,6,6,5304,5304.0,0,0,438199
4721,2018,6,6,8934,8934.0,0,0,439819
4724,2018,6,6,6120,6120.0,0,0,442249
4744,2018,6,6,4110,4110.0,0,0,455941
4748,2018,6,6,3462,3462.0,0,0,461199
4761,2018,6,6,7782,7782.0,0,0,472532
4780,2018,6,6,13686,13686.0,0,0,494885
4783,2018,6,6,13560,13560.0,0,0,498149
4794,2018,6,6,10836,10836.0,0,0,508115
4801,2018,6,6,13902,13902.0,0,0,515981
4838,2018,6,6,9102,9102.0,0,0,554442
4849,2018,6,6,14304,14304.0,0,0,565171
4850,2018,6,6,3696,3696.0,0,0,567070
4863,2018,6,6,12792,12792.0,0,0,750199
4867,2018,6,6,11964,11964.0,0,0,579424
4884,2018,6,6,8934,8934.0,0,0,600785
4892,2018,6,6,7494,7494.0,0,0,609072
4902,2018,6,6,7476,7476.0,0,0,620122
4924,2018,6,6,4206,4206.0,0,0,650445
4926,2018,6,6,6714,6714.0,0,0,654073
4956,2018,6,6,6984,6984.0,0,0,683126
4972,2018,6,6,8748,8748.0,0,0,702147
4973,2018,6,6,8010,8010.0,0,0,702478
4991,2018,6,6,12648,12648.0,0,0,717632
4995,2018,6,6,11070,11070.0,0,0,723591
5025,2018,6,6,8238,8238.0,0,0,750649
5035,2018,6,6,10134,10134.0,0,0,762117
5039,2018,6,6,6300,6300.0,0,0,768072
5045,2018,6,6,14016,14016.0,0,0,774321
5098,2018,6,6,10146,10146.0,0,0,829861
5123,2018,6,6,11244,11244.0,0,0,851836
5138,2018,6,6,7158,7158.0,0,0,861330
5140,2018,6,6,8208,8208.0,0,0,863259
5141,2018,6,6,3366,3366.0,0,0,863432
5162,2018,6,6,11676,11676.0,0,0,892219
5165,2018,6,6,10986,10986.0,0,0,894436
5167,2018,6,6,3252,3252.0,0,0,895185
5173,2018,6,6,4296,4296.0,0,0,901819
5175,2018,6,6,12066,12066.0,0,0,903209
5185,2018,6,6,5640,5640.0,0,0,917610
5192,2018,6,6,13518,13518.0,0,0,925385
5203,2018,6,6,11280,11280.0,0,0,936273
5218,2018,6,6,14004,14004.0,0,0,953693
5242,2018,6,6,9342,9342.0,0,0,973728
5244,2018,6,6,14376,14376.0,0,0,974829
5280,2018,7,6,12048,12048.0,0,0,112842
5284,2018,7,6,5214,5214.0,0,0,115633
5299,2018,7,6,10194,10194.0,0,0,128789
5303,2018,7,6,11184,11184.0,0,0,130368
5307,2018,7,6,14046,14046.0,0,0,135312
5312,2018,7,6,5772,5772.0,0,0,138810
5326,2018,7,6,9474,9474.0,0,0,153884
5352,2018,7,6,11310,11310.0,0,0,184478
5357,2018,7,6,9354,9354.0,0,0,188147
5361,2018,7,6,13674,13674.0,0,0,193037
5375,2018,7,6,7380,7380.0,0,0,201683
5379,2018,7,6,14862,14862.0,0,0,203033
5402,2018,7,6,11958,11958.0,0,0,221993
5409,2018,7,6,4518,4518.0,0,0,228673
5467,2018,7,6,13962,13962.0,0,0,274141
5470,2018,7,6,9318,9318.0,0,0,274879
5473,2018,7,6,3828,3828.0,0,0,276035
5475,2018,7,6,4734,4734.0,0,0,276650
5482,2018,6,6,10902,10902.0,709,128,535436
5483,2018,7,6,3186,3186.0,0,0,282259
5518,2018,7,6,14370,14370.0,0,0,310965
5520,2018,7,6,4284,4284.0,0,0,311946
5544,2018,7,6,4956,4956.0,0,0,329302
5555,2018,7,6,9078,9078.0,0,0,337983
5583,2018,7,6,11394,11394.0,0,0,358039
5588,2018,7,6,7284,7284.0,0,0,365451
5589,2018,7,6,11922,11922.0,0,0,365557
5605,2018,7,6,13872,13872.0,0,0,376618
5623,2018,6,6,6936,6936.0,535,96,968034
5626,2018,7,6,11244,11244.0,0,0,392802
5639,2018,7,6,6498,6498.0,0,0,406254
5663,2018,7,6,12732,12732.0,0,0,420202
5687,2018,7,6,3384,3384.0,0,0,444092
5701,2018,7,6,8112,8112.0,0,0,453971
5713,2018,7,6,13926,13926.0,0,0,466953
5743,2018,7,6,9414,9414.0,0,0,489842
5745,2018,7,6,5622,5622.0,0,0,491253
5757,2018,8,6,10836,10836.0,726,131,467945
5760,2018,7,6,7014,7014.0,0,0,499128
5782,2018,7,6,14454,14454.0,0,0,518236
5864,2018,7,6,5904,5904.0,0,0,579424
5868,2018,7,6,8232,8232.0,0,0,582690
5872,2018,7,6,13260,13260.0,0,0,587800
5876,2018,7,6,7080,7080.0,0,0,591641
5885,2018,7,6,9042,9042.0,0,0,600785
5918,2018,7,6,5616,5616.0,0,0,625033
5922,2018,7,6,10806,10806.0,0,0,628431
5941,2018,7,6,11136,11136.0,0,0,642002
5957,2018,7,6,10128,10128.0,0,0,654073
5963,2018,7,6,10530,10530.0,0,0,661502
5965,2018,7,6,4512,4512.0,0,0,661744
5975,2018,7,6,3372,3372.0,0,0,668959
5998,2018,7,6,9480,9480.0,0,0,695428
6007,2018,7,6,14784,14784.0,0,0,702406
6013,2018,7,6,6420,6420.0,0,0,709415
6046,2018,7,6,12450,12450.0,0,0,747926
6050,2018,7,6,5280,5280.0,0,0,753473
6057,2018,7,6,6270,6270.0,0,0,762272
6061,2018,7,6,13692,13692.0,0,0,765293
6075,2018,7,6,13194,13194.0,0,0,776736
6083,2018,7,6,12150,12150.0,0,0,781062
6096,2018,7,6,14304,14304.0,0,0,790178
6102,2018,7,6,13320,13320.0,0,0,793178
6131,2018,7,6,14046,14046.0,0,0,817456
6136,2018,7,6,4008,4008.0,0,0,822956
6144,2018,7,6,3708,3708.0,0,0,835796
6154,2018,7,6,5742,5742.0,0,0,842279
6170,2018,7,6,6318,6318.0,0,0,851986
6184,2018,7,6,6420,6420.0,0,0,863259
6194,2018,7,6,5508,5508.0,0,0,872335
6199,2018,7,6,4716,4716.0,0,0,874614
6216,2018,7,6,11292,11292.0,0,0,886299
6285,2018,7,6,10062,10062.0,0,0,944750
6302,2018,7,6,5880,5880.0,0,0,953693
6307,2018,7,6,6096,6096.0,0,0,959728
6316,2018,7,6,4896,4896.0,0,0,968034
6338,2017,7,6,8664,8664.0,696,125,659536
6373,2018,8,6,14148,14148.0,0,0,136516
6375,2018,8,6,4080,4080.0,0,0,138810
6387,2018,8,6,11730,11730.0,0,0,153600
6408,2018,8,6,5016,5016.0,0,0,180219
6411,2018,8,6,9756,9756.0,0,0,184478
6413,2018,8,6,12294,12294.0,0,0,185285
6415,2018,8,6,12708,12708.0,0,0,193037
6423,2018,8,6,12654,12654.0,0,0,208553
6430,2018,8,6,14754,14754.0,0,0,215508
6435,2018,8,6,13476,13476.0,0,0,227804
6441,2018,8,6,7356,7356.0,0,0,246187
6461,2018,8,6,9462,9462.0,0,0,273984
6468,2018,8,6,12000,12000.0,0,0,282259
6515,2018,8,6,14052,14052.0,0,0,352092
6542,2018,8,6,6834,6834.0,0,0,391611
6580,2018,8,6,7848,7848.0,0,0,444092
6584,2018,8,6,14304,14304.0,0,0,448273
6595,2018,8,6,6078,6078.0,0,0,471858
6603,2018,8,6,7914,7914.0,0,0,482528
6648,2018,8,6,4620,4620.0,0,0,565991
6651,2018,8,6,11058,11058.0,0,0,567070
6656,2018,8,6,5358,5358.0,0,0,578811
6658,2018,8,6,6816,6816.0,0,0,581661
6663,2018,8,6,14142,14142.0,0,0,593252
6672,2018,8,6,8184,8184.0,0,0,609532
6678,2018,8,6,5970,5970.0,0,0,615214
6685,2018,8,6,12936,12936.0,0,0,627502
6714,2018,8,6,10194,10194.0,0,0,702147
6718,2018,8,6,8916,8916.0,0,0,708020
6723,2018,8,6,6336,6336.0,0,0,713236
6729,2018,8,6,13110,13110.0,0,0,719383
6731,2018,8,6,4662,4662.0,0,0,721688
6746,2018,8,6,5598,5598.0,0,0,744528
6757,2018,8,6,9156,9156.0,0,0,769623
6774,2018,8,6,4410,4410.0,0,0,802425
6810,2018,8,6,7434,7434.0,0,0,860684
6830,2018,8,6,13194,13194.0,0,0,906178
6839,2018,8,6,12684,12684.0,0,0,918053
6860,2018,8,6,14400,14400.0,0,0,968034
6871,2018,8,6,4710,4710.0,0,0,981536
6876,2017,6,6,6474,6474.0,824,148,791809
6879,2017,8,6,3798,3798.0,762,137,931183
6891,2018,8,6,8178,8178.0,516,93,642002
6951,2018,7,6,8100,8100.0,564,102,983822
6957,2017,7,6,13224,13224.0,806,145,438199
6965,2018,6,6,6738,6738.0,569,102,994377
7313,2018,12,5,8540,8540.0,420,76,244721
7352,2018,12,5,11415,11415.0,431,78,929455
7385,2017,7,5,10460,10460.0,501,90,353128
7402,2017,5,5,7730,7730.0,0,0,159486
7424,2018,5,5,11295,11295.0,432,78,283770
7428,2018,5,5,10470,10470.0,386,69,933968
7431,2018,12,5,7965,7965.0,410,74,185013
7443,2017,3,5,12080,12080.0,0,0,106776
7453,2017,3,5,10880,10880.0,0,0,121183
7502,2017,3,5,5800,5800.0,0,0,192651
7512,2017,3,5,3395,3395.0,0,0,201683
7513,2017,3,5,11155,11155.0,0,0,202358
7529,2017,3,5,5925,5925.0,0,0,215508
7584,2017,3,5,11075,11075.0,0,0,270730
7597,2017,3,5,10330,10330.0,0,0,284610
7614,2017,3,5,9390,9390.0,0,0,309364
7631,2017,3,5,2900,2900.0,0,0,331325
7639,2017,3,5,5020,5020.0,0,0,342527
7654,2018,8,5,5855,5855.0,425,77,417904
7671,2017,3,5,3005,3005.0,0,0,379238
7714,2017,3,5,6575,6575.0,0,0,421923
7717,2017,3,5,7165,7165.0,0,0,424540
7724,2017,3,5,6610,6610.0,0,0,432493
7729,2017,3,5,12010,12010.0,0,0,438263
7757,2017,3,5,7450,7450.0,0,0,466865
7758,2017,3,5,6960,6960.0,0,0,466953
7785,2017,3,5,4300,4300.0,0,0,494885
7786,2017,3,5,5900,5900.0,0,0,495253
7792,2017,3,5,8670,8670.0,0,0,505522
7793,2017,3,5,10295,10295.0,0,0,507005
7798,2017,3,5,6790,6790.0,0,0,511765
7828,2017,3,5,8995,8995.0,0,0,542893
7836,2017,7,5,6945,6945.0,0,0,190149
7838,2017,3,5,5620,5620.0,0,0,565171
7845,2018,6,5,5430,5430.0,0,0,190149
7857,2017,3,5,5950,5950.0,0,0,582690
7868,2017,3,5,5105,5105.0,0,0,595083
7887,2018,9,5,5485,5485.0,359,65,528331
7889,2017,3,5,9290,9290.0,0,0,609532
7908,2017,3,5,11105,11105.0,0,0,618824
7912,2017,3,5,2930,2930.0,0,0,627489
7945,2017,3,5,8250,8250.0,0,0,665024
7967,2017,3,5,3770,3770.0,0,0,683126
7969,2017,3,5,2585,2585.0,0,0,684155
7970,2017,3,5,3570,3570.0,0,0,684934
7980,2017,3,5,9985,9985.0,0,0,693295
7984,2017,3,5,3560,3560.0,0,0,697272
7988,2017,3,5,2810,2810.0,0,0,703937
7989,2017,3,5,4770,4770.0,0,0,704149
7998,2017,7,5,4050,4050.0,574,103,329826
8053,2017,3,5,5795,5795.0,0,0,771035
8065,2017,3,5,4030,4030.0,0,0,789892
8100,2017,12,5,5920,5920.0,460,83,948693
8114,2017,3,5,9845,9845.0,0,0,838634
8128,2017,3,5,12070,12070.0,0,0,851836
8146,2017,3,5,6045,6045.0,0,0,872335
8165,2017,3,5,4595,4595.0,0,0,893863
8177,2017,3,5,12145,12145.0,0,0,901819
8182,2017,3,5,4230,4230.0,0,0,904304
8190,2017,3,5,9730,9730.0,0,0,913571
8209,2017,3,5,3380,3380.0,0,0,929728
8223,2017,3,5,7210,7210.0,0,0,948662
8240,2017,3,5,7415,7415.0,0,0,965079
8244,2017,3,5,4190,4190.0,0,0,968034
8249,2017,3,5,5810,5810.0,0,0,970746
8287,2017,12,5,7810,7810.0,0,0,219276
8288,2018,6,5,4780,4780.0,0,0,219276
8289,2018,12,5,5860,5860.0,0,0,219276
8361,2017,5,5,10695,10695.0,0,0,102311
8389,2017,5,5,4965,4965.0,0,0,131047
8398,2017,5,5,5425,5425.0,0,0,137850
8399,2017,5,5,8310,8310.0,0,0,138737
8406,2017,5,5,12130,12130.0,0,0,147700
8411,2017,5,5,8145,8145.0,0,0,153600
8412,2017,5,5,10635,10635.0,0,0,153626
8418,2017,5,5,3815,3815.0,0,0,160135
