individual_id,RELATE,SEX,AGE,MARST,RACE,CITIZEN,SPEAKENG,SCHOOL,EDUC,GRADEATT,SCHLTYPE,EMPSTAT,CLASSWKR,INCTOT,DISABWRK,household_id
37710,0,0,30,0,0,0,2,1,7,0,1,1,2,11,1,2426234
37711,1,1,25,0,0,0,2,1,8,0,1,3,2,0,1,2426234
38016,7,0,42,2,0,0,5,1,6,0,1,1,1,3,1,2426375
39023,0,0,25,0,0,0,2,1,8,0,1,1,2,25,1,2426875
39024,1,1,23,0,0,0,2,1,6,0,1,1,1,0,1,2426875
39025,2,0,4,5,0,0,0,2,1,1,3,0,0,0,0,2426875
39026,2,1,2,5,0,0,0,0,0,0,0,0,0,0,0,2426875
39945,0,0,78,0,0,0,2,1,2,0,1,3,0,7,1,2427286
39946,1,1,66,0,0,0,2,1,6,0,1,3,2,2,1,2427286
47856,0,0,68,0,0,0,2,1,2,0,1,3,0,19,1,2430870
47857,1,1,62,0,0,0,2,1,7,0,1,1,2,11,1,2430870
48268,0,0,28,5,2,3,4,1,1,0,1,1,2,7,1,2431053
48269,7,1,34,3,2,0,3,1,2,0,1,1,2,1,1,2431053
48270,7,0,80,3,0,0,2,1,6,0,1,3,0,4,2,2431053
49249,0,0,65,3,0,0,2,1,6,0,1,3,0,7,1,2431504
49365,0,0,40,0,0,0,2,1,5,0,1,1,2,7,1,2431559
49366,1,1,44,0,0,0,2,1,3,0,1,3,1,2,1,2431559
49367,2,0,15,5,0,0,2,2,3,5,2,0,0,0,0,2431559
49368,2,1,15,5,0,0,2,2,3,5,2,0,0,0,0,2431559
51605,0,0,22,5,0,0,2,2,6,6,2,1,2,7,1,2432507
51606,7,0,25,5,6,0,2,1,6,0,1,1,2,14,1,2432507
51607,7,0,18,5,6,0,2,1,6,0,1,3,0,0,1,2432507
51810,0,1,46,0,0,0,2,1,9,0,1,1,2,24,1,2432604
51811,1,0,55,0,0,0,2,1,9,0,1,1,2,17,2,2432604
51812,2,0,17,5,0,0,2,2,5,5,2,3,0,0,1,2432604
51813,2,0,15,5,0,0,2,2,3,5,2,0,0,0,0,2432604
51996,0,1,65,4,4,0,5,1,6,0,1,3,0,0,1,2432687
55771,0,0,43,5,0,0,2,1,3,0,1,1,1,0,1,2434351
56012,0,0,52,0,0,0,2,1,8,0,1,1,2,14,1,2434475
56013,1,1,56,0,0,0,2,1,6,0,1,3,0,0,2,2434475
58305,0,0,50,0,0,0,2,1,9,0,1,1,2,22,1,2435703
58306,1,1,39,0,0,0,2,2,6,6,2,1,2,23,1,2435703
58307,2,1,17,5,0,0,2,2,5,5,2,2,0,0,1,2435703
58308,2,0,15,5,0,0,2,2,3,5,2,0,0,0,0,2435703
58932,0,0,70,0,0,0,2,1,6,0,1,3,0,7,1,2436033
58933,1,1,67,0,0,0,2,1,6,0,1,1,2,11,1,2436033
59514,0,0,48,5,0,0,2,1,6,0,1,1,2,8,2,2436334
60348,0,1,52,3,0,0,2,1,10,0,1,1,2,25,1,2436797
60349,2,0,11,5,0,0,2,2,2,4,2,0,0,0,0,2436797
61269,0,0,35,0,0,0,2,1,9,0,1,1,1,50,1,2437264
61270,1,1,41,0,0,0,2,1,10,0,1,1,2,17,1,2437264
63004,0,1,85,4,0,0,2,1,8,0,1,3,0,7,1,2438000
65223,0,0,63,0,0,0,2,1,6,0,1,1,2,18,1,2438885
65224,1,1,69,0,0,0,2,1,6,0,1,3,2,3,1,2438885
67748,0,1,44,0,7,2,2,1,6,0,1,1,2,25,1,2439886
67749,1,0,64,0,1,3,2,1,6,0,1,2,2,32,1,2439886
67750,2,0,13,5,1,0,2,2,2,4,2,0,0,0,0,2439886
67832,0,0,60,0,5,2,5,1,0,0,1,3,0,4,1,2439916
67833,1,1,57,0,5,2,5,1,0,0,1,3,2,99,1,2439916
67834,2,1,10,5,5,0,3,2,1,3,2,0,0,0,0,2439916
67835,2,0,13,5,5,0,4,2,2,4,2,0,0,0,0,2439916
67836,2,0,12,5,5,0,4,2,2,4,2,0,0,0,0,2439916
67837,2,1,8,5,5,0,4,2,1,3,2,0,0,0,0,2439916
70981,0,1,69,0,0,0,2,1,10,0,1,3,1,4,1,2441146
70982,1,0,66,0,0,0,2,1,10,0,1,1,2,75,1,2441146
72645,0,1,39,5,1,0,2,1,7,0,1,3,0,7,2,2441783
72646,2,0,12,5,1,0,2,2,2,4,2,0,0,0,0,2441783
72647,2,1,11,5,1,0,2,2,1,4,2,0,0,0,0,2441783
72648,2,0,8,5,1,0,2,2,1,3,2,0,0,0,0,2441783
72649,2,0,6,5,1,0,2,2,1,3,2,0,0,0,0,2441783
72650,2,1,18,5,1,0,2,2,7,6,2,3,0,0,1,2441783
72888,0,0,44,3,0,0,2,1,6,0,1,1,1,9,1,2441878
74445,0,0,64,3,0,0,2,1,9,0,1,3,2,28,1,2442516
76055,0,0,31,0,0,3,3,2,10,7,3,3,0,0,1,2443190
76056,1,1,24,0,0,3,4,1,9,0,1,3,0,0,1,2443190
76057,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2443190
80322,0,1,48,0,0,0,2,1,10,0,1,1,1,14,1,2445123
80323,1,0,46,0,0,0,2,2,7,6,2,1,2,5,1,2445123
80324,2,1,15,5,0,0,2,2,3,5,2,0,0,0,0,2445123
81041,0,0,55,0,0,0,2,1,7,0,1,1,1,17,2,2445490
81042,1,1,50,0,0,0,2,1,10,0,1,1,1,18,2,2445490
81043,2,0,16,5,0,0,2,2,4,5,2,3,1,0,2,2445490
81044,2,0,15,5,0,0,2,2,2,5,2,0,0,0,0,2445490
81045,2,0,10,5,0,0,2,2,2,4,2,0,0,0,0,2445490
81647,7,1,85,4,7,0,2,1,10,0,1,3,0,5,2,2445792
82931,0,0,57,0,0,0,2,1,7,0,1,1,1,29,1,2446431
82932,1,1,53,0,0,0,2,1,6,0,1,1,1,29,1,2446431
83601,7,1,48,5,0,0,2,1,0,0,1,3,0,2,2,2446737
83819,0,0,40,0,0,0,2,1,9,0,1,1,2,15,1,2446831
83820,1,1,37,0,0,0,2,1,6,0,1,3,2,0,1,2446831
83821,2,0,16,5,0,0,2,2,4,5,2,3,0,0,1,2446831
83822,2,0,13,5,0,0,2,2,2,4,2,0,0,0,0,2446831
83853,0,1,85,4,0,0,2,1,2,0,1,3,0,0,2,2446849
83854,7,1,50,3,0,0,2,1,5,0,1,3,0,0,1,2446849
84277,0,0,62,0,2,0,2,1,9,0,1,1,2,18,1,2447047
84278,1,1,45,0,0,0,5,1,9,0,1,1,2,30,1,2447047
84279,2,0,10,5,0,0,2,2,2,4,2,0,0,0,0,2447047
84280,2,0,10,5,0,0,2,2,2,4,2,0,0,0,0,2447047
87243,0,0,41,0,0,0,2,1,10,0,1,1,2,27,1,2448444
87244,1,1,39,0,2,0,2,2,7,6,2,1,2,17,1,2448444
89477,0,1,45,3,0,0,2,1,6,0,1,1,1,29,1,2449375
89478,2,1,22,1,0,0,2,1,6,0,1,3,2,0,1,2449375
89479,7,0,25,5,0,0,2,1,6,0,1,1,1,15,1,2449375
91400,0,0,50,3,0,0,2,1,7,0,1,1,2,39,1,2450152
91606,0,1,68,4,0,0,2,1,6,0,1,3,0,10,1,2450232
91607,4,0,68,5,0,0,2,1,6,0,1,3,0,4,1,2450232
91608,2,0,44,3,0,0,2,1,6,0,1,3,1,0,1,2450232
91609,4,1,64,3,0,0,2,1,6,0,1,3,0,6,1,2450232
91610,6,1,46,3,0,0,2,1,6,0,1,3,2,11,1,2450232
91611,7,1,44,3,0,0,2,1,6,0,1,3,1,4,1,2450232
93168,0,1,52,3,0,0,2,2,8,6,2,3,2,31,1,2450824
94389,0,0,35,5,0,0,2,1,6,0,1,1,2,19,2,2451323
94390,2,0,1,5,0,0,0,0,0,0,0,0,0,0,0,2451323
94391,7,1,40,3,0,0,2,1,6,0,1,3,0,0,1,2451323
96743,0,0,34,3,2,0,2,1,7,0,1,1,2,15,1,2452304
96744,7,0,55,3,0,0,2,2,9,7,2,1,2,36,1,2452304
97187,0,0,75,0,0,0,2,1,7,0,1,1,2,18,1,2452496
97188,1,1,71,0,0,0,2,1,6,0,1,3,2,4,1,2452496
99168,0,0,68,3,7,2,3,1,6,0,1,3,0,20,1,2453305
99169,2,1,39,3,0,0,3,1,6,0,1,1,2,28,1,2453305
99170,5,1,10,5,0,0,3,2,1,4,2,0,0,0,0,2453305
99490,0,1,65,3,0,0,3,1,8,0,1,1,2,12,1,2453427
100331,0,0,48,0,3,2,3,1,10,0,1,1,1,26,1,2453761
100332,1,1,48,0,3,2,3,1,6,0,1,3,2,0,1,2453761
102566,0,1,42,0,0,0,2,1,6,0,1,1,2,10,1,2454714
102567,1,0,47,0,7,0,2,1,9,0,1,1,2,19,1,2454714
102568,2,0,11,5,0,0,2,2,2,4,3,0,0,0,0,2454714
102569,2,0,10,5,0,0,2,2,1,3,3,0,0,0,0,2454714
107150,0,1,57,0,0,0,2,1,8,0,1,1,2,12,1,2456822
107151,1,0,63,0,0,0,2,1,9,0,1,1,2,83,1,2456822
107725,0,1,75,3,0,0,2,1,9,0,1,3,0,71,1,2457100
108618,0,1,33,0,0,0,2,1,10,0,1,3,2,20,1,2457550
108619,1,0,35,0,0,0,2,1,9,0,1,1,2,41,1,2457550
108620,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2457550
109187,0,1,53,3,0,0,2,1,10,0,1,1,1,18,1,2457816
109389,0,0,51,0,0,0,2,1,10,0,1,1,2,5,1,2457905
109390,1,1,49,0,0,0,3,1,9,0,1,1,2,15,1,2457905
109391,2,1,15,5,0,0,2,2,3,5,2,0,0,0,0,2457905
109392,2,0,12,5,0,0,2,2,2,4,2,0,0,0,0,2457905
110719,7,0,41,1,1,0,2,1,6,0,1,3,2,2,1,2458534
113736,0,0,45,5,0,0,2,1,9,0,1,1,2,40,1,2460058
113737,7,1,39,3,0,0,2,1,10,0,1,1,2,27,1,2460058
116303,0,1,50,4,0,0,2,1,9,0,1,1,2,20,1,2461248
118150,7,0,85,4,0,0,2,1,6,0,1,3,0,4,2,2462040
118646,0,0,61,0,0,0,2,1,6,0,1,1,2,19,1,2462266
118647,1,1,63,0,0,0,2,1,6,0,1,1,2,3,1,2462266
120065,0,0,81,0,0,0,2,1,9,0,1,3,0,26,2,2462905
120066,1,1,68,0,0,2,2,1,9,0,1,3,0,2,1,2462905
122974,0,0,53,0,0,0,2,1,10,0,1,1,2,33,1,2464025
122975,1,1,47,0,0,0,2,1,9,0,1,1,2,15,1,2464025
122976,2,1,6,5,0,0,2,2,1,2,2,0,0,0,0,2464025
124705,0,1,33,0,0,0,2,2,8,6,2,1,2,15,1,2464688
124706,1,0,46,0,0,0,2,1,8,0,1,1,2,9,1,2464688
124707,2,0,7,5,0,0,2,2,1,3,2,0,0,0,0,2464688
125584,0,0,67,0,0,0,2,1,5,0,1,3,0,99,1,2465032
125585,1,1,60,0,0,0,2,1,6,0,1,1,2,10,1,2465032
125960,0,0,47,3,0,0,2,1,7,0,1,1,2,18,1,2465147
127386,0,0,42,5,5,2,3,2,8,6,3,3,2,35,1,2465663
127387,3,1,66,0,5,3,3,2,6,5,2,1,2,18,1,2465663
127388,3,0,70,0,5,2,3,2,6,5,2,3,0,0,1,2465663
127389,4,0,31,5,5,2,3,2,9,6,2,3,2,2,1,2465663
127390,7,0,35,5,5,2,3,2,6,6,3,3,2,2,1,2465663
129575,0,0,33,5,5,0,2,1,6,0,1,3,2,13,1,2466472
129576,7,0,34,5,0,0,2,1,9,0,1,1,2,19,1,2466472
129577,7,0,24,3,0,0,2,1,7,0,1,1,2,10,1,2466472
130411,0,0,37,0,1,0,2,1,7,0,1,3,2,15,1,2466771
130412,1,1,40,0,1,0,2,1,7,0,1,2,2,0,1,2466771
130413,2,0,6,5,1,0,2,2,1,3,2,0,0,0,0,2466771
130414,2,1,7,5,1,1,2,2,1,3,2,0,0,0,0,2466771
130415,2,0,14,5,1,0,2,2,2,5,2,0,0,0,0,2466771
133420,0,1,70,4,0,2,3,1,2,0,1,3,0,6,1,2467831
134031,0,0,50,0,0,0,2,1,7,0,1,3,0,36,2,2468056
134032,1,1,50,0,0,0,2,1,6,0,1,3,0,0,1,2468056
134033,2,1,25,5,0,0,2,1,6,0,1,3,0,0,2,2468056
134034,5,0,2,5,0,0,0,0,0,0,0,0,0,0,0,2468056
135034,0,0,31,5,0,2,4,1,2,0,1,3,2,3,2,2468459
135035,4,0,33,5,0,3,4,1,3,0,1,3,2,9,2,2468459
135036,6,0,21,5,0,3,1,1,4,0,1,3,2,3,2,2468459
135037,7,0,62,1,0,3,1,1,0,0,1,3,2,5,2,2468459
136914,0,0,58,0,1,0,2,2,7,6,2,1,2,20,1,2469174
136915,1,1,57,0,1,0,2,1,8,0,1,1,2,9,1,2469174
136916,2,0,19,5,1,0,2,2,7,6,2,1,2,3,1,2469174
136917,2,1,17,5,1,0,2,2,5,5,2,1,2,0,1,2469174
142020,0,0,51,0,0,0,2,1,10,0,1,1,2,24,1,2471370
142021,1,1,49,0,0,2,3,1,10,0,1,1,2,22,1,2471370
143954,0,0,43,0,5,3,1,1,0,0,1,3,0,0,1,2472220
143955,1,1,44,0,5,3,1,1,0,0,1,3,0,0,1,2472220
143956,2,0,19,1,5,3,5,1,0,0,1,1,2,10,1,2472220
143957,2,1,17,5,5,3,5,2,5,5,2,2,0,0,1,2472220
143958,2,1,15,5,5,3,5,2,3,5,2,0,0,0,0,2472220
143959,2,0,10,5,5,3,5,2,1,3,2,0,0,0,0,2472220
143960,4,0,23,1,5,3,5,2,7,6,3,3,2,2,1,2472220
143961,2,1,3,5,5,3,0,1,0,0,1,0,0,0,0,2472220
143962,2,0,6,5,5,3,3,2,1,3,2,0,0,0,0,2472220
143963,2,0,17,5,5,3,5,2,5,5,2,1,2,0,1,2472220
143964,7,0,18,5,5,3,2,2,6,6,2,2,2,0,1,2472220
143965,7,0,46,2,5,2,2,1,0,0,1,1,2,13,1,2472220
145490,0,1,33,3,0,0,2,1,9,0,1,3,2,11,1,2472921
145491,2,0,1,5,0,0,0,0,0,0,0,0,0,0,0,2472921
146731,0,1,67,0,0,0,2,1,6,0,1,3,0,68,1,2473480
146732,1,0,73,0,0,0,2,1,10,0,1,3,2,84,1,2473480
147507,0,1,47,3,1,0,2,1,6,0,1,1,2,7,2,2473832
148311,0,0,50,0,0,0,2,1,8,0,1,1,2,16,1,2474192
148312,1,1,47,0,0,0,2,1,7,0,1,1,2,2,1,2474192
148872,0,1,33,5,0,0,3,1,10,0,1,1,2,15,1,2474430
148873,7,1,41,5,0,0,2,1,9,0,1,1,2,14,1,2474430
149240,0,0,73,4,0,0,2,1,6,0,1,3,0,4,1,2474596
149896,0,1,43,3,1,0,2,1,6,0,1,1,2,1,1,2474861
149897,2,0,16,5,1,0,2,2,4,5,2,2,2,0,1,2474861
149898,4,0,45,5,1,0,2,1,6,0,1,1,2,6,1,2474861
152088,0,1,53,2,6,0,2,1,6,0,1,1,2,15,1,2475789
152089,2,1,17,5,6,0,2,2,5,5,3,3,0,0,1,2475789
157481,0,0,45,0,3,2,4,1,8,0,1,1,2,24,1,2477904
157482,1,1,44,0,3,2,4,1,8,0,1,1,2,6,1,2477904
157483,2,1,17,5,3,0,3,2,5,5,2,3,0,0,1,2477904
157757,0,0,64,0,3,2,4,1,6,0,1,1,2,16,2,2478018
157758,1,1,60,0,3,2,5,1,2,0,1,2,2,3,2,2478018
158453,0,0,51,0,3,0,2,1,10,0,1,1,2,10,1,2478271
158454,1,1,48,0,0,0,2,1,8,0,1,1,2,20,1,2478271
158455,2,1,19,5,7,0,2,2,6,6,2,1,2,3,1,2478271
158456,2,0,16,5,7,0,2,2,4,5,2,3,0,0,1,2478271
161663,0,0,44,0,0,3,5,1,6,0,1,1,1,29,2,2479449
161664,1,1,41,0,0,3,5,1,6,0,1,1,2,18,1,2479449
161665,2,0,7,5,0,0,2,2,1,3,2,0,0,0,0,2479449
161666,2,1,6,5,0,0,1,2,1,3,2,0,0,0,0,2479449
161667,3,1,60,3,0,2,3,1,4,0,1,3,0,3,1,2479449
161668,2,0,15,5,0,0,2,2,2,5,2,0,0,0,0,2479449
161669,2,0,16,5,0,0,4,2,3,5,2,1,2,0,1,2479449
161670,2,1,17,5,0,0,2,2,2,5,2,3,0,0,1,2479449
161671,2,1,18,5,0,0,4,1,6,0,1,1,2,6,1,2479449
163974,0,0,32,0,6,3,3,1,6,0,1,1,2,7,2,2480303
163975,1,1,29,0,6,3,3,1,9,0,1,3,0,0,1,2480303
163976,4,1,31,5,6,3,3,1,3,0,1,3,0,0,1,2480303
163977,2,0,5,5,6,0,3,2,1,2,2,0,0,0,0,2480303
163978,2,1,3,5,6,0,0,1,0,0,1,0,0,0,0,2480303
164903,0,0,71,3,0,0,3,1,10,0,1,3,0,8,2,2480632
171254,0,0,47,0,6,0,2,1,6,0,1,1,2,29,1,2483261
171255,1,1,42,0,0,0,2,1,7,0,1,1,1,6,1,2483261
171474,0,0,26,0,0,2,3,1,3,0,1,1,2,10,1,2483359
171475,1,1,22,0,0,2,3,2,7,6,2,1,2,8,1,2483359
173346,7,1,73,1,0,0,2,1,9,0,1,3,0,15,2,2484203
174445,0,1,50,0,0,0,2,1,7,0,1,1,2,16,1,2484686
174446,1,0,52,0,0,0,2,1,8,0,1,1,2,32,1,2484686
177399,0,0,70,0,1,0,2,1,8,0,1,3,0,15,1,2486062
177400,1,1,67,0,1,0,2,1,10,0,1,3,0,9,1,2486062
178631,0,1,70,3,0,0,2,1,10,0,1,3,2,91,1,2486646
178632,4,1,58,5,0,0,2,1,10,0,1,1,1,9,1,2486646
179449,0,0,55,0,5,3,4,2,7,6,2,1,1,6,1,2487030
179450,1,1,51,0,5,3,5,2,6,6,2,3,1,4,1,2487030
184305,0,1,42,3,0,0,2,1,6,0,1,3,0,7,1,2489163
184306,2,0,22,5,0,0,2,1,6,0,1,1,2,6,1,2489163
184307,7,1,17,5,0,0,2,2,5,5,2,1,2,0,1,2489163
184665,0,0,31,0,0,0,2,1,9,0,1,1,2,39,1,2489315
184666,1,1,30,0,0,0,2,1,9,0,1,3,2,10,1,2489315
184667,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2489315
187637,0,1,72,4,0,0,2,1,6,0,1,3,2,9,1,2490454
190256,0,0,73,4,0,0,2,1,6,0,1,3,0,15,1,2491354
190257,7,0,78,4,0,0,2,1,8,0,1,3,0,11,1,2491354
192923,0,0,50,0,0,0,2,1,8,0,1,1,1,41,1,2492258
192924,1,1,53,0,0,0,2,1,6,0,1,3,0,4,2,2492258
193059,0,0,64,0,0,0,2,1,6,0,1,3,1,3,1,2492302
193060,1,1,65,0,0,0,2,1,6,0,1,3,0,1,1,2492302
195297,0,1,82,4,0,0,2,1,10,0,1,3,0,4,2,2493127
197941,0,1,65,3,0,0,2,1,8,0,1,1,2,16,1,2494196
199679,0,0,32,0,0,0,2,1,7,0,1,1,2,23,1,2494965
199680,1,1,31,0,0,0,2,1,7,0,1,3,2,6,1,2494965
199681,2,0,12,5,0,0,2,2,2,4,2,0,0,0,0,2494965
199682,2,1,7,5,0,0,2,2,1,3,2,0,0,0,0,2494965
199940,7,0,41,5,7,0,3,2,7,6,2,3,1,1,1,2495098
200417,0,0,45,0,0,0,2,1,9,0,1,1,2,19,1,2495330
200418,1,1,42,0,0,0,2,1,9,0,1,3,2,0,1,2495330
200419,2,1,3,5,0,0,0,1,0,0,1,0,0,0,0,2495330
200420,2,1,0,5,0,0,0,0,0,0,0,0,0,0,0,2495330
202446,0,0,64,0,0,0,2,1,7,0,1,1,2,17,1,2496252
202447,1,1,61,0,0,0,2,1,6,0,1,3,0,0,2,2496252
203776,0,1,67,4,0,0,2,1,8,0,1,3,0,18,1,2496885
204896,0,1,45,0,5,2,3,1,9,0,1,3,2,1,1,2497430
204897,1,0,43,0,0,0,2,1,7,0,1,3,0,20,2,2497430
204898,2,0,9,5,5,0,4,2,1,3,2,0,0,0,0,2497430
204899,2,1,16,5,5,0,3,2,3,5,2,3,0,3,1,2497430
206800,0,0,60,0,0,0,2,1,9,0,1,3,2,14,1,2498305
206801,1,1,58,0,0,0,2,1,9,0,1,3,2,13,1,2498305
206942,7,1,82,1,0,0,2,1,8,0,1,3,0,8,1,2498358
207103,0,0,24,5,6,3,3,1,4,0,1,1,2,9,1,2498420
207104,2,1,0,5,6,0,0,0,0,0,0,0,0,0,0,2498420
207105,7,1,28,5,6,3,5,1,6,0,1,3,2,2,1,2498420
210979,0,1,71,4,3,0,3,1,6,0,1,3,0,12,1,2500037
211732,0,0,50,0,0,0,2,1,6,0,1,1,2,19,1,2500385
211733,1,1,53,0,0,0,2,1,6,0,1,1,2,10,1,2500385
212213,0,1,48,3,0,0,2,2,9,7,2,1,2,23,1,2500618
212214,2,0,17,5,0,0,2,2,4,5,2,3,2,0,1,2500618
213881,0,0,47,0,0,0,2,1,9,0,1,1,2,36,1,2501412
213882,1,1,38,0,0,0,2,1,7,0,1,1,2,45,1,2501412
215619,0,0,53,0,0,0,2,1,7,0,1,1,2,10,1,2502271
215620,1,1,53,0,0,0,2,1,7,0,1,1,2,18,1,2502271
217258,0,0,66,0,0,0,2,1,6,0,1,3,2,11,1,2503063
217259,1,1,64,0,0,0,2,1,6,0,1,3,0,0,1,2503063
219084,0,0,43,0,0,0,2,1,6,0,1,1,2,20,1,2503961
219085,1,1,43,0,0,0,2,1,6,0,1,1,2,2,1,2503961
219086,2,1,17,5,0,0,2,2,5,5,2,3,0,0,1,2503961
220854,0,0,63,0,0,0,2,1,7,0,1,3,2,19,1,2505033
220855,1,1,52,0,0,0,2,1,6,0,1,3,0,0,1,2505033
221398,0,0,27,0,0,0,2,1,7,0,1,1,2,20,1,2505350
221399,1,1,27,0,0,0,2,1,9,0,1,3,2,4,1,2505350
