household_id,FARM,OWNERSHP,ACREHOUS,TAXINCL,PROPINSR,COSTELEC,VALUEH,ROOMS,PLUMBING,PUMA
2441878,0,1,1,0,55,40,6,5,2,8
2442516,0,1,1,2,39,3,11,5,2,8
2443190,0,2,0,0,0,3,99,4,2,8
2445123,0,2,1,0,0,10,99,7,2,10
2445490,0,1,1,1,40,6,18,6,2,10
2445792,0,0,0,0,0,0,99,0,0,10
2446431,0,1,1,2,59,6,62,6,2,10
2446737,0,0,0,0,0,0,99,0,0,10
2446831,0,2,1,0,0,3,99,4,2,10
2446849,0,1,1,0,50,99,3,5,2,10
2447047,0,1,1,1,59,8,45,9,2,10
2448444,0,1,1,2,59,8,22,6,2,10
2449375,0,2,1,0,0,13,99,5,2,11
2450152,0,1,1,1,40,15,35,9,2,11
2450232,0,1,1,1,53,12,27,8,2,11
2450824,0,2,1,0,0,3,99,6,2,11
2451323,0,2,1,0,0,3,99,4,2,12
2452304,0,2,0,0,0,2,99,4,2,12
2452496,0,1,1,0,59,6,22,5,2,12
2453305,0,1,1,0,40,9,13,6,2,12
2453427,0,1,1,0,59,2,16,4,2,12
2453761,0,1,1,1,40,13,35,6,2,12
2454714,0,1,1,1,59,6,35,5,2,13
2456822,0,1,1,0,59,11,87,7,2,14
2457100,0,1,1,0,59,3,87,9,2,14
2457550,0,1,1,2,50,8,62,6,2,14
2457816,0,1,0,2,26,1,45,6,2,14
2457905,0,1,1,1,59,14,45,5,2,14
2458534,0,0,0,0,0,0,99,0,0,14
2460058,0,1,1,1,59,3,35,5,2,14
2461248,0,1,1,1,59,3,18,5,2,9
2462040,0,0,0,0,0,0,99,0,0,9
2462266,0,1,1,2,30,5,22,6,2,9
2462905,0,1,2,0,59,16,99,5,2,9
2464025,0,2,1,0,0,12,99,6,2,15
2464688,0,1,1,2,55,2,11,5,2,15
2465032,0,1,1,0,50,7,27,5,2,15
2465147,0,2,0,0,0,2,99,6,2,15
2465663,0,1,1,0,40,9,16,4,2,15
2466472,0,1,1,2,38,3,16,3,2,16
2466771,0,2,1,0,0,99,99,4,2,16
2467831,0,1,1,0,46,18,13,5,2,16
2468056,0,1,1,1,50,20,18,6,2,16
2468459,0,2,0,0,0,2,99,2,2,17
2469174,0,1,1,1,50,12,27,8,2,17
2471370,0,1,1,2,59,9,22,8,2,18
2472220,0,2,1,0,0,4,99,3,2,18
2472921,0,2,1,0,0,4,99,4,2,19
2473480,0,1,1,2,59,36,22,6,2,19
2473832,0,2,0,0,0,99,99,2,2,19
2474192,0,1,1,2,59,15,18,5,2,19
2474430,0,2,1,0,0,1,99,6,2,19
2474596,0,1,1,0,32,0,8,6,2,19
2474861,0,2,0,0,0,10,99,5,2,19
2475789,0,1,1,1,59,7,11,5,2,20
2477904,0,1,1,1,59,11,18,6,2,20
2478018,0,1,1,1,59,8,9,3,2,20
2478271,0,1,1,2,59,8,16,8,2,20
2479449,0,1,1,2,35,24,8,6,2,21
2480303,0,1,1,2,30,7,9,5,2,21
2480632,0,1,1,2,40,2,6,4,1,21
2483261,0,1,1,2,59,7,16,8,2,24
2483359,0,2,0,0,0,0,99,1,2,24
2484203,0,0,0,0,0,0,99,0,0,24
2484686,0,1,1,2,59,13,16,7,2,24
2486062,0,1,1,2,59,6,18,7,2,24
2486646,0,1,1,1,59,24,35,8,2,24
2487030,0,2,0,0,0,0,99,4,2,24
2489163,0,2,0,0,0,6,99,5,2,23
2489315,0,1,1,2,15,4,18,7,2,23
2490454,0,2,1,0,0,24,99,6,2,25
2491354,0,1,1,0,59,7,22,6,2,25
2492258,0,1,1,2,59,30,11,5,2,25
2492302,0,1,1,1,59,15,35,9,2,25
2493127,0,1,1,0,40,30,9,5,2,26
2494196,0,1,1,0,50,2,11,6,2,26
2494965,0,1,1,2,50,15,16,6,2,27
2495098,0,0,0,0,0,0,99,0,0,27
2495330,0,1,2,1,35,6,22,7,2,27
2496252,0,1,1,0,21,4,1,7,2,27
2496885,0,1,1,0,59,5,35,7,2,27
2497430,0,2,1,0,0,24,99,9,2,27
2498305,0,1,1,0,55,4,35,6,2,28
2498358,0,0,0,0,0,0,99,0,0,28
2498420,0,2,0,0,0,6,99,1,2,28
2500037,0,1,1,0,59,21,16,6,2,28
2500385,0,1,1,1,50,10,27,5,2,29
2500618,0,2,1,0,0,12,99,8,2,29
2501412,0,1,1,2,59,18,62,9,2,29
2502271,0,1,1,0,53,7,16,6,2,29
2503063,0,1,1,0,30,9,13,5,2,29
2503961,0,1,1,1,40,12,11,4,2,30
2505033,0,1,1,0,28,8,3,6,2,30
2505350,0,2,1,0,0,10,99,5,2,30
2505761,0,2,1,0,0,4,99,3,2,30
2507500,0,1,0,0,48,9,11,3,2,30
2508565,0,2,1,0,0,12,99,3,2,30
2510076,0,2,1,0,0,2,99,3,2,88
2510385,0,1,1,0,54,12,16,6,2,88
2510657,0,1,1,2,31,12,11,6,2,88
2511958,0,1,2,2,59,11,22,7,2,88
2512048,0,1,1,2,59,10,8,3,2,88
2512295,0,2,0,0,0,16,99,2,2,88
2512757,0,1,1,2,59,8,11,6,2,88
2513896,0,1,1,2,25,9,16,6,2,89
2515466,0,1,1,1,59,15,16,7,2,89
2515727,0,1,1,1,50,13,18,6,2,89
2516988,0,1,1,2,58,3,11,7,2,31
2518768,0,2,0,0,0,0,99,3,2,32
2518941,0,1,1,2,59,14,13,6,2,32
2519042,0,1,1,2,50,6,6,7,2,32
2519509,0,1,1,2,59,5,27,9,2,32
2520715,0,1,1,2,59,19,22,9,2,33
2521177,0,2,0,0,0,7,99,4,2,33
2521678,0,1,1,2,59,15,27,9,2,33
2521931,0,2,0,0,0,12,99,6,2,33
2522390,0,2,1,0,0,10,99,6,2,33
2523035,0,1,1,2,49,9,18,6,2,33
2523161,0,2,0,0,0,10,99,3,2,33
2524020,0,0,0,0,0,0,99,0,0,34
2524335,0,2,1,0,0,16,99,4,2,34
2524455,0,1,1,0,59,8,6,5,2,34
2524607,1,2,2,0,0,17,99,7,2,34
2525743,0,2,1,0,0,1,99,6,2,34
2525852,0,2,0,0,0,6,99,4,2,34
2525948,0,2,1,0,0,5,99,5,2,34
2526931,0,1,1,2,59,12,13,7,2,66
2528452,0,1,1,1,45,19,13,7,2,66
2528813,0,1,1,0,45,9,11,7,2,66
2528919,0,0,0,0,0,0,99,0,0,66
2529499,0,1,1,0,30,7,11,8,2,66
2530429,0,1,1,0,27,4,8,7,2,67
2531556,0,2,1,0,0,99,99,4,2,67
2532322,0,1,1,2,18,3,9,6,2,67
2533118,0,1,1,1,26,4,8,3,2,68
2534132,0,1,1,0,22,6,0,4,2,68
2534193,0,2,2,0,0,12,99,3,2,68
2534513,0,2,1,0,0,9,99,4,2,68
2535295,0,1,1,1,50,5,11,9,2,35
2535508,0,2,1,0,0,8,99,5,2,35
2536081,0,2,0,0,0,10,99,4,2,35
2536271,0,2,0,0,0,1,99,3,2,35
2538521,0,1,1,2,59,1,11,3,2,36
2541274,0,1,1,1,59,5,45,9,2,37
2541826,0,1,1,1,59,11,45,7,2,38
2542625,0,2,0,0,0,2,99,4,2,38
2543226,0,1,1,1,50,3,35,4,2,38
2544265,0,0,0,0,0,0,99,0,0,38
2544271,0,1,1,1,59,7,2,6,2,38
2544752,0,1,1,0,59,10,62,5,2,38
2545186,0,1,1,1,59,12,62,9,2,39
2546385,0,1,1,2,40,6,45,8,2,39
2547144,0,1,1,0,40,9,27,8,2,40
2548910,0,2,1,0,0,6,99,4,2,40
2549646,0,1,1,2,59,12,13,5,2,41
2549736,0,1,1,2,55,3,18,6,2,41
2549791,0,1,1,2,59,7,11,6,2,41
2550478,0,1,1,2,59,12,16,7,2,41
2550864,0,1,1,0,0,11,3,1,2,41
2551140,0,1,1,2,50,12,22,6,2,42
2551449,0,1,1,2,59,18,35,7,2,42
2551455,0,2,0,0,0,10,99,4,2,42
2553966,0,2,0,0,0,2,99,3,2,43
2554680,0,2,0,0,0,99,99,2,2,43
2555073,0,1,1,0,59,7,62,8,2,43
2555923,0,2,0,0,0,2,99,4,2,43
2555947,0,2,1,0,0,0,99,4,2,43
2557961,0,2,0,0,0,1,99,2,2,44
2558469,0,1,0,1,59,6,87,6,2,44
2559625,0,2,0,0,0,99,99,2,2,45
2560575,0,2,0,0,0,0,99,1,2,45
2561233,0,2,0,0,0,3,99,4,2,45
2561439,0,2,0,0,0,2,99,4,2,46
2561448,0,1,0,1,59,6,87,5,2,46
2561885,0,2,0,0,0,12,99,3,2,46
2563132,0,2,0,0,0,1,99,2,2,46
2564322,0,1,1,2,51,4,22,5,2,47
2567147,0,1,1,0,59,22,27,5,2,48
2568050,0,1,1,0,59,4,35,6,2,49
2568423,0,1,1,1,59,5,22,3,2,49
2570044,0,1,1,1,46,8,35,7,2,50
2570816,0,2,0,0,0,5,99,1,2,50
2571357,0,1,1,2,56,12,35,8,2,50
2572003,0,1,1,2,59,13,35,7,2,51
2572029,0,1,1,0,46,9,35,6,2,51
2572590,0,0,0,0,0,0,99,0,0,51
2572846,0,0,0,0,0,0,99,0,0,51
2574202,0,1,1,0,59,11,99,8,2,52
2575305,0,2,0,0,0,4,99,2,2,52
2576081,0,2,0,0,0,2,99,2,2,53
2576140,0,1,1,1,59,4,62,6,2,53
2576900,0,1,1,1,59,10,62,6,2,53
2577164,0,2,0,0,0,5,99,5,2,53
2577489,0,1,1,1,59,6,62,5,2,53
2579132,0,1,1,1,59,7,27,6,2,54
2580280,0,2,0,0,0,99,99,1,2,54
2580831,0,1,1,2,59,12,87,9,2,54
2581213,0,1,1,1,59,5,18,5,2,55
2581353,0,1,1,1,59,13,99,9,2,55
2581709,0,0,0,0,0,0,99,0,0,55
2582000,0,2,0,0,0,2,99,3,2,55
2582202,0,2,1,0,0,17,99,2,2,55
2582282,0,1,1,0,59,3,7,3,2,55
2582994,0,1,1,1,59,10,27,2,2,55
2583318,0,1,1,0,46,0,27,5,2,56
2584198,0,2,0,0,0,12,99,1,2,56
2584881,0,1,0,1,14,1,4,3,2,56
2584911,0,1,1,1,55,3,35,4,2,56
2586500,0,0,0,0,0,0,99,0,0,57
2587851,0,1,1,1,45,10,16,4,2,57
2587865,0,2,0,0,0,5,99,4,2,57
2588190,0,2,0,0,0,4,99,2,2,57
2589589,0,1,1,2,59,4,27,3,2,58
2590942,0,2,0,0,0,7,99,3,2,58
2591525,0,2,0,0,0,2,99,1,2,58
2592597,0,2,0,0,0,2,99,5,2,59
2592951,0,1,0,0,59,2,11,3,2,59
2592964,0,1,1,2,59,18,5,2,2,59
2595366,0,2,0,0,0,0,99,1,2,60
2595676,0,1,1,1,59,14,45,7,2,60
2596260,0,1,1,2,53,12,18,6,2,60
2596352,0,2,1,0,0,6,99,6,2,60
2596469,0,1,1,0,35,4,11,3,2,60
2596598,0,2,1,0,0,3,99,6,2,60
2598029,0,0,0,0,0,0,99,0,0,61
2598574,0,2,1,0,0,2,99,4,2,61
2600262,0,1,1,1,59,15,27,7,2,61
2600471,0,1,1,2,59,6,27,3,2,62
2601603,0,1,1,1,59,10,27,8,2,62
2601840,0,1,1,1,59,7,22,6,2,62
2601987,0,1,1,0,59,12,22,5,2,62
2602041,0,2,0,0,0,2,99,3,2,62
2602215,0,2,0,0,0,2,99,3,2,62
2603035,0,1,1,0,38,4,4,5,2,63
2603578,0,2,0,0,0,4,99,5,2,63
2604467,0,2,0,0,0,3,99,4,2,63
2604662,0,1,1,0,57,0,35,7,2,63
2605200,0,1,1,2,50,10,35,6,2,64
2607028,0,0,0,0,0,0,99,0,0,64
2607147,0,1,1,1,40,9,22,8,2,64
2607572,0,2,0,0,0,4,99,3,2,64
2607608,0,1,1,1,45,10,35,3,2,64
2607831,0,1,1,0,59,12,35,7,2,65
2608405,0,0,0,0,0,0,99,0,0,65
2608920,0,1,1,1,59,5,27,8,2,65
2610697,0,2,0,0,0,5,99,4,2,65
2611057,0,1,1,0,40,6,99,6,2,69
2611353,0,1,1,0,59,20,99,9,2,69
2611878,0,1,1,1,59,99,87,6,2,69
2612114,0,2,0,0,0,11,99,4,2,69
2612936,0,2,0,0,0,7,99,4,2,69
2613472,0,1,1,1,59,10,87,8,2,69
2616713,0,0,0,0,0,0,99,0,0,70
2617025,0,1,1,1,59,10,27,6,2,70
2617537,0,2,0,0,0,3,99,1,2,70
2618580,0,1,1,1,35,8,62,6,2,71
2619078,0,2,0,0,0,1,99,3,2,71
2619281,0,1,1,2,40,6,35,5,2,71
2619353,0,2,0,0,0,2,99,3,2,71
2619426,0,1,1,1,59,6,45,5,2,71
2619910,0,1,1,1,20,3,35,5,2,71
2620188,0,1,1,0,59,2,35,6,2,71
2620946,0,1,1,2,54,4,35,3,2,72
2621361,0,1,1,2,59,10,35,7,2,72
2621940,0,1,1,1,59,20,87,7,2,72
2621964,0,1,1,1,50,8,35,6,2,72
2623496,0,1,1,1,59,15,62,5,2,81
2625743,0,1,1,1,59,20,62,7,2,82
2626636,0,2,0,0,0,3,99,3,2,74
2627609,0,1,1,0,59,8,5,6,2,74
2628050,0,2,0,0,0,4,99,2,2,75
2630029,0,1,1,0,59,12,99,8,2,75
2630684,0,1,1,2,0,12,11,6,2,76
2630825,0,2,0,0,0,4,99,5,2,76
2630836,0,1,1,0,59,12,62,6,2,76
2630936,0,1,1,1,50,5,35,6,2,76
2631035,0,2,0,0,0,6,99,3,2,76
2631519,0,2,0,0,0,36,99,3,2,76
2633958,0,2,1,0,0,7,99,4,2,77
2634316,0,2,0,0,0,11,99,1,2,77
2634406,0,1,1,1,59,14,35,8,2,77
2635688,0,1,1,0,50,2,27,5,2,78
2636126,0,1,1,0,59,4,45,6,2,78
2636294,0,2,0,0,0,7,99,4,2,78
2636638,0,1,1,1,10,6,27,5,2,78
2636902,0,1,1,2,40,12,45,7,2,78
2637456,0,2,0,0,0,6,99,4,2,79
2637858,0,1,1,1,40,6,27,5,2,79
2641328,0,0,0,0,0,0,99,0,0,83
2642403,0,2,0,0,0,99,99,3,2,83
2643017,0,1,1,0,59,12,87,7,2,83
2643019,0,1,1,2,50,12,35,5,2,83
2643126,0,2,1,0,0,10,99,3,2,83
2643288,0,1,1,0,59,4,13,5,2,83
2644192,0,2,1,0,0,99,99,1,2,84
2644201,0,2,0,0,0,2,99,3,2,84
2645664,0,1,1,1,53,12,18,6,2,84
2646518,0,1,1,1,53,2,18,5,2,84
2646590,0,2,1,0,0,4,99,5,2,84
2648102,0,2,1,0,0,4,99,2,2,85
2648133,0,1,1,2,55,8,27,8,2,85
2648391,0,2,0,0,0,3,99,1,2,85
2648613,0,1,1,1,36,12,22,5,2,85
2648742,0,2,0,0,0,3,99,4,2,85
2648771,0,2,0,0,0,4,99,1,2,85
2649136,0,1,1,0,59,1,45,5,2,86
2649355,0,2,0,0,0,6,99,2,2,86
2651105,0,1,1,1,59,20,35,7,2,86
2651362,0,1,1,2,47,16,35,6,2,86
2651809,0,1,1,0,59,15,27,6,2,86
2652815,0,1,1,1,50,12,16,5,2,87
2652925,0,1,2,1,59,12,18,5,2,87
2653612,0,2,1,0,0,11,99,4,2,87
2653828,0,2,0,0,0,3,99,4,2,87
2655816,0,2,2,0,0,15,99,3,2,87
2655904,0,2,1,0,0,12,99,3,2,87
2656179,0,1,1,0,32,3,8,6,2,90
2656204,0,2,0,0,0,1,99,3,2,90
2657313,0,1,1,2,46,10,7,6,2,90
2657712,0,0,0,0,0,0,99,0,0,90
2657770,0,2,0,0,0,3,99,5,2,90
2657787,0,0,0,0,0,0,99,0,0,90
2657862,0,1,1,0,50,0,11,3,2,90
2658978,0,2,1,0,0,26,99,6,2,90
2659207,0,1,1,2,36,3,7,6,2,90
2659742,0,2,1,0,0,15,99,6,2,90
2659890,0,0,0,0,0,0,99,0,0,90
2660464,0,2,0,0,0,8,99,3,2,90
2662759,0,2,0,0,0,99,99,3,2,91
2663083,0,1,1,1,49,8,11,7,2,91
2664269,0,1,1,0,59,5,5,5,2,92
2664384,0,1,1,2,59,12,6,2,2,92
2665480,0,0,0,0,0,0,99,0,0,92
2666260,0,1,1,0,50,1,16,5,2,93
2666611,0,1,1,2,30,0,13,7,2,93
2666856,0,2,0,0,0,5,99,4,2,93
2668421,0,1,1,0,40,21,8,7,2,93
2668869,0,1,1,1,59,9,18,7,2,93
2669313,0,1,1,2,51,10,9,6,2,93
2669441,0,2,1,0,0,3,99,3,2,93
2669728,0,1,1,0,59,30,27,5,2,93
2670308,0,2,0,0,0,3,99,4,2,94
2671318,0,2,1,0,0,12,99,6,2,94
2671346,0,1,1,2,59,12,13,5,2,94
2672214,0,1,1,0,44,11,8,6,2,95
2672526,0,1,1,1,50,8,9,7,2,95
2672950,0,1,1,0,23,5,1,5,2,95
2673665,0,2,0,0,0,3,99,1,2,95
2674297,1,2,2,0,0,99,99,6,2,96
2674672,0,1,1,1,40,7,6,5,2,96
2675255,0,1,1,0,59,9,18,5,2,96
2675536,0,2,1,0,0,4,99,4,2,96
2675973,0,2,1,0,0,3,99,3,2,96
2676579,0,2,1,0,0,2,99,2,2,96
2676756,0,0,0,0,0,0,99,0,0,96
2677069,0,2,1,0,0,12,99,2,2,96
2677631,0,2,2,0,0,12,99,3,2,96
2678043,0,2,1,0,0,6,99,5,2,96
2678459,0,1,1,1,34,4,13,5,2,97
2679236,0,0,0,0,0,0,99,0,0,97
2680022,0,2,1,0,0,18,99,5,2,97
2680760,0,1,1,0,54,10,11,6,2,104
2682146,0,1,1,1,48,16,16,6,2,104
2682729,0,1,1,0,32,10,13,5,2,104
2683372,0,2,1,0,0,9,99,7,2,105
2683550,0,1,1,2,59,4,9,5,2,105
2684005,0,0,0,0,0,0,99,0,0,105
2685862,0,1,1,0,48,10,9,6,2,106
2687229,0,1,1,2,30,10,27,9,2,108
2688817,0,1,1,1,51,5,16,8,2,108
2689943,0,2,0,0,0,8,99,4,2,109
2690420,0,1,1,2,59,2,16,6,2,109
2691549,0,1,1,2,36,6,13,8,2,107
2691623,0,1,1,2,59,24,13,8,2,107
2693046,0,1,1,2,58,3,11,5,2,107
2693703,0,1,1,2,40,10,13,7,2,107
2694862,0,1,1,1,38,7,9,6,2,110
2695185,0,2,0,0,0,6,99,1,2,110
2695399,0,1,1,1,59,4,16,3,2,110
2695415,0,1,1,1,35,6,1,6,2,110
2696825,0,1,1,2,6,8,7,6,2,110
2697482,0,2,0,0,0,6,99,3,2,111
2697491,0,1,1,2,25,9,8,2,2,111
2697512,0,2,1,0,0,9,99,6,2,111
2698751,0,1,1,1,58,10,22,8,2,111
2699661,0,1,1,2,36,6,7,3,2,111
2700032,0,0,0,0,0,0,99,0,0,111
2700636,0,2,0,0,0,99,99,2,2,112
2702988,0,1,1,2,59,10,7,5,2,112
2703453,0,0,0,0,0,0,99,0,0,112
2705337,0,1,1,2,36,12,8,7,2,112
2705590,0,2,1,0,0,20,99,5,2,112
2705720,0,1,1,2,59,4,22,5,2,112
2706244,0,1,1,2,59,12,35,8,2,113
2707653,0,2,1,0,0,99,99,3,2,113
2708054,0,1,1,1,59,20,22,6,2,113
2708113,0,1,1,2,40,24,16,6,2,113
2708855,0,1,1,0,57,10,5,5,2,113
2710283,0,1,1,1,59,20,13,8,2,114
2710317,0,0,0,0,0,0,99,0,0,114
2710548,0,2,0,0,0,3,99,4,2,114
2711250,0,1,1,0,50,57,4,2,2,100
2711435,0,2,1,0,0,3,99,6,2,100
2711917,0,2,1,0,0,10,99,1,2,100
2713479,0,1,1,2,35,3,6,7,2,100
2714365,0,1,1,2,8,11,6,3,2,100
2715373,0,1,1,2,35,12,9,4,2,101
2716511,0,1,1,1,39,4,8,5,2,101
2717141,0,2,1,0,0,6,99,6,2,101
2717262,0,2,0,0,0,6,99,4,2,102
2717588,0,1,1,2,59,5,4,6,2,102
2718415,0,1,1,2,38,5,7,6,2,102
2719719,0,0,0,0,0,0,99,0,0,102
2719827,0,1,1,0,59,9,4,6,2,102
2720471,0,1,1,1,59,12,22,8,2,103
2720916,0,1,1,1,59,36,16,7,2,103
2723315,0,1,1,2,59,6,16,6,2,98
2723961,0,1,1,0,30,1,8,7,2,98
2725366,0,0,0,0,0,0,99,0,0,99
2726101,0,1,1,1,38,7,13,6,2,99
2726111,0,0,0,0,0,0,99,0,0,99
2726681,0,1,1,1,40,3,22,8,2,99
2728515,0,0,0,0,0,0,99,0,0,188
2728919,0,1,1,0,17,8,7,5,2,188
2731038,0,1,1,2,30,6,13,6,2,188
2731386,0,2,0,0,0,6,99,4,2,188
2732336,0,1,1,2,48,5,35,7,2,189
2732589,0,2,1,0,0,1,99,1,2,189
2732750,0,1,1,1,59,6,35,3,2,189
2733504,0,1,1,1,29,5,35,6,2,189
2734801,0,2,1,0,0,4,99,4,2,189
2735525,0,2,1,0,0,10,99,6,2,189
2736820,0,2,0,0,0,1,99,4,2,182
2737728,0,1,1,0,30,4,2,4,2,182
2737802,0,1,1,2,33,8,18,3,2,182
2737963,0,1,1,1,59,9,18,6,2,182
2738873,0,1,1,0,35,11,22,7,2,182
2738926,0,2,1,0,0,7,99,5,2,183
2739288,0,2,0,0,0,3,99,3,2,183
2739360,0,2,1,0,0,5,99,2,2,183
2739971,0,1,1,1,30,3,18,6,2,183
2740235,0,1,1,0,35,6,8,6,2,183
2740352,0,1,1,1,59,7,35,7,2,183
2741596,0,1,1,0,59,8,22,7,2,184
2741834,0,2,0,0,0,6,99,4,2,184
2743483,0,1,1,0,50,6,22,4,2,185
2743741,0,1,1,1,59,7,27,5,2,185
2744518,0,1,1,1,35,7,22,5,2,185
2744551,0,1,1,1,33,4,27,6,2,185
2745623,0,0,0,0,0,0,99,0,0,186
2745707,0,2,1,0,0,6,99,5,2,186
2745790,0,1,1,0,37,3,3,6,2,186
2746413,0,2,0,0,0,3,99,3,2,186
2747960,0,2,1,0,0,6,99,5,2,187
2748311,0,1,1,2,59,9,35,8,2,187
2748496,0,1,0,0,8,6,13,4,2,187
2749095,0,1,1,1,50,6,35,8,2,187
2749248,0,2,0,0,0,4,99,4,2,187
2749379,0,1,1,1,59,4,27,9,2,187
2750365,0,2,0,0,0,2,99,3,2,124
2751028,0,1,1,1,30,12,13,2,2,124
2751084,0,1,1,1,59,12,22,5,2,124
2751288,0,1,1,2,32,3,11,5,2,124
2751772,0,1,1,1,59,13,35,6,2,124
2752641,0,2,0,0,0,2,99,4,2,124
2753517,0,2,0,0,0,4,99,2,2,125
2753642,0,1,1,2,59,6,27,8,2,125
2753787,0,1,1,1,57,18,18,7,2,125
2754530,0,2,1,0,0,3,99,5,2,125
2755003,0,1,1,1,36,10,18,3,2,125
2755575,0,1,1,2,50,18,22,6,2,126
2756062,0,1,1,2,59,18,18,7,2,126
2756321,0,1,1,2,38,7,16,3,2,126
2756773,0,1,1,1,59,9,11,3,2,128
2756789,0,2,0,0,0,2,99,2,2,128
2757057,0,1,1,1,49,2,13,4,2,128
2758932,0,1,1,1,30,12,22,6,2,127
2760619,0,1,1,2,32,24,13,4,2,127
2761053,0,2,0,0,0,9,99,3,2,129
2761219,0,2,0,0,0,6,99,3,2,129
2761971,0,1,1,1,59,6,16,3,2,129
2765531,0,2,0,0,0,99,99,2,2,130
2766125,0,2,0,0,0,3,99,2,2,131
2766646,0,1,0,0,30,5,16,3,2,131
2767025,0,2,0,0,0,99,99,1,2,131
2767416,0,1,1,1,50,12,16,6,2,131
2768511,0,1,1,0,59,57,16,7,2,131
2768723,0,2,0,0,0,5,99,4,2,131
2770892,0,1,1,0,59,9,27,7,2,132
2771540,0,2,1,0,0,13,99,6,2,132
2772469,0,2,1,0,0,7,99,6,2,133
2773909,0,1,1,1,59,30,99,9,2,133
2774573,0,2,1,0,0,12,99,7,2,133
2774870,0,1,1,0,59,11,99,6,2,133
2775084,0,2,0,0,0,2,99,3,2,133
2775913,0,1,1,1,59,18,87,7,2,133
2775915,0,2,1,0,0,15,99,9,2,133
2776095,0,1,1,1,59,12,87,9,2,133
2776133,0,2,0,0,0,10,99,2,2,134
2776213,0,2,0,0,0,1,99,3,2,134
2776603,0,2,0,0,0,3,99,3,2,134
2776631,0,1,1,1,59,11,35,6,2,134
2777471,0,2,0,0,0,15,99,2,2,134
2778652,0,1,1,2,59,6,99,9,2,134
2778964,0,0,0,0,0,0,99,0,0,134
2780309,0,2,0,0,0,5,99,3,2,134
2780597,0,2,0,0,0,15,99,5,2,134
2781348,0,2,0,0,0,0,99,3,2,135
2781602,0,2,0,0,0,2,99,4,2,135
2781724,0,2,1,0,0,4,99,1,2,135
2782280,0,2,0,0,0,99,99,2,2,135
2782343,0,1,0,1,56,3,45,3,2,135
2782639,0,2,0,0,0,3,99,4,2,135
2782908,0,2,0,0,0,3,99,1,2,135
2783116,0,2,0,0,0,6,99,1,2,135
2783338,0,2,0,0,0,3,99,3,2,135
2783553,0,2,0,0,0,4,99,5,2,135
2783645,0,2,0,0,0,99,99,4,2,135
2784121,0,2,0,0,0,99,99,3,2,135
2784161,0,2,0,0,0,2,99,5,2,135
