loyalty_history_id,country,province,city,postal_code,gender,education,salary,marital_status,loyalty_card,clv,enrollment_type,enrollment_year,enrollment_month,cancellation_year,cancellation_month
87,1,3,29,36,2,1,67052.0,1,1,5671.51,2,2014,1,2016.0,9.0
88,1,6,7,3,1,3,69691.0,1,3,2092.53,2,2018,8,0.0,0.0
89,1,2,24,51,2,3,187157.0,3,2,7860.56,2,2016,11,0.0,0.0
90,1,1,5,44,2,5,112861.0,2,2,8178.41,2,2018,10,0.0,0.0
91,1,7,14,18,1,1,61899.0,2,2,8338.9,2,2014,2,0.0,0.0
92,1,7,14,17,2,1,63899.0,2,2,5830.98,2,2015,8,0.0,0.0
93,1,2,27,53,2,2,0.0,3,3,4840.86,2,2016,9,0.0,0.0
94,1,1,5,44,1,1,89347.0,2,2,8909.13,2,2012,12,0.0,0.0
95,1,7,21,35,1,1,54761.0,2,3,2995.88,2,2018,10,0.0,0.0
96,1,7,21,23,1,1,53069.0,2,3,8330.36,2,2014,4,2014.0,8.0
97,1,2,24,51,2,1,70916.0,2,3,5062.73,2,2016,11,0.0,0.0
98,1,2,24,49,2,1,54238.0,2,2,4923.88,2,2016,5,2017.0,3.0
99,1,1,15,45,1,1,61608.0,1,1,7699.74,2,2017,8,0.0,0.0
100,1,7,21,33,1,1,68692.0,2,3,2695.63,2,2018,7,0.0,0.0
101,1,2,24,51,2,1,65683.0,2,3,4804.93,2,2014,11,0.0,0.0
102,1,9,8,16,2,2,0.0,2,1,4700.48,2,2018,7,0.0,0.0
103,1,9,13,10,2,2,0.0,3,3,5787.47,2,2017,2,0.0,0.0
104,1,7,21,23,2,1,90885.0,2,3,2688.33,2,2018,7,0.0,0.0
105,1,7,21,29,2,2,0.0,3,2,11903.98,2,2016,2,0.0,0.0
106,1,7,21,21,2,1,90598.0,2,2,4830.31,2,2012,7,0.0,0.0
107,1,4,6,6,2,1,52592.0,2,1,9061.13,1,2018,4,0.0,0.0
108,1,7,21,34,2,1,64951.0,3,2,3060.13,2,2013,8,0.0,0.0
109,1,2,24,51,1,1,67915.0,1,3,20036.58,1,2018,3,0.0,0.0
110,1,2,25,48,1,2,0.0,2,3,4163.16,2,2018,7,0.0,0.0
111,1,7,21,31,1,1,69673.0,3,3,2306.16,2,2018,8,0.0,0.0
112,1,7,20,19,2,1,72909.0,1,2,3741.9,2,2014,4,0.0,0.0
113,1,7,21,23,1,1,86600.0,2,3,2681.15,2,2014,8,0.0,0.0
114,1,1,5,42,2,1,46916.0,2,1,14700.4,2,2017,12,0.0,0.0
115,1,2,25,48,1,4,48217.0,2,2,4628.91,2,2013,1,0.0,0.0
116,1,7,10,30,2,2,0.0,3,2,7425.54,2,2013,10,0.0,0.0
117,1,2,26,54,1,1,87095.0,2,2,4435.66,2,2016,6,0.0,0.0
118,1,2,24,51,2,1,83168.0,2,3,4436.58,2,2012,5,0.0,0.0
119,1,7,21,33,1,1,47733.0,2,3,4382.88,2,2017,5,0.0,0.0
120,1,2,7,43,1,1,56837.0,2,3,8406.87,2,2017,8,0.0,0.0
121,1,7,10,30,1,1,67372.0,1,3,2594.01,2,2018,5,0.0,0.0
122,1,2,27,53,1,1,79021.0,2,2,5746.5,2,2016,2,0.0,0.0
123,1,7,21,25,1,1,56600.0,2,1,7199.6,2,2012,10,0.0,0.0
124,1,2,24,51,1,1,89285.0,1,2,8090.58,2,2018,8,0.0,0.0
125,1,7,19,28,1,1,79105.0,2,3,34476.54,2,2016,8,0.0,0.0
126,1,2,27,53,2,1,82547.0,2,1,8619.53,2,2018,10,0.0,0.0
127,1,7,21,23,1,1,68514.0,2,2,9057.11,2,2014,1,0.0,0.0
128,1,2,24,49,2,1,73161.0,2,2,8432.46,2,2014,5,0.0,0.0
129,1,2,24,50,2,1,99318.0,2,2,5709.6,2,2018,8,0.0,0.0
130,1,9,13,8,2,2,0.0,2,1,8186.91,2,2014,3,0.0,0.0
131,1,2,26,54,2,1,84147.0,2,2,7436.87,2,2012,11,0.0,0.0
132,1,9,22,15,2,1,89755.0,3,2,4609.83,2,2015,6,0.0,0.0
133,1,7,21,24,1,1,79105.0,2,3,5478.55,2,2014,8,0.0,0.0
134,1,2,24,49,2,1,56623.0,2,2,8601.67,2,2014,10,0.0,0.0
135,1,7,20,19,1,2,0.0,2,3,2140.66,2,2015,12,0.0,0.0
136,1,2,24,50,1,3,189841.0,2,3,2419.98,2,2018,10,0.0,0.0
137,1,3,29,36,2,1,46607.0,3,1,6113.4,2,2013,10,2016.0,11.0
138,1,9,8,16,1,1,63849.0,2,2,3331.54,2,2013,2,0.0,0.0
139,1,7,21,23,1,1,81765.0,2,3,2719.45,2,2018,6,0.0,0.0
140,1,2,24,52,2,1,65678.0,2,3,4784.53,2,2017,8,0.0,0.0
141,1,7,21,34,2,5,112860.0,1,3,4436.55,2,2013,11,0.0,0.0
142,1,7,14,18,1,1,52474.0,2,1,5562.98,2,2014,10,0.0,0.0
143,1,2,24,50,1,1,69546.0,1,1,41919.53,2,2018,10,0.0,0.0
144,1,1,1,43,2,1,58037.0,2,1,8143.08,2,2017,6,0.0,0.0
145,1,7,10,30,1,1,72059.0,3,1,7612.0,2,2017,11,0.0,0.0
146,1,7,21,21,1,1,50461.0,2,3,2598.54,2,2016,1,0.0,0.0
147,1,10,17,40,2,2,0.0,2,3,12382.07,2,2015,2,0.0,0.0
148,1,6,7,3,2,1,61530.0,2,2,5890.51,2,2018,10,0.0,0.0
149,1,2,24,50,1,1,87919.0,1,2,4411.68,2,2017,8,0.0,0.0
150,1,7,19,28,1,1,62462.0,2,3,5248.57,2,2012,10,0.0,0.0
151,1,2,4,46,2,2,0.0,1,2,13586.41,2,2013,1,2013.0,2.0
152,1,2,25,48,1,2,0.0,3,3,4628.06,2,2017,9,0.0,0.0
153,1,10,17,40,2,1,72400.0,2,2,9455.54,2,2014,8,0.0,0.0
154,1,7,21,29,1,1,47662.0,1,3,4174.63,2,2017,10,0.0,0.0
155,1,9,13,9,1,2,0.0,2,2,13386.81,2,2017,2,0.0,0.0
156,1,3,29,36,2,1,66108.0,2,2,3880.77,2,2014,4,0.0,0.0
157,1,7,21,23,1,4,46661.0,1,3,4192.88,2,2017,11,0.0,0.0
158,1,6,7,3,2,1,85347.0,2,2,17049.15,2,2016,10,0.0,0.0
159,1,7,21,25,1,1,72605.0,3,2,6671.81,2,2014,9,2016.0,5.0
160,1,7,21,23,2,1,103867.0,2,3,3233.78,2,2016,10,2017.0,6.0
161,1,9,16,7,2,1,85938.0,2,3,4611.38,2,2017,8,0.0,0.0
162,1,7,10,30,1,4,72013.0,2,3,26638.96,2,2013,10,0.0,0.0
163,1,7,21,23,1,1,49661.0,2,3,2392.08,2,2018,8,0.0,0.0
164,1,2,4,46,1,2,0.0,3,3,2867.49,2,2018,11,2015.0,7.0
165,1,4,6,6,2,1,96600.0,1,2,3086.11,2,2016,8,0.0,0.0
166,1,2,24,49,1,1,89385.0,2,2,8644.53,2,2016,9,2017.0,5.0
167,1,5,18,1,2,5,117104.0,1,3,4928.86,2,2016,10,0.0,0.0
168,1,2,24,49,2,1,63148.0,2,1,5784.43,2,2017,10,0.0,0.0
169,1,7,11,27,2,2,0.0,3,3,2241.34,2,2014,3,0.0,0.0
170,1,7,10,30,2,2,0.0,1,3,2182.67,2,2017,12,0.0,0.0
171,1,2,24,51,1,1,77258.0,2,3,4936.8,2,2018,8,0.0,0.0
172,1,2,24,52,1,2,0.0,3,2,19034.46,2,2016,9,0.0,0.0
173,1,7,19,28,1,1,52161.0,2,3,5873.98,2,2016,12,0.0,0.0
174,1,7,21,25,2,1,60505.0,1,2,8695.02,2,2014,9,2016.0,5.0
175,1,7,10,30,1,1,69377.0,1,3,7497.74,2,2013,5,0.0,0.0
176,1,6,7,2,2,1,52259.0,2,3,2601.6,2,2017,9,0.0,0.0
177,1,7,14,17,1,1,81385.0,2,2,25826.88,2,2012,10,0.0,0.0
178,1,2,26,44,1,1,92469.0,2,2,4931.66,2,2015,5,0.0,0.0
179,1,9,13,9,1,2,0.0,3,2,4167.1,2,2017,7,0.0,0.0
180,1,7,21,34,2,1,55271.0,2,3,2930.28,2,2014,4,0.0,0.0
181,1,2,27,53,1,1,96577.0,2,2,18569.56,2,2012,7,0.0,0.0
182,1,7,21,23,1,1,63149.0,3,2,3338.16,2,2015,4,0.0,0.0
183,1,2,24,50,2,1,70631.0,3,3,2314.89,2,2016,5,2017.0,10.0
184,1,7,20,19,1,2,0.0,2,2,8731.66,2,2015,4,0.0,0.0
185,1,7,21,23,1,1,79147.0,3,3,5473.4,2,2016,10,0.0,0.0
186,1,2,24,51,2,1,99916.0,1,2,5056.77,2,2018,8,0.0,0.0
187,1,7,21,25,2,2,0.0,2,3,3530.81,2,2012,9,0.0,0.0
188,1,2,25,48,1,1,92396.0,2,2,4538.06,2,2016,10,0.0,0.0
189,1,7,21,21,1,2,0.0,2,2,3538.11,2,2013,4,0.0,0.0
190,1,7,20,19,1,1,79321.0,2,2,15142.25,2,2015,4,0.0,0.0
191,1,11,28,55,1,1,51668.0,1,3,2692.69,2,2017,9,0.0,0.0
192,1,2,24,52,2,2,0.0,2,2,8446.55,2,2012,12,0.0,0.0
193,1,9,16,7,1,1,52259.0,2,3,2967.36,1,2018,4,0.0,0.0
194,1,2,24,50,2,1,99256.0,2,1,5730.46,2,2018,7,0.0,0.0
195,1,2,24,51,1,2,0.0,1,2,3466.86,2,2018,8,0.0,0.0
196,1,7,23,20,2,1,49089.0,2,2,5107.69,2,2014,4,0.0,0.0
197,1,7,21,31,2,2,0.0,2,2,3034.01,2,2013,9,0.0,0.0
198,1,7,21,34,2,1,46556.0,2,3,8203.0,2,2017,10,0.0,0.0
199,1,7,11,27,2,2,0.0,3,3,2740.36,2,2012,5,0.0,0.0
200,1,2,26,54,1,1,87435.0,2,2,8435.18,2,2018,8,0.0,0.0
201,1,2,26,54,1,1,67855.0,2,3,2435.54,2,2018,8,0.0,0.0
202,1,2,26,54,2,4,52017.0,2,1,6576.01,2,2013,1,2016.0,9.0
203,1,9,13,10,2,1,85967.0,3,3,4170.58,2,2018,8,0.0,0.0
204,1,2,25,48,1,1,70169.0,1,3,4743.06,2,2017,5,0.0,0.0
205,1,7,11,27,2,1,64546.0,3,3,2645.31,2,2018,8,0.0,0.0
206,1,7,20,19,2,3,65870.0,2,2,7202.93,2,2015,12,0.0,0.0
207,1,9,13,8,2,1,74981.0,2,1,7285.95,1,2018,4,0.0,0.0
208,1,9,13,10,1,2,0.0,2,3,20652.15,2,2016,1,2016.0,9.0
209,1,1,2,41,1,1,92357.0,2,3,2740.16,2,2018,7,0.0,0.0
210,1,7,19,28,1,2,0.0,3,2,4079.77,2,2016,8,0.0,0.0
211,1,7,21,33,1,1,66672.0,1,1,8102.1,2,2014,8,0.0,0.0
212,1,7,21,32,2,1,92979.0,2,1,29600.95,2,2014,5,0.0,0.0
213,1,9,22,15,2,1,52177.0,2,2,5763.95,2,2013,10,0.0,0.0
214,1,3,29,36,1,1,57608.0,2,2,4693.55,2,2017,8,0.0,0.0
215,1,2,26,54,2,1,88611.0,1,3,2981.68,2,2016,8,0.0,0.0
216,1,7,21,29,1,1,89225.0,2,3,5343.13,2,2014,8,0.0,0.0
217,1,2,27,53,1,1,77435.0,2,3,8830.58,2,2016,1,0.0,0.0
218,1,7,20,19,1,2,0.0,3,3,7241.66,2,2017,4,0.0,0.0
219,1,7,21,32,2,1,52079.0,3,3,2446.88,2,2017,5,0.0,0.0
220,1,7,20,19,1,1,67855.0,2,1,11730.98,2,2015,7,0.0,0.0
221,1,2,27,53,1,1,94804.0,2,2,3265.54,2,2012,10,0.0,0.0
222,1,6,7,3,1,2,0.0,3,3,3543.43,2,2016,4,0.0,0.0
223,1,2,24,49,1,1,67435.0,2,1,5653.51,2,2016,8,0.0,0.0
224,1,7,14,17,1,1,84821.0,2,3,25926.18,2,2016,8,0.0,0.0
225,1,2,27,53,2,3,236817.0,2,1,18150.77,2,2016,4,2016.0,12.0
226,1,7,21,33,2,1,68820.0,2,2,2807.31,2,2017,8,2018.0,12.0
227,1,7,21,32,1,2,0.0,3,1,8144.45,2,2013,4,0.0,0.0
228,1,2,27,53,2,2,0.0,2,2,3786.95,2,2016,1,0.0,0.0
229,1,7,21,34,2,4,52013.0,2,2,7099.21,2,2013,8,0.0,0.0
230,1,7,21,35,1,2,0.0,2,3,25107.35,2,2016,9,0.0,0.0
231,1,2,24,52,2,1,82977.0,2,3,5160.88,2,2016,5,2016.0,1.0
232,1,4,12,5,2,4,76526.0,3,1,9238.27,2,2013,3,0.0,0.0
233,1,2,26,54,1,1,93169.0,3,2,4435.66,2,2012,9,0.0,0.0
234,1,2,4,46,2,2,0.0,3,1,8166.19,2,2018,9,0.0,0.0
235,1,2,27,53,1,1,87147.0,2,3,7999.8,2,2016,5,0.0,0.0
236,1,4,6,6,2,1,93849.0,1,1,5681.18,2,2018,8,0.0,0.0
237,1,9,16,7,1,1,63849.0,2,1,5338.31,2,2015,8,0.0,0.0
238,1,2,26,54,2,1,57804.0,2,3,9432.21,2,2018,9,0.0,0.0
239,1,7,21,31,1,1,79651.0,1,2,14969.15,2,2016,8,0.0,0.0
240,1,2,27,53,2,1,54001.0,2,2,8140.28,2,2018,11,0.0,0.0
241,1,7,21,21,2,1,76656.0,1,3,4973.96,2,2013,12,0.0,0.0
242,1,9,16,7,1,1,72368.0,2,3,2932.61,2,2012,5,0.0,0.0
243,1,7,10,30,2,2,0.0,2,3,11982.98,2,2013,8,0.0,0.0
244,1,2,27,53,1,1,86130.0,2,2,9619.95,2,2015,12,0.0,0.0
245,1,7,21,23,1,4,52012.0,2,3,6107.67,1,2018,0,0.0,0.0
246,1,7,10,30,2,2,0.0,3,3,2382.44,2,2015,3,2017.0,12.0
247,1,7,10,30,1,1,46733.0,2,3,13382.67,2,2015,4,0.0,0.0
248,1,2,24,52,2,1,72916.0,2,3,14974.9,2,2018,8,0.0,0.0
249,1,9,8,16,1,1,83211.0,2,2,3436.88,2,2015,9,0.0,0.0
250,1,2,27,53,1,1,55576.0,2,1,8772.75,2,2014,2,0.0,0.0
251,1,7,14,17,2,1,81830.0,1,2,3281.38,2,2016,8,2016.0,2.0
252,1,2,24,52,1,2,0.0,1,3,2440.36,2,2015,5,0.0,0.0
253,1,7,21,22,1,1,78225.0,2,3,4975.36,2,2016,1,0.0,0.0
254,1,7,21,21,1,1,50235.0,2,3,2834.41,2,2016,4,0.0,0.0
255,1,7,21,23,1,1,62635.0,2,1,5316.96,2,2017,4,0.0,0.0
256,1,9,13,10,1,1,57831.0,1,2,5611.18,2,2016,8,0.0,0.0
257,1,1,5,42,2,1,67804.0,2,2,4699.06,2,2017,7,0.0,0.0
258,1,10,17,40,1,1,59211.0,2,3,2782.81,1,2018,3,0.0,0.0
259,1,2,27,53,2,3,187641.0,1,1,8199.57,2,2016,8,2017.0,5.0
260,1,4,12,5,1,2,0.0,3,3,11428.98,2,2013,12,0.0,0.0
261,1,9,22,15,2,1,53105.0,2,1,6728.44,2,2018,6,0.0,0.0
262,1,9,13,10,2,1,62646.0,3,1,5093.73,2,2017,11,0.0,0.0
263,1,9,13,10,1,1,59056.0,2,3,6063.08,2,2016,6,0.0,0.0
264,1,4,6,6,2,3,196711.0,2,3,2399.01,2,2014,10,2014.0,6.0
265,1,9,13,10,2,1,72029.0,2,2,5472.42,2,2013,10,0.0,0.0
266,1,6,7,3,2,1,49363.0,2,3,2756.4,2,2018,8,0.0,0.0
267,1,1,5,42,1,1,52436.0,2,2,3035.87,1,2018,4,0.0,0.0
268,1,2,27,53,2,1,78630.0,2,1,18882.15,2,2017,2,0.0,0.0
269,1,6,7,3,1,1,87235.0,1,3,2486.45,2,2013,8,0.0,0.0
270,1,7,21,29,1,1,82555.0,1,2,4979.78,2,2012,5,0.0,0.0
271,1,7,21,21,2,2,0.0,2,2,5491.74,2,2017,10,0.0,0.0
272,1,9,13,9,2,4,53081.0,2,1,6106.94,2,2014,12,0.0,0.0
273,1,2,27,53,2,2,0.0,3,3,18167.49,2,2013,3,0.0,0.0
274,1,10,17,40,2,1,72316.0,2,3,5382.87,2,2016,11,0.0,0.0
275,1,2,24,51,1,1,58160.0,3,2,7704.99,2,2017,11,0.0,0.0
276,1,2,24,51,2,1,70158.0,2,3,14170.68,2,2014,8,0.0,0.0
277,1,7,21,21,1,1,80212.0,2,3,7899.1,2,2015,11,2015.0,4.0
278,1,1,15,45,1,2,0.0,3,1,6150.83,2,2016,9,0.0,0.0
279,1,3,29,36,2,1,86198.0,2,1,32880.67,2,2017,7,0.0,0.0
280,1,9,13,10,1,1,101508.0,3,2,10879.63,2,2016,8,0.0,0.0
281,1,7,21,34,1,4,47663.0,2,3,4726.88,2,2017,8,0.0,0.0
282,1,3,29,37,2,1,58785.0,2,2,2845.54,2,2012,10,0.0,0.0
283,1,7,14,17,2,2,0.0,2,3,2367.86,2,2017,5,0.0,0.0
284,1,2,24,51,2,1,78343.0,2,3,5330.58,2,2016,10,0.0,0.0
285,1,2,24,50,1,1,52409.0,2,3,2497.68,2,2014,10,0.0,0.0
286,1,3,29,36,1,1,87092.0,1,2,3878.81,2,2016,5,2016.0,9.0
287,1,9,16,7,2,2,0.0,3,3,2570.06,2,2014,11,2014.0,9.0
288,1,9,13,14,1,1,45734.0,2,2,8879.98,2,2016,8,2016.0,6.0
289,1,3,29,36,2,2,0.0,2,3,14731.18,2,2016,4,0.0,0.0
290,1,7,10,30,2,1,65763.0,1,3,2710.58,2,2014,5,2016.0,11.0
291,1,2,4,46,2,1,84297.0,3,2,22533.01,2,2015,10,0.0,0.0
292,1,9,13,10,2,1,61441.0,2,3,2755.64,2,2018,9,0.0,0.0
293,1,9,13,10,2,1,69346.0,3,2,5704.13,2,2018,11,0.0,0.0
294,1,9,13,11,1,1,83416.0,2,2,5076.54,2,2018,8,2018.0,2.0
295,1,9,13,9,1,1,67678.0,3,1,15284.99,2,2013,10,0.0,0.0
296,1,2,24,50,1,1,59429.0,1,3,2537.11,2,2014,3,0.0,0.0
297,1,7,21,25,2,2,0.0,3,2,3769.66,2,2012,6,0.0,0.0
298,1,7,21,35,1,1,79785.0,3,2,5598.81,2,2014,1,0.0,0.0
299,1,2,24,50,2,1,77112.0,2,1,17100.83,2,2014,8,0.0,0.0
300,1,1,5,44,1,1,68372.0,2,2,2838.51,2,2015,8,0.0,0.0
301,1,3,29,36,1,1,46572.0,1,2,2693.52,2,2015,5,0.0,0.0
302,1,7,19,27,1,1,65137.0,2,3,3784.5,2,2014,1,0.0,0.0
303,1,7,10,30,1,2,0.0,2,2,7899.03,2,2013,10,2018.0,4.0
304,1,7,21,35,2,2,0.0,3,3,12240.41,2,2013,3,0.0,0.0
305,1,6,7,3,2,2,0.0,3,3,7099.44,2,2016,12,0.0,0.0
306,1,2,24,51,1,3,287913.0,2,2,15436.57,2,2017,10,0.0,0.0
307,1,9,13,10,1,1,87838.0,2,2,37611.33,2,2014,4,0.0,0.0
308,1,2,27,53,2,1,61885.0,2,2,5807.58,2,2013,2,2016.0,10.0
309,1,7,21,25,2,1,99709.0,2,1,8191.77,2,2014,4,0.0,0.0
310,1,2,26,54,2,1,62672.0,3,2,4799.76,2,2018,8,0.0,0.0
311,1,1,5,42,2,1,82916.0,2,1,11302.0,2,2012,7,0.0,0.0
312,1,9,13,11,1,1,64409.0,2,3,26665.1,2,2015,9,0.0,0.0
313,1,9,22,15,1,4,72015.0,2,1,6713.29,2,2016,9,2016.0,2.0
314,1,2,24,50,2,1,82977.0,2,3,11030.58,2,2018,12,0.0,0.0
315,1,7,19,28,1,5,106104.0,2,3,7425.67,2,2014,4,0.0,0.0
316,1,2,24,51,2,1,54188.0,2,2,5765.46,2,2014,4,2014.0,8.0
317,1,4,6,6,2,2,0.0,3,3,2156.18,2,2014,9,0.0,0.0
318,1,9,13,10,1,1,79506.0,3,3,7084.16,2,2016,10,0.0,0.0
319,1,4,6,6,2,1,54264.0,2,2,12723.48,2,2018,6,0.0,0.0
320,1,9,13,10,2,1,51485.0,2,2,16508.66,2,2017,10,2017.0,12.0
321,1,9,13,11,1,1,91446.0,2,3,2152.37,2,2013,12,0.0,0.0
