loyalty_history_id,activity_id,year,month,total_flights,distance,points_accumulated,points_redeemed,dollar_cost_points_redeemed
18,392297,2018,11,8,13975,17822.0,0,99
18,392056,2018,4,4,2324,3436.0,0,0
18,392057,2018,4,2,1632,17336.0,0,0
18,392074,2018,3,2,2682,0.0,0,0
18,392044,2018,3,0,0,0.0,0,0
18,392017,2018,5,0,0,0.0,0,0
18,392057,2018,4,0,0,0.0,0,0
18,392076,2018,9,0,0,0.0,0,0
18,392077,2018,10,0,0,0.0,0,0
19,392296,2018,7,28,12680,19770.0,0,0
19,392297,2018,10,8,19288,28932.0,0,0
19,392039,2018,12,6,1516,17824.0,0,91
19,392290,2018,4,4,2324,5936.0,0,0
19,392057,2018,4,2,1682,12730.0,0,0
19,392044,2018,3,6,1588,2738.0,0,0
19,392296,2018,3,0,0,0.0,0,0
19,392076,2018,5,0,0,0.0,0,0
19,392086,2018,4,0,0,0.0,0,0
19,392296,2018,5,0,0,0.0,0,0
19,392077,2018,10,0,0,0.0,0,0
20,392297,2018,8,20,22580,44120.0,0,0
20,392298,2018,12,15,19976,24434.0,0,0
20,392276,2018,7,12,11548,27832.0,0,0
20,392290,2018,4,8,19924,9836.0,0,0
20,392059,2018,4,2,2828,17480.0,0,0
20,392074,2018,2,3,1588,2752.0,0,0
20,392055,2018,3,0,0,0.0,0,0
20,392056,2018,5,0,0,0.0,0,0
20,392057,2018,4,0,0,0.0,0,0
20,392056,2018,5,0,0,0.0,0,0
20,392049,2018,10,0,0,0.0,0,0
21,392296,2018,7,28,12680,19220.0,0,0
21,392297,2018,10,8,19288,28852.0,0,0
21,392018,2018,10,6,11548,27832.0,0,92
21,392019,2018,4,4,2316,3434.0,0,0
21,392059,2018,4,2,1824,7434.0,0,0
21,392074,2018,2,0,0,0.0,0,0
21,392044,2018,3,0,0,0.0,0,0
21,392074,2018,5,0,0,0.0,0,0
21,392865,2018,4,0,0,0.0,0,0
21,392058,2018,9,0,0,0.0,0,0
21,392295,2018,10,0,0,0.0,0,0
22,392035,2018,8,20,12680,25450.0,0,0
22,392296,2018,10,8,19488,22152.0,0,0
22,392297,2018,7,12,12556,27834.0,0,0
22,392056,2018,8,8,12388,23432.0,0,0
22,392017,2018,4,8,12826,734.0,0,0
22,392054,2018,3,2,2288,18948.0,0,0
22,392070,2018,3,0,0,0.0,0,0
22,392017,2018,4,0,0,0.0,0,0
22,392057,2018,4,0,0,0.0,0,0
22,392025,2018,9,0,0,0.0,0,0
22,392077,2018,10,0,0,0.0,0,0
23,392295,2018,7,20,10220,20130.0,0,0
23,392296,2018,10,8,15976,22854.0,0,0
23,392297,2018,7,12,22548,27822.0,0,0
23,392290,2018,2,8,12688,3532.0,0,0
23,392299,2018,4,2,828,17432.0,0,0
23,392074,2018,3,1,1585,0.0,0,0
23,392296,2018,3,0,0,0.0,0,0
23,392017,2018,5,0,0,0.0,0,0
23,392057,2018,4,0,0,0.0,0,0
23,392058,2018,4,0,0,0.0,0,0
23,392070,2018,10,0,0,0.0,0,0
24,392035,2018,6,16,17884,17946.0,0,0
24,392296,2018,10,8,15988,28932.0,0,0
24,392297,2018,10,6,11544,27876.0,386,75
24,392297,2018,4,8,15328,27132.0,0,0
24,392059,2018,4,2,1826,5464.0,0,0
24,392074,2018,2,0,0,0.0,0,0
24,392056,2018,3,0,0,0.0,0,0
24,392067,2018,5,0,0,0.0,0,0
24,392075,2018,4,0,0,0.0,0,0
24,392056,2018,9,0,0,0.0,0,0
24,392046,2018,10,0,0,0.0,0,0
25,392297,2018,7,20,22860,40750.0,0,0
25,392088,2018,10,8,15976,22434.0,0,0
25,392082,2018,12,8,12556,27824.0,0,0
25,392290,2018,4,8,12324,3836.0,0,0
25,392059,2018,4,2,1528,17432.0,0,0
25,392054,2018,3,6,0,0.0,0,0
25,392076,2018,3,0,0,0.0,0,0
25,392077,2018,5,0,0,0.0,0,0
25,392095,2018,4,0,0,0.0,0,0
25,392006,2018,9,0,0,0.0,0,0
25,392066,2018,10,0,0,0.0,0,0
26,392297,2018,6,12,10580,15720.0,0,0
26,392298,2018,10,8,19288,28932.0,0,0
26,392058,2018,10,8,11576,27836.0,0,0
26,392290,2018,5,4,2328,3732.0,0,0
26,392040,2018,4,2,8816,8944.0,0,0
26,392019,2018,2,0,0,732.0,0,0
26,392055,2018,3,0,0,0.0,0,0
26,392047,2018,5,0,0,0.0,0,0
26,392055,2018,4,0,0,0.0,0,0
26,392056,2018,9,0,0,0.0,0,0
26,392296,2018,10,0,0,0.0,0,0
27,392297,2018,8,20,22540,40260.0,0,0
27,392070,2018,10,8,19988,22432.0,0,0
27,392058,2018,12,6,592,17848.0,0,95
27,392652,2018,4,8,12524,3436.0,0,0
27,392070,2018,4,2,1824,736.0,0,0
27,392054,2018,3,0,0,0.0,0,0
27,392055,2018,3,0,0,0.0,0,0
27,392076,2018,5,0,0,0.0,0,0
27,392297,2018,4,0,0,0.0,0,0
27,392047,2018,7,0,0,0.0,0,0
27,392077,2018,10,0,0,0.0,0,0
28,392297,2018,7,20,22120,40780.0,0,0
28,392050,2018,10,8,19976,22734.0,0,0
28,392076,2018,12,6,11592,17852.0,0,99
28,392052,2018,4,8,12384,3436.0,0,0
28,392059,2018,4,2,1682,17000.0,0,0
28,392074,2018,3,0,0,0.0,0,0
28,392895,2018,3,0,0,0.0,0,0
28,392017,2018,4,0,0,0.0,0,0
28,392095,2018,4,0,0,0.0,0,0
28,392046,2018,5,0,0,0.0,0,0
28,392077,2018,10,0,0,0.0,0,0
29,392295,2018,7,28,12824,19236.0,0,0
29,392295,2018,14,8,19888,28932.0,0,0
29,392297,2018,10,8,11556,17824.0,0,0
29,392298,2018,4,4,2324,3436.0,0,0
29,392059,2018,4,2,1828,12736.0,0,0
29,392054,2018,3,1,1288,0.0,0,0
29,392016,2018,3,0,0,0.0,0,0
29,392297,2018,5,0,0,0.0,0,0
29,392295,2018,4,0,0,0.0,0,0
29,392296,2018,4,0,0,0.0,0,0
29,392076,2018,10,0,0,0.0,0,0
30,392296,2018,7,28,12680,19730.0,0,0
30,392297,2018,11,8,19888,29832.0,0,0
30,392298,2018,12,8,11556,17874.0,0,99
30,392050,2018,4,8,12388,20032.0,0,0
30,392059,2018,4,2,1828,17930.0,0,0
30,392854,2018,4,3,1748,2712.0,0,0
30,392016,2018,3,0,0,0.0,0,0
30,392017,2018,5,0,0,0.0,0,0
30,392046,2018,4,0,0,0.0,0,0
30,392066,2018,5,0,0,0.0,0,0
30,392047,2018,10,0,0,0.0,0,0
31,392274,2018,8,8,12684,19746.0,0,0
31,392295,2018,10,8,15976,28934.0,0,0
31,392296,2018,10,2,9228,17822.0,0,0
31,392292,2018,5,8,16388,20032.0,0,0
31,392059,2018,4,2,1828,17452.0,0,0
31,392074,2018,3,1,1888,0.0,0,0
31,392055,2018,3,0,0,0.0,0,0
31,392924,2018,5,0,0,0.0,0,0
31,392088,2018,4,0,0,0.0,0,0
31,392066,2018,9,0,0,0.0,0,0
31,392077,2018,10,0,0,0.0,0,0
32,392296,2018,7,28,10220,15330.0,0,0
32,392297,2018,10,6,9828,18932.0,0,0
32,392297,2018,10,6,6224,9836.0,0,0
32,392290,2018,4,3,2326,2134.0,0,0
32,392059,2018,4,2,6,730.0,0,0
32,392074,2018,3,0,0,0.0,0,0
32,392076,2018,3,0,0,0.0,0,0
32,392294,2018,5,0,0,0.0,0,0
32,392016,2018,4,0,0,0.0,0,0
32,392058,2018,9,0,0,0.0,0,0
32,392076,2018,10,0,0,0.0,0,0
33,392035,2018,8,20,17560,19290.0,0,0
33,392056,2018,12,12,29388,38932.0,0,0
33,392297,2018,12,8,11556,17852.0,0,0
33,392070,2018,8,8,12384,29576.0,0,0
33,392037,2018,4,2,692,13736.0,0,0
33,392054,2018,3,3,1588,0.0,0,0
33,392096,2018,3,0,0,0.0,0,0
33,392017,2018,5,0,0,0.0,0,0
33,392057,2018,4,0,0,0.0,0,0
33,392066,2018,5,0,0,0.0,0,0
33,392059,2018,10,0,0,0.0,0,0
34,392297,2018,6,20,27580,41720.0,0,0
34,392298,2018,10,8,19688,22732.0,0,0
34,392059,2018,12,12,11556,17874.0,0,0
34,392298,2018,7,8,12388,29132.0,0,0
34,392299,2018,4,2,1828,19732.0,0,0
34,392047,2018,3,0,0,0.0,0,0
34,392059,2018,3,0,0,0.0,0,0
34,392074,2018,5,0,0,0.0,0,0
34,392019,2018,4,0,0,0.0,0,0
34,392056,2018,9,0,0,0.0,0,0
34,392047,2018,10,0,0,0.0,0,0
35,392287,2018,6,16,10864,15796.0,0,0
35,392058,2018,14,8,19975,28912.5,0,0
35,392295,2018,11,8,11592,17876.0,0,0
35,392297,2018,4,8,12388,20032.0,0,0
35,392770,2018,4,2,1888,3736.0,0,0
35,392054,2018,2,0,0,0.0,0,0
35,392816,2018,3,0,0,0.0,0,0
35,392017,2018,5,0,0,0.0,0,0
35,392056,2018,4,0,0,0.0,0,0
35,392058,2018,9,0,0,0.0,0,0
35,392077,2018,10,0,0,0.0,0,0
36,392035,2018,7,28,12824,19236.0,0,0
36,392296,2018,10,8,19588,22632.0,0,0
36,392057,2018,12,6,15576,17834.0,0,0
36,392052,2018,4,4,2384,3736.0,0,0
36,392271,2018,4,2,1826,2730.0,0,0
36,392854,2018,3,0,0,0.0,0,0
36,392055,2018,3,0,0,0.0,0,0
36,392056,2018,5,0,0,0.0,0,0
36,392297,2018,4,0,0,0.0,0,0
36,392076,2018,5,0,0,0.0,0,0
36,392077,2018,10,0,0,0.0,0,0
37,392297,2018,8,20,22680,44450.0,0,0
37,392298,2018,12,8,19888,28152.0,0,0
37,392299,2018,7,8,12556,22834.0,0,0
37,392052,2018,3,4,2324,3436.0,0,0
37,392295,2018,4,2,1828,12432.0,0,0
37,392044,2018,2,0,0,0.0,0,0
37,392055,2018,3,0,0,0.0,0,0
37,392064,2018,5,0,0,0.0,0,0
37,392057,2018,4,0,0,0.0,0,0
37,392866,2018,5,0,0,0.0,0,0
37,392297,2018,10,0,0,0.0,0,0
38,392296,2018,7,28,12680,19230.0,0,0
38,392297,2018,12,12,9288,18932.0,0,0
38,392296,2018,12,8,11584,29836.0,0,0
38,392087,2018,4,8,12324,5936.0,0,0
38,392059,2018,4,2,1524,20754.0,0,0
38,392290,2018,2,0,0,0.0,0,0
38,392296,2018,3,0,0,0.0,0,0
38,392057,2018,5,0,0,0.0,0,0
38,392066,2018,4,0,0,0.0,0,0
38,392076,2018,9,0,0,0.0,0,0
38,392047,2018,10,0,0,0.0,0,0
39,392297,2018,7,20,22580,40820.0,0,0
39,392298,2018,10,8,19428,28932.0,0,0
39,392297,2018,12,8,13556,17854.0,0,0
39,392070,2018,4,4,2388,9232.0,0,0
39,392859,2018,4,2,0,17448.0,0,0
39,392054,2018,3,0,0,0.0,0,0
39,391166,2018,3,0,0,0.0,0,0
39,392064,2018,5,0,0,0.0,0,0
39,392057,2018,4,0,0,0.0,0,0
39,392056,2018,5,0,0,0.0,0,0
39,391187,2018,10,0,0,0.0,0,0
40,392296,2018,7,28,12620,19230.0,0,0
40,392057,2018,10,8,19288,28932.0,0,0
40,392299,2018,11,6,1556,17836.0,0,0
40,392040,2018,4,6,2384,3436.0,0,0
40,392059,2018,4,2,1868,17452.0,0,0
40,392054,2018,2,3,1800,2738.0,0,0
40,392056,2018,3,0,0,0.0,0,0
40,392066,2018,5,0,0,0.0,0,0
40,392054,2018,4,0,0,0.0,0,0
40,392076,2018,9,0,0,0.0,0,0
40,392076,2018,10,0,0,0.0,0,0
41,392035,2018,7,28,12580,19250.0,0,0
41,392296,2018,12,12,19288,22732.0,0,0
41,392057,2018,10,8,12592,17856.0,0,0
41,392056,2018,4,8,17324,3436.0,0,0
41,392767,2018,4,2,1521,17936.0,0,0
41,392294,2018,3,3,2888,2732.0,0,0
41,392296,2018,3,0,84,0.0,0,0
41,392074,2018,5,0,0,0.0,0,0
41,392065,2018,4,0,0,0.0,0,0
41,392076,2018,3,0,0,0.0,0,0
41,392076,2018,10,0,0,0.0,0,0
42,392295,2018,7,28,12680,19230.0,0,0
42,392056,2018,12,15,19888,28152.0,0,0
42,392056,2018,14,8,11556,17824.0,0,0
42,392059,2018,4,8,12524,7176.0,0,0
42,392057,2018,4,2,2826,7434.0,0,0
42,392054,2018,3,2,1888,2732.0,0,0
42,392056,2018,3,0,0,0.0,0,0
42,392056,2018,4,0,0,0.0,0,0
42,392057,2018,0,0,0,0.0,0,0
42,392076,2018,5,0,0,0.0,0,0
42,392057,2018,10,0,0,0.0,0,0
43,392296,2018,7,28,12680,19230.0,0,0
43,392087,2018,10,8,15988,28932.0,0,0
43,392058,2018,12,6,11556,17854.0,0,0
43,392050,2018,4,8,19924,3436.0,0,0
43,392059,2018,4,2,1822,12732.0,0,0
43,392044,2018,3,3,1800,0.0,0,0
43,392076,2018,3,0,0,0.0,0,0
43,392056,2018,3,0,0,0.0,0,0
43,392027,2018,0,0,0,0.0,0,0
43,392058,2018,3,0,0,0.0,0,0
43,392297,2018,10,0,0,0.0,0,0
44,392035,2018,6,17,12524,29236.0,0,0
44,392056,2018,10,8,19288,20852.0,0,0
44,392297,2018,10,6,9556,17836.0,0,0
44,392290,2018,4,4,2324,3436.0,0,0
44,392059,2018,4,2,2824,3336.0,0,0
44,392064,2018,3,2,2585,3474.0,0,0
44,392070,2018,3,0,0,0.0,0,0
44,392016,2018,4,0,0,0.0,0,0
44,392045,2018,4,0,0,0.0,0,0
44,392066,2018,5,0,0,0.0,0,0
44,392077,2018,10,0,0,0.0,0,0
45,392287,2018,6,16,10680,15720.0,0,0
45,392298,2018,10,8,19888,22852.0,0,0
45,392299,2018,12,2,6224,9836.0,0,0
45,392052,2018,8,8,12324,3436.0,0,0
45,392070,2018,4,2,1528,17336.0,0,0
45,392294,2018,3,1,1800,0.0,0,0
45,392056,2018,3,0,0,0.0,0,0
45,392017,2018,5,0,0,0.0,0,0
45,392666,2018,4,0,0,0.0,0,0
45,392076,2018,7,0,0,0.0,0,0
45,392076,2018,10,0,0,0.0,0,0
46,392274,2018,8,8,12687,19856.0,0,0
46,392275,2018,10,8,19888,20852.0,0,0
46,392295,2018,10,6,11548,17882.0,0,99
46,392290,2018,4,4,2384,2536.0,0,0
46,392295,2018,4,2,1822,17430.0,0,0
46,392074,2018,2,1,1688,0.0,0,0
46,392056,2018,3,0,0,0.0,0,0
46,392017,2018,2,0,0,0.0,0,0
46,392057,2018,4,0,0,0.0,0,0
46,392070,2018,8,0,0,0.0,0,0
46,392057,2018,10,0,0,0.0,0,0
47,392297,2018,8,20,22680,40720.0,0,0
47,392298,2018,12,15,19288,22432.0,0,0
47,392299,2018,12,8,11556,29874.0,0,0
47,392290,2018,4,8,12328,29532.0,0,0
47,392074,2018,4,2,1822,17736.0,0,0
47,392854,2018,3,0,0,0.0,0,0
47,392055,2018,3,0,0,0.0,0,0
47,392044,2018,5,0,0,0.0,0,0
47,392046,2018,7,0,0,0.0,0,0
47,392066,2018,5,0,0,0.0,0,0
47,392077,2018,10,0,0,0.0,0,0
48,392035,2018,7,16,17864,19296.0,0,0
48,392056,2018,10,8,15988,28932.0,0,0
48,392297,2018,12,8,12556,27834.0,9,0
48,392290,2018,4,8,13924,3436.0,0,0
48,392089,2018,4,2,1824,17854.0,0,0
48,392054,2018,1,1,1288,0.0,0,0
48,392056,2018,3,0,0,749.0,0,0
48,392076,2018,5,0,0,0.0,0,0
48,392056,2018,4,0,0,0.0,0,0
48,392058,2018,4,0,0,0.0,0,0
48,392046,2018,10,0,0,0.0,0,0
49,392035,2018,8,20,12520,20330.0,0,0
49,392055,2018,12,12,29488,38942.0,0,0
49,392056,2018,10,8,13928,27822.0,0,0
49,392059,2018,4,8,16384,3436.0,0,0
49,392297,2018,4,2,2822,17836.0,0,0
49,392054,2018,2,0,0,0.0,0,0
49,392056,2018,3,0,0,0.0,0,0
49,392097,2018,5,0,0,0.0,0,0
49,392818,2018,4,0,0,0.0,0,0
49,392658,2018,9,0,0,0.0,0,0
49,392297,2018,10,0,0,0.0,0,0
50,392035,2018,6,16,17824,29236.0,0,0
50,392296,2018,10,8,19288,28832.0,0,0
50,392017,2018,12,8,15924,27826.0,0,0
50,392052,2018,7,8,12388,20032.0,0,0
50,392059,2018,4,2,1524,6732.0,0,0
50,392294,2018,3,0,0,0.0,0,0
50,392295,2018,3,0,0,0.0,0,0
50,392076,2018,4,0,0,0.0,0,0
50,392057,2018,4,0,0,0.0,0,0
50,392296,2018,5,0,0,0.0,0,0
50,392047,2018,10,0,0,0.0,0,0
51,392035,2018,8,20,17720,27250.0,0,0
51,392056,2018,12,12,29288,38952.0,0,0
51,392057,2018,10,8,12575,17852.0,0,0
51,392056,2018,7,8,16384,32336.0,0,0
51,392057,2018,4,2,2826,730.0,0,0
51,392074,2018,3,3,1008,12732.0,0,0
51,392044,2018,2,0,0,0.0,0,0
51,392016,2018,5,0,0,0.0,0,0
51,392075,2018,4,0,0,0.0,0,0
51,392019,2018,9,0,0,0.0,0,0
51,392297,2018,10,0,0,0.0,0,0
52,392295,2018,7,28,12864,19296.0,0,0
52,392296,2018,10,8,15488,22132.0,0,0
52,392057,2018,10,6,11556,27824.0,0,0
52,392070,2018,4,8,13384,5936.0,0,0
52,392290,2018,4,2,2824,20736.0,0,0
52,392294,2018,2,0,0,0.0,0,0
52,392016,2018,3,0,0,0.0,0,0
52,392017,2018,5,0,0,0.0,0,0
52,392057,2018,7,0,0,0.0,0,0
52,392058,2018,5,0,0,0.0,0,0
52,392047,2018,10,0,0,0.0,0,0
53,392297,2018,6,16,12824,19236.0,0,0
53,392058,2018,10,8,19688,28852.0,0,0
53,392296,2018,10,6,11545,17856.0,0,0
53,392056,2018,4,8,12384,3436.0,0,0
53,392077,2018,4,2,6684,7932.0,0,0
53,392064,2018,3,2,1588,0.0,0,0
53,392016,2018,3,0,0,0.0,0,0
53,392067,2018,4,0,0,0.0,0,0
53,392037,2018,0,0,0,0.0,0,0
53,392046,2018,9,0,0,0.0,0,0
53,392077,2018,10,0,0,0.0,0,0
54,392296,2018,7,28,12680,19230.0,0,0
54,392297,2018,10,8,19288,28432.0,0,0
54,392058,2018,12,6,2588,17852.0,0,0
54,392052,2018,4,2,2324,3736.0,0,0
54,392059,2018,4,2,1828,12852.0,0,0
54,392054,2018,3,0,0,710.0,0,0
54,392055,2018,3,0,0,0.0,0,0
54,392044,2018,5,0,0,0.0,0,0
54,392866,2018,4,0,0,0.0,0,0
54,392066,2018,9,0,0,0.0,0,0
54,392056,2018,10,0,0,0.0,0,0
