activity_id,year,month,total_flights,distance,points_accumulated,points_redeemed,dollar_cost_points_redeemed,loyalty_history_id
971,2018,9,8,4144,6216.0,0,0,168160
972,2018,10,6,13752,20628.0,0,0,168160
973,2018,5,4,4152,6228.0,0,0,168160
974,2018,7,4,9436,14154.0,0,0,168160
975,2018,2,3,1860,2790.0,0,0,168160
976,2018,4,3,3522,5283.0,0,0,168160
977,2018,12,3,4296,6444.0,0,0,168160
978,2018,11,2,4508,6762.0,418,75,168160
979,2018,3,0,0,0.0,0,0,168160
1134,2018,8,20,46660,69990.0,0,0,173506
1135,2018,12,12,20952,31428.0,0,0,173506
1136,2018,10,8,14080,21120.0,0,0,173506
1137,2018,6,4,4712,7068.0,0,0,173506
1138,2018,3,3,3528,5292.0,0,0,173506
1139,2018,2,1,1718,2577.0,494,89,173506
1140,2018,4,0,0,0.0,0,0,173506
1141,2018,5,0,0,0.0,0,0,173506
1142,2018,7,0,0,0.0,0,0,173506
1143,2018,9,0,0,0.0,0,0,173506
1144,2018,11,0,0,0.0,0,0,173506
1156,2018,7,20,10260,15390.0,0,0,175967
1157,2018,6,16,29424,44136.0,0,0,175967
1158,2018,11,6,4554,6831.0,0,0,175967
1159,2018,12,3,2115,3172.5,0,0,175967
1160,2018,4,2,3516,5274.0,0,0,175967
1161,2018,2,0,0,0.0,0,0,175967
1162,2018,3,0,0,0.0,0,0,175967
1163,2018,5,0,0,0.0,0,0,175967
1164,2018,8,0,0,0.0,0,0,175967
1165,2018,9,0,0,0.0,0,0,175967
1166,2018,10,0,0,0.0,0,0,175967
1190,2017,7,7,15463,15463.0,0,0,123060
1217,2017,7,7,9233,9233.0,0,0,212230
1222,2017,7,7,4697,4697.0,0,0,245419
1227,2017,7,7,7959,7959.0,0,0,275637
1230,2017,7,7,6839,6839.0,0,0,283110
1237,2017,7,7,8771,8771.0,0,0,342679
1261,2017,7,7,14987,14987.0,0,0,465241
1267,2017,7,7,3885,3885.0,0,0,488853
1276,2017,7,7,15582,15582.0,0,0,529471
1332,2017,7,7,15386,15386.0,0,0,790165
1347,2017,7,7,16730,16730.0,0,0,873169
1352,2017,7,7,3556,3556.0,0,0,890595
1390,2017,7,7,14462,14462.0,482,87,141047
1393,2018,7,7,13202,13202.0,827,149,491404
1396,2018,7,7,8309,8309.0,792,143,465241
1419,2018,7,7,11858,11858.0,0,0,112393
1424,2018,7,7,9275,9275.0,0,0,140891
1448,2018,7,7,16947,16947.0,0,0,215257
1471,2018,7,7,14539,14539.0,0,0,330053
1480,2018,7,7,16212,16212.0,0,0,352702
1489,2018,7,7,9541,9541.0,0,0,381234
1519,2018,7,7,10430,10430.0,0,0,482711
1552,2018,7,7,4515,4515.0,0,0,575574
1567,2018,7,7,17339,17339.0,0,0,664084
1573,2018,7,7,7651,7651.0,0,0,677527
1584,2018,7,7,16044,16044.0,0,0,727847
1588,2018,7,7,11130,11130.0,0,0,735846
1597,2018,7,7,8085,8085.0,0,0,777197
1605,2018,7,7,15540,15540.0,0,0,813868
1615,2018,7,7,13517,13517.0,0,0,845819
1622,2018,7,7,8785,8785.0,0,0,869471
1646,2018,7,7,9723,9723.0,0,0,969586
1665,2017,7,7,14469,14469.0,0,0,931247
1683,2018,6,6,13686,13686.0,445,80,263339
1702,2018,8,6,12648,12648.0,452,81,317060
1706,2018,8,6,14652,14652.0,419,75,141047
1728,2017,7,6,9828,9828.0,541,97,447387
1756,2018,6,6,11322,11322.0,0,0,196798
1757,2018,7,6,13776,13776.0,0,0,196798
1758,2017,7,6,11532,11532.0,466,84,773012
1763,2017,7,6,10692,10692.0,573,103,819765
1780,2017,8,6,10188,10188.0,560,101,969586
1792,2017,7,6,6636,6636.0,702,126,251095
1829,2018,7,6,3480,3480.0,629,113,612311
1851,2017,6,6,11328,11328.0,0,0,116045
1859,2017,6,6,11478,11478.0,0,0,124088
1876,2017,6,6,12654,12654.0,0,0,141139
1881,2017,6,6,10632,10632.0,0,0,146086
1883,2017,6,6,13776,13776.0,0,0,148381
1896,2017,6,6,12600,12600.0,0,0,166705
1918,2017,6,6,4788,4788.0,0,0,199478
1951,2017,6,6,13680,13680.0,0,0,235872
1964,2017,6,6,13398,13398.0,0,0,250921
1971,2017,6,6,6180,6180.0,0,0,257301
1990,2017,6,6,6744,6744.0,0,0,275209
1999,2017,6,6,10176,10176.0,0,0,279430
2045,2017,6,6,9174,9174.0,0,0,336281
2063,2017,6,6,11010,11010.0,0,0,356812
2085,2017,6,6,5160,5160.0,0,0,379562
2090,2017,6,6,9384,9384.0,0,0,390190
2097,2017,6,6,11256,11256.0,0,0,397947
2103,2017,6,6,8184,8184.0,0,0,401857
2107,2017,6,6,13248,13248.0,0,0,405351
2137,2017,6,6,8076,8076.0,0,0,432200
2146,2017,6,6,13800,13800.0,0,0,436226
2163,2017,6,6,14454,14454.0,0,0,458697
2173,2017,6,6,13140,13140.0,0,0,465603
2183,2017,6,6,5262,5262.0,0,0,475700
2192,2017,6,6,3468,3468.0,0,0,485397
2218,2017,6,6,10038,10038.0,0,0,502670
2241,2017,6,6,12672,12672.0,0,0,529471
2250,2017,6,6,10260,10260.0,0,0,543693
2281,2018,6,6,14904,14904.0,538,97,646178
2282,2017,6,6,4332,4332.0,0,0,570806
2285,2017,6,6,12636,12636.0,0,0,573964
2288,2017,6,6,11718,11718.0,0,0,575574
2292,2017,6,6,10560,10560.0,0,0,581427
2310,2017,6,6,11922,11922.0,0,0,603744
2311,2017,6,6,14070,14070.0,0,0,604724
2314,2017,6,6,11022,11022.0,0,0,607997
2335,2017,6,6,13956,13956.0,0,0,624929
2339,2017,6,6,12042,12042.0,0,0,629753
2374,2017,6,6,13098,13098.0,0,0,669066
2389,2017,6,6,6204,6204.0,0,0,684123
2397,2017,6,6,14496,14496.0,0,0,699397
2427,2017,6,6,11484,11484.0,0,0,721973
2457,2017,6,6,4038,4038.0,0,0,755014
2475,2017,6,6,7530,7530.0,0,0,780973
2478,2017,6,6,7020,7020.0,0,0,784838
2495,2017,6,6,8532,8532.0,0,0,806598
2497,2017,6,6,12624,12624.0,0,0,810621
2501,2017,6,6,6492,6492.0,0,0,817136
2509,2017,6,6,8388,8388.0,0,0,819765
2516,2017,6,6,8028,8028.0,0,0,833701
2587,2017,6,6,6018,6018.0,0,0,928238
2602,2017,6,6,5010,5010.0,0,0,941170
2613,2017,6,6,14478,14478.0,0,0,952493
2644,2017,6,6,5178,5178.0,0,0,992028
2648,2017,6,6,9270,9270.0,0,0,999120
2655,2017,7,6,9582,9582.0,0,0,112393
2678,2017,7,6,12990,12990.0,0,0,141139
2730,2017,7,6,5964,5964.0,0,0,198961
2770,2017,7,6,12396,12396.0,0,0,239606
2774,2017,7,6,8658,8658.0,0,0,243005
2812,2017,7,6,4080,4080.0,0,0,274264
2842,2017,7,6,11160,11160.0,0,0,298829
2851,2017,7,6,14610,14610.0,0,0,310396
2874,2017,7,6,7686,7686.0,0,0,330131
2879,2017,7,6,6036,6036.0,0,0,336281
2886,2017,7,6,3654,3654.0,0,0,340583
2887,2017,7,6,12138,12138.0,0,0,340802
2900,2017,7,6,8022,8022.0,0,0,352702
2919,2017,7,6,9534,9534.0,0,0,376572
2920,2017,7,6,4416,4416.0,0,0,377050
2926,2017,7,6,3582,3582.0,0,0,384744
2938,2017,7,6,4920,4920.0,0,0,397947
2949,2017,7,6,7920,7920.0,0,0,409741
2950,2017,7,6,3372,3372.0,0,0,411420
2974,2017,6,6,7476,7476.0,580,104,441509
2996,2017,7,6,6438,6438.0,0,0,460938
3002,2018,7,6,4950,4950.0,654,118,441155
3081,2017,7,6,6858,6858.0,0,0,530281
3098,2017,7,6,5634,5634.0,0,0,549751
3104,2017,7,6,4584,4584.0,0,0,556136
3114,2017,7,6,3024,3024.0,0,0,564882
3115,2017,7,6,9564,9564.0,0,0,564909
3119,2017,7,6,10020,10020.0,0,0,567048
3123,2017,7,6,6366,6366.0,0,0,570806
3128,2017,7,6,6828,6828.0,0,0,576947
3181,2017,7,6,4086,4086.0,0,0,624929
3186,2017,7,6,12864,12864.0,0,0,629753
3198,2017,7,6,8628,8628.0,0,0,648575
3202,2017,7,6,7644,7644.0,0,0,651605
3210,2017,7,6,13152,13152.0,0,0,662268
3238,2017,7,6,14334,14334.0,0,0,693256
3243,2017,7,6,5766,5766.0,0,0,700335
3265,2017,7,6,3012,3012.0,0,0,718962
3271,2017,7,6,14796,14796.0,0,0,725705
3285,2017,7,6,9486,9486.0,0,0,737534
3299,2017,7,6,6330,6330.0,0,0,753452
3324,2017,7,6,9660,9660.0,0,0,780973
3328,2017,7,6,10650,10650.0,0,0,784838
3331,2017,7,6,13032,13032.0,0,0,787525
3332,2017,7,6,9816,9816.0,0,0,787875
3361,2017,7,6,11058,11058.0,0,0,823208
3363,2017,7,6,10674,10674.0,0,0,825490
3377,2017,7,6,3066,3066.0,0,0,835760
3381,2017,7,6,13032,13032.0,0,0,840741
3410,2017,7,6,5892,5892.0,0,0,858196
3469,2017,7,6,7170,7170.0,0,0,919748
3496,2017,7,6,5478,5478.0,0,0,949952
3500,2017,7,6,13194,13194.0,0,0,951546
3515,2017,7,6,8088,8088.0,0,0,969313
3516,2017,7,6,14142,14142.0,0,0,969586
3522,2017,7,6,10398,10398.0,0,0,974500
3526,2017,7,6,5964,5964.0,0,0,977178
3556,2017,8,6,10986,10986.0,0,0,116016
3561,2017,8,6,6594,6594.0,0,0,119135
3563,2017,8,6,10128,10128.0,0,0,124088
3575,2017,8,6,7482,7482.0,0,0,152406
3586,2017,8,6,4200,4200.0,0,0,190524
3627,2017,8,6,3480,3480.0,0,0,271680
3633,2017,8,6,3396,3396.0,0,0,278983
3698,2017,8,6,10884,10884.0,0,0,409512
3701,2017,8,6,9498,9498.0,0,0,411690
3779,2017,8,6,9102,9102.0,0,0,564138
3781,2017,8,6,13416,13416.0,0,0,564882
3795,2017,8,6,13002,13002.0,0,0,585082
3856,2017,8,6,5820,5820.0,0,0,664084
3876,2017,6,6,9492,9492.0,783,141,969313
3886,2018,7,6,7650,7650.0,556,100,636413
3891,2017,8,6,7764,7764.0,0,0,726932
3899,2017,8,6,10062,10062.0,0,0,735790
3927,2017,8,6,7524,7524.0,0,0,780973
3938,2017,8,6,4086,4086.0,0,0,792873
3939,2017,8,6,9210,9210.0,0,0,793761
3940,2017,8,6,5382,5382.0,0,0,795492
4001,2017,8,6,3810,3810.0,0,0,901690
4062,2017,7,6,14088,14088.0,642,116,250921
4092,2017,6,6,12984,12984.0,552,99,486226
4146,2018,8,6,12066,12066.0,529,95,487212
4147,2018,7,6,14622,14622.0,0,0,487212
4155,2018,8,6,6588,6588.0,664,120,609971
4184,2017,7,6,6210,6210.0,0,0,509149
4197,2017,7,6,7224,7224.0,725,131,866168
4219,2018,7,6,8982,8982.0,787,142,315235
4227,2018,7,6,3288,3288.0,801,144,928238
4270,2018,7,6,14526,14526.0,706,127,931537
4274,2018,7,6,6246,6246.0,487,88,367961
4280,2017,6,6,4044,4044.0,0,0,615054
4326,2018,7,6,14214,14214.0,667,120,904378
4332,2018,6,6,8448,8448.0,601,108,821117
4349,2018,6,6,3030,3030.0,0,0,717762
4360,2017,7,6,5544,5544.0,509,92,671119
4377,2018,6,6,12096,12096.0,0,0,112393
4383,2018,6,6,3294,3294.0,0,0,115427
4394,2018,6,6,8214,8214.0,0,0,127039
4486,2018,6,6,11250,11250.0,0,0,224854
4492,2018,6,6,6420,6420.0,0,0,234562
4501,2018,6,6,12282,12282.0,0,0,241714
4506,2018,6,6,4788,4788.0,0,0,245419
4515,2018,6,6,13716,13716.0,0,0,251223
4535,2018,6,6,10272,10272.0,0,0,274264
4543,2018,6,6,13908,13908.0,0,0,279430
4594,2018,6,6,4278,4278.0,0,0,323821
4598,2018,6,6,12228,12228.0,0,0,327320
4606,2018,6,6,3966,3966.0,0,0,335554
4612,2018,6,6,6864,6864.0,0,0,339880
4649,2018,6,6,11748,11748.0,0,0,368027
4677,2018,6,6,7164,7164.0,0,0,400979
4695,2018,6,6,14370,14370.0,0,0,414318
4725,2018,6,6,7626,7626.0,0,0,442304
4726,2018,6,6,3540,3540.0,0,0,443231
4734,2018,6,6,13638,13638.0,0,0,447387
4774,2018,6,6,3444,3444.0,0,0,486776
4782,2018,6,6,7476,7476.0,0,0,496759
4793,2018,6,6,4116,4116.0,0,0,506572
4808,2018,6,6,7266,7266.0,0,0,523904
4810,2018,6,6,13614,13614.0,0,0,525612
4840,2018,6,6,6960,6960.0,0,0,556136
4844,2018,6,6,12024,12024.0,0,0,559726
4859,2018,6,6,14154,14154.0,0,0,572505
4874,2018,6,6,3078,3078.0,0,0,585975
4880,2018,6,6,14418,14418.0,0,0,597313
4896,2018,6,6,7848,7848.0,0,0,612311
4900,2018,6,6,14448,14448.0,0,0,615854
4904,2018,6,6,3990,3990.0,0,0,626211
4922,2018,6,6,13338,13338.0,0,0,648575
4952,2018,6,6,8742,8742.0,0,0,681399
4954,2018,6,6,6198,6198.0,0,0,681921
4957,2018,6,6,7746,7746.0,0,0,684123
4969,2018,6,6,14256,14256.0,0,0,699397
4988,2018,6,6,13620,13620.0,0,0,716548
4998,2018,6,6,12168,12168.0,0,0,726932
5027,2018,6,6,8544,8544.0,0,0,751824
5031,2018,6,6,7314,7314.0,0,0,755337
5056,2018,6,6,6672,6672.0,0,0,784380
5057,2018,6,6,13836,13836.0,0,0,784838
5093,2018,6,6,14670,14670.0,0,0,823816
5102,2018,6,6,4200,4200.0,0,0,831087
5114,2018,6,6,7752,7752.0,0,0,845319
5126,2018,6,6,10380,10380.0,0,0,855026
5143,2018,6,6,3996,3996.0,0,0,864324
5156,2018,6,6,12492,12492.0,0,0,881846
5210,2018,6,6,11772,11772.0,0,0,941170
5236,2018,6,6,4560,4560.0,0,0,968632
5254,2018,6,6,10332,10332.0,0,0,987921
5285,2018,7,6,3210,3210.0,0,0,116016
5287,2018,7,6,6120,6120.0,0,0,119135
5335,2018,7,6,13056,13056.0,0,0,163639
5390,2018,7,6,5700,5700.0,0,0,210226
5480,2018,7,6,11394,11394.0,0,0,281064
5496,2018,7,6,7884,7884.0,0,0,294396
5503,2018,7,6,4974,4974.0,0,0,299113
5524,2018,7,6,8340,8340.0,0,0,313763
5548,2018,7,6,9426,9426.0,0,0,335554
5566,2018,7,6,6612,6612.0,0,0,346678
5585,2018,7,6,3324,3324.0,0,0,360446
5615,2018,7,6,10716,10716.0,0,0,386926
5624,2018,7,6,12282,12282.0,0,0,391542
5630,2018,7,6,10332,10332.0,0,0,398586
5682,2018,7,6,12594,12594.0,0,0,439900
5739,2018,7,6,4626,4626.0,0,0,486776
5764,2017,7,6,3966,3966.0,0,0,788460
5788,2018,7,6,5658,5658.0,0,0,525612
5817,2018,7,6,6408,6408.0,0,0,543693
5822,2018,7,6,4584,4584.0,0,0,548228
5835,2018,7,6,9996,9996.0,0,0,561284
5843,2018,7,6,14316,14316.0,0,0,566957
5848,2018,7,6,10596,10596.0,0,0,570683
5851,2018,7,6,4590,4590.0,0,0,572045
5894,2018,7,6,5448,5448.0,0,0,607538
5905,2018,7,6,10992,10992.0,0,0,615678
5944,2018,7,6,14334,14334.0,0,0,643669
5950,2018,7,6,5928,5928.0,0,0,650358
5966,2018,7,6,14616,14616.0,0,0,662268
5989,2018,7,6,12246,12246.0,0,0,684123
5997,2018,7,6,3306,3306.0,0,0,695250
6009,2018,7,6,11622,11622.0,0,0,705496
6035,2018,7,6,3138,3138.0,0,0,736970
6036,2018,7,6,14886,14886.0,0,0,738431
6062,2018,7,6,9360,9360.0,0,0,765481
6072,2018,7,6,10806,10806.0,0,0,773012
6088,2018,7,6,5988,5988.0,0,0,784838
6092,2018,7,6,9042,9042.0,0,0,787525
6094,2018,7,6,5628,5628.0,0,0,789421
6104,2018,7,6,7944,7944.0,0,0,793761
6107,2018,7,6,14988,14988.0,0,0,795492
6108,2018,7,6,3894,3894.0,0,0,796099
6171,2018,7,6,9276,9276.0,0,0,852855
6172,2018,7,6,8286,8286.0,0,0,855261
6224,2018,7,6,14970,14970.0,0,0,892199
6246,2018,7,6,5670,5670.0,0,0,910809
6268,2018,7,6,4386,4386.0,0,0,926175
6279,2018,7,6,10578,10578.0,0,0,938603
6328,2018,7,6,12990,12990.0,0,0,974606
6333,2018,7,6,6066,6066.0,0,0,977244
6349,2018,7,6,10020,10020.0,0,0,992028
6353,2018,7,6,8142,8142.0,0,0,996745
6354,2018,6,6,9192,9192.0,500,90,329364
6380,2018,8,6,10590,10590.0,0,0,140891
6382,2018,8,6,9366,9366.0,0,0,146086
6484,2018,8,6,11196,11196.0,0,0,300836
6525,2018,8,6,14826,14826.0,0,0,365761
6526,2018,8,6,3504,3504.0,0,0,367961
6538,2018,8,6,11322,11322.0,0,0,390297
6541,2018,8,6,9936,9936.0,0,0,391402
6544,2018,8,6,12720,12720.0,0,0,394941
6553,2018,8,6,6204,6204.0,0,0,409741
6566,2018,8,6,12486,12486.0,0,0,422436
6579,2018,8,6,7368,7368.0,0,0,442304
6588,2018,8,6,7812,7812.0,0,0,460938
6600,2018,8,6,9864,9864.0,0,0,475550
6601,2018,8,6,14568,14568.0,0,0,478315
6613,2018,8,6,13992,13992.0,0,0,500759
6616,2018,8,6,3408,3408.0,0,0,509962
6624,2018,8,6,4458,4458.0,0,0,522758
6626,2018,8,6,9732,9732.0,0,0,525612
6632,2018,8,6,9852,9852.0,0,0,532759
6647,2018,8,6,14880,14880.0,0,0,564959
6650,2018,8,6,3144,3144.0,0,0,566957
6661,2018,8,6,10086,10086.0,0,0,585975
6666,2018,8,6,10890,10890.0,0,0,597313
6692,2018,8,6,7860,7860.0,0,0,648432
6708,2018,8,6,12246,12246.0,0,0,684123
6711,2018,8,6,11640,11640.0,0,0,699343
6740,2018,8,6,8142,8142.0,0,0,739684
6754,2018,8,6,7170,7170.0,0,0,767534
6825,2018,8,6,4692,4692.0,0,0,901690
6829,2018,8,6,12072,12072.0,0,0,902693
6849,2018,6,6,8880,8880.0,715,129,437158
6869,2018,8,6,14724,14724.0,0,0,975407
6883,2017,8,6,3390,3390.0,654,118,458697
6890,2017,8,6,7242,7242.0,516,93,411420
6897,2017,7,6,7614,7614.0,787,142,869284
6907,2018,8,6,6372,6372.0,449,81,829162
6949,2018,6,6,12072,12072.0,645,116,651605
6958,2017,8,6,7218,7218.0,787,142,205698
6998,2017,7,6,12018,12018.0,794,143,400979
7308,2018,12,5,8740,8740.0,421,76,163639
7375,2018,7,5,10600,10600.0,779,140,149430
7376,2018,6,5,9630,9630.0,0,0,149430
7455,2017,3,5,12270,12270.0,0,0,123060
7464,2017,3,5,6790,6790.0,0,0,137944
7467,2017,3,5,5860,5860.0,0,0,141139
7471,2017,3,5,4445,4445.0,0,0,145177
7481,2017,3,5,7875,7875.0,0,0,166705
7494,2017,3,5,7555,7555.0,0,0,183948
7548,2017,3,5,3425,3425.0,0,0,235857
7552,2017,3,5,9765,9765.0,0,0,243005
7555,2017,3,5,3005,3005.0,0,0,251095
7568,2017,3,5,9360,9360.0,0,0,259446
7570,2017,3,5,10280,10280.0,0,0,259878
7580,2017,3,5,3800,3800.0,0,0,268128
7595,2017,3,5,9665,9665.0,0,0,283110
7599,2018,12,5,4460,4460.0,454,82,827215
7615,2017,8,5,7585,7585.0,550,99,845819
7621,2017,3,5,12100,12100.0,0,0,315235
7630,2017,3,5,8190,8190.0,0,0,330053
7649,2017,3,5,10440,10440.0,0,0,358020
7669,2017,3,5,5785,5785.0,0,0,377674
7685,2017,3,5,7065,7065.0,0,0,391034
7700,2018,8,5,9785,9785.0,0,0,186539
7701,2017,3,5,3600,3600.0,669,120,186539
7750,2017,3,5,4005,4005.0,0,0,462174
7761,2017,3,5,9640,9640.0,0,0,470738
7795,2017,3,5,6180,6180.0,0,0,508399
7803,2017,3,5,11915,11915.0,0,0,514552
7842,2017,3,5,11010,11010.0,0,0,570683
7910,2017,7,5,7865,7865.0,607,109,870203
7922,2017,3,5,5690,5690.0,0,0,641884
7931,2017,3,5,8820,8820.0,0,0,651097
7935,2017,3,5,6920,6920.0,0,0,652862
7947,2017,12,5,4870,4870.0,426,77,442418
7953,2017,3,5,12425,12425.0,0,0,673401
7960,2017,3,5,5565,5565.0,0,0,678493
7965,2017,3,5,5990,5990.0,0,0,681309
7972,2017,3,5,6080,6080.0,0,0,685533
7978,2017,9,5,7385,7385.0,0,0,196798
7986,2017,3,5,8305,8305.0,0,0,700335
7996,2017,6,5,10010,10010.0,0,0,199021
7997,2018,8,5,10160,10160.0,522,94,852006
8006,2017,3,5,3995,3995.0,0,0,723015
8018,2017,3,5,10605,10605.0,0,0,739781
8029,2017,3,5,8615,8615.0,0,0,755337
8039,2017,3,5,3950,3950.0,0,0,760842
8060,2017,5,5,7590,7590.0,465,84,666933
8070,2017,3,5,3735,3735.0,0,0,793761
8093,2017,3,5,11075,11075.0,0,0,819765
8118,2017,3,5,10940,10940.0,0,0,842379
8120,2017,3,5,10695,10695.0,0,0,845580
8141,2017,3,5,10510,10510.0,0,0,866362
8143,2017,3,5,3425,3425.0,0,0,869284
8144,2017,3,5,12360,12360.0,0,0,869471
8149,2017,3,5,4300,4300.0,0,0,877654
8154,2017,3,5,10060,10060.0,0,0,881846
8224,2017,3,5,6880,6880.0,0,0,949290
8246,2017,3,5,5290,5290.0,0,0,969313
8267,2017,3,5,6330,6330.0,0,0,994940
8317,2018,12,5,11000,11000.0,445,80,317060
8322,2018,9,5,12400,12400.0,374,67,689112
8330,2017,12,5,8870,8870.0,583,105,570806
8355,2017,12,5,9685,9685.0,460,83,545947
8383,2017,5,5,5240,5240.0,0,0,119135
8429,2017,5,5,11830,11830.0,0,0,165260
8452,2017,5,5,2670,2670.0,0,0,190791
8477,2017,5,5,4435,4435.0,0,0,212230
8498,2017,5,5,3615,3615.0,0,0,231084
8502,2017,5,5,8245,8245.0,0,0,234588
8504,2017,5,5,9840,9840.0,0,0,236003
8518,2017,5,5,9315,9315.0,0,0,251095
8539,2017,5,5,3235,3235.0,0,0,278983
8554,2017,5,5,10470,10470.0,0,0,294396
8596,2017,5,5,10060,10060.0,0,0,336281
8620,2017,5,5,10725,10725.0,0,0,368330
8622,2017,3,5,12195,12195.0,516,93,684123
8623,2017,3,5,11235,11235.0,0,0,258358
8645,2017,5,5,9215,9215.0,0,0,388777
8646,2017,5,5,3260,3260.0,0,0,390350
8648,2017,5,5,7325,7325.0,0,0,391034
8654,2017,5,5,3180,3180.0,0,0,396471
8656,2017,5,5,11095,11095.0,0,0,397947
8659,2017,5,5,4660,4660.0,0,0,400224
8696,2017,5,5,7225,7225.0,0,0,432200
8703,2017,5,5,8595,8595.0,0,0,439900
8710,2017,5,5,8290,8290.0,0,0,443231
8720,2017,5,5,9670,9670.0,0,0,447387
8742,2018,3,5,7605,7605.0,0,0,260712
8777,2017,5,5,5030,5030.0,0,0,516474
8791,2017,5,5,4205,4205.0,0,0,530281
8821,2017,5,5,12015,12015.0,0,0,564138
8825,2017,5,5,9350,9350.0,0,0,570683
8854,2017,8,5,11925,11925.0,541,97,716548
8878,2017,5,5,5440,5440.0,0,0,636413
8883,2017,5,5,9290,9290.0,0,0,641884
8913,2017,5,5,4540,4540.0,0,0,678493
8925,2017,5,5,12265,12265.0,0,0,688178
8967,2017,5,5,3680,3680.0,0,0,737534
8970,2017,5,5,8545,8545.0,0,0,738431
9037,2017,5,5,10530,10530.0,0,0,817822
9043,2017,5,5,6635,6635.0,0,0,825517
9044,2017,5,5,12340,12340.0,0,0,828182
9069,2017,5,5,11235,11235.0,0,0,855261
9085,2017,5,5,10535,10535.0,0,0,869284
9108,2017,5,5,9175,9175.0,0,0,889697
9158,2017,5,5,8030,8030.0,0,0,956908
9170,2017,5,5,12035,12035.0,0,0,969313
9209,2018,7,5,6400,6400.0,572,103,249693
9215,2017,6,5,10265,10265.0,0,0,116932
9220,2017,6,5,4835,4835.0,0,0,120434
9227,2017,6,5,5510,5510.0,0,0,129372
9267,2017,6,5,6135,6135.0,0,0,163639
9288,2017,6,5,6240,6240.0,0,0,183948
9310,2017,6,5,12195,12195.0,0,0,205698
9315,2017,6,5,12040,12040.0,0,0,210226
9343,2017,6,5,7935,7935.0,0,0,234588
9361,2017,6,5,6020,6020.0,0,0,248011
9384,2017,6,5,6730,6730.0,0,0,271680
9416,2017,6,5,3250,3250.0,0,0,298829
9417,2017,6,5,3925,3925.0,0,0,299419
9445,2017,6,5,11860,11860.0,0,0,328543
9466,2017,6,5,3355,3355.0,0,0,346678
9485,2017,6,5,10215,10215.0,0,0,360446
9504,2017,6,5,4455,4455.0,0,0,377050
9514,2017,6,5,6605,6605.0,0,0,381189
9524,2017,6,5,6110,6110.0,0,0,391542
9531,2017,6,5,8825,8825.0,0,0,397820
9536,2017,6,5,8660,8660.0,0,0,400224
9588,2017,6,5,4375,4375.0,0,0,436569
9589,2018,8,5,11220,11220.0,696,125,946998
9600,2017,6,5,4655,4655.0,0,0,445746
9651,2017,6,5,5490,5490.0,0,0,482711
