loyalty_history_id,country,province,city,postal_code,gender,education,salary,marital_status,loyalty_card,clv,enrollment_type,enrollment_year,enrollment_month,cancellation_year,cancellation_month
741244,1,3,29,36,1,1,85761.0,2,1,13110.55,2,2018,8,0.0,0.0
221361,1,9,13,10,2,4,42867.0,2,1,13118.74,2,2013,7,2016.0,9.0
328116,1,7,21,29,2,1,100783.0,2,1,13160.34,2,2013,1,0.0,0.0
788001,1,2,24,52,1,2,0.0,3,1,13450.96,2,2016,2,0.0,0.0
600712,1,2,24,49,1,3,65018.0,2,1,13466.92,2,2017,5,0.0,0.0
315235,1,2,24,52,1,4,79557.0,1,1,13561.2,2,2016,12,0.0,0.0
390297,1,7,11,27,2,1,92461.0,2,1,13749.37,2,2018,7,0.0,0.0
243005,1,5,18,1,2,2,0.0,3,1,14428.87,2,2013,2,0.0,0.0
681399,1,3,29,36,1,1,58740.0,3,1,14709.0,2,2016,6,0.0,0.0
986623,1,9,8,16,2,3,209913.0,2,1,14710.43,2,2017,10,0.0,0.0
368027,1,9,13,11,1,3,109056.0,2,1,15096.27,2,2015,6,0.0,0.0
299464,1,7,14,17,1,4,78318.0,2,1,15114.4,2,2013,6,0.0,0.0
952911,1,9,13,9,1,1,67678.0,2,1,15284.33,2,2017,10,0.0,0.0
194886,1,7,14,17,2,1,77950.0,2,1,15558.44,2,2015,10,0.0,0.0
978907,1,7,21,32,2,1,78218.0,2,1,16107.19,2,2016,3,2016.0,10.0
914074,1,2,4,46,1,1,74234.0,2,1,16675.9,2,2018,8,0.0,0.0
199478,1,9,13,9,2,1,83832.0,2,1,17114.33,2,2012,5,0.0,0.0
396471,1,7,21,31,2,1,64913.0,2,1,17476.64,2,2013,12,0.0,0.0
716548,1,7,21,25,2,2,0.0,3,1,18131.19,2,2014,3,0.0,0.0
968497,1,2,27,53,2,1,55876.0,2,1,18569.5,2,2017,6,0.0,0.0
447387,1,7,20,19,1,2,0.0,2,1,18677.85,2,2017,2,0.0,0.0
953614,1,9,13,9,1,1,48521.0,1,1,19160.99,2,2012,7,0.0,0.0
828182,1,3,29,36,2,1,61100.0,2,1,19253.03,2,2015,11,0.0,0.0
194480,1,2,27,53,2,1,48579.0,2,1,19338.53,2,2018,6,0.0,0.0
548037,1,4,6,6,2,1,56714.0,2,1,20003.14,2,2012,6,0.0,0.0
259446,1,2,26,54,2,1,57608.0,2,1,21768.7,2,2015,4,0.0,0.0
521043,1,2,24,50,1,1,88479.0,2,1,21914.41,2,2018,11,0.0,0.0
916269,1,1,2,41,2,2,0.0,2,1,22103.51,2,2013,9,0.0,0.0
827215,1,7,11,27,2,5,113785.0,2,1,22658.54,2,2014,11,0.0,0.0
411420,1,2,4,46,1,1,84504.0,3,1,22693.29,2,2016,3,0.0,0.0
205826,1,2,24,50,1,1,69546.0,2,1,22754.66,2,2018,9,0.0,0.0
737534,1,9,13,11,1,1,62440.0,2,1,23055.57,2,2017,1,0.0,0.0
643669,1,7,21,25,1,1,67227.0,1,1,26346.09,2,2013,3,0.0,0.0
602585,1,9,8,16,2,4,78531.0,3,1,29232.69,2,2012,9,0.0,0.0
525612,1,7,10,30,1,1,84190.0,1,1,32474.77,2,2014,4,0.0,0.0
339880,1,7,19,28,1,1,69412.0,2,1,34243.51,2,2016,3,0.0,0.0
906217,1,3,29,36,2,1,46607.0,2,1,34611.38,2,2018,10,0.0,0.0
912940,1,7,23,20,2,3,145343.0,2,1,37150.83,2,2018,7,0.0,0.0
379562,1,2,24,50,1,1,59529.0,2,1,41491.74,2,2014,3,0.0,0.0
190524,1,9,22,15,2,1,92316.0,2,1,42389.01,2,2016,6,0.0,0.0
651097,1,7,10,30,2,1,67952.0,3,1,44520.14,2,2015,9,0.0,0.0
977244,1,9,13,9,1,1,88425.0,2,1,56675.94,2,2015,4,0.0,0.0
302804,1,9,16,7,1,1,73543.0,2,2,2748.8,2,2017,2,0.0,0.0
627869,1,2,25,48,1,2,0.0,2,2,2753.78,2,2013,1,2016.0,1.0
582067,1,6,7,2,2,1,89763.0,2,2,2760.48,2,2018,7,0.0,0.0
103985,1,7,21,25,2,2,0.0,3,2,2761.69,2,2018,9,0.0,0.0
141139,1,7,21,23,2,1,59009.0,2,2,2772.84,2,2016,4,0.0,0.0
683699,1,6,7,3,2,1,94801.0,1,2,2795.74,2,2014,4,0.0,0.0
105074,1,7,21,21,2,1,79727.0,2,2,2799.75,2,2014,10,0.0,0.0
989527,1,2,24,49,1,1,102982.0,2,3,5181.62,1,2018,2,2018.0,10.0
651210,1,3,29,37,1,1,68785.0,2,2,2813.51,2,2016,1,2016.0,11.0
261273,1,2,24,52,1,1,50441.0,2,3,5332.46,1,2018,4,0.0,0.0
509962,1,7,21,29,1,1,54205.0,2,2,2841.44,2,2012,6,0.0,0.0
231084,1,6,7,2,1,1,99090.0,2,2,2857.11,2,2016,6,0.0,0.0
392713,1,7,21,34,2,1,68737.0,2,2,2860.86,2,2018,8,0.0,0.0
931247,1,2,24,49,2,1,98765.0,1,2,2864.54,2,2013,8,2017.0,10.0
549064,1,7,21,31,1,5,112860.0,1,2,2867.31,2,2013,11,0.0,0.0
916358,1,1,5,44,1,5,71038.0,2,2,2886.45,2,2017,8,0.0,0.0
933053,1,2,24,51,1,3,359643.0,2,3,6568.76,1,2018,4,0.0,0.0
442479,1,7,21,22,1,1,56600.0,1,2,2896.92,2,2014,9,0.0,0.0
747187,1,9,13,9,1,1,84747.0,2,2,2906.3,2,2016,12,0.0,0.0
487212,1,2,24,52,2,1,49504.0,2,2,2907.36,2,2015,7,2018.0,10.0
973059,1,9,13,10,2,2,0.0,3,2,2912.24,2,2018,6,0.0,0.0
227808,1,2,24,51,2,1,82910.0,1,3,7109.3,1,2018,3,0.0,0.0
940901,1,2,24,49,2,2,0.0,3,2,2921.68,2,2015,7,2016.0,3.0
408500,1,7,23,20,1,1,54409.0,2,2,2925.73,2,2015,7,0.0,0.0
795492,1,4,12,5,2,1,99507.0,2,2,2926.89,2,2015,10,0.0,0.0
651605,1,4,6,6,2,1,88142.0,2,2,2927.22,2,2013,12,0.0,0.0
938603,1,7,11,27,1,2,0.0,3,2,2935.84,2,2016,1,0.0,0.0
806598,1,9,22,15,2,1,79054.0,1,2,2941.83,2,2015,4,0.0,0.0
406099,1,7,14,17,2,2,0.0,2,2,2953.8,2,2018,10,0.0,0.0
464248,1,7,21,34,2,1,98969.0,2,2,2968.08,2,2014,6,0.0,0.0
138065,1,2,24,50,1,2,0.0,2,2,2993.02,2,2017,10,2018.0,6.0
678493,1,4,6,6,1,1,88919.0,1,2,3011.77,2,2012,6,0.0,0.0
391034,1,7,10,30,2,1,63362.0,1,2,3012.04,2,2013,2,0.0,0.0
724723,1,7,21,34,2,2,0.0,3,2,3028.78,2,2017,6,0.0,0.0
191780,1,3,29,37,2,4,54473.0,2,2,3034.77,2,2018,12,0.0,0.0
940904,1,7,21,35,1,1,54980.0,3,2,3038.11,2,2018,9,0.0,0.0
152406,1,6,7,3,2,1,73521.0,3,2,3061.05,2,2014,6,0.0,0.0
668968,1,2,9,47,1,1,89781.0,2,3,8609.16,1,2018,3,0.0,0.0
669066,1,4,6,6,1,1,103058.0,3,2,3105.35,2,2016,9,0.0,0.0
384744,1,9,13,10,1,1,91387.0,3,2,3124.93,2,2015,6,0.0,0.0
946998,1,7,21,21,2,1,74970.0,3,2,3133.5,2,2012,11,0.0,0.0
570806,1,2,27,53,1,1,74504.0,2,2,3155.91,2,2015,9,0.0,0.0
999120,1,9,13,13,1,1,88897.0,2,2,3221.79,2,2016,4,0.0,0.0
724033,1,9,8,16,1,2,0.0,1,2,3261.02,2,2017,2,0.0,0.0
270011,1,2,24,51,1,1,50800.0,1,2,3265.16,2,2012,5,0.0,0.0
591758,1,4,6,6,1,1,50800.0,1,2,3265.16,2,2013,7,0.0,0.0
317060,1,7,23,20,2,2,0.0,2,2,3272.01,2,2013,6,0.0,0.0
835760,1,1,5,44,1,1,83310.0,3,2,3278.53,2,2012,6,0.0,0.0
245419,1,2,27,53,1,2,0.0,3,2,3288.66,2,2013,10,0.0,0.0
685208,1,7,14,17,2,1,61746.0,3,2,3305.13,2,2014,3,0.0,0.0
122685,1,7,21,33,1,1,78434.0,2,2,3314.55,2,2016,10,0.0,0.0
992028,1,2,24,50,2,1,82509.0,3,2,3319.62,2,2012,9,0.0,0.0
573964,1,7,21,21,1,2,0.0,3,2,3339.76,2,2016,7,0.0,0.0
529471,1,9,22,15,2,1,86946.0,2,2,3360.27,2,2018,5,0.0,0.0
803656,1,7,20,19,1,2,0.0,3,2,3371.53,2,2017,11,0.0,0.0
260622,1,9,16,7,1,1,94122.0,2,2,3409.68,2,2012,11,0.0,0.0
998192,1,3,29,36,1,1,72026.0,3,1,4997.78,1,2018,4,0.0,0.0
553453,1,2,24,51,1,2,0.0,1,2,3451.1,2,2014,10,0.0,0.0
497030,1,2,24,49,1,2,0.0,2,2,3460.12,2,2014,1,2014.0,3.0
124536,1,9,8,16,1,1,53814.0,1,2,3478.89,2,2013,10,2014.0,1.0
877251,1,2,24,50,2,4,62283.0,2,2,3508.57,2,2013,11,0.0,0.0
247247,1,5,18,1,1,2,0.0,3,2,3508.93,2,2014,7,2017.0,10.0
199021,1,2,4,46,2,2,0.0,3,2,3530.01,2,2016,11,2017.0,7.0
989081,1,7,21,25,2,2,0.0,3,2,3530.01,2,2013,3,2014.0,8.0
149318,1,3,29,36,1,2,0.0,3,1,9103.7,1,2018,3,0.0,0.0
470738,1,7,21,22,1,2,0.0,3,2,3538.06,2,2015,9,0.0,0.0
411094,1,7,20,19,1,1,77907.0,2,2,3540.21,2,2015,4,0.0,0.0
109660,1,1,5,42,2,1,58026.0,2,2,3543.23,2,2016,2,0.0,0.0
310396,1,4,6,6,2,1,60500.0,2,2,3557.2,2,2013,6,0.0,0.0
957419,1,9,13,8,1,3,138985.0,2,2,3557.37,2,2013,2,0.0,0.0
765481,1,9,13,11,1,2,0.0,3,2,3561.04,2,2012,11,0.0,0.0
247607,1,2,26,54,1,2,0.0,3,2,3569.86,2,2016,5,0.0,0.0
390350,1,9,13,8,2,2,0.0,3,2,3569.86,2,2012,9,0.0,0.0
921392,1,9,8,16,2,1,69921.0,2,2,3574.99,2,2018,7,0.0,0.0
111329,1,9,13,9,1,1,50748.0,2,2,3585.94,2,2016,8,0.0,0.0
632638,1,7,23,20,2,2,0.0,2,2,3619.06,2,2014,7,0.0,0.0
522285,1,3,29,36,1,4,42202.0,2,2,6439.0,1,2018,3,0.0,0.0
116897,1,9,13,14,2,2,0.0,2,2,3683.79,2,2018,8,0.0,0.0
780973,1,7,10,30,1,1,58769.0,3,2,3700.68,2,2014,4,0.0,0.0
422436,1,2,4,46,2,2,0.0,3,2,3728.83,2,2018,7,0.0,0.0
