loyalty_history_id,country,province,city,postal_code,gender,education,salary,marital_status,loyalty_card,clv,enrollment_type,enrollment_year,enrollment_month,cancellation_year,cancellation_month
24,1,2,24,51,2,1,92917.0,3,1,5689.93,2,2016,8,0.0,0.0
25,1,9,8,16,1,1,84914.0,2,1,5363.13,2,2016,9,0.0,0.0
26,1,7,21,21,1,1,86210.0,2,3,4469.16,2,2014,11,0.0,0.0
27,1,4,6,6,1,1,86714.0,2,2,14477.14,2,2012,7,0.0,0.0
28,1,2,24,52,2,1,82907.0,2,1,13118.53,2,2018,12,0.0,0.0
29,1,2,25,48,1,1,92317.0,2,3,4338.06,2,2016,10,2017.0,1.0
30,1,7,14,17,1,1,52971.0,2,3,5101.68,1,2018,2,0.0,0.0
31,1,6,7,3,2,1,80881.0,2,1,11989.98,2,2016,12,0.0,0.0
32,1,1,15,45,1,1,81396.0,2,2,5680.27,2,2016,5,0.0,0.0
33,1,10,17,39,1,1,72606.0,1,2,5284.93,2,2016,8,0.0,0.0
34,1,7,21,32,2,2,0.0,3,3,4064.44,2,2013,3,0.0,0.0
35,1,7,21,32,2,1,73448.0,2,3,5007.58,2,2013,7,0.0,0.0
36,1,1,5,44,1,1,64001.0,2,2,3245.54,2,2012,4,0.0,0.0
37,1,7,21,31,1,1,52837.0,2,2,5618.75,1,2018,2,0.0,0.0
38,1,7,23,20,2,2,0.0,2,2,5103.46,2,2018,8,0.0,0.0
39,1,9,13,10,2,1,95367.0,2,3,4829.87,2,2013,7,2017.0,3.0
40,1,9,13,14,1,1,89416.0,2,3,5881.33,2,2016,1,0.0,0.0
41,1,9,13,11,2,1,78136.0,2,2,25073.07,2,2013,1,0.0,0.0
42,1,7,14,18,1,1,61880.0,2,2,8265.33,2,2013,2,0.0,0.0
43,1,2,24,49,2,1,98314.0,2,1,6623.53,2,2016,5,0.0,0.0
44,1,9,13,11,1,1,91146.0,2,3,29151.05,2,2013,12,0.0,0.0
45,1,7,11,27,2,2,0.0,3,3,17099.06,2,2016,12,0.0,0.0
46,1,9,13,9,2,3,271243.0,2,2,8160.36,2,2017,8,0.0,0.0
47,1,7,14,17,1,1,84514.0,2,3,4326.13,1,2018,3,0.0,0.0
48,1,2,24,51,2,1,67915.0,2,2,5730.58,1,2018,3,0.0,0.0
49,1,3,29,36,1,1,57116.0,1,2,4743.45,2,2017,10,0.0,0.0
50,1,9,13,8,2,1,93800.0,2,2,10359.02,2,2015,9,2018.0,4.0
51,1,2,26,54,2,1,77116.0,2,2,3428.81,2,2018,8,0.0,0.0
52,1,2,24,52,2,1,58345.0,2,2,6795.74,2,2017,6,0.0,0.0
53,1,2,24,51,2,1,68686.0,2,3,2807.51,2,2018,11,0.0,0.0
54,1,7,21,23,1,2,0.0,2,3,8331.44,2,2018,5,0.0,0.0
55,1,7,21,23,2,2,0.0,3,1,7270.04,2,2018,11,0.0,0.0
56,1,9,13,11,2,1,65360.0,2,3,9455.72,2,2018,8,0.0,0.0
57,1,3,29,36,2,4,42026.0,3,3,4346.06,2,2013,1,2017.0,9.0
58,1,2,27,53,2,3,183849.0,2,2,5822.87,2,2016,11,0.0,0.0
59,1,9,13,9,1,1,67238.0,2,1,16650.98,2,2013,10,0.0,0.0
60,1,3,29,36,1,1,87645.0,2,2,22692.55,2,2016,1,0.0,0.0
61,1,6,7,3,2,1,99807.0,2,3,2748.54,2,2012,8,0.0,0.0
62,1,7,21,21,2,1,83510.0,3,2,9137.59,2,2014,17,0.0,0.0
63,1,7,21,24,1,1,69360.0,2,3,2736.05,2,2015,10,0.0,0.0
64,1,4,6,6,2,1,93849.0,1,1,15631.18,2,2013,5,0.0,0.0
65,1,6,7,3,2,1,91239.0,2,2,7838.95,2,2016,11,0.0,0.0
66,1,2,26,54,2,1,64673.0,3,2,5276.77,2,2018,8,0.0,0.0
67,1,9,13,11,1,1,52416.0,2,3,5430.46,2,2016,1,0.0,0.0
68,1,7,21,22,1,1,68225.0,2,3,4870.31,2,2016,1,0.0,0.0
69,1,5,18,1,2,1,74014.0,3,2,3046.53,2,2012,12,0.0,0.0
70,1,9,13,10,2,1,84968.0,2,3,4650.68,2,2018,8,0.0,0.0
71,1,2,24,52,1,1,80845.0,1,3,2436.86,2,2013,5,0.0,0.0
72,1,2,24,51,1,1,85167.0,2,2,26690.74,2,2017,9,0.0,0.0
73,1,3,29,36,1,2,0.0,3,3,21034.78,2,2018,8,0.0,0.0
74,1,2,24,51,2,3,188118.0,2,2,5770.45,2,2013,10,0.0,0.0
75,1,1,5,42,1,1,52441.0,2,2,5035.94,1,2018,4,0.0,0.0
76,1,3,29,37,2,1,58781.0,2,2,8045.0,2,2012,11,0.0,0.0
77,1,3,29,36,2,1,88969.0,1,2,30442.54,2,2014,6,0.0,0.0
78,1,2,24,51,1,1,89575.0,1,2,8690.53,2,2018,8,0.0,0.0
79,1,2,24,51,2,1,50916.0,2,3,2589.09,1,2018,2,0.0,0.0
80,1,7,21,31,2,2,0.0,2,2,3099.03,2,2013,6,0.0,0.0
81,1,7,10,30,1,1,48559.0,2,3,9087.45,2,2013,1,2016.0,9.0
82,1,9,13,10,2,2,0.0,2,3,27615.04,2,2018,8,0.0,0.0
83,1,9,13,10,2,1,86831.0,2,2,5291.38,2,2013,11,0.0,0.0
84,1,2,24,50,1,1,59557.0,2,1,7390.06,2,2013,12,0.0,0.0
85,1,4,6,6,1,1,52877.0,2,2,5626.31,2,2013,11,2016.0,9.0
86,1,2,24,51,2,2,0.0,1,2,5657.73,2,2018,9,0.0,0.0
87,1,7,14,18,1,1,84394.0,2,2,3520.78,2,2014,10,0.0,0.0
88,1,9,13,14,2,1,89766.0,2,3,11081.26,2,2014,2,0.0,0.0
89,1,2,24,51,2,1,64378.0,2,2,5392.03,2,2018,9,0.0,0.0
90,1,7,21,25,2,2,0.0,3,3,2383.76,2,2016,4,0.0,0.0
91,1,9,22,15,1,1,89837.0,2,2,5096.77,2,2016,4,0.0,0.0
92,1,4,6,6,1,2,0.0,2,2,3269.16,2,2012,7,0.0,0.0
93,1,6,7,3,2,2,0.0,3,3,7090.46,2,2016,12,2017.0,8.0
94,1,2,24,52,2,2,0.0,2,2,13407.53,2,2018,7,0.0,0.0
95,1,7,21,33,1,1,63799.0,2,2,8101.1,2,2014,8,2014.0,1.0
96,1,7,21,23,2,1,82559.0,2,3,5319.13,2,2015,1,2015.0,9.0
97,1,9,16,7,1,1,88425.0,2,1,25209.53,2,2016,10,0.0,0.0
98,1,2,24,51,2,3,195866.0,2,3,2302.97,2,2013,12,0.0,0.0
99,1,2,24,51,1,2,0.0,3,3,2349.06,2,2017,11,0.0,0.0
100,1,9,13,11,1,1,94246.0,2,2,7099.0,2,2017,12,0.0,0.0
101,1,7,14,18,2,2,0.0,2,2,3569.65,2,2013,1,2015.0,9.0
102,1,9,13,10,2,2,0.0,2,3,4621.25,2,2018,5,0.0,0.0
103,1,6,7,3,2,1,91596.0,1,3,2756.46,2,2015,1,0.0,0.0
104,1,7,21,23,1,1,83068.0,2,2,8644.05,2,2016,8,2017.0,11.0
105,1,7,10,30,1,4,72097.0,2,3,26731.92,2,2013,10,0.0,0.0
106,1,2,27,52,1,3,209510.0,2,2,2780.86,2,2015,1,0.0,0.0
107,1,11,28,55,2,1,52977.0,3,2,11681.01,2,2016,9,0.0,0.0
108,1,2,27,53,2,1,99516.0,3,3,2383.61,2,2014,8,0.0,0.0
109,1,2,24,49,2,2,0.0,2,2,4140.78,2,2015,8,0.0,0.0
110,1,9,13,10,1,2,0.0,2,2,3786.68,2,2017,10,0.0,0.0
111,1,4,12,5,1,1,84989.0,2,2,5656.3,2,2018,12,0.0,0.0
112,1,2,27,53,1,1,55576.0,2,1,8747.7,2,2014,2,0.0,0.0
113,1,2,27,53,1,2,0.0,3,2,9369.23,2,2014,3,2015.0,3.0
114,1,2,24,51,2,1,83167.0,2,3,5127.48,1,2018,4,0.0,0.0
115,1,9,13,9,2,1,63885.0,2,2,3160.58,2,2017,11,0.0,0.0
116,1,10,17,40,2,1,93231.0,2,2,7385.81,2,2015,11,0.0,0.0
117,1,9,13,8,1,2,0.0,2,2,5569.51,2,2016,1,0.0,0.0
118,1,7,21,23,2,1,68596.0,2,3,7190.05,2,2013,12,0.0,0.0
119,1,7,21,35,1,1,54668.0,2,3,2692.05,2,2017,12,0.0,0.0
120,1,7,21,32,2,2,0.0,2,2,5148.87,2,2017,2,0.0,0.0
121,1,7,21,29,1,2,0.0,2,2,3466.14,2,2012,11,0.0,0.0
122,1,1,5,44,1,1,85552.0,2,1,7991.53,2,2012,4,0.0,0.0
123,1,7,23,20,1,1,79029.0,2,3,4652.85,2,2012,9,0.0,0.0
124,1,3,29,36,1,1,84358.0,2,2,7114.77,2,2012,12,0.0,0.0
125,1,7,21,32,2,1,69215.0,2,2,2341.26,2,2012,7,0.0,0.0
126,1,4,6,6,1,1,76225.0,1,2,7009.76,1,2018,4,0.0,0.0
127,1,1,5,44,1,1,88396.0,2,2,5314.19,2,2016,12,0.0,0.0
128,1,7,10,30,2,2,0.0,3,3,2375.51,2,2018,10,0.0,0.0
129,1,7,21,23,1,1,87212.0,2,3,4979.68,2,2013,1,2018.0,9.0
130,1,7,20,19,1,1,60370.0,2,1,11300.08,2,2014,2,0.0,0.0
131,1,3,29,36,1,5,128118.0,2,1,13873.65,2,2016,1,0.0,0.0
132,1,7,21,25,2,2,0.0,3,3,2202.43,2,2015,3,0.0,0.0
133,1,2,24,51,1,1,77592.0,1,3,4830.85,2,2015,1,0.0,0.0
134,1,7,14,17,1,1,81397.0,2,2,28321.08,2,2012,11,0.0,0.0
135,1,7,21,33,2,1,95843.0,2,2,5688.94,2,2012,18,0.0,0.0
136,1,7,21,21,1,1,52877.0,2,3,5636.98,2,2017,11,0.0,0.0
137,1,2,24,51,2,1,95662.0,3,3,2695.52,2,2018,8,0.0,0.0
138,1,7,21,34,1,1,97643.0,2,3,3398.55,2,2017,10,0.0,0.0
139,1,2,27,53,2,1,83149.0,2,2,5102.54,2,2017,12,0.0,0.0
140,1,7,19,28,1,1,63596.0,2,2,4793.15,2,2013,1,2016.0,1.0
141,1,6,7,3,1,1,87003.0,2,2,3548.56,2,2016,11,0.0,0.0
142,1,7,21,32,1,3,123828.0,2,3,4036.55,2,2013,1,2016.0,9.0
143,1,9,13,14,2,1,81446.0,2,2,26060.13,2,2016,2,0.0,0.0
144,1,10,17,40,2,1,88761.0,2,3,2552.87,2,2016,12,0.0,0.0
145,1,9,13,13,1,1,103362.0,1,1,5671.37,2,2018,8,0.0,0.0
146,1,7,21,29,1,2,0.0,2,3,2302.42,2,2013,10,0.0,0.0
147,1,2,24,51,2,1,91116.0,2,2,3806.05,2,2016,5,0.0,0.0
148,1,7,21,32,2,1,52177.0,3,2,7478.87,2,2013,11,0.0,0.0
149,1,4,6,6,2,2,0.0,3,3,22140.28,2,2015,9,0.0,0.0
150,1,7,21,29,2,1,66485.0,2,2,7457.13,2,2017,7,0.0,0.0
151,1,7,21,32,1,5,127118.0,2,3,9648.65,2,2013,11,0.0,0.0
152,1,2,24,51,1,1,47112.0,2,3,4928.4,2,2013,8,0.0,0.0
153,1,7,19,28,1,1,79107.0,2,3,4673.51,2,2012,8,0.0,0.0
154,1,9,13,8,1,1,64922.0,1,3,4247.44,2,2016,3,0.0,0.0
155,1,2,24,52,1,1,82905.0,1,2,6114.24,2,2016,5,2016.0,10.0
156,1,4,6,6,2,2,0.0,2,3,2266.18,2,2013,3,0.0,0.0
157,1,4,12,5,1,1,46029.0,2,3,4426.85,2,2013,11,0.0,0.0
158,1,4,6,6,1,1,87192.0,2,2,27610.25,2,2016,5,0.0,0.0
159,1,2,24,51,2,1,60976.0,2,3,2304.65,2,2015,11,0.0,0.0
160,1,2,26,54,1,1,57711.0,2,3,2767.51,2,2018,8,0.0,0.0
161,1,2,24,50,1,1,56481.0,2,2,7285.36,1,2018,4,0.0,0.0
162,1,2,27,53,1,1,84559.0,2,3,8672.8,2,2012,6,0.0,0.0
163,1,9,13,9,2,3,187945.0,2,2,7680.47,2,2013,1,0.0,0.0
164,1,2,24,51,2,1,91116.0,2,2,17807.08,2,2014,3,0.0,0.0
165,1,7,21,34,2,4,52097.0,2,2,6730.94,2,2016,7,2017.0,3.0
166,1,1,2,41,2,1,63221.0,3,2,7005.12,2,2018,10,0.0,0.0
167,1,2,27,53,1,1,49817.0,2,3,5287.2,2,2016,9,0.0,0.0
168,1,7,21,34,2,1,94951.0,3,2,3275.54,2,2013,8,0.0,0.0
169,1,9,13,14,2,1,95267.0,1,3,4879.46,2,2018,11,0.0,0.0
170,1,2,26,54,1,1,91106.0,2,2,6269.96,2,2016,7,0.0,0.0
171,1,2,25,48,1,1,59297.0,1,2,4799.91,2,2017,10,0.0,0.0
172,1,7,21,25,1,1,87959.0,2,3,4623.85,2,2016,8,0.0,0.0
173,1,2,27,53,1,3,187897.0,2,3,2323.75,2,2013,10,0.0,0.0
174,1,2,24,51,2,1,70585.0,2,2,22748.53,2,2014,12,0.0,0.0
175,1,7,21,23,1,1,97903.0,2,2,3261.13,2,2016,1,2017.0,9.0
176,1,9,16,7,1,1,85146.0,2,2,3709.76,1,2018,2,0.0,0.0
177,1,1,1,43,2,1,58037.0,2,1,8243.08,2,2017,6,0.0,0.0
178,1,9,8,16,2,1,85531.0,2,2,29235.95,2,2016,11,0.0,0.0
179,1,7,21,32,2,2,0.0,2,2,2350.73,2,2016,4,0.0,0.0
180,1,10,17,40,1,1,72011.0,2,2,5878.83,2,2016,11,0.0,0.0
181,1,2,24,49,1,1,87297.0,2,2,4974.91,2,2016,10,2016.0,8.0
182,1,9,22,15,2,1,53105.0,2,2,20378.83,2,2016,4,0.0,0.0
183,1,2,24,49,1,3,45743.0,2,3,4187.63,2,2018,11,0.0,0.0
184,1,9,13,10,2,1,95936.0,2,2,8621.37,2,2013,6,0.0,0.0
185,1,7,19,28,1,5,106613.0,2,3,2572.61,2,2018,8,0.0,0.0
186,1,7,21,23,1,1,87764.0,2,3,4177.45,2,2015,2,0.0,0.0
187,1,2,24,50,1,2,0.0,2,3,2417.36,2,2015,5,0.0,0.0
188,1,7,19,28,2,1,84014.0,2,3,3286.44,2,2012,11,0.0,0.0
189,1,9,8,16,1,1,69792.0,2,3,2681.34,2,2013,9,0.0,0.0
190,1,9,16,7,1,1,63148.0,2,2,7651.91,2,2016,11,0.0,0.0
191,1,4,6,6,2,1,87603.0,2,3,2656.15,2,2016,10,0.0,0.0
192,1,9,13,10,2,1,55477.0,1,2,5720.45,2,2018,7,0.0,0.0
193,1,6,7,3,1,1,102656.0,1,3,4831.07,2,2015,8,2017.0,1.0
194,1,9,16,7,2,1,78146.0,3,1,7403.78,1,2018,4,0.0,0.0
195,1,7,21,31,1,1,49592.0,2,3,4832.06,1,2018,2,0.0,0.0
196,1,9,16,7,2,2,0.0,3,3,2548.06,2,2014,11,2017.0,6.0
197,1,2,27,53,2,3,236827.0,2,1,6150.71,2,2016,4,0.0,0.0
198,1,2,24,50,2,1,69345.0,2,3,2554.74,2,2013,12,0.0,0.0
199,1,9,13,11,2,1,91106.0,2,2,23830.04,2,2016,1,0.0,0.0
200,1,6,7,3,1,1,89330.0,2,2,5862.53,2,2016,10,0.0,0.0
201,1,9,16,7,1,1,91543.0,2,2,2767.15,2,2015,11,0.0,0.0
202,1,7,21,31,2,1,61177.0,2,2,22848.53,2,2016,8,0.0,0.0
203,1,3,29,36,2,1,87092.0,2,2,32874.52,2,2016,7,0.0,0.0
204,1,2,24,52,2,1,63905.0,2,2,5700.58,1,2018,3,0.0,0.0
205,1,7,19,28,1,2,0.0,3,2,4763.78,2,2016,8,0.0,0.0
206,1,7,21,29,1,1,97568.0,2,2,4617.06,2,2016,2,0.0,0.0
207,1,7,21,32,1,4,52257.0,2,1,8244.0,2,2013,12,0.0,0.0
208,1,5,18,1,2,5,117107.0,3,3,4928.45,2,2013,10,0.0,0.0
209,1,7,21,33,1,1,76559.0,2,2,18477.13,2,2014,4,2014.0,12.0
210,1,2,24,49,1,1,86602.0,3,2,4199.68,2,2014,5,2016.0,5.0
211,1,7,21,21,2,1,70160.0,2,3,5802.48,2,2018,5,0.0,0.0
212,1,2,27,53,2,1,82516.0,1,1,18519.59,2,2018,12,0.0,0.0
213,1,10,17,39,2,1,52712.0,2,3,5096.87,2,2016,11,0.0,0.0
214,1,2,24,51,2,1,92265.0,1,3,2834.21,2,2015,1,2016.0,1.0
215,1,7,19,28,1,1,89192.0,2,3,27153.66,2,2016,9,2017.0,5.0
216,1,3,29,36,1,2,0.0,3,1,14610.46,2,2018,12,0.0,0.0
217,1,7,21,32,1,1,65662.0,1,3,4714.93,2,2016,1,0.0,0.0
218,1,7,21,23,2,1,103564.0,2,3,3773.54,2,2014,10,2014.0,6.0
219,1,9,16,7,2,1,84663.0,2,2,8648.07,2,2012,10,0.0,0.0
220,1,4,6,6,1,1,50600.0,2,1,5399.12,2,2018,5,0.0,0.0
221,1,9,13,10,2,1,62661.0,2,1,5095.62,2,2018,7,0.0,0.0
222,1,2,24,49,1,3,57497.0,2,3,7787.41,2,2017,3,0.0,0.0
223,1,9,13,10,2,1,57318.0,2,3,9428.78,2,2018,10,0.0,0.0
224,1,2,4,46,2,1,84914.0,1,2,3086.87,2,2012,11,0.0,0.0
225,1,2,24,50,1,2,0.0,3,2,13417.21,2,2013,12,0.0,0.0
226,1,2,4,46,2,1,98047.0,2,2,3686.99,2,2017,1,0.0,0.0
227,1,7,21,23,1,1,99663.0,2,3,4309.06,2,2018,1,2018.0,9.0
228,1,7,21,31,1,1,82032.0,2,3,32867.37,2,2016,4,2018.0,10.0
229,1,2,27,53,2,1,83827.0,1,3,4122.57,2,2016,12,2017.0,8.0
230,1,9,13,11,2,1,90206.0,2,2,8681.07,2,2016,1,0.0,0.0
231,1,4,6,6,2,1,57604.0,2,3,2648.56,2,2014,5,0.0,0.0
232,1,7,21,23,2,1,76030.0,2,2,9055.73,2,2014,8,0.0,0.0
233,1,7,14,17,1,1,71347.0,2,2,5999.2,2,2013,10,0.0,0.0
234,1,7,21,21,2,2,0.0,2,2,5331.03,2,2017,10,0.0,0.0
235,1,7,21,24,2,2,0.0,2,2,2769.68,2,2018,11,0.0,0.0
236,1,7,14,17,2,1,81441.0,2,3,5285.3,2,2015,10,2017.0,1.0
237,1,2,24,50,2,4,62915.0,1,2,6730.06,2,2018,7,0.0,0.0
238,1,7,21,32,2,3,112868.0,2,2,11704.74,2,2013,10,0.0,0.0
239,1,4,6,6,1,1,52012.0,2,2,9031.25,2,2015,5,0.0,0.0
240,1,2,24,51,1,1,45562.0,1,3,2496.26,2,2018,8,0.0,0.0
241,1,2,24,50,1,1,74084.0,2,3,1923.26,1,2018,2,0.0,0.0
242,1,3,29,36,2,1,67096.0,2,2,8683.06,2,2015,11,0.0,0.0
243,1,2,24,51,1,1,59317.0,2,2,5772.81,2,2018,10,0.0,0.0
244,1,7,21,33,2,3,193841.0,2,3,2389.45,2,2016,1,2016.0,12.0
245,1,7,21,31,1,4,52075.0,2,1,7396.06,2,2013,4,0.0,0.0
246,1,7,19,27,1,1,65137.0,2,3,8654.54,2,2014,9,0.0,0.0
247,1,2,25,48,1,1,63105.0,3,2,32708.51,2,2013,2,2017.0,10.0
248,1,10,17,40,1,2,0.0,3,2,8574.81,2,2012,10,0.0,0.0
249,1,9,13,9,1,1,84809.0,2,2,5278.98,2,2017,9,0.0,0.0
250,1,7,21,34,1,1,85731.0,2,2,8980.98,2,2016,12,0.0,0.0
251,1,6,7,3,1,1,92116.0,3,1,5743.36,2,2016,10,0.0,0.0
252,1,5,18,1,2,1,76578.0,2,1,4437.66,1,2018,4,0.0,0.0
253,1,7,21,23,1,1,82557.0,2,2,8096.27,2,2018,6,0.0,0.0
254,1,1,15,44,1,1,83146.0,2,1,5382.57,2,2016,2,0.0,0.0
255,1,9,13,10,1,1,84347.0,2,2,8426.87,2,2012,11,0.0,0.0
256,1,7,21,31,1,1,69616.0,3,3,2385.26,2,2016,10,0.0,0.0
257,1,4,6,6,1,1,73544.0,1,2,10635.6,2,2012,9,0.0,0.0
258,1,6,7,2,2,1,79921.0,2,2,5269.48,1,2018,4,0.0,0.0
259,1,2,24,51,1,3,117647.0,2,3,5698.71,2,2017,10,0.0,0.0
260,1,7,14,17,1,1,55231.0,2,2,5615.95,2,2013,8,0.0,0.0
261,1,7,21,34,1,1,64215.0,2,3,2580.53,2,2015,12,0.0,0.0
262,1,2,24,50,2,2,0.0,3,2,3646.01,2,2018,12,0.0,0.0
263,1,4,6,6,1,1,103106.0,2,3,3762.15,2,2016,2,0.0,0.0
264,1,9,13,10,2,1,65308.0,3,3,9414.93,2,2012,5,0.0,0.0
265,1,9,13,10,1,1,89897.0,2,1,5114.31,2,2013,4,0.0,0.0
266,1,1,5,42,1,1,88743.0,2,2,4370.5,2,2016,1,2017.0,9.0
267,1,10,17,40,2,1,72231.0,2,2,5838.05,1,2018,2,0.0,0.0
268,1,7,21,23,1,1,63194.0,3,3,3778.77,2,2015,7,0.0,0.0
269,1,2,24,50,2,1,70631.0,3,3,7380.49,2,2016,1,0.0,0.0
270,1,7,11,27,2,1,64554.0,2,3,2693.2,2,2014,2,0.0,0.0
271,1,3,29,36,2,2,0.0,2,3,12703.18,2,2016,4,2017.0,11.0
272,1,5,18,1,2,1,74214.0,2,1,6186.91,2,2018,8,0.0,0.0
273,1,7,21,24,1,1,79325.0,2,3,5499.13,2,2014,8,0.0,0.0
274,1,1,5,44,1,1,81711.0,2,3,10386.94,2,2015,4,0.0,0.0
275,1,2,24,51,2,1,67952.0,1,3,2451.77,2,2012,9,0.0,0.0
276,1,9,16,7,2,1,63668.0,2,3,2731.68,2,2012,5,0.0,0.0
277,1,2,24,49,1,3,67868.0,2,2,2612.06,2,2015,5,0.0,0.0
278,1,2,24,52,1,1,99546.0,2,2,22363.26,2,2016,2,0.0,0.0
279,1,9,8,16,2,1,53715.0,2,1,7083.15,2,2015,1,2017.0,1.0
280,1,4,12,5,2,1,89137.0,2,1,15726.87,2,2018,12,0.0,0.0
281,1,1,5,44,1,2,0.0,3,3,2686.21,2,2013,8,0.0,0.0
282,1,2,4,46,2,2,0.0,3,1,8163.18,2,2012,11,0.0,0.0
283,1,9,22,15,1,4,72015.0,2,3,2373.29,2,2016,9,2016.0,2.0
284,1,7,21,21,1,1,80212.0,2,3,4821.54,2,2015,11,0.0,0.0
285,1,2,24,52,2,2,0.0,1,3,2446.84,2,2012,7,0.0,0.0
286,1,9,13,10,2,2,0.0,3,3,5140.88,2,2015,6,0.0,0.0
287,1,9,13,14,1,2,0.0,3,3,5379.68,2,2016,3,0.0,0.0
288,1,2,24,51,1,1,61318.0,2,3,32519.43,2,2016,8,0.0,0.0
289,1,2,26,54,2,1,94167.0,2,2,2866.06,2,2018,10,0.0,0.0
290,1,2,24,49,2,1,58636.0,2,2,8004.05,2,2016,2,0.0,0.0
291,1,2,24,49,2,1,66168.0,2,2,14407.76,2,2014,8,0.0,0.0
292,1,7,21,23,1,1,92192.0,2,3,13778.06,2,2013,11,0.0,0.0
293,1,7,14,17,1,1,62177.0,2,3,27613.96,2,2018,11,0.0,0.0
294,1,9,22,15,2,4,52219.0,2,3,2314.01,2,2012,12,0.0,0.0
295,1,7,21,23,2,1,78510.0,3,2,3071.99,2,2012,1,0.0,0.0
296,1,7,19,28,1,1,102356.0,2,3,5565.16,1,2018,2,0.0,0.0
297,1,8,3,4,2,1,68681.0,3,1,11025.08,2,2014,3,0.0,0.0
298,1,2,24,51,1,1,96572.0,2,2,19055.54,2,2012,9,0.0,0.0
299,1,4,6,6,2,1,93805.0,2,2,3245.12,2,2013,7,0.0,0.0
300,1,2,24,49,1,3,180197.0,2,2,6770.95,2,2016,1,0.0,0.0
301,1,2,25,48,1,1,64804.0,2,3,11693.06,2,2017,10,0.0,0.0
302,1,9,13,10,2,1,59866.0,2,2,26015.04,2,2016,12,0.0,0.0
303,1,9,16,7,2,1,98743.0,2,2,3009.14,2,2018,11,0.0,0.0
304,1,7,10,30,2,1,58979.0,2,2,3700.68,2,2018,12,0.0,0.0
305,1,9,13,10,1,1,84547.0,3,2,5014.2,2,2018,12,0.0,0.0
306,1,5,18,1,2,3,217943.0,3,2,10564.31,2,2013,8,0.0,0.0
307,1,2,27,53,2,1,54009.0,2,2,6770.94,2,2018,11,0.0,0.0
308,1,2,27,53,1,1,87330.0,1,1,9514.55,2,2017,5,0.0,0.0
309,1,2,24,50,2,1,99317.0,2,2,6837.66,2,2018,10,0.0,0.0
310,1,1,5,44,1,1,83810.0,1,3,2681.37,2,2013,8,0.0,0.0
311,1,7,14,17,1,1,61897.0,2,1,5823.71,2,2018,8,0.0,0.0
312,1,2,24,50,1,1,56400.0,2,2,6787.7,2,2014,9,0.0,0.0
313,1,9,8,16,1,1,60849.0,2,2,5931.1,2,2015,7,0.0,0.0
314,1,7,21,23,1,4,46057.0,1,3,4126.88,2,2013,11,0.0,0.0
315,1,4,6,6,1,1,77258.0,2,2,3636.6,2,2012,9,0.0,0.0
316,1,9,13,8,2,1,81956.0,2,3,5286.5,1,2018,4,0.0,0.0
317,1,2,4,46,1,1,262.0,2,3,4839.88,2,2012,11,2018.0,9.0
318,1,7,21,33,1,1,88033.0,2,3,4313.29,2,2016,4,0.0,0.0
319,1,7,11,28,2,1,92197.0,2,1,5661.94,2,2016,11,0.0,0.0
320,1,3,29,36,1,1,99396.0,2,1,7873.09,2,2016,10,0.0,0.0
321,1,2,24,50,2,1,59662.0,1,1,5140.06,2,2018,7,0.0,0.0
