loyalty_history_id,activity_id,year,month,total_flights,distance,points_accumulated,points_redeemed,dollar_cost_points_redeemed
7,150464,2018,9,1,740,740.0,594,8
7,150893,2018,12,1,870,870.0,0,1
7,167172,2018,12,1,776,776.0,568,8
7,162804,2018,8,1,2381,2381.0,564,108
7,166806,2018,11,1,1811,1811.0,524,101
7,165860,2018,12,1,977,977.0,0,71
7,360483,2017,12,1,1941,1941.0,560,41
7,303662,2017,3,0,0,0.0,0,0
7,315902,2017,4,0,10000,0.0,500,1
7,313802,2018,4,0,0,0.0,518,101
7,327869,2018,7,0,0,0.0,0,0
7,325134,2018,9,0,0,0.0,0,0
7,322507,2018,5,0,0,0.0,0,0
7,329639,2018,6,0,0,0.0,564,9
7,323291,2018,11,0,0,0.0,0,0
7,327469,2018,10,0,0,0.0,0,8
7,332853,2018,7,0,0,0.0,0,0
8,8625,2017,8,5,4605,4605.0,0,0
8,47896,2018,7,4,5332,5332.0,0,0
8,40746,2018,8,4,5888,5888.0,333,91
8,67394,2018,1,3,1371,1371.0,394,66
8,62905,2018,8,3,1603,1603.0,0,0
8,67409,2017,10,3,7807,7807.0,598,0
8,64009,2017,12,3,1447,1447.0,0,0
8,108633,2017,11,2,4836,4836.0,0,0
8,100404,2017,10,2,3003,3003.0,1,0
8,100803,2017,9,2,4306,4306.0,507,0
8,107808,2017,11,2,4318,4318.0,0,8
8,118893,2018,2,2,12608,2608.0,0,0
8,126436,2018,9,2,4326,4326.0,0,0
8,160862,2017,2,1,661,661.0,0,0
8,165062,2017,10,1,738,738.0,0,0
8,165822,2018,3,1,836,836.0,544,0
8,169873,2018,5,1,881,881.0,0,100
8,168105,2018,11,1,2407,2407.0,0,0
8,317861,2018,10,0,0,0.0,4,0
8,325803,2018,6,0,0,0.0,0,100
8,324696,2018,7,0,0,0.0,524,100
8,334605,2018,11,0,0,0.0,0,0
8,347083,2018,11,0,0,0.0,0,0
8,350296,2018,11,0,0,0.0,0,0
9,12433,2017,9,5,5200,5200.0,0,0
9,27952,2018,5,5,8805,8805.0,0,0
9,64855,2018,8,3,5337,5337.0,0,0
9,61306,2017,12,3,2147,2147.0,0,0
9,168706,2018,1,1,780,780.0,0,0
9,162163,2018,6,1,2301,2301.0,0,0
9,167135,2018,2,1,701,701.0,0,0
9,165162,2018,2,1,2438,2438.0,0,0
9,167663,2018,2,1,2861,2861.0,0,0
9,300603,2017,4,0,0,0.0,0,1
9,337601,2017,3,0,0,0.0,566,0
9,333169,2017,8,0,0,0.0,0,0
9,323659,2017,6,0,0,0.0,0,0
9,324899,2017,7,0,0,0.0,0,0
9,337769,2018,9,0,0,0.0,0,0
9,334666,2018,10,0,0,0.0,0,8
9,334206,2018,11,0,0,0.0,0,0
9,390105,2018,2,4,0,0.0,0,0
9,328807,2018,6,0,0,0.0,0,0
9,340516,2018,7,0,0,0.0,500,0
9,344609,2018,8,0,0,0.0,0,0
9,340906,2018,11,0,0,0.0,0,3
9,342260,2018,11,0,0,0.0,0,0
9,360670,2018,12,0,0,0.0,0,0
10,7822,2018,9,5,7630,7630.0,534,88
10,206,2018,6,5,12700,12700.0,0,0
10,21849,2018,5,5,4337,4338.0,0,0
10,55867,2017,3,3,4107,4107.0,581,0
10,54866,2017,12,3,4693,4693.0,0,0
10,52394,2017,1,3,2871,2871.0,521,0
10,97624,2017,1,2,4667,4667.0,0,0
10,95926,2018,3,2,4648,4648.0,396,91
10,90663,2017,11,2,2728,2728.0,0,0
10,102856,2018,8,2,2416,2416.0,0,0
10,190892,2018,12,0,0,0.0,524,0
10,192007,2018,1,0,0,0.0,0,0
10,191981,2018,2,0,7,0.0,0,0
10,190466,2017,4,0,0,0.0,0,0
10,209002,2017,2,0,0,0.0,0,0
10,201163,2017,3,0,0,0.0,0,8
10,267166,2017,10,0,0,0.0,560,0
10,260902,2017,11,0,0,0.0,0,0
10,260106,2018,9,0,0,0.0,0,0
10,260294,2017,11,0,0,0.0,0,0
10,295602,2018,5,0,0,0.0,594,0
10,307697,2018,4,0,0,0.0,0,0
10,300303,2018,10,0,0,0.0,524,96
10,360167,2018,6,0,0,0.0,0,0
11,4506,2018,6,6,7000,7000.0,0,0
11,7600,2017,12,8,10867,10867.0,0,0
11,5802,2017,7,5,4800,4800.0,0,0
11,5846,2017,8,6,7326,7326.0,0,0
11,65849,2017,11,3,4461,4461.0,794,0
11,60163,2018,2,3,4357,4357.0,0,100
11,63869,2017,1,3,4738,4738.0,597,0
11,106292,2017,11,3,1621,1621.0,657,98
11,107192,2017,3,2,2198,2198.0,0,2
11,100407,2017,10,2,4806,4706.0,0,0
11,122873,2018,6,2,4306,4306.0,520,92
11,160866,2018,1,2,3921,3921.0,0,0
11,168003,2018,1,1,732,732.0,0,2
11,183865,2017,2,0,5,5.0,0,0
11,193093,2017,4,0,0,0.0,0,58
11,205807,2017,3,0,0,0.0,0,0
11,205906,2018,2,0,0,0.0,0,1
11,207304,2018,4,0,0,0.0,0,0
11,200327,2018,3,0,0,0.0,0,1
11,260064,2018,9,0,0,0.0,400,0
11,245206,2018,8,0,0,0.0,0,0
11,257126,2018,8,0,0,0.0,0,0
11,260804,2018,11,0,0,0.0,0,0
11,361182,2018,12,0,0,0.0,0,0
12,185146,2017,1,0,0,0.0,0,0
12,194597,2017,2,0,0,0.0,0,0
12,7487,2017,3,0,0,0.0,0,0
12,211102,2017,4,0,0,0.0,0,0
12,220406,2017,5,0,0,0.0,0,0
12,227962,2017,6,0,0,0.0,0,0
12,237106,2017,7,0,0,0.0,0,0
12,240566,2017,8,0,0,0.0,0,0
12,250167,2017,9,0,0,0.0,0,0
12,267603,2017,10,0,0,0.0,0,0
12,267306,2017,11,0,0,0.0,0,0
12,260857,2017,12,0,0,0.0,4,100
12,287808,2018,1,0,0,0.0,0,0
12,246166,2017,12,0,0,0.0,0,0
12,307606,2018,1,0,0,0.0,4,0
12,301660,2018,2,0,0,0.0,0,0
12,307126,2018,3,0,0,0.0,0,0
12,307882,2018,4,0,0,0.0,0,0
12,359605,2018,2,0,0,0.0,0,0
12,361104,2018,7,0,0,0.0,0,0
12,367124,2018,9,0,0,0.0,0,93
12,361807,2018,10,0,0,0.0,495,0
12,377807,2018,11,0,8,0.0,0,0
12,386564,2018,12,0,0,0.0,524,0
13,2577,2017,6,6,4667,4667.0,0,0
13,4603,2018,8,6,7326,7326.0,566,108
13,7664,2018,6,6,5308,5308.0,0,0
13,807,2018,11,6,3317,3317.0,0,0
13,5806,2017,5,0,0,0.0,0,0
13,80896,2018,2,0,6,6.0,534,0
13,85079,2018,7,0,0,0.0,0,0
13,190617,2017,8,0,0,0.0,0,8
13,197409,2017,9,0,0,0.0,0,0
13,195606,2017,10,0,0,0.0,0,0
13,190566,2017,11,0,0,0.0,0,0
13,190666,2017,12,0,0,0.0,0,0
13,192168,2018,1,0,0,0.0,0,56
13,300857,2018,11,0,0,0.0,9,0
13,300663,2018,2,0,0,0.0,0,0
13,317701,2018,3,0,0,0.0,0,0
13,320609,2018,4,0,0,0.0,0,0
13,310166,2018,6,0,0,0.0,0,0
13,310680,2018,4,0,0,0.0,0,0
13,317601,2018,3,0,0,0.0,0,0
13,317866,2018,11,0,0,0.0,0,0
13,325033,2018,5,0,0,0.0,0,0
13,333802,2018,11,0,0,0.0,0,0
13,327806,2018,7,0,0,0.0,0,0
14,17973,2018,12,5,2340,2340.0,568,51
14,29694,2018,8,4,4736,4736.0,0,0
14,69103,2018,1,3,3729,3729.0,514,70
14,60960,2017,3,3,4036,4036.0,0,0
14,62939,2017,8,3,4106,4106.5,0,0
14,62803,2018,2,13,4888,4888.0,0,0
14,66266,2018,10,1,905,905.0,596,0
14,165366,2018,3,1,787,787.0,570,1
14,164122,2018,11,1,928,928.0,0,0
14,185163,2017,1,0,0,0.0,0,0
14,193669,2017,2,0,0,0.0,0,0
14,204166,2017,1,0,0,0.0,0,0
14,207597,2017,6,0,0,0.0,0,0
14,205173,2017,2,0,0,0.0,0,0
14,205903,2017,10,0,0,0.0,0,0
14,205623,2017,4,0,0,0.0,0,8
14,200483,2018,5,0,0,0.0,0,0
14,208303,2018,1,0,0,0.0,0,0
14,204007,2018,4,0,0,0.0,0,0
14,205164,2017,12,0,0,0.0,594,100
14,300166,2018,7,0,0,0.0,0,0
14,327106,2018,10,0,0,0.0,0,9
14,325461,2018,1,0,0,0.0,0,0
14,300605,2018,8,0,0,0.0,0,0
15,177697,2018,11,3,4822,6822.0,0,0
15,130848,2018,12,1,2491,2491.5,0,0
15,181622,2017,1,0,0,0.0,0,0
15,190126,2017,2,0,0,0.0,0,0
15,167193,2017,3,0,1,1.0,0,0
15,160266,2017,4,0,0,0.0,0,0
15,160866,2017,2,0,0,0.0,0,1
15,165806,2018,5,0,0,5.0,0,0
15,174101,2018,1,0,0,0.0,590,0
15,185102,2017,6,0,0,0.0,0,0
15,182106,2017,8,0,0,0.0,0,0
15,186637,2017,1,0,0,0.0,0,0
15,186383,2017,1,0,0,0.0,0,0
15,186366,2017,2,0,0,0.0,0,3
15,198271,2017,1,0,0,0.0,0,0
15,190107,2018,2,0,0,0.0,0,0
15,197906,2018,4,0,0,0.0,0,0
15,200696,2018,3,0,0,0.0,0,0
15,204972,2018,4,0,0,0.0,0,8
15,205896,2018,3,0,0,0.0,0,0
15,200836,2018,2,0,0,0.0,528,0
15,312367,2018,11,0,0,0.0,547,0
15,346603,2018,8,0,0,0.0,0,0
15,300182,2018,9,0,0,0.0,0,0
16,16843,2018,8,5,10870,10870.0,647,99
16,63856,2017,5,3,7807,7807.0,570,1
16,60669,2017,11,3,4601,4601.0,0,0
16,115006,2018,1,2,4386,4386.0,500,8
16,165102,2018,7,1,2334,2334.0,0,0
16,165104,2018,12,1,1631,1631.0,521,0
16,167695,2018,12,1,801,801.0,0,0
16,187806,2017,11,0,0,0.0,0,0
16,195201,2017,3,0,0,0.0,0,0
16,197626,2017,2,0,0,0.0,0,0
16,190105,2017,3,0,0,0.0,0,0
16,209664,2017,11,0,0,0.0,0,0
16,200686,2017,4,0,0,0.0,0,0
16,200856,2017,2,0,0,0.0,0,0
16,200607,2018,9,0,0,0.0,0,0
16,209607,2017,3,0,0,0.0,0,0
16,213898,2018,4,0,0,0.0,0,0
16,267385,2018,1,0,0,0.0,0,8
16,265586,2018,7,0,0,0.0,0,0
16,217661,2018,8,0,0,0.0,0,0
16,269824,2017,10,0,0,0.0,0,0
16,265606,2018,9,0,0,0.0,0,0
16,260698,2018,11,0,0,0.0,0,0
16,211103,2018,12,0,0,0.0,0,8
17,18516,2018,8,5,6825,6825.0,550,143
17,65895,2018,11,3,4326,4326.0,529,109
17,203692,2017,2,6,10706,10706.0,588,91
17,200964,2017,3,3,4708,4708.0,0,0
17,205194,2017,9,0,7,0.0,4,8
17,207638,2017,4,0,0,0.0,0,0
17,200107,2018,6,0,0,0.0,0,0
17,214669,2017,5,0,0,0.0,0,0
17,225102,2017,7,0,0,0.0,7,0
17,258666,2017,8,0,0,0.0,0,0
17,208004,2017,12,0,0,0.0,0,0
17,207100,2017,5,0,0,0.0,0,0
17,313601,2018,1,0,0,0.0,0,0
17,320208,2018,1,0,0,0.0,0,0
17,312803,2018,12,0,0,0.0,0,0
17,317646,2018,3,0,0,0.0,0,0
17,326889,2018,1,0,0,0.0,0,0
17,330104,2018,2,0,0,0.0,400,0
17,327876,2018,6,0,0,0.0,0,0
17,327603,2018,2,0,0,0.0,0,0
17,325104,2018,11,0,0,0.0,561,0
17,361136,2018,10,0,0,0.0,0,0
17,360101,2018,11,0,0,0.0,521,0
17,365106,2018,12,0,0,0.0,0,0
18,3898,2017,8,6,13136,13136.0,526,98
18,5802,2018,6,6,7306,7306.0,1,0
18,17016,2018,7,5,10440,10440.0,0,0
18,57664,2018,1,3,4055,13055.0,536,96
18,61833,2017,2,3,4825,4825.0,1,0
18,65830,2017,11,3,2281,2281.0,0,0
18,65506,2018,6,3,4041,4041.0,0,0
18,60301,2018,9,3,7337,7337.0,594,8
18,62127,2018,12,3,3386,3386.0,0,8
18,67601,2018,6,3,1163,1763.0,598,2
18,160469,2017,11,3,4101,4101.0,518,141
18,167863,2018,12,3,4907,4907.0,569,99
18,167004,2018,1,1,700,700.0,0,100
18,165666,2018,2,1,2307,2307.0,569,0
18,165667,2018,12,1,851,851.0,724,0
18,160103,2018,10,1,905,905.0,500,8
18,167135,2018,11,1,2921,2921.0,596,100
18,167106,2018,1,1,608,802.0,500,0
18,168902,2018,1,1,600,50.0,0,9
18,185988,2017,2,0,0,0.0,0,0
18,199899,2017,3,0,0,0.0,0,0
18,320676,2018,11,0,0,0.0,528,5
18,360606,2018,11,0,0,0.0,0,0
18,330103,2018,12,0,0,0.0,590,100
19,99,2017,7,26,14336,14336.0,0,0
19,673,2018,8,6,10130,16130.0,0,0
19,366,2017,12,5,5180,5180.0,0,1
19,97608,2017,1,3,5705,5705.0,0,8
19,119509,2018,6,2,4978,4978.0,621,8
19,100980,2018,5,2,2866,2866.0,0,0
19,107886,2017,12,2,4326,6329.0,594,0
19,100388,2018,8,12,4348,4348.0,0,5
19,105995,2017,12,2,4332,4332.0,324,0
19,200304,2017,12,2,4206,4306.0,0,0
19,300639,2017,10,2,4817,4817.0,595,0
19,306895,2017,12,2,4116,6116.0,0,0
19,307505,2017,11,2,3343,3313.0,526,0
19,300605,2018,3,6,2326,2326.0,0,8
19,300176,2017,10,0,0,0.0,0,0
19,303989,2018,7,0,0,0.0,0,0
19,360162,2018,4,0,0,0.0,0,0
19,307863,2018,6,0,0,0.0,0,0
19,306331,2018,3,0,0,0.0,0,8
19,301623,2018,4,0,0,0.0,0,0
19,357904,2018,9,0,0,0.0,0,0
19,303066,2018,2,0,0,0.0,500,0
19,367603,2018,18,0,0,0.0,526,88
19,395895,2018,11,0,0,0.0,0,0
20,9674,2017,6,5,4340,4340.0,8,0
20,10602,2018,7,5,4685,4685.0,0,0
20,16833,2018,8,5,5345,5345.0,0,0
20,32467,2018,5,4,3340,3340.0,534,0
20,41871,2018,11,6,10780,780.0,520,3
20,47173,2018,12,4,8636,8636.0,0,0
20,49136,2018,1,3,1807,1807.0,500,99
20,61806,2018,1,3,4116,4116.0,0,0
20,107602,2017,2,2,4438,4438.0,0,0
20,107816,2018,3,2,2307,2307.0,0,1
20,58009,2017,1,1,1946,1946.0,0,0
20,155664,2018,2,1,2070,2070.0,594,105
20,160675,2018,2,1,1631,1631.0,0,1
20,169486,2018,9,1,788,688.0,500,0
20,185879,2018,12,0,0,0.0,384,0
20,197833,2017,2,0,0,0.0,0,0
21,2490,2017,7,6,11600,11600.0,0,0
21,5163,2018,6,6,12327,12327.0,530,96
21,106,2018,1,6,5600,8600.0,0,0
21,6108,2018,8,6,4208,4208.0,500,0
21,4809,2018,12,5,14828,4828.0,594,98
21,7167,2017,10,6,3317,3317.0,0,8
21,105600,2017,12,2,2270,2270.0,330,2
21,104800,2017,3,2,4628,4628.0,4,8
21,100885,2017,12,2,4806,4806.0,500,0
21,102667,2018,9,2,1328,1328.0,0,0
21,106806,2017,12,2,2486,2486.0,506,9
21,107893,2017,8,2,4606,4606.0,0,0
21,101989,2017,11,2,4886,4886.0,0,8
21,111493,2018,1,2,2426,2426.0,0,8
21,100005,2018,2,0,828,28.0,0,0
21,102803,2017,10,0,0,0.0,4,0
21,207198,2017,4,0,0,0.0,0,0
21,211825,2017,2,0,0,0.0,0,8
21,290609,2018,2,0,0,0.0,0,1
21,301111,2018,3,0,0,0.0,0,0
21,317009,2018,5,0,0,0.0,0,0
21,350367,2018,1,0,0,0.0,494,8
21,350046,2018,9,0,0,0.0,0,0
21,365683,2018,12,0,600,0.0,508,0
22,6926,2017,6,6,10876,10876.0,5,0
22,50846,2017,8,3,4201,4201.0,0,0
22,68302,2018,12,3,5331,5331.0,0,8
22,85887,2018,10,3,4636,4636.0,0,0
22,100909,2017,9,2,3636,3636.0,518,0
22,154196,2017,12,2,2878,2877.0,0,0
22,100013,2018,7,0,0,0.0,0,0
22,198893,2017,1,0,0,0.0,0,0
22,190863,2017,3,0,0,10000.0,500,0
22,200666,2018,1,0,0,0.0,0,0
22,225800,2017,3,0,0,0.0,0,0
22,324566,2017,4,0,0,0.0,0,0
22,325095,2018,5,0,0,0.0,0,0
22,367676,2018,8,0,0,0.0,0,0
22,317136,2018,11,0,0,0.0,0,0
22,317846,2018,2,0,0,0.0,0,0
22,326807,2018,5,0,0,0.0,0,0
22,327773,2018,4,0,0,0.0,0,0
22,330880,2018,7,0,0,0.0,0,0
22,390856,2018,8,0,0,0.0,0,0
22,320602,2018,9,0,0,0.0,0,0
22,327299,2018,4,0,0,0.0,594,91
22,327883,2018,11,0,0,0.0,0,0
22,367006,2018,12,0,0,0.0,0,0
23,69761,2018,1,3,2387,2387.0,597,90
23,64176,2017,10,3,2407,2407.0,0,0
23,69863,2017,11,3,6189,6189.0,0,0
23,80302,2018,5,3,4807,4807.0,500,0
23,96209,2018,7,2,2306,2306.0,526,3
23,97167,2017,5,3,4626,6626.0,500,2
23,90615,2018,2,2,1705,1705.0,4,108
23,97695,2017,3,2,3382,3382.0,0,8
23,105402,2018,1,2,4096,4096.0,0,0
23,101608,2017,6,2,4888,4888.0,0,0
23,135867,2018,9,1,607,607.0,0,0
23,162982,2018,1,1,836,836.0,0,0
23,165096,2018,1,1,818,818.0,0,0
23,215106,2017,3,0,0,0.0,0,0
23,229801,2017,5,0,0,0.0,0,98
23,237784,2017,4,0,0,0.0,0,0
23,231662,2017,6,0,0,0.0,0,0
23,334102,2018,2,0,0,0.0,578,0
23,337791,2018,1,0,0,0.0,564,0
23,354856,2018,7,0,0,0.0,0,0
23,360103,2018,8,0,0,0.0,0,3
23,360503,2018,10,0,0,0.0,0,8
23,365186,2018,11,0,0,0.0,540,0
23,360174,2018,12,0,0,0.0,0,0
24,6293,2018,7,6,4336,4336.0,0,0
24,10497,2018,8,5,8820,8820.0,0,0
24,29406,2018,1,3,3421,3421.0,524,106
24,32182,2017,7,4,2388,2388.0,0,0
24,40186,2017,9,4,4262,4262.0,1,0
24,45835,2018,9,4,7346,7346.0,594,0
24,60169,2018,1,3,331,331.0,534,8
24,63667,2017,12,3,4007,4007.0,503,105
24,163606,2017,10,1,1827,1827.0,0,0
24,169360,2018,2,1,637,637.0,568,8
24,60836,2018,2,1,1439,1439.0,565,0
24,168443,2018,11,1,2181,2181.0,534,98
24,163806,2018,2,1,1887,1887.0,0,98
24,174883,2018,11,1,667,667.0,566,90
24,167102,2018,10,1,770,770.0,564,0
24,167991,2018,11,1,633,633.0,528,108
24,165208,2018,8,1,847,847.0,580,93
24,197890,2017,1,0,0,0.0,0,48
24,205184,2017,2,0,0,0.0,0,8
24,200169,2018,3,0,0,0.0,1,8
24,200592,2018,4,0,0,0.0,615,145
24,217806,2018,3,0,10000,0.0,500,1
25,2166,2017,8,6,14826,14826.0,0,0
25,4295,2018,6,6,2306,2306.0,524,195
25,1165,2017,7,6,4300,4300.0,500,78
25,23875,2018,7,4,5386,5386.0,500,0
25,7806,2017,9,6,4343,4343.0,565,98
25,163,2018,5,5,4436,4436.0,4,0
25,7136,2017,8,6,3751,3751.0,538,71
25,3106,2018,3,5,11288,1288.0,0,0
25,173,2017,7,2,4366,4366.0,501,100
25,102064,2018,5,2,4948,4948.0,0,8
25,107662,2017,11,2,4536,4336.0,0,5
25,107209,2017,9,2,4005,4005.0,561,101
25,147607,2017,8,0,0,0.0,0,0
25,157184,2018,2,0,0,0.0,0,0
25,164866,2018,1,0,0,0.0,0,0
25,190833,2018,2,0,0,0.0,7,1
25,217106,2018,5,0,0,0.0,0,0
25,268065,2018,1,0,0,0.0,0,0
25,260664,2017,10,0,0,0.0,0,0
25,260077,2018,8,0,0,0.0,0,0
