household_id,FARM,OWNERSHP,ACREHOUS,TAXINCL,PROPINSR,COSTELEC,VALUEH,ROOMS,PLUMBING,PUMA
372,0,0,0,0,0.0,0.0,99.0,0,0,93
373,0,2,0,0,0.0,19.841899766316164,99.0,6,2,119
374,0,0,0,0,0.0,0.0,99.0,0,0,200
375,0,1,1,1,50.007249873756535,6.0,35.0,5,2,189
376,0,2,1,0,0.0,23.52292724019774,99.0,5,2,17
377,0,1,1,2,54.93904448547882,8.995836925839232,16.0,8,2,143
378,0,2,1,0,0.0,8.0,99.0,3,2,10
379,0,2,2,0,0.0,12.0,99.0,6,2,87
380,0,2,1,0,0.0,6.0,99.0,3,2,66
381,0,1,1,0,59.0,7.0,13.0,5,2,66
382,0,2,0,0,0.0,2.0,99.0,1,2,71
383,0,1,1,1,59.0,7.0,35.0,3,2,207
384,0,1,1,2,59.0,99.0,22.0,7,2,118
385,0,2,0,0,0.0,5.0985069026771725,99.0,2,2,71
386,0,1,1,1,59.0,18.02583096947955,22.0,7,2,169
387,0,1,1,2,59.0,12.0,27.0,7,2,205
388,0,2,0,0,0.0,2.0,99.0,4,2,177
389,0,2,0,0,0.0,1.0223741400288855,99.0,4,2,227
390,0,1,1,2,46.19995892933692,13.063748009656184,11.0,6,2,95
391,0,1,0,0,15.09153050827372,7.0,1.0,4,2,131
392,0,1,1,2,9.923697155837488,6.0,87.0,5,2,206
393,0,2,0,0,0.0,4.0,99.0,5,2,23
394,0,2,0,0,0.0,12.0,99.0,3,2,69
395,0,2,0,0,0.0,8.0,99.0,3,2,222
396,0,1,1,1,59.0,99.0,99.0,6,2,133
397,0,2,1,0,0.0,6.5632705195037175,99.0,3,2,198
398,0,2,0,0,0.0,1.0698982663073178,99.0,4,2,228
399,0,0,0,0,0.0,0.0,99.0,0,0,101
400,0,2,0,0,0.0,1.0198916285269988,99.0,2,2,154
401,0,2,0,0,0.0,0.0,99.0,2,2,93
402,0,0,0,0,0.0,0.0,99.0,0,0,115
403,0,1,1,0,41.81142397884679,0.0,13.0,6,2,68
404,0,1,1,1,59.0,14.09412720632802,62.0,8,2,206
405,0,2,1,0,0.0,4.0,99.0,2,2,187
406,0,1,0,0,59.0,2.0,87.0,3,2,44
407,0,2,0,0,0.0,0.0,99.0,2,2,93
408,0,2,0,0,0.0,8.0,99.0,3,2,222
409,0,2,1,0,0.0,10.0,99.0,3,2,53
410,0,2,1,0,0.0,4.0,99.0,5,2,125
411,0,2,1,0,0.0,0.0,99.0,4,2,18
412,0,1,1,2,42.765897945154734,14.88386213626932,9.0,7,2,97
413,0,1,1,1,59.0,6.0,45.0,9,2,189
414,0,1,1,2,36.48623222797059,4.0,35.0,5,2,153
415,0,2,0,0,0.0,6.0,99.0,2,2,192
416,0,2,1,0,0.0,3.0,99.0,4,2,112
417,0,1,1,1,59.0,37.198703062728086,62.0,9,2,27
418,0,2,0,0,0.0,4.0,99.0,1,2,173
419,0,0,0,0,0.0,0.0,99.0,0,0,67
420,0,2,0,0,0.0,6.0,99.0,2,2,75
421,0,2,1,0,0.0,5.093511880099108,99.0,6,2,124
422,0,1,1,1,59.0,13.983945309395146,62.0,8,2,204
423,0,1,0,1,59.0,7.0,16.0,3,2,119
424,0,1,1,2,59.0,4.0,13.0,5,2,212
425,0,1,1,2,59.0,17.102579522556482,13.0,8,2,210
426,0,1,1,1,40.182035863723016,6.0,6.0,3,2,213
427,0,1,0,1,47.66676139713704,3.0,27.0,4,2,38
428,0,2,0,0,0.0,0.9880952530280247,99.0,1,2,220
429,0,1,1,2,38.12040543312688,5.008999784273737,7.0,6,2,104
430,0,0,0,0,0.0,0.0,99.0,0,0,120
431,0,0,0,0,0.0,0.0,99.0,0,0,134
432,0,2,1,0,0.0,10.0,99.0,8,2,84
433,0,1,1,1,59.0,9.000151864759196,99.0,9,2,133
434,0,1,1,0,59.0,2.0,45.0,9,2,60
435,0,2,0,0,0.0,4.0,99.0,4,2,133
436,0,1,1,2,40.20677307303828,7.0,22.0,6,2,29
437,0,2,0,0,0.0,12.894573988351643,99.0,5,2,71
438,0,0,0,0,0.0,0.0,99.0,0,0,1
439,0,2,0,0,0.0,99.0,99.0,3,2,220
440,0,2,0,0,0.0,99.0,99.0,4,2,73
441,0,0,0,0,0.0,0.0,99.0,0,0,41
442,0,1,1,1,54.827291803179676,2.0,35.0,6,2,173
443,0,2,1,0,0.0,10.0,99.0,6,2,9
444,0,1,1,0,21.338510036277825,6.0,22.0,6,2,214
445,0,0,0,0,0.0,0.0,99.0,0,0,163
446,0,1,1,1,59.0,2.0,18.0,3,2,199
447,0,1,1,2,45.01952173377839,12.0,8.0,5,2,100
448,0,1,1,1,45.99271512880979,10.897215480580584,16.0,7,2,24
449,0,1,1,1,45.0138946423005,6.0,35.0,6,2,158
450,0,1,1,2,40.297651529586744,3.0,18.0,3,2,187
451,0,1,1,1,59.0,18.08253066856934,22.0,9,2,2
452,0,1,1,2,49.97891760516737,10.983209062417217,16.0,3,2,198
453,0,1,1,0,38.999248338618436,8.0,22.0,9,2,223
454,0,1,1,1,35.675984822482626,3.0,18.0,5,2,164
455,0,1,1,2,50.179989636485075,7.0,45.0,7,2,226
456,0,1,1,2,50.10626650472524,10.0,13.0,6,2,210
457,0,2,0,0,0.0,99.0,99.0,3,2,148
