user_id,gender,age,signup_method,signup_flow,language,affiliate_channel,affiliate_provider,first_affiliate_tracked,signup_app,first_device_type,first_browser,country_destination
42,2.0,61.0,0.0,0,2.0,5.0,6.0,3.0,2.0,3.0,5.0,9.0
43,2.0,48.0,0.0,0,2.0,2.0,2.0,0.0,2.0,6.0,5.0,9.0
44,0.0,57.0,0.0,0,2.0,6.0,6.0,3.0,2.0,7.0,11.0,9.0
45,2.0,66.0,0.0,0,2.0,2.0,2.0,4.0,2.0,1.0,9.0,9.0
46,2.0,29.0,0.0,0,2.0,2.0,2.0,3.0,2.0,3.0,5.0,9.0
47,1.0,23.0,1.0,0,2.0,2.0,2.0,6.0,2.0,3.0,5.0,9.0
48,2.0,38.0,1.0,25,2.0,2.0,2.0,6.0,3.0,8.0,0.0,9.0
49,1.0,31.0,0.0,0,2.0,2.0,2.0,0.0,2.0,3.0,13.0,9.0
50,1.0,25.0,0.0,0,2.0,5.0,6.0,3.0,2.0,3.0,8.0,9.0
51,0.0,31.0,0.0,0,2.0,6.0,6.0,3.0,2.0,6.0,5.0,9.0
52,2.0,31.0,1.0,0,2.0,2.0,2.0,3.0,2.0,3.0,13.0,4.0
53,2.0,26.0,0.0,25,2.0,2.0,2.0,6.0,3.0,6.0,9.0,9.0
54,1.0,51.0,0.0,0,2.0,6.0,1.0,3.0,2.0,3.0,5.0,9.0
55,1.0,33.0,0.0,0,2.0,2.0,2.0,6.0,2.0,3.0,8.0,9.0
56,0.0,33.0,0.0,0,2.0,5.0,6.0,3.0,2.0,7.0,11.0,9.0
57,2.0,27.0,0.0,0,2.0,2.0,2.0,0.0,2.0,3.0,5.0,9.0
58,2.0,53.0,0.0,0,2.0,2.0,2.0,0.0,2.0,3.0,8.0,9.0
59,1.0,31.0,0.0,0,2.0,2.0,2.0,0.0,2.0,6.0,5.0,9.0
60,0.0,30.0,0.0,0,2.0,2.0,2.0,6.0,2.0,3.0,8.0,9.0
61,1.0,60.0,1.0,0,2.0,7.0,6.0,0.0,2.0,3.0,5.0,9.0
62,2.0,31.0,0.0,0,2.0,2.0,2.0,6.0,2.0,3.0,13.0,9.0
63,2.0,31.0,1.0,0,2.0,2.0,2.0,0.0,2.0,6.0,8.0,10.0
64,2.0,28.0,0.0,0,2.0,2.0,2.0,0.0,2.0,6.0,5.0,9.0
65,1.0,38.0,1.0,0,2.0,2.0,2.0,6.0,2.0,3.0,8.0,9.0
66,2.0,41.0,0.0,25,2.0,2.0,2.0,6.0,3.0,8.0,0.0,9.0
67,0.0,31.0,0.0,0,2.0,6.0,11.0,3.0,2.0,6.0,9.0,9.0
68,2.0,30.0,1.0,0,2.0,7.0,6.0,0.0,2.0,3.0,5.0,9.0
69,1.0,25.0,0.0,0,2.0,7.0,6.0,0.0,2.0,6.0,5.0,9.0
70,2.0,30.0,1.0,25,2.0,2.0,2.0,6.0,3.0,8.0,0.0,9.0
71,0.0,35.0,0.0,0,2.0,2.0,2.0,0.0,2.0,3.0,8.0,9.0
72,2.0,22.0,0.0,0,2.0,2.0,2.0,0.0,2.0,3.0,13.0,9.0
73,1.0,49.0,1.0,0,2.0,5.0,6.0,3.0,2.0,6.0,9.0,10.0
74,1.0,31.0,0.0,0,2.0,2.0,2.0,3.0,2.0,6.0,5.0,9.0
75,1.0,28.0,1.0,12,2.0,0.0,9.0,0.0,3.0,3.0,5.0,9.0
76,0.0,41.0,0.0,0,2.0,2.0,2.0,6.0,2.0,2.0,5.0,7.0
77,2.0,38.0,1.0,0,2.0,2.0,2.0,6.0,2.0,6.0,5.0,9.0
78,0.0,46.0,0.0,0,2.0,6.0,6.0,3.0,2.0,7.0,11.0,4.0
79,2.0,30.0,0.0,0,2.0,4.0,6.0,6.0,2.0,3.0,5.0,9.0
80,2.0,29.0,0.0,0,2.0,2.0,2.0,4.0,2.0,6.0,5.0,9.0
81,2.0,30.0,1.0,0,2.0,2.0,2.0,3.0,2.0,6.0,5.0,9.0
82,0.0,32.0,0.0,0,2.0,2.0,2.0,6.0,2.0,6.0,5.0,4.0
83,2.0,50.0,0.0,0,2.0,6.0,6.0,3.0,2.0,3.0,5.0,10.0
84,1.0,26.0,0.0,25,2.0,2.0,2.0,6.0,3.0,8.0,0.0,9.0
85,2.0,32.0,1.0,0,2.0,2.0,2.0,6.0,2.0,3.0,5.0,9.0
86,2.0,42.0,1.0,0,2.0,5.0,6.0,3.0,2.0,6.0,5.0,10.0
87,1.0,32.0,1.0,0,2.0,2.0,2.0,6.0,2.0,7.0,11.0,9.0
88,1.0,28.0,1.0,25,2.0,2.0,2.0,6.0,3.0,8.0,0.0,9.0
89,1.0,35.0,0.0,23,2.0,2.0,2.0,6.0,0.0,0.0,0.0,10.0
90,0.0,30.0,0.0,24,2.0,2.0,2.0,6.0,1.0,0.0,6.0,10.0
91,1.0,33.0,0.0,0,2.0,2.0,2.0,6.0,2.0,3.0,8.0,9.0
92,1.0,25.0,1.0,0,2.0,2.0,2.0,3.0,2.0,3.0,5.0,9.0
93,2.0,27.0,1.0,25,2.0,2.0,2.0,3.0,3.0,3.0,5.0,9.0
94,0.0,105.0,0.0,0,2.0,2.0,2.0,0.0,2.0,3.0,13.0,9.0
95,2.0,36.0,0.0,0,2.0,2.0,2.0,6.0,2.0,6.0,5.0,10.0
96,0.0,48.0,0.0,0,2.0,2.0,2.0,6.0,2.0,3.0,13.0,9.0
97,1.0,29.0,0.0,25,2.0,2.0,2.0,6.0,3.0,7.0,0.0,9.0
98,2.0,45.0,0.0,0,2.0,2.0,2.0,0.0,2.0,6.0,5.0,4.0
99,2.0,37.0,0.0,0,2.0,2.0,2.0,6.0,2.0,7.0,11.0,9.0
100,1.0,24.0,0.0,0,2.0,2.0,2.0,4.0,2.0,6.0,8.0,9.0
101,1.0,18.0,0.0,0,2.0,2.0,2.0,4.0,2.0,2.0,5.0,9.0
102,1.0,36.0,0.0,0,2.0,2.0,2.0,6.0,2.0,6.0,5.0,9.0
103,1.0,32.0,0.0,0,2.0,6.0,6.0,0.0,2.0,3.0,8.0,9.0
104,0.0,32.0,0.0,0,2.0,2.0,2.0,0.0,2.0,6.0,8.0,9.0
105,1.0,27.0,0.0,0,2.0,7.0,6.0,3.0,2.0,7.0,11.0,9.0
106,2.0,37.0,1.0,0,2.0,2.0,2.0,6.0,2.0,2.0,5.0,9.0
107,0.0,38.0,0.0,0,2.0,5.0,6.0,3.0,2.0,6.0,8.0,9.0
108,1.0,37.0,1.0,0,2.0,2.0,2.0,6.0,2.0,3.0,13.0,3.0
109,2.0,32.0,1.0,0,2.0,2.0,2.0,6.0,2.0,3.0,13.0,9.0
110,2.0,49.0,0.0,0,2.0,2.0,2.0,6.0,2.0,3.0,13.0,9.0
111,2.0,52.0,0.0,25,2.0,2.0,2.0,6.0,3.0,8.0,0.0,9.0
112,2.0,19.0,0.0,0,2.0,2.0,2.0,6.0,2.0,3.0,5.0,9.0
113,2.0,27.0,1.0,25,2.0,2.0,2.0,6.0,3.0,8.0,0.0,9.0
114,2.0,36.0,1.0,0,2.0,2.0,2.0,6.0,2.0,6.0,5.0,9.0
115,0.0,44.0,0.0,0,2.0,2.0,2.0,3.0,2.0,6.0,5.0,4.0
116,1.0,32.0,1.0,0,2.0,2.0,2.0,3.0,2.0,3.0,13.0,9.0
117,1.0,36.0,1.0,0,2.0,2.0,2.0,6.0,2.0,3.0,8.0,6.0
118,1.0,48.0,0.0,0,2.0,6.0,6.0,3.0,2.0,6.0,8.0,9.0
119,1.0,32.0,0.0,0,2.0,2.0,2.0,5.0,2.0,3.0,13.0,9.0
120,2.0,27.0,1.0,0,2.0,2.0,2.0,6.0,2.0,3.0,5.0,9.0
121,0.0,33.0,0.0,0,2.0,6.0,6.0,3.0,2.0,6.0,9.0,10.0
122,1.0,34.0,0.0,0,2.0,2.0,2.0,6.0,2.0,6.0,5.0,9.0
123,1.0,32.0,0.0,0,2.0,5.0,6.0,6.0,2.0,3.0,13.0,9.0
124,2.0,18.0,0.0,0,2.0,2.0,2.0,6.0,2.0,6.0,8.0,10.0
125,2.0,33.0,0.0,25,2.0,2.0,2.0,6.0,3.0,8.0,0.0,6.0
126,1.0,29.0,1.0,25,2.0,2.0,2.0,6.0,3.0,7.0,6.0,4.0
127,0.0,33.0,0.0,0,2.0,6.0,6.0,3.0,2.0,6.0,5.0,5.0
128,0.0,44.0,0.0,0,2.0,5.0,6.0,3.0,2.0,6.0,5.0,4.0
129,2.0,41.0,0.0,0,2.0,2.0,2.0,3.0,2.0,6.0,5.0,10.0
130,1.0,33.0,0.0,0,2.0,2.0,2.0,0.0,2.0,8.0,11.0,9.0
131,2.0,38.0,1.0,0,2.0,2.0,2.0,6.0,2.0,6.0,5.0,9.0
132,2.0,31.0,1.0,0,2.0,2.0,2.0,6.0,2.0,6.0,5.0,9.0
133,0.0,67.0,0.0,0,2.0,2.0,2.0,0.0,2.0,7.0,11.0,4.0
134,1.0,29.0,0.0,0,2.0,5.0,6.0,3.0,2.0,6.0,9.0,9.0
135,0.0,45.0,0.0,0,2.0,2.0,2.0,6.0,2.0,6.0,8.0,9.0
136,0.0,45.0,0.0,0,2.0,2.0,2.0,3.0,2.0,3.0,5.0,9.0
137,1.0,43.0,0.0,0,2.0,5.0,6.0,3.0,2.0,2.0,8.0,9.0
138,2.0,29.0,1.0,0,2.0,5.0,6.0,3.0,2.0,6.0,5.0,3.0
139,0.0,23.0,0.0,0,2.0,4.0,6.0,6.0,2.0,3.0,8.0,6.0
140,2.0,37.0,1.0,12,2.0,0.0,9.0,6.0,0.0,4.0,0.0,9.0
141,2.0,34.0,1.0,0,2.0,2.0,2.0,6.0,2.0,3.0,5.0,9.0
142,1.0,28.0,1.0,24,2.0,2.0,2.0,0.0,1.0,8.0,11.0,10.0
143,1.0,48.0,0.0,0,2.0,2.0,2.0,3.0,2.0,6.0,5.0,10.0
144,2.0,41.0,0.0,0,2.0,2.0,2.0,6.0,2.0,8.0,11.0,9.0
145,2.0,38.0,1.0,0,2.0,6.0,6.0,3.0,2.0,6.0,5.0,9.0
146,2.0,38.0,1.0,0,2.0,2.0,2.0,6.0,2.0,7.0,11.0,9.0
147,1.0,62.0,0.0,0,2.0,2.0,2.0,6.0,2.0,6.0,5.0,9.0
148,2.0,39.0,0.0,25,2.0,2.0,2.0,6.0,3.0,8.0,0.0,9.0
149,1.0,26.0,1.0,12,2.0,0.0,9.0,6.0,3.0,8.0,0.0,9.0
150,2.0,30.0,1.0,0,2.0,2.0,2.0,6.0,2.0,3.0,5.0,9.0
151,1.0,31.0,1.0,0,2.0,2.0,2.0,6.0,2.0,3.0,5.0,9.0
152,1.0,48.0,0.0,0,2.0,5.0,6.0,3.0,2.0,6.0,5.0,9.0
153,0.0,37.0,0.0,0,2.0,1.0,6.0,3.0,2.0,7.0,11.0,9.0
154,2.0,25.0,1.0,12,2.0,0.0,9.0,6.0,3.0,8.0,0.0,9.0
155,2.0,30.0,1.0,0,2.0,2.0,2.0,0.0,2.0,3.0,5.0,9.0
156,1.0,38.0,1.0,25,2.0,2.0,2.0,6.0,3.0,8.0,0.0,4.0
157,2.0,31.0,0.0,0,2.0,2.0,2.0,6.0,2.0,3.0,5.0,9.0
158,1.0,53.0,0.0,0,2.0,2.0,2.0,6.0,2.0,6.0,8.0,9.0
159,0.0,27.0,0.0,0,2.0,2.0,2.0,6.0,2.0,2.0,5.0,5.0
160,1.0,33.0,0.0,0,2.0,5.0,6.0,3.0,2.0,6.0,5.0,4.0
161,2.0,43.0,0.0,0,2.0,2.0,2.0,6.0,2.0,3.0,8.0,10.0
162,0.0,45.0,0.0,0,2.0,2.0,2.0,3.0,2.0,3.0,13.0,9.0
163,2.0,37.0,1.0,25,2.0,2.0,2.0,6.0,3.0,8.0,0.0,9.0
164,0.0,29.0,0.0,0,2.0,5.0,6.0,6.0,2.0,3.0,13.0,9.0
165,2.0,28.0,0.0,0,2.0,2.0,2.0,6.0,2.0,6.0,5.0,9.0
166,0.0,30.0,0.0,0,2.0,6.0,6.0,3.0,2.0,6.0,5.0,9.0
167,2.0,26.0,0.0,0,2.0,2.0,2.0,3.0,2.0,3.0,13.0,9.0
168,1.0,28.0,0.0,25,2.0,2.0,2.0,6.0,3.0,8.0,0.0,9.0
169,0.0,66.0,0.0,0,2.0,2.0,2.0,0.0,2.0,6.0,5.0,9.0
170,1.0,39.0,1.0,0,2.0,6.0,6.0,3.0,2.0,7.0,11.0,6.0
171,0.0,31.0,0.0,0,2.0,5.0,6.0,3.0,2.0,6.0,5.0,9.0
172,0.0,41.0,0.0,0,2.0,2.0,2.0,0.0,2.0,6.0,8.0,9.0
173,0.0,45.0,0.0,0,2.0,2.0,2.0,0.0,2.0,3.0,8.0,10.0
174,2.0,23.0,0.0,0,2.0,2.0,2.0,6.0,2.0,6.0,5.0,9.0
175,2.0,26.0,1.0,0,2.0,2.0,2.0,6.0,2.0,6.0,5.0,9.0
176,1.0,32.0,0.0,0,2.0,2.0,2.0,0.0,2.0,6.0,5.0,9.0
177,0.0,34.0,0.0,0,2.0,2.0,2.0,6.0,2.0,3.0,8.0,9.0
178,2.0,29.0,0.0,0,2.0,2.0,2.0,4.0,2.0,6.0,5.0,9.0
179,2.0,23.0,0.0,0,2.0,2.0,2.0,3.0,2.0,3.0,8.0,10.0
180,0.0,26.0,0.0,0,2.0,2.0,2.0,6.0,2.0,6.0,8.0,9.0
181,2.0,27.0,1.0,0,2.0,2.0,2.0,6.0,2.0,3.0,5.0,9.0
182,1.0,31.0,0.0,0,2.0,2.0,2.0,0.0,2.0,6.0,5.0,9.0
183,1.0,60.0,0.0,0,2.0,7.0,6.0,0.0,2.0,7.0,11.0,9.0
184,0.0,29.0,0.0,0,2.0,5.0,6.0,3.0,2.0,6.0,5.0,10.0
185,2.0,36.0,1.0,0,2.0,5.0,6.0,3.0,2.0,7.0,11.0,9.0
186,2.0,28.0,0.0,0,2.0,5.0,6.0,3.0,2.0,3.0,13.0,9.0
187,0.0,23.0,0.0,0,2.0,5.0,6.0,3.0,2.0,3.0,5.0,6.0
188,1.0,41.0,1.0,0,2.0,2.0,2.0,6.0,2.0,3.0,13.0,9.0
189,2.0,34.0,0.0,0,2.0,7.0,6.0,0.0,2.0,3.0,8.0,9.0
190,1.0,37.0,1.0,0,2.0,2.0,2.0,0.0,2.0,6.0,8.0,9.0
191,2.0,33.0,1.0,0,2.0,2.0,2.0,6.0,2.0,3.0,5.0,9.0
192,1.0,22.0,1.0,25,2.0,2.0,2.0,0.0,3.0,8.0,11.0,2.0
193,0.0,48.0,0.0,0,2.0,2.0,2.0,6.0,2.0,3.0,8.0,9.0
194,1.0,18.0,0.0,0,2.0,5.0,6.0,3.0,2.0,6.0,5.0,9.0
195,0.0,30.0,0.0,0,2.0,2.0,2.0,6.0,2.0,3.0,5.0,9.0
196,1.0,56.0,0.0,0,2.0,2.0,2.0,6.0,2.0,2.0,5.0,5.0
197,1.0,57.0,0.0,0,2.0,6.0,6.0,3.0,2.0,7.0,11.0,9.0
198,2.0,56.0,0.0,0,2.0,2.0,2.0,6.0,2.0,3.0,13.0,3.0
199,2.0,39.0,0.0,0,2.0,2.0,2.0,6.0,2.0,0.0,2.0,9.0
200,2.0,38.0,0.0,0,2.0,2.0,2.0,4.0,2.0,6.0,8.0,9.0
201,0.0,40.0,0.0,0,2.0,2.0,2.0,0.0,2.0,6.0,5.0,10.0
202,1.0,42.0,0.0,0,2.0,2.0,2.0,6.0,2.0,3.0,8.0,9.0
203,1.0,42.0,0.0,25,2.0,2.0,2.0,0.0,3.0,8.0,11.0,10.0
204,0.0,29.0,0.0,0,2.0,5.0,6.0,3.0,2.0,6.0,9.0,10.0
205,2.0,59.0,0.0,0,2.0,6.0,6.0,3.0,2.0,6.0,5.0,10.0
206,1.0,24.0,1.0,0,2.0,2.0,2.0,6.0,2.0,6.0,5.0,9.0
207,2.0,40.0,0.0,0,2.0,2.0,2.0,6.0,2.0,3.0,13.0,9.0
208,1.0,27.0,1.0,0,2.0,2.0,2.0,6.0,2.0,6.0,5.0,9.0
209,0.0,32.0,0.0,0,2.0,2.0,2.0,6.0,2.0,3.0,5.0,9.0
210,1.0,33.0,0.0,0,2.0,2.0,2.0,6.0,2.0,6.0,5.0,10.0
211,2.0,26.0,0.0,0,2.0,5.0,6.0,3.0,2.0,6.0,5.0,10.0
212,1.0,57.0,0.0,0,2.0,5.0,6.0,3.0,2.0,3.0,5.0,9.0
213,2.0,27.0,0.0,25,2.0,2.0,2.0,6.0,3.0,8.0,0.0,5.0
214,0.0,44.0,0.0,0,2.0,2.0,2.0,3.0,2.0,7.0,11.0,10.0
215,2.0,30.0,1.0,0,2.0,2.0,2.0,6.0,2.0,3.0,13.0,9.0
216,1.0,31.0,1.0,0,2.0,2.0,2.0,6.0,2.0,3.0,5.0,9.0
217,1.0,27.0,1.0,0,2.0,2.0,2.0,0.0,2.0,3.0,13.0,9.0
218,2.0,40.0,0.0,0,2.0,2.0,2.0,6.0,2.0,6.0,8.0,9.0
219,1.0,28.0,1.0,0,2.0,5.0,6.0,3.0,2.0,6.0,5.0,9.0
220,0.0,32.0,0.0,0,2.0,2.0,2.0,6.0,2.0,6.0,9.0,6.0
221,1.0,29.0,0.0,0,2.0,2.0,2.0,6.0,2.0,6.0,5.0,9.0
222,1.0,48.0,0.0,0,2.0,6.0,6.0,3.0,2.0,7.0,11.0,9.0
223,1.0,23.0,0.0,0,2.0,2.0,2.0,6.0,2.0,6.0,5.0,9.0
224,2.0,62.0,1.0,0,2.0,2.0,2.0,6.0,2.0,6.0,5.0,4.0
225,0.0,33.0,0.0,0,2.0,5.0,6.0,3.0,2.0,3.0,8.0,9.0
226,2.0,25.0,0.0,0,2.0,5.0,6.0,3.0,2.0,7.0,6.0,10.0
227,2.0,30.0,1.0,0,2.0,2.0,2.0,6.0,2.0,3.0,5.0,9.0
228,0.0,33.0,0.0,0,2.0,2.0,2.0,0.0,2.0,2.0,5.0,9.0
229,0.0,29.0,0.0,25,2.0,2.0,2.0,6.0,3.0,6.0,9.0,9.0
230,2.0,28.0,0.0,0,2.0,2.0,2.0,0.0,2.0,6.0,5.0,9.0
231,2.0,54.0,1.0,0,2.0,5.0,1.0,6.0,2.0,8.0,11.0,4.0
232,2.0,32.0,1.0,0,2.0,2.0,2.0,6.0,2.0,3.0,8.0,9.0
233,2.0,35.0,1.0,12,2.0,2.0,2.0,3.0,3.0,3.0,5.0,9.0
234,2.0,27.0,1.0,12,2.0,0.0,9.0,6.0,0.0,4.0,0.0,9.0
235,0.0,45.0,0.0,25,2.0,2.0,2.0,6.0,3.0,8.0,0.0,10.0
236,0.0,32.0,0.0,0,2.0,5.0,6.0,3.0,2.0,6.0,9.0,9.0
237,2.0,23.0,0.0,0,2.0,2.0,2.0,6.0,2.0,6.0,9.0,9.0
238,1.0,36.0,0.0,0,2.0,2.0,2.0,6.0,2.0,6.0,5.0,9.0
239,2.0,42.0,1.0,25,2.0,2.0,2.0,6.0,3.0,8.0,0.0,10.0
240,1.0,28.0,1.0,0,2.0,6.0,6.0,3.0,2.0,3.0,5.0,9.0
241,1.0,29.0,0.0,0,2.0,5.0,6.0,3.0,2.0,3.0,5.0,9.0
242,2.0,105.0,0.0,0,2.0,2.0,2.0,0.0,2.0,6.0,9.0,9.0
243,2.0,42.0,0.0,0,2.0,2.0,2.0,3.0,2.0,6.0,5.0,0.0
244,2.0,37.0,1.0,0,2.0,2.0,2.0,3.0,2.0,6.0,5.0,9.0
245,1.0,32.0,0.0,0,2.0,2.0,2.0,6.0,2.0,6.0,8.0,9.0
246,1.0,35.0,0.0,0,2.0,5.0,6.0,3.0,2.0,3.0,13.0,3.0
247,1.0,37.0,1.0,25,2.0,2.0,2.0,6.0,3.0,8.0,0.0,9.0
248,1.0,48.0,0.0,0,2.0,2.0,2.0,6.0,2.0,3.0,5.0,9.0
249,2.0,42.0,1.0,0,2.0,2.0,2.0,6.0,2.0,6.0,5.0,4.0
250,0.0,38.0,0.0,0,2.0,6.0,6.0,0.0,2.0,6.0,5.0,9.0
251,1.0,37.0,0.0,0,2.0,2.0,2.0,6.0,2.0,6.0,8.0,9.0
252,0.0,49.0,0.0,0,2.0,2.0,2.0,3.0,2.0,6.0,9.0,10.0
253,2.0,41.0,0.0,0,2.0,2.0,2.0,3.0,2.0,6.0,5.0,9.0
254,2.0,29.0,0.0,0,2.0,2.0,2.0,6.0,2.0,3.0,5.0,9.0
255,1.0,36.0,0.0,0,2.0,2.0,2.0,0.0,2.0,7.0,11.0,9.0
256,0.0,66.0,0.0,0,2.0,2.0,2.0,6.0,2.0,2.0,5.0,9.0
257,1.0,30.0,1.0,12,2.0,0.0,9.0,6.0,0.0,4.0,0.0,9.0
258,1.0,32.0,1.0,0,2.0,2.0,2.0,6.0,2.0,7.0,11.0,9.0
259,1.0,29.0,0.0,0,2.0,2.0,2.0,6.0,2.0,7.0,11.0,3.0
260,1.0,26.0,0.0,0,2.0,7.0,6.0,0.0,2.0,6.0,5.0,9.0
261,0.0,48.0,0.0,0,2.0,2.0,2.0,6.0,2.0,7.0,11.0,9.0
262,1.0,46.0,1.0,25,2.0,2.0,2.0,3.0,3.0,7.0,11.0,10.0
263,1.0,23.0,1.0,0,2.0,5.0,6.0,3.0,2.0,3.0,5.0,9.0
264,1.0,66.0,0.0,0,2.0,2.0,2.0,6.0,2.0,6.0,5.0,9.0
265,0.0,47.0,0.0,0,2.0,2.0,2.0,3.0,2.0,7.0,11.0,9.0
266,1.0,27.0,1.0,0,2.0,2.0,2.0,6.0,2.0,3.0,13.0,9.0
267,2.0,36.0,1.0,0,2.0,2.0,2.0,6.0,2.0,3.0,5.0,9.0
268,0.0,33.0,0.0,0,2.0,2.0,2.0,6.0,2.0,3.0,5.0,9.0
269,2.0,32.0,1.0,12,2.0,0.0,9.0,6.0,3.0,8.0,0.0,9.0
270,2.0,29.0,1.0,0,2.0,2.0,2.0,6.0,2.0,3.0,5.0,9.0
271,0.0,33.0,0.0,0,2.0,5.0,6.0,6.0,2.0,3.0,13.0,9.0
272,1.0,29.0,0.0,0,2.0,2.0,2.0,6.0,2.0,6.0,5.0,9.0
273,1.0,48.0,0.0,0,2.0,6.0,6.0,3.0,2.0,3.0,5.0,9.0
274,2.0,37.0,1.0,0,2.0,7.0,6.0,0.0,2.0,7.0,11.0,9.0
275,2.0,32.0,1.0,0,2.0,2.0,2.0,6.0,2.0,3.0,5.0,9.0
276,1.0,62.0,0.0,0,2.0,5.0,6.0,3.0,2.0,6.0,5.0,9.0
277,2.0,47.0,0.0,0,2.0,2.0,2.0,6.0,2.0,0.0,2.0,9.0
278,2.0,34.0,1.0,12,2.0,0.0,9.0,6.0,3.0,8.0,0.0,6.0
279,1.0,22.0,0.0,0,2.0,2.0,2.0,6.0,2.0,6.0,5.0,9.0
280,1.0,29.0,1.0,0,2.0,6.0,6.0,3.0,2.0,3.0,5.0,5.0
281,1.0,31.0,1.0,0,2.0,2.0,2.0,3.0,2.0,6.0,8.0,10.0
282,0.0,24.0,0.0,0,2.0,2.0,2.0,6.0,2.0,6.0,5.0,9.0
283,1.0,44.0,0.0,0,2.0,2.0,2.0,6.0,2.0,7.0,11.0,9.0
284,2.0,39.0,1.0,0,2.0,2.0,2.0,6.0,2.0,6.0,8.0,9.0
285,1.0,42.0,1.0,25,2.0,2.0,2.0,6.0,3.0,8.0,11.0,4.0
286,1.0,39.0,1.0,0,2.0,2.0,2.0,6.0,2.0,6.0,5.0,9.0
287,0.0,32.0,0.0,0,2.0,2.0,2.0,6.0,2.0,3.0,8.0,9.0
