user_id,session_id,action,action_type,action_detail,device_type,secs_elapsed
25,5325,118.0,3.0,101.0,5.0,782.0
25,5326,158.0,7.0,92.0,5.0,798.0
25,5327,147.0,6.0,65.0,5.0,1171.0
25,5328,158.0,7.0,57.0,5.0,1912.0
25,5329,158.0,7.0,57.0,5.0,10257.0
25,5330,158.0,7.0,57.0,5.0,398.0
25,5331,9.0,2.0,14.0,5.0,8690.0
25,5332,158.0,7.0,92.0,5.0,776.0
25,5333,96.0,2.0,52.0,2.0,1000678.0
26,5324,105.0,0.0,0.0,1.0,12819.0
26,5325,183.0,6.0,85.0,5.0,853.0
26,5326,158.0,7.0,57.0,5.0,698.0
26,5327,147.0,7.0,60.0,5.0,871.0
26,5328,158.0,7.0,57.0,5.0,392.0
26,5329,183.0,6.0,87.0,5.0,47.0
26,5330,158.0,7.0,57.0,5.0,349.0
26,5331,64.0,0.0,0.0,5.0,4690.0
26,5332,158.0,7.0,92.0,5.0,376.0
26,5333,158.0,7.0,92.0,5.0,17178.0
27,4203,16.0,2.0,20.0,5.0,0.0
27,4204,147.0,7.0,60.0,5.0,1003.0
27,4205,6.0,0.0,0.0,5.0,45.0
27,4206,49.0,2.0,19.0,5.0,0.0
27,4207,56.0,7.0,26.0,5.0,699.0
27,4208,56.0,7.0,26.0,5.0,900.0
27,4209,158.0,7.0,57.0,5.0,294.0
27,4210,56.0,7.0,26.0,5.0,965.0
27,4211,56.0,7.0,26.0,1.0,773.0
27,4212,56.0,7.0,26.0,2.0,898.0
28,5324,107.0,0.0,0.0,5.0,17699.0
28,5325,118.0,3.0,101.0,5.0,1134.0
28,5326,187.0,0.0,0.0,5.0,30298.0
28,5327,147.0,6.0,65.0,5.0,9171.0
28,5328,158.0,7.0,57.0,5.0,29169.0
28,5329,187.0,0.0,0.0,5.0,10047.0
28,5330,166.0,3.0,95.0,5.0,640.0
28,5331,54.0,6.0,24.0,5.0,94990.0
28,5332,158.0,7.0,92.0,5.0,578.0
28,5333,54.0,6.0,25.0,5.0,97661.0
29,5324,105.0,0.0,0.0,5.0,17689.0
29,5325,183.0,6.0,85.0,5.0,867.0
29,5326,158.0,7.0,57.0,5.0,698.0
29,5327,118.0,3.0,101.0,5.0,1759.0
29,5328,158.0,7.0,57.0,5.0,29169.0
29,5329,158.0,7.0,57.0,5.0,10257.0
29,5330,158.0,7.0,57.0,5.0,791.0
29,5331,81.0,7.0,99.0,5.0,890.0
29,5332,158.0,7.0,92.0,5.0,776.0
29,5333,96.0,2.0,52.0,2.0,678.0
30,5354,118.0,3.0,101.0,5.0,1156.0
30,5355,118.0,3.0,101.0,5.0,76.0
30,5356,158.0,7.0,57.0,5.0,1698.0
30,5357,147.0,6.0,65.0,5.0,12633.0
30,5358,158.0,7.0,57.0,5.0,164.0
30,5359,158.0,7.0,57.0,5.0,10235.0
30,5360,165.0,3.0,78.0,5.0,49.0
30,5361,9.0,2.0,14.0,5.0,894.0
30,5362,158.0,7.0,92.0,5.0,76.0
30,5363,23.0,2.0,17.0,5.0,832.0
31,5324,107.0,0.0,0.0,5.0,17179.0
31,5325,183.0,6.0,85.0,5.0,14174.0
31,5326,158.0,7.0,57.0,5.0,698.0
31,5327,118.0,3.0,101.0,5.0,59.0
31,5328,158.0,7.0,57.0,5.0,1912.0
31,5329,158.0,7.0,57.0,5.0,10257.0
31,5330,158.0,7.0,57.0,5.0,798.0
31,5331,66.0,0.0,0.0,5.0,4790.0
31,5332,158.0,7.0,92.0,5.0,547.0
31,5333,96.0,2.0,52.0,2.0,678.0
32,1326,118.0,3.0,101.0,5.0,541.0
32,1327,118.0,3.0,101.0,5.0,134.0
32,1328,158.0,7.0,57.0,5.0,19408.0
32,1329,49.0,2.0,19.0,5.0,56.0
32,1330,158.0,7.0,57.0,5.0,1912.0
32,1331,158.0,7.0,57.0,5.0,78.0
32,1332,118.0,3.0,101.0,5.0,391.0
32,1333,158.0,7.0,57.0,5.0,94369.0
32,1334,154.0,2.0,99.0,5.0,78.0
32,1335,158.0,7.0,57.0,5.0,10102.0
33,4323,118.0,3.0,101.0,5.0,506.0
33,4324,118.0,3.0,101.0,5.0,93.0
33,4325,158.0,7.0,57.0,5.0,12998.0
33,4326,147.0,6.0,65.0,5.0,4172.0
33,4327,158.0,7.0,57.0,5.0,624.0
33,4328,158.0,7.0,57.0,5.0,255.0
33,4329,158.0,7.0,57.0,5.0,541.0
33,4330,183.0,6.0,85.0,5.0,4769.0
33,4331,158.0,7.0,57.0,5.0,78.0
33,4332,158.0,7.0,57.0,5.0,178.0
34,5324,107.0,0.0,0.0,5.0,17689.0
34,5325,118.0,3.0,101.0,5.0,1114.0
34,5326,158.0,7.0,57.0,5.0,618.0
34,5327,147.0,6.0,65.0,5.0,1169.0
34,5328,158.0,7.0,57.0,5.0,19169.0
34,5329,187.0,0.0,0.0,5.0,29731.0
34,5330,166.0,3.0,95.0,5.0,249.0
34,5331,60.0,7.0,28.0,5.0,7690.0
34,5332,158.0,7.0,92.0,5.0,578.0
34,5333,6.0,0.0,0.0,5.0,78.0
35,5650,158.0,7.0,57.0,2.0,268.0
35,5651,166.0,3.0,95.0,2.0,217.0
35,5652,158.0,7.0,92.0,2.0,62.0
35,5653,147.0,6.0,65.0,6.0,831.0
35,5654,158.0,7.0,57.0,2.0,9169.0
35,5655,158.0,7.0,57.0,6.0,287.0
35,5656,166.0,3.0,95.0,6.0,647.0
35,5657,158.0,7.0,57.0,5.0,239.0
35,5658,158.0,7.0,92.0,6.0,76.0
35,5659,166.0,3.0,95.0,2.0,110.0
36,5324,107.0,0.0,0.0,5.0,17611.0
36,5325,118.0,3.0,101.0,5.0,76.0
36,5326,158.0,7.0,57.0,5.0,1998.0
36,5327,147.0,6.0,65.0,5.0,759.0
36,5328,158.0,7.0,57.0,5.0,29169.0
36,5329,158.0,7.0,57.0,5.0,19787.0
36,5330,158.0,7.0,57.0,5.0,791.0
36,5331,9.0,2.0,14.0,5.0,8690.0
36,5332,158.0,7.0,92.0,5.0,776.0
36,5333,96.0,2.0,52.0,2.0,1000678.0
37,5324,107.0,0.0,0.0,5.0,17641.0
37,5325,118.0,3.0,101.0,5.0,134.0
37,5326,187.0,0.0,0.0,5.0,30298.0
37,5327,147.0,6.0,65.0,5.0,871.0
37,5328,133.0,7.0,50.0,5.0,29169.0
37,5329,54.0,6.0,24.0,5.0,247.0
37,5330,158.0,7.0,57.0,5.0,349.0
37,5331,60.0,7.0,28.0,5.0,7690.0
37,5332,158.0,7.0,92.0,5.0,576.0
37,5333,9.0,2.0,14.0,2.0,1000078.0
38,5324,105.0,0.0,0.0,0.0,17171.0
38,5325,183.0,6.0,85.0,5.0,844.0
38,5326,158.0,7.0,57.0,5.0,698.0
38,5327,147.0,6.0,65.0,5.0,759.0
38,5328,158.0,7.0,57.0,5.0,1969.0
38,5329,158.0,7.0,57.0,5.0,278.0
38,5330,158.0,7.0,57.0,5.0,349.0
38,5331,66.0,0.0,0.0,5.0,4590.0
38,5332,158.0,7.0,92.0,5.0,776.0
38,5333,158.0,7.0,92.0,2.0,17171.0
39,5324,107.0,0.0,0.0,5.0,17699.0
39,5325,183.0,6.0,85.0,5.0,844.0
39,5326,158.0,7.0,57.0,5.0,698.0
39,5327,118.0,3.0,101.0,5.0,1759.0
39,5328,158.0,7.0,57.0,5.0,1192.0
39,5329,158.0,7.0,57.0,5.0,10257.0
39,5330,158.0,7.0,57.0,5.0,798.0
39,5331,66.0,0.0,0.0,5.0,4690.0
39,5332,158.0,7.0,92.0,5.0,576.0
39,5333,96.0,2.0,52.0,2.0,678.0
40,5324,105.0,0.0,0.0,0.0,17171.0
40,5325,118.0,3.0,101.0,5.0,134.0
40,5326,158.0,7.0,57.0,5.0,698.0
40,5327,147.0,6.0,65.0,5.0,7171.0
40,5328,158.0,7.0,57.0,5.0,1912.0
40,5329,158.0,7.0,57.0,5.0,257.0
40,5330,158.0,7.0,57.0,5.0,391.0
40,5331,66.0,0.0,0.0,5.0,4790.0
40,5332,158.0,7.0,92.0,5.0,576.0
40,5333,9.0,2.0,14.0,2.0,78.0
41,5324,107.0,0.0,0.0,5.0,17689.0
41,5325,118.0,3.0,101.0,5.0,134.0
41,5326,158.0,7.0,57.0,5.0,1982.0
41,5327,147.0,6.0,65.0,5.0,759.0
41,5328,158.0,7.0,57.0,5.0,969.0
41,5329,187.0,0.0,0.0,5.0,29735.0
41,5330,166.0,3.0,95.0,5.0,648.0
41,5331,54.0,0.0,0.0,5.0,94690.0
41,5332,158.0,7.0,92.0,5.0,576.0
41,5333,54.0,6.0,25.0,5.0,97661.0
42,5324,107.0,0.0,0.0,5.0,17619.0
42,5325,183.0,6.0,85.0,5.0,14144.0
42,5326,158.0,7.0,57.0,5.0,698.0
42,5327,118.0,3.0,101.0,5.0,171.0
42,5328,158.0,7.0,57.0,5.0,1914.0
42,5329,158.0,7.0,57.0,5.0,10787.0
42,5330,158.0,7.0,57.0,5.0,791.0
42,5331,69.0,0.0,0.0,5.0,4790.0
42,5332,158.0,7.0,92.0,5.0,578.0
42,5333,96.0,2.0,52.0,5.0,678.0
43,4223,118.0,3.0,101.0,5.0,345.0
43,4224,118.0,3.0,101.0,5.0,1525.0
43,4225,158.0,7.0,57.0,5.0,8198.0
43,4226,165.0,3.0,78.0,5.0,77.0
43,4227,23.0,2.0,17.0,5.0,19.0
43,4228,158.0,7.0,57.0,5.0,11723.0
43,4229,118.0,3.0,101.0,5.0,48.0
43,4230,166.0,3.0,95.0,5.0,699.0
43,4231,23.0,2.0,17.0,5.0,73.0
43,4232,158.0,7.0,57.0,5.0,998.0
44,5304,118.0,3.0,101.0,5.0,1101.0
44,5305,118.0,3.0,101.0,5.0,796.0
44,5306,158.0,7.0,57.0,5.0,308.0
44,5307,118.0,3.0,101.0,5.0,70.0
44,5308,158.0,7.0,57.0,5.0,634.0
44,5309,158.0,7.0,57.0,5.0,208.0
44,5310,118.0,3.0,101.0,5.0,378.0
44,5311,56.0,7.0,26.0,5.0,590.0
44,5312,158.0,7.0,57.0,5.0,528.0
44,5313,23.0,2.0,17.0,5.0,67.0
45,5324,105.0,0.0,0.0,1.0,12819.0
45,5325,183.0,6.0,83.0,5.0,854.0
45,5326,158.0,7.0,92.0,5.0,618.0
45,5327,118.0,3.0,101.0,5.0,1759.0
45,5328,158.0,7.0,57.0,5.0,1169.0
45,5329,158.0,7.0,57.0,5.0,10276.0
45,5330,158.0,7.0,57.0,5.0,791.0
45,5331,81.0,7.0,99.0,5.0,4790.0
45,5332,158.0,7.0,92.0,5.0,776.0
45,5333,96.0,2.0,52.0,2.0,276.0
46,6351,158.0,7.0,92.0,5.0,551.0
46,6352,158.0,7.0,57.0,5.0,282.0
46,6353,165.0,3.0,78.0,5.0,348.0
46,6354,165.0,3.0,78.0,5.0,200.0
46,6355,118.0,3.0,101.0,5.0,194.0
46,6356,158.0,7.0,57.0,5.0,258.0
46,6357,165.0,3.0,78.0,5.0,13.0
46,6358,118.0,3.0,101.0,5.0,855.0
46,6359,158.0,7.0,57.0,5.0,208.0
46,6360,23.0,2.0,17.0,5.0,2.0
47,5324,107.0,0.0,0.0,0.0,17179.0
47,5325,183.0,6.0,85.0,8.0,16644.0
47,5326,158.0,7.0,57.0,8.0,698.0
47,5327,118.0,3.0,101.0,8.0,1179.0
47,5328,158.0,7.0,57.0,8.0,1369.0
47,5329,183.0,6.0,88.0,8.0,9787.0
47,5330,158.0,7.0,57.0,8.0,791.0
47,5331,69.0,0.0,0.0,8.0,4790.0
47,5332,158.0,7.0,92.0,8.0,76.0
47,5333,96.0,2.0,52.0,8.0,678.0
48,5324,105.0,0.0,0.0,0.0,17179.0
48,5325,118.0,3.0,101.0,5.0,1134.0
48,5326,183.0,6.0,87.0,5.0,90628.0
48,5327,147.0,6.0,65.0,5.0,19167.0
48,5328,158.0,7.0,57.0,5.0,769.0
48,5329,158.0,7.0,57.0,5.0,10257.0
48,5330,158.0,7.0,57.0,5.0,371.0
48,5331,66.0,0.0,0.0,5.0,4690.0
48,5332,158.0,7.0,92.0,5.0,547.0
48,5333,2.0,7.0,48.0,5.0,200078.0
49,5324,105.0,0.0,0.0,0.0,17179.0
49,5325,118.0,3.0,101.0,5.0,134.0
49,5326,158.0,7.0,57.0,5.0,698.0
49,5327,147.0,6.0,65.0,5.0,1171.0
49,5328,158.0,7.0,57.0,5.0,1912.0
49,5329,158.0,7.0,57.0,5.0,253.0
49,5330,158.0,7.0,57.0,5.0,791.0
49,5331,9.0,2.0,14.0,5.0,8690.0
49,5332,158.0,7.0,92.0,5.0,549.0
49,5333,96.0,2.0,52.0,3.0,678.0
50,5324,105.0,0.0,0.0,5.0,17689.0
50,5325,118.0,3.0,101.0,5.0,1134.0
50,5326,158.0,7.0,57.0,5.0,698.0
50,5327,147.0,6.0,65.0,5.0,1171.0
50,5328,158.0,7.0,57.0,5.0,1912.0
50,5329,158.0,7.0,57.0,5.0,10276.0
50,5330,158.0,7.0,57.0,5.0,371.0
50,5331,69.0,0.0,0.0,5.0,4590.0
50,5332,158.0,7.0,92.0,5.0,576.0
50,5333,96.0,2.0,52.0,2.0,678.0
51,5324,105.0,0.0,0.0,0.0,17641.0
51,5325,118.0,3.0,101.0,5.0,134.0
51,5326,158.0,7.0,57.0,5.0,10698.0
51,5327,147.0,6.0,65.0,5.0,1059.0
51,5328,158.0,7.0,57.0,5.0,1912.0
51,5329,158.0,7.0,57.0,5.0,10787.0
51,5330,158.0,7.0,57.0,5.0,371.0
51,5331,9.0,2.0,14.0,5.0,8690.0
51,5332,158.0,7.0,92.0,5.0,776.0
51,5333,96.0,2.0,52.0,2.0,678.0
52,5324,107.0,0.0,0.0,5.0,819.0
52,5325,183.0,6.0,85.0,5.0,14174.0
52,5326,103.0,7.0,57.0,5.0,698.0
52,5327,118.0,3.0,101.0,5.0,1171.0
52,5328,158.0,7.0,57.0,5.0,1912.0
52,5329,158.0,7.0,57.0,5.0,10257.0
52,5330,158.0,7.0,57.0,5.0,791.0
52,5331,81.0,7.0,99.0,5.0,4790.0
52,5332,158.0,7.0,92.0,5.0,541.0
52,5333,158.0,7.0,57.0,5.0,10178.0
53,5324,107.0,0.0,0.0,5.0,14179.0
53,5325,183.0,6.0,85.0,5.0,844.0
53,5326,158.0,7.0,57.0,5.0,628.0
53,5327,118.0,3.0,101.0,5.0,1171.0
53,5328,158.0,7.0,57.0,5.0,1912.0
53,5329,158.0,7.0,57.0,5.0,10787.0
53,5330,166.0,3.0,95.0,5.0,649.0
53,5331,60.0,7.0,28.0,5.0,7690.0
53,5332,158.0,7.0,92.0,5.0,547.0
53,5333,6.0,0.0,0.0,5.0,78.0
54,5324,101.0,0.0,0.0,1.0,819.0
54,5325,183.0,6.0,85.0,5.0,14144.0
54,5326,158.0,7.0,57.0,5.0,698.0
54,5327,118.0,3.0,101.0,5.0,1169.0
54,5328,158.0,7.0,57.0,5.0,4169.0
54,5329,183.0,6.0,87.0,5.0,9782.0
