action,action_type,action_detail,device_type,secs_elapsed,user_id,session_id
178,7.0,104,6.0,471,955,96
40,0.0,0,6.0,1478,955,97
56,7.0,26,6.0,2583,955,98
60,7.0,28,6.0,2388,955,99
74,3.0,34,8.0,674,445,100
118,3.0,101,8.0,107,445,101
81,7.0,50,8.0,22770,445,102
158,7.0,92,8.0,29161,445,103
158,7.0,92,8.0,55416,445,104
118,3.0,101,8.0,99,445,105
158,7.0,57,8.0,3125,580,106
154,2.0,99,8.0,4212,580,107
165,3.0,78,8.0,233,580,108
158,7.0,57,8.0,4883,580,109
154,2.0,99,8.0,56437,580,110
154,2.0,99,8.0,4402,580,111
88,7.0,85,1.0,722,580,112
154,2.0,99,8.0,7157,580,113
154,2.0,99,8.0,2739,580,114
56,7.0,26,2.0,1287,580,115
150,3.0,41,11.0,90,570,116
158,7.0,92,11.0,3878,570,117
6,0.0,0,11.0,713,570,118
183,6.0,86,11.0,324,570,119
150,3.0,41,11.0,5867,570,120
183,6.0,86,11.0,739,570,121
158,0.0,0,11.0,139,570,122
181,3.0,84,11.0,280,570,123
158,0.0,0,11.0,48,570,124
166,3.0,95,11.0,40,570,125
118,3.0,101,6.0,125,543,126
158,7.0,57,6.0,8468,543,127
154,2.0,99,6.0,4988,543,128
165,3.0,78,6.0,196,543,129
31,6.0,20,6.0,734,543,130
118,3.0,101,6.0,26,543,131
81,7.0,99,6.0,329,543,132
158,7.0,57,6.0,5041,543,133
154,2.0,99,6.0,7272,543,134
81,7.0,99,6.0,40464,543,135
56,7.0,26,8.0,520,2,136
89,2.0,50,8.0,144281,2,137
89,0.0,0,8.0,21010,2,138
19,0.0,0,8.0,6350,2,139
187,0.0,0,8.0,26551,2,140
19,0.0,0,8.0,28,2,141
54,0.0,0,8.0,17696,2,142
19,0.0,0,8.0,4731,2,143
158,7.0,92,8.0,542,2,144
19,0.0,0,8.0,44,2,145
56,7.0,26,8.0,521,926,146
74,3.0,34,8.0,1284,926,147
49,2.0,19,8.0,131591,926,148
81,3.0,69,11.0,119,789,149
181,3.0,84,11.0,440,789,150
91,7.0,91,11.0,810,789,151
54,0.0,0,11.0,469,789,152
81,2.0,64,0.0,56086,789,153
181,3.0,84,11.0,336,789,154
6,0.0,0,11.0,14670,789,155
6,0.0,0,11.0,16186,789,156
158,7.0,57,11.0,439,789,157
54,0.0,0,11.0,452,789,158
118,3.0,101,8.0,2431,280,159
81,7.0,99,8.0,1264,280,160
118,3.0,101,8.0,17430,280,161
23,2.0,17,8.0,632,280,162
165,3.0,78,8.0,74,280,163
154,2.0,99,8.0,119339,280,164
154,2.0,99,8.0,2356,280,165
118,3.0,101,8.0,9710,280,166
165,3.0,78,8.0,213,280,167
14,0.0,0,8.0,43,280,168
154,2.0,99,8.0,747,122,169
165,7.0,78,8.0,57755,122,170
74,0.0,0,8.0,16346,122,171
154,2.0,99,8.0,804,122,172
154,2.0,99,8.0,658,122,173
154,2.0,99,8.0,12271,122,174
118,3.0,101,8.0,5985,122,175
154,2.0,99,8.0,1282,122,176
154,2.0,99,8.0,3179,122,177
154,2.0,99,8.0,1153,122,178
78,0.0,0,6.0,1790,914,179
60,7.0,28,6.0,29334,914,180
19,0.0,0,6.0,78,914,181
147,7.0,60,6.0,1883,914,182
147,7.0,59,6.0,1922,914,183
56,7.0,26,6.0,1923,914,184
178,7.0,104,6.0,6403,914,185
78,0.0,0,6.0,1646,914,186
165,3.0,78,6.0,133,914,187
49,2.0,19,6.0,15369,914,188
54,6.0,24,6.0,428221,638,189
56,7.0,26,6.0,547,638,190
49,2.0,19,6.0,611718,638,191
49,2.0,19,6.0,33687,638,192
158,7.0,92,11.0,18,824,193
166,3.0,95,11.0,77,824,194
150,3.0,41,11.0,72,824,195
56,6.0,50,11.0,1592,824,196
150,3.0,41,11.0,369,824,197
158,7.0,92,11.0,204,824,198
158,7.0,92,11.0,79,824,199
153,2.0,99,11.0,36259,824,200
166,3.0,95,11.0,17437,824,201
150,3.0,41,11.0,156,824,202
158,7.0,57,6.0,12380,479,203
118,3.0,101,6.0,1161,479,204
118,3.0,101,6.0,954,479,205
119,7.0,50,6.0,60020,479,206
154,2.0,99,6.0,810,479,207
23,2.0,17,6.0,893,479,208
81,7.0,99,6.0,15778,479,209
165,3.0,78,6.0,136,479,210
118,3.0,101,6.0,279,479,211
154,2.0,99,6.0,6591,479,212
74,3.0,34,8.0,546,291,213
158,7.0,92,6.0,55862,355,214
118,3.0,101,6.0,103,355,215
154,2.0,99,6.0,7894,355,216
81,7.0,99,6.0,1284,355,217
81,7.0,99,6.0,6287,355,218
81,7.0,99,6.0,1521,355,219
23,2.0,17,6.0,425,355,220
183,6.0,85,6.0,89316,355,221
81,7.0,99,6.0,1552,355,222
118,3.0,101,6.0,918,355,223
158,7.0,57,6.0,5468,50,224
158,7.0,57,6.0,1271,50,225
78,0.0,0,6.0,3209,50,226
118,3.0,101,6.0,774,50,227
81,0.0,0,6.0,2481,50,228
118,3.0,101,6.0,927,50,229
23,2.0,17,6.0,798,50,230
118,3.0,101,6.0,662,50,231
38,0.0,0,6.0,3821,50,232
158,7.0,57,6.0,15174,50,233
16,0.0,0,6.0,40462,728,234
9,2.0,14,6.0,66,728,235
95,2.0,52,6.0,64136,728,236
78,0.0,0,6.0,2702,728,237
78,0.0,0,6.0,2680,728,238
31,6.0,20,6.0,910,728,239
93,2.0,52,6.0,114895,728,240
81,0.0,0,6.0,91265,728,241
143,7.0,66,6.0,3194,728,242
78,0.0,0,6.0,1220,728,243
158,7.0,57,6.0,30744,843,244
81,7.0,99,6.0,1575,843,245
118,3.0,101,6.0,1160,843,246
5,0.0,0,6.0,10734,843,247
154,2.0,99,6.0,5303,843,248
165,3.0,78,6.0,251,843,249
154,2.0,99,6.0,2177,843,250
81,7.0,99,6.0,4131,843,251
81,7.0,99,6.0,529,843,252
16,2.0,20,6.0,20038,843,253
74,3.0,34,8.0,1223,382,254
158,7.0,57,8.0,537770,382,255
81,7.0,99,8.0,1002553,382,256
154,2.0,99,8.0,3102,382,257
130,7.0,62,1.0,1329,382,258
133,7.0,50,8.0,3145,382,259
154,2.0,99,8.0,4236,382,260
74,3.0,34,8.0,299,382,261
154,2.0,99,8.0,4275,382,262
165,3.0,78,8.0,129,382,263
118,3.0,101,10.0,1697,141,264
154,2.0,99,10.0,1205,141,265
165,3.0,78,10.0,2376,141,266
158,7.0,57,10.0,287,141,267
74,0.0,0,0.0,1584,141,268
158,7.0,57,10.0,19769,141,269
154,2.0,99,10.0,12935,141,270
154,2.0,99,10.0,1784,141,271
158,7.0,57,10.0,608,141,272
74,3.0,34,10.0,1867,141,273
153,2.0,99,11.0,80429,979,274
158,0.0,0,11.0,0,979,275
81,7.0,48,11.0,34,979,276
158,7.0,92,11.0,159,979,277
158,7.0,92,11.0,377,979,278
6,0.0,0,11.0,50588,979,279
150,3.0,95,11.0,561,979,280
158,7.0,57,11.0,1606,979,281
103,6.0,53,11.0,4074,979,282
158,0.0,0,11.0,392,979,283
118,7.0,67,6.0,1268,180,284
43,6.0,26,6.0,3703,180,285
74,3.0,34,6.0,531,180,286
56,7.0,26,6.0,547,180,287
56,7.0,26,6.0,1380,180,288
81,7.0,99,8.0,14022,78,289
84,0.0,0,8.0,1203,78,290
118,3.0,101,8.0,159,78,291
74,0.0,0,0.0,155,78,292
154,2.0,99,8.0,3229,78,293
49,2.0,19,8.0,12866,78,294
81,7.0,99,8.0,1783,78,295
154,2.0,99,8.0,1339,78,296
154,2.0,99,8.0,469,78,297
74,3.0,34,8.0,385,78,298
150,3.0,41,11.0,14672,390,299
44,7.0,97,11.0,574,390,300
166,3.0,95,11.0,97,390,301
150,3.0,41,11.0,51,390,302
158,7.0,92,11.0,324,390,303
158,7.0,57,11.0,26,390,304
44,7.0,97,11.0,655,390,305
166,3.0,95,11.0,590,390,306
166,3.0,95,11.0,498,390,307
158,7.0,92,11.0,475,390,308
159,3.0,93,6.0,353,892,309
60,7.0,28,6.0,20881,892,310
154,2.0,99,6.0,0,892,311
132,0.0,0,6.0,467,892,312
74,3.0,34,6.0,1233,892,313
79,0.0,0,6.0,596,892,314
127,0.0,0,6.0,14259,892,315
158,0.0,0,11.0,9171,892,316
152,0.0,0,6.0,1791,892,317
33,6.0,20,6.0,905,892,318
154,2.0,99,10.0,10681,623,319
158,7.0,57,10.0,36554,623,320
165,3.0,78,10.0,1603,623,321
158,7.0,57,10.0,613,623,322
23,2.0,17,10.0,73,623,323
118,3.0,101,10.0,189,623,324
158,7.0,57,10.0,4376,623,325
133,7.0,50,10.0,22354,623,326
23,2.0,17,10.0,1323,623,327
154,2.0,99,10.0,16154,623,328
43,0.0,0,6.0,9676,377,329
118,3.0,101,6.0,12240,377,330
158,7.0,57,6.0,20495,377,331
118,3.0,101,6.0,3069,377,332
154,2.0,99,6.0,22560,377,333
56,7.0,26,6.0,841,377,334
81,7.0,99,6.0,424,377,335
158,7.0,57,6.0,555,377,336
118,3.0,101,6.0,1028,377,337
73,0.0,0,6.0,516542,377,338
81,0.0,0,8.0,908,945,339
158,7.0,92,8.0,433,945,340
81,0.0,0,8.0,833,945,341
183,0.0,0,8.0,36978,945,342
61,7.0,68,8.0,9853,945,343
49,2.0,19,8.0,32362,945,344
118,3.0,101,8.0,1705,945,345
158,7.0,92,8.0,8892,945,346
61,7.0,68,8.0,14770,945,347
81,0.0,0,8.0,866,945,348
81,7.0,50,8.0,23027,801,349
74,3.0,34,8.0,2457,801,350
60,7.0,28,8.0,7422,801,351
74,3.0,34,8.0,597,801,352
60,7.0,28,8.0,24665,801,353
56,7.0,26,8.0,1327,801,354
81,7.0,99,8.0,13822,801,355
56,0.0,0,8.0,12441,801,356
118,3.0,101,8.0,1614,849,357
118,3.0,101,8.0,1522,849,358
154,2.0,99,8.0,1768,849,359
158,7.0,57,8.0,16200,849,360
154,2.0,99,8.0,45885,849,361
154,2.0,99,8.0,1134,849,362
154,2.0,99,8.0,5054,849,363
127,0.0,0,8.0,875,849,364
158,7.0,57,8.0,2111,849,365
154,2.0,99,8.0,1829,849,366
154,2.0,99,8.0,7679,181,367
81,7.0,99,8.0,12521,181,368
23,2.0,17,8.0,32,181,369
158,7.0,57,8.0,582,181,370
158,7.0,92,8.0,652,181,371
16,2.0,20,8.0,43774,181,372
118,3.0,101,8.0,0,181,373
81,7.0,99,8.0,13577,181,374
49,2.0,19,8.0,0,181,375
23,2.0,17,8.0,5553,181,376
56,7.0,26,6.0,948,665,377
165,3.0,78,6.0,797,665,378
147,7.0,60,6.0,696,665,379
158,7.0,57,6.0,395,665,380
158,7.0,57,6.0,346,665,381
97,2.0,52,6.0,63492,665,382
56,7.0,26,6.0,3888,665,383
158,7.0,57,6.0,11481,665,384
23,2.0,17,6.0,13,665,385
49,2.0,19,6.0,21874,665,386
23,2.0,17,6.0,948,201,387
154,2.0,99,10.0,5317,201,388
183,6.0,85,6.0,22744,201,389
16,2.0,20,6.0,57621,201,390
60,7.0,28,6.0,9177,201,391
109,0.0,0,6.0,119,201,392
74,3.0,34,11.0,1097,201,393
165,3.0,78,6.0,326,201,394
23,2.0,17,6.0,44,201,395
165,3.0,78,6.0,371,201,396
154,2.0,99,10.0,17140,901,397
158,7.0,92,10.0,537,901,398
165,3.0,78,10.0,29044,901,399
158,7.0,92,10.0,18835,901,400
154,2.0,99,10.0,3512,901,401
158,7.0,92,10.0,510,901,402
181,3.0,84,10.0,38846,901,403
118,0.0,0,10.0,1195,901,404
158,7.0,92,10.0,6627,901,405
158,7.0,57,10.0,93,901,406
54,6.0,24,6.0,28665,225,407
49,2.0,19,6.0,15908,225,408
81,0.0,0,6.0,139,225,409
158,7.0,57,6.0,66337,225,410
147,7.0,60,6.0,11311,225,411
158,7.0,57,6.0,72106,225,412
147,6.0,65,6.0,7805,225,413
56,7.0,26,6.0,1963,225,414
158,7.0,92,6.0,10547,225,415
116,1.0,62,6.0,4689,225,416
0,4.0,48,11.0,785031,254,417
47,2.0,19,11.0,18049,254,418
43,2.0,20,11.0,40878,254,419
158,0.0,0,0.0,468,254,420
0,5.0,41,11.0,841623,254,421
0,4.0,85,11.0,391553,254,422
74,3.0,34,6.0,541,325,423
81,7.0,99,6.0,10714,325,424
74,3.0,34,6.0,486,325,425
78,7.0,63,6.0,2937,325,426
118,3.0,101,6.0,167,325,427
56,7.0,26,6.0,20403,325,428
81,7.0,99,8.0,4131,183,429
81,7.0,50,8.0,656,183,430
118,3.0,101,8.0,776,183,431
37,5.0,55,8.0,25188,183,432
23,2.0,17,8.0,376,183,433
154,2.0,99,8.0,8935,183,434
88,0.0,0,8.0,123347,183,435
74,3.0,34,8.0,1265,183,436
118,3.0,101,8.0,915,183,437
81,7.0,99,8.0,144,183,438
158,7.0,57,6.0,14804,332,439
158,7.0,57,6.0,38624,332,440
23,2.0,17,6.0,294,332,441
81,7.0,99,6.0,87124,332,442
178,7.0,104,6.0,3206,332,443
36,0.0,0,6.0,13788,332,444
158,7.0,57,6.0,14828,332,445
154,2.0,99,6.0,364,332,446
154,2.0,99,6.0,2829,332,447
154,2.0,99,6.0,3177,332,448
49,0.0,0,8.0,17490,513,449
158,7.0,57,8.0,16492,513,450
118,3.0,101,8.0,23,513,451
165,3.0,78,8.0,1378,513,452
23,2.0,17,8.0,711,513,453
118,3.0,101,8.0,958,513,454
158,7.0,57,8.0,528,513,455
183,6.0,85,8.0,85727,513,456
158,7.0,57,8.0,326,513,457
154,2.0,99,8.0,5614,513,458
10,0.0,0,6.0,74515,110,459
60,7.0,28,6.0,2691,110,460
158,0.0,0,11.0,99,110,461
50,6.0,54,6.0,35269,110,462
12,0.0,0,6.0,120545,110,463
158,0.0,0,11.0,149,110,464
0,4.0,49,11.0,8762,110,465
19,0.0,0,6.0,349,110,466
19,0.0,0,6.0,288,110,467
158,0.0,0,11.0,630,110,468
116,1.0,62,8.0,1180,961,469
60,7.0,28,8.0,12221,961,470
16,2.0,20,8.0,4074,961,471
116,1.0,62,8.0,29686,961,472
78,0.0,0,8.0,66487,961,473
147,6.0,65,8.0,95152,961,474
165,3.0,78,8.0,46,961,475
74,3.0,34,8.0,432,961,476
147,7.0,60,8.0,3167,961,477
81,7.0,50,8.0,570,961,478
118,3.0,101,6.0,380,170,479
19,0.0,0,6.0,34,170,480
183,6.0,86,6.0,180424,170,481
165,3.0,78,6.0,786,170,482
158,7.0,57,6.0,141,170,483
158,7.0,57,6.0,11454,170,484
158,7.0,57,6.0,40264,170,485
61,7.0,68,6.0,12291,170,486
147,6.0,65,6.0,9288,170,487
81,7.0,99,6.0,18753,170,488
158,7.0,92,11.0,705,151,489
154,2.0,99,8.0,3330,151,490
23,2.0,17,8.0,22,151,491
81,7.0,95,8.0,482,151,492
158,7.0,92,11.0,638,151,493
23,2.0,17,8.0,3014,151,494
158,7.0,92,11.0,654,151,495
154,2.0,99,1.0,9951,151,496
179,3.0,84,0.0,6269,151,497
101,0.0,0,11.0,209,151,498
158,7.0,57,8.0,59134,842,499
165,3.0,78,8.0,57,842,500
23,2.0,17,8.0,116,842,501
81,7.0,99,8.0,1121,842,502
158,7.0,57,8.0,8541,842,503
81,7.0,99,8.0,3759,842,504
118,3.0,101,8.0,13,842,505
158,7.0,57,8.0,13791,842,506
23,2.0,17,8.0,494,842,507
81,7.0,99,8.0,980,842,508
74,3.0,34,8.0,513,678,509
53,6.0,52,8.0,10008,81,510
81,7.0,99,8.0,418,81,511
127,0.0,0,8.0,227,81,512
5,0.0,0,6.0,5148,81,513
154,2.0,99,10.0,1947,81,514
119,0.0,0,8.0,667,81,515
154,2.0,99,6.0,2405,81,516
60,7.0,28,8.0,3842,81,517
154,2.0,99,6.0,1768,81,518
154,2.0,99,8.0,646,81,519
154,2.0,99,8.0,6194,965,520
147,7.0,60,8.0,897,965,521
74,3.0,34,8.0,706,965,522
60,7.0,28,8.0,2739,965,523
147,7.0,60,11.0,545,965,524
74,3.0,34,11.0,837,965,525
91,7.0,92,11.0,167,965,526
154,2.0,99,11.0,39853,965,527
147,6.0,65,8.0,25009,965,528
81,0.0,0,8.0,150911,965,529
116,0.0,0,11.0,7875,653,530
78,0.0,0,6.0,2052,653,531
118,3.0,101,6.0,1015,653,532
159,3.0,93,6.0,1037,653,533
50,6.0,54,6.0,4901,653,534
123,0.0,0,6.0,73279,653,535
81,7.0,50,6.0,23711,653,536
133,7.0,50,6.0,923,653,537
81,7.0,99,6.0,598,653,538
23,2.0,17,6.0,71,653,539
158,7.0,57,6.0,427,165,540
118,3.0,101,6.0,650,165,541
118,3.0,101,6.0,512,165,542
118,3.0,101,6.0,1051,165,543
165,3.0,78,6.0,557,165,544
81,7.0,99,6.0,14333,165,545
23,2.0,17,6.0,779,165,546
158,7.0,57,6.0,9712,165,547
23,2.0,17,6.0,1006,165,548
12,0.0,0,6.0,62,165,549
81,0.0,0,8.0,1027,709,550
13,0.0,0,8.0,105166,709,551
118,3.0,101,8.0,18,709,552
50,6.0,53,8.0,6109,709,553
49,2.0,19,8.0,172071,709,554
165,3.0,78,8.0,590,709,555
158,7.0,92,8.0,3654,709,556
133,0.0,0,8.0,370,709,557
31,6.0,20,8.0,1024,709,558
23,2.0,17,8.0,63,709,559
154,2.0,99,6.0,25935,864,560
158,7.0,57,6.0,3425,864,561
158,7.0,57,6.0,115,864,562
159,3.0,93,6.0,1386,864,563
118,3.0,101,6.0,1312,864,564
16,0.0,0,6.0,3982,864,565
154,2.0,99,6.0,3779,864,566
118,3.0,101,6.0,1247,864,567
165,3.0,78,6.0,97,864,568
154,2.0,99,6.0,4086,864,569
178,7.0,104,6.0,1806,127,570
91,7.0,91,11.0,133,127,571
118,6.0,57,11.0,11311,127,572
158,7.0,92,6.0,8056,127,573
178,4.0,0,6.0,6134,127,574
104,7.0,1,11.0,654,127,575
129,0.0,0,6.0,739,127,576
10,0.0,0,6.0,0,127,577
91,7.0,91,11.0,157,127,578
105,7.0,2,11.0,687,127,579
154,2.0,99,6.0,1595,698,580
81,7.0,99,6.0,17098,698,581
154,2.0,99,6.0,1652,698,582
158,7.0,57,6.0,16993,698,583
118,3.0,101,6.0,1205,698,584
118,3.0,101,6.0,1581,698,585
23,2.0,17,6.0,322,698,586
165,3.0,78,6.0,209,698,587
154,2.0,99,6.0,2652,698,588
154,2.0,99,6.0,7736,698,589
74,3.0,34,6.0,2613,796,590
118,3.0,101,8.0,1372,558,591
158,7.0,57,8.0,1746,558,592
158,7.0,57,8.0,254,558,593
183,6.0,85,11.0,8554,558,594
165,3.0,78,8.0,929,558,595
118,3.0,101,8.0,1325,558,596
158,7.0,57,8.0,508,558,597
23,2.0,17,8.0,41,558,598
158,7.0,57,8.0,16319,558,599
23,2.0,17,8.0,234,558,600
165,3.0,78,8.0,783,654,601
118,3.0,101,8.0,1255,654,602
74,3.0,34,8.0,502,654,603
154,2.0,99,8.0,798,654,604
118,3.0,101,8.0,1267,654,605
118,3.0,101,8.0,531,654,606
158,7.0,57,8.0,144574,654,607
154,2.0,99,8.0,1840,654,608
154,2.0,99,8.0,11481,654,609
118,3.0,101,8.0,2012,654,610
158,7.0,57,10.0,28915,695,611
165,3.0,78,10.0,167,695,612
81,7.0,99,10.0,46320,695,613
158,7.0,57,10.0,526,695,614
165,3.0,78,10.0,115,695,615
81,7.0,42,10.0,912,695,616
154,2.0,99,10.0,30252,695,617
154,2.0,99,10.0,631,695,618
81,7.0,50,10.0,447,695,619
118,3.0,101,10.0,2302,695,620
118,3.0,101,10.0,1622,233,621
158,7.0,57,6.0,12683,233,622
118,3.0,101,10.0,2463,233,623
158,7.0,57,10.0,10612,233,624
165,3.0,78,10.0,34,233,625
158,7.0,57,10.0,158905,233,626
23,2.0,17,10.0,65,233,627
165,3.0,78,10.0,96,233,628
37,6.0,39,10.0,1059,233,629
23,2.0,17,10.0,61,233,630
183,6.0,85,11.0,378,529,631
166,3.0,95,11.0,13984,529,632
153,2.0,99,11.0,65756,529,633
183,6.0,85,11.0,2275,529,634
158,7.0,92,11.0,4267,529,635
182,3.0,84,11.0,414,529,636
183,6.0,85,11.0,12354,529,637
158,0.0,0,0.0,406,529,638
153,2.0,99,11.0,20445,529,639
183,6.0,85,11.0,6785,529,640
23,2.0,17,8.0,123,921,641
165,3.0,78,8.0,259,921,642
165,3.0,78,8.0,2251,921,643
158,7.0,57,8.0,125835,921,644
118,3.0,101,8.0,425,921,645
165,3.0,78,8.0,8003,921,646
49,2.0,19,8.0,523598,921,647
158,7.0,57,8.0,468,921,648
23,2.0,17,8.0,57,921,649
23,2.0,17,8.0,65,921,650
118,3.0,101,8.0,575,723,651
133,7.0,50,8.0,2575,723,652
118,3.0,101,8.0,1242,723,653
158,7.0,57,8.0,306,723,654
23,2.0,17,8.0,1626,723,655
165,3.0,78,8.0,195,723,656
56,7.0,26,8.0,1893,723,657
158,7.0,57,8.0,14538,723,658
108,0.0,0,8.0,168,723,659
165,7.0,77,8.0,6636,723,660
181,3.0,84,11.0,120,472,661
153,2.0,99,11.0,32551,472,662
158,7.0,92,11.0,210,472,663
116,0.0,0,11.0,410,472,664
166,3.0,95,11.0,1119,472,665
183,6.0,85,11.0,2970,472,666
183,6.0,85,11.0,12214,472,667
150,3.0,93,11.0,337,472,668
180,3.0,84,11.0,43088,472,669
166,3.0,92,11.0,4630,472,670
118,3.0,101,8.0,35855,804,671
118,3.0,101,8.0,49725,804,672
118,3.0,101,8.0,126,804,673
23,2.0,17,8.0,603,804,674
118,3.0,101,6.0,521,216,675
154,2.0,99,6.0,7612,216,676
154,2.0,99,6.0,2273,216,677
154,2.0,99,6.0,19599,216,678
74,3.0,34,6.0,732,216,679
31,6.0,20,6.0,693,216,680
165,3.0,78,6.0,506,216,681
158,7.0,57,6.0,65680,216,682
118,3.0,101,6.0,188,216,683
81,7.0,99,6.0,7026,216,684
74,3.0,34,11.0,2167,454,685
158,7.0,57,10.0,38100,454,686
23,2.0,17,10.0,829,454,687
158,7.0,57,10.0,24868,454,688
23,2.0,17,10.0,973,454,689
23,2.0,17,10.0,705,454,690
23,2.0,17,10.0,1760,454,691
158,7.0,57,10.0,903,454,692
123,0.0,0,10.0,3899,454,693
31,6.0,20,10.0,1697,454,694
81,7.0,50,6.0,1202,5,695
23,2.0,17,6.0,722,5,696
159,3.0,93,6.0,933,5,697
118,3.0,101,6.0,302,5,698
78,0.0,0,6.0,3181,5,699
23,2.0,17,6.0,4295,5,700
74,3.0,34,6.0,480,5,701
81,7.0,50,6.0,4994,5,702
81,7.0,50,6.0,4647,5,703
50,6.0,24,6.0,0,5,704
183,6.0,87,11.0,6580,461,705
158,7.0,57,10.0,624,461,706
81,0.0,0,11.0,14048,461,707
158,0.0,0,11.0,292,461,708
153,3.0,50,11.0,3010,461,709
74,3.0,34,10.0,1396,461,710
158,7.0,57,2.0,2450,461,711
158,3.0,57,11.0,91,461,712
158,0.0,0,11.0,109,461,713
158,7.0,92,10.0,86,461,714
118,3.0,101,6.0,8394,356,715
32,1.0,9,6.0,8929,356,716
118,0.0,0,6.0,2069,356,717
56,7.0,26,6.0,701,356,718
49,2.0,19,6.0,43741,356,719
158,7.0,57,6.0,306,356,720
187,0.0,0,6.0,23052,356,721
32,1.0,10,6.0,4510,356,722
74,3.0,34,6.0,607,356,723
146,2.0,68,6.0,503,356,724
150,3.0,41,11.0,168,854,725
153,2.0,99,11.0,4653,854,726
158,7.0,92,11.0,344,854,727
180,3.0,84,11.0,9750,854,728
158,7.0,92,11.0,6,854,729
158,7.0,57,11.0,260,854,730
158,7.0,92,11.0,9,854,731
166,3.0,95,11.0,888,854,732
158,7.0,92,11.0,9,854,733
158,7.0,92,11.0,22,854,734
118,3.0,101,6.0,1332,270,735
23,2.0,17,6.0,29583,270,736
147,7.0,60,6.0,15131,270,737
154,2.0,99,6.0,29402,270,738
118,3.0,101,6.0,1323,270,739
158,7.0,57,6.0,4297,270,740
74,3.0,34,6.0,442,270,741
165,0.0,0,6.0,11588,270,742
81,7.0,50,6.0,3523,270,743
158,7.0,57,6.0,4300,270,744
81,7.0,99,6.0,1853,998,745
23,2.0,17,6.0,88,998,746
31,6.0,20,6.0,610,998,747
118,3.0,101,6.0,78,998,748
