gender,age,signup_method,signup_flow,language,affiliate_channel,affiliate_provider,first_affiliate_tracked,signup_app,first_device_type,first_browser,country_destination,user_id
1.0,63,0.0,12,2.0,5.0,1.0,0.0,3.0,6.0,0.0,9.0,32
2.0,35,0.0,0,2.0,0.0,2.0,3.0,2.0,4.0,13.0,9.0,33
1.0,35,1.0,0,2.0,2.0,6.0,3.0,2.0,8.0,13.0,9.0,34
0.0,24,1.0,0,2.0,2.0,2.0,6.0,2.0,3.0,5.0,1.0,35
2.0,40,1.0,0,2.0,2.0,2.0,0.0,3.0,0.0,5.0,9.0,36
1.0,26,0.0,12,2.0,2.0,6.0,0.0,1.0,6.0,5.0,9.0,37
1.0,21,1.0,0,2.0,5.0,6.0,6.0,0.0,3.0,0.0,9.0,38
2.0,54,0.0,0,2.0,2.0,6.0,0.0,0.0,6.0,13.0,9.0,39
0.0,27,0.0,0,2.0,2.0,2.0,3.0,2.0,3.0,8.0,9.0,40
0.0,32,0.0,0,2.0,5.0,2.0,6.0,2.0,8.0,8.0,9.0,41
2.0,30,0.0,0,2.0,2.0,6.0,6.0,2.0,8.0,5.0,9.0,42
2.0,24,0.0,23,2.0,2.0,2.0,6.0,2.0,3.0,5.0,9.0,43
1.0,31,1.0,0,2.0,2.0,2.0,0.0,2.0,8.0,0.0,9.0,44
0.0,47,0.0,0,2.0,2.0,6.0,6.0,2.0,4.0,5.0,9.0,45
0.0,19,0.0,0,2.0,6.0,9.0,6.0,2.0,3.0,8.0,9.0,46
1.0,25,1.0,0,2.0,2.0,2.0,0.0,2.0,6.0,13.0,9.0,47
1.0,28,0.0,0,2.0,5.0,2.0,6.0,2.0,6.0,8.0,9.0,48
1.0,60,1.0,0,2.0,7.0,4.0,3.0,0.0,7.0,5.0,9.0,49
2.0,30,0.0,12,2.0,3.0,6.0,0.0,2.0,3.0,0.0,9.0,50
1.0,65,1.0,0,2.0,6.0,2.0,0.0,2.0,6.0,5.0,9.0,51
1.0,50,0.0,0,2.0,7.0,2.0,3.0,2.0,1.0,13.0,9.0,52
2.0,31,0.0,0,2.0,5.0,2.0,6.0,2.0,7.0,9.0,9.0,53
2.0,51,0.0,0,2.0,2.0,6.0,6.0,2.0,8.0,5.0,9.0,54
2.0,23,0.0,0,2.0,2.0,2.0,6.0,3.0,6.0,5.0,5.0,55
2.0,27,0.0,0,2.0,2.0,2.0,6.0,2.0,3.0,13.0,9.0,56
2.0,25,0.0,0,2.0,2.0,6.0,3.0,2.0,8.0,6.0,9.0,57
1.0,34,0.0,0,2.0,2.0,2.0,6.0,2.0,8.0,8.0,9.0,58
0.0,32,0.0,0,2.0,2.0,6.0,6.0,2.0,6.0,9.0,9.0,59
1.0,31,0.0,0,2.0,2.0,2.0,3.0,2.0,3.0,9.0,9.0,60
1.0,44,0.0,0,2.0,7.0,6.0,0.0,2.0,2.0,13.0,8.0,61
1.0,32,1.0,0,2.0,2.0,6.0,6.0,2.0,8.0,5.0,2.0,62
2.0,24,1.0,0,2.0,2.0,6.0,0.0,2.0,3.0,0.0,10.0,63
0.0,34,0.0,0,2.0,2.0,6.0,6.0,3.0,7.0,6.0,9.0,64
2.0,31,0.0,0,2.0,5.0,2.0,6.0,2.0,6.0,13.0,9.0,65
2.0,40,1.0,0,2.0,7.0,1.0,0.0,2.0,8.0,11.0,10.0,66
1.0,316,0.0,12,2.0,2.0,2.0,6.0,2.0,6.0,8.0,9.0,67
2.0,35,0.0,0,2.0,2.0,9.0,6.0,2.0,0.0,13.0,9.0,68
2.0,1337,0.0,25,2.0,5.0,6.0,6.0,2.0,6.0,8.0,3.0,69
2.0,54,0.0,0,2.0,2.0,6.0,6.0,2.0,3.0,0.0,9.0,70
1.0,38,1.0,0,2.0,5.0,2.0,3.0,2.0,6.0,8.0,9.0,71
1.0,24,1.0,0,2.0,2.0,2.0,6.0,2.0,6.0,5.0,9.0,72
0.0,23,0.0,0,2.0,2.0,6.0,6.0,2.0,3.0,8.0,9.0,73
1.0,59,0.0,12,2.0,2.0,6.0,6.0,2.0,2.0,5.0,10.0,74
0.0,31,1.0,0,2.0,2.0,2.0,5.0,2.0,3.0,0.0,10.0,75
2.0,659,1.0,0,2.0,2.0,2.0,3.0,2.0,3.0,8.0,9.0,76
2.0,56,0.0,0,2.0,2.0,6.0,6.0,2.0,8.0,5.0,9.0,77
1.0,32,1.0,0,2.0,2.0,2.0,6.0,2.0,8.0,13.0,9.0,78
1.0,35,1.0,0,2.0,6.0,2.0,6.0,2.0,4.0,11.0,9.0,79
0.0,29,0.0,0,2.0,6.0,6.0,6.0,2.0,3.0,11.0,9.0,80
2.0,35,0.0,0,2.0,2.0,6.0,6.0,2.0,3.0,9.0,9.0,81
0.0,23,0.0,0,2.0,2.0,2.0,6.0,2.0,2.0,5.0,5.0,82
2.0,27,1.0,0,2.0,6.0,6.0,3.0,3.0,3.0,5.0,9.0,83
1.0,27,0.0,0,2.0,7.0,2.0,6.0,2.0,3.0,5.0,9.0,84
2.0,30,0.0,25,2.0,2.0,2.0,6.0,2.0,6.0,0.0,9.0,85
1.0,31,1.0,0,2.0,2.0,2.0,6.0,2.0,6.0,8.0,9.0,86
2.0,21,0.0,25,2.0,2.0,9.0,0.0,2.0,3.0,8.0,9.0,87
2.0,32,0.0,0,2.0,2.0,2.0,6.0,1.0,3.0,13.0,9.0,88
0.0,46,1.0,0,2.0,2.0,6.0,6.0,2.0,6.0,13.0,9.0,89
1.0,35,1.0,0,0.0,2.0,2.0,3.0,2.0,4.0,13.0,9.0,90
0.0,24,1.0,0,2.0,2.0,6.0,6.0,2.0,6.0,5.0,9.0,91
0.0,30,0.0,0,2.0,2.0,6.0,3.0,3.0,7.0,0.0,9.0,92
2.0,25,0.0,0,2.0,5.0,6.0,6.0,2.0,3.0,0.0,9.0,93
1.0,32,0.0,0,2.0,5.0,2.0,6.0,2.0,3.0,9.0,6.0,94
1.0,42,1.0,0,2.0,2.0,2.0,0.0,2.0,3.0,9.0,9.0,95
2.0,50,0.0,0,2.0,2.0,9.0,6.0,2.0,3.0,5.0,9.0,96
0.0,31,0.0,25,2.0,4.0,2.0,3.0,2.0,3.0,13.0,4.0,97
1.0,26,0.0,0,2.0,2.0,2.0,6.0,2.0,6.0,8.0,9.0,98
1.0,25,0.0,0,2.0,5.0,2.0,6.0,2.0,8.0,5.0,9.0,99
1.0,31,0.0,0,13.0,0.0,2.0,6.0,2.0,6.0,5.0,6.0,100
1.0,34,0.0,0,2.0,2.0,6.0,6.0,2.0,3.0,11.0,9.0,101
2.0,32,0.0,0,2.0,2.0,6.0,6.0,2.0,6.0,0.0,9.0,102
2.0,33,1.0,0,2.0,2.0,6.0,6.0,2.0,6.0,9.0,9.0,103
1.0,26,0.0,0,2.0,2.0,2.0,3.0,2.0,6.0,13.0,10.0,104
2.0,32,1.0,0,2.0,2.0,2.0,3.0,2.0,7.0,13.0,9.0,105
2.0,38,0.0,0,2.0,2.0,1.0,5.0,2.0,3.0,5.0,9.0,106
2.0,34,0.0,0,2.0,0.0,2.0,0.0,2.0,3.0,13.0,4.0,107
2.0,41,0.0,0,2.0,2.0,2.0,5.0,2.0,6.0,13.0,9.0,108
0.0,32,1.0,0,2.0,7.0,6.0,6.0,2.0,3.0,11.0,3.0,109
1.0,22,1.0,0,2.0,2.0,2.0,6.0,2.0,6.0,5.0,9.0,110
0.0,62,0.0,24,2.0,2.0,2.0,6.0,2.0,6.0,5.0,10.0,111
2.0,57,1.0,0,2.0,5.0,2.0,4.0,3.0,8.0,11.0,9.0,112
2.0,38,0.0,0,2.0,5.0,2.0,3.0,2.0,3.0,13.0,9.0,113
2.0,25,1.0,0,2.0,7.0,6.0,6.0,2.0,8.0,0.0,9.0,114
2.0,32,0.0,0,2.0,2.0,2.0,0.0,2.0,6.0,8.0,8.0,115
0.0,36,1.0,0,2.0,0.0,2.0,6.0,2.0,6.0,5.0,9.0,116
1.0,35,1.0,0,2.0,7.0,6.0,6.0,2.0,7.0,5.0,9.0,117
2.0,39,0.0,0,2.0,7.0,2.0,3.0,2.0,3.0,0.0,9.0,118
1.0,28,0.0,0,2.0,2.0,6.0,6.0,2.0,2.0,13.0,10.0,119
2.0,27,1.0,0,2.0,7.0,2.0,6.0,2.0,3.0,9.0,9.0,120
0.0,39,1.0,0,2.0,2.0,2.0,6.0,2.0,6.0,13.0,0.0,121
2.0,28,1.0,0,2.0,5.0,6.0,6.0,2.0,3.0,5.0,9.0,122
1.0,23,0.0,25,2.0,2.0,2.0,6.0,2.0,2.0,5.0,10.0,123
2.0,26,1.0,0,2.0,2.0,6.0,0.0,3.0,6.0,5.0,3.0,124
1.0,25,0.0,0,2.0,2.0,6.0,6.0,2.0,6.0,5.0,9.0,125
2.0,43,0.0,0,2.0,2.0,6.0,3.0,2.0,3.0,0.0,9.0,126
0.0,24,0.0,0,2.0,2.0,2.0,6.0,2.0,7.0,13.0,9.0,127
1.0,29,0.0,0,2.0,6.0,2.0,0.0,0.0,3.0,0.0,9.0,128
1.0,30,1.0,0,2.0,5.0,9.0,3.0,2.0,3.0,5.0,9.0,129
1.0,35,1.0,25,2.0,2.0,2.0,6.0,2.0,3.0,0.0,9.0,130
2.0,1355,0.0,0,2.0,0.0,2.0,0.0,3.0,6.0,5.0,9.0,131
0.0,23,0.0,0,2.0,2.0,2.0,3.0,2.0,6.0,13.0,9.0,132
2.0,1522,1.0,0,2.0,2.0,6.0,6.0,2.0,3.0,5.0,2.0,133
2.0,35,1.0,0,2.0,2.0,2.0,0.0,2.0,6.0,13.0,4.0,134
2.0,20,0.0,0,2.0,2.0,2.0,6.0,2.0,3.0,13.0,9.0,135
3.0,35,0.0,0,2.0,2.0,2.0,6.0,2.0,3.0,5.0,9.0,136
2.0,27,1.0,0,2.0,7.0,6.0,6.0,2.0,6.0,5.0,9.0,137
1.0,23,0.0,0,2.0,5.0,2.0,0.0,0.0,6.0,11.0,9.0,138
2.0,33,0.0,25,2.0,2.0,9.0,6.0,2.0,3.0,5.0,9.0,139
1.0,33,0.0,23,2.0,2.0,2.0,6.0,2.0,8.0,5.0,9.0,140
1.0,23,0.0,0,2.0,2.0,6.0,6.0,2.0,8.0,5.0,9.0,141
1.0,49,1.0,0,2.0,2.0,6.0,6.0,2.0,3.0,9.0,9.0,142
2.0,26,1.0,0,2.0,5.0,2.0,6.0,2.0,3.0,11.0,9.0,143
2.0,27,0.0,0,2.0,2.0,2.0,6.0,1.0,3.0,5.0,9.0,144
0.0,35,0.0,0,2.0,2.0,2.0,6.0,2.0,3.0,13.0,9.0,145
2.0,34,1.0,0,2.0,2.0,2.0,6.0,3.0,3.0,0.0,9.0,146
1.0,21,0.0,0,2.0,2.0,6.0,6.0,2.0,6.0,8.0,1.0,147
1.0,30,0.0,0,2.0,2.0,6.0,6.0,2.0,3.0,0.0,9.0,148
2.0,39,0.0,0,2.0,3.0,2.0,0.0,2.0,6.0,2.0,10.0,149
1.0,18,0.0,0,2.0,2.0,2.0,3.0,2.0,3.0,11.0,9.0,150
2.0,31,0.0,12,2.0,0.0,2.0,3.0,2.0,3.0,8.0,3.0,151
1.0,47,0.0,0,2.0,2.0,2.0,4.0,2.0,3.0,0.0,9.0,152
1.0,35,0.0,0,2.0,2.0,2.0,6.0,2.0,3.0,5.0,9.0,153
2.0,35,1.0,0,2.0,2.0,4.0,6.0,2.0,3.0,9.0,9.0,154
1.0,38,0.0,0,2.0,2.0,2.0,6.0,2.0,8.0,5.0,9.0,155
0.0,42,0.0,0,2.0,2.0,2.0,6.0,2.0,3.0,13.0,9.0,156
2.0,27,0.0,0,2.0,5.0,2.0,0.0,2.0,3.0,5.0,9.0,157
1.0,25,0.0,0,2.0,2.0,2.0,6.0,2.0,2.0,13.0,9.0,158
1.0,26,0.0,0,2.0,2.0,2.0,3.0,2.0,3.0,8.0,9.0,159
1.0,32,0.0,0,2.0,2.0,6.0,3.0,2.0,6.0,11.0,6.0,160
0.0,741,0.0,0,2.0,5.0,2.0,3.0,2.0,6.0,8.0,9.0,161
2.0,37,0.0,0,2.0,7.0,2.0,0.0,2.0,6.0,0.0,9.0,162
0.0,54,0.0,25,2.0,2.0,2.0,6.0,2.0,3.0,5.0,9.0,163
0.0,53,0.0,25,2.0,2.0,2.0,6.0,2.0,8.0,5.0,9.0,164
2.0,52,0.0,0,2.0,2.0,6.0,0.0,3.0,3.0,5.0,3.0,165
2.0,47,0.0,0,2.0,2.0,6.0,3.0,2.0,8.0,0.0,10.0,166
1.0,28,0.0,0,2.0,2.0,6.0,3.0,3.0,6.0,8.0,10.0,167
0.0,56,0.0,0,1.0,5.0,2.0,6.0,2.0,7.0,5.0,9.0,168
0.0,49,0.0,0,2.0,2.0,2.0,6.0,2.0,3.0,5.0,9.0,169
0.0,30,1.0,0,2.0,5.0,6.0,3.0,2.0,3.0,8.0,10.0,170
2.0,31,1.0,0,2.0,5.0,2.0,6.0,2.0,3.0,13.0,10.0,171
1.0,45,0.0,0,2.0,2.0,2.0,3.0,2.0,6.0,13.0,9.0,172
2.0,31,0.0,0,2.0,2.0,2.0,6.0,2.0,3.0,0.0,9.0,173
1.0,31,0.0,0,2.0,2.0,2.0,6.0,2.0,3.0,5.0,9.0,174
1.0,57,0.0,0,2.0,2.0,2.0,3.0,2.0,6.0,5.0,10.0,175
1.0,30,1.0,25,2.0,6.0,6.0,6.0,2.0,6.0,8.0,9.0,176
0.0,1995,0.0,0,2.0,2.0,2.0,3.0,2.0,3.0,8.0,6.0,177
1.0,32,1.0,0,2.0,2.0,6.0,6.0,2.0,6.0,13.0,9.0,178
1.0,36,0.0,0,2.0,2.0,2.0,0.0,2.0,3.0,11.0,6.0,179
0.0,27,0.0,0,2.0,2.0,2.0,6.0,3.0,3.0,13.0,9.0,180
1.0,25,0.0,0,2.0,2.0,2.0,3.0,2.0,3.0,13.0,6.0,181
1.0,55,1.0,0,2.0,2.0,6.0,6.0,2.0,3.0,5.0,10.0,182
2.0,26,0.0,0,2.0,0.0,2.0,3.0,2.0,6.0,5.0,9.0,183
0.0,28,0.0,0,2.0,2.0,2.0,6.0,2.0,3.0,13.0,9.0,184
2.0,39,0.0,0,2.0,7.0,2.0,6.0,2.0,3.0,8.0,4.0,185
0.0,34,1.0,0,2.0,0.0,2.0,6.0,0.0,6.0,5.0,4.0,186
2.0,27,1.0,0,2.0,2.0,6.0,6.0,2.0,3.0,5.0,9.0,187
1.0,30,0.0,0,2.0,2.0,2.0,6.0,2.0,7.0,5.0,9.0,188
0.0,53,0.0,0,2.0,5.0,2.0,6.0,2.0,3.0,5.0,9.0,189
1.0,64,0.0,0,2.0,2.0,6.0,6.0,2.0,8.0,5.0,10.0,190
1.0,31,0.0,0,2.0,5.0,2.0,0.0,2.0,3.0,8.0,9.0,191
2.0,23,0.0,0,2.0,2.0,2.0,6.0,2.0,6.0,8.0,9.0,192
1.0,31,0.0,0,2.0,2.0,2.0,0.0,2.0,3.0,0.0,10.0,193
1.0,26,0.0,0,2.0,2.0,2.0,6.0,2.0,6.0,13.0,10.0,194
1.0,55,0.0,0,2.0,6.0,2.0,0.0,2.0,6.0,13.0,9.0,195
0.0,31,0.0,0,2.0,2.0,2.0,6.0,2.0,3.0,5.0,9.0,196
1.0,26,0.0,0,2.0,5.0,2.0,0.0,2.0,6.0,13.0,9.0,197
1.0,32,1.0,25,2.0,2.0,2.0,0.0,2.0,2.0,8.0,9.0,198
2.0,29,0.0,0,2.0,5.0,2.0,6.0,2.0,3.0,5.0,9.0,199
1.0,38,0.0,12,2.0,5.0,2.0,6.0,2.0,3.0,8.0,9.0,200
2.0,25,1.0,0,2.0,2.0,2.0,6.0,2.0,8.0,13.0,4.0,201
1.0,31,0.0,25,2.0,0.0,2.0,6.0,2.0,6.0,8.0,9.0,202
0.0,39,0.0,25,2.0,2.0,6.0,0.0,2.0,8.0,5.0,9.0,203
1.0,844,0.0,0,2.0,2.0,6.0,3.0,2.0,3.0,5.0,9.0,204
0.0,23,0.0,0,2.0,5.0,6.0,0.0,2.0,3.0,5.0,9.0,205
1.0,24,0.0,0,2.0,1.0,6.0,6.0,2.0,3.0,5.0,9.0,206
1.0,26,1.0,0,2.0,2.0,9.0,6.0,2.0,3.0,8.0,9.0,207
1.0,32,0.0,0,2.0,2.0,2.0,0.0,2.0,3.0,13.0,7.0,208
0.0,53,0.0,25,5.0,6.0,6.0,6.0,3.0,3.0,5.0,9.0,209
1.0,31,1.0,0,2.0,2.0,2.0,6.0,2.0,6.0,8.0,9.0,210
2.0,39,0.0,0,2.0,2.0,2.0,3.0,2.0,6.0,5.0,6.0,211
1.0,32,0.0,0,2.0,2.0,2.0,0.0,2.0,3.0,11.0,9.0,212
2.0,31,0.0,0,2.0,5.0,2.0,6.0,2.0,6.0,5.0,9.0,213
0.0,36,1.0,12,0.0,2.0,6.0,6.0,2.0,8.0,6.0,3.0,214
1.0,33,1.0,0,0.0,2.0,6.0,6.0,3.0,6.0,0.0,6.0,215
0.0,35,1.0,0,2.0,2.0,2.0,6.0,2.0,3.0,13.0,9.0,216
2.0,34,1.0,0,2.0,2.0,2.0,3.0,2.0,6.0,9.0,10.0,217
1.0,28,0.0,0,2.0,5.0,6.0,6.0,2.0,3.0,5.0,9.0,218
1.0,41,1.0,0,2.0,2.0,2.0,0.0,2.0,3.0,0.0,9.0,219
0.0,30,1.0,0,2.0,5.0,2.0,6.0,2.0,6.0,5.0,6.0,220
2.0,28,1.0,0,2.0,2.0,2.0,0.0,2.0,6.0,0.0,1.0,221
2.0,40,1.0,0,2.0,7.0,2.0,6.0,2.0,0.0,13.0,10.0,222
0.0,33,0.0,0,2.0,5.0,2.0,6.0,2.0,3.0,9.0,9.0,223
0.0,32,0.0,0,2.0,2.0,6.0,6.0,2.0,3.0,8.0,9.0,224
2.0,30,1.0,0,3.0,2.0,2.0,0.0,2.0,6.0,0.0,9.0,225
0.0,35,1.0,0,2.0,2.0,6.0,3.0,0.0,6.0,5.0,9.0,226
1.0,40,0.0,0,2.0,2.0,2.0,6.0,2.0,6.0,5.0,9.0,227
0.0,32,0.0,0,2.0,2.0,6.0,6.0,2.0,3.0,13.0,9.0,228
2.0,38,1.0,0,2.0,2.0,6.0,6.0,2.0,6.0,0.0,9.0,229
2.0,38,0.0,0,2.0,2.0,6.0,3.0,2.0,6.0,13.0,9.0,230
0.0,55,1.0,0,2.0,5.0,2.0,3.0,3.0,3.0,11.0,9.0,231
1.0,23,0.0,24,2.0,2.0,6.0,5.0,2.0,3.0,5.0,9.0,232
1.0,32,0.0,0,2.0,2.0,6.0,6.0,0.0,6.0,0.0,9.0,233
2.0,22,0.0,12,2.0,2.0,2.0,0.0,2.0,1.0,8.0,1.0,234
0.0,41,0.0,0,2.0,5.0,6.0,6.0,2.0,8.0,9.0,1.0,235
1.0,22,1.0,0,2.0,5.0,2.0,5.0,2.0,3.0,13.0,9.0,236
1.0,25,1.0,0,2.0,5.0,2.0,3.0,2.0,6.0,5.0,9.0,237
2.0,40,1.0,0,2.0,6.0,2.0,6.0,3.0,3.0,13.0,6.0,238
2.0,31,1.0,0,2.0,0.0,2.0,6.0,2.0,3.0,11.0,9.0,239
2.0,36,0.0,0,2.0,2.0,2.0,3.0,1.0,8.0,5.0,9.0,240
1.0,35,0.0,0,2.0,2.0,2.0,6.0,2.0,0.0,5.0,10.0,241
2.0,29,0.0,0,2.0,2.0,2.0,6.0,2.0,6.0,9.0,10.0,242
2.0,47,0.0,0,2.0,2.0,2.0,3.0,2.0,6.0,13.0,9.0,243
1.0,35,1.0,0,2.0,2.0,2.0,6.0,2.0,3.0,13.0,9.0,244
1.0,49,0.0,0,2.0,2.0,2.0,0.0,3.0,3.0,0.0,2.0,245
2.0,109,0.0,25,2.0,5.0,2.0,6.0,2.0,6.0,5.0,9.0,246
2.0,30,1.0,0,2.0,2.0,9.0,6.0,2.0,3.0,13.0,4.0,247
0.0,30,1.0,0,5.0,2.0,2.0,0.0,2.0,3.0,5.0,9.0,248
1.0,26,1.0,25,2.0,2.0,6.0,6.0,2.0,3.0,0.0,10.0,249
2.0,43,0.0,0,2.0,7.0,1.0,0.0,2.0,1.0,5.0,9.0,250
1.0,64,0.0,0,2.0,2.0,2.0,3.0,2.0,6.0,6.0,9.0,251
2.0,38,0.0,25,2.0,5.0,6.0,6.0,3.0,3.0,5.0,9.0,252
1.0,28,1.0,25,2.0,2.0,6.0,3.0,2.0,3.0,0.0,9.0,253
2.0,26,0.0,0,2.0,2.0,2.0,0.0,2.0,6.0,5.0,9.0,254
0.0,26,1.0,0,2.0,5.0,6.0,0.0,2.0,3.0,13.0,6.0,255
0.0,1681,0.0,0,2.0,2.0,2.0,0.0,2.0,6.0,0.0,9.0,256
1.0,53,0.0,0,2.0,6.0,9.0,6.0,2.0,3.0,5.0,9.0,257
1.0,27,1.0,25,2.0,2.0,6.0,3.0,2.0,6.0,5.0,9.0,258
1.0,50,1.0,0,2.0,7.0,2.0,0.0,2.0,6.0,5.0,4.0,259
2.0,25,0.0,0,2.0,2.0,2.0,6.0,2.0,8.0,0.0,9.0,260
0.0,36,0.0,12,2.0,2.0,1.0,0.0,2.0,8.0,8.0,4.0,261
2.0,26,1.0,25,2.0,7.0,2.0,6.0,2.0,3.0,13.0,9.0,262
2.0,29,0.0,0,2.0,2.0,2.0,6.0,2.0,6.0,13.0,4.0,263
1.0,39,1.0,0,2.0,0.0,2.0,0.0,2.0,6.0,13.0,9.0,264
0.0,29,0.0,0,2.0,5.0,2.0,6.0,2.0,6.0,5.0,9.0,265
1.0,23,1.0,0,2.0,5.0,2.0,6.0,2.0,3.0,13.0,10.0,266
0.0,29,0.0,0,2.0,5.0,2.0,3.0,2.0,4.0,8.0,4.0,267
1.0,24,1.0,25,2.0,5.0,1.0,6.0,0.0,3.0,11.0,5.0,268
0.0,1672,0.0,0,2.0,2.0,6.0,0.0,2.0,6.0,0.0,8.0,269
1.0,66,1.0,25,2.0,5.0,6.0,0.0,2.0,3.0,13.0,6.0,270
1.0,65,0.0,25,2.0,6.0,2.0,3.0,3.0,3.0,5.0,9.0,271
2.0,41,1.0,0,2.0,6.0,1.0,3.0,2.0,6.0,5.0,9.0,272
1.0,27,1.0,0,2.0,2.0,2.0,6.0,2.0,6.0,11.0,9.0,273
2.0,53,0.0,0,2.0,2.0,2.0,6.0,2.0,3.0,5.0,10.0,274
2.0,63,0.0,25,2.0,2.0,6.0,0.0,2.0,3.0,5.0,9.0,275
2.0,39,0.0,0,2.0,2.0,6.0,6.0,2.0,6.0,5.0,6.0,276
1.0,67,0.0,0,2.0,2.0,2.0,6.0,2.0,7.0,0.0,10.0,277
1.0,42,1.0,25,2.0,5.0,2.0,6.0,2.0,2.0,0.0,8.0,278
1.0,59,0.0,0,2.0,2.0,2.0,6.0,2.0,6.0,13.0,9.0,279
2.0,34,1.0,0,2.0,7.0,9.0,6.0,2.0,6.0,5.0,9.0,280
2.0,29,0.0,0,2.0,2.0,9.0,6.0,2.0,6.0,5.0,9.0,281
1.0,36,1.0,0,2.0,2.0,2.0,6.0,2.0,3.0,13.0,9.0,282
2.0,27,0.0,0,2.0,2.0,2.0,6.0,3.0,3.0,8.0,10.0,283
1.0,29,1.0,0,2.0,2.0,2.0,3.0,2.0,3.0,13.0,10.0,284
1.0,44,0.0,0,2.0,2.0,6.0,0.0,2.0,3.0,13.0,9.0,285
0.0,26,0.0,0,2.0,2.0,2.0,6.0,2.0,3.0,8.0,9.0,286
2.0,35,1.0,0,2.0,2.0,2.0,3.0,2.0,6.0,5.0,9.0,287
2.0,38,0.0,0,2.0,2.0,2.0,0.0,2.0,4.0,5.0,9.0,288
1.0,36,0.0,0,2.0,2.0,2.0,0.0,2.0,3.0,8.0,9.0,289
2.0,30,1.0,0,2.0,5.0,6.0,6.0,2.0,6.0,8.0,5.0,290
2.0,39,0.0,0,2.0,7.0,9.0,6.0,2.0,7.0,9.0,9.0,291
0.0,25,0.0,0,2.0,6.0,6.0,0.0,2.0,8.0,5.0,10.0,292
0.0,54,0.0,23,2.0,5.0,2.0,0.0,2.0,3.0,11.0,7.0,293
1.0,54,0.0,0,2.0,2.0,6.0,3.0,3.0,8.0,8.0,4.0,294
2.0,48,0.0,0,2.0,5.0,2.0,6.0,2.0,6.0,8.0,4.0,295
2.0,31,0.0,0,2.0,2.0,2.0,3.0,2.0,3.0,13.0,3.0,296
2.0,33,0.0,0,2.0,2.0,2.0,6.0,3.0,3.0,5.0,10.0,297
1.0,32,0.0,23,2.0,7.0,6.0,3.0,2.0,6.0,0.0,4.0,298
0.0,33,1.0,0,2.0,0.0,2.0,0.0,2.0,0.0,13.0,10.0,299
0.0,32,1.0,0,2.0,2.0,2.0,6.0,2.0,3.0,13.0,9.0,300
