individual_id,RELATE,SEX,AGE,MARST,RACE,CITIZEN,SPEAKENG,SCHOOL,EDUC,GRADEATT,SCHLTYPE,EMPSTAT,CLASSWKR,INCTOT,DISABWRK,household_id
177,2,1,1.0,5,0,0,0,0,0,0,0,0,0,0.0,0,59
178,1,1,70.39045675557497,0,0,2,2,1,6,0,1,1,2,5.0,1,59
179,0,0,68.17678601949682,0,0,0,2,1,2,0,1,3,2,13.851923177152333,1,59
180,7,1,30.0,5,5,3,4,1,7,0,1,1,2,25.164174105764022,1,59
181,2,0,23.359835004481894,5,6,3,5,1,8,0,1,1,2,8.0,1,59
182,2,0,24.904621726974714,5,5,3,3,2,8,6,2,1,2,11.09287313755609,1,59
183,0,0,66.85493851474547,0,7,0,3,1,10,0,1,1,1,6.0,2,59
184,0,1,27.895580215907746,0,0,0,2,1,7,0,1,1,2,14.432703114109147,1,59
185,1,1,50.91929040729652,0,0,2,4,1,2,0,1,3,0,0.0,1,59
186,2,0,17.15891800488983,5,6,3,4,2,4,5,2,2,0,0.0,1,59
187,1,1,50.00909273450572,0,0,0,2,1,9,0,1,3,0,0.0,1,60
188,2,0,39.14597779887228,5,0,0,2,1,5,0,1,3,0,0.0,1,60
189,7,0,35.091566894413596,5,0,3,1,1,6,0,1,1,2,0.0,1,60
190,7,1,30.82483644338965,5,0,2,3,1,2,0,1,1,2,13.0,1,60
191,0,1,56.42221874006964,3,0,0,2,1,6,0,1,1,2,24.230246261260977,1,61
192,7,0,54.33364586206451,5,0,0,2,1,10,0,1,1,2,34.7868615441641,1,62
193,2,1,8.080545284929748,5,0,0,2,2,1,3,2,0,0,0.0,0,62
194,7,0,35.141489594531244,5,0,0,2,1,7,0,1,2,0,3.0,1,62
195,0,0,51.011453639174874,0,5,0,4,1,7,0,1,3,2,7.0,1,63
196,2,1,16.0,5,5,0,3,2,3,5,2,3,0,0.0,1,63
197,1,1,37.146238814782556,0,6,2,4,1,6,0,1,3,0,0.0,1,63
198,0,0,33.015441012406725,5,0,0,2,2,7,6,2,1,2,10.0,2,63
199,1,1,40.0,0,1,0,2,1,9,0,1,2,2,11.11963018423707,1,64
200,0,0,21.720276453730975,5,6,0,2,1,5,0,1,2,1,3.0,2,64
201,2,0,19.0,5,0,0,2,2,7,6,2,1,2,0.0,1,65
202,7,0,60.73051545685788,1,6,3,5,1,2,0,1,2,2,1.0,1,65
203,0,0,23.911689207536412,0,0,0,2,1,5,0,1,3,2,2.0,1,65
204,2,1,19.450936865181262,5,6,0,3,2,6,6,2,3,0,0.0,1,65
205,0,1,48.13012938419532,0,0,0,2,1,6,0,1,3,0,4.0,1,65
206,2,1,6.586303936198649,5,0,0,2,2,1,3,2,0,0,0.0,0,65
207,0,0,61.00925174210213,0,0,2,2,1,7,0,1,1,1,5.0,1,66
208,7,0,21.0,5,3,0,3,2,6,6,2,3,0,0.0,1,66
209,0,1,34.95560848178296,5,0,0,2,1,5,0,1,1,2,10.0,1,66
210,7,0,34.44189067864401,5,0,0,2,1,6,0,1,1,2,8.0,1,66
211,2,1,30.86962921706982,5,0,0,2,2,9,7,3,1,2,20.85548500804866,1,67
212,2,1,4.108782846548671,5,0,0,0,1,0,0,1,0,0,0.0,0,67
213,1,0,48.21235807805491,0,0,2,2,1,6,0,1,1,2,13.535162323975856,1,68
214,1,1,42.32420203326606,0,6,0,3,1,1,0,1,2,2,0.0,1,68
215,0,1,56.247557688358334,3,7,0,2,1,6,0,1,1,2,10.646524355006305,1,69
216,0,0,66.7989025154152,0,7,0,3,1,10,0,1,1,1,6.0,2,69
217,7,0,21.0,1,6,0,3,1,6,0,1,3,2,0.0,1,70
218,2,1,30.0,5,6,3,1,1,4,0,1,3,0,3.0,1,70
219,2,1,9.936623462630319,5,0,0,2,1,1,0,1,0,0,0.0,0,71
220,0,0,45.0,0,5,1,3,2,9,6,2,1,2,42.13779110927149,1,71
221,2,0,7.3096254661159525,5,3,0,4,2,1,3,2,0,0,0.0,0,72
222,0,0,30.0,0,0,0,2,1,5,0,1,1,2,13.681949212272018,2,72
223,2,0,46.84485873444154,3,0,0,2,1,6,0,1,3,2,2.0,1,72
224,2,0,31.17045884740828,5,0,0,2,1,6,0,1,1,2,13.926019935417674,1,73
225,3,1,64.80145040718786,3,6,0,2,1,6,0,1,3,0,0.0,1,73
226,0,0,30.0,0,0,0,3,1,10,0,1,1,2,17.871484011455337,1,73
227,2,1,9.0,5,0,0,2,2,1,3,2,0,0,0.0,0,74
228,2,1,50.06863478052423,5,0,0,3,1,10,0,1,1,2,32.49300062062495,1,74
229,0,0,73.94843609161582,0,0,0,2,1,10,0,1,1,1,81.85114916337031,2,74
230,1,0,52.0,0,4,3,3,1,6,0,1,1,2,40.52968191734832,1,75
231,5,1,1.9579468000340494,5,0,0,0,0,0,0,0,0,0,0.0,0,76
232,0,1,56.152465463538924,0,0,2,4,1,6,0,1,3,2,5.0,1,76
233,0,0,49.0,3,1,0,2,2,7,6,2,1,2,5.0,1,76
234,7,0,41.0,5,7,1,2,1,10,0,1,1,2,0.0,1,76
235,2,0,2.91674729530197,5,8,0,0,1,0,0,1,0,0,0.0,0,77
236,7,0,22.440266731796978,0,0,3,1,1,0,0,1,1,2,8.0,1,77
237,7,0,26.722659071190666,1,5,2,2,2,7,6,2,1,2,2.0,1,77
238,2,0,5.88980412881593,5,6,0,3,2,0,3,2,0,0,0.0,0,77
239,2,1,7.451951038206107,5,7,0,2,2,1,3,2,0,0,0.0,0,78
240,0,1,41.0,3,7,0,2,1,6,0,1,1,2,17.938576704046298,1,78
241,2,1,26.307187849861556,1,0,0,3,1,5,0,1,3,0,0.0,1,78
242,0,0,47.036840165170105,0,0,0,2,1,6,0,1,1,2,18.163774872270974,1,79
243,6,1,14.0,5,1,0,2,2,2,5,2,0,0,0.0,0,80
244,7,1,21.0,5,3,0,3,2,7,6,3,3,2,2.0,1,80
245,2,0,3.9553959238667282,5,0,0,0,1,0,0,1,0,0,0.0,0,80
246,3,0,80.06130161970691,0,6,3,1,1,0,0,1,1,2,4.0,1,80
247,0,1,43.0,0,0,0,2,1,7,0,1,1,2,17.0,1,80
248,0,1,43.0,0,0,3,4,1,6,0,1,1,2,0.0,1,80
249,2,0,16.4736721351834,5,6,0,3,2,5,5,2,3,2,0.0,1,80
250,7,1,32.0,5,1,3,2,1,9,0,1,1,2,13.893273933816914,1,80
251,1,0,46.954393525271,0,7,2,3,1,10,0,1,1,2,64.91383577746195,2,81
252,0,1,81.00263126965403,4,0,0,2,1,10,0,1,3,0,18.265260060834716,2,82
253,1,1,29.0,0,2,0,2,2,9,7,2,1,2,10.0,1,82
254,0,1,30.0,5,0,0,2,1,6,0,1,1,2,6.0,1,82
255,5,1,1.977129701826104,5,0,0,0,0,0,0,0,0,0,0.0,0,83
256,2,1,34.00116695335902,2,0,0,2,1,6,0,1,1,2,1.0,2,83
257,1,1,76.92754346632297,0,1,0,2,1,6,0,1,3,0,0.0,1,83
258,2,1,7.845460874014283,5,0,0,2,2,1,3,2,0,0,0.0,0,83
259,0,0,61.09264325173023,0,6,3,5,1,1,0,1,1,2,20.005384717643974,1,84
260,4,0,21.0,5,1,0,2,1,6,0,1,2,2,1.0,1,84
261,2,0,12.911983497641229,5,7,0,3,2,2,4,2,0,0,0.0,0,84
262,2,0,1.0,5,6,0,0,0,0,0,0,0,0,0.0,0,85
263,2,1,23.00017863446817,4,6,3,3,1,6,0,1,1,2,6.0,1,85
264,2,0,32.0,3,0,2,2,1,0,0,1,1,2,15.0,1,86
265,2,0,12.78855395230432,5,6,0,3,2,2,4,2,0,0,0.0,0,86
266,0,0,37.084316139240165,3,1,2,2,1,7,0,1,1,2,25.75562704864057,2,87
267,2,0,25.141772882080183,5,6,0,3,1,8,0,1,1,2,8.0,1,88
268,2,0,33.781682142435095,0,7,0,2,1,6,0,1,1,2,17.0,1,88
269,1,1,39.27365705724864,0,6,0,2,1,6,0,1,3,0,0.0,2,89
270,1,0,39.36960289996143,0,5,2,3,1,10,0,1,1,2,99.0,1,90
271,0,1,62.67452945231216,0,0,3,2,1,6,0,1,1,2,11.919339182527283,1,90
272,0,0,43.47743502173012,0,7,0,2,1,6,0,1,1,2,17.0,1,90
273,2,1,6.004741836668422,5,6,0,5,2,1,3,3,0,0,0.0,0,90
274,7,1,21.0,5,0,2,4,1,6,0,1,1,2,0.0,1,90
275,4,0,19.0,5,6,3,1,1,6,0,1,1,2,0.0,1,90
276,2,0,1.9969962671797403,5,0,0,0,0,0,0,0,0,0,0.0,0,91
277,7,1,30.0,5,0,0,3,1,8,0,1,1,2,15.0,1,91
278,0,0,49.0,5,6,0,3,1,7,0,1,3,0,0.0,1,91
279,5,1,28.359394228213684,2,0,0,2,1,7,0,1,2,2,4.0,1,91
280,0,0,70.85396555938789,3,0,0,2,1,6,0,1,1,2,19.237194474869067,1,91
281,0,1,48.239791546566664,0,0,0,2,1,6,0,1,3,0,4.0,1,92
282,1,1,52.87258667064423,0,0,0,3,1,9,0,1,3,1,13.0,1,93
283,7,0,18.055343302640452,2,5,0,3,2,7,6,3,3,0,0.0,1,93
284,0,0,50.95740985901713,0,0,0,2,1,8,0,1,1,2,22.335712729074213,1,93
285,1,0,80.13577258192993,0,0,3,3,1,6,0,1,3,0,7.0,1,94
286,2,0,19.6635272283372,5,0,0,2,1,5,0,1,2,2,1.0,1,94
287,0,0,54.37232951114058,0,1,0,2,1,7,0,1,1,2,15.0,1,95
288,0,1,52.0,3,0,0,2,1,6,0,1,1,2,14.65655741847415,1,95
289,0,1,30.654544519493903,5,0,0,2,1,9,0,1,2,2,26.325105282554873,1,95
290,0,0,57.978214102669774,0,6,0,3,1,6,0,1,1,2,65.92110314648734,1,96
291,0,0,36.0,0,2,0,2,1,6,0,1,1,1,31.266139860544452,1,96
292,5,0,6.005079116290169,5,6,0,2,2,1,3,2,0,0,0.0,0,97
293,0,0,53.36349416865176,0,0,0,2,1,2,0,1,3,2,0.0,1,97
294,1,0,43.8266354911064,0,0,2,4,1,6,0,1,1,1,15.0,1,98
295,2,0,15.098596032513166,5,3,2,4,2,2,5,3,0,0,0.0,0,98
296,0,1,64.75632651281876,4,0,0,2,1,6,0,1,3,2,19.78919770946809,1,99
297,0,1,40.0,5,0,2,4,1,7,0,1,1,2,16.045457594059044,1,100
298,0,0,37.14362194724527,3,1,2,2,1,7,0,1,1,2,26.121083466638954,2,100
299,7,0,35.00244552076009,1,0,3,5,1,3,0,1,3,2,0.0,1,101
300,0,0,42.772859847615564,0,0,0,2,1,6,0,1,1,2,60.52285838318066,1,102
301,0,1,58.844854359771155,3,0,0,2,1,10,0,1,1,2,21.049648477500313,1,102
302,0,0,29.0,5,3,3,2,1,6,0,1,1,2,7.0,1,103
303,2,1,30.871613887954172,1,6,0,3,2,6,6,3,3,2,4.0,1,103
304,1,0,47.567169395147694,0,0,3,3,1,6,0,1,1,2,6.0,1,103
305,0,1,76.77237539870362,3,0,0,2,1,9,0,1,3,0,7.0,1,104
306,4,1,20.114185047564945,5,6,3,1,1,3,0,1,3,0,0.0,1,105
307,1,0,51.154277352390025,0,0,0,2,1,9,0,1,1,1,5.0,1,106
308,0,0,27.920667235780794,0,0,3,3,1,6,0,1,1,2,19.304791978425314,1,107
309,2,0,26.912644116174743,5,0,0,2,1,6,0,1,3,2,12.0,1,108
310,4,0,21.0,5,7,0,2,2,7,6,2,1,2,5.0,1,108
311,2,0,2.052395040354204,5,8,0,0,0,0,0,0,0,0,0.0,0,109
312,0,0,52.0,0,0,0,2,1,10,0,1,1,2,99.0,1,109
313,4,0,40.0,1,6,2,4,2,3,5,2,3,2,17.0,1,110
314,2,1,9.0,5,0,3,3,2,1,3,2,0,0,0.0,0,110
315,2,0,36.76341440785185,5,1,0,2,1,6,0,1,2,2,9.0,1,110
316,1,1,54.25962012731855,0,0,3,4,1,6,0,1,3,0,0.0,1,110
317,2,1,2.0328182825800325,5,0,0,0,0,0,0,0,0,0,0.0,0,110
318,0,1,69.38652168506931,3,0,0,2,1,5,0,1,3,0,15.739643894382022,1,111
319,1,1,43.0,0,0,0,2,1,7,0,1,1,2,11.037391817256976,1,111
320,2,0,17.260492821426634,5,0,0,2,2,5,5,2,2,2,0.0,1,112
321,2,0,20.022122298760472,5,0,0,3,1,7,0,1,1,2,8.0,1,112
322,0,1,53.62912109089386,4,1,0,2,2,7,6,2,1,2,15.0,1,113
323,0,0,39.052383691228215,0,5,3,5,1,9,0,1,1,1,49.79604259370256,1,113
324,2,1,8.307924476154628,5,0,0,3,2,1,3,2,0,0,0.0,0,113
325,0,1,50.724294826021605,2,6,3,1,1,1,0,1,2,2,7.0,1,113
326,1,1,52.0,0,5,2,4,1,7,0,1,2,2,0.0,1,113
327,0,1,45.0,5,6,3,5,1,0,0,1,3,0,2.0,1,113
