year,month,total_flights,distance,points_accumulated,points_redeemed,dollar_cost_points_redeemed,loyalty_history_id,activity_id
2017,9,4,4354,4390.2,0,0,626,117
2018,5,1,620,624.1,0,0,950,118
2017,7,1,1768,1882.8,0,0,547,119
2017,7,5,11581,11719.6,0,0,248,120
2017,7,0,0,0.0,0,0,165,121
2018,4,0,0,0.0,0,0,281,122
2017,12,0,0,0.0,0,0,118,123
2017,1,1,2184,2213.4,0,0,213,124
2017,6,5,11320,11217.9,0,0,769,125
2018,5,0,0,0.0,0,0,769,126
2017,1,0,0,0.0,0,0,442,127
2018,4,0,0,0.0,0,0,42,128
2017,12,0,0,0.0,0,0,547,129
2017,11,0,0,0.0,0,0,107,130
2018,10,1,3015,3038.0,0,0,939,131
2017,7,2,4445,4604.5,0,0,183,132
2018,12,0,0,0.0,0,0,539,133
2017,10,0,0,0.0,0,0,239,134
2018,11,4,2319,2319.8,0,0,104,135
2017,6,0,0,0.0,0,0,931,136
2018,7,3,5688,5705.6,0,0,157,137
2017,3,4,8554,8754.6,0,0,209,138
2017,12,0,0,0.0,0,0,3,139
2018,11,2,2230,2250.3,0,0,969,140
2018,12,3,6099,6164.9,0,0,353,141
2017,10,1,1715,1804.5,0,0,421,142
2018,11,3,6133,6047.6,0,0,340,143
2018,6,1,1137,1210.8,0,0,186,144
2018,7,2,4176,4226.9,0,0,425,145
2018,11,3,5274,5352.6,0,0,231,146
2017,3,0,0,0.0,0,0,123,147
2018,2,0,0,0.0,0,0,156,148
2018,11,0,0,0.0,0,0,521,149
2017,9,2,4571,4568.4,0,0,967,150
2018,4,3,4402,4437.8,0,0,173,151
2018,10,1,874,817.1,0,0,758,152
2017,10,0,0,0.0,0,0,19,153
2018,8,4,6665,6703.5,0,0,823,154
2018,1,0,0,0.0,0,0,509,155
2018,12,2,3594,3635.1,0,0,30,156
2018,1,0,0,0.0,0,0,979,157
2017,5,0,0,0.0,0,0,288,158
2017,7,8,18346,21258.8,0,0,631,159
2017,5,0,0,0.0,0,0,455,160
2018,9,0,0,0.0,0,0,276,161
2018,9,0,0,0.0,0,0,287,162
2018,8,0,0,0.0,0,0,137,163
2018,2,3,2982,2957.2,0,0,396,164
2018,9,1,584,672.4,0,0,947,165
2017,11,0,0,0.0,0,0,858,166
2018,8,5,11258,11235.4,0,0,189,167
2017,8,0,0,0.0,0,0,47,168
2017,12,3,7049,7099.3,0,0,402,169
2018,12,0,0,0.0,0,0,273,170
2017,9,0,0,0.0,0,0,468,171
2017,11,0,0,0.0,0,0,166,172
2017,12,0,0,0.0,0,0,187,173
2018,3,0,0,0.0,0,0,167,174
2018,7,0,0,0.0,0,0,313,175
2018,1,0,0,0.0,0,0,23,176
2017,6,0,0,0.0,0,0,262,177
2017,7,0,0,0.0,0,0,807,178
2017,4,1,950,1029.6,0,0,52,179
2017,12,0,0,0.0,0,0,42,180
2018,11,3,2455,2424.6,0,0,10,181
2018,6,0,0,0.0,0,0,139,182
2018,7,0,0,0.0,0,0,96,183
2018,9,1,1640,1567.6,0,0,785,184
2018,1,0,0,0.0,0,0,286,185
2017,3,0,0,0.0,0,0,277,186
2018,3,4,5676,5718.3,0,0,851,187
2017,5,0,0,0.0,0,0,239,188
2017,1,0,0,0.0,0,0,496,189
2017,5,0,0,0.0,0,0,146,190
2018,5,0,0,0.0,0,0,200,191
2018,4,4,5451,5560.9,0,0,35,192
2018,10,2,1843,1894.2,0,0,344,193
2017,3,0,0,0.0,0,0,303,194
2017,1,0,0,0.0,0,0,970,195
2018,12,2,2803,2817.4,0,0,186,196
2017,2,0,0,0.0,0,0,909,197
2018,3,0,0,0.0,0,0,569,198
2017,9,4,4239,4266.3,0,0,533,199
2018,8,0,0,0.0,513,87,508,200
2017,2,0,0,0.0,0,0,890,201
2018,10,4,4223,4151.0,0,0,274,202
2018,5,3,4334,4208.0,0,0,156,203
2018,3,0,0,0.0,0,0,529,204
2018,2,1,1667,1648.8,0,0,222,205
2018,3,2,4358,4292.0,0,0,69,206
2018,1,3,3515,3564.4,0,0,494,207
2017,8,1,1281,1291.3,0,0,383,208
2018,10,0,0,0.0,0,0,793,209
2018,7,0,0,0.0,0,0,678,210
2017,3,1,786,750.6,0,0,2,211
2017,10,2,1957,1925.5,0,0,686,212
2017,8,0,0,0.0,0,0,384,213
2017,7,0,0,0.0,0,0,953,214
2017,11,0,0,0.0,0,0,276,215
2018,5,4,9016,9087.3,0,0,940,216
2017,2,1,1631,1637.5,0,0,47,217
2018,1,3,4416,4464.2,474,86,402,218
2018,8,3,6014,5937.8,0,0,988,219
2017,7,2,4709,4682.7,0,0,260,220
2018,2,0,0,0.0,0,0,34,221
2018,10,1,1888,1881.8,0,0,26,222
2017,10,0,0,0.0,0,0,615,223
2018,5,0,0,0.0,0,0,665,224
2017,8,0,0,0.0,0,0,787,225
2018,8,1,3333,3229.8,0,0,224,226
2018,12,1,1800,1769.1,0,0,861,227
2017,9,0,0,0.0,0,0,313,228
2018,9,0,0,0.0,0,0,23,229
2018,8,0,0,0.0,0,0,58,230
2018,9,0,0,0.0,0,0,527,231
2018,11,4,9498,9469.4,0,0,532,232
2017,6,0,0,0.0,0,0,355,233
2017,3,3,4032,4135.3,0,0,282,234
2017,7,0,0,0.0,0,0,886,235
2017,9,0,0,0.0,0,0,651,236
2017,1,1,1352,1300.6,0,0,948,237
2018,10,1,719,834.6,0,0,403,238
2018,5,0,0,0.0,0,0,518,239
2018,2,3,5319,5389.1,0,0,133,240
2017,2,4,4867,4848.2,345,64,547,241
2017,6,0,0,0.0,0,0,783,242
2017,8,6,14034,13860.3,0,0,579,243
2018,3,1,2208,2232.3,0,0,161,244
2018,5,0,0,0.0,0,0,655,245
2018,3,0,0,0.0,0,0,539,246
2017,8,4,6095,6093.4,0,0,271,247
2018,6,2,4732,4711.6,0,0,232,248
2017,9,3,2333,2299.6,0,0,331,249
2017,10,0,0,0.0,0,0,538,250
2017,4,1,2389,2375.1,0,0,868,251
2017,7,0,0,0.0,0,0,708,252
2018,10,1,1453,1474.3,0,0,743,253
2017,1,3,5511,5392.5,0,0,686,254
2018,4,0,0,0.0,0,0,548,255
2017,4,0,0,0.0,0,0,915,256
2017,2,0,0,0.0,0,0,133,257
2017,2,0,0,0.0,0,0,116,258
2017,11,0,0,0.0,0,0,595,259
2017,12,0,0,0.0,0,0,865,260
2017,4,2,3431,3338.0,0,0,313,261
2018,7,3,4713,4751.5,0,0,336,262
2017,3,0,0,0.0,0,0,459,263
2017,11,0,0,0.0,0,0,259,264
2017,9,2,2835,2810.6,0,0,424,265
2018,9,1,1215,1226.3,0,0,969,266
2018,9,0,0,0.0,0,0,924,267
2018,7,0,0,0.0,0,0,254,268
2017,10,3,5621,5679.0,0,0,254,269
2017,3,0,0,0.0,0,0,847,270
2018,4,0,0,0.0,0,0,164,271
2018,8,0,0,0.0,0,0,715,272
2017,11,0,0,0.0,0,0,198,273
2017,11,0,0,0.0,0,0,139,274
2018,9,4,6911,6928.1,0,0,95,275
2018,9,1,1214,1273.7,487,88,17,276
2017,6,0,0,0.0,0,0,366,277
2017,10,2,2003,2022.9,0,0,491,278
2017,12,0,0,0.0,0,0,512,279
2018,7,1,825,735.4,0,0,677,280
2017,3,0,0,0.0,0,0,654,281
2018,6,0,0,0.0,0,0,851,282
2018,6,0,0,0.0,0,0,487,283
2018,2,0,0,0.0,0,0,523,284
2017,4,0,0,0.0,0,0,689,285
2017,12,0,0,0.0,0,0,892,286
2017,2,3,5585,5659.6,0,0,614,287
2018,11,0,0,0.0,0,0,283,288
2017,1,0,0,0.0,0,0,849,289
2018,5,0,0,0.0,0,0,35,290
2018,5,0,0,0.0,0,0,340,291
2018,9,0,0,0.0,0,0,48,292
2018,5,0,0,0.0,0,0,646,293
2017,6,4,7915,8080.2,663,118,50,294
2018,2,2,2121,2206.0,453,82,228,295
2018,4,1,1761,1726.0,534,98,203,296
2018,2,3,3479,3492.1,0,0,505,297
2017,3,0,0,0.0,0,0,725,298
2017,7,0,0,0.0,0,0,718,299
2018,11,0,0,0.0,0,0,889,300
2017,3,5,12082,12139.7,0,0,213,301
2017,11,0,0,0.0,0,0,106,302
2017,6,4,3212,3164.9,0,0,321,303
2017,2,0,0,0.0,0,0,544,304
2017,4,0,0,0.0,0,0,177,305
2017,10,0,0,0.0,0,0,227,306
2018,6,4,7052,7028.5,0,0,2,307
2018,4,2,5444,5432.5,0,0,934,308
2018,12,1,859,903.9,539,100,160,309
2017,5,1,1235,1121.0,0,0,552,310
2017,10,0,0,0.0,0,0,936,311
2017,7,1,1876,1863.9,0,0,939,312
2017,10,0,0,0.0,0,0,362,313
2018,5,2,1664,1643.2,472,86,659,314
2017,9,0,0,0.0,0,0,988,315
2017,11,4,5228,5204.7,0,0,201,316
2017,4,0,0,0.0,0,0,338,317
2018,8,0,0,0.0,0,0,468,318
2017,9,0,0,0.0,0,0,166,319
2017,12,0,0,0.0,0,0,211,320
2017,8,3,6856,6889.9,0,0,595,321
2018,8,0,0,0.0,0,0,339,322
2018,5,1,2425,2428.5,0,0,917,323
2017,1,0,0,0.0,0,0,630,324
2018,2,1,852,852.9,0,0,23,325
2017,2,0,0,0.0,0,0,488,326
2018,6,0,0,0.0,0,0,28,327
2017,11,0,0,0.0,0,0,316,328
2018,7,1,1411,1433.6,0,0,51,329
2018,9,0,0,0.0,0,0,0,330
2017,5,0,0,0.0,0,0,627,331
2017,3,4,8547,8281.1,398,75,96,332
2017,10,4,7213,7192.3,0,0,633,333
2018,10,0,0,0.0,0,0,593,334
2017,11,0,0,0.0,0,0,161,335
2017,7,0,0,0.0,0,0,655,336
2017,8,0,0,0.0,0,0,600,337
2018,9,2,1503,1520.9,0,0,517,338
2018,4,4,3065,2964.5,370,75,629,339
2018,12,0,0,0.0,0,0,510,340
2017,11,0,0,0.0,0,0,636,341
2018,3,1,2452,2435.3,0,0,974,342
2018,8,3,1921,2034.9,334,65,50,343
2018,8,0,0,0.0,0,0,700,344
2018,12,0,0,0.0,0,0,841,345
2017,4,2,1203,1250.0,0,0,949,346
2018,6,4,9007,9064.1,0,0,821,347
2018,3,1,2623,2864.4,0,0,582,348
2018,4,0,0,0.0,0,0,599,349
2018,6,2,4336,4365.9,0,0,106,350
2017,3,0,0,0.0,512,96,27,351
2018,8,5,7255,7240.1,0,0,227,352
2017,11,0,0,0.0,0,0,631,353
2017,1,0,0,0.0,0,0,862,354
2018,11,6,19727,21796.1,0,0,766,355
2017,7,0,0,0.0,0,0,437,356
2018,8,0,0,0.0,0,0,502,357
2017,9,2,4460,4474.1,0,0,324,358
2017,11,0,0,0.0,0,0,114,359
2018,9,0,0,0.0,0,0,716,360
2017,8,0,0,0.0,0,0,225,361
2017,9,3,3694,3661.0,0,0,755,362
2018,1,0,0,0.0,0,0,34,363
2017,3,0,0,0.0,0,0,468,364
2017,8,3,4800,4826.3,0,0,60,365
2017,1,4,7910,7938.7,507,92,89,366
2018,5,0,0,0.0,0,0,625,367
2018,5,5,6516,6556.5,0,0,564,368
2017,12,2,1927,1914.2,0,0,305,369
2017,5,0,0,0.0,0,0,442,370
2018,9,3,7503,7553.8,0,0,23,371
2017,11,3,3581,3545.9,0,0,58,372
2018,11,4,10327,10528.5,0,0,7,373
2017,6,0,0,0.0,0,0,459,374
2017,10,1,1656,1517.8,0,0,259,375
2017,7,0,0,0.0,0,0,319,376
2017,4,0,0,0.0,0,0,832,377
2017,5,0,0,0.0,0,0,805,378
2017,12,1,2238,2255.5,0,0,516,379
2017,6,0,0,0.0,0,0,878,380
2018,2,1,927,911.4,0,0,438,381
2017,2,2,4158,4171.2,0,0,261,382
2018,12,0,0,0.0,0,0,182,383
2018,3,0,0,0.0,0,0,234,384
2018,10,2,4669,4697.7,569,100,286,385
2018,3,0,0,0.0,0,0,140,386
2017,3,1,1295,1267.7,0,0,920,387
2017,12,2,2878,2770.8,0,0,879,388
2017,11,3,7373,7374.4,0,0,104,389
2018,9,2,2046,2004.6,601,109,519,390
2018,7,4,3800,3777.5,0,0,937,391
2018,12,3,7357,7351.0,0,0,17,392
2018,2,1,1895,1845.2,0,0,199,393
2017,6,0,0,0.0,0,0,71,394
2017,1,1,832,1050.9,0,0,534,395
2017,4,0,0,0.0,0,0,529,396
2018,1,1,1071,1119.9,0,0,314,397
2018,11,0,0,0.0,0,0,718,398
2017,6,0,0,0.0,0,0,494,399
2017,10,0,0,0.0,0,0,418,400
2017,6,0,0,0.0,0,0,466,401
2017,2,0,0,0.0,0,0,698,402
2017,8,4,7202,7367.7,0,0,245,403
2018,8,3,4762,4711.0,0,0,181,404
2017,7,1,3831,3798.0,0,0,227,405
2018,6,4,5660,5816.5,0,0,473,406
2017,3,0,0,0.0,0,0,873,407
2018,12,0,0,0.0,0,0,437,408
2017,3,3,4526,4464.9,0,0,552,409
2018,11,4,8175,8103.1,0,0,936,410
2018,6,0,0,0.0,0,0,724,411
2018,7,0,0,0.0,0,0,468,412
2018,8,0,0,0.0,0,0,898,413
2017,8,0,0,0.0,0,0,457,414
2018,6,0,0,0.0,0,0,482,415
2018,2,1,1448,1450.7,0,0,424,416
2018,9,1,1500,1471.3,0,0,795,417
2018,12,2,4251,4336.1,0,0,929,418
2018,10,1,2243,2266.6,0,0,553,419
2017,8,2,2780,2816.7,0,0,19,420
2018,2,3,2327,2292.2,0,0,222,421
2017,12,2,1993,1989.0,0,0,893,422
2018,1,1,1630,1635.2,0,0,429,423
2017,8,0,0,0.0,0,0,260,424
2018,9,3,2304,2348.3,0,0,369,425
2018,12,0,0,0.0,0,0,505,426
2018,12,3,5185,5069.7,0,0,600,427
2017,8,3,4226,4245.5,691,125,779,428
2017,11,0,0,0.0,0,0,779,429
2018,8,0,0,0.0,0,0,363,430
2018,4,0,0,0.0,0,0,389,431
2018,4,0,0,0.0,0,0,239,432
2018,3,0,0,0.0,0,0,916,433
2017,9,2,2001,1970.4,0,0,157,434
2017,10,3,3403,3436.5,0,0,578,435
2017,9,4,7862,7971.0,0,0,504,436
2017,9,0,0,0.0,0,0,200,437
2018,9,0,0,0.0,0,0,107,438
2017,2,2,3727,3695.8,0,0,218,439
2018,9,0,0,0.0,0,0,723,440
2018,6,0,0,0.0,0,0,6,441
2017,12,0,0,0.0,0,0,730,442
2017,5,2,2425,2434.3,0,0,221,443
2018,1,2,1606,1599.9,0,0,626,444
2018,6,0,0,0.0,0,0,198,445
2018,8,5,8560,8723.1,0,0,942,446
2018,8,0,0,0.0,0,0,640,447
2017,3,3,8730,8869.5,0,0,683,448
2018,2,1,969,1018.8,0,0,267,449
2018,8,3,4236,4478.3,0,0,859,450
2017,1,0,0,0.0,0,0,859,451
2018,5,4,6408,6441.6,0,0,588,452
2018,3,3,5298,5201.7,0,0,300,453
2018,3,2,2333,2352.2,0,0,840,454
2018,4,1,2395,2397.6,0,0,778,455
2018,2,0,0,0.0,0,0,502,456
2018,5,0,0,0.0,0,0,386,457
2017,12,0,0,0.0,0,0,981,458
2018,12,2,1392,1515.4,0,0,233,459
2018,1,0,0,0.0,0,0,837,460
2017,6,1,856,894.7,0,0,515,461
2017,6,1,2116,2103.5,0,0,735,462
2018,3,0,0,0.0,0,0,266,463
2018,1,0,0,0.0,0,0,782,464
2018,8,3,6449,6439.4,0,0,875,465
2017,4,0,0,0.0,0,0,769,466
2017,8,6,8007,8005.2,0,0,615,467
2018,9,2,5761,5784.3,0,0,297,468
2017,6,1,2074,2065.9,0,0,978,469
2017,2,0,0,0.0,0,0,112,470
2017,10,1,1700,1739.7,0,0,992,471
2017,6,0,0,0.0,0,0,917,472
2017,3,0,0,0.0,0,0,789,473
2018,5,3,6434,6462.3,0,0,908,474
2018,10,0,0,0.0,0,0,459,475
2018,12,3,4832,4751.5,0,0,42,476
2018,9,3,1872,1825.6,0,0,39,477
2017,5,0,0,0.0,0,0,695,478
2018,2,3,2168,2148.8,0,0,416,479
2017,2,2,3065,3046.7,0,0,893,480
2018,6,1,2691,2782.3,421,77,950,481
2018,5,2,3871,3873.3,0,0,692,482
2018,12,0,0,0.0,0,0,627,483
2017,7,0,0,0.0,0,0,580,484
2017,10,0,0,0.0,0,0,133,485
2018,12,0,0,0.0,0,0,571,486
2017,6,0,0,0.0,0,0,281,487
2018,2,2,2234,2223.0,0,0,732,488
2017,11,0,0,0.0,0,0,276,489
2018,4,1,1932,1986.3,0,0,551,490
2017,10,3,4914,4950.6,0,0,655,491
2018,3,4,4096,4337.2,0,0,352,492
2017,5,4,7096,7064.1,0,0,153,493
2017,2,2,4161,4110.1,0,0,90,494
2018,8,3,2291,2394.4,0,0,246,495
2018,6,4,6861,6893.6,0,0,345,496
2018,8,0,0,0.0,0,0,707,497
2018,5,0,0,0.0,0,0,107,498
2017,4,3,2469,2375.8,0,0,538,499
2018,4,0,0,0.0,0,0,510,500
2018,5,0,0,0.0,0,0,186,501
2017,1,0,0,0.0,0,0,401,502
2018,4,0,0,0.0,0,0,468,503
2017,6,4,8454,8548.0,453,83,11,504
2017,7,0,0,0.0,0,0,702,505
2017,7,0,0,0.0,0,0,307,506
2017,2,1,1024,1065.5,0,0,267,507
2018,10,1,2699,2808.0,0,0,210,508
2018,8,5,11519,11309.4,0,0,156,509
2017,12,0,0,0.0,0,0,535,510
2017,5,1,1642,1633.4,0,0,173,511
2017,4,1,0,0.0,0,0,599,512
2018,8,4,6878,6866.8,0,0,889,513
2018,4,4,1600,1653.2,390,72,213,514
2018,12,2,2718,2608.8,0,0,791,515
2018,6,0,0,0.0,0,0,134,516
2017,4,1,2077,2062.4,372,69,793,517
2018,12,5,6289,6276.6,0,0,743,518
2018,1,0,0,0.0,0,0,502,519
2017,9,0,0,0.0,0,0,211,520
2017,7,6,6210,6076.6,0,0,116,521
2017,3,1,2673,2542.0,0,0,981,522
2017,2,0,0,0.0,0,0,266,523
2018,12,2,2090,2011.5,0,0,413,524
2017,6,0,0,0.0,0,0,224,525
2017,1,0,0,0.0,0,0,564,526
2018,9,4,6982,6941.9,0,0,151,527
2017,5,0,0,0.0,0,0,394,528
2017,11,0,0,0.0,0,0,215,529
2018,5,1,675,714.1,0,0,805,530
2018,8,1,1806,1802.4,0,0,893,531
2017,8,0,0,0.0,0,0,400,532
2018,5,0,0,0.0,0,0,697,533
2018,3,2,4052,4027.1,0,0,133,534
2017,11,0,0,0.0,0,0,528,535
2017,10,1,2231,2244.6,422,79,543,536
2018,4,0,0,0.0,0,0,125,537
2018,9,0,0,0.0,0,0,109,538
2018,3,0,0,0.0,0,0,600,539
2018,3,3,2000,2017.4,0,0,578,540
2018,6,0,0,0.0,0,0,369,541
2017,6,3,7534,7483.4,0,0,517,542
2018,2,0,0,0.0,0,0,345,543
2018,11,0,0,0.0,0,0,328,544
2017,11,0,0,0.0,0,0,331,545
2017,6,4,2358,2409.4,0,0,344,546
2018,4,1,1928,1904.4,0,0,499,547
2017,12,0,0,0.0,0,0,108,548
2018,2,0,0,0.0,0,0,700,549
2018,12,3,6294,6327.4,0,0,841,550
2017,7,0,0,0.0,0,0,890,551
2018,3,0,0,0.0,0,0,666,552
2017,12,0,0,0.0,0,0,821,553
2018,8,3,6146,6122.4,0,0,343,554
2018,8,1,2443,2425.6,0,0,535,555
2018,9,1,979,849.1,0,0,694,556
2017,5,0,0,0.0,0,0,275,557
2018,7,0,0,0.0,0,0,720,558
2017,11,0,0,0.0,0,0,433,559
2018,6,2,1875,1877.5,0,0,819,560
2018,8,1,2224,2238.0,0,0,397,561
2018,8,0,0,0.0,0,0,544,562
2018,2,0,0,0.0,0,0,358,563
2018,4,0,0,0.0,0,0,743,564
2017,1,0,0,0.0,0,0,64,565
2017,3,5,6228,6246.3,0,0,73,566
2017,9,0,0,0.0,0,0,25,567
2018,4,0,0,0.0,0,0,705,568
2017,3,0,0,0.0,0,0,939,569
2017,6,0,0,0.0,0,0,362,570
2017,9,2,1857,1806.7,0,0,376,571
2018,6,0,0,0.0,0,0,32,572
2018,4,2,6037,5893.6,0,0,637,573
2018,11,0,0,0.0,0,0,995,574
2018,10,0,0,0.0,0,0,781,575
2017,3,2,4121,4080.6,0,0,750,576
2017,8,0,0,0.0,0,0,111,577
2018,3,4,8732,8583.0,0,0,992,578
2018,7,2,3946,3893.1,0,0,305,579
2018,9,1,2709,2701.2,0,0,215,580
2018,12,1,1138,1205.8,0,0,295,581
2017,12,1,616,563.1,0,0,816,582
2017,5,4,6287,6177.8,0,0,438,583
2018,12,2,3148,3157.3,0,0,98,584
2017,7,4,2995,3025.6,0,0,261,585
2018,5,4,8920,8826.7,0,0,309,586
2018,10,0,0,0.0,0,0,523,587
2018,4,0,0,0.0,0,0,501,588
2017,7,3,1895,1893.9,0,0,913,589
2018,10,0,0,0.0,0,0,41,590
2017,5,4,2506,2495.2,0,0,504,591
2017,11,0,0,0.0,0,0,614,592
2018,2,1,0,0.0,0,0,528,593
2018,10,2,4237,4193.3,0,0,996,594
2017,2,3,7784,7974.5,0,0,73,595
2017,3,0,0,0.0,0,0,21,596
2017,10,2,2015,2004.7,532,98,734,597
2017,5,2,4925,4878.8,0,0,770,598
2018,9,3,6738,6796.4,0,0,434,599
2017,8,3,2152,2128.2,0,0,920,600
2018,10,0,0,0.0,0,0,431,601
2018,11,0,0,0.0,564,103,852,602
2017,5,0,0,0.0,0,0,683,603
2017,10,4,11278,11393.7,0,0,123,604
2017,4,3,6681,6718.6,0,0,546,605
2018,7,0,0,0.0,0,0,656,606
2017,5,0,0,0.0,0,0,642,607
2017,11,0,0,0.0,0,0,588,608
2018,2,0,0,0.0,379,76,509,609
2017,11,1,2046,2060.9,574,104,105,610
2018,2,0,0,0.0,0,0,433,611
2017,8,0,0,0.0,0,0,30,612
2017,9,2,3730,3799.3,0,0,544,613
2018,5,3,1423,1555.7,0,0,747,614
2017,10,4,5604,5581.0,0,0,601,615
2018,9,3,4721,4713.0,0,0,502,616
2017,1,3,4607,4531.7,0,0,87,617
2018,10,4,4230,4287.0,472,81,280,618
2017,7,3,6189,6154.2,0,0,452,619
2017,6,6,14340,14507.1,0,0,310,620
2018,3,0,0,0.0,0,0,440,621
2017,9,0,0,0.0,0,0,837,622
2017,9,0,0,0.0,0,0,444,623
2017,7,0,0,0.0,0,0,782,624
2018,5,0,0,0.0,0,0,33,625
2018,8,0,0,0.0,0,0,875,626
2018,4,2,3084,3094.4,0,0,577,627
2018,12,3,5528,5503.7,0,0,115,628
2017,4,4,2153,2133.6,0,0,941,629
2018,2,0,0,0.0,0,0,172,630
2018,7,0,0,0.0,0,0,474,631
2018,1,0,0,0.0,0,0,482,632
