t1_id,child_feature_1,child_feature_2,child_feature_3,child_feature_4,child_feature_5,child_feature_6,child_feature_7,child_feature_8,t2_id
21,1.0525104255337363,0.09720405766290996,0.6573420988636366,1.247776037788945,2.881016024921574,2.997800421162065,0.550113625895143,2.2989500741552615,20
22,1.4603555170928755,0.010734348068797472,0.08800353576789366,2.4644208979626963,1.503165422790678,1.029872709550659,0.6065636468032046,0.7205028016981131,21
23,1.6657288048987215,0.022795009631984664,0.6907221002462247,1.8923046820513116,0.6614960975533403,0.7261995033551654,-0.2574180210472701,1.293905840519215,22
24,1.2784102108547912,1.719309599375645,0.578651192432778,-0.0930541714734121,0.11774122277188759,0.0728275453961662,0.4376696725214121,-0.10665253508878347,23
25,1.0874636650000238,1.214262079344068,2.8292940754714335,1.2259441385247245,1.2369957005695311,0.4402689146327443,1.4353198220004737,1.8311861264525244,24
26,0.3965055876192799,2.0167404050104087,-0.4616135258258367,1.128567799804106,-0.9387682557551786,0.016506881014550334,0.1970538678753131,2.171567806827553,25
27,1.94987998430538,0.43488447336964875,0.9545099827877686,0.2517074926081324,0.6377565982496081,2.2939813172242216,0.38850358507243876,-0.4316233713521378,26
28,2.0581814280864306,2.234528804810676,0.5279164182933898,1.5825867929747597,0.8443909849728327,2.6526954986807296,0.9178876015450154,0.7195727073016542,27
29,-1.0280523439463836,1.2822886088347558,0.9499996154620578,-0.45833654950953373,0.9850249353769148,1.7084384732842275,2.060046200751799,-0.24262321984401236,28
30,2.8066758858655225,1.8847040788121723,0.5889842745931806,0.4172305556498084,1.071821990586575,0.697861198933341,1.4528286853225914,1.671627447194492,29
31,0.8994835962298796,1.0686842676200266,3.073565253438746,0.1373392852681784,2.1535320871934935,0.5935491328024991,2.4119727315600907,0.23503535034155343,30
32,2.711952219576772,0.10705615883835484,1.2936073362832534,1.6620127611502455,1.388087507036017,1.5939444690029547,0.8592935756436049,0.6285121032534337,31
33,0.3315864097467405,1.76877371511628,1.6124736007927205,1.0170369786215023,1.3110087337948866,1.9221216314431704,0.14373801916465112,0.14869815713166545,32
34,2.9257709126837645,0.7550902765325104,1.7916066782367173,2.0170172687289356,2.9997105654751657,-0.6731750207825631,0.20538076662961813,2.0235379962240287,33
35,1.5935677976715126,-0.6452906919329753,0.46164523420733794,1.2506615750153895,2.3158227430643388,0.9424938741873227,1.2472523141780347,0.7149685085694706,34
36,1.5933787045206251,2.1740742605881556,0.22620688207346296,2.056175402296409,0.9828040079597262,-0.23860861597510086,2.5045376923646154,0.5688047778615797,35
37,0.5716239358614585,0.051251788204941695,0.8905203055309576,0.9724567253817017,-0.11451197414016812,1.2099119773052256,2.6771059390578817,1.8642808934324682,36
38,1.7499299253602336,0.07684071597570674,1.427640298665696,3.541950868054876,1.6955250478626747,2.7155264972725774,1.0725529736076598,-0.21710856342049079,37
39,0.7642916351196707,0.9484818208456244,-0.15417999912016467,0.7588029473059921,0.5839450492612841,0.5034807293795232,2.147440189630289,2.632348037291684,38
40,0.1310155125973227,0.47481452285318915,0.5902829183087074,1.7101894366219381,1.706046531964701,-1.3070649686950584,1.781743370744441,-0.7110142488015143,39
41,0.5852769195080841,1.5379816978732235,-1.1893580386841234,1.5567784087194423,2.7617256581860623,1.087435867951873,1.8052215593410215,-0.8799449857826849,40
42,2.204835329330775,0.14073819540806498,1.6419341038922513,2.3094068856576504,0.02277150097766234,2.38584842296573,1.1993212935777735,-0.39740689956965025,41
43,0.6136837410099236,-0.24318056826100265,0.8122768255462558,0.7929249810653981,1.292407923771954,0.9004804806805059,-0.5197177657797367,2.009240390837906,42
44,0.03878842630954982,0.9983395325147945,0.1787053255898463,0.39883594804573297,1.7489182299060948,0.1504978612893253,1.1265351271234336,1.9979068278989978,43
45,1.5662749302278116,1.571129841620573,1.2520156536337996,-0.5424668253204195,2.3485210140189947,1.028832933000498,-0.48226975706197805,1.6178077155495834,44
46,0.9116581653085203,3.0355991857254168,2.2761504435950615,0.13709662118575883,2.718199387118016,-0.41098118114881554,1.2197323685800574,-0.22068902423052394,45
47,1.0939939041319915,1.2338732654905098,1.9119375167248487,1.0707762327950838,1.1597874143498172,2.950623514970477,1.9426597295853762,1.7826538279406052,46
48,1.8039157546266713,1.607569752761754,0.7780370747671754,0.7207203492751315,2.6358130799256947,2.0374478753899075,1.2540023004134255,-0.04208861577020517,47
49,0.8597864182598671,0.2981417223673405,0.6011672295059846,-0.9619348687042824,2.3796603568782144,-0.4425868570053144,0.2813880515959096,0.47195407347987506,48
50,-0.5194270854682257,0.537743341100406,1.5216814177318139,1.8156556259941863,0.6934805270222748,0.7468586606595333,1.5885101363591412,0.9015043151302793,49
51,1.2265551582749874,1.5162572105066512,1.1839449659146617,0.7259928268669711,1.2763757210966122,0.16742859829491463,0.6749220376089384,2.0467458539421033,50
52,2.341965627144423,1.082605751334385,0.7948684810004206,0.31403101940049194,1.5200068887090834,0.5909592705455657,1.4736961228435266,1.1924059984500268,51
53,3.3189613117477688,-0.5536161971507887,-1.8377495642916388,-0.9551261788673013,-0.4826756115683899,-0.480513402071864,0.7803316107838362,1.3058517178370386,52
54,-0.7072886048865157,0.6119396776994921,0.7571075072851061,-0.2637181215515263,0.9208808837116036,2.016785447675918,-0.28102073168631914,0.5769895194013408,53
55,0.3828605069461408,0.76337970738695,-0.016420798106863144,0.6855113281651188,1.4253824440584841,0.5607931102917523,0.12273835418813595,1.053017955941991,54
56,1.1897560815465453,1.8437062930831605,0.48441007245815815,1.4497327763230363,2.6823285881019143,1.6896695899279404,0.59618660138908,0.6317912586475746,55
57,1.5042375440088867,0.36283043414196325,1.1027344311929723,0.9728474357437618,3.9811933296815316,1.0002620087475391,0.06982707830930046,3.436972060193396,56
58,2.049280450631719,2.4024794709845136,1.9398242704003221,0.6894901508083453,0.8314381479393574,0.7248330920333521,0.1982078702278831,1.9996122003354837,57
59,0.6935835011038145,0.7907309773973238,0.6989199623176453,1.8528171255624237,2.476685969397842,0.6001167359368194,2.5386035410744747,-1.4976172471516107,58
60,0.608346135268614,-0.7053999324225406,1.5277312829260505,1.488516745699739,0.8721691896286939,1.4635607664814143,1.610051800562037,-0.8905463321463278,59
61,0.47156717783219926,2.216204729513,0.17722203432157224,1.8433483142390448,1.306585128700286,1.005824221890359,0.6508259904173039,-1.2159595338639004,60
62,2.0945115051589287,0.07738303874443941,1.9627460059476456,0.4169290086165546,0.9976864901845686,0.869807439492223,0.17936933491354046,0.8841337912082999,61
63,0.7979768510005341,1.2935186308608868,2.1867962973505186,0.8414625481154083,3.454645401785222,0.4829284026836046,1.920971113318469,1.6747513521105726,62
64,2.776415603263052,0.9144421667157885,1.3698849408215164,2.3189607917694643,1.0500556909096426,3.0510767322807766,-0.7762530637319054,1.0885664639121917,63
65,1.7899908450774533,1.181356624682345,-0.2670043727176621,-3.164294602643378,0.781553997644431,-0.09580360719087166,0.6798972284662961,1.3210925354798453,64
66,0.291636724042286,-0.0007368993650269662,2.4555205180739956,0.1528727906567141,1.8365578801317723,0.4300824286346744,3.66761598288628,2.017489488051507,65
67,0.4598515806936596,0.9135545465678185,0.2817026926595144,2.3965507772893053,0.8637301287985057,0.7469223552688558,1.3734268790415385,1.477879792764798,66
68,1.0369120168915722,-0.8364893425573756,0.6410091414973129,0.41173851876558354,-0.9275796319295861,0.10947601512253091,2.3911886592742815,0.1836616885963025,67
69,0.12389397066220842,1.5752092403156248,1.2925677746683317,-1.067123986360195,1.7087024219476037,0.3034153534580569,3.191311802039302,-0.46166081133865555,68
70,-0.16077711122015814,0.6187707170928861,0.874063133203069,1.120541492658564,-0.9179710771388487,1.2586497046275775,0.13625855993090263,2.4485291943338288,69
71,0.8523282956794661,3.238488000895556,0.9895564453962741,2.1561310230377084,0.5130681546617059,2.6516216544674798,1.3021636954281994,0.6597893846077096,70
72,0.6274828006336741,0.4088149305994492,0.9135889876221472,0.6420811643082998,0.46323031992574826,1.2615123201171388,1.367780556099314,1.0034527403105755,71
73,-1.0455253870464056,0.3537432062828685,-1.248292090266499,1.3586795923449564,0.8114438018882884,0.11850106712902986,0.34471706019749626,0.6314043661633397,72
74,0.05615906843248719,1.216691965555891,1.6589030282815578,0.016206434553010518,1.9310961384129577,2.147495985434534,-0.6458308121218099,1.2096372633937198,73
75,1.9716396750835703,1.5301882284738688,0.3519305431100721,1.4857669975234176,2.1582877217738634,-0.21734032530864056,1.372202219094983,0.23297057198095317,74
76,0.7956743066730405,0.9088171171752993,0.6935516200937001,2.1433204186960184,2.6580512680896526,0.549706990633537,1.5176774629559464,1.0585356897095048,75
77,2.3523104631619507,-0.1866112597501033,0.11198298638770832,1.6801899300331435,0.3990568377337411,-0.42110898815206643,1.0727069363203594,1.8948750523269007,76
78,1.4940828985305554,0.45983726798410085,0.8161928705239222,1.7974092930034176,0.9369186909866507,0.8774498587396866,0.6171358411679984,2.6397432537993013,77
79,-0.01553012592471359,-0.06957210114899626,2.306770776552089,1.190328329053359,2.222130633238258,0.13767463985345973,0.6553499221281454,1.877358009286058,78
80,0.8894946290438682,1.0015148090509036,0.7548623194278358,0.6086509187818174,2.380096739589082,1.490484965025761,1.9112117657528798,2.172237968921779,79
81,-0.026499258209771615,2.117418476599342,2.495522189986868,0.9699039924276064,2.2236710364860905,0.4965829988815318,1.3019461299211659,0.9984522175474312,80
82,2.883427065724157,1.7543391863969,1.7857351567220687,1.6653760095589618,-1.0285043456153566,0.6272885656054832,-0.18363445386709842,2.2535205614981457,81
83,2.7853648827480626,1.0032025892693464,0.31341060627333717,2.757986361102481,0.01622557040149397,0.955040817370081,-0.641225653216793,1.954357938986755,82
84,1.4003991117938157,1.6270226213373504,2.422721084414942,-1.2655739461311604,1.2103844865905786,0.37495261631766597,1.4352681785298813,0.03988377955635236,83
85,2.4952989034915634,0.38311084419986463,0.5278585044135715,2.0809009605535875,1.0377290349886756,0.015398060220823573,0.49845889490312045,-0.5735669837919444,84
86,1.0396379529146802,0.48665428231376406,0.7726184964404526,1.7904961656094565,0.14677011030087983,2.8977890752515396,4.123446936008346,0.017502286197173977,85
87,-1.299562318622404,-0.4741807598564034,1.4996050476117124,1.84625280493926,0.4092639689003932,2.536688673401212,0.4916239776821594,2.2263733306041584,86
88,0.6628862913764444,0.47080775632673577,0.9027458639425043,1.2374126694319258,1.542712300046854,1.6410094010874432,0.6869442362681719,1.2191086822232535,87
89,-0.39383272979707495,0.7247933766606004,0.9047968355651983,0.8032949776713116,1.9431817573881436,1.415963737958864,1.6024172549214186,-0.2693418723241858,88
90,-0.42265270737795224,0.8939458383162092,1.4578931854281691,1.729742100780691,0.4067491631269471,2.521817674408064,0.46175535129235157,0.25336541267507173,89
91,-0.5233894302093423,0.5599999635659534,1.352211245699523,1.9211357360144614,2.532063456310832,0.9353889835415986,0.07526271445282595,1.1418084008763596,90
92,0.3787647282726949,1.403251632286763,2.133993419866996,-1.4855085281180003,1.6237987043724025,0.3799692976566712,3.333556524786341,0.9776786774484336,91
93,1.0961935605061262,0.5075358996963392,1.8810434125631676,-0.12983365550979364,-0.6896038273784661,0.8496161827134596,0.40245218143876604,1.6972223850065884,92
94,1.3820620430386201,1.6870531814466072,1.0747485841588176,1.0925032049361336,1.5543284665390205,-0.03471003375352777,0.09106201057159813,2.1889713815513963,93
95,2.539986342267279,-0.5076466521832701,2.6148425395922406,1.418174444833999,1.7416638644561973,1.5437366295205441,0.6229371855975249,-0.7975576803186959,94
96,0.8762907393832912,0.2241111533504977,0.25359178105888025,0.6841961270372499,2.2764206080978484,1.8766649247278688,1.4294114077578772,-0.015004638552784222,95
97,0.6289650299305456,0.4194946749055779,1.079955060076786,-0.70473275232724,-0.0019244698771496704,1.0223068026346152,1.0485466012735458,1.3638707378549764,96
98,-0.23418151403059784,1.6457210500008623,0.43615403271780673,0.1438860624810523,0.6994715098485338,0.8416242959409868,-0.008128132467776883,0.5278875604429735,97
99,1.6925356341456173,0.9839216989431563,0.5540689594446255,1.3776184410194745,1.5064521967845126,2.471035168641969,-0.8337307091803006,1.568625806118009,98
100,1.2767798411800704,2.0246670919701923,0.6799306762216593,1.5821725022871425,0.7958621623520667,0.6540022464718573,-0.11901883429170068,0.5738148949866013,99
101,0.2750358220988295,1.587686505772044,0.32477364811103726,-0.2699380117886374,0.011440206406852949,1.0365099095455588,1.366131308293902,2.2316672337173493,100
102,0.5987234847684144,0.8068670075702156,0.9757479138402253,1.1397569789489677,-1.0564583680886028,1.0772978185756354,1.1770112656513028,0.4344489978771797,101
103,0.40804679315117065,-0.10874040904220572,1.7076422534481712,0.6584460290846097,1.1883172228219394,1.5316423581551206,0.5481997550091386,0.5321284637372214,102
104,-0.9250679080269031,-0.20672878844773868,0.8163800561703018,1.508778788026158,0.7063866175073173,1.399792327904123,1.4265165667092283,-1.6382917019949819,103
105,1.283616901625304,-0.054446276955593786,1.6692598481694332,2.2021976056117074,1.962551071567784,1.2839186288852285,2.0621928062145614,2.873984449045201,104
106,1.1562086525141955,2.787428592745326,-0.822459855945435,2.098961892760027,1.0677929059213067,-0.512737300418485,1.7013787909673033,0.6369688816927909,105
107,1.347049915162502,1.0132372308945157,1.6033517949659617,0.4699123010426268,-0.1191769683701962,-0.29728435652479024,1.1136091460199629,-0.8023654867156482,106
108,0.7278973605011765,0.9383886099630767,-0.01899797804967096,-0.4539109145849627,-0.005317957574313192,1.8709082737335287,0.8382034642319606,1.0500760100692539,107
109,2.089100493563069,2.3187526827498424,1.3273497407082657,1.821835653496407,2.457202412036651,0.5483607007650027,0.20396742922634614,2.5381259256448523,108
110,-0.11058521793403497,0.23871908246591,0.08820111144715526,1.2037841887286231,0.44400070155960025,1.7394492648028792,2.0319978187358947,1.6298287425725748,109
111,-1.0129343170750178,1.8058203423591865,-1.306713891972894,0.623442789406635,0.7161837594092653,1.2474824747951674,0.6574914390392493,0.03175150319291853,110
112,-1.3709911363727167,-1.0418585949251349,1.0185784975665064,0.3930654908041772,0.5030827580619526,0.7854899771837927,0.36533498634600714,-0.056234388196301666,111
113,0.08066630737513569,1.682421124195769,2.3379859749388956,1.3081542789403793,0.41385522664376617,1.3379117800104516,1.075215891228643,1.1964966229204554,112
114,-0.5752042050570303,2.028034706052489,0.21043349531560973,0.8202421054839512,1.4701087395429766,-0.9050576586554917,0.388086161562495,1.7990437796363214,113
115,0.10577502256958049,0.9187342120045051,1.015585163824109,0.9368430309882948,0.974994726794688,1.936259448798008,-1.4692878481457368,-0.8368705734067843,114
116,-0.20755611351215908,-0.4054512388174343,1.7454625444275194,1.8608758452502459,2.5840865755619626,0.6086115158516083,1.3473868174880583,0.1960157302018074,115
117,0.5201340187928774,0.8520418562103144,2.1099177123086514,1.8217812488330876,2.1639822617864173,0.7745570787500277,0.7909548172405002,0.2569440084911231,116
118,2.589968280730725,-0.6351565038836191,-0.7891899851919644,0.9480288398538107,0.69606903129665,1.9202439401201619,0.018952116133178598,1.4808424367858686,117
119,1.8793930153060439,-0.7870916113968844,2.0130406268744547,-0.3494262258841063,1.5073325554970713,-1.0941549782061033,1.4806501843639555,0.9743488771907727,118
120,1.2931777586411533,1.1779581914455655,2.066596607971732,1.1833565055866315,0.4971147363603472,1.1906453431765884,1.312170773491867,1.778339405067237,119
121,-0.6116826662524826,1.8793811386132924,0.6670491131794078,1.4879375841851679,1.567331650920097,-0.13454256451029734,1.489874839676144,0.7268548692087698,120
122,1.7737253765869376,2.128314533664704,1.8468230099375103,1.7329007823605242,1.4709831113611391,0.7020801305188242,-0.5489582320860067,2.009064393321233,121
123,1.3735055246336172,3.2220140674402113,0.9257142419091376,-0.9046654961380882,0.8960411044379867,0.14089921089206958,-0.04695472901479669,1.9603806237812123,122
124,2.5340915439091396,1.4048089663129872,0.45459381603621185,1.0775899875667876,-0.49266423589219266,3.0756145937375416,3.6109735349752987,1.5090460173294313,123
125,2.4828557878475,1.2177435511526122,0.005743289423405851,0.5004242216930492,1.2504270854224058,0.41668456154907774,1.047530877144156,1.3050983548652644,124
126,1.6064475029359322,1.476068187721716,1.3425647364434354,-0.275815237948855,1.1290730869372865,2.7252606774052945,1.485660535286453,2.598452535176646,125
127,0.9905348584553426,0.14424429540471884,0.7220656804646031,0.7987227793499518,2.194661848326995,-0.774159193799917,1.5412973369657923,-0.6529554681011838,126
128,0.13232310477150444,1.2406430308540413,1.162915728376629,1.85086917687315,2.768308853959268,2.168220734781849,1.9085322195436063,1.8169819247741388,127
129,2.567091618930763,2.0376233895056695,1.8863834125816388,1.4491284903292234,0.06094473985612303,0.6818463194921244,0.9841307113990493,1.783145298616462,128
130,0.1050442521895929,0.8270090474785858,-0.44290177176556944,0.8879854234104582,1.0745731236943141,2.071635774462672,-1.5750033904253473,1.4038525420194772,129
131,1.4207386889597502,2.053809846767609,1.0385777689253848,1.7063956632351418,0.9890353615217189,1.233501927315865,-0.7452460366059868,0.5090349168082607,130
132,0.5422302969309389,-0.0168425955107383,2.7309629931278674,1.0600338811362955,0.5079756008192591,2.891223289902469,0.41764364367616746,1.158385024881234,131
133,0.055373906769000225,0.3353513226052963,1.7049729471575894,1.5741195317257277,2.6215920504964263,0.1809371103644315,2.6005090167696396,0.6932411299092156,132
134,3.553427311013168,-1.3205633166741508,-0.1416146167802883,1.0594136425020908,0.839186992561761,1.6979478988133514,-0.0439757725028036,1.9964816289583815,133
135,-0.09994508291040405,3.4070153985670197,0.7579510801059417,0.4984778757434699,-0.11826290588978394,3.587944617672308,1.1452767946662297,1.2134376014087103,134
136,0.8792762381375904,-0.7981297472389575,0.22735672589375977,3.1197777345704827,-0.26844338665213807,1.807503119571948,1.2840598850479932,2.8168378078530942,135
137,0.2601274333804988,0.627569346273124,0.3822903780003888,1.887734144161914,0.028006230346805938,1.9180588976484962,-0.5913430150097243,0.5702907805070265,136
138,0.40783147751692816,0.7099312167645769,2.3669961083479842,0.5254799878143173,0.3177072211576121,0.01129842154735028,1.092485314759248,0.6626182262929073,137
139,0.1841653009871943,1.1678503416075106,0.17589339329440523,1.0333367497571488,0.6244338008599924,0.238817064552032,2.3298988833560745,0.05300167818374013,138
140,1.7585105535285563,2.397829684915032,3.094104902134798,2.3534116734716655,0.6727981565254709,0.623315406164705,-0.17888041645720532,1.717168873335817,139
141,1.3472177024245477,1.0863764987029096,2.219203269302464,1.2678984097111747,1.0225772693678654,1.169953860882783,-0.8477088880698391,0.8874801502601922,140
142,1.0286500925337276,1.1505540425911325,2.2164051906627984,0.5760120885585093,0.9594445969998385,-0.2350233162244928,1.6466654767629239,1.4850632518293114,141
143,1.070612817946159,2.303811000641796,1.019978403776932,-0.0277615665092823,2.491775228004485,-0.882364109979741,0.5426029076635598,0.5760099836883371,142
144,0.301701642492053,1.5148921843535152,1.040497204874069,1.075887728331041,0.6246551842885864,-0.10348997225369683,0.5779663068256351,0.5492989304162662,143
145,1.0493935561772962,-0.6259025633219297,1.191814500162994,1.0324659051393843,0.3060713611509135,1.1410348257059766,2.6341876881181774,0.09804465733546275,144
146,0.7126183309038092,1.7313207340276788,0.021957049146227536,0.49723009479312796,1.9000377066404848,1.9104814415091116,-0.25998474566729834,-0.09859527544101887,145
147,1.5354712326523272,0.8847408444777216,2.5245774505749488,2.55958507790519,1.0083976675937962,1.6683615245409447,1.1774761315091506,1.9458094365394734,146
148,0.36778906861266414,-0.3809083888049305,0.842007521556926,-0.961195016430564,0.38075703351609425,1.370926222405824,0.3174494420529165,1.6483612795174074,147
149,0.8208303071018336,0.42983192968876516,-0.558558647036353,1.3805130424348795,0.10638315768962658,-0.16589422196340187,2.0213925404778763,1.7034300173226278,148
150,2.166634151991766,0.845841003167188,0.1478774150004014,0.12390317347001378,2.0906973637335784,0.911365550872907,3.4626453888205777,0.8720164834063502,149
151,1.2683431392095432,1.1410360714102439,2.2003247308562726,-0.2018046057966445,1.1210628107893934,0.16814681977103474,1.3299382705911218,0.5822014700224141,150
152,2.983595826715782,0.3340128497635311,2.8719390037007457,1.2746952436471086,-1.4391038325918526,-0.6187380545652188,-1.2403794686125167,1.1438455625596213,151
153,2.546646019117196,0.08020497212164801,0.8425083834434164,1.0832593786643918,2.7393135084371973,2.1288155015162475,-0.10596486431600072,-1.08420077981904,152
154,-0.5043446903343534,-0.33565772443533914,0.05319758922763962,1.172484336667347,-0.04122250404979155,1.0965281828491833,1.0731285984032575,2.2907044182584633,153
155,3.4997504184791883,1.2850848056411812,-0.16723514628633107,1.6301138379817177,1.8441076010997035,0.6930984356923278,0.42484277321465447,2.1640184922184327,154
156,-0.5659728368859651,2.204100432683768,0.04599537694587186,4.2623690739668785,1.8650568478414726,1.5741288093062247,1.5783620899622246,1.9177513795153232,155
157,2.0943346199655406,1.556164135632395,0.8227601204812192,1.497654586299101,2.5551118070708823,2.0490601294248334,1.5519540231398512,1.7986527415249776,156
158,0.08470440671280033,-1.6946563585951866,0.18015986003461104,0.30415093483280875,0.26030061631036583,-0.048632512695330865,2.858148527200577,1.483626280326803,157
159,1.0114788553279281,0.4413923203473893,1.1605780507068675,1.0846030827617112,-0.389147817177685,4.314763877607359,0.22001311562924408,-0.252735594648104,158
160,-0.5856657668017391,1.6618273785091864,0.550033456458753,0.935818330938738,-0.009166639976577073,-0.03008363864011887,3.093111305754524,1.3214434671837385,159
161,-0.3336814722181889,0.731281513230704,2.5909341057771433,-0.3052250086261108,0.7645406130519186,2.014952549541259,1.1174820390327918,1.416315539672033,160
162,0.5482317966799277,1.1283289088637354,-0.15320017541035913,0.14992654091163116,2.193097266951048,-0.5244580963245098,0.39012264523128315,-0.15787462428104027,161
163,1.0561500493958564,0.2861037101823275,1.3266582970721035,1.3897999817296167,1.7971340029009946,2.1604769026067157,-0.47899402790948864,2.0661482238757274,162
164,0.003936590228485026,-0.33488146913234473,1.5770307547099398,3.116143789457295,1.8950918240977548,1.0152680460726182,1.7051911523505554,0.16950662237464043,163
165,-1.243915481763728,2.8643827853501405,2.202317267529553,2.3646214011582294,0.9058063454301035,2.31803996752494,0.8361575472235954,3.332729742846179,164
166,2.822785297091308,0.38834150294850234,2.3433643562593582,3.079199567223043,2.1113131976600314,1.8230012859692895,1.493749054030886,2.3471088372171267,165
167,2.188605147883745,-0.27627470859525816,0.900150515875541,0.4574249532096778,1.7038404421057836,0.717661842362537,1.7693069091012412,1.1875448104611337,166
168,-0.3068225716716606,0.7041756115241022,1.3243216553575026,3.372652995282722,2.933264066958367,0.8303934716140727,0.2810853378147312,-0.03538867502645826,167
169,-0.42809099290199915,-1.4986363506062674,0.6072628938788074,-0.7130560055260633,1.801615234044811,0.9318606880180401,0.47121699169245224,3.140512333661696,168
170,3.4880869578397418,0.9229404353269137,2.19553846120313,2.7793751276808045,1.7448480174229557,1.665295226193642,-0.15403498686016315,1.9550711901402626,169
171,1.6170820155544947,1.9457916495122818,0.5146119652316431,0.985548112858974,0.5401902349179246,2.8579148064643336,1.8611385329702363,0.9684986886730265,170
172,1.9414904128575246,0.46861554765897573,3.2067779460407526,1.9921729010549112,0.6913991759667951,0.21475859513151974,1.379524510959754,2.4129513506210616,171
173,0.666819867156422,0.6274747682879751,1.3877262702757198,0.9262228923878438,0.9269034445750476,0.24476933651578203,-0.17551003284345068,1.174550404929959,172
174,-0.46853942585899455,0.8988939681887645,-0.7453059376131805,-1.1864531839162527,0.806794000110573,1.1803135302117131,0.8777866919782145,0.5591231704089265,173
175,0.07923411877874587,1.28406812668789,0.4297327254713392,-2.6720195839047967,2.5201863063163708,0.8078081380898217,0.8785249463799119,0.8759291659046435,174
176,2.0537776220406903,1.9752552928962477,2.6476204339839793,2.062648121113348,0.2513916368079847,1.5008046263455093,0.8646882894005052,0.4251763319472639,175
177,0.6661423145159671,0.021339084102449224,2.464910584202957,1.492846709505269,0.12269294837371081,1.4272026207097008,2.493489597957035,0.6770327459754073,176
178,2.346819020993309,-0.39508422444243974,1.2990723977347827,2.623109804900884,0.053924605749789745,0.34765089877559874,1.070117009402182,0.31278274107193016,177
179,2.458232550358321,1.3668443844142668,0.40696578565152075,1.3860020117377192,0.5427771309576175,1.0361015056025216,1.0796897314842373,2.709946828344095,178
180,-0.2320942843132381,0.69165567090796,0.22842799438884998,-0.8559605848240033,-0.03693699873820333,0.6517657854530337,1.496059108184234,0.17224710304631596,179
181,0.44465876567760865,1.4997208200637349,-0.5438440088275396,0.8548649018175182,0.817300696238654,1.7010061521893627,0.7683095857524953,-0.840910149088234,180
182,0.8474845346327435,-0.06111487440422492,3.4433076168392556,1.6396612920074234,1.0009758170058147,1.3910218872916187,2.1922337212182055,-0.7216761976523463,181
183,1.2069349359433748,0.7486200420263505,1.8354313441022836,0.656156543870041,1.2920863871131685,2.43578267906424,0.7965482020992654,1.3827105751777455,182
