session_id,user_id,action,action_type,action_detail,device_type,secs_elapsed
193,1694,header_userpic,data,header_userpic,Windows Desktop,2679.0
194,1694,qt_reply_v2,submit,send_message,Windows Desktop,1354.0
195,1694,dashboard,view,dashboard,Windows Desktop,1470.0
196,2692,personalize,data,wishlist_content_update,Mac Desktop,585.0
197,2692,show,view,p3,Mac Desktop,669.0
198,2692,personalize,data,wishlist_content_update,Mac Desktop,18.0
199,2692,personalize,data,wishlist_content_update,Mac Desktop,918.0
200,2692,ajax_photo_widget_form_iframe,-unknown-,-unknown-,Mac Desktop,599.0
201,2692,show,view,p3,Mac Desktop,438.0
202,2692,similar_listings,data,similar_listings,Mac Desktop,638.0
203,2692,qt2,view,message_thread,Mac Desktop,959.0
204,2692,index,view,message_thread,Mac Desktop,729.0
205,2692,show,view,p3,Mac Desktop,181.0
206,1789,header_userpic,data,header_userpic,Tablet,405.0
207,1789,ajax_refresh_subtotal,click,change_trip_characteristics,Tablet,17.0
208,1789,ajax_check_dates,click,change_contact_host_dates,Tablet,114446.0
209,1789,dashboard,view,dashboard,iPhone,830.0
210,1789,dashboard,view,dashboard,iPhone,1019.0
211,1789,header_userpic,data,header_userpic,iPhone,1795.0
212,1789,similar_listings,data,similar_listings,Tablet,103.0
213,1789,header_userpic,data,header_userpic,Tablet,136.0
214,1789,recommended_listings,-unknown-,-unknown-,Tablet,57.0
215,1789,confirm_email,click,confirm_email_link,iPhone,386780.0
216,3024,unavailabilities,data,unavailable_dates,iPhone,700.0
217,3024,show,view,user_profile,iPhone,0.0
218,3024,active,-unknown-,-unknown-,iPhone,167.0
219,3024,search,click,view_search_results,iPhone,3846.0
220,3024,show,-unknown-,-unknown-,iPhone,640.0
221,3024,search,click,view_search_results,iPhone,34067.0
222,3024,update,submit,update_user,iPhone,1684.0
223,3024,show,view,user_profile,iPhone,1613.0
224,3024,index,view,message_inbox,iPhone,48.0
225,3024,search,click,view_search_results,iPhone,200900.0
226,1048,other_hosting_reviews_first,-unknown-,-unknown-,Mac Desktop,157.0
227,1048,index,view,view_search_results,Mac Desktop,2569.0
228,1048,ajax_refresh_subtotal,click,change_trip_characteristics,Mac Desktop,1184.0
229,1048,personalize,data,wishlist_content_update,Mac Desktop,62.0
230,1048,personalize,data,wishlist_content_update,Mac Desktop,854.0
231,1048,ajax_refresh_subtotal,click,change_trip_characteristics,Mac Desktop,1921.0
232,1048,similar_listings,data,similar_listings,Mac Desktop,0.0
233,1048,similar_listings,data,similar_listings,Mac Desktop,15.0
234,1048,personalize,data,wishlist_content_update,Mac Desktop,5846.0
235,1048,personalize,data,wishlist_content_update,Mac Desktop,944.0
236,3130,ask_question,submit,contact_host,Mac Desktop,682.0
237,3130,personalize,data,wishlist_content_update,Mac Desktop,131.0
238,3130,recommended_listings,-unknown-,-unknown-,Mac Desktop,147.0
239,3130,dashboard,view,dashboard,Mac Desktop,878.0
240,3130,show,view,p3,Mac Desktop,188.0
241,3130,show,view,p3,Mac Desktop,47.0
242,3130,personalize,data,wishlist_content_update,Mac Desktop,731.0
243,3130,personalize,data,wishlist_content_update,Mac Desktop,57324.0
244,3130,index,view,view_search_results,Mac Desktop,703.0
245,3130,ajax_refresh_subtotal,click,change_trip_characteristics,Mac Desktop,530.0
246,1905,search_results,click,view_search_results,Mac Desktop,41814.0
247,1905,search_results,click,view_search_results,Mac Desktop,274.0
248,1905,ajax_refresh_subtotal,click,change_trip_characteristics,Mac Desktop,653.0
249,1905,show,view,p3,Mac Desktop,11132.0
250,1905,show,view,p3,Mac Desktop,7640.0
251,1905,similar_listings,data,similar_listings,Mac Desktop,86.0
252,1905,index,view,view_search_results,Mac Desktop,22710.0
253,1905,personalize,data,wishlist_content_update,Mac Desktop,631.0
254,1905,update,submit,update_listing,Mac Desktop,261106.0
255,1905,ajax_refresh_subtotal,click,change_trip_characteristics,Mac Desktop,599.0
256,155,confirm_email,click,confirm_email_link,Android Phone,23718.0
257,155,ajax_get_referrals_amt,-unknown-,-unknown-,Windows Desktop,98805.0
258,155,header_userpic,data,header_userpic,Windows Desktop,215.0
259,155,authenticate,submit,login,Windows Desktop,1480405.0
260,155,ask_question,submit,contact_host,Windows Desktop,508.0
261,155,qt2,view,message_thread,Windows Desktop,39161.0
262,155,header_userpic,data,header_userpic,Windows Desktop,399.0
263,155,verify,-unknown-,-unknown-,Windows Desktop,19235.0
264,155,dashboard,view,dashboard,Android Phone,373.0
265,155,authenticate,submit,login,Windows Desktop,11760.0
266,2027,similar_listings,data,similar_listings,Mac Desktop,663.0
267,2027,show,view,p1,Mac Desktop,221118.0
268,2027,index,view,view_search_results,Mac Desktop,46160.0
269,2027,show,view,p3,Mac Desktop,33917.0
270,2027,personalize,data,wishlist_content_update,Mac Desktop,1224.0
271,2027,personalize,data,wishlist_content_update,Mac Desktop,1001.0
272,2027,header_userpic,data,header_userpic,Mac Desktop,941.0
273,2027,index,view,view_search_results,Mac Desktop,11991.0
274,2027,ajax_refresh_subtotal,click,change_trip_characteristics,Mac Desktop,124.0
275,2027,show,view,p3,Mac Desktop,9881.0
276,1253,search_results,click,view_search_results,Windows Desktop,7264.0
277,1253,index,view,view_search_results,Windows Desktop,1443.0
278,1253,header_userpic,data,header_userpic,Windows Desktop,2938.0
279,1253,personalize,data,wishlist_content_update,Windows Desktop,33.0
280,1253,ajax_refresh_subtotal,click,change_trip_characteristics,Windows Desktop,52.0
281,1253,similar_listings,data,similar_listings,Windows Desktop,1062.0
282,1253,ajax_refresh_subtotal,click,change_trip_characteristics,Windows Desktop,27.0
283,1253,personalize,data,wishlist_content_update,Windows Desktop,92.0
284,1253,personalize,data,wishlist_content_update,Windows Desktop,850.0
285,1253,ajax_refresh_subtotal,click,change_trip_characteristics,Windows Desktop,131.0
286,1948,qt2,view,message_thread,Mac Desktop,10213.0
287,1948,index,view,message_thread,Mac Desktop,857.0
288,1948,personalize,data,wishlist_content_update,Mac Desktop,28.0
289,1948,recommended_listings,-unknown-,-unknown-,Mac Desktop,272.0
290,1948,ask_question,submit,contact_host,Mac Desktop,868.0
291,1948,ajax_check_dates,click,change_contact_host_dates,Mac Desktop,4693.0
292,1948,show,view,user_profile,Mac Desktop,6750.0
293,1948,qt2,view,message_thread,Mac Desktop,705.0
294,1948,similar_listings,data,similar_listings,Mac Desktop,539.0
295,1948,index,view,message_thread,Mac Desktop,34998.0
296,1499,pending,booking_request,pending,iPhone,21664.0
297,1499,click,click,instant_book,iPhone,111850.0
298,1499,click,click,contact_host,iPhone,17630.0
299,1499,show,-unknown-,-unknown-,-unknown-,653.0
300,1499,10,message_post,message_post,iPhone,1715370.0
301,1499,10,message_post,message_post,iPhone,1085000.0
302,1949,show,-unknown-,-unknown-,iPhone,82.0
303,1949,dashboard,view,dashboard,iPhone,410.0
304,1949,update,submit,update_user,iPhone,9282.0
305,1949,10,message_post,message_post,iPhone,8668.0
306,1949,show,-unknown-,-unknown-,iPhone,61.0
307,1949,show,-unknown-,-unknown-,iPhone,277.0
308,1949,payment_instruments,data,payment_instruments,iPhone,40070.0
309,1949,show,-unknown-,-unknown-,iPhone,634.0
310,1949,unavailabilities,data,unavailable_dates,iPhone,258.0
311,1949,header_userpic,data,header_userpic,iPhone,932.0
312,3151,dashboard,view,dashboard,Windows Desktop,1635.0
313,3151,confirm_email,click,confirm_email_link,Windows Desktop,24346.0
314,3151,ask_question,submit,contact_host,Windows Desktop,981.0
315,3151,dashboard,view,dashboard,Windows Desktop,769.0
316,3151,header_userpic,data,header_userpic,Windows Desktop,592.0
317,1920,ajax_refresh_subtotal,click,change_trip_characteristics,iPad Tablet,115677.0
318,1920,dashboard,view,dashboard,Android Phone,561.0
319,1920,header_userpic,data,header_userpic,iPad Tablet,104.0
320,1920,confirm_email,click,confirm_email_link,Android Phone,1263747.0
321,1920,open_graph_setting,-unknown-,-unknown-,iPad Tablet,11047.0
322,1920,header_userpic,data,header_userpic,Android Phone,3151.0
323,1920,similar_listings,data,similar_listings,iPad Tablet,86.0
324,1920,personalize,data,wishlist_content_update,iPad Tablet,884.0
325,1920,dashboard,view,dashboard,Android Phone,1329.0
326,1920,update,submit,update_listing,iPad Tablet,21172.0
327,160,available,data,trip_availability,-unknown-,16337.0
328,160,show,-unknown-,-unknown-,-unknown-,0.0
329,160,search,click,view_search_results,-unknown-,2841.0
330,160,create,submit,create_user,iPhone,0.0
331,160,available,data,trip_availability,-unknown-,22687.0
332,160,available,data,trip_availability,-unknown-,8633.0
333,160,available,data,trip_availability,-unknown-,0.0
334,160,reviews,data,listing_reviews,-unknown-,15501.0
335,160,pay,-unknown-,-unknown-,-unknown-,483.0
336,160,reviews,data,listing_reviews,-unknown-,1747.0
337,2857,qt2,view,message_thread,Mac Desktop,4899.0
338,2857,header_userpic,data,header_userpic,Mac Desktop,1246.0
339,2857,index,view,view_search_results,Mac Desktop,23024.0
340,2857,index,view,message_thread,Mac Desktop,282724.0
341,2857,search_results,click,view_search_results,Mac Desktop,32242.0
342,2857,similar_listings,data,similar_listings,Mac Desktop,36.0
343,2857,show,view,p3,Mac Desktop,795.0
344,2857,personalize,data,wishlist_content_update,Mac Desktop,3673.0
345,2857,show,view,p3,Mac Desktop,10391.0
346,2857,index,view,message_thread,Mac Desktop,2843.0
347,763,search_results,click,view_search_results,Windows Desktop,856.0
348,763,personalize,data,wishlist_content_update,Windows Desktop,709.0
349,763,personalize,data,wishlist_content_update,Windows Desktop,1251.0
350,763,search_results,click,view_search_results,Windows Desktop,7979.0
351,763,show,view,p3,Windows Desktop,13860.0
352,763,search_results,click,view_search_results,Windows Desktop,10034.0
353,763,search_results,click,view_search_results,Windows Desktop,4905.0
354,763,search_results,click,view_search_results,Windows Desktop,974.0
355,763,search_results,click,view_search_results,Windows Desktop,15030.0
356,763,ajax_refresh_subtotal,click,change_trip_characteristics,Windows Desktop,437.0
357,222,show,view,p3,Mac Desktop,20433.0
358,222,personalize,data,wishlist_content_update,Mac Desktop,1296.0
359,222,similar_listings,data,similar_listings,Mac Desktop,859.0
360,222,personalize,data,wishlist_content_update,Mac Desktop,1434.0
361,222,show,view,p3,Mac Desktop,15299.0
362,222,show,view,p3,Mac Desktop,15156.0
363,222,index,view,view_search_results,Mac Desktop,1026.0
364,222,show,view,p3,Mac Desktop,191.0
365,222,show,view,p1,Mac Desktop,20600.0
366,222,ajax_check_dates,click,change_contact_host_dates,Mac Desktop,24.0
367,3162,open_graph_setting,-unknown-,-unknown-,iPad Tablet,4694.0
368,3162,index,view,view_search_results,iPad Tablet,2381.0
369,3162,create,-unknown-,-unknown-,iPad Tablet,9617.0
370,3162,index,view,view_search_results,iPad Tablet,5605.0
371,3162,update,submit,update_listing,iPad Tablet,3996.0
372,3162,header_userpic,data,header_userpic,iPad Tablet,1221.0
373,3162,personalize,data,wishlist_content_update,iPad Tablet,81.0
374,980,ajax_refresh_subtotal,click,change_trip_characteristics,Mac Desktop,92662.0
375,980,index,view,view_search_results,Mac Desktop,7703.0
376,980,similar_listings,data,similar_listings,Mac Desktop,73.0
377,980,search_results,click,view_search_results,Mac Desktop,97735.0
378,980,personalize,data,wishlist_content_update,Mac Desktop,96.0
379,980,personalize,data,wishlist_content_update,Mac Desktop,676.0
380,980,personalize,data,wishlist_content_update,Mac Desktop,0.0
381,980,search_results,click,view_search_results,Mac Desktop,56735.0
382,980,show,view,p3,Mac Desktop,276.0
383,980,show,view,p3,Mac Desktop,6759.0
384,3111,index,view,view_search_results,Windows Desktop,15095.0
385,3111,search_results,click,view_search_results,Windows Desktop,3684.0
386,3111,personalize,data,wishlist_content_update,Windows Desktop,808.0
387,3111,similar_listings,data,similar_listings,Windows Desktop,47.0
388,3111,ajax_refresh_subtotal,click,change_trip_characteristics,Windows Desktop,482.0
389,3111,search_results,click,view_search_results,Windows Desktop,9020.0
390,3111,show,view,p3,Windows Desktop,20771.0
391,3111,confirm_email,click,confirm_email_link,Windows Desktop,717859.0
392,3111,personalize,data,wishlist_content_update,Windows Desktop,842.0
393,3111,search_results,click,view_search_results,Windows Desktop,24301.0
394,1820,show,view,p3,Mac Desktop,782.0
395,1820,show,view,p3,Mac Desktop,19647.0
396,1820,show,view,p3,Mac Desktop,1155.0
397,1820,ajax_refresh_subtotal,click,change_trip_characteristics,Mac Desktop,3759.0
398,1820,show,view,p3,Mac Desktop,41303.0
399,1820,ajax_refresh_subtotal,click,change_trip_characteristics,Mac Desktop,1407.0
400,1820,update,submit,update_listing,Mac Desktop,86511.0
401,1820,ajax_refresh_subtotal,click,change_trip_characteristics,Mac Desktop,998.0
402,1820,show,view,p3,Mac Desktop,804.0
403,1820,show,view,p3,Mac Desktop,30181.0
404,9,show,view,p1,Mac Desktop,5112.0
405,9,ajax_get_referrals_amt,-unknown-,-unknown-,Mac Desktop,40.0
406,9,ajax_referral_banner_type,-unknown-,-unknown-,Mac Desktop,26.0
407,9,identity,-unknown-,-unknown-,Mac Desktop,1063.0
408,9,ajax_get_referrals_amt,-unknown-,-unknown-,Mac Desktop,52202.0
409,9,confirm_email,click,confirm_email_link,Mac Desktop,188.0
410,9,kba,-unknown-,-unknown-,Mac Desktop,12875.0
411,9,show,view,p1,Mac Desktop,25430.0
412,9,verify,-unknown-,-unknown-,Mac Desktop,11092.0
413,9,populate_from_facebook,-unknown-,-unknown-,Mac Desktop,24568.0
414,476,header_userpic,data,header_userpic,iPad Tablet,783.0
415,1947,ajax_refresh_subtotal,click,change_trip_characteristics,Mac Desktop,1292.0
416,1947,verify,-unknown-,-unknown-,Mac Desktop,15570.0
417,1947,requested,view,p5,Mac Desktop,1059.0
418,1947,multi,-unknown-,-unknown-,-unknown-,222.0
419,1947,personalize,data,wishlist_content_update,Mac Desktop,1168.0
420,1947,personalize,data,wishlist_content_update,Mac Desktop,19.0
421,1947,travel_plans_current,view,your_trips,Mac Desktop,561.0
422,1947,authenticate,submit,login,Mac Desktop,70562.0
423,1947,ajax_refresh_subtotal,click,change_trip_characteristics,Mac Desktop,3232.0
424,1947,pending,booking_request,pending,Mac Desktop,0.0
425,1425,ajax_refresh_subtotal,click,change_trip_characteristics,Mac Desktop,38.0
426,1425,search_results,click,view_search_results,Mac Desktop,12685.0
427,1425,apply_reservation,submit,apply_coupon,Mac Desktop,34526.0
428,1425,edit,view,edit_profile,Mac Desktop,869.0
429,1425,requested,view,p5,Mac Desktop,337.0
430,1425,notifications,view,account_notification_settings,Mac Desktop,696.0
431,1425,personalize,data,wishlist_content_update,Mac Desktop,1520.0
432,1425,show,view,p1,Mac Desktop,508.0
433,1425,show,view,p3,Mac Desktop,202.0
434,1425,similar_listings,data,similar_listings,Mac Desktop,1152.0
435,1586,travel_plans_current,view,your_trips,Mac Desktop,641.0
436,1586,show,view,p3,Mac Desktop,158766.0
437,1586,show,view,p3,Mac Desktop,330.0
438,1586,pending,booking_request,pending,Mac Desktop,0.0
439,1586,show_personalize,data,user_profile_content_update,Mac Desktop,806.0
440,1586,requested,view,p5,Mac Desktop,10514.0
441,1586,calendar_tab_inner2,-unknown-,-unknown-,Mac Desktop,4828.0
442,1586,travel_plans_current,view,your_trips,Mac Desktop,37043.0
443,1586,change,view,change_or_alter,Mac Desktop,101966.0
444,1586,search_results,click,view_search_results,Mac Desktop,66103.0
445,1395,personalize,data,wishlist_content_update,Windows Desktop,530.0
446,1395,ajax_photo_widget_form_iframe,-unknown-,-unknown-,Windows Desktop,4.0
447,1395,ajax_image_upload,-unknown-,-unknown-,Windows Desktop,132071.0
448,1395,ajax_refresh_subtotal,click,change_trip_characteristics,Windows Desktop,465.0
449,1395,ajax_refresh_subtotal,click,change_trip_characteristics,Windows Desktop,627.0
450,1395,similar_listings,data,similar_listings,Windows Desktop,51.0
451,1395,delete,submit,delete_phone_numbers,Windows Desktop,18272.0
452,1395,similar_listings,data,similar_listings,Windows Desktop,38.0
453,1395,ajax_refresh_subtotal,click,change_trip_characteristics,Windows Desktop,432.0
454,1395,confirm_email,click,confirm_email_link,Windows Desktop,21349.0
455,1040,show_personalize,data,user_profile_content_update,Windows Desktop,2047.0
