user_id,gender,age,signup_method,signup_flow,language,affiliate_channel,affiliate_provider,first_affiliate_tracked,signup_app,first_device_type,first_browser,country_destination
86,MALE,53.0,facebook,0,en,sem-non-brand,google,omg,Web,Windows Desktop,IE,other
87,-unknown-,33.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Safari,US
88,FEMALE,25.0,basic,0,en,remarketing,google,linked,Web,Mac Desktop,Safari,US
89,FEMALE,37.0,facebook,0,en,sem-brand,bing,omg,Web,Android Tablet,IE,US
90,-unknown-,33.0,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,US
91,FEMALE,70.0,basic,0,en,other,email-marketing,omg,Web,Windows Desktop,Firefox,US
92,MALE,63.0,facebook,0,en,sem-non-brand,google,omg,Web,iPad,Mobile Safari,NL
93,FEMALE,27.0,facebook,0,en,direct,direct,untracked,Web,Windows Desktop,Firefox,US
94,-unknown-,34.0,basic,0,en,sem-brand,google,omg,Web,Desktop (Other),Firefox,US
95,FEMALE,44.0,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,US
96,MALE,31.0,facebook,0,en,sem-non-brand,google,omg,Web,Windows Desktop,IE,other
97,MALE,25.0,basic,0,en,sem-brand,google,omg,Web,Mac Desktop,Chrome,other
98,MALE,35.0,facebook,0,en,direct,direct,linked,Web,Windows Desktop,IE,IT
99,FEMALE,28.0,facebook,0,en,seo,google,linked,Web,Windows Desktop,Chrome,US
100,MALE,44.0,basic,0,en,sem-brand,google,omg,Web,iPad,Chrome Mobile,US
101,MALE,33.0,basic,0,en,sem-brand,google,omg,Web,Mac Desktop,Firefox,US
102,MALE,42.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Safari,ES
103,FEMALE,22.0,facebook,0,en,direct,direct,untracked,Web,iPad,Mobile Safari,US
104,MALE,105.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Safari,US
105,FEMALE,29.0,facebook,25,en,direct,direct,untracked,iOS,iPhone,-unknown-,US
106,MALE,27.0,facebook,0,en,content,google,omg,Web,iPad,Mobile Safari,US
107,MALE,33.0,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,US
108,MALE,58.0,facebook,0,en,direct,direct,untracked,Web,Windows Desktop,IE,US
109,MALE,29.0,basic,0,en,direct,direct,product,Web,Windows Desktop,IE,US
110,FEMALE,39.0,facebook,0,en,direct,direct,linked,Web,Windows Desktop,Firefox,US
111,MALE,42.0,basic,0,en,sem-brand,google,omg,Web,Mac Desktop,Firefox,US
112,FEMALE,40.0,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Chrome,other
113,-unknown-,36.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Safari,other
114,FEMALE,28.0,basic,0,en,sem-brand,google,omg,Web,Mac Desktop,Safari,US
115,MALE,32.0,basic,0,en,sem-brand,google,omg,Web,Windows Desktop,Chrome,DE
116,MALE,27.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Safari,other
117,-unknown-,33.0,basic,0,en,seo,google,linked,Web,Mac Desktop,Chrome,US
118,FEMALE,38.0,basic,0,en,sem-brand,google,omg,Web,Windows Desktop,IE,IT
119,-unknown-,27.0,basic,0,en,seo,facebook,linked,Web,Windows Desktop,Chrome,US
120,FEMALE,25.0,basic,0,en,direct,direct,untracked,Web,Windows Desktop,IE,US
121,MALE,19.0,basic,0,en,direct,direct,untracked,Web,Windows Desktop,IE,US
122,MALE,32.0,facebook,0,en,sem-brand,google,omg,Web,Mac Desktop,Chrome,US
123,MALE,44.0,basic,0,en,sem-brand,google,omg,Web,Windows Desktop,Firefox,NL
124,FEMALE,22.0,basic,0,en,direct,direct,linked,Web,Windows Desktop,IE,US
125,FEMALE,46.0,basic,24,en,direct,direct,linked,Moweb,Android Phone,Android Browser,US
126,FEMALE,26.0,facebook,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,US
127,MALE,32.0,basic,0,en,sem-brand,google,omg,Web,Windows Desktop,Chrome,other
128,FEMALE,34.0,basic,0,en,sem-brand,google,omg,Web,Mac Desktop,Safari,ES
129,MALE,34.0,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,US
130,MALE,26.0,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,US
131,-unknown-,34.0,basic,0,en,sem-non-brand,google,linked,Web,Windows Desktop,Chrome,US
132,FEMALE,37.0,basic,0,en,remarketing,google,linked,Web,Windows Desktop,Firefox,FR
133,FEMALE,27.0,facebook,25,en,direct,direct,untracked,iOS,iPhone,-unknown-,FR
134,FEMALE,30.0,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,US
135,FEMALE,32.0,facebook,25,en,direct,direct,untracked,iOS,iPhone,-unknown-,other
136,MALE,30.0,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Safari,US
137,FEMALE,27.0,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,DE
138,-unknown-,63.0,basic,0,en,sem-brand,bing,omg,Web,Windows Desktop,IE,DE
139,-unknown-,34.0,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,US
140,FEMALE,45.0,basic,0,en,sem-brand,google,untracked,Web,Windows Desktop,Firefox,US
141,MALE,29.0,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,ES
142,OTHER,31.0,basic,0,en,seo,google,linked,Web,Mac Desktop,Chrome,US
143,-unknown-,19.0,basic,0,en,sem-brand,google,omg,Web,Mac Desktop,Safari,FR
144,FEMALE,25.0,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,US
145,FEMALE,32.0,facebook,12,en,api,other,untracked,iOS,iPhone,Mobile Safari,US
146,MALE,32.0,facebook,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,US
147,FEMALE,32.0,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,US
148,-unknown-,36.0,basic,0,en,sem-non-brand,google,linked,Web,Windows Desktop,Firefox,US
149,MALE,30.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Safari,US
150,MALE,32.0,basic,0,en,direct,direct,untracked,Web,iPad,Mobile Safari,US
151,MALE,19.0,basic,0,en,sem-brand,google,omg,Web,iPad,Mobile Safari,US
152,-unknown-,27.0,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,US
153,-unknown-,25.0,basic,25,en,direct,direct,untracked,iOS,iPhone,-unknown-,US
154,MALE,30.0,facebook,0,en,remarketing,google,untracked,Web,iPhone,-unknown-,other
155,-unknown-,20.0,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,US
156,FEMALE,2014.0,basic,0,en,remarketing,google,tracked-other,Web,Mac Desktop,Safari,US
157,MALE,44.0,basic,0,en,sem-brand,google,omg,Web,Windows Desktop,Firefox,US
158,MALE,36.0,facebook,12,en,api,other,untracked,iOS,iPhone,Mobile Safari,US
159,FEMALE,25.0,facebook,0,en,direct,direct,untracked,Web,iPad,Mobile Safari,US
160,-unknown-,19.0,basic,0,en,direct,direct,omg,Moweb,Windows Desktop,Chrome,other
161,FEMALE,31.0,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Firefox,US
162,FEMALE,30.0,basic,24,en,sem-brand,google,omg,Moweb,Mac Desktop,Chrome,US
163,MALE,32.0,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Firefox,FR
164,-unknown-,23.0,basic,0,en,seo,google,linked,Web,Windows Desktop,Chrome,US
165,-unknown-,22.0,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,US
166,-unknown-,37.0,basic,0,en,sem-brand,google,tracked-other,Web,Mac Desktop,Safari,FR
167,FEMALE,69.0,basic,0,en,seo,google,linked,Web,Windows Desktop,Chrome,US
168,MALE,35.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Chrome,US
169,FEMALE,37.0,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,US
170,-unknown-,32.0,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Firefox,US
171,MALE,31.0,basic,0,en,direct,direct,linked,Web,Windows Desktop,Firefox,US
172,FEMALE,25.0,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Firefox,US
173,FEMALE,54.0,basic,0,en,direct,direct,untracked,Web,iPad,Mobile Safari,IT
174,MALE,36.0,facebook,0,en,direct,direct,linked,Web,Windows Desktop,Firefox,US
175,FEMALE,28.0,basic,0,en,direct,direct,untracked,Web,Desktop (Other),Chrome,US
176,FEMALE,55.0,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,GB
177,FEMALE,58.0,facebook,0,en,direct,direct,linked,Web,Windows Desktop,Chrome,FR
178,MALE,26.0,basic,0,en,sem-brand,google,omg,Web,Mac Desktop,Safari,US
179,-unknown-,27.0,basic,0,en,sem-brand,google,untracked,Web,Mac Desktop,Chrome,US
180,MALE,30.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Safari,other
181,-unknown-,37.0,basic,0,en,sem-brand,google,omg,Web,Windows Desktop,Chrome,US
182,FEMALE,19.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Safari,US
183,FEMALE,24.0,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,US
184,MALE,22.0,facebook,0,en,sem-brand,google,linked,Web,Mac Desktop,Firefox,other
185,MALE,35.0,basic,25,en,direct,direct,untracked,iOS,iPhone,-unknown-,US
186,-unknown-,30.0,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,FR
187,MALE,105.0,basic,0,en,direct,direct,untracked,Web,Windows Desktop,IE,US
188,FEMALE,25.0,facebook,25,en,direct,direct,untracked,iOS,iPhone,-unknown-,US
189,MALE,30.0,basic,0,en,sem-brand,google,omg,Web,Mac Desktop,Safari,US
190,-unknown-,27.0,basic,0,en,sem-brand,google,omg,Web,Mac Desktop,Firefox,US
191,FEMALE,27.0,facebook,0,en,direct,direct,untracked,Web,Windows Desktop,IE,GB
192,FEMALE,22.0,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,other
193,FEMALE,46.0,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,US
194,MALE,25.0,basic,0,en,direct,direct,linked,Web,Windows Desktop,IE,GB
195,-unknown-,105.0,basic,25,en,direct,direct,untracked,iOS,Mac Desktop,Firefox,US
196,MALE,30.0,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,other
197,FEMALE,47.0,basic,8,en,direct,direct,untracked,Web,Mac Desktop,Firefox,US
198,-unknown-,26.0,basic,0,en,sem-brand,google,omg,Web,Mac Desktop,Chrome,US
199,MALE,27.0,basic,0,en,direct,direct,linked,Web,Windows Desktop,Chrome,FR
200,MALE,46.0,facebook,25,en,direct,direct,untracked,iOS,iPhone,-unknown-,US
201,MALE,21.0,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,IT
202,FEMALE,73.0,basic,0,en,direct,direct,untracked,Web,Android Tablet,IE,US
203,FEMALE,26.0,basic,0,en,sem-non-brand,google,omg,Web,Windows Desktop,IE,US
204,MALE,32.0,basic,24,en,direct,direct,untracked,Moweb,Other/Unknown,-unknown-,other
205,MALE,28.0,facebook,0,en,direct,direct,untracked,Web,iPad,Mobile Safari,other
206,-unknown-,38.0,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Firefox,US
207,-unknown-,43.0,basic,0,en,sem-brand,google,omg,Web,Windows Desktop,Chrome,US
208,-unknown-,28.0,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,US
209,MALE,45.0,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,US
210,MALE,29.0,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,US
211,FEMALE,51.0,facebook,25,en,direct,direct,untracked,iOS,iPhone,-unknown-,other
212,FEMALE,26.0,facebook,0,en,seo,google,linked,Web,Windows Desktop,Chrome,US
213,MALE,46.0,basic,0,en,sem-brand,google,omg,Web,Desktop (Other),Chrome,US
214,FEMALE,32.0,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Firefox,ES
215,-unknown-,29.0,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,US
216,MALE,33.0,basic,0,en,sem-brand,google,untracked,Web,Windows Desktop,Firefox,US
217,FEMALE,28.0,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Firefox,US
218,FEMALE,30.0,facebook,23,en,direct,direct,untracked,Android,Android Phone,-unknown-,US
219,MALE,29.0,basic,0,en,sem-brand,google,omg,Web,iPad,Mobile Safari,US
220,FEMALE,32.0,facebook,0,en,content,google,omg,Web,Windows Desktop,Firefox,IT
221,FEMALE,24.0,facebook,0,en,seo,facebook,product,Web,Windows Desktop,Chrome,US
222,-unknown-,25.0,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Firefox,US
223,-unknown-,30.0,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,US
224,FEMALE,45.0,facebook,0,en,sem-brand,google,untracked,Web,Mac Desktop,Safari,other
225,FEMALE,21.0,basic,25,en,direct,direct,untracked,iOS,iPhone,-unknown-,ES
226,FEMALE,52.0,basic,0,en,sem-brand,google,omg,Web,Windows Desktop,Firefox,US
227,MALE,50.0,basic,23,en,direct,direct,untracked,Android,Android Phone,-unknown-,CA
228,MALE,22.0,basic,24,en,direct,direct,untracked,Web,Mac Desktop,Chrome,US
229,FEMALE,37.0,basic,0,en,sem-brand,google,omg,Web,Mac Desktop,Safari,US
230,MALE,28.0,facebook,0,en,seo,google,linked,Web,iPad,Mobile Safari,other
231,-unknown-,25.0,basic,0,en,direct,direct,linked,Web,Windows Desktop,Chrome,US
232,MALE,21.0,facebook,25,en,direct,direct,untracked,iOS,iPhone,-unknown-,US
233,FEMALE,46.0,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,US
234,-unknown-,44.0,basic,25,zh,direct,direct,untracked,iOS,iPhone,-unknown-,US
235,FEMALE,30.0,facebook,0,en,direct,direct,untracked,Web,iPhone,Mobile Safari,US
236,MALE,55.0,basic,0,en,sem-brand,google,untracked,Web,Mac Desktop,Safari,US
237,-unknown-,35.0,basic,0,en,sem-non-brand,google,omg,Web,Windows Desktop,IE,FR
238,FEMALE,32.0,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,US
239,FEMALE,36.0,basic,0,en,content,google,omg,Web,Windows Desktop,Firefox,other
240,FEMALE,23.0,facebook,0,en,sem-brand,google,omg,Web,Mac Desktop,Chrome,US
241,MALE,32.0,facebook,25,en,direct,direct,untracked,iOS,iPhone,-unknown-,US
242,MALE,34.0,facebook,0,es,direct,direct,untracked,Web,Mac Desktop,Safari,US
243,FEMALE,24.0,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,US
244,MALE,46.0,basic,0,en,direct,direct,untracked,Web,Windows Desktop,IE,other
245,FEMALE,33.0,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Firefox,US
246,MALE,43.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Chrome,US
247,MALE,43.0,facebook,12,en,api,other,untracked,iOS,iPhone,Mobile Safari,US
248,FEMALE,24.0,basic,23,en,direct,direct,untracked,Android,Windows Desktop,Chrome,CA
249,FEMALE,34.0,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,US
250,FEMALE,35.0,basic,0,en,sem-brand,google,omg,Web,Mac Desktop,Firefox,US
251,FEMALE,27.0,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,US
252,MALE,34.0,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Firefox,other
253,FEMALE,65.0,basic,0,en,sem-brand,google,untracked,Web,iPad,Mobile Safari,FR
254,-unknown-,52.0,basic,0,en,sem-non-brand,google,untracked,Web,Mac Desktop,Safari,US
255,FEMALE,22.0,facebook,0,en,seo,facebook,linked,Web,Mac Desktop,Safari,other
256,-unknown-,31.0,basic,0,en,direct,direct,linked,Web,Windows Desktop,Firefox,US
257,MALE,29.0,basic,0,en,sem-non-brand,google,omg,Web,Windows Desktop,Chrome,US
258,MALE,36.0,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,GB
259,FEMALE,41.0,basic,0,en,sem-brand,google,omg,Web,Mac Desktop,Safari,US
260,FEMALE,22.0,basic,0,en,sem-brand,google,untracked,Web,Mac Desktop,Chrome,NL
261,MALE,44.0,facebook,0,en,direct,direct,omg,Web,iPad,Mobile Safari,US
262,MALE,29.0,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,US
263,FEMALE,25.0,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,ES
264,FEMALE,27.0,basic,0,en,seo,google,omg,Web,Windows Desktop,Chrome,US
265,FEMALE,42.0,basic,0,en,sem-non-brand,google,omg,Web,Mac Desktop,Safari,other
266,-unknown-,28.0,basic,0,en,sem-brand,google,omg,Web,Windows Desktop,Chrome,US
267,MALE,54.0,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,FR
268,MALE,42.0,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,US
269,-unknown-,32.0,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,US
270,MALE,26.0,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Firefox,other
271,FEMALE,42.0,basic,0,en,sem-brand,google,omg,Web,iPad,Mobile Safari,US
272,MALE,40.0,basic,0,en,direct,direct,untracked,Web,iPad,Mobile Safari,US
273,MALE,33.0,facebook,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,US
274,FEMALE,26.0,basic,0,en,sem-brand,google,untracked,Web,Mac Desktop,Firefox,IT
275,FEMALE,22.0,basic,25,en,direct,direct,untracked,iOS,iPhone,-unknown-,FR
276,MALE,32.0,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Firefox,US
277,MALE,53.0,basic,0,en,other,other,tracked-other,Web,Mac Desktop,Safari,US
278,FEMALE,23.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Chrome,US
279,-unknown-,55.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Chrome,IT
280,MALE,30.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Chrome,other
281,FEMALE,36.0,basic,0,zh,direct,direct,linked,Web,Android Tablet,IE,US
282,-unknown-,37.0,basic,0,en,sem-brand,google,untracked,Web,Windows Desktop,Chrome,US
283,FEMALE,31.0,facebook,25,en,direct,direct,untracked,iOS,iPhone,-unknown-,US
284,FEMALE,37.0,facebook,0,en,direct,direct,linked,Web,iPad,Mobile Safari,other
285,FEMALE,31.0,basic,0,zh,direct,direct,product,Web,Windows Desktop,Firefox,US
286,FEMALE,30.0,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Safari,US
287,-unknown-,28.0,basic,0,zh,direct,direct,untracked,Web,Windows Desktop,Chrome,US
288,FEMALE,37.0,basic,0,en,seo,google,linked,Web,Mac Desktop,Chrome,US
289,MALE,35.0,facebook,0,en,sem-brand,google,omg,Web,Windows Desktop,Chrome,other
290,FEMALE,23.0,basic,0,en,seo,facebook,untracked,Web,Mac Desktop,Chrome,US
291,FEMALE,47.0,basic,0,en,direct,direct,untracked,Web,iPad,Mobile Safari,US
292,-unknown-,41.0,basic,25,en,direct,direct,untracked,iOS,iPhone,-unknown-,US
293,FEMALE,24.0,basic,0,en,sem-non-brand,vast,omg,Web,Mac Desktop,Firefox,US
294,FEMALE,29.0,basic,0,en,sem-brand,google,omg,Web,Mac Desktop,Chrome,US
295,-unknown-,105.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Safari,US
296,MALE,35.0,facebook,25,es,direct,direct,untracked,iOS,iPhone,-unknown-,other
297,FEMALE,31.0,facebook,25,en,direct,direct,untracked,iOS,iPhone,-unknown-,other
298,FEMALE,22.0,facebook,0,en,sem-brand,google,omg,Web,Mac Desktop,Chrome,US
