household_id,FARM,OWNERSHP,ACREHOUS,TAXINCL,PROPINSR,COSTELEC,VALUEH,ROOMS,PLUMBING,PUMA
78,0,1,1,0,59,9,8,6,2,92
79,0,2,0,0,0,7,99,3,2,220
80,0,2,1,0,0,8,99,7,2,87
81,0,1,1,1,59,22,99,7,2,65
82,0,1,1,0,59,9,99,9,2,84
83,0,2,0,0,0,99,99,2,2,148
84,0,1,1,0,59,2,16,6,2,227
85,0,2,0,0,0,20,99,3,2,10
86,0,2,1,0,0,99,99,5,2,77
87,0,2,0,0,0,4,99,1,2,132
88,0,1,1,0,59,8,35,6,2,57
89,0,2,0,0,0,99,99,3,2,110
90,0,1,1,1,40,10,13,7,2,220
91,0,2,0,0,0,99,99,5,2,200
92,0,1,1,2,50,6,16,5,2,163
93,0,1,1,2,16,6,7,4,2,28
94,0,1,1,0,59,6,7,6,2,106
95,0,2,1,0,0,4,99,4,2,102
96,0,2,1,0,0,8,99,5,2,65
97,0,1,0,2,15,7,1,3,2,94
98,0,2,0,0,0,4,99,5,2,93
99,0,1,0,1,59,36,99,9,2,65
100,0,2,2,0,0,2,99,3,2,77
101,0,2,0,0,0,11,99,2,2,132
102,0,1,1,2,40,6,16,6,2,21
103,0,1,1,2,59,8,35,4,2,118
104,0,2,0,0,0,5,99,4,2,202
105,0,1,1,1,30,12,13,6,2,22
106,0,1,1,1,50,7,22,5,2,203
107,0,1,1,2,59,9,9,5,2,21
108,0,1,1,1,59,6,7,3,2,107
109,0,1,1,2,35,12,8,5,2,26
110,0,2,1,0,0,17,99,3,2,7
111,0,1,1,2,50,4,11,5,2,203
112,0,1,1,1,20,10,22,7,2,102
113,0,2,0,0,0,7,99,6,2,88
114,0,2,1,0,0,9,99,4,2,207
115,0,1,1,2,59,12,9,7,2,120
116,0,2,0,0,0,7,99,2,2,210
117,0,0,0,0,0,0,99,0,0,119
118,0,1,1,2,59,7,27,6,2,233
119,0,0,0,0,0,0,99,0,0,132
120,0,1,1,2,59,11,11,8,2,111
121,0,1,1,0,59,25,35,9,2,202
122,0,2,0,0,0,7,99,4,2,233
123,0,1,1,0,50,6,35,5,2,157
124,0,1,1,1,59,5,13,6,2,207
125,0,2,0,0,0,11,99,4,2,138
126,0,2,1,0,0,1,99,1,2,132
127,0,1,1,0,59,1,27,6,2,205
128,0,2,1,0,0,7,99,4,2,221
129,0,2,0,0,0,2,99,3,2,121
130,0,1,1,0,38,7,8,6,2,116
131,0,1,0,1,20,9,18,4,2,224
132,0,1,1,0,59,3,35,8,2,36
133,0,2,0,0,0,2,99,4,2,51
134,0,1,1,0,58,6,8,6,2,104
135,0,2,0,0,0,0,99,1,2,34
136,0,2,0,0,0,4,99,4,2,202
137,0,2,1,0,0,20,99,8,2,205
138,0,2,1,0,0,3,99,4,2,77
139,0,1,1,1,59,37,62,9,2,38
140,0,1,1,0,59,6,18,6,2,92
141,0,2,0,0,0,2,99,1,2,200
142,0,1,1,2,59,9,18,6,2,91
143,0,1,1,0,59,5,2,7,2,31
144,0,1,1,2,44,10,9,7,2,118
145,0,1,1,2,50,7,2,5,2,220
146,0,1,1,2,54,14,7,5,2,102
147,0,1,1,1,59,9,22,5,2,203
148,0,2,1,0,0,12,99,6,2,105
149,0,1,1,2,49,2,11,6,2,202
150,0,0,0,0,0,0,99,0,0,16
151,0,2,0,0,0,1,99,3,2,119
152,0,2,1,0,0,4,99,6,2,210
153,0,1,1,2,40,11,9,5,2,205
154,0,2,0,0,0,99,99,5,2,130
155,0,1,1,0,59,4,2,6,2,123
156,0,1,1,2,59,4,11,7,2,205
157,0,1,1,1,59,20,62,8,2,120
158,0,1,1,2,50,3,22,5,2,52
159,0,2,0,0,0,1,99,5,2,131
160,0,2,0,0,0,5,99,2,2,135
161,0,1,1,1,59,36,35,9,2,5
162,0,2,0,0,0,7,99,3,2,228
163,0,2,0,0,0,2,99,1,2,196
164,0,1,1,1,0,9,99,5,2,195
165,0,2,0,0,0,11,99,3,2,228
166,0,2,1,0,0,4,99,4,2,236
167,0,0,0,0,0,0,99,0,0,226
168,0,2,0,0,0,20,99,1,2,115
169,0,2,0,0,0,2,99,1,2,139
170,0,1,1,2,30,12,13,5,2,226
171,0,1,1,1,59,6,13,6,2,101
172,0,1,1,2,59,11,22,5,2,5
173,0,1,1,0,30,0,0,4,2,97
174,0,1,1,2,59,12,13,6,2,106
175,0,2,0,0,0,5,99,2,2,135
176,0,2,1,0,0,18,99,8,2,227
177,0,1,1,0,59,6,45,6,2,95
178,0,2,0,0,0,3,99,3,2,12
179,0,2,0,0,0,4,99,5,2,119
180,0,1,1,0,54,7,8,5,2,99
181,0,2,1,0,0,2,99,4,2,177
182,0,2,1,0,0,17,99,5,2,66
183,0,0,0,0,0,0,99,0,0,56
184,0,2,0,0,0,99,99,4,2,207
185,0,1,1,2,40,3,27,5,2,153
186,0,0,0,0,0,0,99,0,0,41
187,0,2,2,0,0,12,99,7,2,117
188,0,0,0,0,0,0,99,0,0,236
189,0,2,0,0,0,2,99,2,2,71
190,0,0,0,0,0,0,99,0,0,62
191,0,2,0,0,0,1,99,3,2,135
192,0,1,1,0,59,9,9,9,2,62
193,0,1,1,0,59,5,62,6,2,58
194,0,1,1,1,59,15,62,8,2,148
195,0,1,1,2,50,5,35,5,2,67
196,0,1,1,2,59,8,9,5,2,97
197,0,2,1,0,0,12,99,7,2,228
198,0,1,0,1,59,32,87,2,2,236
199,0,1,1,1,16,12,5,6,2,92
200,0,1,1,0,59,9,18,4,2,132
201,0,2,2,0,0,12,99,4,2,62
202,0,2,1,0,0,6,99,3,2,65
203,0,1,1,0,59,8,11,5,2,2
204,0,1,1,2,36,0,8,5,2,99
205,0,2,1,0,0,2,99,1,2,183
206,0,2,0,0,0,5,99,7,2,221
207,0,2,0,0,0,8,99,5,2,132
208,0,1,1,2,59,18,9,9,2,97
209,0,2,0,0,0,4,99,4,2,33
210,1,2,2,0,0,1,99,2,2,7
211,0,2,0,0,0,7,99,5,2,27
212,0,2,0,0,0,99,99,2,2,91
213,0,2,0,0,0,7,99,4,2,116
214,0,1,1,2,59,6,13,6,2,66
215,0,1,1,2,59,8,13,5,2,17
216,0,2,0,0,0,1,99,1,2,32
217,0,1,1,2,54,10,13,8,2,117
218,0,2,1,0,0,10,99,5,2,65
219,0,1,1,1,55,9,13,7,2,193
220,0,1,1,2,44,11,22,6,2,127
221,0,2,0,0,0,15,99,4,2,177
222,0,2,0,0,0,30,99,2,2,125
223,0,1,1,2,50,6,16,4,2,218
224,0,1,1,2,59,18,16,8,2,211
225,0,1,1,0,59,17,11,5,2,131
226,0,2,1,0,0,4,99,2,2,95
227,0,1,1,1,56,5,5,5,2,21
228,0,1,1,1,59,6,35,5,2,175
229,0,1,1,0,59,4,16,5,2,77
230,0,1,1,2,35,7,22,8,2,16
231,0,1,0,2,15,2,8,4,2,109
232,0,2,0,0,0,10,99,4,2,177
233,0,1,1,0,35,7,6,4,2,96
234,0,1,1,1,50,4,2,4,2,173
235,0,1,1,1,50,6,27,9,2,127
236,0,1,1,1,45,7,35,6,2,203
237,0,1,1,1,25,4,1,4,2,207
238,0,1,1,1,59,12,45,9,2,165
239,0,2,0,0,0,99,99,4,2,110
240,0,1,1,0,34,18,35,7,2,227
241,0,1,1,2,54,15,45,9,2,93
242,0,1,1,2,35,11,8,5,2,96
243,0,1,1,1,46,12,8,5,2,98
244,0,1,1,2,50,8,35,4,2,220
245,0,1,1,0,22,6,7,5,2,109
246,0,0,0,0,0,0,99,0,0,11
247,0,1,1,1,50,6,22,6,2,102
248,0,0,0,0,0,0,99,0,0,188
249,0,1,1,2,59,18,11,5,2,27
250,0,2,0,0,0,1,99,1,2,222
251,0,2,1,0,0,2,99,2,2,1
252,0,2,0,0,0,4,99,2,2,71
253,0,0,0,0,0,0,99,0,0,61
254,0,2,0,0,0,10,99,4,2,92
255,0,2,0,0,0,0,99,4,2,223
256,0,1,1,2,59,6,27,6,2,24
257,0,1,1,1,38,6,22,5,2,167
258,0,2,0,0,0,1,99,2,2,225
259,0,2,0,0,0,24,99,2,2,91
260,0,1,1,2,38,18,13,5,2,65
261,0,1,1,0,36,12,5,4,2,196
262,0,1,1,0,52,6,2,6,2,6
263,0,1,1,2,30,3,11,6,2,216
264,0,2,0,0,0,5,99,6,2,111
265,0,2,0,0,0,1,99,1,2,142
266,0,2,1,0,0,3,99,2,2,114
267,0,1,1,0,59,8,62,9,2,86
268,0,1,0,2,59,99,9,5,2,203
269,0,2,0,0,0,99,99,4,2,77
270,0,2,1,0,0,0,99,1,2,132
271,0,2,0,0,0,10,99,2,2,88
272,0,0,0,0,0,0,99,0,0,192
273,0,2,1,0,0,0,99,5,2,17
274,0,0,0,0,0,0,99,0,0,101
275,0,1,1,0,30,4,16,6,2,213
276,0,2,2,0,0,0,99,5,2,87
277,0,2,0,0,0,3,99,3,2,27
278,0,2,0,0,0,1,99,2,2,34
279,0,2,0,0,0,18,99,5,2,87
280,0,2,0,0,0,7,99,4,2,109
281,0,2,0,0,0,99,99,5,2,68
282,0,1,1,1,53,9,7,6,2,8
283,0,1,1,0,59,6,7,2,2,88
284,0,1,1,1,59,2,18,4,2,166
285,0,2,1,0,0,4,99,5,2,127
286,0,2,1,0,0,7,99,2,2,195
287,0,2,0,0,0,1,99,2,2,16
288,0,2,0,0,0,2,99,3,2,190
289,0,2,0,0,0,0,99,4,2,222
290,0,2,1,0,0,4,99,6,2,88
291,0,1,1,2,59,4,22,5,2,275
292,0,2,0,0,0,3,99,4,2,77
293,0,1,1,0,59,9,62,9,2,38
294,0,2,1,0,0,1,99,3,2,140
295,0,0,0,0,0,0,99,0,0,71
296,0,2,0,0,0,3,99,3,2,171
297,0,2,0,0,0,10,99,6,2,60
298,1,2,1,0,0,9,99,5,2,200
299,0,1,1,1,30,3,35,5,2,205
300,0,2,0,0,0,6,99,2,2,14
301,0,2,1,0,0,10,99,7,2,67
302,0,1,1,2,59,6,7,2,2,95
303,0,0,0,0,0,0,99,0,0,14
304,0,1,1,1,59,5,45,9,2,97
305,0,2,0,0,0,99,99,3,2,222
306,0,2,0,0,0,4,99,1,2,201
307,0,1,0,1,28,6,8,2,2,109
308,0,1,1,0,59,10,13,5,2,38
309,0,2,0,0,0,99,99,4,2,207
310,0,1,1,2,59,30,13,6,2,68
311,0,2,0,0,0,2,99,2,2,35
312,0,1,1,2,50,6,16,7,2,217
313,0,2,0,0,0,12,99,3,2,132
314,0,2,1,0,0,3,99,4,2,131
315,0,1,1,0,35,2,8,6,2,96
316,0,2,1,0,0,3,99,3,2,77
317,0,1,1,0,45,2,13,5,2,226
318,0,1,1,1,43,12,7,3,2,107
319,0,1,1,0,45,11,16,7,2,20
320,0,2,0,0,0,4,99,2,2,161
321,0,2,1,0,0,9,99,6,2,71
322,0,2,0,0,0,3,99,2,2,219
323,0,1,1,1,59,14,62,5,2,75
324,0,1,1,1,59,16,35,9,2,27
325,0,1,1,0,19,7,6,4,2,212
326,0,2,0,0,0,14,99,4,2,147
327,0,2,0,0,0,2,99,3,2,182
328,0,0,0,0,0,0,99,0,0,141
329,0,1,1,1,59,10,22,7,2,227
330,0,1,1,2,59,2,27,7,2,113
331,0,2,0,0,0,5,99,2,2,76
332,0,0,0,0,0,0,99,0,0,32
333,0,2,1,0,0,2,99,3,2,228
334,0,1,1,0,30,12,5,4,2,95
335,0,2,0,0,0,8,99,4,2,232
336,0,2,0,0,0,2,99,3,2,218
337,0,1,1,2,30,18,22,5,2,111
338,0,1,1,2,59,20,22,7,2,117
339,0,2,1,0,0,15,99,6,2,221
340,0,1,1,2,26,4,8,5,2,104
341,0,1,0,2,15,6,8,4,2,114
342,0,2,0,0,0,1,99,4,2,138
343,0,1,1,2,52,7,7,5,2,233
344,0,1,1,0,59,6,16,4,1,31
345,0,1,1,2,59,15,62,8,2,211
346,0,1,1,2,50,5,16,7,2,27
347,0,2,0,0,0,4,99,4,2,204
348,0,0,0,0,0,0,99,0,0,12
349,0,1,1,2,18,8,9,5,2,100
350,0,2,1,0,0,99,99,5,2,201
351,0,2,0,0,0,5,99,4,2,177
352,0,1,1,0,59,18,11,6,2,127
353,0,1,0,2,12,3,11,4,2,71
354,0,1,1,0,35,7,3,3,2,30
355,0,0,0,0,0,0,99,0,0,205
356,0,2,0,0,0,99,99,3,2,132
357,0,2,0,0,0,1,99,1,2,65
358,0,2,0,0,0,7,99,2,2,206
359,0,2,0,0,0,4,99,4,2,77
360,0,2,0,0,0,2,99,3,2,199
361,0,1,1,0,58,8,16,5,2,31
362,0,1,1,2,12,8,7,5,2,5
363,0,1,1,2,30,5,2,3,2,97
364,0,1,1,2,15,3,11,4,2,221
365,0,2,0,0,0,5,99,4,2,67
366,0,2,0,0,0,11,99,3,2,10
367,0,1,1,2,53,5,22,4,2,13
368,0,2,0,0,0,5,99,2,2,228
369,0,2,1,0,0,9,99,7,2,54
370,0,2,1,0,0,1,99,5,2,3
371,0,2,0,0,0,3,99,3,2,65
372,0,2,0,0,0,4,99,2,2,2
373,0,1,1,0,50,9,18,7,2,88
374,0,1,1,2,30,3,13,6,2,132
375,0,1,1,2,59,5,16,2,2,136
376,0,2,0,0,0,3,99,4,2,20
377,0,2,1,0,0,5,99,4,2,21
378,0,2,0,0,0,0,99,4,2,120
379,0,2,0,0,0,5,99,2,2,135
380,0,1,1,2,36,1,18,3,2,98
381,0,1,1,2,59,12,13,7,2,28
382,0,2,0,0,0,7,99,4,2,130
383,0,1,1,0,59,7,99,7,2,39
384,0,2,0,0,0,99,99,7,2,226
385,0,1,1,2,45,99,9,5,2,230
386,0,2,1,0,0,14,99,6,2,92
387,0,2,0,0,0,7,99,5,2,7
388,0,2,0,0,0,4,99,4,2,132
389,0,1,0,2,59,3,22,6,2,173
390,0,1,1,1,59,8,35,7,2,207
391,0,2,0,0,0,7,99,5,2,188
392,0,1,0,0,59,2,5,4,2,132
393,0,2,0,0,0,7,99,4,2,211
394,0,1,1,2,48,18,9,7,2,27
395,0,1,1,1,59,10,27,8,2,200
396,0,2,1,0,0,5,99,5,2,221
397,0,1,1,2,59,16,9,5,2,30
398,0,1,0,2,15,6,22,4,2,206
399,0,2,0,0,0,11,99,1,2,132
400,0,1,1,0,59,7,35,7,2,111
401,0,1,0,0,59,2,16,6,2,23
402,0,1,1,1,59,7,62,9,2,227
403,0,1,1,2,59,10,13,6,2,108
404,0,2,0,0,0,99,99,1,2,205
405,0,1,1,0,59,12,13,6,2,46
406,0,1,1,2,59,30,87,8,2,38
407,0,1,1,1,30,5,0,5,2,196
408,0,1,1,1,33,9,45,4,2,228
409,0,1,1,2,59,12,11,6,2,87
410,0,2,0,0,0,10,99,4,2,71
411,0,1,1,1,59,10,45,8,2,112
412,0,2,0,0,0,2,99,4,2,205
413,0,1,1,0,59,11,16,3,2,127
414,0,1,1,1,40,14,45,6,2,227
415,0,2,0,0,0,4,99,5,2,147
416,0,1,1,1,45,6,18,6,2,227
417,0,1,1,0,46,8,5,6,2,90
418,0,1,1,2,59,7,35,7,2,227
419,0,1,1,1,59,7,18,5,2,211
420,0,2,0,0,0,99,99,3,2,201
421,0,2,1,0,0,14,99,6,2,87
422,0,2,0,0,0,99,99,7,2,60
423,0,2,0,0,0,99,99,3,2,4
424,0,0,0,0,0,0,99,0,0,226
425,0,2,0,0,0,0,99,2,2,84
426,0,1,1,2,50,4,2,4,2,232
427,0,1,1,0,59,4,16,4,2,223
428,0,0,0,0,0,0,99,0,0,134
429,0,2,1,0,0,7,99,4,2,112
430,0,1,1,1,59,4,35,7,2,205
431,0,1,0,1,59,2,18,4,2,176
432,0,1,1,1,30,4,35,4,2,208
433,0,1,1,2,59,12,16,5,2,127
434,0,1,1,2,36,2,5,3,2,232
435,0,1,1,1,43,4,16,4,2,225
436,0,2,0,0,0,4,99,5,2,135
437,0,1,1,0,30,10,16,8,2,113
438,0,1,1,1,53,4,18,6,2,234
439,0,1,1,1,59,9,13,6,2,23
440,0,1,1,2,50,10,35,8,2,74
441,0,2,1,0,0,6,99,6,2,84
442,0,1,1,2,59,18,9,3,2,136
443,0,1,1,2,18,8,13,4,2,231
444,0,2,0,0,0,6,99,3,2,198
445,0,1,1,1,26,99,1,1,2,131
446,0,1,1,1,50,9,62,6,2,52
447,0,1,1,0,51,6,7,2,2,228
448,0,2,0,0,0,5,99,3,2,69
449,0,1,1,1,59,6,99,9,2,36
450,0,1,1,0,29,8,5,5,2,116
451,0,1,1,0,59,11,35,8,2,72
452,0,2,1,0,0,7,99,4,2,136
453,0,2,0,0,0,1,99,2,2,18
454,0,2,1,0,0,99,99,5,2,177
455,0,2,0,0,0,4,99,1,2,195
456,0,1,1,1,59,4,35,5,2,207
457,0,1,1,2,59,15,11,7,2,5
458,0,2,0,0,0,99,99,1,2,171
459,0,1,1,2,30,11,7,3,2,102
460,0,1,1,1,59,12,13,6,2,21
461,0,2,1,0,0,6,99,5,2,123
462,0,1,1,2,25,1,22,6,2,220
463,0,2,1,0,0,2,99,1,2,134
464,0,1,1,2,15,6,8,4,2,236
465,0,1,1,0,58,2,11,4,2,206
466,0,1,1,2,59,5,13,5,2,197
467,0,1,1,0,59,7,16,5,2,107
468,0,2,0,0,0,2,99,3,2,147
469,0,2,1,0,0,99,99,3,2,139
470,0,1,1,1,59,9,7,5,2,93
471,0,1,1,0,59,0,13,6,2,98
472,0,1,1,1,50,14,62,6,2,97
473,0,1,1,1,18,6,8,5,2,216
474,0,1,1,0,59,27,62,8,2,85
475,0,2,0,0,0,4,99,5,2,77
476,0,2,0,0,0,5,99,4,2,143
477,0,1,1,0,59,7,13,6,2,136
478,0,2,0,0,0,4,99,4,2,208
479,0,1,1,2,35,7,8,5,2,100
480,0,2,1,0,0,6,99,2,2,128
481,0,1,1,2,50,5,16,2,2,123
482,0,2,0,0,0,0,99,2,2,62
483,0,2,1,0,0,4,99,2,2,48
484,0,1,1,2,30,3,7,5,2,16
485,0,1,0,0,59,10,45,8,2,148
486,0,2,0,0,0,1,99,3,2,198
487,0,2,0,0,0,6,99,3,2,69
488,0,2,1,0,0,7,99,6,2,99
489,0,2,1,0,0,99,99,4,2,94
490,0,2,1,0,0,6,99,4,2,33
491,0,1,1,2,59,12,16,3,2,25
492,0,1,1,2,59,12,13,5,2,28
493,0,1,1,1,59,14,35,2,2,197
494,0,1,1,0,59,7,35,8,2,114
495,0,2,1,0,0,1,99,5,2,201
496,0,1,1,0,59,4,2,5,2,227
497,0,1,1,1,59,7,27,7,2,97
498,0,1,1,2,55,3,13,5,2,27
499,0,1,1,0,0,1,2,3,2,112
500,0,2,0,0,0,7,99,5,2,238
501,0,2,0,0,0,2,99,4,2,165
502,0,0,0,0,0,0,99,0,0,134
503,0,2,0,0,0,1,99,4,2,118
504,0,2,1,0,0,4,99,6,2,57
505,0,2,0,0,0,7,99,3,2,69
506,0,2,1,0,0,4,99,1,2,135
507,0,1,1,2,59,37,16,5,2,124
508,0,1,1,1,59,36,99,9,2,225
509,1,2,2,0,0,12,99,6,2,7
510,0,1,0,1,59,6,18,4,2,178
511,0,2,0,0,0,11,99,2,2,171
512,0,1,1,1,59,10,45,8,2,191
513,0,1,1,0,30,1,22,6,2,12
514,0,2,0,0,0,99,99,7,2,222
515,0,1,1,0,54,10,13,5,2,105
516,0,1,1,0,59,6,27,9,2,95
517,0,1,0,0,59,12,87,2,2,50
518,0,1,1,2,30,12,22,6,2,202
519,0,2,0,0,0,1,99,1,2,125
520,0,2,0,0,0,1,99,3,2,148
521,0,1,0,2,24,1,11,4,2,202
522,0,1,1,1,59,4,18,5,2,161
523,0,2,1,0,0,4,99,5,2,27
524,0,1,1,2,55,7,8,7,2,21
525,0,2,0,0,0,4,99,4,2,48
526,0,1,1,2,55,6,22,5,2,23
527,0,1,1,0,0,7,6,3,2,98
528,0,1,1,1,59,34,99,7,2,225
529,0,0,0,0,0,0,99,0,0,23
530,0,1,1,1,50,6,45,9,2,57
531,0,1,1,2,59,2,13,6,2,136
532,0,2,2,0,0,4,99,5,2,207
533,0,1,1,2,36,4,7,5,2,92
534,0,1,1,0,59,7,7,5,2,38
535,0,2,0,0,0,99,99,5,2,147
536,0,1,0,2,43,5,16,5,2,220
537,0,1,1,2,16,8,6,2,2,206
538,0,2,0,0,0,57,99,0,2,231
539,0,2,0,0,0,0,99,4,2,220
540,0,2,0,0,0,99,99,4,2,213
541,0,0,0,0,0,0,99,0,0,14
542,0,1,1,1,59,6,16,5,2,27
543,0,1,1,1,59,9,27,7,2,130
544,0,2,1,0,0,20,99,8,2,97
545,0,1,1,2,59,6,35,6,2,206
546,0,2,0,0,0,7,99,4,2,114
547,0,1,1,2,30,8,7,5,2,135
548,0,1,1,2,33,23,18,7,2,27
549,0,2,1,0,0,8,99,5,2,11
550,0,1,1,2,53,15,35,7,2,7
551,0,1,1,0,22,9,6,5,2,93
552,0,0,0,0,0,0,99,0,0,102
553,0,1,0,1,59,13,11,4,2,111
554,0,1,1,0,59,9,18,6,2,141
555,0,2,1,0,0,16,99,6,2,181
556,0,2,1,0,0,99,99,3,2,69
557,0,1,1,0,52,6,16,6,2,227
558,0,2,1,0,0,7,99,4,2,35
559,0,2,0,0,0,2,99,3,2,8
560,0,1,1,2,59,7,8,5,2,107
561,0,1,1,1,28,1,11,5,2,116
562,0,1,1,2,36,5,7,5,2,222
563,0,2,1,0,0,6,99,4,2,212
564,0,2,0,0,0,20,99,3,2,140
565,0,1,1,0,30,10,16,6,2,69
566,0,2,0,0,0,99,99,4,2,180
567,0,1,1,0,33,2,5,4,2,236
568,0,1,1,2,59,5,22,4,2,211
569,0,1,1,1,59,4,22,6,2,206
570,0,2,0,0,0,0,99,1,2,65
571,0,1,1,1,59,6,99,9,2,99
572,0,0,0,0,0,0,99,0,0,104
573,0,2,0,0,0,1,99,1,2,135
574,0,2,1,0,0,6,99,2,2,105
575,0,1,2,2,59,25,13,5,2,67
576,0,2,0,0,0,5,99,3,2,131
577,0,1,1,0,22,4,2,4,2,232
578,0,2,0,0,0,4,99,2,2,221
579,0,1,1,2,59,7,16,5,2,201
580,0,1,1,2,50,11,16,7,2,24
581,0,2,0,0,0,4,99,5,2,25
582,0,1,1,0,59,11,35,8,2,157
583,0,2,0,0,0,1,99,3,2,192
584,0,1,1,2,20,12,45,6,2,25
585,0,1,1,2,59,6,11,6,2,214
586,0,1,1,0,29,4,13,6,2,204
587,0,2,0,0,0,99,99,5,2,211
588,0,1,1,1,59,8,5,5,2,5
589,0,1,1,2,50,10,13,6,2,10
590,0,1,1,2,54,7,6,5,2,233
591,0,1,1,2,59,7,27,7,2,205
592,0,1,1,1,53,16,22,8,2,107
593,0,1,1,2,59,7,11,5,2,217
594,0,2,0,0,0,12,99,2,2,59
595,0,1,1,2,30,3,18,6,2,217
596,0,2,1,0,0,8,99,5,2,99
597,0,1,1,2,59,8,35,7,2,55
598,0,1,0,2,28,2,8,2,2,107
599,0,2,0,0,0,6,99,4,2,24
600,0,1,1,0,19,2,3,3,2,22
601,0,2,1,0,0,18,99,5,2,63
602,0,1,1,1,40,4,35,4,2,178
603,0,2,0,0,0,3,99,5,2,5
604,0,1,1,2,50,8,5,5,2,27
605,0,2,0,0,0,8,99,2,2,77
606,0,1,1,2,30,12,7,5,2,96
607,0,2,0,0,0,4,99,5,2,61
608,0,1,1,1,59,8,18,6,2,39
609,0,2,1,0,0,13,99,6,2,92
610,0,2,0,0,0,4,99,6,2,220
611,0,1,2,1,30,1,16,3,2,102
612,0,2,0,0,0,7,99,4,2,78
613,0,1,1,0,59,4,16,5,2,6
614,0,1,1,0,40,15,22,9,2,67
615,0,1,0,2,50,99,9,2,2,127
616,0,1,1,1,36,99,6,7,2,98
617,0,1,1,2,59,15,35,7,2,11
618,0,2,0,0,0,1,99,1,2,132
619,0,2,0,0,0,1,99,4,2,171
620,0,1,1,1,50,10,22,8,2,112
621,0,1,1,2,43,15,9,7,2,67
622,0,2,0,0,0,8,99,5,2,206
623,0,0,0,0,0,0,99,0,0,222
624,0,1,1,0,59,6,13,5,2,96
625,0,2,0,0,0,2,99,4,2,17
626,0,1,1,1,59,12,45,6,2,27
627,0,1,0,1,15,2,8,3,2,231
628,0,2,0,0,0,5,99,4,2,83
629,0,2,0,0,0,4,99,2,2,7
