session_id,user_id,action,action_type,action_detail,device_type,secs_elapsed
219,3024,153.0,2.0,99.0,11.0,3846.0
220,3024,158.0,0.0,0.0,11.0,640.0
221,3024,153.0,2.0,99.0,11.0,34067.0
222,3024,183.0,6.0,87.0,11.0,1684.0
223,3024,158.0,7.0,92.0,11.0,1613.0
224,3024,81.0,7.0,48.0,11.0,48.0
225,3024,153.0,2.0,99.0,11.0,200900.0
236,3130,31.0,6.0,20.0,6.0,682.0
237,3130,118.0,3.0,101.0,6.0,131.0
238,3130,142.0,0.0,0.0,6.0,147.0
239,3130,56.0,7.0,26.0,6.0,878.0
240,3130,158.0,7.0,57.0,6.0,188.0
241,3130,158.0,7.0,57.0,6.0,47.0
242,3130,118.0,3.0,101.0,6.0,731.0
243,3130,118.0,3.0,101.0,6.0,57324.0
244,3130,81.0,7.0,99.0,6.0,703.0
245,3130,23.0,2.0,17.0,6.0,530.0
296,1499,116.0,1.0,62.0,11.0,21664.0
297,1499,43.0,2.0,37.0,11.0,111850.0
298,1499,43.0,2.0,20.0,11.0,17630.0
299,1499,158.0,0.0,0.0,0.0,653.0
300,1499,0.0,4.0,49.0,11.0,1715370.0
301,1499,0.0,4.0,49.0,11.0,1085000.0
302,1949,158.0,0.0,0.0,11.0,82.0
303,1949,56.0,7.0,26.0,11.0,410.0
304,1949,183.0,6.0,87.0,11.0,9282.0
305,1949,0.0,4.0,49.0,11.0,8668.0
306,1949,158.0,0.0,0.0,11.0,61.0
307,1949,158.0,0.0,0.0,11.0,277.0
308,1949,112.0,3.0,61.0,11.0,40070.0
309,1949,158.0,0.0,0.0,11.0,634.0
310,1949,181.0,3.0,84.0,11.0,258.0
311,1949,74.0,3.0,34.0,11.0,932.0
317,1920,23.0,2.0,17.0,10.0,115677.0
318,1920,56.0,7.0,26.0,2.0,561.0
319,1920,74.0,3.0,34.0,10.0,104.0
320,1920,49.0,2.0,19.0,2.0,1263747.0
321,1920,105.0,0.0,0.0,10.0,11047.0
322,1920,74.0,3.0,34.0,2.0,3151.0
323,1920,165.0,3.0,78.0,10.0,86.0
324,1920,118.0,3.0,101.0,10.0,884.0
325,1920,56.0,7.0,26.0,2.0,1329.0
326,1920,183.0,6.0,85.0,10.0,21172.0
394,1820,158.0,7.0,57.0,6.0,782.0
395,1820,158.0,7.0,57.0,6.0,19647.0
396,1820,158.0,7.0,57.0,6.0,1155.0
397,1820,23.0,2.0,17.0,6.0,3759.0
398,1820,158.0,7.0,57.0,6.0,41303.0
399,1820,23.0,2.0,17.0,6.0,1407.0
400,1820,183.0,6.0,85.0,6.0,86511.0
401,1820,23.0,2.0,17.0,6.0,998.0
402,1820,158.0,7.0,57.0,6.0,804.0
403,1820,158.0,7.0,57.0,6.0,30181.0
404,9,158.0,7.0,56.0,6.0,5112.0
405,9,10.0,0.0,0.0,6.0,40.0
406,9,22.0,0.0,0.0,6.0,26.0
407,9,78.0,0.0,0.0,6.0,1063.0
408,9,10.0,0.0,0.0,6.0,52202.0
409,9,49.0,2.0,19.0,6.0,188.0
410,9,87.0,0.0,0.0,6.0,12875.0
411,9,158.0,7.0,56.0,6.0,25430.0
412,9,187.0,0.0,0.0,6.0,11092.0
413,9,126.0,0.0,0.0,6.0,24568.0
505,3019,74.0,3.0,34.0,6.0,274.0
506,3019,56.0,7.0,26.0,6.0,4154.0
507,3019,60.0,7.0,28.0,6.0,25631.0
578,2584,158.0,7.0,57.0,11.0,1401.0
579,2584,183.0,6.0,85.0,11.0,353.0
580,2584,158.0,7.0,92.0,11.0,17.0
581,2584,6.0,0.0,0.0,11.0,717.0
582,2584,44.0,7.0,97.0,11.0,1608.0
583,2584,6.0,0.0,0.0,11.0,0.0
584,2584,158.0,7.0,92.0,11.0,133.0
585,2584,181.0,3.0,84.0,11.0,172805.0
586,2584,150.0,3.0,94.0,11.0,403.0
587,2584,183.0,6.0,85.0,11.0,482.0
588,966,159.0,3.0,93.0,6.0,898.0
589,966,39.0,7.0,12.0,6.0,15679.0
590,966,147.0,7.0,60.0,6.0,2112.0
591,966,54.0,6.0,24.0,6.0,329397.0
592,966,56.0,7.0,26.0,6.0,28399.0
593,966,81.0,0.0,0.0,6.0,782.0
594,966,158.0,7.0,92.0,6.0,29720.0
595,966,60.0,7.0,28.0,6.0,6341.0
596,966,178.0,7.0,104.0,6.0,7759.0
597,966,159.0,3.0,93.0,6.0,594.0
598,413,81.0,0.0,0.0,6.0,1004.0
599,413,178.0,7.0,104.0,6.0,5677.0
600,413,19.0,0.0,0.0,6.0,3768.0
601,413,32.0,1.0,10.0,6.0,5812.0
602,413,146.0,2.0,70.0,6.0,1420.0
603,413,88.0,0.0,0.0,6.0,16819.0
604,413,81.0,0.0,0.0,6.0,61932.0
605,413,54.0,6.0,24.0,6.0,420012.0
606,413,88.0,0.0,0.0,6.0,33933.0
607,413,47.0,0.0,0.0,6.0,1162.0
718,2987,165.0,3.0,78.0,6.0,172.0
719,2987,183.0,6.0,85.0,6.0,168474.0
720,2987,165.0,3.0,78.0,6.0,663.0
721,2987,23.0,2.0,17.0,6.0,755.0
722,2987,81.0,7.0,99.0,6.0,2438.0
723,2987,154.0,2.0,99.0,6.0,3187.0
724,2987,118.0,3.0,101.0,6.0,680.0
725,2987,154.0,2.0,99.0,6.0,44009.0
726,2987,81.0,7.0,99.0,6.0,801.0
727,2987,154.0,2.0,99.0,6.0,256.0
768,2110,80.0,7.0,58.0,8.0,96.0
769,2110,74.0,3.0,34.0,8.0,3730.0
770,2110,161.0,7.0,76.0,8.0,9999.0
771,2110,54.0,6.0,25.0,8.0,7531.0
792,2696,6.0,0.0,0.0,0.0,22187.0
793,2696,171.0,0.0,0.0,6.0,60802.0
794,2696,49.0,2.0,19.0,6.0,387250.0
795,2696,81.0,0.0,0.0,6.0,397.0
796,2696,171.0,0.0,0.0,6.0,590568.0
797,2696,74.0,3.0,34.0,6.0,2801.0
798,2696,65.0,0.0,0.0,0.0,3749.0
799,2696,129.0,0.0,0.0,6.0,224667.0
800,2696,56.0,7.0,26.0,6.0,681.0
801,2696,81.0,0.0,0.0,6.0,543.0
823,1652,118.0,3.0,101.0,6.0,1082.0
824,1652,81.0,7.0,99.0,6.0,17781.0
825,1652,133.0,7.0,50.0,6.0,1480.0
826,1652,158.0,7.0,57.0,6.0,105.0
827,1652,60.0,7.0,28.0,6.0,660.0
828,1652,165.0,3.0,78.0,6.0,415.0
829,1652,23.0,2.0,17.0,6.0,169.0
830,1652,165.0,3.0,78.0,6.0,672.0
831,1652,23.0,2.0,17.0,6.0,91.0
832,1652,81.0,7.0,50.0,6.0,6296.0
853,1005,158.0,0.0,0.0,0.0,146.0
861,1197,44.0,7.0,97.0,2.0,16375.0
862,1197,44.0,7.0,97.0,2.0,41873.0
863,1197,81.0,0.0,0.0,2.0,1575.0
864,1197,44.0,7.0,97.0,2.0,32362.0
865,1197,158.0,7.0,57.0,2.0,6325.0
866,1197,158.0,7.0,57.0,2.0,15282.0
867,1197,158.0,7.0,57.0,2.0,5965.0
868,1197,166.0,3.0,95.0,2.0,590.0
869,1197,153.0,2.0,99.0,2.0,253.0
870,1197,158.0,7.0,92.0,2.0,454.0
951,169,118.0,3.0,101.0,6.0,1393.0
952,169,118.0,3.0,101.0,6.0,48.0
953,169,158.0,7.0,57.0,6.0,13534.0
954,169,118.0,3.0,101.0,6.0,2628.0
955,169,158.0,7.0,57.0,6.0,1188.0
956,169,158.0,7.0,57.0,6.0,1951.0
957,169,118.0,3.0,101.0,6.0,1520.0
958,169,158.0,7.0,57.0,6.0,236.0
959,169,118.0,3.0,101.0,6.0,1789.0
960,169,23.0,2.0,17.0,6.0,1156.0
991,2396,142.0,0.0,0.0,8.0,293.0
992,2396,158.0,7.0,57.0,8.0,54625.0
993,2396,142.0,0.0,0.0,8.0,180.0
994,2396,31.0,6.0,20.0,8.0,965.0
995,2396,88.0,0.0,0.0,8.0,20894.0
996,2396,23.0,2.0,17.0,8.0,37.0
997,2396,88.0,0.0,0.0,8.0,21589.0
998,2396,9.0,2.0,14.0,8.0,25.0
999,2396,165.0,3.0,78.0,8.0,774.0
1000,2396,31.0,6.0,20.0,8.0,326.0
1001,2746,158.0,7.0,57.0,8.0,23106.0
1002,2746,54.0,6.0,24.0,8.0,0.0
1003,2746,158.0,7.0,57.0,8.0,270.0
1004,2746,74.0,3.0,34.0,8.0,848.0
1005,2746,118.0,3.0,101.0,8.0,679.0
1006,2746,23.0,2.0,17.0,8.0,60.0
1007,2746,165.0,3.0,78.0,8.0,1933.0
1008,2746,81.0,7.0,99.0,8.0,11088.0
1009,2746,23.0,2.0,17.0,8.0,1768.0
1010,2746,23.0,2.0,17.0,8.0,23.0
1152,1284,153.0,2.0,99.0,1.0,422.0
1153,1284,158.0,0.0,0.0,1.0,1451494.0
1154,1284,153.0,2.0,99.0,1.0,502.0
1155,1284,158.0,7.0,57.0,1.0,5659.0
1156,1284,153.0,2.0,99.0,1.0,1109.0
1157,1284,44.0,7.0,97.0,1.0,19718.0
1158,1284,166.0,3.0,95.0,1.0,653.0
1159,1284,153.0,2.0,99.0,1.0,231.0
1160,1284,153.0,2.0,99.0,1.0,470.0
1161,1284,153.0,2.0,99.0,1.0,2120.0
1189,471,81.0,7.0,50.0,6.0,628.0
1190,471,118.0,3.0,101.0,6.0,90.0
1191,471,36.0,0.0,0.0,6.0,12273.0
1192,471,118.0,3.0,101.0,6.0,23.0
1193,471,158.0,7.0,92.0,6.0,426.0
1194,471,159.0,3.0,93.0,6.0,906.0
1195,471,158.0,7.0,57.0,6.0,14920.0
1196,471,23.0,2.0,17.0,6.0,70.0
1197,471,16.0,2.0,20.0,6.0,20960.0
1198,471,158.0,7.0,57.0,6.0,230.0
1249,3196,56.0,7.0,26.0,6.0,849.0
1250,3196,94.0,7.0,47.0,6.0,1050.0
1251,3196,183.0,6.0,86.0,6.0,77489.0
1252,3196,61.0,7.0,68.0,6.0,687.0
1253,3196,158.0,7.0,92.0,6.0,79.0
1254,3196,183.0,6.0,85.0,6.0,11958.0
1255,3196,158.0,7.0,57.0,6.0,148.0
1256,3196,183.0,6.0,85.0,6.0,20398.0
1257,3196,81.0,7.0,102.0,6.0,795.0
1258,3196,94.0,7.0,47.0,6.0,1160.0
1301,592,74.0,3.0,34.0,6.0,3060.0
1302,592,187.0,0.0,0.0,6.0,72798.0
1303,592,147.0,7.0,60.0,6.0,912.0
1304,592,54.0,6.0,24.0,6.0,263122.0
1305,592,116.0,1.0,62.0,6.0,1000.0
1326,258,118.0,3.0,101.0,6.0,567.0
1327,258,118.0,3.0,101.0,6.0,134.0
1328,258,74.0,3.0,34.0,6.0,304.0
1329,258,158.0,7.0,57.0,6.0,356.0
1330,258,154.0,2.0,99.0,6.0,8255.0
1331,258,158.0,7.0,57.0,6.0,12353.0
1332,258,118.0,3.0,101.0,6.0,321.0
1333,258,33.0,6.0,43.0,6.0,3448.0
1334,258,183.0,6.0,85.0,6.0,41625.0
1335,258,81.0,7.0,99.0,6.0,30197.0
1376,1319,81.0,7.0,99.0,8.0,82904.0
1377,1319,61.0,7.0,68.0,8.0,402.0
1378,1319,74.0,3.0,34.0,8.0,347.0
1379,1319,49.0,2.0,19.0,8.0,69244.0
1380,1319,118.0,3.0,101.0,8.0,1158.0
1381,1319,23.0,2.0,17.0,8.0,474.0
1382,1319,6.0,0.0,0.0,0.0,47142.0
1383,1319,118.0,3.0,101.0,8.0,1404.0
1384,1319,174.0,2.0,42.0,8.0,181287.0
1385,1319,69.0,7.0,30.0,8.0,89254.0
1386,2900,165.0,3.0,78.0,6.0,5751.0
1387,2900,154.0,2.0,99.0,6.0,56096.0
1388,2900,178.0,7.0,104.0,6.0,342.0
1389,2900,154.0,2.0,99.0,6.0,0.0
1390,2900,23.0,2.0,17.0,6.0,0.0
1391,2900,81.0,7.0,99.0,6.0,16412.0
1392,2900,118.0,3.0,101.0,6.0,26.0
1393,2900,154.0,2.0,99.0,6.0,6682.0
1394,2900,23.0,2.0,17.0,6.0,1034.0
1395,2900,23.0,2.0,17.0,6.0,1030.0
1434,2061,118.0,3.0,101.0,8.0,21221.0
1435,2061,147.0,7.0,60.0,8.0,1075.0
1436,2061,178.0,7.0,104.0,8.0,711.0
1437,2061,147.0,7.0,60.0,8.0,747.0
1438,2061,56.0,7.0,26.0,8.0,1017.0
1439,2061,74.0,3.0,34.0,8.0,2436.0
1440,2061,61.0,7.0,68.0,8.0,8854.0
1441,2061,60.0,7.0,28.0,8.0,262.0
1442,2061,46.0,0.0,0.0,8.0,2428.0
1443,2061,147.0,7.0,60.0,8.0,7025.0
1454,1267,175.0,0.0,0.0,11.0,13946.0
1455,1267,33.0,6.0,43.0,11.0,1193172.0
1456,1267,54.0,6.0,24.0,11.0,67445.0
1457,1267,187.0,0.0,0.0,11.0,34522.0
1458,1267,60.0,7.0,28.0,11.0,28278.0
1459,1267,74.0,3.0,34.0,11.0,1274.0
1460,1267,175.0,0.0,0.0,11.0,4551.0
1461,1267,175.0,0.0,0.0,11.0,1303.0
1462,1267,60.0,7.0,28.0,11.0,5124.0
1463,1267,119.0,0.0,0.0,11.0,988.0
1524,3093,49.0,2.0,19.0,8.0,86239.0
1525,3093,147.0,7.0,60.0,8.0,5454.0
1526,3093,95.0,2.0,51.0,8.0,0.0
1527,3093,7.0,0.0,0.0,8.0,0.0
1528,3093,95.0,2.0,51.0,8.0,75114.0
1529,3093,158.0,7.0,92.0,8.0,171.0
1530,3093,158.0,7.0,92.0,8.0,58456.0
1531,3093,96.0,2.0,52.0,8.0,0.0
1532,3093,116.0,1.0,62.0,8.0,6773.0
1533,3093,74.0,3.0,34.0,8.0,2974.0
1564,2631,118.0,3.0,101.0,6.0,22.0
1565,2631,74.0,3.0,34.0,6.0,301.0
1566,2631,23.0,2.0,17.0,6.0,544.0
1567,2631,165.0,3.0,78.0,6.0,64.0
1568,2631,158.0,7.0,57.0,6.0,52896.0
1569,2631,154.0,2.0,99.0,6.0,9065.0
1570,2631,154.0,2.0,99.0,6.0,8308.0
1571,2631,158.0,7.0,57.0,6.0,328.0
1582,2764,80.0,7.0,58.0,8.0,24527.0
1583,2764,133.0,7.0,50.0,8.0,297.0
1584,2764,23.0,2.0,17.0,8.0,33.0
1585,2764,23.0,2.0,17.0,8.0,1071.0
1586,2764,116.0,1.0,62.0,8.0,15323.0
1587,2764,60.0,7.0,28.0,8.0,17021.0
1588,2764,118.0,3.0,101.0,8.0,23250.0
1589,2764,158.0,7.0,57.0,8.0,117.0
1590,2764,61.0,7.0,68.0,8.0,1457.0
1591,2764,7.0,0.0,0.0,8.0,116567.0
1622,593,158.0,7.0,57.0,8.0,8376.0
1623,593,118.0,3.0,101.0,8.0,592.0
1624,593,183.0,6.0,85.0,8.0,43033.0
1625,593,118.0,3.0,101.0,8.0,0.0
1626,593,165.0,3.0,78.0,8.0,75883.0
1627,593,9.0,2.0,14.0,8.0,926.0
1628,593,118.0,3.0,101.0,8.0,1093.0
1629,593,118.0,3.0,101.0,8.0,1483.0
1630,593,23.0,2.0,17.0,8.0,46.0
1631,593,23.0,2.0,17.0,8.0,6185.0
1642,2194,187.0,0.0,0.0,8.0,16036.0
1643,2194,31.0,6.0,20.0,8.0,626.0
1644,2194,159.0,3.0,93.0,8.0,958.0
1645,2194,60.0,7.0,28.0,8.0,71136.0
1646,2194,74.0,3.0,34.0,8.0,914.0
1647,2194,158.0,7.0,57.0,8.0,236992.0
1648,2194,16.0,2.0,20.0,8.0,10927.0
1649,2194,60.0,7.0,28.0,8.0,2679.0
1650,2194,151.0,0.0,0.0,8.0,15989.0
1651,2194,60.0,7.0,28.0,8.0,17807.0
1781,666,81.0,7.0,99.0,5.0,8559.0
1782,666,81.0,7.0,99.0,5.0,95736.0
1783,666,23.0,2.0,17.0,5.0,2.0
1784,666,56.0,7.0,26.0,5.0,873.0
1785,666,158.0,7.0,57.0,5.0,4183.0
1786,666,118.0,3.0,101.0,5.0,1534.0
1787,666,16.0,2.0,20.0,5.0,10393.0
1788,666,36.0,0.0,0.0,5.0,72463.0
1789,666,158.0,7.0,57.0,5.0,8112.0
1790,666,118.0,3.0,101.0,5.0,1045.0
1856,2944,81.0,7.0,99.0,8.0,216.0
1857,2944,154.0,2.0,99.0,8.0,4713.0
1858,2944,39.0,7.0,12.0,8.0,104251.0
1859,2944,107.0,0.0,0.0,8.0,92.0
1860,2944,158.0,7.0,57.0,8.0,512427.0
1861,2944,107.0,0.0,0.0,8.0,1395.0
1862,2944,165.0,3.0,78.0,8.0,54.0
1863,2944,118.0,3.0,101.0,8.0,7.0
1864,2944,118.0,3.0,101.0,8.0,1198.0
1865,2944,154.0,2.0,99.0,8.0,3995.0
1926,744,49.0,2.0,19.0,8.0,907071.0
1927,744,60.0,7.0,28.0,8.0,3174.0
1928,744,74.0,3.0,34.0,8.0,123.0
1929,744,81.0,7.0,50.0,8.0,13898.0
1930,744,60.0,7.0,28.0,8.0,25732.0
1931,744,56.0,7.0,26.0,8.0,570.0
1932,744,15.0,0.0,0.0,8.0,14400.0
1933,744,23.0,2.0,17.0,8.0,1408.0
1934,744,142.0,0.0,0.0,8.0,1156.0
1935,744,31.0,6.0,20.0,8.0,1109.0
1946,867,60.0,7.0,28.0,6.0,5819.0
1947,867,60.0,7.0,28.0,6.0,11734.0
1948,867,49.0,2.0,19.0,6.0,29851.0
1949,867,74.0,3.0,34.0,6.0,1861.0
1950,867,31.0,6.0,20.0,6.0,1245.0
1951,867,56.0,7.0,26.0,6.0,727.0
1962,1098,118.0,3.0,101.0,6.0,131.0
1963,1098,81.0,7.0,102.0,6.0,12985.0
1964,1098,56.0,7.0,26.0,6.0,4899.0
1965,1098,33.0,6.0,43.0,6.0,7237.0
1966,1098,49.0,2.0,19.0,6.0,42056.0
1967,1098,74.0,3.0,34.0,6.0,307.0
1968,595,178.0,7.0,104.0,8.0,47128.0
1969,595,178.0,7.0,104.0,8.0,12314.0
1970,595,56.0,7.0,26.0,8.0,982.0
1971,595,54.0,6.0,24.0,8.0,212264.0
1972,595,178.0,7.0,104.0,8.0,35139.0
1973,595,135.0,3.0,46.0,8.0,11254.0
1974,595,5.0,0.0,0.0,8.0,47790.0
1975,595,146.0,2.0,70.0,8.0,2940.0
1976,595,146.0,2.0,70.0,8.0,8812.0
1977,595,6.0,0.0,0.0,0.0,3775.0
2032,1121,31.0,6.0,20.0,6.0,923.0
2033,1121,49.0,2.0,19.0,6.0,55083.0
2034,1121,74.0,3.0,34.0,6.0,625.0
2035,1121,9.0,2.0,14.0,6.0,1455.0
2036,1121,6.0,0.0,0.0,0.0,19625.0
2037,1121,158.0,7.0,57.0,6.0,398.0
2038,1121,153.0,0.0,0.0,0.0,43270.0
2039,1121,81.0,7.0,50.0,6.0,20689.0
2040,1121,158.0,7.0,57.0,6.0,14474.0
2041,1121,56.0,7.0,26.0,6.0,622.0
2071,1744,178.0,7.0,104.0,6.0,10983.0
2072,1744,81.0,7.0,50.0,6.0,807.0
2073,1744,81.0,7.0,50.0,6.0,15702.0
2074,1744,23.0,2.0,17.0,6.0,90.0
2075,1744,158.0,7.0,57.0,6.0,171.0
2076,1744,154.0,2.0,99.0,6.0,59375.0
2077,1744,81.0,7.0,50.0,6.0,9685.0
2078,1744,158.0,7.0,57.0,6.0,170.0
2079,1744,33.0,6.0,43.0,6.0,1078021.0
2080,1744,23.0,2.0,17.0,6.0,89.0
2081,386,88.0,0.0,0.0,8.0,15644.0
2082,386,78.0,0.0,0.0,8.0,2460.0
2083,386,50.0,6.0,54.0,8.0,33091.0
2084,386,15.0,0.0,0.0,8.0,146116.0
2085,386,165.0,3.0,78.0,8.0,6.0
2086,386,37.0,5.0,55.0,8.0,27659.0
2087,386,158.0,7.0,57.0,8.0,79784.0
2088,386,23.0,2.0,17.0,8.0,1679.0
2089,386,154.0,2.0,99.0,8.0,9384.0
2090,386,23.0,2.0,17.0,8.0,684.0
2111,3144,153.0,2.0,99.0,2.0,0.0
2112,3144,158.0,7.0,92.0,2.0,1178.0
2113,3144,158.0,7.0,92.0,2.0,0.0
2114,3144,153.0,2.0,99.0,2.0,173.0
2115,3144,158.0,7.0,57.0,2.0,600.0
2116,3144,158.0,7.0,57.0,2.0,3787.0
2117,3144,150.0,3.0,94.0,2.0,0.0
2118,3144,153.0,2.0,99.0,2.0,1834.0
2119,3144,153.0,2.0,99.0,2.0,666.0
2120,3144,150.0,3.0,94.0,2.0,1828.0
2121,553,60.0,7.0,28.0,6.0,14357.0
2122,553,165.0,3.0,78.0,6.0,116.0
2123,553,56.0,7.0,26.0,6.0,6033.0
2124,553,158.0,7.0,57.0,6.0,251.0
2125,553,56.0,7.0,26.0,6.0,17897.0
2126,553,81.0,7.0,99.0,6.0,421.0
2127,553,81.0,7.0,99.0,6.0,11561.0
2128,553,154.0,2.0,99.0,6.0,5178.0
2129,553,61.0,7.0,68.0,6.0,439.0
2130,553,158.0,7.0,57.0,6.0,11174.0
2131,498,91.0,0.0,0.0,6.0,106.0
2132,498,23.0,2.0,17.0,6.0,820.0
2133,498,165.0,3.0,78.0,6.0,555.0
2134,498,165.0,3.0,78.0,6.0,36467.0
2135,498,81.0,7.0,99.0,6.0,733.0
2136,498,118.0,3.0,101.0,6.0,530.0
2137,498,118.0,3.0,101.0,6.0,904.0
2138,498,81.0,7.0,99.0,6.0,16130.0
2139,498,81.0,7.0,99.0,6.0,1078.0
2140,498,118.0,3.0,101.0,6.0,1.0
2141,2743,183.0,6.0,88.0,6.0,65749.0
2142,2743,154.0,2.0,99.0,6.0,9751.0
2143,2743,126.0,0.0,0.0,6.0,2684.0
2144,2743,72.0,4.0,49.0,6.0,10263.0
2145,2743,154.0,2.0,99.0,6.0,14046.0
2146,2743,158.0,7.0,57.0,6.0,2599.0
2147,2743,138.0,7.0,33.0,6.0,129458.0
2148,2743,81.0,0.0,0.0,6.0,2003.0
2149,2743,88.0,0.0,0.0,6.0,39.0
2150,2743,87.0,0.0,0.0,6.0,22022.0
2165,2244,31.0,6.0,20.0,8.0,623.0
2166,274,165.0,3.0,78.0,6.0,91.0
2167,274,158.0,7.0,57.0,6.0,96605.0
2168,274,118.0,3.0,101.0,6.0,1784.0
2169,274,118.0,3.0,101.0,6.0,10056.0
2170,274,165.0,3.0,78.0,6.0,58.0
2171,274,81.0,7.0,99.0,6.0,29893.0
2172,274,118.0,3.0,101.0,6.0,6389.0
2173,274,154.0,2.0,99.0,6.0,11786.0
2174,274,49.0,2.0,19.0,6.0,21361.0
2175,274,23.0,2.0,17.0,6.0,4157.0
2216,3150,154.0,2.0,99.0,8.0,3556.0
2217,3150,158.0,7.0,57.0,8.0,633.0
2218,3150,118.0,3.0,101.0,8.0,1551.0
2219,3150,154.0,2.0,99.0,8.0,373.0
2220,3150,154.0,2.0,99.0,8.0,1749.0
2221,3150,154.0,2.0,99.0,8.0,2602.0
2222,3150,154.0,2.0,99.0,8.0,1601.0
2223,3150,158.0,7.0,57.0,8.0,4042.0
2224,3150,118.0,3.0,101.0,8.0,26.0
2225,3150,154.0,2.0,99.0,8.0,2036.0
2254,2153,74.0,3.0,34.0,7.0,641.0
2255,2153,74.0,3.0,34.0,7.0,3289.0
2256,2153,23.0,2.0,17.0,7.0,821.0
2257,2153,39.0,7.0,12.0,7.0,387149.0
2258,2153,74.0,3.0,34.0,7.0,84596.0
2259,2153,23.0,2.0,17.0,7.0,3526.0
2260,2153,23.0,2.0,17.0,7.0,435.0
2261,2153,118.0,3.0,101.0,7.0,55505.0
