activity_id,year,month,total_flights,distance,points_accumulated,points_redeemed,dollar_cost_points_redeemed,loyalty_history_id
182,2017.0,12.0,0.0,0.0,0.0,0.0,0.0,7
183,2018.0,5.0,3.0,2731.6281541346398,2727.410302798093,0.0,0.0,7
184,2017.0,7.0,1.0,1672.8597772878272,1669.8204627461407,0.0,0.0,7
185,2018.0,9.0,4.0,7623.582114607326,7619.799755108312,0.0,0.0,7
186,2017.0,9.0,2.0,1632.7553940673993,1635.817925599616,0.0,0.0,7
187,2018.0,8.0,0.0,0.0,0.0,0.0,0.0,7
188,2017.0,10.0,0.0,0.0,0.0,0.0,0.0,7
189,2017.0,6.0,1.0,705.6165038515182,688.8544559659446,505.34779301632415,90.8278885706567,7
190,2018.0,4.0,2.0,4270.882276060299,4266.738468967875,0.0,0.0,7
191,2017.0,3.0,3.0,4228.898583761864,4231.286361840445,0.0,0.0,7
192,2018.0,6.0,0.0,0.0,0.0,0.0,0.0,8
193,2018.0,4.0,1.0,1323.6340332776333,1346.2219910466674,0.0,0.0,8
194,2017.0,11.0,1.0,1809.758195695338,1811.0321456429674,0.0,0.0,8
195,2017.0,6.0,0.0,0.0,0.0,0.0,0.0,8
196,2018.0,8.0,4.0,9265.936318549559,9272.566756249613,0.0,0.0,8
197,2017.0,4.0,3.0,1593.9730634901637,1596.539885464656,0.0,0.0,8
198,2017.0,4.0,0.0,0.0,0.0,0.0,0.0,8
199,2017.0,5.0,0.0,0.0,0.0,0.0,0.0,8
200,2017.0,4.0,0.0,0.0,0.0,0.0,0.0,8
201,2018.0,11.0,2.0,1537.493816434304,1533.3112874101837,0.0,0.0,8
202,2017.0,7.0,6.0,10959.920675813933,10990.34511407588,573.9560801670706,103.15151187103945,8
203,2017.0,12.0,0.0,0.0,0.0,0.0,0.0,8
204,2017.0,2.0,0.0,0.0,0.0,0.0,0.0,8
205,2017.0,10.0,2.0,3589.541858269552,3586.8814903487128,0.0,0.0,8
206,2017.0,2.0,0.0,0.0,0.0,0.0,0.0,8
207,2017.0,10.0,2.0,2493.246026209603,2492.8458580007705,0.0,0.0,8
208,2018.0,5.0,0.0,0.0,0.0,0.0,0.0,8
209,2018.0,2.0,1.0,1565.895585563568,1565.4881776348939,0.0,0.0,8
210,2018.0,8.0,2.0,4294.6451010811315,4295.647232713217,0.0,0.0,8
211,2017.0,12.0,5.0,9591.811525787707,9586.842699198774,0.0,0.0,8
212,2017.0,1.0,0.0,0.0,0.0,0.0,0.0,8
213,2017.0,5.0,1.0,2121.806659324908,2120.073521288955,0.0,0.0,8
214,2017.0,6.0,4.0,5920.998167572301,5926.355695523929,0.0,0.0,8
215,2018.0,3.0,0.0,0.0,0.0,0.0,0.0,8
216,2017.0,2.0,0.0,0.0,0.0,0.0,0.0,9
217,2018.0,6.0,0.0,0.0,0.0,551.2986252997242,99.1025927947961,9
218,2017.0,12.0,2.0,1603.955747893217,1602.7579165619998,0.0,0.0,9
219,2018.0,12.0,1.0,1352.0988401081343,1351.1089884414978,0.0,0.0,9
220,2018.0,12.0,2.0,1256.7977765290823,1255.4589229329717,0.0,0.0,9
221,2018.0,11.0,2.0,4517.796221682204,4502.721232659748,331.43399007928036,57.36196580123778,9
222,2018.0,9.0,0.0,0.0,0.0,0.0,0.0,9
223,2018.0,8.0,1.0,1434.7972295859247,1430.6090406826631,0.0,0.0,9
224,2017.0,3.0,4.0,6592.285508105433,6588.609460307454,603.931179656486,108.67456609780905,9
225,2018.0,8.0,0.0,0.0,0.0,0.0,0.0,9
226,2017.0,8.0,0.0,0.0,0.0,0.0,0.0,9
227,2018.0,2.0,0.0,0.0,0.0,0.0,0.0,9
228,2018.0,6.0,0.0,0.0,0.0,0.0,0.0,9
229,2018.0,1.0,0.0,0.0,0.0,0.0,0.0,9
230,2017.0,1.0,0.0,0.0,0.0,0.0,0.0,9
231,2017.0,4.0,0.0,0.0,0.0,0.0,0.0,9
232,2017.0,9.0,0.0,0.0,0.0,0.0,0.0,9
233,2017.0,6.0,0.0,0.0,0.0,0.0,0.0,9
234,2017.0,5.0,0.0,0.0,0.0,0.0,0.0,9
235,2017.0,11.0,3.0,6387.8825426797,6384.022093472828,0.0,0.0,9
236,2018.0,2.0,0.0,0.0,0.0,0.0,0.0,9
237,2017.0,2.0,0.0,0.0,0.0,0.0,0.0,9
238,2018.0,5.0,4.0,2450.811725970315,2448.739383523605,0.0,0.0,9
239,2017.0,1.0,0.0,0.0,0.0,0.0,0.0,9
240,2018.0,5.0,0.0,0.0,0.0,0.0,0.0,10
241,2018.0,8.0,16.0,30914.2301680393,46410.210959160504,0.0,0.0,10
242,2018.0,7.0,0.0,0.0,0.0,0.0,0.0,10
243,2017.0,9.0,2.0,3839.956049775005,3842.0426718146205,0.0,0.0,10
244,2018.0,1.0,1.0,2115.2055129250625,2117.019214519438,0.0,0.0,10
245,2017.0,2.0,0.0,0.0,0.0,0.0,0.0,10
246,2017.0,8.0,0.0,0.0,0.0,0.0,0.0,10
247,2017.0,3.0,4.0,2119.257308935165,2120.592067647796,0.0,0.0,10
248,2017.0,7.0,0.0,0.0,0.0,0.0,0.0,10
249,2018.0,2.0,0.0,0.0,0.0,383.59257938849635,68.75551488112303,10
250,2017.0,5.0,0.0,0.0,0.0,0.0,0.0,10
251,2018.0,5.0,0.0,0.0,0.0,0.0,0.0,10
252,2018.0,11.0,4.0,7523.550878651326,11691.216958658053,0.0,0.0,10
253,2018.0,11.0,0.0,0.0,0.0,0.0,0.0,10
254,2017.0,4.0,0.0,0.0,0.0,0.0,0.0,10
255,2017.0,6.0,0.0,0.0,0.0,0.0,0.0,10
256,2018.0,11.0,0.0,0.0,0.0,0.0,0.0,10
257,2018.0,4.0,0.0,0.0,0.0,0.0,0.0,10
258,2018.0,9.0,0.0,0.0,0.0,0.0,0.0,10
259,2017.0,7.0,6.0,10375.978380054907,10430.785804649564,0.0,0.0,10
260,2018.0,1.0,0.0,0.0,0.0,0.0,0.0,10
261,2017.0,10.0,0.0,0.0,0.0,0.0,0.0,10
262,2017.0,6.0,3.0,6952.19470372474,6953.314652420846,0.0,0.0,10
263,2017.0,2.0,0.0,0.0,0.0,0.0,0.0,10
264,2017.0,10.0,0.0,0.0,0.0,0.0,0.0,11
265,2017.0,6.0,0.0,0.0,0.0,0.0,0.0,11
266,2017.0,12.0,3.0,4401.380746487046,4401.081637481703,0.0,0.0,11
267,2018.0,2.0,0.0,0.0,0.0,0.0,0.0,11
268,2017.0,3.0,2.0,4256.303582310963,4257.380267378416,0.0,0.0,11
269,2017.0,11.0,0.0,0.0,0.0,0.0,0.0,11
270,2017.0,5.0,0.0,0.0,0.0,0.0,0.0,11
271,2018.0,8.0,0.0,0.0,0.0,0.0,0.0,11
272,2018.0,5.0,0.0,0.0,0.0,0.0,0.0,11
273,2018.0,5.0,4.0,4711.791927351072,4714.076904421067,0.0,0.0,11
274,2018.0,6.0,0.0,0.0,0.0,0.0,0.0,11
275,2017.0,8.0,0.0,0.0,0.0,0.0,0.0,11
276,2017.0,5.0,4.0,8922.188928906833,8912.323156247898,0.0,0.0,11
277,2017.0,1.0,0.0,0.0,0.0,0.0,0.0,11
278,2018.0,5.0,0.0,0.0,0.0,0.0,0.0,11
279,2017.0,7.0,0.0,0.0,0.0,0.0,0.0,11
280,2017.0,10.0,1.0,2258.6637660844613,2258.2048593404147,0.0,0.0,11
281,2018.0,8.0,0.0,0.0,0.0,0.0,0.0,11
282,2018.0,12.0,1.0,716.1658600474863,715.8984646471437,0.0,0.0,11
283,2018.0,3.0,0.0,0.0,0.0,0.0,0.0,11
284,2018.0,4.0,2.0,2305.596293209396,2304.288863827292,0.0,0.0,11
285,2018.0,1.0,0.0,0.0,0.0,0.0,0.0,11
286,2017.0,6.0,5.0,3748.376062046601,3731.5132310101367,474.35542391972996,85.21090899912619,11
287,2018.0,8.0,0.0,0.0,0.0,480.95709685987265,87.11631625308426,11
288,2017.0,4.0,0.0,0.0,0.0,0.0,0.0,12
289,2017.0,11.0,4.0,7587.722132658775,7586.16536794741,0.0,0.0,12
290,2017.0,4.0,0.0,0.0,0.0,0.0,0.0,12
291,2017.0,5.0,2.0,4155.584108940925,4151.86199748584,709.0733872155226,127.54913939364494,12
292,2018.0,10.0,1.0,1538.6870309013825,1544.4751153976651,364.1238412987211,65.90982728121297,12
293,2017.0,6.0,0.0,0.0,0.0,0.0,0.0,12
294,2017.0,11.0,3.0,5698.416033621131,5707.735078530364,0.0,0.0,12
295,2017.0,2.0,1.0,1820.8872286565706,1820.4782277827223,0.0,0.0,12
296,2018.0,4.0,2.0,2905.0175138722743,2901.851954079933,0.0,0.0,12
297,2018.0,2.0,2.0,2350.139500310015,3628.8836290015356,0.0,0.0,12
298,2018.0,10.0,4.0,5211.360730267767,5219.746339560272,0.0,0.0,12
299,2017.0,8.0,0.0,0.0,0.0,0.0,0.0,12
300,2017.0,11.0,0.0,0.0,0.0,0.0,0.0,12
301,2017.0,4.0,0.0,0.0,0.0,0.0,0.0,12
302,2018.0,7.0,0.0,0.0,0.0,0.0,0.0,12
303,2018.0,5.0,2.0,4639.486763745197,4639.597720442288,0.0,0.0,12
304,2017.0,8.0,5.0,9773.163241132708,9757.79419962176,0.0,0.0,12
305,2017.0,9.0,3.0,3253.4646002453946,3249.5325809570236,0.0,0.0,12
306,2017.0,10.0,2.0,3401.6818023254637,3401.8903480484746,0.0,0.0,12
307,2017.0,4.0,4.0,3892.661760275038,3893.417284159068,402.76197631348595,73.20897892570765,12
308,2018.0,11.0,3.0,6650.722047928446,6657.318789603213,0.0,0.0,12
309,2017.0,10.0,0.0,0.0,0.0,0.0,0.0,12
310,2018.0,7.0,0.0,0.0,0.0,0.0,0.0,12
311,2017.0,5.0,1.0,1902.7612552632231,1904.1976376126836,0.0,0.0,12
312,2018.0,3.0,0.0,0.0,0.0,0.0,0.0,13
313,2017.0,5.0,0.0,0.0,0.0,0.0,0.0,13
314,2017.0,12.0,0.0,0.0,0.0,0.0,0.0,13
315,2018.0,8.0,0.0,0.0,0.0,0.0,0.0,13
316,2017.0,7.0,0.0,0.0,0.0,0.0,0.0,13
317,2017.0,2.0,3.0,3538.0225005959655,3536.168887454358,0.0,0.0,13
318,2017.0,4.0,0.0,0.0,0.0,0.0,0.0,13
319,2017.0,2.0,0.0,0.0,0.0,0.0,0.0,13
320,2017.0,12.0,2.0,2501.8501429162693,2500.007957493747,0.0,0.0,13
321,2017.0,12.0,0.0,0.0,0.0,0.0,0.0,13
322,2018.0,6.0,1.0,1000.7231964423573,985.8583756631778,598.2674083146998,107.63524812744765,13
323,2018.0,12.0,0.0,0.0,0.0,0.0,0.0,13
324,2018.0,11.0,0.0,0.0,0.0,0.0,0.0,13
325,2018.0,7.0,4.0,4261.160204034564,4258.854714157435,0.0,0.0,13
326,2017.0,6.0,1.0,2144.9275323189436,2151.0265394554995,0.0,0.0,13
327,2018.0,9.0,0.0,0.0,0.0,0.0,0.0,13
328,2018.0,8.0,0.0,0.0,0.0,0.0,0.0,13
329,2018.0,1.0,0.0,0.0,0.0,0.0,0.0,13
330,2017.0,12.0,2.0,4016.999360111598,4015.501441939989,0.0,0.0,13
331,2017.0,12.0,0.0,0.0,0.0,0.0,0.0,13
332,2018.0,4.0,0.0,0.0,0.0,0.0,0.0,13
333,2018.0,5.0,0.0,0.0,0.0,0.0,0.0,13
334,2018.0,10.0,0.0,0.0,0.0,0.0,0.0,13
335,2017.0,2.0,0.0,0.0,0.0,0.0,0.0,13
336,2018.0,2.0,3.0,3779.925819768286,3772.1010566713826,0.0,0.0,14
337,2017.0,6.0,0.0,0.0,0.0,0.0,0.0,14
338,2018.0,10.0,4.0,2459.8822238157545,2452.977502134785,0.0,0.0,14
339,2018.0,3.0,0.0,0.0,0.0,0.0,0.0,14
340,2017.0,1.0,0.0,0.0,0.0,0.0,0.0,14
341,2018.0,5.0,0.0,0.0,0.0,0.0,0.0,14
342,2018.0,8.0,6.0,14252.075245692979,14326.229794996438,0.0,0.0,14
343,2017.0,10.0,0.0,0.0,0.0,0.0,0.0,14
344,2017.0,7.0,2.0,3731.6863730072814,3729.0753577151977,0.0,0.0,14
345,2017.0,1.0,0.0,0.0,0.0,0.0,0.0,14
346,2017.0,9.0,0.0,0.0,0.0,0.0,0.0,14
347,2017.0,3.0,0.0,0.0,0.0,0.0,0.0,14
348,2018.0,7.0,5.0,11569.610890244765,11600.405144223621,0.0,0.0,14
349,2017.0,9.0,0.0,0.0,0.0,0.0,0.0,14
350,2017.0,1.0,0.0,0.0,0.0,0.0,0.0,14
351,2018.0,4.0,0.0,0.0,0.0,0.0,0.0,14
352,2018.0,10.0,0.0,0.0,0.0,0.0,0.0,14
353,2017.0,6.0,0.0,0.0,0.0,0.0,0.0,14
354,2018.0,3.0,2.0,1659.6496981981966,2078.035575017174,360.4770025304421,64.37089827018865,14
355,2017.0,3.0,0.0,0.0,0.0,0.0,0.0,14
356,2018.0,2.0,0.0,0.0,0.0,0.0,0.0,14
357,2018.0,2.0,0.0,0.0,0.0,0.0,0.0,14
358,2018.0,6.0,3.0,1569.3240285422328,1565.3671363505314,0.0,0.0,14
359,2017.0,10.0,0.0,0.0,0.0,0.0,0.0,14
360,2017.0,12.0,5.0,10313.746761777158,10357.387258940651,0.0,0.0,15
361,2017.0,3.0,2.0,3977.798837197071,3973.725578012016,0.0,0.0,15
362,2017.0,4.0,1.0,1165.979769090776,1167.8598738343007,0.0,0.0,15
363,2017.0,10.0,0.0,0.0,0.0,0.0,0.0,15
364,2017.0,9.0,0.0,0.0,0.0,0.0,0.0,15
365,2017.0,10.0,2.0,1253.0567140852668,1252.0147321988686,0.0,0.0,15
366,2017.0,3.0,0.0,0.0,0.0,0.0,0.0,15
367,2018.0,8.0,0.0,0.0,0.0,0.0,0.0,15
368,2017.0,12.0,2.0,4453.601624004989,4453.891206055714,0.0,0.0,15
369,2017.0,5.0,1.0,836.4762648851274,835.4421611851918,0.0,0.0,15
370,2017.0,7.0,5.0,6986.299756246321,6975.67930340219,0.0,0.0,15
371,2017.0,11.0,0.0,0.0,0.0,0.0,0.0,15
372,2018.0,11.0,0.0,0.0,0.0,0.0,0.0,15
373,2017.0,7.0,4.0,8950.236435340134,8956.085474067164,0.0,0.0,15
