loyalty_history_id,country,province,city,postal_code,gender,education,salary,marital_status,loyalty_card,clv,enrollment_type,enrollment_year,enrollment_month,cancellation_year,cancellation_month
14,1.0,7.0,11.0,27.56570934854207,2.0,1.0,92525.79049716545,2.0,1.0,13716.40101145412,2.0,2018.0,7.0,0.0,0.0
15,1.0,6.0,7.0,1.980139685132764,2.0,1.0,72957.90689404514,2.0,1.0,10217.160310016321,2.0,2016.0,3.0,0.0,0.0
16,1.0,6.0,7.0,2.999883597979237,1.0,1.0,102467.8024377011,2.0,3.0,8243.068564316354,2.0,2015.0,4.0,2018.0,2.0
17,1.0,9.0,13.0,9.951692176584674,2.0,1.0,58214.14550393705,2.0,2.0,9492.283204429928,2.0,2015.0,8.0,0.0,0.0
18,1.0,7.0,21.0,34.90333829813217,1.0,2.0,0.0,3.0,1.0,6187.281677809214,2.0,2016.0,9.0,0.0,0.0
19,1.0,1.0,15.0,44.90370610388596,1.0,1.0,69802.03746355604,2.0,3.0,2418.4357509626807,2.0,2016.0,4.0,2016.0,12.0
20,1.0,7.0,20.0,18.888899241295366,1.0,2.0,0.0,2.0,1.0,7173.085699797962,1.0,2018.0,4.0,0.0,0.0
21,1.0,9.0,13.0,8.925013275982671,1.0,2.0,0.0,2.0,3.0,2434.5194342499967,2.0,2013.0,1.0,2018.0,6.0
22,1.0,4.0,6.0,5.9820645617083645,1.0,1.0,86264.96121006415,2.0,3.0,2579.2757537726948,2.0,2014.0,7.0,0.0,0.0
23,1.0,2.0,24.0,51.0,1.0,1.0,75573.19353007863,2.0,1.0,7265.61688161412,2.0,2014.0,4.0,0.0,0.0
24,1.0,9.0,16.0,7.017867977846787,2.0,5.0,108745.4425141145,1.0,3.0,2401.053350932654,2.0,2018.0,5.0,0.0,0.0
25,1.0,2.0,24.0,48.33805502627593,1.0,1.0,50943.81434732177,1.0,3.0,2490.2788219292024,2.0,2017.0,4.0,0.0,0.0
26,1.0,2.0,24.0,48.98842744055602,2.0,1.0,98749.78977714166,1.0,2.0,2862.6195702817827,2.0,2013.0,8.0,2017.0,10.0
27,1.0,2.0,24.0,49.835981213212634,1.0,5.0,128036.91583497962,3.0,3.0,4594.306366670536,2.0,2018.0,1.0,2018.0,9.0
28,1.0,9.0,13.0,10.014129568530027,1.0,1.0,57278.61106429478,3.0,2.0,10719.418042131765,2.0,2017.0,7.0,0.0,0.0
29,1.0,1.0,5.0,44.023311050295405,1.0,1.0,98582.38472857543,2.0,3.0,32454.868137736612,2.0,2016.0,4.0,0.0,0.0
30,1.0,7.0,23.0,20.00763591400068,2.0,3.0,140979.38727952988,2.0,1.0,36863.796231676024,2.0,2018.0,7.0,0.0,0.0
31,1.0,2.0,27.0,52.9979659024969,1.0,3.0,202514.049439574,2.0,3.0,2758.2864344194236,2.0,2013.0,2.0,2015.0,11.0
32,1.0,9.0,8.0,15.98181468099564,1.0,1.0,50250.61275490457,2.0,1.0,5316.926035446865,2.0,2016.0,12.0,0.0,0.0
33,1.0,7.0,10.0,30.051465298149978,1.0,1.0,101348.06951353211,2.0,3.0,2832.21683130834,2.0,2017.0,10.0,0.0,0.0
34,1.0,7.0,14.0,16.96679772128171,2.0,2.0,0.0,3.0,3.0,4753.57164210348,2.0,2012.0,11.0,0.0,0.0
35,1.0,9.0,13.0,9.030598242840483,1.0,1.0,72360.21870901094,2.0,2.0,8506.963049314962,2.0,2014.0,4.0,0.0,0.0
36,1.0,2.0,27.0,53.01277721747646,1.0,1.0,77925.65376029746,2.0,3.0,2407.5855680595414,2.0,2018.0,8.0,0.0,0.0
37,1.0,7.0,14.0,17.922404645727013,1.0,1.0,85690.20525296716,1.0,2.0,8280.575418473189,2.0,2017.0,8.0,0.0,0.0
38,1.0,2.0,4.0,46.024371875522434,1.0,1.0,89812.91924997092,3.0,2.0,5512.941861547597,2.0,2015.0,1.0,2015.0,9.0
39,1.0,2.0,24.0,49.97898391309688,1.0,2.0,0.0,2.0,2.0,2992.606282384548,2.0,2017.0,10.0,2018.0,6.0
40,1.0,2.0,24.0,48.81813489735943,2.0,1.0,60867.4327382436,2.0,1.0,5295.6269824225765,2.0,2016.0,11.0,0.0,0.0
41,1.0,7.0,19.0,28.452627776977856,2.0,1.0,52282.15358744508,2.0,3.0,4763.083862881623,2.0,2016.0,12.0,2017.0,8.0
42,1.0,7.0,21.0,30.993208953849102,2.0,2.0,0.0,3.0,2.0,3803.9429584695663,2.0,2014.0,12.0,0.0,0.0
43,1.0,10.0,17.0,38.900603345351,1.0,2.0,0.0,3.0,3.0,2697.8097613469276,2.0,2017.0,3.0,2018.0,3.0
44,1.0,7.0,21.0,34.92226867944445,1.0,1.0,84022.2603722839,2.0,3.0,25761.402700495557,2.0,2017.0,10.0,0.0,0.0
45,1.0,9.0,13.0,9.002469453881902,2.0,2.0,0.0,3.0,1.0,6759.022031882097,2.0,2017.0,8.0,0.0,0.0
46,1.0,9.0,13.0,7.942430071585051,1.0,1.0,53103.283752449104,2.0,3.0,5192.890019823975,2.0,2015.0,1.0,0.0,0.0
47,1.0,2.0,24.0,51.99758074569564,1.0,2.0,0.0,2.0,1.0,7185.363233859229,2.0,2018.0,12.0,0.0,0.0
48,1.0,7.0,20.0,18.958230486544082,2.0,1.0,58880.81583196073,1.0,2.0,5576.00589011629,2.0,2016.0,2.0,0.0,0.0
49,1.0,7.0,21.0,25.2070400606872,2.0,1.0,51343.80724014476,2.0,2.0,5843.937498679998,1.0,2018.0,3.0,0.0,0.0
50,1.0,2.0,24.0,51.0,1.0,3.0,359642.24450881133,2.0,3.0,6502.3746346414855,1.0,2018.0,4.0,0.0,0.0
51,1.0,7.0,14.0,17.13111175852623,2.0,1.0,81643.09457514888,2.0,3.0,27976.962448422037,2.0,2013.0,8.0,2016.0,4.0
52,1.0,7.0,21.0,28.88491000030855,1.0,1.0,54189.4282194624,2.0,2.0,2843.11953271504,2.0,2012.0,6.0,0.0,0.0
53,1.0,9.0,13.0,9.009592084145732,2.0,1.0,53433.08721603262,1.0,2.0,8691.528668196583,2.0,2017.0,6.0,0.0,0.0
54,1.0,7.0,14.0,17.03531796901965,1.0,1.0,52994.55585779511,2.0,3.0,2788.5150684178234,1.0,2018.0,2.0,0.0,0.0
55,1.0,2.0,27.0,52.99424334288544,2.0,1.0,50936.32816529518,2.0,3.0,8132.407979016043,2.0,2017.0,6.0,0.0,0.0
56,1.0,7.0,10.0,30.00295700399286,1.0,3.0,174325.91063174687,2.0,2.0,5608.295269382126,2.0,2013.0,11.0,0.0,0.0
57,1.0,7.0,19.0,28.03956939621071,1.0,1.0,69254.31415202338,2.0,1.0,34376.58940162374,2.0,2016.0,3.0,0.0,0.0
58,1.0,7.0,20.0,19.03357732490397,2.0,3.0,67643.72500119558,2.0,2.0,18816.430850461224,2.0,2014.0,6.0,0.0,0.0
59,1.0,2.0,4.0,45.96817690108803,1.0,1.0,89755.39262918638,3.0,2.0,5508.046591029352,2.0,2015.0,1.0,2015.0,9.0
60,1.0,6.0,7.0,3.005636675790978,1.0,4.0,78885.31788014868,2.0,3.0,11981.13043997975,2.0,2013.0,10.0,0.0,0.0
61,1.0,7.0,23.0,19.997678151231447,2.0,2.0,0.0,2.0,3.0,2151.4180804162934,2.0,2013.0,1.0,0.0,0.0
62,1.0,4.0,6.0,6.0091270074633805,1.0,1.0,103186.5302278474,3.0,2.0,3106.4884676769107,2.0,2016.0,9.0,0.0,0.0
63,1.0,7.0,21.0,21.001273688654614,2.0,1.0,68670.31374730337,2.0,3.0,6345.592894480895,2.0,2014.0,1.0,0.0,0.0
64,1.0,7.0,21.0,25.35344548079007,2.0,1.0,50775.62975344262,2.0,3.0,17916.613397460336,2.0,2016.0,10.0,0.0,0.0
65,1.0,9.0,8.0,15.946887148488194,1.0,1.0,84929.52964783154,2.0,3.0,3954.209333358903,2.0,2012.0,11.0,0.0,0.0
66,1.0,2.0,24.0,51.0,2.0,1.0,83126.24203476642,1.0,3.0,7108.763565498608,1.0,2018.0,3.0,0.0,0.0
67,1.0,1.0,1.0,42.96511120251487,1.0,1.0,70609.99289894351,2.0,3.0,2674.0407967555857,2.0,2012.0,6.0,0.0,0.0
68,1.0,2.0,27.0,52.97776768765044,2.0,1.0,48624.194270777596,2.0,1.0,19240.262394593432,2.0,2018.0,6.0,0.0,0.0
69,1.0,7.0,21.0,24.889264329075008,2.0,1.0,53962.13341299162,2.0,3.0,7635.993520641538,2.0,2015.0,6.0,0.0,0.0
70,1.0,7.0,21.0,30.927223820817087,2.0,3.0,58060.80661805347,1.0,2.0,5015.935106476763,2.0,2018.0,12.0,0.0,0.0
71,1.0,5.0,18.0,1.0000067261576833,1.0,2.0,0.0,2.0,2.0,6247.574964321524,2.0,2017.0,6.0,2018.0,2.0
72,1.0,7.0,23.0,20.056894041777554,2.0,2.0,0.0,3.0,1.0,8509.167466964462,2.0,2015.0,6.0,0.0,0.0
73,1.0,2.0,27.0,53.023818007017425,1.0,2.0,0.0,2.0,3.0,13696.161697298481,2.0,2014.0,2.0,0.0,0.0
74,1.0,9.0,13.0,14.118367860951466,1.0,1.0,81456.78075196502,2.0,2.0,10793.988770752156,2.0,2016.0,2.0,0.0,0.0
75,1.0,9.0,13.0,9.040161812715219,2.0,3.0,276713.85631379264,2.0,2.0,7215.678948105486,2.0,2015.0,10.0,0.0,0.0
76,1.0,2.0,27.0,53.049720016899336,2.0,1.0,71406.34553859619,2.0,1.0,7989.105643126168,2.0,2015.0,1.0,0.0,0.0
77,1.0,7.0,21.0,34.02974706901116,2.0,1.0,50169.82393464111,2.0,2.0,58753.75627127484,2.0,2013.0,11.0,0.0,0.0
78,1.0,7.0,19.0,27.98199704205676,1.0,1.0,49334.000947551795,2.0,3.0,7941.370570731388,2.0,2016.0,4.0,0.0,0.0
79,1.0,2.0,24.0,51.982346112251435,1.0,1.0,58749.87939186827,1.0,3.0,2490.747475285164,2.0,2012.0,5.0,0.0,0.0
80,1.0,7.0,10.0,30.01483531274157,1.0,1.0,75597.8578373491,1.0,1.0,10710.904801840685,2.0,2018.0,5.0,0.0,0.0
81,1.0,2.0,26.0,53.999125424747106,1.0,1.0,57161.99185088521,3.0,2.0,6375.283627834335,1.0,2018.0,2.0,0.0,0.0
82,1.0,7.0,21.0,24.044535986623337,2.0,1.0,87775.57887292326,2.0,1.0,5329.783291450857,2.0,2016.0,6.0,0.0,0.0
83,1.0,2.0,24.0,52.01693133856591,2.0,2.0,0.0,2.0,3.0,2343.3603565372946,2.0,2014.0,10.0,0.0,0.0
84,1.0,9.0,13.0,10.032540593674247,2.0,2.0,0.0,3.0,2.0,2928.0814253432372,2.0,2018.0,6.0,0.0,0.0
85,1.0,2.0,24.0,51.0,1.0,1.0,54136.461895714405,2.0,2.0,7396.926134888261,2.0,2017.0,11.0,0.0,0.0
86,1.0,9.0,13.0,8.91341101034467,2.0,2.0,0.0,2.0,3.0,24522.412248016382,2.0,2016.0,2.0,0.0,0.0
87,1.0,2.0,25.0,48.079494719258534,1.0,1.0,92403.17715487168,3.0,3.0,4774.077674012485,2.0,2012.0,5.0,0.0,0.0
88,1.0,2.0,24.0,52.000684264369866,1.0,2.0,0.0,2.0,1.0,7220.841417104608,2.0,2018.0,12.0,0.0,0.0
89,1.0,7.0,21.0,23.00521217226652,1.0,4.0,60521.69369095274,2.0,2.0,8260.811580532429,2.0,2014.0,3.0,2018.0,11.0
90,1.0,5.0,18.0,1.0000068020102921,1.0,2.0,0.0,3.0,2.0,3501.8044840388334,2.0,2014.0,7.0,2017.0,10.0
91,1.0,7.0,21.0,22.031885936311312,1.0,1.0,56809.74269248808,1.0,2.0,2911.4103890514384,2.0,2014.0,9.0,0.0,0.0
92,1.0,2.0,24.0,49.028741733626646,1.0,1.0,51736.42917383375,2.0,2.0,21161.932293666985,2.0,2014.0,5.0,0.0,0.0
93,1.0,9.0,13.0,10.002125074705086,1.0,1.0,57380.134881058344,3.0,2.0,10677.11003529353,2.0,2017.0,7.0,0.0,0.0
94,1.0,7.0,21.0,30.97155546638492,1.0,1.0,45676.26523897396,2.0,2.0,10637.809804823763,2.0,2017.0,11.0,0.0,0.0
95,1.0,7.0,21.0,21.07407010377504,1.0,1.0,90339.31857148878,1.0,3.0,2625.389205608778,2.0,2015.0,9.0,2016.0,10.0
96,1.0,2.0,24.0,49.99579886237762,1.0,3.0,187085.36512409052,2.0,2.0,11655.44102553478,2.0,2015.0,11.0,0.0,0.0
97,1.0,10.0,17.0,40.16413666688271,2.0,2.0,0.0,3.0,3.0,7317.8161874795605,2.0,2016.0,10.0,0.0,0.0
98,1.0,7.0,21.0,34.96914267313906,1.0,1.0,82575.33419942966,1.0,2.0,5191.06813979045,2.0,2014.0,8.0,2016.0,1.0
99,1.0,7.0,14.0,17.05138419537515,1.0,1.0,53035.74634092483,2.0,3.0,2786.008455857842,1.0,2018.0,2.0,0.0,0.0
100,1.0,7.0,10.0,30.009751215743908,1.0,1.0,58791.91301976037,3.0,2.0,3689.937522305298,2.0,2014.0,4.0,0.0,0.0
101,1.0,2.0,24.0,51.0,1.0,1.0,70391.69612895226,3.0,3.0,8875.841683569739,2.0,2018.0,9.0,0.0,0.0
102,1.0,7.0,23.0,19.945523787009606,2.0,2.0,0.0,2.0,2.0,3282.0539307073304,2.0,2013.0,6.0,0.0,0.0
103,1.0,7.0,21.0,31.910178107820812,2.0,2.0,0.0,3.0,2.0,4593.927017158832,2.0,2016.0,9.0,0.0,0.0
104,1.0,7.0,21.0,31.08417865207747,1.0,1.0,68734.46571512758,3.0,3.0,7743.522810359289,2.0,2013.0,9.0,0.0,0.0
105,1.0,2.0,25.0,48.071912435139204,1.0,4.0,64988.908650005265,2.0,2.0,8650.496386717012,2.0,2017.0,2.0,0.0,0.0
106,1.0,7.0,10.0,30.028961200636314,1.0,1.0,84215.3243730109,1.0,1.0,32153.982004812136,2.0,2014.0,4.0,0.0,0.0
107,1.0,2.0,24.0,48.982612151247686,2.0,1.0,73546.39458564283,2.0,2.0,4158.273211676862,2.0,2013.0,10.0,0.0,0.0
108,1.0,7.0,21.0,25.068637242962417,1.0,2.0,0.0,3.0,2.0,9234.583705543298,2.0,2012.0,10.0,0.0,0.0
109,1.0,7.0,21.0,32.09865954647803,2.0,1.0,69782.69777545394,3.0,3.0,2347.68100459862,2.0,2013.0,3.0,0.0,0.0
110,1.0,7.0,21.0,35.00903042408268,2.0,1.0,75647.31783158937,3.0,3.0,19515.44249703984,2.0,2016.0,9.0,0.0,0.0
111,1.0,7.0,14.0,16.94024227885734,1.0,1.0,103601.58020536514,2.0,2.0,8974.89424052136,2.0,2016.0,10.0,0.0,0.0
112,1.0,7.0,21.0,28.85840032551331,1.0,1.0,76465.52415291197,3.0,2.0,5019.657809356499,2.0,2013.0,6.0,2018.0,5.0
113,1.0,7.0,14.0,16.98088955161517,1.0,1.0,51161.84362989389,3.0,2.0,7500.464308200555,2.0,2017.0,3.0,0.0,0.0
114,1.0,7.0,20.0,19.02186486137263,2.0,1.0,65870.34105457328,2.0,3.0,8885.628450238568,2.0,2015.0,6.0,0.0,0.0
115,1.0,9.0,8.0,15.978131992748786,1.0,5.0,97277.78832986251,1.0,3.0,6296.082893431706,2.0,2017.0,10.0,0.0,0.0
116,1.0,5.0,18.0,1.0000070382318973,1.0,1.0,84499.38686740556,1.0,3.0,2619.4875838761313,2.0,2012.0,11.0,0.0,0.0
117,1.0,7.0,10.0,29.99642393970569,1.0,1.0,72457.53032907893,2.0,1.0,9404.251459228877,2.0,2014.0,10.0,2017.0,11.0
118,1.0,7.0,21.0,30.958813478322572,1.0,2.0,0.0,1.0,2.0,5016.670693411426,2.0,2018.0,10.0,0.0,0.0
119,1.0,9.0,13.0,10.987827164158018,2.0,1.0,65448.52909688481,2.0,1.0,5820.940778566658,2.0,2018.0,1.0,2018.0,12.0
120,1.0,7.0,21.0,32.05190212372174,2.0,3.0,223414.64713368035,1.0,3.0,5711.125855704108,2.0,2017.0,5.0,0.0,0.0
121,1.0,2.0,27.0,53.03669636043955,1.0,2.0,0.0,3.0,2.0,3268.991819179029,2.0,2013.0,10.0,0.0,0.0
122,1.0,2.0,26.0,54.00031055416937,1.0,1.0,86982.09852747445,2.0,3.0,4459.996121337354,2.0,2014.0,9.0,0.0,0.0
123,1.0,2.0,24.0,49.92794133112893,2.0,1.0,77726.22382889445,1.0,3.0,3254.8630786074473,2.0,2012.0,7.0,0.0,0.0
124,1.0,7.0,14.0,17.000765830942232,2.0,1.0,68223.27474270256,2.0,3.0,8452.266780673292,2.0,2015.0,8.0,0.0,0.0
125,1.0,7.0,21.0,22.910273778515922,1.0,1.0,85478.34307955593,2.0,2.0,5678.377634181848,2.0,2012.0,7.0,0.0,0.0
126,1.0,6.0,7.0,3.0401190188758034,2.0,2.0,0.0,2.0,2.0,3762.2862525334604,2.0,2012.0,9.0,0.0,0.0
127,1.0,2.0,27.0,52.99585904226747,2.0,4.0,53300.53546420982,2.0,1.0,6027.710910495318,2.0,2018.0,7.0,0.0,0.0
128,1.0,7.0,20.0,19.007144136596402,1.0,2.0,0.0,2.0,1.0,18850.631833465082,2.0,2017.0,2.0,0.0,0.0
129,1.0,2.0,25.0,48.14020151894109,1.0,2.0,0.0,3.0,2.0,9632.997828786434,2.0,2013.0,8.0,0.0,0.0
130,1.0,2.0,25.0,47.80252622193849,1.0,2.0,0.0,3.0,3.0,4410.2433084738905,2.0,2017.0,3.0,0.0,0.0
131,1.0,3.0,29.0,38.05823248431754,2.0,5.0,116303.08861672126,1.0,3.0,4370.096948748429,2.0,2017.0,5.0,0.0,0.0
132,1.0,6.0,7.0,2.9729986385047766,1.0,1.0,49552.27741921795,2.0,3.0,5266.267041317183,2.0,2016.0,9.0,0.0,0.0
133,1.0,7.0,21.0,33.04266351361686,2.0,1.0,49824.61287148908,2.0,1.0,6324.615960934712,2.0,2016.0,1.0,0.0,0.0
134,1.0,10.0,17.0,40.11334456447156,2.0,1.0,84430.31749442336,2.0,2.0,9230.181686271511,2.0,2012.0,12.0,0.0,0.0
135,1.0,7.0,14.0,17.00877867629763,2.0,2.0,0.0,2.0,2.0,2966.9994498177416,2.0,2018.0,10.0,0.0,0.0
136,1.0,9.0,22.0,14.766910147251409,2.0,1.0,99721.13510629995,2.0,2.0,20086.053664267503,2.0,2016.0,12.0,0.0,0.0
137,1.0,1.0,5.0,43.893650022179834,1.0,1.0,88610.12830218027,2.0,3.0,2691.9500130257625,2.0,2012.0,6.0,0.0,0.0
138,1.0,2.0,24.0,51.0,1.0,2.0,0.0,3.0,3.0,2740.135981200424,2.0,2018.0,7.0,0.0,0.0
139,1.0,7.0,20.0,19.00127117414717,1.0,1.0,77357.98824943295,3.0,2.0,11401.008859495969,2.0,2013.0,2.0,0.0,0.0
140,1.0,9.0,13.0,10.00627364396136,1.0,1.0,60629.69862231183,2.0,3.0,14823.24654527998,2.0,2018.0,11.0,0.0,0.0
141,1.0,7.0,21.0,22.860757521799954,1.0,1.0,63096.48281292864,2.0,3.0,5260.719266913567,2.0,2016.0,5.0,0.0,0.0
142,1.0,4.0,6.0,5.96529751717658,1.0,1.0,51565.98432187009,2.0,2.0,22777.228964339854,2.0,2018.0,5.0,0.0,0.0
143,1.0,7.0,21.0,33.9413564010198,1.0,1.0,50959.678336686724,3.0,2.0,3938.64844252179,2.0,2015.0,7.0,0.0,0.0
144,1.0,9.0,8.0,16.015353007484755,1.0,1.0,50005.02967346537,2.0,1.0,5308.073113747853,2.0,2016.0,12.0,0.0,0.0
145,1.0,7.0,14.0,17.911517435418027,1.0,1.0,64315.19188680401,2.0,3.0,20599.25784193489,2.0,2012.0,9.0,0.0,0.0
146,1.0,9.0,13.0,7.94590003923318,2.0,1.0,84690.65930165279,2.0,1.0,8208.438861700637,2.0,2012.0,9.0,0.0,0.0
147,1.0,9.0,16.0,6.974792964940836,2.0,1.0,54289.1633340373,2.0,3.0,21156.014112911656,2.0,2015.0,9.0,0.0,0.0
148,1.0,9.0,13.0,8.94950346451673,1.0,2.0,0.0,3.0,2.0,16272.613168908052,2.0,2014.0,3.0,0.0,0.0
149,1.0,7.0,21.0,31.008861056849483,1.0,3.0,89157.91009598413,3.0,3.0,4064.0921574644517,2.0,2013.0,3.0,0.0,0.0
150,1.0,10.0,17.0,38.9732789446905,2.0,2.0,0.0,3.0,2.0,16387.8026799135,2.0,2016.0,9.0,0.0,0.0
151,1.0,2.0,24.0,49.026015536679026,2.0,2.0,0.0,3.0,2.0,2931.5654021080313,2.0,2015.0,7.0,2016.0,3.0
152,1.0,7.0,14.0,16.945910693366976,1.0,4.0,67547.84294323149,2.0,2.0,7733.351600779387,2.0,2015.0,10.0,0.0,0.0
153,1.0,2.0,24.0,49.00404134910052,2.0,1.0,104850.54431812634,2.0,2.0,8813.045717513176,1.0,2018.0,2.0,0.0,0.0
154,1.0,2.0,24.0,49.023275509532226,2.0,1.0,89103.96810918083,2.0,3.0,7469.938080132759,2.0,2013.0,5.0,0.0,0.0
155,1.0,7.0,23.0,20.06580642886678,2.0,1.0,77631.60227651107,2.0,3.0,2672.494807577425,2.0,2015.0,9.0,0.0,0.0
156,1.0,4.0,6.0,6.01026680569881,2.0,2.0,0.0,2.0,3.0,2984.1623212223462,2.0,2014.0,4.0,0.0,0.0
157,1.0,7.0,21.0,26.060284959415846,2.0,2.0,0.0,3.0,3.0,8608.637975766818,2.0,2016.0,2.0,0.0,0.0
158,1.0,6.0,7.0,2.0238030386418826,1.0,1.0,102990.60165896102,2.0,2.0,5859.203872649834,2.0,2018.0,8.0,0.0,0.0
159,1.0,2.0,26.0,54.02361700706872,2.0,2.0,0.0,3.0,2.0,9049.602953502852,2.0,2018.0,9.0,0.0,0.0
160,1.0,6.0,7.0,3.0788949810896655,2.0,2.0,0.0,2.0,3.0,4703.763586656918,2.0,2016.0,4.0,0.0,0.0
161,1.0,9.0,13.0,8.917783088112738,2.0,1.0,55911.622406899674,2.0,3.0,2451.6971794789692,2.0,2014.0,8.0,2016.0,8.0
162,1.0,7.0,23.0,19.980005585468696,1.0,1.0,102461.64855623661,2.0,1.0,9544.362246804296,2.0,2016.0,6.0,0.0,0.0
163,1.0,9.0,13.0,9.016812276229047,1.0,1.0,72519.48909591365,2.0,2.0,8460.91382776009,2.0,2014.0,4.0,0.0,0.0
164,1.0,2.0,24.0,49.03518360941033,2.0,1.0,95768.29666867811,3.0,1.0,7817.602732632983,2.0,2014.0,8.0,2016.0,11.0
165,1.0,2.0,27.0,53.00515582701957,2.0,1.0,63106.10289747916,3.0,2.0,17806.948623177024,2.0,2014.0,4.0,2015.0,1.0
166,1.0,2.0,4.0,45.77353543645233,1.0,2.0,0.0,3.0,3.0,5982.540620421753,2.0,2017.0,5.0,0.0,0.0
167,1.0,10.0,17.0,38.90155949128284,1.0,2.0,0.0,3.0,3.0,2713.1265267838585,2.0,2017.0,3.0,2018.0,3.0
168,1.0,7.0,21.0,31.978486584984665,2.0,3.0,217160.64571040886,1.0,3.0,5683.700455317815,2.0,2017.0,5.0,0.0,0.0
169,1.0,3.0,29.0,36.03613971161083,2.0,1.0,79036.75930726754,1.0,2.0,30669.612377372498,2.0,2015.0,6.0,0.0,0.0
170,1.0,7.0,21.0,20.974025129642143,2.0,1.0,64322.617860774095,2.0,2.0,8042.823038963646,2.0,2012.0,12.0,0.0,0.0
171,1.0,2.0,24.0,51.0,1.0,1.0,85167.39352653643,1.0,3.0,2462.4285218938635,2.0,2014.0,10.0,2014.0,12.0
172,1.0,7.0,21.0,23.181115167059172,2.0,1.0,62430.84883552346,2.0,3.0,7074.43953904375,2.0,2018.0,11.0,0.0,0.0
173,1.0,2.0,24.0,49.983040738157506,2.0,1.0,71063.84032587594,1.0,3.0,7313.690591927354,2.0,2016.0,4.0,0.0,0.0
174,1.0,2.0,24.0,52.003334719162154,1.0,2.0,0.0,3.0,1.0,13466.139884579547,2.0,2016.0,2.0,0.0,0.0
175,1.0,7.0,21.0,30.944656729988136,1.0,2.0,0.0,2.0,1.0,7433.466299285678,2.0,2017.0,11.0,0.0,0.0
176,1.0,2.0,24.0,51.0,1.0,2.0,0.0,1.0,2.0,3435.455435070142,2.0,2014.0,10.0,0.0,0.0
177,1.0,7.0,14.0,16.972618472050648,1.0,4.0,78583.38668837404,2.0,1.0,15098.987152726773,2.0,2013.0,6.0,0.0,0.0
178,1.0,3.0,29.0,37.99704365213978,2.0,1.0,79212.93834482755,2.0,3.0,6847.932125840167,2.0,2016.0,8.0,0.0,0.0
179,1.0,3.0,29.0,37.98715985203204,2.0,3.0,288994.67146617,2.0,2.0,4800.787395885754,2.0,2016.0,6.0,0.0,0.0
180,1.0,7.0,10.0,30.007033920846723,1.0,1.0,59074.71618381583,3.0,3.0,7740.954884639867,2.0,2013.0,6.0,0.0,0.0
181,1.0,2.0,26.0,53.99082604035211,1.0,1.0,57459.92239074932,3.0,2.0,6318.258687991902,1.0,2018.0,2.0,0.0,0.0
182,1.0,7.0,21.0,31.947395244746772,2.0,1.0,97640.6662651798,1.0,2.0,23278.09384231462,2.0,2015.0,7.0,0.0,0.0
183,1.0,7.0,21.0,32.89843879840638,2.0,1.0,50963.65166543524,2.0,1.0,8370.32651680983,1.0,2018.0,4.0,0.0,0.0
184,1.0,7.0,14.0,17.078106057243794,2.0,2.0,0.0,3.0,3.0,7672.277062317886,2.0,2015.0,5.0,0.0,0.0
185,1.0,6.0,7.0,2.9806088772633315,2.0,1.0,81250.90462312721,1.0,3.0,3366.9916772027786,1.0,2018.0,4.0,0.0,0.0
