loyalty_history_id,activity_id,year,month,total_flights,distance,points_accumulated,points_redeemed,dollar_cost_points_redeemed
10,390660,2018,9,4,5524,5536.0,0,0
10,392299,2018,3,4,8382,12538.0,0,0
10,390602,2018,3,2,2800,6936.0,0,0
10,390903,2018,2,1,0,0.5,0,0
10,390638,2018,5,0,0,0.0,0,0
10,392299,2018,9,0,0,0.0,0,0
10,390636,2018,11,0,0,0.0,0,0
10,390907,2018,12,0,0,0.0,0,0
11,392297,2018,6,20,22860,40290.0,0,0
11,392298,2018,12,9,12688,22532.0,0,0
11,390299,2018,9,8,11604,24776.0,0,0
11,390290,2018,9,4,8824,24536.0,0,0
11,390662,2018,4,4,8600,10000.0,0,0
11,390686,2018,3,2,2632,6900.0,0,0
11,392297,2018,2,1,0,0.0,0,0
11,390639,2018,5,0,0,0.0,0,0
11,390637,2018,9,0,0,0.0,0,0
11,390906,2018,11,0,0,0.0,0,0
11,390607,2018,12,0,0,0.0,0,0
12,392297,2018,6,12,27840,41260.0,0,0
12,390908,2018,12,9,18378,25432.0,0,0
12,390299,2018,9,8,12604,20521.0,0,0
12,390299,2018,9,4,8524,5336.0,0,0
12,390905,2018,2,4,8600,12738.0,0,0
12,390667,2018,3,2,2800,3800.0,0,0
12,390603,2018,2,1,0,0.0,0,0
12,390668,2018,3,0,0,0.0,0,0
12,392903,2018,9,0,0,0.0,0,0
12,390969,2018,11,0,0,0.0,0,0
12,392007,2018,12,0,0,0.0,0,0
13,392247,2018,6,12,27884,41726.0,0,0
13,392298,2018,10,8,18688,25532.0,0,0
13,390299,2018,11,6,8321,12528.0,0,0
13,390613,2018,4,2,9520,5530.0,0,0
13,392300,2018,4,4,9642,12512.0,0,0
13,390602,2018,9,2,2600,6900.0,0,0
13,390667,2018,2,1,0,0.5,0,0
13,390603,2018,3,0,0,0.0,0,0
13,392837,2018,9,0,0,0.0,0,0
13,390906,2018,11,0,0,0.0,0,0
13,392047,2018,12,0,0,0.0,0,0
14,392297,2018,6,12,27880,41260.0,0,0
14,392808,2018,12,8,16688,25432.0,0,0
14,390299,2018,5,8,19824,20526.0,0,0
14,390900,2018,9,4,8324,25536.0,0,0
14,390901,2018,4,4,8600,10000.0,0,0
14,390602,2018,3,2,2800,6900.0,0,0
14,390897,2018,2,1,5356,3700.0,0,0
14,390609,2018,3,0,0,0.0,0,0
14,392903,2018,9,0,0,0.0,0,0
14,390906,2018,11,0,0,0.0,0,0
14,390627,2018,12,0,0,0.0,0,0
15,392297,2018,6,24,17880,25260.0,0,0
15,392298,2018,12,9,15688,25432.0,0,0
15,392299,2018,4,8,12992,23808.0,0,0
15,390660,2018,9,8,16324,25936.0,0,0
15,390999,2018,4,4,8600,12918.0,0,0
15,390662,2018,9,2,9888,6338.0,0,0
15,390633,2018,2,0,0,0.0,0,0
15,390898,2018,3,0,0,0.0,0,0
15,392305,2018,9,0,0,0.0,0,0
15,390906,2018,11,0,0,0.0,0,0
15,390907,2018,12,0,0,0.0,0,0
16,392297,2018,6,12,27840,41260.0,0,0
16,390298,2018,12,8,16688,25432.0,0,0
16,390299,2018,9,8,19829,28906.0,0,0
16,390299,2018,9,9,18384,25936.0,0,0
16,390299,2018,4,4,8692,12938.0,0,0
16,390902,2018,3,2,2800,6900.0,0,0
16,390610,2018,2,1,2315,3827.0,0,0
16,390904,2018,3,0,0,0.0,0,0
16,392899,2018,4,0,0,0.0,0,0
16,390647,2018,9,0,0,0.0,0,0
16,390907,2018,12,0,0,0.0,0,0
17,390297,2018,6,20,26840,40260.0,0,0
17,390298,2018,10,8,18376,22554.0,0,0
17,390299,2018,9,8,19884,22996.0,0,0
17,390660,2018,5,4,3600,5900.0,0,0
17,390600,2018,2,4,8600,12418.0,0,0
17,390602,2018,3,2,2388,6900.0,0,0
17,390603,2018,2,1,1801,3100.0,0,0
17,392908,2018,0,0,0,0.0,0,0
17,390667,2018,9,0,0,0.0,0,0
17,390906,2018,11,0,0,0.0,0,0
17,390605,2018,12,0,0,0.0,0,0
18,392297,2018,6,20,22840,44260.0,0,0
18,392208,2018,12,9,12688,25432.0,0,0
18,390607,2018,9,8,13100,25325.0,0,0
18,390899,2018,9,4,5524,5936.0,0,0
18,392299,2018,3,4,8600,0.0,0,0
18,392902,2018,3,2,2322,6948.0,0,0
18,390903,2018,2,1,0,0.0,0,0
18,390663,2018,3,0,0,0.0,0,0
18,390637,2018,9,0,0,0.0,0,0
18,392906,2018,11,0,0,0.0,0,0
18,390907,2018,12,0,0,0.0,0,0
19,392207,2018,6,16,28144,42266.0,0,0
19,392808,2018,10,8,18688,28932.0,0,0
19,392299,2018,9,6,12312,20828.0,0,0
19,390669,2018,9,4,8324,25516.0,0,0
19,390903,2018,4,4,8600,14438.0,0,0
19,390642,2018,3,2,2312,6900.0,0,0
19,390633,2018,2,1,2388,6828.0,0,0
19,390638,2018,3,0,0,0.0,0,0
19,390636,2018,4,0,0,0.0,0,0
19,390569,2018,9,0,0,0.0,0,0
19,390697,2018,12,0,0,0.0,0,0
20,390297,2018,6,20,26840,40260.0,0,0
20,390298,2018,12,9,18668,24732.0,0,0
20,392279,2018,9,8,15344,25336.0,0,0
20,390290,2018,9,4,9824,5936.0,0,0
20,390609,2018,4,4,8600,10400.0,0,0
20,390302,2018,8,2,2634,4700.0,0,0
20,390663,2018,2,1,0,0.0,0,0
20,390668,2018,3,0,0,0.0,0,0
20,390603,2018,9,0,0,0.0,0,0
20,390906,2018,11,0,0,0.0,0,0
20,390907,2018,12,0,0,0.0,0,0
21,392297,2018,6,12,27840,41260.0,0,0
21,392298,2018,10,8,18618,25432.0,0,0
21,390299,2018,9,8,11224,25936.0,0,0
21,392299,2018,9,4,8324,20336.0,0,0
21,390601,2018,2,4,8600,12538.0,0,0
21,390670,2018,3,2,2324,6900.0,0,0
21,390667,2018,2,1,0,0.0,0,0
21,390638,2018,3,0,0,0.0,0,0
21,390899,2018,9,0,0,0.0,0,0
21,390606,2018,11,0,0,0.0,0,0
21,390907,2018,12,0,0,0.0,0,0
22,392015,2018,6,12,17864,25596.0,0,0
22,392296,2018,7,8,16688,25932.0,0,0
22,392297,2018,9,6,12300,23725.0,0,0
22,390718,2018,9,2,7384,5536.0,0,0
22,390919,2018,4,6,8600,10000.0,0,0
22,390602,2018,3,2,2292,6900.0,0,0
22,392897,2018,2,1,0,0.0,0,0
22,390498,2018,3,0,0,0.0,0,0
22,390909,2018,9,0,0,0.0,0,0
22,390905,2018,11,0,0,0.0,0,0
22,392307,2018,12,0,0,0.0,0,0
23,390297,2018,6,20,26896,40264.0,0,0
23,392298,2018,10,8,15688,22532.0,0,0
23,390299,2018,9,8,12324,22528.0,0,0
23,392898,2018,9,8,18600,25530.0,0,0
23,390659,2018,0,4,8800,12338.0,0,0
23,390602,2018,3,4,2800,6900.0,0,0
23,390297,2018,2,1,2281,5800.0,0,0
23,390909,2018,3,0,0,0.0,0,0
23,390603,2018,9,0,0,0.0,0,0
23,390632,2018,11,0,0,0.0,0,0
23,392907,2018,12,0,0,0.0,0,0
24,392915,2018,6,16,17884,25966.0,0,0
24,392916,2018,7,12,16288,25532.0,0,0
24,390297,2018,9,8,18344,20826.0,386,0
24,390300,2018,9,2,8328,25332.0,0,0
24,392899,2018,2,4,8800,6928.0,0,0
24,392802,2018,3,4,2800,6538.0,0,0
24,390667,2018,2,1,1800,5800.0,0,0
24,390668,2018,3,0,0,0.0,0,0
24,392903,2018,4,0,0,0.0,0,0
24,390606,2018,11,0,0,0.0,0,0
24,390606,2018,12,0,0,0.0,0,0
25,392297,2018,6,20,27840,41260.0,0,0
25,392288,2018,10,8,16688,25432.0,0,0
25,392299,2018,9,8,12992,25328.0,0,0
25,392290,2018,9,4,7229,5834.0,0,0
25,390641,2018,4,4,8800,12518.0,0,0
25,390621,2018,3,2,0,0.0,0,0
25,390903,2018,2,0,0,0.0,0,0
25,390903,2018,3,0,0,0.0,0,0
25,390605,2018,9,0,0,0.0,0,0
25,390906,2018,11,0,0,0.0,0,0
25,390907,2018,12,0,0,0.0,0,0
26,392297,2018,6,12,18144,25406.0,0,0
26,390298,2018,6,8,12688,28932.0,0,0
26,390299,2018,7,8,16374,20006.0,0,0
26,390298,2018,9,4,8820,20030.0,0,0
26,390641,2018,4,4,8812,18944.0,0,0
26,390290,2018,8,2,2337,3738.0,0,0
26,390903,2018,2,1,2381,2700.0,0,0
26,390902,2018,2,0,0,0.0,0,0
26,390633,2018,9,0,0,0.0,0,0
26,390909,2018,11,0,0,0.0,0,0
26,390906,2018,12,0,0,0.0,0,0
27,392297,2018,6,20,27840,46260.0,0,0
27,390298,2018,10,8,16688,25532.0,0,0
27,390299,2018,9,6,15600,25900.0,0,0
27,390600,2018,9,4,5524,5906.0,0,0
27,390665,2018,4,4,8600,10000.0,0,0
27,390602,2018,3,2,2814,5732.0,0,0
27,390903,2018,2,1,0,0.0,0,0
27,390298,2018,3,0,0,0.0,0,0
27,390297,2018,9,0,0,0.0,0,0
27,390906,2018,11,0,0,0.0,0,0
27,390907,2018,12,0,0,0.0,0,0
28,392297,2018,6,20,27840,41260.0,0,0
28,390618,2018,12,12,16128,25522.0,0,0
28,392299,2018,9,8,16604,25406.0,0,0
28,390298,2018,9,8,11224,25536.0,0,0
28,392200,2018,2,0,600,10000.0,0,0
28,390662,2018,3,0,0,0.0,0,0
28,390697,2018,0,0,0,0.0,0,0
28,392897,2018,3,0,0,0.0,0,0
28,390669,2018,9,0,0,0.0,0,0
28,390906,2018,11,0,0,0.0,0,0
28,390907,2018,12,0,0,0.0,0,0
29,392297,2018,6,12,22844,46266.0,0,0
29,390638,2018,10,8,16688,25432.0,0,0
29,390299,2018,9,8,19808,20822.0,0,0
29,390298,2018,9,4,5324,18236.0,0,0
29,392899,2018,4,4,8600,10000.0,0,0
29,390902,2018,3,2,4232,6900.0,0,0
29,392897,2018,2,1,8343,5800.0,0,0
29,390638,2018,2,0,0,0.0,0,0
29,392299,2018,9,0,0,0.0,0,0
29,390927,2018,11,0,0,0.0,0,0
29,390637,2018,12,0,0,0.0,0,0
30,392297,2018,6,12,27864,41796.0,0,0
30,390298,2018,10,8,18688,25432.0,0,0
30,392299,2018,9,8,18352,22328.0,0,0
30,390200,2018,9,2,5584,6536.0,0,0
30,390601,2018,4,4,8600,10000.0,0,0
30,390662,2018,4,2,2437,6900.0,0,0
30,390903,2018,2,1,0,0.0,0,0
30,390667,2018,3,0,0,0.0,0,0
30,390637,2018,9,0,0,0.0,0,0
30,390906,2018,11,0,0,0.0,0,0
30,390907,2018,12,0,0,0.0,0,0
31,392297,2018,6,12,27884,41946.0,0,0
31,392298,2018,10,8,16688,25432.0,0,0
31,390299,2018,9,8,12224,25926.0,0,0
31,390298,2018,9,4,5520,5530.0,0,0
31,390101,2018,2,4,8892,10000.0,0,0
31,390602,2018,3,2,2800,6900.0,0,0
31,390603,2018,2,1,2321,3100.0,0,0
31,390904,2018,3,0,0,0.0,0,0
31,392905,2018,9,0,0,0.0,0,0
31,392906,2018,11,0,0,0.0,0,0
31,390907,2018,12,0,0,0.0,0,0
32,390297,2018,6,20,20840,40260.0,0,0
32,390298,2018,12,9,16628,25432.0,0,0
32,390299,2018,9,8,12921,23528.0,0,0
32,390600,2018,9,4,8324,5506.0,379,128
32,390601,2018,4,4,8600,10000.0,0,0
32,390902,2018,3,2,2600,3800.0,0,0
32,390617,2018,2,1,2321,0.0,0,0
32,390668,2018,3,0,0,0.0,0,0
32,392899,2018,9,0,0,0.0,0,0
32,390906,2018,11,0,0,0.0,0,0
32,390907,2018,12,0,0,0.0,0,0
33,392297,2018,6,20,26840,40260.0,0,0
33,390648,2018,12,9,16388,22512.0,0,0
33,390299,2018,9,8,11808,25702.0,0,0
33,390600,2018,8,4,8384,29576.0,0,0
33,390633,2018,4,4,8600,12638.0,0,0
33,390662,2018,3,2,2324,6900.0,0,0
33,390697,2018,2,1,0,0.0,0,0
33,390638,2018,3,0,0,0.0,0,0
33,390857,2018,9,0,0,0.0,0,0
33,392826,2018,11,0,0,0.0,0,0
33,390607,2018,12,0,0,0.0,0,0
34,392207,2018,6,12,17884,25566.0,0,0
34,392298,2018,7,8,18688,22522.0,0,0
34,392909,2018,12,6,12384,20821.0,0,0
34,392298,2018,9,4,5520,5732.0,0,0
34,390299,2018,4,0,0,0.0,0,0
34,390647,2018,3,0,0,0.0,0,0
34,390903,2018,2,0,0,0.0,0,0
34,392904,2018,5,0,0,0.0,0,0
34,392905,2018,9,0,0,0.0,0,0
34,390906,2018,11,0,0,0.0,0,0
34,390907,2018,12,0,0,0.0,0,0
35,392297,2018,6,12,26864,40296.0,0,0
35,392068,2018,10,8,16688,25412.0,0,0
35,390299,2018,9,8,12392,25738.0,0,0
35,390299,2018,9,8,15524,20036.0,0,0
35,390601,2018,2,4,8888,14904.0,0,0
35,390666,2018,3,2,2324,6900.0,0,0
35,390903,2018,2,1,5381,3801.0,0,0
35,390602,2018,3,0,0,0.0,0,0
35,390637,2018,9,0,0,0.0,0,0
35,390906,2018,11,0,0,0.0,0,0
35,392307,2018,12,0,0,0.0,0,0
36,392297,2018,6,20,27860,41290.0,0,0
36,392898,2018,10,8,12588,25432.0,0,0
36,390299,2018,9,6,12324,24736.0,0,0
36,390619,2018,9,4,8384,5536.0,0,0
36,390291,2018,4,4,8600,12460.0,0,0
36,390802,2018,3,2,2321,14936.0,0,0
36,390603,2018,2,1,0,0.0,0,0
36,390638,2018,3,0,0,0.0,0,0
36,390669,2018,9,0,0,0.0,0,0
36,390606,2018,11,0,0,0.0,0,0
36,390907,2018,12,0,0,0.0,0,0
37,392816,2018,7,24,12668,25392.0,0,0
37,392297,2018,6,8,18888,25432.0,0,0
37,392299,2018,9,6,12952,25738.0,0,0
37,390299,2018,9,4,0,5530.0,0,0
37,390617,2018,4,6,9600,12438.0,0,0
37,392302,2018,3,2,2200,0.0,0,0
37,392903,2018,2,1,0,0.0,0,0
37,392903,2018,3,0,0,0.0,0,0
37,392899,2018,9,0,0,0.0,0,0
37,390906,2018,11,0,0,0.0,0,0
37,392299,2018,12,0,0,0.0,0,0
38,392297,2018,6,12,16864,25406.0,0,0
38,390618,2018,8,12,18376,22534.0,0,0
38,392299,2018,9,8,19884,29296.0,0,0
38,390683,2018,9,8,17604,25536.0,0,0
38,390639,2018,2,4,8600,20000.0,0,0
38,390290,2018,9,2,2321,6900.0,0,0
38,390297,2018,2,1,0,0.5,366,0
38,390207,2018,4,0,0,0.0,0,0
38,390668,2018,9,0,0,0.0,0,0
38,390906,2018,11,0,0,0.0,0,0
38,392907,2018,12,0,0,0.0,0,0
39,392297,2018,6,12,11864,16596.0,0,0
39,392298,2018,10,8,18376,26934.0,0,0
39,390299,2018,9,8,12508,29222.0,0,0
39,390660,2018,9,4,8384,29236.0,0,0
39,392899,2018,4,4,8600,10000.0,0,0
39,390619,2018,3,2,2800,6900.0,0,0
39,390905,2018,2,1,1883,5400.0,0,0
39,390903,2018,3,0,0,0.0,0,0
39,390667,2018,9,0,0,0.0,0,0
39,392827,2018,11,0,0,0.0,0,0
39,390607,2018,12,0,0,0.0,0,0
40,390297,2018,6,20,28840,42200.0,0,0
40,390298,2018,12,9,16688,25732.0,0,0
40,392299,2018,5,8,12992,22736.0,0,0
40,390298,2018,9,2,5524,5536.0,0,0
40,390619,2018,4,4,8600,10000.0,0,0
40,390602,2018,3,3,2600,6900.0,0,0
40,390603,2018,2,1,0,0.0,0,0
40,392908,2018,3,0,0,0.0,0,0
40,390669,2018,9,0,0,0.0,0,0
40,390906,2018,11,0,0,0.0,0,0
40,392897,2018,10,0,0,0.0,0,0
41,390297,2018,6,20,26840,40260.0,0,0
41,390298,2018,12,8,16218,22532.0,0,0
41,390299,2018,9,8,12892,22908.0,0,0
41,390660,2018,9,4,7324,6216.0,0,0
41,392899,2018,0,4,8601,12638.0,0,0
41,390602,2018,3,2,2800,6900.0,0,0
41,390617,2018,2,1,2381,2744.0,0,0
41,390604,2018,3,0,0,0.0,0,0
41,392903,2018,9,0,0,0.0,0,0
41,390606,2018,11,0,0,0.0,0,0
41,390907,2018,12,0,0,0.0,0,0
42,392295,2018,6,12,15796,25504.0,0,0
42,392896,2018,7,8,18388,25412.0,0,0
42,392297,2018,4,8,12324,24726.0,0,0
42,390900,2018,9,4,5524,5936.0,0,0
42,390299,2018,2,4,8600,14400.0,0,0
42,392309,2018,11,2,2832,6576.0,0,0
42,392903,2018,2,1,0,0.0,0,0
42,390906,2018,4,0,0,0.0,0,0
42,392805,2018,9,0,0,0.0,0,0
42,390638,2018,11,0,0,0.0,0,0
42,392907,2018,12,0,0,0.0,0,0
43,392297,2018,6,20,20840,40260.0,0,0
43,392288,2018,12,12,26688,35492.0,0,0
43,392907,2018,9,8,14124,22528.0,0,0
43,392900,2018,9,8,19524,25536.0,0,0
43,392801,2018,4,4,8892,12538.0,0,0
43,390602,2018,3,2,2800,6900.0,0,0
43,390277,2018,2,1,0,0.0,0,0
43,392302,2018,3,0,0,0.0,0,0
43,390639,2018,9,0,0,0.0,0,0
43,392306,2018,11,0,0,0.0,0,0
43,390997,2018,12,0,0,0.0,0,0
44,392297,2018,6,12,22864,45296.0,0,0
44,392298,2018,10,8,18688,26932.0,0,0
44,390299,2018,9,6,12952,20828.0,0,0
44,392299,2018,9,4,0,25530.0,0,0
44,392899,2018,2,4,8600,10000.0,0,0
44,390662,2018,3,2,2535,3900.0,0,0
44,392903,2018,2,1,0,0.0,0,0
44,390908,2018,6,0,0,0.0,0,0
44,392823,2018,9,0,0,0.0,0,0
44,390906,2018,11,0,0,0.0,0,0
44,390907,2018,12,0,0,0.0,0,0
45,390297,2018,6,20,26890,40200.0,0,0
45,390298,2018,12,9,16688,22532.0,0,0
45,390299,2018,9,8,16604,20336.0,0,0
45,390600,2018,8,4,5524,5536.0,0,0
45,390901,2018,4,4,8600,10000.0,0,0
45,390201,2018,3,2,2321,3336.0,0,0
45,390296,2018,2,1,2381,3400.0,0,0
45,390667,2018,3,0,0,0.0,0,0
45,390638,2018,9,0,0,0.0,0,0
45,390606,2018,11,0,0,0.0,0,0
45,390099,2018,12,0,0,0.0,0,0
46,392297,2018,6,20,28680,32210.0,0,0
46,392298,2018,10,8,18688,24432.0,0,0
46,390909,2018,4,8,12324,24736.0,0,0
46,390299,2018,9,4,8892,25938.0,0,0
46,390601,2018,4,4,8600,10000.0,0,0
46,390617,2018,3,2,2600,5500.0,0,0
46,392897,2018,2,1,0,0.0,0,0
46,390603,2018,3,0,0,0.0,0,0
46,392897,2018,9,0,0,0.0,0,0
46,390308,2018,11,0,0,0.0,0,0
46,390497,2018,12,0,0,0.0,0,0
47,392297,2018,6,12,27812,25268.0,0,0
47,392298,2018,10,8,18328,25432.0,0,0
47,390299,2018,9,8,18384,20828.0,0,0
47,390298,2018,8,4,8320,20000.0,0,0
47,390909,2018,4,4,8600,0.0,0,0
47,390617,2018,3,2,2800,5900.0,0,0
47,390603,2018,2,0,0,0.0,0,0
47,390603,2018,3,0,0,0.0,0,0
47,390903,2018,9,0,0,0.0,0,0
47,390906,2018,11,0,0,0.0,0,0
47,390907,2018,12,0,0,0.0,0,0
48,392297,2018,6,12,27864,41796.0,0,0
48,392298,2018,10,8,18688,22532.0,0,0
48,390619,2018,9,6,14800,20825.0,9,0
48,390632,2018,9,4,3792,15938.0,0,0
48,390689,2018,4,4,8600,12828.0,0,0
48,390299,2018,1,2,2800,6900.0,0,0
48,390617,2018,2,1,0,0.0,0,0
48,390638,2018,3,0,0,0.0,0,0
48,392299,2018,9,0,0,0.0,0,0
48,390902,2018,11,0,0,0.0,0,0
48,390607,2018,12,0,0,0.0,0,0
49,392037,2018,6,12,27892,41708.0,0,0
49,392818,2018,12,8,18388,25432.0,0,0
49,390900,2018,9,8,12328,25722.0,0,0
49,392299,2018,9,4,3636,15532.0,0,0
49,390619,2018,2,4,8300,10000.0,0,0
49,390690,2018,8,2,9800,6900.0,0,0
49,390903,2018,2,1,0,0.0,0,0
49,392308,2018,3,0,0,0.0,0,0
49,392828,2018,9,0,0,0.0,0,0
49,390619,2018,11,0,0,0.0,0,0
49,392297,2018,12,0,0,0.0,0,0
50,389560,2018,8,20,12840,25260.0,0,0
50,389561,2018,7,16,19868,28732.0,0,0
50,390542,2018,12,8,12124,25326.0,0,0
50,390663,2018,9,8,12384,20006.0,0,0
50,390299,2018,2,6,15600,20000.0,0,0
50,390662,2018,3,2,2324,6900.0,0,0
50,390303,2018,2,2,0,0.0,0,0
50,390668,2018,3,0,0,0.0,0,0
50,390828,2018,9,0,0,0.0,0,0
50,390299,2018,11,0,0,0.0,0,0
50,390647,2018,12,0,0,0.0,0,0
51,392297,2018,6,12,15844,25266.0,0,0
51,392208,2018,10,8,18388,28922.0,0,0
51,392909,2018,9,6,12324,25906.0,0,0
51,390299,2018,9,8,15592,20008.0,0,0
51,390661,2018,3,4,8892,12518.0,0,0
51,390602,2018,3,2,2321,14900.0,0,0
51,390647,2018,2,1,0,0.0,0,0
51,392306,2018,3,0,0,0.0,0,0
51,392905,2018,9,0,0,0.0,0,0
51,392909,2018,11,0,0,0.0,0,0
51,392299,2018,12,0,0,0.0,0,0
52,390297,2018,6,20,26830,40260.0,0,0
52,392298,2018,12,12,16370,22535.0,0,0
52,390509,2018,9,8,18324,25726.0,0,0
52,390619,2018,9,8,13324,25536.0,0,0
52,390900,2018,4,4,8600,20738.0,0,0
52,392899,2018,3,2,2632,0.0,0,0
52,390617,2018,2,1,0,0.0,0,0
52,390617,2018,3,0,0,0.0,0,0
52,392803,2018,9,0,0,0.0,0,0
52,390662,2018,11,0,0,0.0,0,0
52,390637,2018,12,0,0,0.0,0,0
53,132296,2018,7,28,12680,25980.0,0,0
53,390617,2018,6,12,26688,35432.0,0,0
53,390299,2018,9,8,11324,25326.0,0,0
53,390299,2018,9,8,19624,25336.0,0,0
53,390639,2018,10,8,16600,10000.0,0,0
53,390662,2018,3,4,9800,6900.0,0,0
53,390617,2018,2,1,9811,6800.0,0,0
53,390668,2018,4,0,0,0.0,0,0
53,392903,2018,9,0,0,0.0,0,0
53,390909,2018,11,0,0,0.0,0,0
53,390907,2018,12,0,0,0.0,0,0
54,392297,2018,6,20,26840,40260.0,0,0
54,392298,2018,12,12,14128,22412.0,0,0
54,390299,2018,9,8,12384,25796.0,0,0
54,390943,2018,9,8,15524,25736.0,0,0
54,390639,2018,0,6,13648,12838.0,0,0
54,390909,2018,3,4,2800,6522.0,0,0
