session_id,user_id,action,action_type,action_detail,device_type,secs_elapsed
924,1605,158.0,7.0,57.0,6.0,1337287.0
925,1605,119.0,0.0,0.0,6.0,725.0
926,1605,183.0,6.0,88.0,6.0,45990.0
927,1605,158.0,7.0,57.0,6.0,1131111.0
928,1605,158.0,7.0,57.0,6.0,545164.0
929,1605,23.0,2.0,17.0,6.0,836.0
930,1605,74.0,3.0,34.0,6.0,530.0
961,1932,154.0,2.0,99.0,6.0,1559.0
962,1932,118.0,3.0,101.0,6.0,1648.0
963,1932,74.0,3.0,34.0,6.0,648.0
964,1932,118.0,3.0,101.0,6.0,16369.0
965,1932,165.0,3.0,78.0,6.0,812.0
966,1932,154.0,2.0,99.0,6.0,10073.0
967,1932,81.0,7.0,99.0,6.0,818.0
968,1932,154.0,2.0,99.0,6.0,2527.0
969,1932,118.0,3.0,101.0,6.0,899.0
970,1932,100.0,7.0,97.0,6.0,3770.0
971,3013,78.0,0.0,0.0,6.0,4272.0
972,3013,19.0,0.0,0.0,6.0,452.0
973,3013,107.0,0.0,0.0,6.0,51.0
974,3013,5.0,0.0,0.0,6.0,135883.0
975,3013,15.0,0.0,0.0,6.0,154925.0
976,3013,81.0,7.0,102.0,6.0,556.0
977,3013,60.0,7.0,28.0,6.0,6580.0
978,3013,158.0,7.0,57.0,6.0,583.0
979,3013,60.0,7.0,28.0,6.0,981.0
980,3013,19.0,0.0,0.0,6.0,9286.0
981,1349,81.0,0.0,0.0,2.0,6409.0
982,1349,166.0,3.0,95.0,2.0,105.0
983,1349,153.0,2.0,99.0,2.0,16173.0
984,1349,6.0,0.0,0.0,2.0,205.0
985,1349,44.0,7.0,97.0,2.0,194371.0
986,1349,166.0,3.0,95.0,2.0,144.0
987,1349,6.0,0.0,0.0,2.0,383.0
988,1349,44.0,7.0,97.0,2.0,3575.0
989,1349,81.0,0.0,0.0,2.0,367.0
990,1349,49.0,2.0,19.0,2.0,24321.0
1021,1031,141.0,3.0,40.0,2.0,725.0
1022,1031,153.0,2.0,99.0,2.0,2948.0
1023,1031,153.0,2.0,99.0,2.0,43718.0
1024,1031,141.0,3.0,40.0,2.0,5570.0
1025,1031,44.0,7.0,97.0,2.0,1637605.0
1026,1031,6.0,0.0,0.0,2.0,53334.0
1027,1031,81.0,0.0,0.0,2.0,5372.0
1028,1031,81.0,0.0,0.0,2.0,733.0
1029,1031,112.0,3.0,61.0,2.0,257.0
1030,1031,166.0,3.0,95.0,2.0,2220.0
1051,26,54.0,6.0,24.0,8.0,20794.0
1052,26,60.0,7.0,28.0,8.0,747.0
1053,26,119.0,0.0,0.0,8.0,949.0
1054,26,60.0,7.0,28.0,8.0,856.0
1055,26,158.0,7.0,56.0,8.0,768135.0
1056,26,89.0,0.0,0.0,8.0,53560.0
1057,26,126.0,0.0,0.0,8.0,45576.0
1058,26,187.0,0.0,0.0,8.0,19672.0
1059,26,74.0,3.0,34.0,8.0,2273.0
1060,26,60.0,7.0,28.0,8.0,604.0
1101,554,31.0,6.0,20.0,8.0,973.0
1102,339,181.0,3.0,84.0,1.0,3296.0
1103,339,158.0,7.0,57.0,1.0,17034.0
1104,339,44.0,7.0,97.0,1.0,11693.0
1105,339,166.0,3.0,95.0,1.0,531.0
1106,339,166.0,3.0,95.0,1.0,443.0
1107,339,81.0,0.0,0.0,1.0,13010.0
1108,339,158.0,7.0,92.0,1.0,575.0
1109,339,166.0,3.0,95.0,1.0,895.0
1110,339,44.0,7.0,97.0,1.0,19832.0
1111,339,81.0,0.0,0.0,1.0,789.0
1112,1149,133.0,7.0,50.0,8.0,3449.0
1113,1149,74.0,3.0,34.0,8.0,560.0
1114,1149,50.0,6.0,54.0,8.0,5911.0
1115,1149,133.0,7.0,50.0,8.0,753.0
1116,1149,159.0,3.0,93.0,8.0,17.0
1117,1149,78.0,0.0,0.0,8.0,1755.0
1118,1149,81.0,7.0,50.0,8.0,1026.0
1119,1149,78.0,0.0,0.0,8.0,2200.0
1120,1149,126.0,0.0,0.0,8.0,20317.0
1121,1149,126.0,0.0,0.0,8.0,11006.0
1122,2321,81.0,7.0,99.0,6.0,31649.0
1123,2321,23.0,2.0,17.0,6.0,660.0
1124,2321,81.0,7.0,99.0,6.0,759.0
1125,2321,165.0,3.0,78.0,6.0,1024.0
1126,2321,23.0,2.0,17.0,6.0,27.0
1127,2321,165.0,3.0,78.0,6.0,277.0
1128,2321,81.0,7.0,99.0,6.0,252.0
1129,2321,81.0,7.0,99.0,6.0,1008.0
1130,2321,165.0,3.0,78.0,6.0,394.0
1131,2321,165.0,3.0,78.0,6.0,536.0
1132,3129,154.0,2.0,99.0,6.0,1431.0
1133,3129,158.0,7.0,92.0,6.0,39119.0
1134,3129,81.0,0.0,0.0,6.0,1015.0
1135,3129,56.0,7.0,26.0,6.0,11987.0
1136,3129,36.0,0.0,0.0,6.0,77838.0
1137,3129,154.0,2.0,99.0,6.0,8908.0
1138,3129,158.0,7.0,92.0,6.0,339.0
1139,3129,158.0,7.0,57.0,6.0,14862.0
1140,3129,151.0,0.0,0.0,6.0,574.0
1141,3129,60.0,7.0,28.0,6.0,1488.0
1199,1472,158.0,7.0,57.0,8.0,334.0
1200,1472,165.0,3.0,78.0,8.0,79.0
1201,1472,158.0,7.0,57.0,8.0,106809.0
1202,1472,158.0,7.0,57.0,8.0,61543.0
1203,1472,154.0,2.0,99.0,8.0,10471.0
1204,1472,165.0,3.0,78.0,8.0,62.0
1205,1472,154.0,2.0,99.0,8.0,126.0
1206,1472,31.0,6.0,20.0,8.0,863.0
1207,1472,165.0,3.0,78.0,8.0,875.0
1208,1472,118.0,3.0,101.0,8.0,1507.0
1229,2131,74.0,3.0,34.0,8.0,625.0
1230,2131,154.0,2.0,99.0,8.0,43638.0
1231,2131,178.0,7.0,104.0,8.0,713.0
1232,2131,118.0,3.0,101.0,8.0,26.0
1233,2131,154.0,2.0,99.0,8.0,18987.0
1234,2131,81.0,7.0,99.0,8.0,40013.0
1235,2131,165.0,3.0,78.0,8.0,264.0
1236,2131,147.0,7.0,60.0,8.0,1327.0
1237,2131,116.0,1.0,62.0,8.0,135100.0
1238,2131,23.0,2.0,17.0,8.0,1259.0
1269,357,166.0,3.0,95.0,11.0,644.0
1270,357,81.0,3.0,72.0,11.0,1238.0
1271,357,81.0,3.0,72.0,11.0,13255.0
1272,357,91.0,7.0,91.0,11.0,307.0
1273,357,183.0,6.0,87.0,11.0,17908.0
1274,357,6.0,0.0,0.0,11.0,40.0
1275,357,153.0,2.0,99.0,11.0,15995.0
1276,357,166.0,3.0,95.0,11.0,1640.0
1277,357,54.0,0.0,0.0,11.0,240.0
1278,357,6.0,0.0,0.0,11.0,100.0
1290,362,74.0,3.0,34.0,6.0,2741.0
1291,503,147.0,6.0,65.0,7.0,10700.0
1292,503,165.0,3.0,78.0,7.0,664.0
1293,503,23.0,2.0,17.0,7.0,4474.0
1294,503,147.0,7.0,60.0,7.0,1710.0
1295,503,56.0,7.0,26.0,7.0,895.0
1296,503,147.0,6.0,65.0,7.0,22644.0
1297,503,81.0,7.0,102.0,7.0,422.0
1298,503,81.0,7.0,102.0,7.0,2052.0
1299,503,81.0,7.0,102.0,7.0,1024.0
1300,503,165.0,3.0,78.0,7.0,158.0
1306,2956,56.0,7.0,26.0,6.0,866.0
1307,2956,165.0,3.0,78.0,6.0,127.0
1308,2956,23.0,2.0,17.0,6.0,1126.0
1309,2956,74.0,3.0,34.0,6.0,5718.0
1310,2956,158.0,7.0,57.0,6.0,30282.0
1311,2956,23.0,2.0,17.0,6.0,29727.0
1312,2956,49.0,2.0,19.0,6.0,44118.0
1313,2956,165.0,3.0,78.0,6.0,728847.0
1314,2956,23.0,2.0,17.0,6.0,41.0
1315,2956,118.0,3.0,101.0,6.0,2501.0
1356,385,187.0,0.0,0.0,6.0,21926.0
1357,385,33.0,6.0,43.0,6.0,582514.0
1358,385,78.0,0.0,0.0,6.0,967.0
1359,385,37.0,5.0,55.0,6.0,10207.0
1360,385,147.0,7.0,60.0,6.0,1429.0
1361,385,74.0,3.0,34.0,6.0,1770.0
1362,385,147.0,7.0,60.0,6.0,1017.0
1363,385,158.0,7.0,56.0,6.0,420.0
1364,385,81.0,7.0,99.0,6.0,47968.0
1365,385,81.0,0.0,0.0,6.0,8603.0
1406,301,154.0,2.0,99.0,8.0,1875.0
1407,301,36.0,0.0,0.0,8.0,32003.0
1408,301,154.0,2.0,99.0,8.0,57986.0
1409,301,118.0,3.0,101.0,8.0,694497.0
1410,301,23.0,2.0,17.0,8.0,2740.0
1411,301,81.0,7.0,99.0,8.0,12009.0
1412,301,154.0,2.0,99.0,8.0,142.0
1413,301,154.0,2.0,99.0,8.0,12373.0
1414,301,158.0,7.0,57.0,8.0,44891.0
1415,301,118.0,3.0,101.0,8.0,396.0
1416,99,165.0,3.0,78.0,8.0,23.0
1417,99,23.0,2.0,17.0,8.0,337.0
1418,99,23.0,2.0,17.0,8.0,12088.0
1419,99,31.0,6.0,20.0,8.0,1034.0
1420,99,74.0,3.0,34.0,8.0,451.0
1421,99,9.0,2.0,14.0,8.0,20.0
1422,99,165.0,3.0,78.0,8.0,4815.0
1423,99,23.0,2.0,17.0,8.0,0.0
1474,2324,92.0,7.0,45.0,8.0,8079.0
1475,2324,178.0,7.0,104.0,8.0,18345.0
1476,2324,158.0,7.0,57.0,8.0,307.0
1477,2324,74.0,3.0,34.0,8.0,2491.0
1478,2324,133.0,7.0,50.0,8.0,404.0
1479,2324,133.0,7.0,50.0,8.0,1114.0
1480,2324,118.0,3.0,101.0,8.0,230.0
1481,2324,158.0,7.0,57.0,8.0,6047.0
1482,2324,187.0,0.0,0.0,8.0,253521.0
1483,2324,147.0,7.0,60.0,8.0,304.0
1484,2678,15.0,0.0,0.0,6.0,95999.0
1485,2678,158.0,7.0,92.0,6.0,31026.0
1486,2678,60.0,7.0,28.0,6.0,5848.0
1487,2678,178.0,7.0,104.0,6.0,45079.0
1488,2678,103.0,7.0,1.0,6.0,745.0
1489,2678,147.0,7.0,60.0,6.0,1002.0
1490,2678,74.0,3.0,34.0,11.0,3354.0
1491,2678,81.0,0.0,0.0,11.0,19768.0
1492,2678,78.0,0.0,0.0,6.0,1436.0
1493,2678,131.0,0.0,0.0,6.0,555.0
1504,181,165.0,3.0,78.0,8.0,596.0
1505,181,118.0,3.0,101.0,8.0,30.0
1506,181,81.0,7.0,102.0,8.0,976.0
1507,181,56.0,7.0,26.0,8.0,326.0
1508,181,56.0,7.0,26.0,8.0,924.0
1509,181,178.0,7.0,104.0,8.0,758.0
1510,181,74.0,3.0,34.0,8.0,698.0
1511,181,56.0,7.0,26.0,8.0,376.0
1512,181,49.0,2.0,19.0,8.0,26982.0
1513,181,23.0,2.0,17.0,8.0,80.0
1544,2288,54.0,6.0,24.0,6.0,38119.0
1545,2288,77.0,0.0,0.0,6.0,112.0
1546,2288,47.0,0.0,0.0,6.0,100.0
1547,2288,178.0,7.0,104.0,6.0,7453.0
1548,2288,67.0,0.0,0.0,0.0,99.0
1549,2288,60.0,7.0,28.0,6.0,3551.0
1550,2288,61.0,7.0,68.0,6.0,4422.0
1551,2288,60.0,7.0,28.0,6.0,296681.0
1552,2288,131.0,0.0,0.0,6.0,320.0
1553,2288,6.0,0.0,0.0,0.0,9219.0
1572,144,118.0,3.0,101.0,6.0,2136.0
1573,144,56.0,7.0,26.0,6.0,499.0
1574,144,118.0,3.0,101.0,6.0,1069.0
1575,144,9.0,2.0,14.0,6.0,766.0
1576,144,61.0,7.0,68.0,6.0,14127.0
1577,144,23.0,2.0,17.0,6.0,9.0
1578,144,74.0,3.0,34.0,6.0,1538.0
1579,144,81.0,7.0,99.0,6.0,4457.0
1580,144,9.0,2.0,14.0,6.0,40.0
1581,144,118.0,3.0,101.0,6.0,1202.0
1592,611,158.0,7.0,57.0,6.0,24149.0
1593,611,23.0,2.0,17.0,6.0,697.0
1594,611,23.0,2.0,17.0,6.0,8676.0
1595,611,118.0,3.0,101.0,6.0,1245.0
1596,611,165.0,3.0,78.0,6.0,621.0
1597,611,74.0,3.0,34.0,6.0,905.0
1598,611,165.0,3.0,78.0,6.0,829.0
1599,611,158.0,7.0,57.0,6.0,33859.0
1600,611,23.0,2.0,17.0,6.0,13525.0
1601,611,158.0,7.0,57.0,6.0,61394.0
1632,1732,33.0,6.0,43.0,8.0,293889.0
1633,1732,56.0,7.0,26.0,8.0,346.0
1634,1732,165.0,3.0,78.0,8.0,38.0
1635,1732,74.0,3.0,34.0,8.0,305.0
1636,1732,81.0,7.0,99.0,8.0,1555.0
1637,1732,81.0,7.0,99.0,8.0,31099.0
1638,1732,118.0,3.0,101.0,8.0,945.0
1639,1732,107.0,0.0,0.0,8.0,34.0
1640,1732,74.0,3.0,34.0,8.0,274.0
1641,1732,158.0,7.0,57.0,8.0,224.0
1662,2014,118.0,3.0,101.0,6.0,699.0
1663,2014,158.0,7.0,57.0,6.0,55681.0
1664,2014,165.0,3.0,78.0,6.0,316.0
1665,2014,158.0,7.0,57.0,6.0,241.0
1666,2014,31.0,6.0,20.0,6.0,818.0
1667,2014,118.0,3.0,101.0,6.0,930.0
1668,2014,23.0,2.0,17.0,6.0,784.0
1669,2014,74.0,3.0,34.0,6.0,883.0
1670,2014,81.0,7.0,99.0,6.0,2121.0
1671,2014,81.0,7.0,99.0,6.0,14603.0
1711,1812,154.0,2.0,99.0,6.0,3472.0
1712,1812,154.0,2.0,99.0,6.0,32736.0
1713,1812,118.0,3.0,101.0,6.0,1359.0
1714,1812,118.0,3.0,101.0,6.0,1501.0
1715,1812,165.0,3.0,78.0,6.0,1678.0
1716,1812,81.0,7.0,99.0,6.0,2988.0
1717,1812,36.0,0.0,0.0,6.0,3812.0
1718,1812,158.0,7.0,56.0,6.0,10609.0
1719,1812,81.0,7.0,99.0,6.0,2933.0
1720,1812,154.0,2.0,99.0,6.0,947.0
1721,2274,81.0,7.0,99.0,8.0,3971.0
1722,2274,158.0,7.0,57.0,8.0,4889.0
1723,2274,118.0,3.0,101.0,8.0,124.0
1724,2274,154.0,2.0,99.0,8.0,1019.0
1725,2274,23.0,2.0,17.0,8.0,684.0
1726,2274,165.0,3.0,78.0,8.0,623.0
1727,2274,158.0,7.0,57.0,8.0,192.0
1728,2274,81.0,7.0,99.0,8.0,684221.0
1729,2274,118.0,3.0,101.0,8.0,764.0
