user_id,gender,age,signup_method,signup_flow,language,affiliate_channel,affiliate_provider,first_affiliate_tracked,signup_app,first_device_type,first_browser,country_destination
65,1.0,28.0,1.0,25,2.0,2.0,2.0,6.0,3.0,8.0,0.0,9.0
70,0.0,49.0,0.0,0,2.0,5.0,6.0,3.0,2.0,3.0,8.0,9.0
72,1.0,22.0,1.0,0,2.0,2.0,2.0,6.0,2.0,3.0,5.0,9.0
73,0.0,44.0,0.0,0,2.0,2.0,2.0,6.0,2.0,3.0,8.0,4.0
75,1.0,28.0,0.0,0,2.0,2.0,2.0,6.0,2.0,7.0,11.0,9.0
80,2.0,29.0,1.0,0,2.0,6.0,6.0,5.0,2.0,3.0,13.0,2.0
86,2.0,53.0,1.0,0,2.0,6.0,6.0,3.0,2.0,6.0,9.0,10.0
90,0.0,33.0,0.0,0,2.0,2.0,2.0,6.0,2.0,6.0,5.0,9.0
92,2.0,63.0,1.0,0,2.0,6.0,6.0,3.0,2.0,7.0,11.0,7.0
93,1.0,27.0,1.0,0,2.0,2.0,2.0,6.0,2.0,6.0,8.0,9.0
97,2.0,25.0,0.0,0,2.0,5.0,6.0,3.0,2.0,3.0,5.0,10.0
98,2.0,35.0,1.0,0,2.0,2.0,2.0,0.0,2.0,6.0,9.0,6.0
105,1.0,29.0,1.0,25,2.0,2.0,2.0,6.0,3.0,8.0,0.0,9.0
111,2.0,42.0,0.0,0,2.0,5.0,6.0,3.0,2.0,3.0,8.0,9.0
113,0.0,36.0,0.0,0,2.0,2.0,2.0,0.0,2.0,3.0,13.0,10.0
115,2.0,32.0,0.0,0,2.0,5.0,6.0,3.0,2.0,6.0,5.0,2.0
119,0.0,27.0,0.0,0,2.0,7.0,4.0,0.0,2.0,6.0,5.0,9.0
122,2.0,32.0,1.0,0,2.0,5.0,6.0,3.0,2.0,3.0,5.0,9.0
125,1.0,46.0,0.0,24,2.0,2.0,2.0,0.0,1.0,0.0,2.0,9.0
129,2.0,34.0,0.0,0,2.0,2.0,2.0,6.0,2.0,3.0,5.0,9.0
138,0.0,63.0,0.0,0,2.0,5.0,1.0,3.0,2.0,6.0,9.0,2.0
140,1.0,45.0,0.0,0,2.0,5.0,6.0,6.0,2.0,6.0,8.0,9.0
146,2.0,32.0,1.0,0,2.0,2.0,2.0,6.0,2.0,6.0,5.0,9.0
156,1.0,2014.0,0.0,0,2.0,4.0,6.0,5.0,2.0,3.0,13.0,9.0
160,0.0,19.0,0.0,0,2.0,2.0,2.0,3.0,1.0,6.0,5.0,10.0
161,1.0,31.0,0.0,0,2.0,2.0,2.0,6.0,2.0,3.0,8.0,9.0
163,2.0,32.0,0.0,0,2.0,2.0,2.0,6.0,2.0,6.0,8.0,4.0
164,0.0,23.0,0.0,0,2.0,7.0,6.0,0.0,2.0,6.0,5.0,9.0
165,0.0,22.0,0.0,0,2.0,2.0,2.0,6.0,2.0,6.0,5.0,9.0
174,2.0,36.0,1.0,0,2.0,2.0,2.0,0.0,2.0,6.0,8.0,9.0
184,2.0,22.0,1.0,0,2.0,5.0,6.0,0.0,2.0,3.0,8.0,10.0
189,2.0,30.0,0.0,0,2.0,5.0,6.0,3.0,2.0,3.0,13.0,9.0
191,1.0,27.0,1.0,0,2.0,2.0,2.0,6.0,2.0,6.0,9.0,5.0
194,2.0,25.0,0.0,0,2.0,2.0,2.0,0.0,2.0,6.0,9.0,5.0
195,0.0,105.0,0.0,25,2.0,2.0,2.0,6.0,3.0,3.0,8.0,9.0
197,1.0,47.0,0.0,8,2.0,2.0,2.0,6.0,2.0,3.0,8.0,9.0
198,0.0,26.0,0.0,0,2.0,5.0,6.0,3.0,2.0,3.0,5.0,9.0
200,2.0,46.0,1.0,25,2.0,2.0,2.0,6.0,3.0,8.0,0.0,9.0
202,1.0,73.0,0.0,0,2.0,2.0,2.0,6.0,2.0,1.0,9.0,9.0
205,2.0,28.0,1.0,0,2.0,2.0,2.0,6.0,2.0,7.0,11.0,10.0
206,0.0,38.0,0.0,0,2.0,2.0,2.0,6.0,2.0,6.0,8.0,9.0
207,0.0,43.0,0.0,0,2.0,5.0,6.0,3.0,2.0,6.0,5.0,9.0
208,0.0,28.0,0.0,0,2.0,2.0,2.0,6.0,2.0,3.0,13.0,9.0
212,1.0,26.0,1.0,0,2.0,7.0,6.0,0.0,2.0,6.0,5.0,9.0
214,1.0,32.0,0.0,0,2.0,2.0,2.0,6.0,2.0,3.0,8.0,3.0
222,0.0,25.0,0.0,0,2.0,2.0,2.0,6.0,2.0,3.0,8.0,9.0
225,1.0,21.0,0.0,25,2.0,2.0,2.0,6.0,3.0,8.0,0.0,3.0
226,1.0,52.0,0.0,0,2.0,5.0,6.0,3.0,2.0,6.0,8.0,9.0
227,2.0,50.0,0.0,23,2.0,2.0,2.0,6.0,0.0,0.0,0.0,1.0
228,2.0,22.0,0.0,24,2.0,2.0,2.0,6.0,2.0,3.0,5.0,9.0
230,2.0,28.0,1.0,0,2.0,7.0,6.0,0.0,2.0,7.0,11.0,10.0
239,1.0,36.0,0.0,0,2.0,1.0,6.0,3.0,2.0,6.0,8.0,10.0
241,2.0,32.0,1.0,25,2.0,2.0,2.0,6.0,3.0,8.0,0.0,9.0
244,2.0,46.0,0.0,0,2.0,2.0,2.0,6.0,2.0,6.0,9.0,10.0
245,1.0,33.0,0.0,0,2.0,2.0,2.0,6.0,2.0,3.0,8.0,9.0
246,2.0,43.0,0.0,0,2.0,2.0,2.0,0.0,2.0,3.0,5.0,9.0
248,1.0,24.0,0.0,23,2.0,2.0,2.0,6.0,0.0,6.0,5.0,1.0
252,2.0,34.0,0.0,0,2.0,2.0,2.0,6.0,2.0,6.0,8.0,10.0
254,0.0,52.0,0.0,0,2.0,6.0,6.0,6.0,2.0,3.0,13.0,9.0
257,2.0,29.0,0.0,0,2.0,6.0,6.0,3.0,2.0,6.0,5.0,9.0
262,2.0,29.0,1.0,0,2.0,2.0,2.0,6.0,2.0,3.0,5.0,9.0
263,1.0,25.0,0.0,0,2.0,2.0,2.0,6.0,2.0,3.0,13.0,3.0
265,1.0,42.0,0.0,0,2.0,6.0,6.0,3.0,2.0,3.0,13.0,10.0
271,1.0,42.0,0.0,0,2.0,5.0,6.0,3.0,2.0,7.0,11.0,9.0
272,2.0,40.0,0.0,0,2.0,2.0,2.0,6.0,2.0,7.0,11.0,9.0
273,2.0,33.0,1.0,0,2.0,2.0,2.0,6.0,2.0,6.0,5.0,9.0
279,0.0,55.0,0.0,0,2.0,2.0,2.0,0.0,2.0,3.0,5.0,6.0
288,1.0,37.0,0.0,0,2.0,7.0,6.0,0.0,2.0,3.0,5.0,9.0
292,0.0,41.0,0.0,25,2.0,2.0,2.0,6.0,3.0,8.0,0.0,9.0
295,0.0,105.0,0.0,0,2.0,2.0,2.0,0.0,2.0,3.0,13.0,9.0
296,2.0,35.0,1.0,25,3.0,2.0,2.0,6.0,3.0,8.0,0.0,10.0
298,1.0,22.0,1.0,0,2.0,5.0,6.0,3.0,2.0,3.0,5.0,9.0
300,2.0,27.0,0.0,0,2.0,2.0,2.0,4.0,2.0,0.0,6.0,9.0
306,2.0,36.0,1.0,0,2.0,5.0,6.0,3.0,2.0,6.0,5.0,9.0
309,1.0,37.0,0.0,0,2.0,2.0,2.0,6.0,2.0,6.0,9.0,9.0
312,2.0,28.0,1.0,0,2.0,2.0,2.0,6.0,2.0,6.0,5.0,10.0
317,1.0,28.0,0.0,0,2.0,5.0,6.0,0.0,2.0,7.0,11.0,3.0
318,0.0,32.0,0.0,0,2.0,2.0,2.0,6.0,2.0,6.0,5.0,10.0
321,1.0,35.0,1.0,0,2.0,2.0,2.0,6.0,2.0,3.0,5.0,9.0
325,2.0,55.0,1.0,0,2.0,2.0,2.0,6.0,2.0,3.0,13.0,9.0
326,2.0,47.0,2.0,12,2.0,2.0,2.0,6.0,0.0,4.0,0.0,9.0
327,1.0,21.0,1.0,0,2.0,2.0,2.0,6.0,2.0,3.0,13.0,2.0
328,0.0,37.0,0.0,0,2.0,5.0,6.0,3.0,2.0,3.0,5.0,9.0
329,1.0,22.0,0.0,0,2.0,2.0,2.0,3.0,2.0,3.0,13.0,9.0
342,1.0,35.0,1.0,0,2.0,2.0,2.0,0.0,2.0,8.0,11.0,3.0
346,2.0,24.0,1.0,0,2.0,2.0,2.0,6.0,2.0,6.0,5.0,5.0
352,1.0,105.0,0.0,0,2.0,6.0,8.0,3.0,2.0,6.0,9.0,9.0
356,2.0,26.0,1.0,0,2.0,2.0,2.0,0.0,2.0,6.0,5.0,9.0
359,1.0,43.0,0.0,0,2.0,5.0,6.0,3.0,2.0,3.0,13.0,9.0
360,2.0,75.0,1.0,0,2.0,2.0,2.0,6.0,2.0,3.0,8.0,9.0
361,2.0,29.0,0.0,0,2.0,5.0,6.0,3.0,2.0,3.0,5.0,9.0
367,1.0,51.0,0.0,0,2.0,5.0,6.0,3.0,2.0,3.0,8.0,3.0
369,2.0,38.0,0.0,0,2.0,2.0,2.0,6.0,2.0,3.0,13.0,4.0
370,0.0,42.0,0.0,0,2.0,5.0,6.0,3.0,2.0,6.0,5.0,9.0
374,0.0,41.0,0.0,0,2.0,5.0,6.0,3.0,2.0,3.0,8.0,9.0
375,2.0,37.0,0.0,25,2.0,2.0,2.0,6.0,3.0,8.0,0.0,9.0
376,2.0,30.0,1.0,0,2.0,2.0,2.0,6.0,2.0,6.0,5.0,9.0
383,1.0,62.0,0.0,0,2.0,2.0,2.0,6.0,2.0,3.0,13.0,9.0
387,0.0,34.0,0.0,0,2.0,5.0,6.0,3.0,2.0,6.0,5.0,9.0
389,0.0,34.0,0.0,0,2.0,5.0,6.0,3.0,2.0,7.0,6.0,4.0
390,1.0,30.0,1.0,0,2.0,2.0,2.0,6.0,2.0,7.0,11.0,3.0
398,2.0,26.0,0.0,0,2.0,2.0,2.0,6.0,2.0,3.0,5.0,10.0
399,2.0,35.0,1.0,12,2.0,0.0,9.0,6.0,3.0,8.0,11.0,10.0
400,1.0,32.0,0.0,0,2.0,2.0,2.0,6.0,2.0,8.0,11.0,9.0
404,1.0,37.0,1.0,0,2.0,2.0,2.0,6.0,2.0,3.0,8.0,9.0
415,0.0,41.0,0.0,0,2.0,6.0,6.0,3.0,2.0,3.0,13.0,4.0
418,1.0,32.0,1.0,0,2.0,2.0,2.0,6.0,2.0,3.0,8.0,9.0
421,1.0,25.0,1.0,0,2.0,2.0,2.0,6.0,2.0,6.0,5.0,9.0
422,2.0,35.0,0.0,0,7.0,6.0,6.0,3.0,2.0,3.0,5.0,10.0
424,1.0,24.0,0.0,0,2.0,2.0,2.0,0.0,2.0,6.0,5.0,5.0
427,1.0,34.0,0.0,0,2.0,2.0,2.0,6.0,2.0,7.0,11.0,9.0
432,1.0,37.0,1.0,0,2.0,7.0,4.0,4.0,2.0,3.0,8.0,9.0
439,2.0,26.0,0.0,0,2.0,2.0,2.0,3.0,2.0,3.0,5.0,9.0
440,1.0,37.0,0.0,0,2.0,5.0,6.0,6.0,2.0,6.0,9.0,9.0
444,1.0,28.0,1.0,0,13.0,2.0,2.0,0.0,2.0,6.0,5.0,9.0
446,1.0,28.0,0.0,0,2.0,6.0,6.0,3.0,2.0,3.0,13.0,10.0
447,2.0,36.0,0.0,0,2.0,2.0,2.0,0.0,2.0,3.0,8.0,9.0
448,2.0,27.0,0.0,0,2.0,2.0,2.0,6.0,2.0,3.0,5.0,9.0
457,2.0,29.0,1.0,0,2.0,2.0,2.0,0.0,2.0,3.0,8.0,9.0
458,0.0,35.0,0.0,0,2.0,2.0,2.0,0.0,2.0,6.0,8.0,9.0
460,0.0,30.0,0.0,0,2.0,2.0,2.0,0.0,2.0,3.0,8.0,9.0
463,0.0,45.0,0.0,24,2.0,2.0,2.0,6.0,1.0,8.0,11.0,9.0
468,2.0,33.0,1.0,12,2.0,2.0,2.0,6.0,0.0,4.0,0.0,9.0
469,2.0,27.0,1.0,25,2.0,2.0,2.0,6.0,3.0,8.0,0.0,0.0
475,1.0,18.0,0.0,0,2.0,2.0,2.0,0.0,2.0,3.0,5.0,1.0
476,1.0,42.0,0.0,0,2.0,6.0,6.0,6.0,2.0,7.0,11.0,1.0
479,1.0,22.0,0.0,0,2.0,6.0,6.0,0.0,2.0,3.0,13.0,9.0
483,1.0,34.0,0.0,0,2.0,5.0,6.0,3.0,2.0,3.0,13.0,6.0
485,1.0,34.0,1.0,0,13.0,2.0,2.0,6.0,2.0,6.0,8.0,1.0
486,0.0,62.0,0.0,0,2.0,6.0,6.0,3.0,2.0,6.0,5.0,9.0
489,2.0,30.0,1.0,12,2.0,0.0,9.0,6.0,3.0,8.0,0.0,9.0
495,2.0,25.0,0.0,0,2.0,2.0,2.0,0.0,2.0,3.0,13.0,9.0
497,1.0,22.0,0.0,0,2.0,5.0,6.0,6.0,2.0,7.0,11.0,9.0
504,2.0,66.0,0.0,0,2.0,2.0,2.0,6.0,2.0,6.0,8.0,1.0
506,2.0,28.0,0.0,0,2.0,2.0,2.0,0.0,2.0,3.0,13.0,9.0
508,2.0,46.0,1.0,0,2.0,2.0,2.0,6.0,2.0,7.0,11.0,9.0
509,1.0,26.0,0.0,0,2.0,2.0,2.0,6.0,2.0,3.0,13.0,9.0
516,2.0,31.0,1.0,0,2.0,2.0,2.0,6.0,2.0,3.0,5.0,9.0
518,2.0,31.0,1.0,0,2.0,3.0,10.0,5.0,2.0,6.0,5.0,9.0
521,2.0,35.0,1.0,0,2.0,2.0,2.0,6.0,2.0,3.0,5.0,9.0
522,2.0,23.0,0.0,0,2.0,2.0,2.0,0.0,2.0,3.0,5.0,9.0
525,1.0,105.0,0.0,0,2.0,2.0,2.0,0.0,2.0,0.0,6.0,9.0
527,1.0,66.0,1.0,0,2.0,2.0,2.0,6.0,2.0,3.0,13.0,9.0
528,0.0,63.0,0.0,25,2.0,2.0,2.0,6.0,3.0,8.0,0.0,9.0
541,3.0,22.0,0.0,0,2.0,2.0,2.0,6.0,2.0,3.0,5.0,9.0
546,2.0,32.0,0.0,0,2.0,2.0,2.0,0.0,2.0,3.0,5.0,8.0
551,2.0,34.0,0.0,0,2.0,7.0,4.0,6.0,2.0,3.0,13.0,9.0
559,2.0,33.0,0.0,0,2.0,2.0,2.0,6.0,2.0,6.0,5.0,9.0
560,2.0,39.0,0.0,0,2.0,2.0,2.0,6.0,2.0,3.0,5.0,9.0
563,1.0,22.0,1.0,0,2.0,4.0,6.0,6.0,2.0,6.0,5.0,9.0
566,0.0,40.0,0.0,0,2.0,6.0,6.0,3.0,2.0,7.0,11.0,9.0
571,0.0,66.0,0.0,0,2.0,2.0,2.0,6.0,2.0,7.0,11.0,9.0
572,2.0,41.0,0.0,0,2.0,2.0,2.0,6.0,2.0,6.0,9.0,10.0
575,1.0,23.0,0.0,0,2.0,5.0,6.0,6.0,2.0,6.0,5.0,9.0
577,0.0,24.0,0.0,0,2.0,7.0,6.0,0.0,2.0,6.0,5.0,9.0
578,1.0,35.0,1.0,0,2.0,2.0,2.0,6.0,2.0,6.0,9.0,9.0
583,0.0,35.0,0.0,0,2.0,2.0,2.0,6.0,2.0,6.0,5.0,5.0
584,2.0,33.0,0.0,0,2.0,2.0,2.0,6.0,2.0,3.0,5.0,9.0
585,2.0,36.0,0.0,25,2.0,2.0,2.0,6.0,3.0,8.0,0.0,9.0
589,2.0,34.0,1.0,0,2.0,7.0,6.0,6.0,2.0,8.0,11.0,9.0
590,1.0,24.0,0.0,0,2.0,2.0,2.0,6.0,2.0,3.0,13.0,9.0
598,1.0,34.0,0.0,0,2.0,6.0,6.0,3.0,2.0,3.0,13.0,9.0
601,1.0,45.0,1.0,0,2.0,2.0,2.0,6.0,2.0,3.0,8.0,9.0
605,2.0,29.0,1.0,0,2.0,7.0,6.0,0.0,2.0,6.0,5.0,9.0
606,2.0,31.0,0.0,0,2.0,2.0,2.0,0.0,2.0,0.0,6.0,9.0
612,2.0,58.0,0.0,0,2.0,7.0,6.0,0.0,2.0,6.0,5.0,9.0
614,2.0,47.0,1.0,25,2.0,2.0,2.0,6.0,3.0,8.0,0.0,9.0
617,2.0,50.0,0.0,0,2.0,5.0,6.0,3.0,2.0,3.0,13.0,9.0
621,2.0,32.0,1.0,12,2.0,0.0,9.0,6.0,0.0,4.0,0.0,10.0
627,2.0,59.0,0.0,0,2.0,5.0,6.0,3.0,2.0,6.0,9.0,4.0
628,0.0,19.0,0.0,25,2.0,2.0,2.0,6.0,3.0,8.0,0.0,9.0
633,2.0,34.0,0.0,0,2.0,2.0,2.0,6.0,2.0,6.0,5.0,9.0
635,2.0,73.0,0.0,0,2.0,2.0,2.0,0.0,2.0,3.0,8.0,9.0
636,1.0,36.0,0.0,24,2.0,2.0,2.0,6.0,1.0,3.0,8.0,9.0
637,1.0,22.0,1.0,0,2.0,2.0,2.0,6.0,2.0,3.0,5.0,9.0
645,1.0,23.0,0.0,0,2.0,2.0,2.0,6.0,2.0,3.0,8.0,3.0
646,1.0,68.0,1.0,0,2.0,2.0,2.0,0.0,2.0,6.0,9.0,3.0
647,1.0,27.0,0.0,0,2.0,2.0,2.0,6.0,2.0,3.0,5.0,9.0
648,1.0,36.0,0.0,0,2.0,2.0,2.0,0.0,2.0,3.0,5.0,9.0
651,2.0,58.0,0.0,0,2.0,5.0,6.0,3.0,2.0,7.0,11.0,9.0
653,1.0,32.0,0.0,0,2.0,2.0,2.0,0.0,2.0,3.0,5.0,9.0
654,2.0,105.0,0.0,0,2.0,2.0,2.0,6.0,2.0,3.0,13.0,9.0
662,2.0,25.0,1.0,0,2.0,2.0,2.0,6.0,2.0,3.0,5.0,9.0
668,1.0,31.0,0.0,0,2.0,2.0,2.0,0.0,2.0,6.0,9.0,9.0
672,2.0,28.0,1.0,0,2.0,5.0,6.0,0.0,2.0,6.0,5.0,9.0
679,1.0,44.0,1.0,0,2.0,2.0,2.0,0.0,2.0,3.0,13.0,9.0
683,1.0,37.0,0.0,0,2.0,2.0,2.0,0.0,2.0,6.0,5.0,9.0
685,2.0,32.0,1.0,12,2.0,0.0,9.0,6.0,3.0,3.0,13.0,9.0
689,2.0,21.0,1.0,0,2.0,7.0,6.0,0.0,2.0,6.0,5.0,9.0
691,2.0,31.0,0.0,0,2.0,5.0,6.0,6.0,2.0,7.0,6.0,9.0
696,2.0,38.0,0.0,0,2.0,5.0,6.0,0.0,2.0,3.0,5.0,4.0
701,2.0,34.0,0.0,0,2.0,2.0,2.0,0.0,2.0,6.0,5.0,10.0
705,1.0,20.0,0.0,0,2.0,2.0,2.0,6.0,2.0,7.0,11.0,9.0
706,2.0,31.0,0.0,0,2.0,6.0,6.0,3.0,2.0,7.0,11.0,4.0
708,2.0,30.0,1.0,0,2.0,5.0,6.0,6.0,2.0,8.0,0.0,4.0
709,1.0,29.0,0.0,0,2.0,2.0,2.0,0.0,2.0,3.0,13.0,9.0
712,1.0,23.0,1.0,0,2.0,2.0,2.0,4.0,2.0,3.0,5.0,4.0
715,1.0,28.0,0.0,25,2.0,2.0,2.0,6.0,3.0,8.0,0.0,9.0
717,1.0,26.0,1.0,0,2.0,7.0,6.0,0.0,2.0,3.0,5.0,9.0
726,1.0,31.0,0.0,25,2.0,2.0,2.0,6.0,3.0,8.0,11.0,9.0
732,0.0,105.0,0.0,0,2.0,5.0,6.0,3.0,2.0,3.0,8.0,9.0
737,2.0,28.0,0.0,0,2.0,2.0,2.0,6.0,2.0,6.0,5.0,9.0
741,0.0,27.0,0.0,24,2.0,2.0,2.0,6.0,1.0,8.0,11.0,9.0
747,1.0,57.0,0.0,0,2.0,6.0,6.0,3.0,2.0,7.0,11.0,9.0
751,1.0,23.0,1.0,12,2.0,0.0,9.0,6.0,3.0,8.0,11.0,9.0
754,1.0,25.0,1.0,0,2.0,2.0,2.0,6.0,2.0,3.0,5.0,9.0
758,2.0,66.0,0.0,0,2.0,5.0,6.0,3.0,2.0,7.0,11.0,6.0
759,1.0,62.0,0.0,0,2.0,7.0,6.0,6.0,2.0,8.0,11.0,5.0
765,0.0,25.0,1.0,0,2.0,2.0,2.0,6.0,2.0,6.0,8.0,9.0
766,1.0,30.0,1.0,0,2.0,5.0,6.0,6.0,2.0,3.0,13.0,9.0
776,0.0,32.0,0.0,0,2.0,2.0,2.0,6.0,2.0,6.0,8.0,9.0
778,1.0,39.0,0.0,0,2.0,2.0,2.0,0.0,2.0,3.0,5.0,9.0
779,0.0,47.0,0.0,0,2.0,2.0,2.0,6.0,2.0,6.0,5.0,9.0
780,1.0,27.0,1.0,0,2.0,2.0,2.0,6.0,2.0,6.0,5.0,9.0
782,0.0,24.0,0.0,12,2.0,0.0,9.0,6.0,0.0,4.0,0.0,9.0
788,0.0,59.0,0.0,0,2.0,2.0,2.0,6.0,2.0,6.0,8.0,9.0
795,2.0,35.0,0.0,0,2.0,2.0,2.0,6.0,2.0,3.0,8.0,5.0
797,1.0,43.0,1.0,12,2.0,0.0,9.0,6.0,3.0,8.0,11.0,9.0
802,1.0,56.0,0.0,25,2.0,2.0,2.0,6.0,3.0,8.0,0.0,9.0
806,2.0,65.0,0.0,0,2.0,2.0,2.0,6.0,2.0,3.0,5.0,9.0
808,2.0,42.0,1.0,0,2.0,2.0,2.0,6.0,2.0,3.0,5.0,9.0
809,2.0,86.0,0.0,0,2.0,2.0,2.0,6.0,2.0,3.0,5.0,3.0
810,2.0,105.0,0.0,0,2.0,2.0,2.0,6.0,2.0,6.0,5.0,9.0
812,2.0,30.0,0.0,0,2.0,5.0,6.0,6.0,2.0,3.0,13.0,9.0
815,2.0,55.0,0.0,0,2.0,2.0,2.0,6.0,2.0,6.0,9.0,9.0
816,2.0,30.0,1.0,25,2.0,2.0,2.0,6.0,3.0,8.0,0.0,10.0
817,1.0,31.0,0.0,0,2.0,5.0,6.0,3.0,2.0,7.0,11.0,9.0
818,1.0,42.0,1.0,0,2.0,2.0,2.0,6.0,2.0,3.0,5.0,9.0
823,2.0,34.0,0.0,0,2.0,2.0,2.0,6.0,2.0,3.0,5.0,9.0
825,1.0,30.0,1.0,0,2.0,3.0,9.0,5.0,2.0,0.0,2.0,9.0
827,2.0,30.0,1.0,0,2.0,2.0,2.0,6.0,2.0,6.0,5.0,9.0
828,1.0,26.0,0.0,0,2.0,7.0,6.0,0.0,2.0,6.0,5.0,9.0
830,2.0,43.0,0.0,0,2.0,2.0,2.0,0.0,2.0,6.0,8.0,9.0
831,0.0,29.0,0.0,23,2.0,2.0,2.0,6.0,0.0,4.0,0.0,9.0
833,0.0,61.0,0.0,0,2.0,5.0,6.0,3.0,2.0,3.0,13.0,9.0
834,2.0,66.0,0.0,0,2.0,5.0,6.0,3.0,2.0,6.0,5.0,5.0
837,1.0,44.0,1.0,0,2.0,2.0,2.0,0.0,2.0,3.0,13.0,9.0
840,2.0,75.0,0.0,0,2.0,2.0,2.0,3.0,2.0,6.0,9.0,6.0
843,2.0,40.0,0.0,0,2.0,2.0,2.0,0.0,2.0,3.0,5.0,9.0
844,2.0,33.0,1.0,12,2.0,0.0,9.0,5.0,3.0,3.0,5.0,9.0
851,0.0,32.0,0.0,0,2.0,2.0,2.0,6.0,2.0,8.0,0.0,10.0
857,1.0,29.0,1.0,0,2.0,5.0,6.0,3.0,2.0,6.0,5.0,9.0
868,1.0,49.0,0.0,0,2.0,3.0,3.0,0.0,2.0,3.0,13.0,6.0
869,2.0,27.0,0.0,0,2.0,2.0,2.0,6.0,2.0,3.0,5.0,9.0
871,2.0,32.0,0.0,0,2.0,2.0,2.0,6.0,2.0,3.0,13.0,9.0
882,2.0,32.0,1.0,0,2.0,2.0,2.0,6.0,2.0,3.0,13.0,1.0
884,2.0,30.0,0.0,0,2.0,2.0,2.0,6.0,2.0,8.0,0.0,9.0
887,1.0,29.0,0.0,23,2.0,2.0,2.0,6.0,0.0,0.0,0.0,9.0
888,2.0,34.0,0.0,0,2.0,2.0,2.0,6.0,2.0,3.0,13.0,9.0
889,2.0,30.0,0.0,0,2.0,5.0,1.0,5.0,2.0,3.0,13.0,6.0
892,2.0,21.0,1.0,23,2.0,2.0,2.0,6.0,0.0,0.0,0.0,9.0
896,1.0,27.0,0.0,0,2.0,2.0,2.0,6.0,2.0,3.0,5.0,10.0
902,1.0,30.0,0.0,0,2.0,2.0,2.0,6.0,2.0,3.0,13.0,9.0
904,2.0,32.0,1.0,0,2.0,4.0,6.0,0.0,2.0,6.0,5.0,9.0
905,2.0,34.0,1.0,0,2.0,2.0,2.0,6.0,2.0,3.0,5.0,5.0
906,1.0,29.0,1.0,25,2.0,2.0,2.0,6.0,3.0,8.0,0.0,9.0
907,0.0,35.0,0.0,0,2.0,2.0,2.0,6.0,2.0,3.0,13.0,9.0
908,1.0,31.0,0.0,0,2.0,5.0,6.0,0.0,2.0,3.0,5.0,9.0
915,1.0,31.0,0.0,0,2.0,5.0,6.0,3.0,2.0,3.0,13.0,9.0
916,1.0,29.0,0.0,25,2.0,2.0,2.0,6.0,3.0,8.0,0.0,9.0
923,0.0,31.0,0.0,0,2.0,2.0,2.0,0.0,2.0,6.0,5.0,9.0
924,1.0,23.0,1.0,25,2.0,2.0,2.0,6.0,3.0,8.0,0.0,9.0
925,2.0,24.0,0.0,0,2.0,7.0,4.0,6.0,2.0,3.0,5.0,9.0
