session_id,user_id,action,action_type,action_detail,device_type,secs_elapsed
887,146,118.0,3.0,101.0,8.0,1346.0
888,146,5.0,0.0,0.0,8.0,10574.0
889,146,118.0,3.0,101.0,8.0,1131.0
890,146,23.0,2.0,17.0,8.0,4299.0
891,1463,181.0,3.0,84.0,11.0,584.0
892,1463,6.0,0.0,0.0,11.0,0.0
893,1463,158.0,7.0,92.0,11.0,627.0
894,1463,183.0,6.0,87.0,11.0,18188.0
895,1463,6.0,0.0,0.0,11.0,34.0
896,1463,153.0,2.0,99.0,11.0,50.0
897,1463,43.0,2.0,11.0,11.0,57275.0
898,1463,183.0,6.0,87.0,11.0,7707.0
899,1463,6.0,0.0,0.0,11.0,949.0
900,1463,158.0,7.0,92.0,11.0,34.0
901,1345,153.0,2.0,99.0,1.0,7527.0
902,1345,81.0,0.0,0.0,1.0,564.0
903,1345,158.0,7.0,92.0,1.0,1249.0
904,1345,44.0,7.0,97.0,1.0,4169.0
905,1345,81.0,0.0,0.0,1.0,16.0
906,1345,81.0,0.0,0.0,1.0,593.0
907,1345,44.0,7.0,97.0,1.0,13245.0
908,1345,166.0,3.0,95.0,1.0,286.0
909,1345,166.0,3.0,95.0,1.0,1647.0
910,1345,166.0,3.0,95.0,1.0,464.0
931,2489,87.0,0.0,0.0,6.0,15187.0
932,2489,87.0,0.0,0.0,6.0,101757.0
933,2489,78.0,0.0,0.0,6.0,10369.0
934,2489,88.0,0.0,0.0,6.0,24001.0
935,2489,74.0,3.0,34.0,6.0,913.0
936,2489,56.0,7.0,26.0,6.0,3773.0
937,2489,74.0,3.0,34.0,6.0,31.0
938,2489,49.0,2.0,19.0,6.0,129701.0
939,2489,88.0,0.0,0.0,6.0,50014.0
940,2489,78.0,0.0,0.0,6.0,8017.0
941,2515,60.0,7.0,28.0,6.0,48771.0
942,2515,23.0,2.0,17.0,6.0,581.0
943,2515,23.0,2.0,17.0,6.0,3323.0
944,2515,10.0,0.0,0.0,6.0,19.0
945,2515,10.0,0.0,0.0,6.0,6626.0
946,2515,154.0,2.0,99.0,6.0,1117.0
947,2515,118.0,3.0,101.0,6.0,12922.0
948,2515,37.0,5.0,55.0,6.0,7336.0
949,2515,154.0,2.0,99.0,6.0,16796.0
950,2515,154.0,2.0,99.0,6.0,3825.0
1011,3102,154.0,2.0,99.0,8.0,0.0
1012,3102,107.0,0.0,0.0,8.0,120.0
1013,3102,107.0,0.0,0.0,8.0,80.0
1014,3102,81.0,7.0,99.0,8.0,0.0
1015,3102,23.0,2.0,17.0,8.0,815.0
1016,3102,118.0,3.0,101.0,8.0,1197.0
1017,3102,154.0,2.0,99.0,8.0,50751.0
1018,3102,118.0,3.0,101.0,8.0,1050.0
1019,3102,158.0,7.0,57.0,8.0,15131.0
1020,3102,23.0,2.0,17.0,8.0,976.0
1031,931,23.0,2.0,17.0,8.0,243.0
1032,931,81.0,7.0,99.0,8.0,614.0
1033,931,81.0,7.0,99.0,8.0,16094.0
1034,931,158.0,7.0,57.0,8.0,177.0
1035,931,81.0,7.0,99.0,8.0,31556.0
1036,931,158.0,7.0,57.0,8.0,142.0
1037,931,73.0,0.0,0.0,8.0,65.0
1038,931,165.0,3.0,78.0,8.0,663.0
1039,931,81.0,7.0,50.0,8.0,5247.0
1040,931,158.0,7.0,56.0,8.0,362238.0
1041,2700,16.0,2.0,20.0,6.0,10309.0
1042,2700,31.0,6.0,20.0,6.0,310.0
1043,2700,118.0,3.0,101.0,6.0,133.0
1044,2700,81.0,7.0,99.0,6.0,912558.0
1045,2700,81.0,7.0,99.0,6.0,25020.0
1046,2700,56.0,7.0,26.0,11.0,922.0
1047,2700,133.0,7.0,50.0,6.0,4190.0
1048,2700,154.0,2.0,99.0,6.0,414.0
1049,2700,158.0,7.0,57.0,6.0,1230.0
1050,2700,154.0,2.0,99.0,6.0,3947.0
1061,1554,133.0,7.0,50.0,6.0,1076.0
1062,1554,56.0,7.0,26.0,6.0,1844.0
1063,1554,56.0,7.0,26.0,6.0,702.0
1064,1554,165.0,3.0,78.0,6.0,699.0
1065,1554,158.0,7.0,56.0,6.0,1069.0
1066,1554,16.0,2.0,20.0,6.0,3873.0
1067,1554,81.0,7.0,99.0,6.0,42077.0
1068,1554,158.0,7.0,56.0,6.0,169767.0
1069,1554,23.0,2.0,17.0,6.0,78.0
1070,1554,9.0,2.0,14.0,6.0,24.0
1081,2490,147.0,7.0,60.0,8.0,756.0
1082,2490,147.0,7.0,60.0,8.0,862.0
1083,2490,118.0,3.0,101.0,8.0,46136.0
1084,2490,187.0,0.0,0.0,8.0,16094.0
1085,2490,74.0,3.0,34.0,8.0,2633.0
1086,2490,54.0,6.0,24.0,8.0,84570.0
1087,2490,49.0,2.0,19.0,8.0,192346.0
1088,2490,39.0,7.0,12.0,8.0,1398.0
1089,2490,147.0,6.0,65.0,8.0,18482.0
1090,2490,56.0,7.0,26.0,8.0,455.0
1091,2182,154.0,2.0,99.0,6.0,5134.0
1092,2182,154.0,2.0,99.0,6.0,5190.0
1093,2182,154.0,2.0,99.0,6.0,6903.0
1094,2182,36.0,0.0,0.0,6.0,37390.0
1095,2182,154.0,2.0,99.0,6.0,9485.0
1096,2182,23.0,2.0,17.0,6.0,389.0
1097,2182,36.0,0.0,0.0,6.0,21220.0
1098,2182,118.0,3.0,101.0,6.0,100.0
1099,2182,107.0,0.0,0.0,6.0,2.0
1100,2182,154.0,2.0,99.0,6.0,22011.0
1162,2852,6.0,0.0,0.0,11.0,143740.0
1163,2852,119.0,0.0,0.0,6.0,694.0
1164,2852,60.0,7.0,28.0,6.0,10956.0
1165,2852,187.0,0.0,0.0,6.0,19773.0
1166,2852,60.0,7.0,28.0,6.0,1600.0
1167,2852,54.0,6.0,24.0,6.0,51180.0
1168,2852,74.0,3.0,34.0,6.0,586.0
1169,908,74.0,3.0,34.0,6.0,1282.0
1170,908,81.0,0.0,0.0,6.0,2069.0
1171,908,144.0,0.0,0.0,6.0,581.0
1172,908,37.0,5.0,55.0,6.0,11117.0
1173,908,56.0,7.0,26.0,6.0,611.0
1174,908,81.0,0.0,0.0,6.0,6041.0
1175,908,50.0,6.0,54.0,6.0,12680.0
1176,908,49.0,2.0,19.0,6.0,88766.0
1177,908,31.0,6.0,20.0,6.0,468.0
1178,908,55.0,0.0,0.0,6.0,27336.0
1179,3167,158.0,7.0,92.0,11.0,0.0
1180,3167,158.0,7.0,57.0,11.0,337.0
1181,3167,181.0,3.0,84.0,11.0,1177.0
1182,3167,158.0,7.0,57.0,11.0,95.0
1183,3167,158.0,7.0,92.0,11.0,41.0
1184,3167,158.0,7.0,92.0,11.0,205.0
1185,3167,166.0,3.0,95.0,11.0,0.0
1186,3167,166.0,3.0,95.0,11.0,206.0
1187,3167,166.0,3.0,95.0,11.0,92.0
1188,3167,158.0,7.0,92.0,11.0,130.0
1209,2591,154.0,2.0,99.0,6.0,4696.0
1210,2591,154.0,2.0,99.0,6.0,1329.0
1211,2591,158.0,7.0,57.0,6.0,65024.0
1212,2591,154.0,2.0,99.0,6.0,4179.0
1213,2591,147.0,6.0,65.0,6.0,55975.0
1214,2591,158.0,7.0,57.0,6.0,29936.0
1215,2591,81.0,7.0,99.0,6.0,1206672.0
1216,2591,118.0,3.0,101.0,6.0,2009.0
1217,2591,81.0,7.0,99.0,6.0,673.0
1218,2591,23.0,2.0,17.0,6.0,1109.0
1219,306,23.0,2.0,17.0,8.0,89.0
1220,306,187.0,0.0,0.0,8.0,17104.0
1221,306,158.0,7.0,57.0,8.0,182.0
1222,306,118.0,3.0,101.0,8.0,181.0
1223,306,147.0,7.0,60.0,8.0,4745.0
1224,306,81.0,7.0,99.0,8.0,7622.0
1225,306,158.0,7.0,57.0,8.0,29736.0
1226,306,118.0,3.0,101.0,8.0,1282.0
1227,306,118.0,3.0,101.0,8.0,2879.0
1228,306,158.0,7.0,57.0,8.0,945.0
1239,346,55.0,0.0,0.0,6.0,8776.0
1240,346,81.0,0.0,0.0,8.0,15618.0
1241,346,81.0,7.0,50.0,6.0,99778.0
1242,346,139.0,0.0,0.0,0.0,305.0
1243,346,57.0,0.0,0.0,0.0,23581.0
1244,346,81.0,0.0,0.0,8.0,590.0
1245,346,81.0,0.0,0.0,6.0,570.0
1246,346,144.0,0.0,0.0,6.0,821.0
1247,346,81.0,0.0,0.0,8.0,1234.0
1248,346,6.0,0.0,0.0,0.0,532.0
1259,3,183.0,6.0,86.0,6.0,31940.0
1260,3,183.0,6.0,85.0,6.0,10845.0
1261,3,81.0,7.0,99.0,6.0,9146.0
1262,3,183.0,6.0,85.0,6.0,2812.0
1263,3,183.0,6.0,85.0,6.0,2341.0
1264,3,183.0,6.0,85.0,6.0,4879.0
1265,3,183.0,6.0,85.0,6.0,209.0
1266,3,183.0,6.0,85.0,6.0,8869.0
1267,3,183.0,6.0,85.0,6.0,11553.0
1268,3,183.0,6.0,85.0,6.0,12416.0
1279,971,81.0,7.0,99.0,6.0,41086.0
1280,971,156.0,6.0,23.0,6.0,778.0
1281,971,165.0,3.0,78.0,6.0,44.0
1282,971,118.0,3.0,101.0,6.0,683.0
1283,971,158.0,7.0,57.0,6.0,518.0
1284,971,165.0,3.0,78.0,6.0,407.0
1285,971,165.0,3.0,78.0,6.0,101.0
1286,971,118.0,3.0,101.0,6.0,48.0
1287,971,23.0,2.0,17.0,6.0,50354.0
1288,971,118.0,3.0,101.0,6.0,768.0
1289,1942,158.0,0.0,0.0,0.0,225.0
1316,2965,158.0,7.0,92.0,8.0,66854.0
1317,2965,158.0,7.0,57.0,8.0,221506.0
1318,2965,158.0,7.0,57.0,8.0,15100.0
1319,2965,118.0,3.0,101.0,8.0,779.0
1320,2965,36.0,0.0,0.0,8.0,3468.0
1321,2965,74.0,3.0,34.0,8.0,4124.0
1322,2965,158.0,7.0,92.0,8.0,157731.0
1323,2965,159.0,3.0,93.0,8.0,1068.0
1324,2965,36.0,0.0,0.0,8.0,8022.0
1325,2965,36.0,0.0,0.0,8.0,319347.0
1336,2205,154.0,2.0,99.0,6.0,9571.0
1337,2205,165.0,3.0,78.0,6.0,115.0
1338,2205,118.0,3.0,101.0,6.0,18816.0
1339,2205,154.0,2.0,99.0,6.0,466.0
1340,2205,118.0,3.0,101.0,6.0,2358.0
1341,2205,56.0,7.0,26.0,6.0,389.0
1342,2205,154.0,2.0,99.0,6.0,953.0
1343,2205,23.0,2.0,17.0,6.0,901.0
1344,2205,23.0,2.0,17.0,6.0,718.0
1345,2205,23.0,2.0,17.0,6.0,793.0
1346,2379,16.0,2.0,20.0,8.0,108449.0
1347,2379,158.0,7.0,57.0,8.0,2597.0
1348,2379,30.0,6.0,7.0,8.0,13650.0
1349,2379,158.0,7.0,57.0,8.0,220.0
1350,2379,81.0,7.0,99.0,8.0,22784.0
1351,2379,56.0,7.0,26.0,8.0,2051.0
1352,2379,23.0,2.0,17.0,8.0,1957.0
1353,2379,165.0,3.0,78.0,8.0,63.0
1354,2379,158.0,7.0,56.0,8.0,3346.0
1355,2379,158.0,7.0,57.0,8.0,524.0
1366,1833,154.0,2.0,99.0,6.0,959.0
1367,1833,158.0,7.0,57.0,6.0,1210.0
