household_id,FARM,OWNERSHP,ACREHOUS,TAXINCL,PROPINSR,COSTELEC,VALUEH,ROOMS,PLUMBING,PUMA
70,0,1,1,1,59,6,35,9,2,65
71,0,2,0,0,0,11,99,3,2,16
72,0,1,1,2,45,7,35,9,2,157
73,0,1,1,1,36,5,35,6,2,157
74,0,1,1,2,59,2,27,5,2,195
75,0,1,1,1,59,13,62,6,2,38
76,0,2,0,0,0,1,99,1,2,125
77,0,1,1,0,59,7,16,8,2,193
78,0,2,0,0,0,32,99,1,2,169
79,0,1,1,2,38,3,35,4,2,153
80,0,2,0,0,0,1,99,3,2,222
81,0,2,1,0,0,1,99,4,2,8
82,0,2,0,0,0,2,99,3,2,125
83,0,1,1,0,59,12,35,7,2,125
84,0,1,1,2,43,5,35,5,2,140
85,0,1,1,1,59,14,62,8,2,54
86,0,1,1,2,59,7,27,6,2,106
87,0,2,0,0,0,3,99,4,2,177
88,0,2,0,0,0,20,99,4,2,15
89,0,1,1,2,36,18,8,3,2,97
90,0,1,0,1,55,3,11,4,2,8
91,0,2,0,0,0,99,99,2,2,227
92,0,1,1,1,46,5,35,6,2,73
93,0,1,1,2,20,3,11,3,2,188
94,0,2,0,0,0,3,99,5,2,152
95,0,1,1,2,59,10,11,3,2,188
96,0,1,1,1,38,6,7,3,2,25
97,0,0,0,0,0,0,99,0,0,111
98,0,2,0,0,0,12,99,1,2,155
99,0,1,1,2,38,6,16,3,2,224
100,0,1,1,2,35,12,87,3,2,86
101,0,2,1,0,0,4,99,4,2,200
102,0,1,1,2,45,12,16,6,2,23
103,0,1,1,1,59,6,35,8,2,157
104,0,1,1,1,59,7,22,5,2,19
105,0,0,0,0,0,0,99,0,0,133
106,0,2,0,0,0,6,99,3,2,25
107,0,1,0,1,33,11,18,3,2,206
108,0,2,0,0,0,4,99,2,2,141
109,0,1,1,2,16,22,13,5,2,6
110,0,1,1,2,38,5,7,3,2,20
111,0,2,1,0,0,3,99,4,2,77
112,0,2,0,0,0,4,99,4,2,177
113,0,0,0,0,0,0,99,0,0,1
114,0,2,0,0,0,3,99,1,2,151
115,0,1,1,2,35,7,8,3,2,111
116,0,2,0,0,0,3,99,1,2,192
117,0,1,1,1,36,14,35,6,2,205
118,0,2,0,0,0,99,99,5,2,69
119,0,1,1,2,43,3,9,5,2,20
120,0,1,1,1,30,6,22,3,2,2
121,0,2,1,0,0,6,99,5,2,62
122,0,1,1,2,33,7,18,3,2,197
123,0,2,1,0,0,10,99,5,2,202
124,0,1,1,2,28,6,16,3,2,64
125,0,2,0,0,0,2,99,1,2,144
126,0,2,0,0,0,1,99,3,2,121
127,0,1,1,1,59,6,35,9,2,199
128,0,2,0,0,0,5,99,4,2,147
129,0,2,0,0,0,6,99,5,2,136
130,0,1,1,0,40,15,35,7,2,67
131,0,1,1,1,40,12,16,3,2,188
132,0,1,1,0,42,7,27,4,2,10
133,0,1,1,1,45,14,22,8,2,203
134,0,2,0,0,0,99,99,3,2,209
135,0,2,0,0,0,99,99,2,2,132
136,0,1,1,2,33,13,35,4,2,96
137,0,2,0,0,0,4,99,3,2,47
138,0,2,0,0,0,2,99,2,2,46
139,0,1,1,2,59,7,16,4,2,293
140,0,1,1,2,59,15,27,9,2,7
141,0,1,1,1,45,6,27,4,2,206
142,0,2,1,0,0,1,99,2,2,96
143,0,1,1,2,50,12,16,7,2,211
144,0,2,0,0,0,3,99,3,2,79
145,0,1,1,0,59,9,62,6,2,56
146,0,2,1,0,0,8,99,3,2,69
147,0,1,1,0,58,4,35,4,2,227
148,0,2,0,0,0,3,99,2,2,36
149,0,2,1,0,0,7,99,6,2,69
150,0,2,1,0,0,6,99,6,2,77
151,0,2,1,0,0,4,99,4,2,187
152,0,1,1,2,40,5,16,7,2,224
153,0,1,1,2,46,3,27,5,2,50
154,0,1,1,1,40,12,22,1,2,193
155,0,1,1,2,28,6,13,5,2,86
156,0,1,0,2,17,3,11,4,2,208
157,0,1,1,2,43,12,16,5,2,203
158,0,1,1,2,59,18,16,5,2,61
159,0,1,1,1,44,12,8,5,2,152
160,0,2,1,0,0,12,99,1,2,125
161,0,2,0,0,0,99,99,2,2,133
162,0,0,0,0,0,0,99,0,0,96
163,0,2,1,0,0,10,99,4,2,142
164,0,2,1,0,0,5,99,2,2,88
165,0,1,1,1,59,10,22,6,2,7
166,0,2,0,0,0,12,99,3,2,25
167,0,0,0,0,0,0,99,0,0,124
168,0,2,1,0,0,6,99,5,2,227
169,0,1,1,2,20,13,11,6,2,16
170,0,1,1,0,29,3,13,4,2,11
171,0,1,1,1,30,7,18,3,2,166
172,0,1,1,0,40,7,35,6,2,199
173,0,2,1,0,0,12,99,7,2,65
174,0,1,1,2,59,30,18,5,2,127
175,0,2,1,0,0,15,99,6,2,57
176,0,2,0,0,0,12,99,3,2,146
177,0,2,0,0,0,7,99,3,2,212
178,0,1,1,0,18,6,7,3,2,121
179,0,1,1,1,59,36,62,9,2,38
180,0,2,0,0,0,4,99,4,2,153
181,0,1,2,1,59,6,99,9,2,8
182,0,1,0,1,15,6,8,4,2,211
183,0,1,0,2,50,99,16,4,2,218
184,0,2,0,0,0,3,99,4,2,12
185,0,1,1,1,59,10,13,8,2,93
186,0,2,0,0,0,4,99,4,2,120
187,0,1,1,1,45,16,22,9,2,64
188,0,1,1,2,59,10,13,6,2,211
189,0,2,0,0,0,1,99,4,2,207
190,0,1,1,1,59,4,27,5,2,73
191,0,1,1,0,36,2,16,8,2,193
192,0,1,1,2,59,18,11,5,2,27
193,0,2,1,0,0,12,99,7,2,66
194,0,2,1,0,0,11,99,4,2,185
195,0,2,0,0,0,1,99,3,2,175
196,0,1,1,1,59,18,16,6,2,103
197,0,2,0,0,0,3,99,3,2,147
198,0,1,1,1,59,14,62,8,2,157
199,0,1,2,1,59,5,18,6,2,93
200,0,0,0,0,0,0,99,0,0,86
201,0,1,1,1,59,12,35,9,2,65
202,0,2,1,0,0,5,99,5,2,125
203,0,0,0,0,0,0,99,0,0,35
204,0,1,1,1,44,12,27,6,2,203
205,0,1,0,1,23,99,22,6,2,90
206,0,1,1,2,59,99,18,3,2,218
207,0,1,1,1,59,10,35,7,2,207
208,0,2,1,0,0,4,99,4,2,85
209,0,2,0,0,0,10,99,2,2,94
210,0,2,1,0,0,4,99,4,2,201
211,0,1,1,2,59,13,27,8,2,148
212,0,1,1,0,48,3,35,6,2,130
213,0,2,0,0,0,0,99,1,2,134
214,0,2,0,0,0,99,99,3,2,19
215,0,1,1,2,42,3,11,5,2,11
216,0,2,1,0,0,11,99,5,2,15
217,0,2,1,0,0,2,99,4,2,216
218,0,1,1,1,59,10,22,7,2,2
219,0,1,1,2,40,9,8,5,2,67
220,0,1,1,1,59,15,45,8,2,166
221,0,1,1,1,59,4,27,5,2,5
222,0,1,1,2,59,15,13,7,2,111
223,0,1,1,1,20,8,5,3,2,59
224,0,2,0,0,0,5,99,6,2,202
225,0,2,1,0,0,6,99,5,2,25
226,0,1,1,0,45,6,35,9,2,64
227,0,1,1,2,12,5,18,5,2,176
228,0,1,1,1,59,8,13,5,2,211
229,0,1,1,1,25,2,18,3,2,179
230,0,0,0,0,0,0,99,0,0,93
231,0,2,1,0,0,20,99,6,2,87
232,0,1,1,1,59,15,22,6,2,191
233,0,1,1,2,40,3,16,3,2,15
234,0,1,1,1,59,36,35,9,2,127
235,0,2,0,0,0,4,99,4,2,205
236,0,2,0,0,0,10,99,4,2,91
237,0,1,1,1,59,8,16,7,2,27
238,0,1,0,2,20,13,16,4,2,114
239,0,1,1,2,50,12,7,5,2,20
240,0,1,1,1,59,18,27,9,2,197
241,0,2,1,0,0,18,99,5,2,146
242,0,0,0,0,0,0,99,0,0,121
243,0,1,1,2,40,12,13,6,2,204
244,0,2,0,0,0,99,99,1,2,36
245,0,2,1,0,0,1,99,4,2,222
246,0,2,0,0,0,6,99,4,2,122
247,0,1,1,0,11,9,8,6,2,104
248,0,1,1,1,32,3,27,6,2,12
249,0,1,1,2,26,6,22,5,2,63
250,0,1,1,2,40,10,11,5,2,67
251,0,2,0,0,0,2,99,3,2,202
252,0,2,0,0,0,3,99,3,2,136
253,0,0,0,0,0,0,99,0,0,114
254,0,1,0,0,59,7,13,4,2,50
255,0,1,1,1,13,13,13,3,2,216
256,0,1,1,2,59,8,11,3,2,198
257,0,2,1,0,0,99,99,1,2,34
258,0,1,1,2,48,10,13,6,2,27
259,0,2,0,0,0,6,99,3,2,218
260,0,1,1,1,46,3,35,2,2,143
261,0,1,1,2,59,7,11,3,2,19
262,0,1,1,0,59,6,45,9,2,64
263,0,1,1,1,20,7,6,3,2,125
264,0,1,1,2,59,2,13,4,2,23
265,0,2,1,0,0,15,99,6,2,98
266,0,1,1,2,20,4,11,4,2,220
267,0,2,1,0,0,8,99,5,2,90
268,0,2,2,0,0,4,99,4,2,84
269,0,2,0,0,0,99,99,6,2,228
270,0,1,0,2,15,6,8,4,2,174
271,0,1,1,2,59,12,8,5,2,100
272,0,1,1,1,59,6,45,4,2,155
273,0,2,1,0,0,1,99,5,2,35
274,0,1,1,1,59,6,45,9,2,197
275,0,1,1,2,43,7,8,6,2,50
276,0,1,1,2,53,12,62,6,2,238
277,0,2,0,0,0,99,99,2,2,8
278,0,2,0,0,0,4,99,5,2,195
279,0,2,0,0,0,8,99,2,2,153
280,0,2,0,0,0,3,99,4,2,56
281,0,2,1,0,0,99,99,9,2,209
282,0,1,1,1,59,18,35,7,2,155
283,0,2,0,0,0,99,99,2,2,138
284,0,1,0,2,15,0,11,4,2,208
285,0,1,1,2,36,4,16,3,2,152
286,0,1,1,1,30,7,18,6,2,167
287,0,1,1,2,36,12,8,5,2,216
288,0,1,1,2,59,10,22,7,2,41
289,0,1,1,1,30,12,18,8,2,186
290,0,2,0,0,0,99,99,3,2,32
291,0,2,0,0,0,99,99,2,2,143
292,0,2,0,0,0,99,99,3,2,205
293,0,1,1,1,35,8,22,3,2,199
294,0,1,1,1,50,9,35,5,2,59
295,0,1,1,2,43,5,35,3,2,48
296,0,1,1,1,59,10,27,8,2,225
297,0,2,0,0,0,99,99,3,2,46
298,0,2,0,0,0,10,99,4,2,15
299,0,1,1,2,59,5,13,6,2,27
300,0,2,0,0,0,99,99,5,2,19
301,0,1,1,1,48,6,17,3,2,198
302,0,1,1,2,59,10,18,5,2,148
303,0,0,0,0,0,0,99,0,0,126
304,0,1,1,1,59,99,18,5,2,127
305,0,1,0,2,25,1,11,4,2,116
306,0,2,1,0,0,6,99,2,2,74
307,0,1,1,1,16,8,22,5,2,201
308,0,1,1,1,54,3,35,5,2,49
309,0,1,1,1,30,3,16,4,2,23
310,0,1,1,1,45,3,35,6,2,39
311,0,2,0,0,0,2,99,3,2,205
312,0,0,0,0,0,0,99,0,0,65
313,0,2,1,0,0,13,99,3,2,77
314,0,1,1,1,59,7,45,9,2,64
315,0,1,1,1,59,12,27,4,2,56
316,0,2,0,0,0,10,99,4,2,96
317,0,1,1,1,35,6,22,4,2,203
318,0,2,0,0,0,99,99,3,2,34
319,0,1,0,2,20,4,1,2,2,43
320,0,1,1,1,36,4,22,4,2,204
321,0,1,1,1,59,15,7,2,2,96
322,0,2,0,0,0,12,99,3,2,92
323,0,2,0,0,0,0,99,4,2,8
324,0,1,0,2,30,3,11,3,2,186
325,0,1,1,2,40,12,18,8,2,115
326,0,0,0,0,0,0,99,0,0,134
327,0,1,1,1,55,4,27,5,2,121
328,0,1,1,0,40,7,8,6,2,97
329,0,1,1,1,40,12,27,6,2,199
330,0,1,1,2,59,8,27,5,2,155
331,0,2,0,0,0,1,99,3,2,20
332,0,2,0,0,0,5,99,2,2,147
333,0,2,0,0,0,99,99,5,2,143
334,0,1,1,1,59,18,45,8,2,56
335,0,1,1,1,59,9,18,6,2,213
336,0,1,1,1,30,8,35,4,2,197
337,0,1,2,1,59,16,22,8,1,84
338,0,2,1,0,0,11,99,9,2,81
339,0,1,1,0,50,4,35,2,2,18
340,0,2,0,0,0,99,99,3,2,56
341,0,1,1,1,58,0,22,7,2,151
342,0,0,0,0,0,0,99,0,0,196
343,0,2,1,0,0,10,99,6,2,191
344,0,2,0,0,0,12,99,4,2,9
345,0,0,0,0,0,0,99,0,0,93
346,0,1,1,0,49,11,11,6,2,16
347,0,1,1,2,48,18,16,3,2,62
348,0,2,0,0,0,3,99,4,2,177
349,0,2,0,0,0,99,99,1,2,129
350,0,1,1,1,59,14,62,7,2,55
351,0,1,1,1,30,12,16,6,2,123
352,0,1,1,2,59,8,87,5,2,50
353,0,2,1,0,0,14,99,8,2,225
354,0,2,0,0,0,3,99,3,2,134
355,0,1,1,1,46,7,13,3,2,197
356,0,2,1,0,0,9,99,3,2,69
357,0,2,0,0,0,8,99,3,2,60
358,0,2,1,0,0,12,99,4,2,65
359,0,1,1,1,40,10,22,5,2,215
360,0,2,1,0,0,3,99,1,2,225
361,0,2,1,0,0,3,99,1,2,36
362,0,2,0,0,0,3,99,3,2,205
363,0,2,0,0,0,2,99,1,2,65
364,0,2,0,0,0,3,99,1,2,130
365,0,1,1,1,38,12,11,6,2,22
366,0,1,1,2,26,12,18,6,2,98
367,0,1,1,0,40,2,35,6,2,200
368,0,1,1,2,59,9,18,7,2,111
369,0,2,0,0,0,99,99,3,2,46
370,0,1,1,0,59,0,35,8,2,48
371,0,1,1,1,59,1,45,6,2,134
372,0,0,0,0,0,0,99,0,0,14
373,0,2,0,0,0,12,99,5,2,96
374,0,2,0,0,0,0,99,3,2,177
375,0,2,0,0,0,99,99,3,2,132
376,0,2,1,0,0,20,99,4,2,85
377,0,2,1,0,0,1,99,3,2,196
378,0,1,1,1,59,12,13,6,2,100
379,0,1,1,0,35,9,35,6,2,203
380,0,1,1,1,59,10,45,6,2,63
381,0,1,1,1,42,14,16,5,2,172
382,0,1,1,2,17,2,11,4,2,224
383,0,1,1,2,30,3,16,3,2,12
384,0,2,0,0,0,99,99,1,2,45
385,0,1,1,1,59,5,45,9,2,67
386,0,1,1,1,20,12,87,6,2,206
387,0,2,0,0,0,18,99,3,2,65
388,0,1,1,1,33,15,22,8,2,196
389,0,1,1,1,16,12,13,3,2,226
390,0,1,1,1,59,8,35,6,2,227
391,0,2,1,0,0,12,99,6,2,192
392,0,1,1,2,58,8,11,5,2,100
393,0,1,1,2,53,13,62,6,2,38
394,0,2,0,0,0,3,99,3,2,225
395,0,2,0,0,0,2,99,3,2,197
396,0,1,1,2,20,2,27,7,2,225
397,0,1,1,2,54,3,18,4,2,18
398,0,2,0,0,0,12,99,3,2,225
399,0,1,1,2,30,8,11,3,2,16
400,0,0,0,0,0,0,99,0,0,204
401,0,1,1,2,30,5,2,3,2,297
402,0,2,1,0,0,4,99,5,2,71
403,0,1,1,1,30,12,16,9,2,27
404,0,1,1,0,59,11,35,9,2,192
405,0,2,0,0,0,2,99,3,2,201
406,0,1,1,1,59,10,35,8,2,153
407,0,1,1,2,13,3,13,6,2,104
408,0,1,0,1,59,2,87,1,2,178
409,0,1,1,1,43,3,7,3,2,62
410,0,1,1,1,59,6,99,9,2,169
411,0,2,0,0,0,12,99,4,2,207
412,0,1,1,0,37,15,22,8,2,86
413,0,1,1,2,59,7,27,5,2,66
414,0,1,1,0,39,18,16,8,2,143
415,0,1,1,1,50,10,22,7,2,65
416,0,1,1,2,59,5,13,6,2,132
417,0,1,0,2,59,2,8,2,2,192
418,0,2,1,0,0,15,99,6,2,61
419,0,1,1,1,47,15,18,5,2,81
420,0,1,1,1,48,6,35,6,2,157
421,0,1,1,2,59,5,18,2,2,133
422,0,1,1,0,59,7,35,7,2,205
423,0,1,1,1,50,10,27,7,2,115
424,0,1,1,1,38,57,62,8,2,206
425,0,1,1,2,45,7,13,3,2,198
426,0,1,1,2,59,12,13,6,2,100
427,0,2,0,0,0,12,99,4,2,201
428,0,1,1,1,30,8,22,9,2,207
429,0,2,0,0,0,6,99,4,2,22
430,0,2,0,0,0,3,99,4,2,177
431,0,0,0,0,0,0,99,0,0,91
432,0,1,1,2,40,12,22,6,2,87
433,0,1,1,1,23,14,22,5,2,145
434,0,2,1,0,0,7,99,8,2,190
435,0,2,1,0,0,99,99,3,2,133
436,0,1,1,2,59,8,11,3,2,97
437,0,2,0,0,0,99,99,5,2,46
438,0,1,1,1,33,10,22,7,2,175
439,0,2,1,0,0,5,99,4,2,33
440,0,2,0,0,0,8,99,3,2,134
441,0,1,1,0,59,5,16,9,2,93
442,0,1,1,2,59,8,11,3,2,218
443,0,1,1,1,59,9,27,8,2,193
444,0,1,1,2,50,4,11,6,2,216
445,0,1,1,1,50,6,35,6,2,65
446,0,1,1,2,59,10,9,7,2,105
447,0,1,1,2,59,6,16,8,2,174
448,0,2,1,0,0,10,99,4,2,36
449,0,1,1,2,30,3,18,4,2,165
450,0,1,1,2,59,99,18,3,2,118
451,0,1,1,1,16,3,35,5,2,204
452,0,2,0,0,0,99,99,3,2,18
453,0,2,0,0,0,4,99,4,2,220
454,0,1,1,2,36,6,35,5,2,152
455,0,1,1,2,59,99,18,3,2,218
456,0,1,1,1,50,4,7,6,2,109
457,0,0,0,0,0,0,99,0,0,92
458,0,1,1,0,30,9,35,6,2,86
459,0,2,0,0,0,7,99,2,2,128
460,0,2,0,0,0,1,99,1,2,35
461,0,2,0,0,0,2,99,1,2,125
462,0,1,1,0,59,28,35,8,2,119
463,0,1,1,1,59,6,45,9,2,227
464,0,1,1,1,59,0,18,3,2,217
465,0,2,1,0,0,3,99,4,2,92
466,0,2,1,0,0,3,99,5,2,77
467,0,2,0,0,0,18,99,4,2,136
468,0,2,0,0,0,99,99,3,2,99
469,0,2,0,0,0,1,99,1,2,190
470,0,2,1,0,0,3,99,4,2,18
471,0,2,0,0,0,3,99,4,2,177
472,0,2,0,0,0,0,99,4,2,222
473,0,2,0,0,0,99,99,2,2,79
474,0,1,1,2,59,13,18,8,2,16
475,0,1,1,0,46,8,22,5,2,79
476,0,2,0,0,0,99,99,2,2,44
477,0,2,0,0,0,3,99,3,2,134
478,0,2,1,0,0,1,99,3,2,211
479,0,1,0,1,59,1,27,3,2,154
480,0,1,1,1,38,12,11,3,2,24
481,0,1,1,0,17,7,2,4,2,101
482,0,2,0,0,0,3,99,4,2,47
483,0,2,0,0,0,6,99,3,2,121
484,0,1,1,1,59,10,27,9,2,207
485,0,2,0,0,0,99,99,1,2,191
486,0,1,1,2,38,3,35,2,2,96
487,0,2,1,0,0,18,99,5,2,66
488,0,1,1,1,59,9,35,7,2,218
489,0,1,1,1,59,4,35,6,2,160
490,0,1,1,2,33,12,16,7,2,205
491,0,1,1,1,50,1,45,6,2,64
492,0,1,1,2,38,3,45,4,2,96
493,0,2,1,0,0,11,99,6,2,130
494,0,2,0,0,0,2,99,3,2,79
495,0,2,0,0,0,99,99,3,2,202
496,0,2,0,0,0,4,99,4,2,190
497,0,1,1,2,59,6,13,6,2,103
498,0,2,0,0,0,1,99,3,2,236
499,0,2,0,0,0,13,99,5,2,43
500,0,0,0,0,0,0,99,0,0,122
501,0,2,0,0,0,12,99,3,2,202
502,0,1,1,1,50,3,13,6,2,119
503,0,1,2,1,50,6,35,6,2,204
504,0,1,1,1,59,1,45,9,2,165
505,0,1,1,1,59,11,62,8,2,182
506,0,2,0,0,0,1,99,2,2,6
507,0,1,1,1,59,12,62,8,2,38
508,0,2,0,0,0,2,99,3,2,65
509,0,1,1,2,36,14,7,5,2,205
510,0,2,0,0,0,2,99,2,2,83
511,0,1,1,0,59,11,35,3,2,142
512,0,1,1,1,36,4,16,3,2,225
513,0,1,1,1,50,6,18,5,2,4
514,0,2,1,0,0,99,99,4,2,209
515,0,1,1,1,43,15,22,6,2,191
516,0,1,1,0,22,6,22,6,2,74
517,0,1,1,1,59,18,27,6,2,139
518,0,2,1,0,0,8,99,6,2,27
519,0,2,0,0,0,3,99,4,2,205
520,0,2,0,0,0,7,99,2,2,97
521,0,0,0,0,0,0,99,0,0,14
522,0,1,1,0,59,11,16,3,2,167
523,0,2,0,0,0,99,99,4,2,169
524,0,2,0,0,0,1,99,3,2,218
525,0,1,1,1,23,14,35,2,2,158
526,0,1,1,1,59,10,27,9,2,93
527,0,1,1,2,59,6,16,7,2,24
528,0,2,0,0,0,3,99,3,2,35
529,0,2,0,0,0,3,99,3,2,198
530,0,2,0,0,0,2,99,3,2,225
531,0,1,1,1,59,5,18,6,2,87
532,0,1,1,2,48,5,18,6,2,187
533,0,2,0,0,0,1,99,3,2,225
534,0,2,0,0,0,0,99,4,2,222
535,0,0,0,0,0,0,99,0,0,22
536,0,1,1,1,59,10,87,8,2,208
537,0,2,0,0,0,15,99,6,2,21
538,0,1,1,1,59,18,16,5,2,23
539,0,1,1,1,50,18,27,6,2,207
540,0,1,1,0,59,18,27,9,2,193
541,0,1,1,1,59,10,87,9,2,193
542,0,1,1,2,59,13,13,6,2,32
543,0,1,1,1,34,6,22,3,2,212
544,0,1,1,1,48,5,22,5,2,69
545,0,1,1,1,59,9,27,7,2,227
546,0,2,0,0,0,12,99,1,2,196
547,0,2,0,0,0,11,99,5,2,117
548,0,0,0,0,0,0,99,0,0,41
549,0,1,1,2,59,18,22,7,2,230
550,0,1,1,0,59,10,13,6,2,66
551,0,2,0,0,0,2,99,1,2,171
552,0,2,0,0,0,99,99,5,2,84
553,0,1,1,2,50,9,18,6,2,227
554,0,2,1,0,0,10,99,4,2,92
555,0,1,1,1,30,3,35,5,2,99
556,0,2,0,0,0,3,99,4,2,147
557,0,2,0,0,0,99,99,1,2,157
558,0,2,0,0,0,0,99,3,2,46
559,0,1,1,1,59,12,35,6,2,204
560,0,1,1,1,40,12,87,3,2,202
561,0,1,1,2,43,12,9,5,2,89
562,0,1,1,2,40,7,16,7,2,224
563,0,1,1,1,20,3,6,3,2,99
564,0,2,0,0,0,99,99,1,2,44
565,0,1,1,2,59,12,27,6,2,207
566,0,2,1,0,0,2,99,3,2,125
567,0,1,1,1,59,1,35,7,2,217
568,0,2,0,0,0,1,99,4,2,205
569,0,2,1,0,0,10,99,6,2,77
570,0,1,1,2,46,3,13,6,2,100
571,0,2,1,0,0,1,99,3,2,192
572,0,1,1,1,59,12,27,6,2,27
573,0,1,1,1,59,9,27,3,2,34
574,0,2,0,0,0,4,99,5,2,9
575,0,1,1,2,59,40,16,7,2,127
576,0,2,0,0,0,6,99,3,2,118
577,0,2,0,0,0,3,99,1,2,53
578,0,2,0,0,0,3,99,2,2,96
579,0,1,1,2,59,9,16,7,2,124
580,0,1,1,1,40,6,16,7,2,28
581,0,1,0,1,59,10,35,8,2,118
582,0,2,0,0,0,99,99,1,2,100
583,0,1,1,1,59,10,27,8,2,193
584,0,2,0,0,0,6,99,3,2,177
585,0,0,0,0,0,0,99,0,0,2
586,0,1,1,2,58,8,6,2,2,23
587,0,1,1,1,59,8,16,5,2,27
588,0,2,0,0,0,3,99,1,2,170
589,0,1,1,1,35,12,35,9,2,203
590,0,1,1,1,59,36,62,9,2,69
591,0,1,0,2,59,8,22,4,2,232
592,0,2,0,0,0,0,99,4,2,47
593,0,2,0,0,0,5,99,2,2,87
594,0,1,1,2,50,4,35,5,2,205
595,0,1,1,2,59,5,18,7,2,124
596,0,2,1,0,0,9,99,6,2,69
597,0,1,1,0,35,3,35,6,2,73
598,0,1,0,1,59,2,87,3,2,49
599,0,1,1,1,25,4,27,5,2,206
600,0,2,0,0,0,3,99,4,2,96
601,0,2,0,0,0,3,99,3,2,77
602,0,1,1,2,59,7,16,7,2,211
603,0,1,1,1,45,7,18,6,2,119
604,0,2,0,0,0,18,99,6,2,92
605,0,2,0,0,0,0,99,2,2,208
606,0,1,1,1,59,13,99,7,2,39
607,0,2,1,0,0,12,99,3,2,25
608,0,2,0,0,0,7,99,4,2,236
609,0,1,1,0,59,2,35,9,2,69
610,0,1,1,1,59,12,35,8,2,205
611,0,1,1,0,55,8,35,5,2,19
612,0,0,0,0,0,0,99,0,0,94
613,0,2,0,0,0,99,99,5,2,236
614,0,2,1,0,0,10,99,4,2,97
615,0,1,1,1,59,10,22,8,2,193
616,0,2,0,0,0,1,99,2,2,201
617,0,1,1,0,59,10,16,3,2,193
618,0,1,1,0,37,4,16,6,2,26
619,0,1,1,0,59,11,2,5,1,52
620,0,1,1,2,59,6,13,3,2,186
621,0,1,1,1,59,11,11,6,2,192
622,0,1,1,2,59,8,11,4,2,52
623,0,1,1,2,55,7,11,4,2,159
624,0,1,1,2,25,2,18,5,2,152
625,0,1,0,2,30,9,7,3,2,95
626,0,1,1,0,53,20,87,8,2,48
627,0,1,1,1,50,10,27,8,2,165
628,0,1,1,2,59,38,27,9,2,27
629,0,2,0,0,0,2,99,3,2,62
