session_id,user_id,action,action_type,action_detail,device_type,secs_elapsed
267,2027,158.0,7.0,56.0,6.0,221118.0
268,2027,81.0,7.0,99.0,6.0,46160.0
269,2027,158.0,7.0,57.0,6.0,33917.0
270,2027,118.0,3.0,101.0,6.0,1224.0
271,2027,118.0,3.0,101.0,6.0,1001.0
272,2027,74.0,3.0,34.0,6.0,941.0
273,2027,81.0,7.0,99.0,6.0,11991.0
274,2027,23.0,2.0,17.0,6.0,124.0
275,2027,158.0,7.0,57.0,6.0,9881.0
276,1253,154.0,2.0,99.0,8.0,7264.0
277,1253,81.0,7.0,99.0,8.0,1443.0
278,1253,74.0,3.0,34.0,8.0,2938.0
279,1253,118.0,3.0,101.0,8.0,33.0
280,1253,23.0,2.0,17.0,8.0,52.0
281,1253,165.0,3.0,78.0,8.0,1062.0
282,1253,23.0,2.0,17.0,8.0,27.0
283,1253,118.0,3.0,101.0,8.0,92.0
284,1253,118.0,3.0,101.0,8.0,850.0
285,1253,23.0,2.0,17.0,8.0,131.0
286,1948,133.0,7.0,50.0,6.0,10213.0
287,1948,81.0,7.0,50.0,6.0,857.0
288,1948,118.0,3.0,101.0,6.0,28.0
289,1948,142.0,0.0,0.0,6.0,272.0
290,1948,31.0,6.0,20.0,6.0,868.0
291,1948,9.0,2.0,14.0,6.0,4693.0
292,1948,158.0,7.0,92.0,6.0,6750.0
293,1948,133.0,7.0,50.0,6.0,705.0
294,1948,165.0,3.0,78.0,6.0,539.0
295,1948,81.0,7.0,50.0,6.0,34998.0
296,1499,116.0,1.0,62.0,11.0,21664.0
297,1499,43.0,2.0,37.0,11.0,111850.0
298,1499,43.0,2.0,20.0,11.0,17630.0
299,1499,158.0,0.0,0.0,0.0,653.0
300,1499,0.0,4.0,49.0,11.0,1715370.0
301,1499,0.0,4.0,49.0,11.0,1085000.0
302,1949,158.0,0.0,0.0,11.0,82.0
303,1949,56.0,7.0,26.0,11.0,410.0
304,1949,183.0,6.0,87.0,11.0,9282.0
305,1949,0.0,4.0,49.0,11.0,8668.0
306,1949,158.0,0.0,0.0,11.0,61.0
307,1949,158.0,0.0,0.0,11.0,277.0
308,1949,112.0,3.0,61.0,11.0,40070.0
309,1949,158.0,0.0,0.0,11.0,634.0
310,1949,181.0,3.0,84.0,11.0,258.0
311,1949,74.0,3.0,34.0,11.0,932.0
312,3151,56.0,7.0,26.0,8.0,1635.0
313,3151,49.0,2.0,19.0,8.0,24346.0
314,3151,31.0,6.0,20.0,8.0,981.0
315,3151,56.0,7.0,26.0,8.0,769.0
316,3151,74.0,3.0,34.0,8.0,592.0
317,1920,23.0,2.0,17.0,10.0,115677.0
318,1920,56.0,7.0,26.0,2.0,561.0
319,1920,74.0,3.0,34.0,10.0,104.0
320,1920,49.0,2.0,19.0,2.0,1263747.0
321,1920,105.0,0.0,0.0,10.0,11047.0
322,1920,74.0,3.0,34.0,2.0,3151.0
323,1920,165.0,3.0,78.0,10.0,86.0
324,1920,118.0,3.0,101.0,10.0,884.0
325,1920,56.0,7.0,26.0,2.0,1329.0
326,1920,183.0,6.0,85.0,10.0,21172.0
327,160,35.0,3.0,83.0,0.0,16337.0
328,160,158.0,0.0,0.0,0.0,0.0
329,160,153.0,2.0,99.0,0.0,2841.0
330,160,54.0,6.0,25.0,11.0,0.0
331,160,35.0,3.0,83.0,0.0,22687.0
332,160,35.0,3.0,83.0,0.0,8633.0
333,160,35.0,3.0,83.0,0.0,0.0
334,160,150.0,3.0,41.0,0.0,15501.0
335,160,111.0,0.0,0.0,0.0,483.0
336,160,150.0,3.0,41.0,0.0,1747.0
337,2857,133.0,7.0,50.0,6.0,4899.0
338,2857,74.0,3.0,34.0,6.0,1246.0
339,2857,81.0,7.0,99.0,6.0,23024.0
340,2857,81.0,7.0,50.0,6.0,282724.0
341,2857,154.0,2.0,99.0,6.0,32242.0
342,2857,165.0,3.0,78.0,6.0,36.0
343,2857,158.0,7.0,57.0,6.0,795.0
344,2857,118.0,3.0,101.0,6.0,3673.0
345,2857,158.0,7.0,57.0,6.0,10391.0
346,2857,81.0,7.0,50.0,6.0,2843.0
347,763,154.0,2.0,99.0,8.0,856.0
348,763,118.0,3.0,101.0,8.0,709.0
349,763,118.0,3.0,101.0,8.0,1251.0
350,763,154.0,2.0,99.0,8.0,7979.0
351,763,158.0,7.0,57.0,8.0,13860.0
352,763,154.0,2.0,99.0,8.0,10034.0
353,763,154.0,2.0,99.0,8.0,4905.0
354,763,154.0,2.0,99.0,8.0,974.0
355,763,154.0,2.0,99.0,8.0,15030.0
356,763,23.0,2.0,17.0,8.0,437.0
357,222,158.0,7.0,57.0,6.0,20433.0
358,222,118.0,3.0,101.0,6.0,1296.0
359,222,165.0,3.0,78.0,6.0,859.0
360,222,118.0,3.0,101.0,6.0,1434.0
361,222,158.0,7.0,57.0,6.0,15299.0
362,222,158.0,7.0,57.0,6.0,15156.0
363,222,81.0,7.0,99.0,6.0,1026.0
364,222,158.0,7.0,57.0,6.0,191.0
365,222,158.0,7.0,56.0,6.0,20600.0
366,222,9.0,2.0,14.0,6.0,24.0
367,3162,105.0,0.0,0.0,10.0,4694.0
368,3162,81.0,7.0,99.0,10.0,2381.0
369,3162,54.0,0.0,0.0,10.0,9617.0
370,3162,81.0,7.0,99.0,10.0,5605.0
371,3162,183.0,6.0,85.0,10.0,3996.0
372,3162,74.0,3.0,34.0,10.0,1221.0
373,3162,118.0,3.0,101.0,10.0,81.0
374,980,23.0,2.0,17.0,6.0,92662.0
375,980,81.0,7.0,99.0,6.0,7703.0
376,980,165.0,3.0,78.0,6.0,73.0
377,980,154.0,2.0,99.0,6.0,97735.0
378,980,118.0,3.0,101.0,6.0,96.0
379,980,118.0,3.0,101.0,6.0,676.0
380,980,118.0,3.0,101.0,6.0,0.0
381,980,154.0,2.0,99.0,6.0,56735.0
382,980,158.0,7.0,57.0,6.0,276.0
383,980,158.0,7.0,57.0,6.0,6759.0
384,3111,81.0,7.0,99.0,8.0,15095.0
385,3111,154.0,2.0,99.0,8.0,3684.0
386,3111,118.0,3.0,101.0,8.0,808.0
387,3111,165.0,3.0,78.0,8.0,47.0
388,3111,23.0,2.0,17.0,8.0,482.0
389,3111,154.0,2.0,99.0,8.0,9020.0
390,3111,158.0,7.0,57.0,8.0,20771.0
391,3111,49.0,2.0,19.0,8.0,717859.0
392,3111,118.0,3.0,101.0,8.0,842.0
393,3111,154.0,2.0,99.0,8.0,24301.0
394,1820,158.0,7.0,57.0,6.0,782.0
395,1820,158.0,7.0,57.0,6.0,19647.0
396,1820,158.0,7.0,57.0,6.0,1155.0
397,1820,23.0,2.0,17.0,6.0,3759.0
398,1820,158.0,7.0,57.0,6.0,41303.0
399,1820,23.0,2.0,17.0,6.0,1407.0
400,1820,183.0,6.0,85.0,6.0,86511.0
401,1820,23.0,2.0,17.0,6.0,998.0
402,1820,158.0,7.0,57.0,6.0,804.0
403,1820,158.0,7.0,57.0,6.0,30181.0
404,9,158.0,7.0,56.0,6.0,5112.0
405,9,10.0,0.0,0.0,6.0,40.0
406,9,22.0,0.0,0.0,6.0,26.0
407,9,78.0,0.0,0.0,6.0,1063.0
408,9,10.0,0.0,0.0,6.0,52202.0
409,9,49.0,2.0,19.0,6.0,188.0
410,9,87.0,0.0,0.0,6.0,12875.0
411,9,158.0,7.0,56.0,6.0,25430.0
412,9,187.0,0.0,0.0,6.0,11092.0
413,9,126.0,0.0,0.0,6.0,24568.0
414,476,74.0,3.0,34.0,10.0,783.0
415,1947,23.0,2.0,17.0,6.0,1292.0
416,1947,187.0,0.0,0.0,6.0,15570.0
417,1947,147.0,7.0,60.0,6.0,1059.0
418,1947,99.0,0.0,0.0,0.0,222.0
419,1947,118.0,3.0,101.0,6.0,1168.0
420,1947,118.0,3.0,101.0,6.0,19.0
421,1947,178.0,7.0,104.0,6.0,561.0
422,1947,33.0,6.0,43.0,6.0,70562.0
423,1947,23.0,2.0,17.0,6.0,3232.0
424,1947,116.0,1.0,62.0,6.0,0.0
425,1425,23.0,2.0,17.0,6.0,38.0
426,1425,154.0,2.0,99.0,6.0,12685.0
427,1425,30.0,6.0,7.0,6.0,34526.0
428,1425,60.0,7.0,28.0,6.0,869.0
429,1425,147.0,7.0,60.0,6.0,337.0
430,1425,103.0,7.0,1.0,6.0,696.0
431,1425,118.0,3.0,101.0,6.0,1520.0
432,1425,158.0,7.0,56.0,6.0,508.0
433,1425,158.0,7.0,57.0,6.0,202.0
434,1425,165.0,3.0,78.0,6.0,1152.0
435,1586,178.0,7.0,104.0,6.0,641.0
436,1586,158.0,7.0,57.0,6.0,158766.0
437,1586,158.0,7.0,57.0,6.0,330.0
438,1586,116.0,1.0,62.0,6.0,0.0
439,1586,159.0,3.0,93.0,6.0,806.0
440,1586,147.0,7.0,60.0,6.0,10514.0
441,1586,36.0,0.0,0.0,6.0,4828.0
442,1586,178.0,7.0,104.0,6.0,37043.0
443,1586,41.0,7.0,15.0,6.0,101966.0
444,1586,154.0,2.0,99.0,6.0,66103.0
445,1395,118.0,3.0,101.0,8.0,530.0
446,1395,19.0,0.0,0.0,8.0,4.0
447,1395,15.0,0.0,0.0,8.0,132071.0
448,1395,23.0,2.0,17.0,8.0,465.0
449,1395,23.0,2.0,17.0,8.0,627.0
450,1395,165.0,3.0,78.0,8.0,51.0
451,1395,58.0,6.0,27.0,8.0,18272.0
452,1395,165.0,3.0,78.0,8.0,38.0
453,1395,23.0,2.0,17.0,8.0,432.0
454,1395,49.0,2.0,19.0,8.0,21349.0
455,1040,159.0,3.0,93.0,8.0,2047.0
456,1040,158.0,7.0,92.0,8.0,3450.0
457,1040,133.0,7.0,50.0,8.0,8835.0
458,1040,165.0,3.0,78.0,8.0,182.0
459,1040,158.0,7.0,57.0,8.0,342.0
460,1040,81.0,7.0,50.0,8.0,2993.0
461,1040,74.0,3.0,34.0,8.0,4757.0
462,1040,81.0,7.0,50.0,8.0,77925.0
463,1040,56.0,7.0,26.0,8.0,905.0
464,1040,81.0,7.0,50.0,8.0,1696.0
465,2303,10.0,0.0,0.0,6.0,708.0
466,2303,118.0,3.0,101.0,6.0,126.0
467,2303,74.0,3.0,34.0,6.0,421.0
468,2303,158.0,7.0,57.0,6.0,1572.0
469,2303,61.0,7.0,68.0,6.0,34233.0
470,2303,15.0,0.0,0.0,6.0,44352.0
471,2303,10.0,0.0,0.0,6.0,56940.0
472,2303,56.0,7.0,26.0,6.0,11499.0
473,2303,23.0,2.0,17.0,6.0,6215.0
474,2303,165.0,3.0,78.0,6.0,640.0
475,1006,166.0,3.0,95.0,1.0,766.0
476,1006,158.0,7.0,92.0,1.0,1319.0
477,1006,44.0,7.0,97.0,1.0,421.0
478,1006,6.0,0.0,0.0,1.0,128.0
479,1006,166.0,3.0,95.0,1.0,736.0
480,1006,6.0,0.0,0.0,1.0,34.0
481,1006,6.0,0.0,0.0,1.0,94.0
482,1006,153.0,2.0,99.0,1.0,17043.0
483,1006,6.0,0.0,0.0,1.0,234.0
484,1006,158.0,7.0,92.0,1.0,954.0
485,1952,158.0,7.0,57.0,8.0,422.0
486,1952,183.0,6.0,85.0,8.0,6117.0
487,1952,154.0,2.0,99.0,8.0,12783.0
488,1952,159.0,3.0,93.0,8.0,1036.0
489,1952,78.0,0.0,0.0,8.0,1768.0
490,1952,165.0,3.0,78.0,8.0,82.0
491,1952,81.0,7.0,99.0,8.0,36198.0
492,1952,78.0,0.0,0.0,8.0,6724.0
493,1952,158.0,7.0,92.0,8.0,99.0
494,1952,158.0,7.0,57.0,8.0,102.0
495,5,6.0,0.0,0.0,11.0,529.0
496,5,183.0,6.0,87.0,11.0,4341.0
497,5,183.0,6.0,87.0,11.0,10633.0
498,5,158.0,7.0,57.0,11.0,578.0
499,5,91.0,7.0,91.0,11.0,733.0
500,5,183.0,6.0,85.0,11.0,145179.0
501,5,158.0,0.0,0.0,0.0,502.0
502,5,6.0,0.0,0.0,11.0,99.0
503,5,6.0,0.0,0.0,0.0,1122.0
504,5,54.0,6.0,23.0,11.0,6596.0
505,3019,74.0,3.0,34.0,6.0,274.0
506,3019,56.0,7.0,26.0,6.0,4154.0
507,3019,60.0,7.0,28.0,6.0,25631.0
508,996,158.0,7.0,57.0,8.0,13764.0
509,996,118.0,3.0,101.0,8.0,57186.0
510,996,165.0,3.0,78.0,8.0,24.0
511,996,183.0,6.0,85.0,8.0,19469.0
512,996,80.0,7.0,58.0,8.0,6870.0
513,996,23.0,2.0,17.0,8.0,0.0
514,996,158.0,7.0,57.0,8.0,732.0
515,996,158.0,7.0,57.0,8.0,0.0
516,996,23.0,2.0,17.0,8.0,4838.0
517,996,118.0,3.0,101.0,8.0,15771.0
518,25,118.0,3.0,101.0,6.0,815.0
519,25,183.0,6.0,85.0,6.0,76.0
520,25,23.0,2.0,17.0,6.0,1708.0
521,25,158.0,7.0,57.0,6.0,434.0
522,25,165.0,3.0,78.0,6.0,175.0
523,25,158.0,7.0,57.0,6.0,50824.0
524,25,118.0,3.0,101.0,6.0,930.0
525,25,158.0,7.0,57.0,6.0,201.0
526,25,118.0,3.0,101.0,6.0,27.0
527,25,165.0,3.0,78.0,6.0,4.0
528,1024,74.0,3.0,34.0,6.0,479.0
529,1024,23.0,2.0,17.0,6.0,1054.0
530,1024,118.0,3.0,101.0,6.0,2271.0
531,1024,56.0,7.0,26.0,6.0,479.0
532,1024,154.0,2.0,99.0,6.0,45145.0
533,1024,154.0,2.0,99.0,6.0,22892.0
534,1024,118.0,3.0,101.0,6.0,1743.0
535,1024,23.0,2.0,17.0,6.0,1069.0
536,1024,154.0,2.0,99.0,6.0,23406.0
537,1024,81.0,7.0,99.0,6.0,2589.0
538,1201,107.0,0.0,0.0,8.0,119.0
539,1201,154.0,2.0,99.0,8.0,8791.0
540,1201,165.0,3.0,78.0,8.0,594.0
541,1201,23.0,2.0,17.0,8.0,367.0
542,1201,81.0,7.0,99.0,8.0,16627.0
543,1201,165.0,3.0,78.0,8.0,122.0
544,1201,154.0,2.0,99.0,8.0,5543.0
545,1201,154.0,2.0,99.0,8.0,6512.0
546,1201,154.0,2.0,99.0,8.0,108417.0
547,1201,23.0,2.0,17.0,8.0,944.0
548,2860,103.0,7.0,1.0,7.0,921.0
549,2860,142.0,0.0,0.0,7.0,524.0
550,2860,81.0,7.0,48.0,0.0,661.0
