loyalty_history_id,country,province,city,postal_code,gender,education,salary,marital_status,loyalty_card,clv,enrollment_type,enrollment_year,enrollment_month,cancellation_year,cancellation_month
550173,1,2,24,50,1,1,91879.0,1,1,6876.31,2,2015,10,0.0,0.0
586076,1,2,24,51,2,1,82043.0,2,1,8712.16,1,2018,2,0.0,0.0
384602,1,7,21,25,1,2,0.0,2,1,6941.9,2,2015,4,2017.0,5.0
278928,1,7,23,20,1,2,0.0,3,1,7054.78,2,2018,6,0.0,0.0
462993,1,9,13,9,1,1,79157.0,1,1,7122.27,2,2013,11,0.0,0.0
632398,1,7,23,20,1,1,75657.0,2,1,7143.04,2,2013,8,0.0,0.0
760672,1,6,7,3,2,1,81085.0,1,1,7159.81,2,2016,9,0.0,0.0
483212,1,7,21,34,1,2,0.0,3,1,7163.54,2,2016,6,2017.0,2.0
325778,1,7,21,31,2,1,70631.0,1,1,7325.89,2,2014,10,0.0,0.0
236395,1,10,17,39,2,1,77523.0,2,1,7326.54,2,2013,8,0.0,0.0
745354,1,2,25,48,1,2,0.0,3,1,22062.55,1,2018,4,0.0,0.0
723438,1,7,21,22,1,1,56307.0,3,1,7375.57,2,2018,11,0.0,0.0
917191,1,2,27,53,2,2,0.0,2,1,7377.23,2,2014,7,0.0,0.0
915194,1,2,24,51,1,1,74962.0,3,1,7432.86,2,2013,1,0.0,0.0
738874,1,1,5,44,2,1,72563.0,1,1,7433.82,2,2018,1,0.0,0.0
668970,1,2,4,46,1,1,51510.0,2,2,2810.46,1,2018,4,0.0,0.0
147241,1,7,21,34,1,1,59490.0,3,1,7517.38,2,2015,5,0.0,0.0
221813,1,2,26,54,2,1,84747.0,2,2,2906.3,1,2018,3,0.0,0.0
898698,1,10,17,39,1,1,59344.0,3,1,7535.43,2,2017,3,0.0,0.0
741657,1,7,21,29,1,2,0.0,3,1,7542.71,2,2012,8,0.0,0.0
623537,1,1,1,43,1,1,79287.0,2,1,7619.52,2,2015,10,0.0,0.0
763615,1,9,13,8,1,2,0.0,1,1,7633.82,2,2016,2,0.0,0.0
407768,1,7,21,29,1,1,99562.0,1,1,7668.81,2,2012,7,0.0,0.0
162658,1,6,7,3,2,2,0.0,3,1,7751.86,2,2014,8,0.0,0.0
366049,1,2,24,51,2,4,40642.0,2,2,3220.78,1,2018,4,0.0,0.0
551313,1,7,21,33,1,1,69937.0,2,1,7814.6,2,2018,6,0.0,0.0
957214,1,9,13,9,2,3,195398.0,2,1,7860.09,2,2015,6,0.0,0.0
100018,1,1,5,44,1,1,92552.0,2,1,7919.2,2,2016,8,0.0,0.0
730726,1,2,25,48,2,2,0.0,3,1,7952.84,2,2013,11,0.0,0.0
874044,1,4,6,6,1,1,63515.0,2,1,8013.61,2,2013,4,0.0,0.0
883255,1,7,20,19,1,1,73237.0,2,1,8028.18,2,2013,12,0.0,0.0
205111,1,3,29,37,1,1,69098.0,2,1,8092.88,2,2014,8,2018.0,11.0
365468,1,7,23,20,2,2,0.0,3,1,8104.5,2,2017,3,0.0,0.0
244734,1,2,27,53,2,1,54294.0,2,1,8114.41,2,2018,7,0.0,0.0
625183,1,11,28,55,2,1,56030.0,2,1,8161.94,2,2015,3,0.0,0.0
763702,1,9,13,10,2,1,71930.0,2,1,8177.05,2,2015,11,0.0,0.0
876326,1,2,27,53,1,2,0.0,3,1,8178.52,2,2014,3,0.0,0.0
384548,1,2,26,54,2,1,84732.0,2,1,8189.97,2,2018,6,0.0,0.0
680444,1,7,14,18,1,1,97193.0,3,1,8193.16,2,2012,11,0.0,0.0
303246,1,7,21,34,1,2,0.0,2,1,8262.88,2,2015,7,0.0,0.0
390980,1,9,13,11,1,1,50930.0,2,1,8382.48,2,2014,9,2018.0,3.0
200321,1,9,22,15,1,1,66733.0,3,1,8396.61,2,2014,4,0.0,0.0
493088,1,7,21,31,2,1,65935.0,1,1,8427.17,2,2014,7,0.0,0.0
106444,1,2,24,50,2,2,0.0,1,1,8447.8,2,2017,12,0.0,0.0
700705,1,3,29,37,1,2,0.0,3,1,8485.39,2,2013,4,0.0,0.0
777875,1,7,21,23,2,1,64560.0,2,1,8496.35,2,2017,1,0.0,0.0
607555,1,7,21,31,2,3,250253.0,1,1,8509.85,2,2012,9,0.0,0.0
677717,1,9,13,10,2,2,0.0,2,1,8543.33,2,2017,12,0.0,0.0
914088,1,9,16,7,2,3,217943.0,3,1,8564.77,2,2016,9,0.0,0.0
747939,1,1,15,45,1,1,57240.0,2,1,8595.67,2,2016,4,0.0,0.0
632556,1,1,1,43,2,1,48405.0,1,1,8672.19,2,2015,9,0.0,0.0
248461,1,7,21,31,1,2,0.0,1,1,8689.82,2,2012,9,0.0,0.0
351615,1,2,24,50,1,2,0.0,1,1,8689.82,2,2015,5,0.0,0.0
632816,1,9,22,15,1,1,94241.0,2,1,8709.85,2,2014,7,2015.0,4.0
617484,1,10,17,40,2,4,49864.0,2,1,8903.97,2,2016,1,0.0,0.0
924796,1,7,21,33,2,2,0.0,3,1,9022.08,2,2015,3,2015.0,11.0
988392,1,2,24,51,2,2,0.0,3,1,9022.08,2,2012,5,0.0,0.0
194009,1,7,21,21,1,1,104352.0,2,1,9027.87,2,2013,10,0.0,0.0
175584,1,9,16,7,2,1,57033.0,2,1,9035.67,2,2015,10,0.0,0.0
878929,1,7,21,34,1,2,0.0,2,1,9048.98,2,2018,12,0.0,0.0
921489,1,1,15,45,2,1,51157.0,2,1,9051.91,2,2012,11,0.0,0.0
216040,1,2,27,53,1,2,0.0,2,1,9085.2,2,2015,2,0.0,0.0
772081,1,3,29,36,2,1,59667.0,2,1,9095.05,2,2017,11,0.0,0.0
123344,1,7,21,25,2,1,85880.0,2,1,9102.9,2,2016,10,0.0,0.0
494498,1,7,21,25,2,1,98353.0,2,1,9122.93,2,2014,6,0.0,0.0
997121,1,7,21,33,2,1,101665.0,2,1,9135.29,2,2017,12,2018.0,8.0
950356,1,9,13,13,2,1,63079.0,2,1,9233.19,2,2014,12,0.0,0.0
626510,1,7,21,22,2,1,66498.0,2,1,9422.57,2,2015,8,2016.0,4.0
240761,1,7,21,24,2,1,95530.0,2,1,9438.92,2,2013,7,0.0,0.0
972795,1,1,5,42,2,1,50660.0,3,1,9624.52,2,2016,12,0.0,0.0
147602,1,2,24,51,2,2,0.0,3,1,9817.03,2,2015,3,0.0,0.0
533950,1,1,5,44,1,1,58671.0,2,1,9880.39,2,2013,1,0.0,0.0
658726,1,7,14,17,1,2,0.0,3,1,10033.28,2,2016,2,2017.0,6.0
753456,1,3,29,36,1,1,84837.0,2,1,10103.65,2,2017,10,0.0,0.0
300606,1,7,21,31,2,1,86234.0,2,1,10171.48,2,2013,4,0.0,0.0
290554,1,4,6,6,2,1,57870.0,2,1,10208.93,2,2013,6,0.0,0.0
696864,1,7,21,25,2,1,77705.0,2,1,10373.89,2,2017,3,0.0,0.0
311692,1,2,24,51,1,2,0.0,2,2,9048.98,1,2018,4,0.0,0.0
668843,1,7,21,35,1,4,60293.0,2,1,10507.69,2,2017,10,0.0,0.0
481860,1,7,20,19,1,1,61419.0,2,1,10524.71,2,2017,12,0.0,0.0
164017,1,2,24,51,1,3,80926.0,2,1,10529.01,2,2017,5,0.0,0.0
914609,1,9,22,15,2,1,69183.0,3,1,10551.15,2,2017,3,0.0,0.0
183208,1,2,24,51,2,2,0.0,3,1,10575.95,2,2014,5,0.0,0.0
113679,1,7,21,34,2,2,0.0,3,1,10634.84,2,2014,1,0.0,0.0
882466,1,10,17,39,2,1,84048.0,3,1,10876.48,2,2016,3,0.0,0.0
312933,1,1,15,45,2,4,68178.0,2,1,10952.13,2,2016,7,0.0,0.0
576184,1,2,25,48,2,1,97685.0,3,1,10954.38,2,2017,6,0.0,0.0
904736,1,1,5,42,1,1,72656.0,1,1,10963.96,2,2016,9,0.0,0.0
659205,1,10,17,39,2,2,0.0,3,1,11005.02,2,2012,10,0.0,0.0
492433,1,7,21,31,1,1,77959.0,2,1,11314.24,2,2015,6,0.0,0.0
954293,1,7,10,30,2,1,96162.0,2,1,11373.99,2,2018,8,0.0,0.0
199603,1,9,22,15,2,1,50507.0,2,1,12052.98,2,2016,7,0.0,0.0
930774,1,7,14,17,1,5,85959.0,1,1,12168.74,2,2018,1,0.0,0.0
932244,1,10,17,39,2,1,92652.0,2,1,12584.01,2,2018,8,0.0,0.0
646189,1,2,24,51,2,2,0.0,2,1,12807.09,2,2015,3,0.0,0.0
283807,1,2,25,48,1,1,100113.0,2,1,12846.45,2,2012,8,0.0,0.0
618390,1,2,24,49,1,1,81078.0,3,1,13111.11,2,2013,12,0.0,0.0
298671,1,7,21,21,2,4,63422.0,2,1,13171.01,2,2013,9,0.0,0.0
599394,1,1,5,42,2,1,75231.0,3,1,13770.98,2,2018,5,0.0,0.0
990218,1,1,5,44,1,1,97969.0,1,1,13955.57,2,2017,5,0.0,0.0
614000,1,2,25,48,1,1,48264.0,2,1,13989.85,2,2016,7,0.0,0.0
645508,1,7,19,28,1,1,88792.0,2,1,14196.97,2,2018,5,0.0,0.0
145322,1,7,19,28,2,1,70085.0,2,1,14382.56,2,2012,12,0.0,0.0
187835,1,7,21,31,1,1,76456.0,2,1,14435.67,2,2014,3,2016.0,1.0
430670,1,2,4,46,1,3,269441.0,2,1,14476.12,2,2014,9,2015.0,5.0
384409,1,3,29,36,1,3,109056.0,2,1,15096.27,2,2018,8,0.0,0.0
356613,1,10,17,39,2,1,61594.0,2,1,15272.8,2,2017,3,0.0,0.0
967637,1,7,11,27,2,1,58716.0,2,1,15320.22,2,2015,7,0.0,0.0
469702,1,7,21,23,1,1,84396.0,3,1,15656.03,2,2018,11,0.0,0.0
651694,1,9,13,14,2,1,47424.0,2,1,16256.81,2,2016,10,0.0,0.0
139022,1,2,24,52,1,1,62748.0,2,1,16504.96,2,2017,10,0.0,0.0
390377,1,7,21,21,1,2,0.0,3,1,16727.56,2,2013,4,2017.0,6.0
740763,1,6,7,2,1,1,46580.0,2,1,17085.41,2,2016,1,0.0,0.0
189613,1,9,13,14,1,2,0.0,3,1,18399.83,2,2018,7,0.0,0.0
319947,1,7,20,19,1,1,47940.0,2,1,18939.51,2,2014,3,0.0,0.0
758840,1,9,13,8,2,1,74971.0,2,1,18943.27,2,2012,12,0.0,0.0
166846,1,2,24,51,1,2,0.0,2,1,18948.35,2,2016,5,0.0,0.0
282678,1,2,24,51,2,1,57974.0,3,1,19237.77,2,2014,3,0.0,0.0
678925,1,7,21,33,2,2,0.0,3,1,19606.36,2,2015,11,0.0,0.0
540112,1,6,7,2,1,1,67500.0,2,1,21151.23,2,2012,6,0.0,0.0
375371,1,2,27,53,1,1,63372.0,2,1,21886.2,2,2018,12,0.0,0.0
248265,1,2,27,53,2,1,48398.0,2,1,22425.26,2,2014,8,0.0,0.0
348600,1,2,27,53,1,2,0.0,3,1,22895.35,2,2017,10,0.0,0.0
705020,1,7,21,31,2,1,75982.0,2,1,23208.39,2,2016,10,0.0,0.0
605768,1,9,13,13,2,1,59188.0,2,1,25169.19,2,2018,12,0.0,0.0
790008,1,9,13,8,2,3,154475.0,2,1,26197.41,2,2014,8,0.0,0.0
600541,1,7,23,20,1,1,93598.0,2,1,27440.61,2,2018,8,0.0,0.0
675409,1,9,8,16,2,3,254724.0,2,1,27564.74,2,2012,6,0.0,0.0
260000,1,2,24,51,2,2,0.0,3,1,27945.89,2,2016,11,0.0,0.0
651377,1,7,14,17,2,1,67375.0,2,1,29973.42,2,2012,10,0.0,0.0
880402,1,1,2,41,2,1,62289.0,2,1,32269.85,2,2018,12,0.0,0.0
103151,1,2,24,49,1,1,64962.0,2,1,32613.69,2,2013,5,0.0,0.0
944636,1,7,21,35,1,1,60732.0,3,1,32677.34,2,2014,11,0.0,0.0
571992,1,9,13,11,1,1,64284.0,2,1,33053.27,2,2013,1,0.0,0.0
302827,1,9,13,9,2,1,90682.0,2,1,38230.21,2,2012,11,0.0,0.0
607565,1,7,20,19,2,1,65997.0,1,1,41787.9,2,2013,4,0.0,0.0
710029,1,7,21,24,1,1,54784.0,1,1,45708.65,2,2012,8,0.0,0.0
798869,1,4,6,6,2,1,61718.0,3,1,55277.45,2,2018,10,0.0,0.0
373204,1,2,24,50,1,1,84187.0,3,2,2749.41,2,2018,11,0.0,0.0
985427,1,2,24,49,1,1,90086.0,2,2,2754.46,2,2016,9,2017.0,1.0
628596,1,9,16,7,2,1,89763.0,2,2,2760.48,2,2015,11,0.0,0.0
467151,1,2,24,50,2,2,0.0,2,2,2767.59,2,2013,3,0.0,0.0
127289,1,2,24,52,2,2,0.0,3,2,2776.63,2,2013,12,0.0,0.0
695076,1,3,29,36,1,4,50655.0,2,2,2789.75,2,2015,3,0.0,0.0
456167,1,7,21,23,2,4,66531.0,2,2,2790.23,2,2013,7,0.0,0.0
895537,1,7,21,29,1,1,52971.0,2,2,2790.46,2,2016,6,0.0,0.0
948825,1,2,24,52,2,1,82989.0,2,2,2795.55,2,2013,1,0.0,0.0
286975,1,7,21,24,1,1,58988.0,3,2,2806.7,2,2013,12,0.0,0.0
707974,1,2,25,48,1,1,51510.0,2,2,2810.46,2,2017,11,0.0,0.0
706792,1,3,29,38,2,1,100914.0,1,2,2814.21,2,2015,12,0.0,0.0
104849,1,7,14,17,1,1,63326.0,2,2,2816.76,2,2014,3,0.0,0.0
243018,1,4,6,6,2,2,0.0,2,2,2822.73,2,2013,1,0.0,0.0
249811,1,7,21,29,2,1,50432.0,2,2,2829.86,2,2017,10,0.0,0.0
482940,1,7,23,20,1,1,70741.0,1,2,2839.8,2,2013,5,0.0,0.0
652756,1,1,5,44,1,1,53068.0,2,2,2846.25,2,2017,11,0.0,0.0
336541,1,7,21,25,1,1,69804.0,2,2,2859.41,2,2017,9,0.0,0.0
213086,1,9,13,9,1,1,97825.0,2,2,2861.72,2,2014,10,0.0,0.0
608537,1,7,21,32,1,5,112860.0,1,2,2867.31,2,2018,6,0.0,0.0
916300,1,7,21,21,2,1,74164.0,3,2,2872.05,2,2015,1,0.0,0.0
132552,1,7,21,34,1,1,93936.0,2,2,2875.43,2,2017,11,0.0,0.0
465741,1,9,13,8,1,5,71038.0,2,2,2886.45,2,2016,11,0.0,0.0
100102,1,7,21,21,2,2,0.0,3,2,2887.74,2,2013,3,0.0,0.0
926611,1,4,12,5,2,1,52545.0,2,2,2894.58,2,2014,9,0.0,0.0
942083,1,2,24,50,1,1,79651.0,2,2,2899.7,2,2018,12,0.0,0.0
904602,1,7,21,32,1,3,174487.0,1,2,2913.32,2,2015,10,0.0,0.0
485062,1,7,10,30,1,1,97524.0,2,2,2913.49,2,2017,4,0.0,0.0
715255,1,2,24,51,2,1,92802.0,2,2,2915.65,2,2017,12,0.0,0.0
500058,1,9,13,9,2,1,77288.0,2,2,2921.49,2,2012,11,0.0,0.0
445169,1,9,22,15,1,1,99507.0,2,2,2926.89,2,2012,10,0.0,0.0
135279,1,7,21,35,2,2,0.0,2,2,2938.73,2,2018,1,0.0,0.0
728085,1,9,13,9,2,1,73252.0,3,2,2955.5,2,2014,2,0.0,0.0
278932,1,4,6,6,2,1,85082.0,2,2,2980.46,2,2017,5,0.0,0.0
990905,1,7,21,21,1,2,0.0,2,2,2981.88,2,2015,11,0.0,0.0
109022,1,7,21,35,1,1,57960.0,2,2,2991.42,2,2013,3,0.0,0.0
870764,1,7,21,25,2,2,0.0,3,2,3040.25,2,2015,2,0.0,0.0
181830,1,9,13,8,1,2,0.0,3,2,3054.54,2,2016,4,0.0,0.0
303396,1,7,14,18,1,1,49446.0,2,2,3090.13,2,2014,8,2017.0,1.0
620406,1,2,24,50,1,2,0.0,3,2,3095.71,2,2012,7,0.0,0.0
827677,1,2,27,53,2,1,21616.0,1,3,8697.88,1,2018,3,0.0,0.0
624704,1,1,2,41,1,1,47715.0,1,2,3096.51,2,2018,5,0.0,0.0
299454,1,7,14,17,2,2,0.0,2,2,3107.59,2,2014,7,2018.0,8.0
469545,1,11,28,55,1,2,0.0,3,2,3161.17,2,2013,3,2016.0,12.0
215567,1,2,24,49,1,2,0.0,2,2,3164.49,2,2015,1,0.0,0.0
376983,1,2,24,52,1,1,79255.0,3,2,3176.36,2,2018,10,0.0,0.0
446403,1,7,21,33,2,1,77872.0,2,2,3196.58,2,2012,5,0.0,0.0
511444,1,9,13,11,1,1,49977.0,2,2,3207.47,2,2016,2,0.0,0.0
919340,1,7,21,22,2,1,71409.0,1,2,3214.98,2,2016,3,0.0,0.0
682528,1,9,13,14,1,1,92826.0,2,2,3226.85,2,2012,11,0.0,0.0
790341,1,9,13,10,1,3,274634.0,1,2,3237.5,2,2016,12,0.0,0.0
816122,1,7,21,31,1,1,75990.0,2,2,3238.0,2,2017,9,2018.0,5.0
250609,1,2,4,46,2,1,81741.0,1,2,3244.82,2,2018,7,0.0,0.0
731819,1,9,13,10,2,2,0.0,3,2,3288.66,2,2017,4,0.0,0.0
840008,1,2,27,53,2,2,0.0,3,3,19957.79,1,2018,4,0.0,0.0
758656,1,2,24,52,1,2,0.0,2,2,3342.18,2,2015,10,2017.0,6.0
112733,1,2,26,54,1,1,78298.0,2,2,3353.38,2,2013,1,0.0,0.0
