activity_id,year,month,total_flights,distance,points_accumulated,points_redeemed,dollar_cost_points_redeemed,loyalty_history_id
1664,2017,7,7,4452,4452.0,863,155,547802
1695,2018,7,6,5646,5646.0,485,87,955178
1705,2018,6,6,13542,13542.0,447,80,885723
1717,2018,6,6,10794,10794.0,509,92,162167
1769,2018,8,6,4434,4434.0,415,75,493358
1772,2017,6,6,6204,6204.0,624,112,728085
1783,2017,6,6,8196,8196.0,499,90,294617
1843,2017,6,6,14160,14160.0,0,0,107902
1854,2017,6,6,4620,4620.0,0,0,121095
1878,2017,6,6,9324,9324.0,0,0,141844
1891,2017,6,6,4920,4920.0,0,0,159680
1897,2017,6,6,4158,4158.0,0,0,167335
1905,2017,6,6,8058,8058.0,0,0,180977
1940,2017,6,6,6138,6138.0,0,0,221643
1952,2017,6,6,12156,12156.0,0,0,236395
1959,2017,6,6,11364,11364.0,0,0,244296
2022,2017,6,6,6552,6552.0,0,0,309110
2025,2017,6,6,10992,10992.0,0,0,312933
2037,2017,6,6,3642,3642.0,0,0,325490
2047,2017,6,6,12522,12522.0,0,0,340479
2056,2017,6,6,6228,6228.0,0,0,349342
2069,2017,6,6,13428,13428.0,0,0,365515
2071,2017,6,6,12378,12378.0,0,0,368566
2093,2017,6,6,8742,8742.0,0,0,391861
2102,2017,6,6,6540,6540.0,0,0,401454
2118,2017,6,6,5718,5718.0,0,0,414207
2129,2017,6,6,8250,8250.0,0,0,421748
2149,2017,6,6,5280,5280.0,0,0,441442
2189,2017,6,6,11820,11820.0,0,0,482940
2225,2017,6,6,3348,3348.0,0,0,511642
2253,2017,6,6,13290,13290.0,0,0,547802
2268,2017,6,6,4200,4200.0,0,0,558598
2280,2017,6,6,9762,9762.0,0,0,568484
2300,2017,6,6,7326,7326.0,0,0,590485
2318,2017,6,6,14280,14280.0,0,0,611817
2336,2017,6,6,12852,12852.0,0,0,626030
2342,2017,6,6,10776,10776.0,0,0,635616
2364,2017,6,6,3312,3312.0,0,0,660030
2375,2017,6,6,9930,9930.0,0,0,670040
2399,2017,6,6,14376,14376.0,0,0,700705
2408,2017,6,6,11478,11478.0,0,0,705020
2492,2017,6,6,5712,5712.0,0,0,802860
2494,2017,6,6,9048,9048.0,0,0,804784
2550,2017,6,6,14496,14496.0,0,0,885888
2551,2017,6,6,10530,10530.0,0,0,885933
2563,2017,6,6,8670,8670.0,0,0,895878
2567,2017,6,6,14838,14838.0,0,0,898698
2571,2017,6,6,14526,14526.0,0,0,902298
2578,2017,6,6,5586,5586.0,0,0,914609
2631,2017,6,6,8700,8700.0,0,0,975497
2634,2017,6,6,10812,10812.0,0,0,978130
2637,2017,6,6,11232,11232.0,0,0,980198
2652,2017,7,6,12276,12276.0,0,0,106979
2661,2017,7,6,10956,10956.0,0,0,118632
2670,2017,7,6,6174,6174.0,0,0,129817
2711,2017,7,6,12936,12936.0,0,0,177993
2736,2017,7,6,7974,7974.0,0,0,205785
2769,2017,7,6,4416,4416.0,0,0,238752
2775,2017,7,6,5700,5700.0,0,0,243018
2779,2017,7,6,6996,6996.0,0,0,247433
2782,2017,7,6,9996,9996.0,0,0,248461
2807,2017,7,6,13212,13212.0,0,0,264741
2837,2017,7,6,12210,12210.0,0,0,290554
2855,2017,7,6,3156,3156.0,0,0,314147
2857,2017,7,6,9618,9618.0,0,0,316752
2868,2017,7,6,11778,11778.0,0,0,325490
2897,2017,7,6,8538,8538.0,0,0,351615
2918,2017,7,6,8124,8124.0,0,0,375511
2935,2017,7,6,13140,13140.0,0,0,394078
2943,2017,7,6,6276,6276.0,0,0,406373
2973,2017,7,6,14076,14076.0,0,0,430413
3003,2017,7,6,3252,3252.0,0,0,469718
3051,2017,7,6,11106,11106.0,0,0,508501
3058,2017,7,6,4230,4230.0,0,0,511642
3063,2017,7,6,14556,14556.0,0,0,516224
3067,2017,7,6,8604,8604.0,0,0,522234
3068,2017,7,6,3264,3264.0,0,0,522618
3069,2017,7,6,12120,12120.0,0,0,523272
3107,2017,7,6,11238,11238.0,0,0,558598
3111,2017,7,6,8016,8016.0,0,0,561041
3117,2017,7,6,5220,5220.0,0,0,566696
3133,2017,7,6,4140,4140.0,0,0,579377
3141,2017,7,6,3978,3978.0,0,0,586734
3162,2017,7,6,4620,4620.0,0,0,610573
3166,2017,7,6,11658,11658.0,0,0,614000
3168,2017,7,6,6132,6132.0,0,0,615529
3169,2017,7,6,6330,6330.0,0,0,615578
3197,2017,7,6,12954,12954.0,0,0,645508
3203,2017,7,6,11178,11178.0,0,0,651835
3228,2017,7,6,11634,11634.0,0,0,682528
3233,2017,7,6,6612,6612.0,0,0,689353
3273,2017,7,6,7902,7902.0,0,0,726848
3301,2017,7,6,4194,4194.0,0,0,755073
3303,2017,7,6,7968,7968.0,0,0,757938
3325,2017,7,6,7056,7056.0,0,0,781647
3336,2017,7,6,3630,3630.0,0,0,794136
3395,2017,7,6,12108,12108.0,0,0,852520
3441,2017,7,6,4986,4986.0,0,0,894478
3463,2017,7,6,13518,13518.0,0,0,915194
3542,2017,7,6,5814,5814.0,0,0,996796
3543,2017,7,6,12918,12918.0,0,0,996989
3551,2017,8,6,11568,11568.0,0,0,111788
3553,2017,8,6,8358,8358.0,0,0,114018
3555,2017,6,6,9090,9090.0,797,143,979053
3570,2017,8,6,6390,6390.0,0,0,142545
3596,2017,8,6,13914,13914.0,0,0,216269
3609,2017,8,6,12756,12756.0,0,0,244538
3632,2017,8,6,5508,5508.0,0,0,278815
3636,2017,8,6,13086,13086.0,0,0,296146
3644,2017,8,6,14256,14256.0,0,0,313424
3666,2017,8,6,9942,9942.0,0,0,351615
3677,2017,8,6,9288,9288.0,0,0,370877
3685,2017,8,6,12042,12042.0,0,0,384986
3707,2017,8,6,7404,7404.0,0,0,419818
3715,2017,8,6,11076,11076.0,0,0,430413
3754,2017,8,6,12456,12456.0,0,0,512615
3769,2017,8,6,5706,5706.0,0,0,536567
3798,2017,8,6,9978,9978.0,0,0,590485
3839,2017,8,6,3966,3966.0,0,0,628211
3841,2017,8,6,10686,10686.0,0,0,632556
3844,2017,8,6,10380,10380.0,0,0,638685
3850,2017,8,6,9504,9504.0,0,0,651377
3869,2017,8,6,10764,10764.0,0,0,682528
3881,2017,8,6,13710,13710.0,0,0,707699
3896,2017,8,6,10836,10836.0,0,0,731819
3912,2017,8,6,14754,14754.0,0,0,763061
3918,2017,7,6,13974,13974.0,740,133,112856
3922,2017,8,6,14112,14112.0,0,0,775440
3925,2017,8,6,3630,3630.0,0,0,777875
3928,2017,8,6,7788,7788.0,0,0,782329
3936,2017,8,6,3252,3252.0,0,0,789120
4016,2017,8,6,8418,8418.0,0,0,921489
4053,2017,8,6,6840,6840.0,0,0,987122
4078,2018,7,6,10824,10824.0,567,102,230693
4090,2017,7,6,13338,13338.0,667,120,882466
4091,2018,7,6,5748,5748.0,667,120,307256
4102,2017,6,6,4164,4164.0,0,0,448823
4103,2018,7,6,13086,13086.0,820,148,512906
4133,2018,6,6,13878,13878.0,540,97,199603
4138,2018,8,6,9240,9240.0,462,83,967628
4144,2017,7,6,6588,6588.0,651,117,838160
4160,2017,6,6,12852,12852.0,816,147,377288
4203,2017,7,6,12348,12348.0,784,141,789859
4237,2017,7,6,7122,7122.0,718,129,286975
4264,2018,6,6,6048,6048.0,809,146,790341
4266,2018,6,6,6480,6480.0,521,94,138993
4292,2018,8,6,4512,4512.0,740,133,749883
4297,2018,7,6,3108,3108.0,669,120,763113
4347,2017,8,6,6216,6216.0,490,88,717100
4348,2017,6,6,14082,14082.0,0,0,717100
4364,2018,6,6,4908,4908.0,0,0,100646
4375,2018,6,6,9354,9354.0,0,0,111788
4376,2018,6,6,14412,14412.0,0,0,111912
4436,2018,6,6,9198,9198.0,0,0,176115
4448,2018,6,6,3930,3930.0,0,0,188340
4453,2018,6,6,6474,6474.0,0,0,192013
4481,2018,6,6,8730,8730.0,0,0,220564
4499,2018,6,6,14694,14694.0,0,0,238119
4505,2018,6,6,6888,6888.0,0,0,244538
4525,2018,6,6,13884,13884.0,0,0,263762
4577,2018,6,6,12102,12102.0,0,0,301563
4584,2018,6,6,14262,14262.0,0,0,311556
4597,2018,6,6,11928,11928.0,0,0,326418
4614,2018,6,6,12210,12210.0,0,0,341942
4635,2018,6,6,14982,14982.0,0,0,357466
4639,2018,6,6,9228,9228.0,0,0,359575
4650,2018,6,6,10098,10098.0,0,0,368566
4653,2018,6,6,10446,10446.0,0,0,371875
4656,2018,6,6,14274,14274.0,0,0,375511
4657,2018,6,6,6078,6078.0,0,0,375987
4682,2018,6,6,14130,14130.0,0,0,406373
4683,2018,6,6,14292,14292.0,0,0,407119
4714,2018,6,6,5208,5208.0,0,0,434679
4733,2018,6,6,12792,12792.0,0,0,446302
4745,2018,6,6,8058,8058.0,0,0,459683
4749,2018,6,6,12792,12792.0,0,0,462595
4758,2018,6,6,11742,11742.0,0,0,469404
4769,2018,6,6,5520,5520.0,0,0,482218
4778,2018,6,6,11532,11532.0,0,0,492433
4788,2018,6,6,7776,7776.0,0,0,502376
4806,2018,6,6,6330,6330.0,0,0,518561
4818,2018,6,6,3474,3474.0,0,0,531293
4823,2018,6,6,11292,11292.0,0,0,540112
4851,2018,6,6,6942,6942.0,0,0,567210
4908,2018,6,6,5742,5742.0,0,0,633330
4923,2018,6,6,14544,14544.0,0,0,649054
4949,2018,6,6,5052,5052.0,0,0,678925
4982,2018,6,6,8490,8490.0,0,0,711567
5038,2018,6,6,4458,4458.0,0,0,767089
5075,2018,6,6,11052,11052.0,0,0,801338
5090,2018,6,6,12570,12570.0,0,0,822694
5096,2018,6,6,7644,7644.0,0,0,828481
5153,2018,6,6,10050,10050.0,0,0,877595
5194,2018,6,6,8502,8502.0,0,0,928354
5233,2018,6,6,4674,4674.0,0,0,967628
5238,2018,6,6,3294,3294.0,0,0,969318
5239,2018,6,6,8442,8442.0,0,0,969732
5248,2018,6,6,10380,10380.0,0,0,979053
5252,2018,6,6,8736,8736.0,0,0,986461
5257,2018,6,6,5118,5118.0,0,0,988392
5279,2018,7,6,13446,13446.0,0,0,112733
5290,2018,7,6,11064,11064.0,0,0,121095
5306,2018,7,6,4242,4242.0,0,0,135279
5325,2018,7,6,3486,3486.0,0,0,152305
5340,2018,7,6,12048,12048.0,0,0,169054
5346,2018,7,6,3696,3696.0,0,0,177993
5369,2018,7,6,5520,5520.0,0,0,198075
5395,2018,7,6,7674,7674.0,0,0,216658
5428,2018,7,6,12294,12294.0,0,0,248461
5431,2018,7,6,3456,3456.0,0,0,251023
5439,2018,7,6,8958,8958.0,0,0,257862
5505,2018,7,6,8736,8736.0,0,0,300606
5506,2018,7,6,4014,4014.0,0,0,300964
5509,2018,7,6,3996,3996.0,0,0,303246
5514,2018,7,6,4662,4662.0,0,0,309480
5552,2018,7,6,9228,9228.0,0,0,337488
5571,2018,7,6,11292,11292.0,0,0,351615
5572,2018,7,6,8184,8184.0,0,0,351615
5594,2018,7,6,9414,9414.0,0,0,368566
5596,2018,7,6,11982,11982.0,0,0,370877
5603,2018,7,6,4116,4116.0,0,0,375987
5607,2018,7,6,3030,3030.0,0,0,377288
5611,2018,7,6,6828,6828.0,0,0,382748
5613,2018,7,6,12666,12666.0,0,0,384986
5644,2018,7,6,9216,9216.0,0,0,409102
5734,2018,7,6,12348,12348.0,0,0,482218
5744,2018,7,6,14268,14268.0,0,0,489985
5752,2018,7,6,12168,12168.0,0,0,495027
5774,2018,7,6,5694,5694.0,0,0,516224
5777,2018,6,6,5958,5958.0,534,96,210291
5790,2018,7,6,6936,6936.0,0,0,526765
5796,2018,7,6,7440,7440.0,0,0,534716
5821,2018,7,6,3654,3654.0,0,0,547561
5852,2018,7,6,3144,3144.0,0,0,572265
5877,2018,7,6,11286,11286.0,0,0,593868
5879,2017,6,6,12198,12198.0,623,112,357375
5890,2018,7,6,6084,6084.0,0,0,604645
5900,2018,7,6,3462,3462.0,0,0,612719
5914,2018,7,6,4494,4494.0,0,0,621823
5924,2018,7,6,10548,10548.0,0,0,630034
5947,2018,7,6,12186,12186.0,0,0,646038
5962,2018,7,6,6834,6834.0,0,0,660030
5978,2018,7,6,3978,3978.0,0,0,672236
6011,2018,7,6,12510,12510.0,0,0,706792
6030,2018,7,6,5856,5856.0,0,0,732863
6056,2018,7,6,12516,12516.0,0,0,760672
6059,2018,7,6,10170,10170.0,0,0,763761
6071,2018,6,6,4278,4278.0,638,115,712605
6110,2018,7,6,3066,3066.0,0,0,798433
6111,2018,7,6,4434,4434.0,0,0,799157
6132,2018,7,6,4350,4350.0,0,0,818454
6138,2018,7,6,7008,7008.0,0,0,825336
6150,2018,7,6,7428,7428.0,0,0,839967
6164,2018,7,6,8004,8004.0,0,0,846953
6166,2018,7,6,6294,6294.0,0,0,848562
6187,2018,7,6,7962,7962.0,0,0,865198
6198,2018,7,6,8778,8778.0,0,0,873761
6202,2018,7,6,5652,5652.0,0,0,876326
6206,2018,7,6,10872,10872.0,0,0,879904
6220,2018,7,6,14784,14784.0,0,0,890936
6238,2018,7,6,8448,8448.0,0,0,904736
6250,2018,7,6,4884,4884.0,0,0,914609
6287,2018,7,6,4836,4836.0,0,0,945037
6359,2018,8,6,3300,3300.0,0,0,106839
6381,2018,8,6,14658,14658.0,0,0,145322
6391,2018,8,6,3042,3042.0,0,0,159680
6392,2018,8,6,14388,14388.0,0,0,160471
6410,2018,8,6,6774,6774.0,0,0,184466
6422,2018,8,6,4926,4926.0,0,0,206914
6431,2018,8,6,14556,14556.0,0,0,217204
6439,2018,8,6,12534,12534.0,0,0,239184
6518,2018,8,6,14118,14118.0,0,0,356561
6537,2018,8,6,6372,6372.0,0,0,387506
6572,2018,8,6,10320,10320.0,0,0,427329
6594,2018,8,6,12822,12822.0,0,0,469718
6614,2018,8,6,3204,3204.0,0,0,501602
6623,2018,8,6,14982,14982.0,0,0,522618
6634,2018,8,6,4488,4488.0,0,0,533509
6639,2018,8,6,12870,12870.0,0,0,547802
6687,2018,8,6,10470,10470.0,0,0,628211
6695,2018,8,6,10506,10506.0,0,0,652498
6736,2018,8,6,3234,3234.0,0,0,734307
6747,2018,8,6,5100,5100.0,0,0,754042
6753,2018,8,6,12666,12666.0,0,0,767416
6764,2018,8,6,3978,3978.0,0,0,790341
6766,2018,8,6,4854,4854.0,0,0,794136
6809,2018,8,6,6036,6036.0,0,0,857845
6815,2018,8,6,8022,8022.0,0,0,878575
6817,2018,8,6,4536,4536.0,0,0,881943
6877,2018,6,6,14466,14466.0,824,148,156959
6889,2017,6,6,10878,10878.0,551,99,428536
6918,2017,8,6,8736,8736.0,658,118,808721
6923,2018,7,6,5316,5316.0,648,117,312863
6932,2017,7,6,12894,12894.0,502,90,755668
6950,2018,7,6,6654,6654.0,663,119,617484
6959,2018,7,6,8448,8448.0,868,156,598711
6986,2017,8,6,7026,7026.0,754,136,300964
6991,2017,7,6,8772,8772.0,554,100,216269
6997,2018,6,6,7698,7698.0,0,0,992065
7000,2017,6,6,11208,11208.0,690,124,944636
7002,2018,8,6,13752,13752.0,779,140,877488
7033,2018,5,16,22304,33456.0,0,0,177583
7034,2018,8,12,26844,40266.0,0,0,177583
7035,2018,11,8,10568,15852.0,409,74,177583
7036,2018,6,8,9112,13668.0,0,0,177583
7037,2018,10,8,15944,23916.0,0,0,177583
7038,2018,4,1,861,1291.5,0,0,177583
7039,2018,2,0,0,0.0,0,0,177583
7040,2018,3,0,0,0.0,0,0,177583
7041,2018,7,0,0,0.0,0,0,177583
7042,2018,9,0,0,0.0,0,0,177583
7043,2018,12,0,0,0.0,0,0,177583
7143,2018,7,16,16448,24672.0,794,143,187141
7144,2018,8,8,14488,21732.0,0,0,187141
7145,2018,9,6,12672,19008.0,0,0,187141
7146,2018,5,4,7560,11340.0,0,0,187141
7147,2018,10,4,6552,9828.0,0,0,187141
7148,2018,11,4,5640,8460.0,0,0,187141
7149,2018,2,0,0,0.0,0,0,187141
7150,2018,3,0,0,0.0,0,0,187141
7151,2018,4,0,0,0.0,0,0,187141
7152,2018,6,0,0,0.0,513,92,187141
7153,2018,12,0,0,0.0,0,0,187141
7292,2017,8,5,3020,3020.0,438,79,895537
7306,2017,6,5,3945,3945.0,0,0,110211
7307,2017,7,5,7350,7350.0,0,0,110211
7324,2018,3,5,12465,12465.0,367,66,200012
7373,2017,8,5,10380,10380.0,408,73,980915
7389,2017,6,5,4850,4850.0,518,93,407768
7391,2017,12,5,5185,5185.0,462,83,434888
7404,2017,7,5,6590,6590.0,0,0,161373
7427,2018,7,5,4455,4455.0,542,98,170801
7435,2017,7,5,11770,11770.0,497,89,465741
7448,2017,3,5,6215,6215.0,0,0,113679
7468,2017,3,5,9170,9170.0,0,0,141844
7505,2017,7,5,4800,4800.0,471,85,166846
7518,2017,3,5,9350,9350.0,0,0,203864
7531,2017,3,5,5700,5700.0,0,0,217204
7620,2017,3,5,7610,7610.0,0,0,313424
7624,2017,3,5,12435,12435.0,0,0,321666
7626,2017,3,5,10090,10090.0,0,0,321954
7635,2017,3,5,3445,3445.0,0,0,336724
7645,2017,3,5,6620,6620.0,0,0,348215
7653,2017,3,5,5425,5425.0,0,0,359575
7680,2017,3,5,11610,11610.0,0,0,385131
7699,2017,3,5,3725,3725.0,0,0,406373
7751,2017,5,5,5915,5915.0,480,86,645508
7885,2017,3,5,11305,11305.0,0,0,607555
7914,2017,3,5,9580,9580.0,0,0,628211
7932,2017,3,5,10490,10490.0,0,0,651694
7963,2017,3,5,7455,7455.0,0,0,680444
7992,2017,3,5,8490,8490.0,0,0,706792
7994,2017,3,5,9500,9500.0,0,0,707146
8016,2017,3,5,4335,4335.0,0,0,734307
8056,2017,3,5,3265,3265.0,0,0,775440
8064,2017,3,5,6120,6120.0,0,0,789120
8066,2017,3,5,9915,9915.0,0,0,790341
8074,2017,3,5,9910,9910.0,0,0,798433
8078,2017,3,5,12215,12215.0,0,0,802860
8084,2017,3,5,7870,7870.0,0,0,807902
8097,2017,8,5,8520,8520.0,484,87,453349
8115,2017,3,5,6560,6560.0,0,0,839967
8140,2017,3,5,5530,5530.0,0,0,865198
8155,2017,3,5,9035,9035.0,0,0,885682
8157,2017,3,5,4665,4665.0,0,0,887464
8170,2017,3,5,5685,5685.0,0,0,895878
8215,2017,6,5,6930,6930.0,485,87,359575
8222,2017,3,5,6150,6150.0,0,0,948145
8230,2018,6,5,4370,4370.0,0,0,205111
8236,2018,9,5,2930,2930.0,0,0,205111
8251,2017,3,5,12325,12325.0,0,0,972157
8274,2017,7,5,11990,11990.0,639,115,347932
8307,2018,12,5,12240,12240.0,437,79,923560
8351,2018,7,5,3135,3135.0,656,118,110394
8359,2017,5,5,3840,3840.0,0,0,100550
8363,2017,5,5,10805,10805.0,0,0,105688
8365,2017,5,5,9910,9910.0,0,0,106979
8382,2017,5,5,6080,6080.0,0,0,118632
8393,2017,5,5,3205,3205.0,0,0,134760
8417,2017,5,5,11505,11505.0,0,0,159680
8423,2017,5,5,11820,11820.0,0,0,162167
8426,2017,5,5,7470,7470.0,0,0,163083
8455,2017,5,5,5595,5595.0,0,0,192543
8465,2017,5,5,12065,12065.0,0,0,199809
8495,2017,5,5,8085,8085.0,0,0,230429
8513,2017,8,5,5840,5840.0,651,117,861924
8555,2017,5,5,6720,6720.0,0,0,294617
8571,2017,5,5,6135,6135.0,0,0,309110
8580,2017,5,5,9795,9795.0,0,0,323448
8581,2017,3,5,7525,7525.0,0,0,257369
8583,2017,5,5,4545,4545.0,0,0,325778
8606,2017,5,5,8630,8630.0,0,0,347932
8621,2017,5,5,6365,6365.0,0,0,369682
8682,2017,5,5,3145,3145.0,0,0,419818
8691,2017,5,5,4875,4875.0,0,0,428536
8692,2017,5,5,2910,2910.0,0,0,428757
8705,2017,5,5,4285,4285.0,0,0,440595
8706,2018,7,5,3500,3500.0,628,113,509714
8747,2018,3,5,7255,7255.0,443,80,996989
8748,2017,5,5,4615,4615.0,0,0,480200
8754,2017,5,5,6955,6955.0,0,0,486359
8772,2017,5,5,7975,7975.0,0,0,508501
8783,2017,5,5,6330,6330.0,0,0,522618
8786,2017,5,5,4195,4195.0,0,0,526765
8795,2017,5,5,7980,7980.0,0,0,533950
8857,2017,12,5,7805,7805.0,514,93,906623
8868,2017,5,5,10640,10640.0,0,0,623537
8872,2017,5,5,7200,7200.0,0,0,632556
8874,2017,5,5,5285,5285.0,0,0,634807
8875,2017,5,5,11290,11290.0,0,0,635616
8880,2017,5,5,4510,4510.0,0,0,638685
8889,2017,12,5,10950,10950.0,427,77,203864
8891,2017,5,5,11315,11315.0,0,0,649054
8915,2017,5,5,10830,10830.0,0,0,680444
8932,2017,7,5,3215,3215.0,704,127,618719
8940,2017,5,5,4910,4910.0,0,0,700705
8950,2017,5,5,3295,3295.0,0,0,711680
8957,2017,5,5,3530,3530.0,0,0,721438
8962,2017,5,5,8925,8925.0,0,0,731819
8979,2017,5,5,10105,10105.0,0,0,747939
9017,2017,5,5,5535,5535.0,0,0,789859
9041,2017,5,5,4840,4840.0,0,0,822694
9090,2017,5,5,4280,4280.0,0,0,874044
9105,2017,5,5,12440,12440.0,0,0,885682
9117,2017,5,5,8095,8095.0,0,0,902298
9133,2017,5,5,4535,4535.0,0,0,926611
9149,2017,5,5,6600,6600.0,0,0,944636
9165,2017,5,5,12465,12465.0,0,0,967241
9166,2017,5,5,10270,10270.0,0,0,967462
9187,2017,5,5,5290,5290.0,0,0,988392
9189,2017,5,5,7640,7640.0,0,0,990905
9199,2017,6,5,10295,10295.0,0,0,101945
9221,2017,6,5,6120,6120.0,0,0,122958
9233,2017,6,5,4280,4280.0,0,0,135381
9265,2017,6,5,2890,2890.0,0,0,163083
9284,2017,6,5,9845,9845.0,0,0,176115
9290,2017,6,5,4395,4395.0,0,0,188340
9295,2017,6,5,12380,12380.0,0,0,192141
9322,2017,6,5,7275,7275.0,0,0,219413
9323,2017,6,5,3025,3025.0,0,0,220564
9349,2017,6,5,7305,7305.0,0,0,238119
9356,2017,6,5,10155,10155.0,0,0,243018
9373,2017,6,5,12055,12055.0,0,0,257236
9379,2017,6,5,7620,7620.0,0,0,264331
9435,2017,6,5,7945,7945.0,0,0,319387
9439,2017,6,5,9215,9215.0,0,0,321954
9460,2017,6,5,8560,8560.0,0,0,336724
9471,2017,6,5,11280,11280.0,0,0,348215
9489,2017,6,5,4205,4205.0,0,0,361892
9507,2017,6,5,3380,3380.0,0,0,378857
9574,2018,12,5,4990,4990.0,661,119,989067
9594,2017,6,5,3255,3255.0,0,0,442103
9603,2017,6,5,5155,5155.0,0,0,451240
9604,2017,6,5,3770,3770.0,0,0,453349
9623,2017,6,5,5580,5580.0,0,0,465962
9631,2017,6,5,4035,4035.0,0,0,470022
9679,2017,6,5,12330,12330.0,0,0,504802
9684,2017,6,5,6725,6725.0,0,0,512262
9686,2017,6,5,5455,5455.0,0,0,512615
9706,2017,6,5,9415,9415.0,0,0,528809
9711,2017,6,5,7360,7360.0,0,0,533509
9732,2017,6,5,5680,5680.0,0,0,550519
9776,2017,6,5,5130,5130.0,0,0,593868
9784,2018,7,5,6120,6120.0,798,144,533509
9797,2017,6,5,10405,10405.0,0,0,607555
9817,2017,6,5,6720,6720.0,0,0,623537
9880,2017,6,5,3100,3100.0,0,0,678925
9922,2017,6,5,4325,4325.0,0,0,711567
9963,2017,6,5,8640,8640.0,0,0,754042
9971,2017,6,5,8030,8030.0,0,0,763761
10002,2017,6,5,10490,10490.0,0,0,786442
10016,2017,6,5,5215,5215.0,0,0,798433
10050,2017,6,5,9375,9375.0,0,0,825336
10075,2017,6,5,10145,10145.0,0,0,852520
10096,2017,6,5,5245,5245.0,0,0,859957
10097,2017,6,5,4945,4945.0,0,0,860848
10104,2017,6,5,4355,4355.0,0,0,865406
10114,2017,6,5,6360,6360.0,0,0,876326
10116,2017,6,5,4605,4605.0,0,0,878929
10118,2017,6,5,10770,10770.0,0,0,880402
10121,2017,6,5,6740,6740.0,0,0,883255
10135,2017,6,5,2885,2885.0,0,0,894478
10136,2017,6,5,2530,2530.0,0,0,894919
10161,2017,6,5,11310,11310.0,0,0,914316
10176,2017,6,5,4460,4460.0,0,0,926611
10219,2017,6,5,3670,3670.0,0,0,961978
10221,2017,6,5,7755,7755.0,0,0,965482
10224,2017,6,5,8820,8820.0,0,0,967966
10230,2017,6,5,11700,11700.0,0,0,976623
10241,2017,6,5,8935,8935.0,0,0,987122
10244,2017,6,5,7980,7980.0,0,0,989478
10255,2017,7,5,2750,2750.0,0,0,100550
10274,2017,7,5,3525,3525.0,0,0,113679
10331,2017,7,5,12240,12240.0,0,0,159680
10334,2017,7,5,5055,5055.0,0,0,162658
10347,2017,7,5,9950,9950.0,0,0,176115
10348,2017,7,5,7125,7125.0,0,0,177483
10352,2017,7,5,5295,5295.0,0,0,181726
10369,2017,7,5,7345,7345.0,0,0,192543
10380,2017,7,5,8265,8265.0,0,0,201292
10383,2017,6,5,10795,10795.0,0,0,336238
10405,2017,7,5,7355,7355.0,0,0,220564
10430,2017,7,5,9730,9730.0,0,0,238119
10443,2017,7,5,11415,11415.0,0,0,244296
10541,2017,7,5,2675,2675.0,0,0,325498
10552,2017,7,5,4235,4235.0,0,0,329720
10565,2017,7,5,3630,3630.0,0,0,340479
10566,2017,7,5,12315,12315.0,0,0,340924
