activity_id,year,month,total_flights,distance,points_accumulated,points_redeemed,dollar_cost_points_redeemed,loyalty_history_id
26,2018.0,7.0,4.0,7112.051579121463,7101.173728481336,0.0,0.0,1
27,2017.0,10.0,4.0,6036.40019184014,6032.238076483256,0.0,0.0,1
28,2018.0,3.0,4.0,2421.8183395457695,2421.1847524843965,0.0,0.0,1
29,2018.0,5.0,0.0,0.0,0.0,0.0,0.0,1
30,2017.0,8.0,5.0,6577.502452408274,6577.179156080413,0.0,0.0,1
31,2018.0,10.0,0.0,0.0,0.0,0.0,0.0,1
32,2018.0,9.0,1.0,1834.1769778153255,1837.4898347077947,418.6985066265842,74.96896492294,1
33,2017.0,9.0,4.0,9122.309643937693,9150.828686885021,0.0,0.0,1
34,2017.0,11.0,0.0,0.0,0.0,0.0,0.0,1
35,2017.0,4.0,0.0,0.0,0.0,0.0,0.0,1
36,2017.0,4.0,4.0,5361.048730381023,5367.998059426412,0.0,0.0,1
37,2018.0,3.0,2.0,1161.8121883839897,1162.1302849242288,0.0,0.0,1
38,2017.0,1.0,0.0,0.0,0.0,0.0,0.0,1
39,2018.0,12.0,2.0,1332.8795172257014,1334.7074852160458,0.0,0.0,1
40,2017.0,11.0,0.0,0.0,0.0,0.0,0.0,1
41,2017.0,3.0,0.0,0.0,0.0,0.0,0.0,1
42,2018.0,7.0,0.0,0.0,0.0,0.0,0.0,1
43,2017.0,7.0,0.0,0.0,0.0,0.0,0.0,1
44,2018.0,9.0,2.0,2167.098253076368,2166.9729470892976,0.0,0.0,1
45,2018.0,4.0,3.0,6351.51378077079,6352.017690864129,0.0,0.0,1
46,2018.0,7.0,3.0,2638.6576523555195,2653.1627259439483,0.0,0.0,1
47,2018.0,2.0,1.0,1599.8375394586155,1596.7033346512515,0.0,0.0,1
48,2018.0,12.0,4.0,3528.81111060199,3518.3296915638543,0.0,0.0,2
49,2017.0,8.0,0.0,0.0,0.0,0.0,0.0,2
50,2017.0,10.0,2.0,3267.103730875565,3263.658293211909,0.0,0.0,2
51,2018.0,3.0,0.0,0.0,0.0,0.0,0.0,2
52,2017.0,8.0,3.0,2877.608183715958,2884.6413517501455,467.1172209905111,83.64302675509819,2
53,2018.0,11.0,0.0,0.0,0.0,0.0,0.0,2
54,2017.0,4.0,0.0,0.0,0.0,0.0,0.0,2
55,2018.0,10.0,0.0,0.0,0.0,0.0,0.0,2
56,2017.0,10.0,2.0,3624.854950551359,3622.9578244349254,0.0,0.0,2
57,2018.0,7.0,5.0,12288.71835273741,12267.707082277127,0.0,0.0,2
58,2018.0,4.0,0.0,0.0,0.0,0.0,0.0,2
59,2018.0,5.0,0.0,0.0,0.0,0.0,0.0,2
60,2017.0,11.0,0.0,0.0,0.0,0.0,0.0,2
61,2018.0,5.0,1.0,866.5399964611763,852.4185788497944,0.0,0.0,2
62,2017.0,11.0,0.0,0.0,0.0,0.0,0.0,2
63,2018.0,11.0,4.0,9233.240958892611,9239.296161159185,0.0,0.0,2
64,2017.0,3.0,3.0,4711.01422759522,4696.141434879325,469.29548039781406,84.50394394099,2
65,2018.0,12.0,0.0,0.0,0.0,0.0,0.0,2
66,2018.0,3.0,3.0,5836.291632841185,5832.714827318943,0.0,0.0,2
67,2018.0,6.0,0.0,0.0,0.0,0.0,0.0,2
68,2017.0,9.0,2.0,3260.5760039729885,3259.33109022983,0.0,0.0,2
69,2017.0,3.0,0.0,0.0,0.0,0.0,0.0,2
70,2018.0,2.0,2.0,3473.1804191273172,3477.1665557913984,368.1339077137623,66.1804186620801,2
71,2018.0,2.0,0.0,0.0,0.0,0.0,0.0,2
72,2018.0,6.0,0.0,0.0,0.0,0.0,0.0,3
73,2018.0,6.0,0.0,0.0,0.0,0.0,0.0,3
74,2018.0,5.0,0.0,0.0,0.0,0.0,0.0,3
75,2018.0,2.0,0.0,0.0,0.0,0.0,0.0,3
76,2018.0,8.0,0.0,0.0,0.0,0.0,0.0,3
77,2017.0,9.0,4.0,4264.555123726006,4256.95109297797,0.0,0.0,3
78,2018.0,5.0,0.0,0.0,0.0,0.0,0.0,3
79,2017.0,1.0,0.0,0.0,0.0,0.0,0.0,3
80,2017.0,6.0,4.0,4626.311254292207,4629.416003009469,0.0,0.0,3
81,2017.0,2.0,0.0,0.0,0.0,0.0,0.0,3
82,2018.0,1.0,1.0,2203.4643084745603,2203.962075188638,0.0,0.0,3
83,2017.0,5.0,0.0,0.0,0.0,0.0,0.0,3
84,2017.0,8.0,0.0,0.0,0.0,0.0,0.0,3
85,2017.0,4.0,0.0,0.0,0.0,0.0,0.0,3
86,2018.0,3.0,0.0,0.0,0.0,0.0,0.0,3
87,2017.0,2.0,0.0,0.0,0.0,0.0,0.0,3
88,2018.0,1.0,0.0,0.0,0.0,0.0,0.0,3
89,2018.0,3.0,0.0,0.0,0.0,0.0,0.0,3
90,2018.0,8.0,0.0,0.0,0.0,0.0,0.0,3
91,2017.0,2.0,3.0,3024.0269389505324,3023.831902786475,0.0,0.0,3
92,2018.0,9.0,0.0,0.0,0.0,0.0,0.0,3
93,2018.0,8.0,0.0,0.0,0.0,0.0,0.0,3
94,2018.0,6.0,0.0,0.0,0.0,0.0,0.0,3
95,2018.0,3.0,0.0,0.0,0.0,0.0,0.0,3
96,2017.0,12.0,5.0,3984.6896333759705,3981.8941081581984,0.0,0.0,4
97,2018.0,10.0,1.0,772.1505610213169,771.7957094806408,0.0,0.0,4
98,2017.0,2.0,0.0,0.0,0.0,0.0,0.0,4
99,2018.0,5.0,3.0,1856.9607247107242,1861.8908703536356,532.7101898874373,96.36531589355292,4
100,2018.0,8.0,0.0,0.0,0.0,0.0,0.0,4
101,2017.0,12.0,0.0,0.0,0.0,0.0,0.0,4
102,2017.0,2.0,0.0,0.0,0.0,0.0,0.0,4
103,2017.0,6.0,4.0,8798.418352242577,8809.600724424627,477.3308059932102,85.3584732271986,4
104,2018.0,12.0,4.0,4540.504750752353,4539.522077358189,0.0,0.0,4
105,2018.0,10.0,4.0,4151.906855235605,4152.184807717058,0.0,0.0,4
106,2018.0,3.0,0.0,0.0,0.0,0.0,0.0,4
107,2017.0,10.0,2.0,4226.43966946011,4229.801067455756,0.0,0.0,4
108,2018.0,3.0,0.0,0.0,0.0,0.0,0.0,4
109,2017.0,3.0,2.0,4089.2417364886787,4087.7640919867194,0.0,0.0,4
110,2018.0,7.0,0.0,0.0,0.0,0.0,0.0,4
111,2018.0,1.0,3.0,6739.009673200251,6748.327901519115,0.0,0.0,4
112,2018.0,12.0,0.0,0.0,0.0,0.0,0.0,4
113,2017.0,7.0,7.0,14378.038580542334,14467.011382706014,0.0,0.0,4
114,2017.0,11.0,0.0,0.0,0.0,0.0,0.0,4
115,2017.0,2.0,3.0,1966.1143435331874,1965.8014685993528,0.0,0.0,4
116,2017.0,5.0,2.0,3193.428136357705,3190.5218098146784,0.0,0.0,4
117,2017.0,8.0,0.0,0.0,0.0,0.0,0.0,4
118,2018.0,7.0,0.0,0.0,0.0,0.0,0.0,4
119,2018.0,8.0,0.0,0.0,0.0,0.0,0.0,4
120,2018.0,7.0,2.0,1289.439714469879,1288.291792488761,0.0,0.0,5
121,2018.0,3.0,2.0,4968.036917216437,4964.789879385656,0.0,0.0,5
122,2018.0,5.0,3.0,6289.103387161102,6284.834934272644,0.0,0.0,5
123,2017.0,3.0,0.0,0.0,0.0,0.0,0.0,5
124,2017.0,1.0,1.0,2374.852393301826,2374.4955459192847,0.0,0.0,5
125,2017.0,6.0,0.0,0.0,0.0,0.0,0.0,5
126,2018.0,9.0,0.0,0.0,0.0,0.0,0.0,5
127,2018.0,3.0,0.0,0.0,0.0,0.0,0.0,5
128,2017.0,4.0,1.0,970.4657707443212,969.8081282452554,428.4790251043748,77.14295819576546,5
129,2017.0,6.0,0.0,0.0,0.0,0.0,0.0,5
130,2018.0,7.0,0.0,0.0,0.0,0.0,0.0,5
131,2018.0,2.0,1.0,2066.597856765379,2067.0202588053094,0.0,0.0,5
132,2017.0,1.0,2.0,2533.0901399083505,2535.9946609528906,0.0,0.0,5
133,2018.0,5.0,0.0,0.0,0.0,0.0,0.0,5
134,2018.0,9.0,0.0,0.0,0.0,0.0,0.0,5
135,2018.0,7.0,0.0,0.0,0.0,0.0,0.0,5
136,2018.0,6.0,5.0,4869.955301531983,4871.807708804466,0.0,0.0,5
137,2017.0,8.0,0.0,0.0,0.0,0.0,0.0,5
138,2018.0,1.0,3.0,2597.885828584533,2599.1516501607375,0.0,0.0,5
139,2018.0,10.0,0.0,0.0,0.0,0.0,0.0,5
140,2017.0,3.0,5.0,4298.188726328845,4301.453197842719,0.0,0.0,5
141,2017.0,11.0,1.0,2347.52759237519,2342.2960943689004,468.59833090120264,84.08920818465943,5
142,2017.0,4.0,3.0,5536.884102493256,5542.422787786112,0.0,0.0,5
143,2017.0,4.0,2.0,2006.3297930535177,2006.486655210764,0.0,0.0,5
144,2018.0,2.0,3.0,6845.714685722367,6844.493192490137,0.0,0.0,6
145,2018.0,8.0,0.0,0.0,0.0,0.0,0.0,6
146,2017.0,6.0,0.0,0.0,0.0,803.6719931523911,144.05221427984847,6
147,2017.0,4.0,1.0,559.3854713933247,552.1088568242524,0.0,0.0,6
148,2017.0,4.0,0.0,0.0,0.0,0.0,0.0,6
149,2017.0,11.0,3.0,4453.643413216998,4451.983089719158,0.0,0.0,6
150,2018.0,5.0,0.0,0.0,0.0,0.0,0.0,6
151,2018.0,10.0,0.0,0.0,0.0,0.0,0.0,6
152,2017.0,11.0,0.0,0.0,0.0,0.0,0.0,6
153,2017.0,6.0,0.0,0.0,0.0,0.0,0.0,6
154,2018.0,2.0,0.0,0.0,0.0,0.0,0.0,6
155,2017.0,1.0,0.0,0.0,0.0,0.0,0.0,6
156,2018.0,8.0,3.0,6081.5363880191335,6079.089828480242,0.0,0.0,6
157,2017.0,4.0,0.0,0.0,0.0,0.0,0.0,6
158,2018.0,8.0,2.0,1803.935360665636,1800.5271504637112,0.0,0.0,6
159,2017.0,3.0,3.0,3858.829614137491,3847.8104492081357,0.0,0.0,6
160,2017.0,11.0,0.0,0.0,0.0,0.0,0.0,6
161,2017.0,10.0,0.0,0.0,0.0,0.0,0.0,6
162,2017.0,1.0,1.0,2233.6516377701078,2234.50659996032,0.0,0.0,6
163,2018.0,11.0,1.0,715.6471933734589,714.435207948803,0.0,0.0,6
164,2017.0,2.0,0.0,0.0,0.0,0.0,0.0,6
165,2017.0,3.0,0.0,0.0,0.0,0.0,0.0,6
166,2017.0,1.0,3.0,6030.465868539325,6018.243330157166,0.0,0.0,6
167,2018.0,9.0,4.0,4048.8787202740064,4047.7008298211367,0.0,0.0,6
168,2018.0,9.0,0.0,0.0,0.0,0.0,0.0,7
169,2018.0,10.0,0.0,0.0,0.0,0.0,0.0,7
170,2018.0,8.0,0.0,0.0,0.0,0.0,0.0,7
171,2018.0,10.0,0.0,0.0,0.0,0.0,0.0,7
172,2018.0,11.0,0.0,0.0,0.0,0.0,0.0,7
173,2018.0,12.0,0.0,0.0,0.0,0.0,0.0,7
174,2018.0,6.0,16.0,9022.67287824896,13641.141471095234,0.0,0.0,7
175,2018.0,2.0,3.0,3239.054815932242,3237.488241358097,0.0,0.0,7
176,2018.0,8.0,0.0,0.0,0.0,0.0,0.0,7
177,2018.0,9.0,0.0,0.0,0.0,0.0,0.0,7
178,2018.0,7.0,5.0,8252.334919859446,8264.970856234911,0.0,0.0,7
179,2018.0,7.0,2.0,1506.7296488126435,1506.9038588363676,0.0,0.0,8
180,2018.0,3.0,0.0,0.0,0.0,0.0,0.0,8
181,2018.0,8.0,0.0,0.0,0.0,0.0,0.0,8
182,2018.0,6.0,5.0,9423.535732114182,9414.270234609605,0.0,0.0,8
183,2018.0,4.0,0.0,0.0,0.0,0.0,0.0,8
184,2018.0,1.0,1.0,842.9534849065845,838.7183057082742,0.0,0.0,8
185,2017.0,3.0,0.0,0.0,0.0,0.0,0.0,8
186,2017.0,10.0,0.0,0.0,0.0,0.0,0.0,8
187,2017.0,3.0,0.0,0.0,0.0,0.0,0.0,8
188,2018.0,3.0,3.0,4316.331895218699,4320.602377366433,0.0,0.0,8
189,2018.0,11.0,3.0,6107.20660008102,6104.43188068201,364.3820034994898,64.78152239972506,8
190,2017.0,5.0,0.0,0.0,0.0,0.0,0.0,8
191,2018.0,7.0,0.0,0.0,0.0,0.0,0.0,8
192,2017.0,5.0,0.0,0.0,0.0,0.0,0.0,8
193,2018.0,7.0,0.0,0.0,0.0,0.0,0.0,8
194,2018.0,2.0,1.0,2022.0589840416421,2024.6963955618853,0.0,0.0,8
195,2018.0,12.0,0.0,0.0,0.0,0.0,0.0,8
196,2017.0,5.0,0.0,0.0,0.0,0.0,0.0,8
197,2018.0,6.0,0.0,0.0,0.0,0.0,0.0,8
198,2017.0,9.0,5.0,8724.792204837988,8726.963741538846,0.0,0.0,8
199,2017.0,4.0,0.0,0.0,0.0,0.0,0.0,8
200,2018.0,12.0,5.0,11703.911928439597,11702.968913413053,0.0,0.0,8
201,2017.0,10.0,0.0,0.0,0.0,0.0,0.0,8
202,2018.0,12.0,0.0,0.0,0.0,0.0,0.0,8
203,2018.0,4.0,0.0,0.0,0.0,0.0,0.0,9
204,2018.0,10.0,0.0,0.0,0.0,0.0,0.0,9
205,2018.0,4.0,0.0,0.0,0.0,0.0,0.0,9
206,2018.0,11.0,1.0,1219.2944683909475,1218.3324749754438,0.0,0.0,9
207,2018.0,4.0,3.0,4751.494615498816,4754.657198619921,0.0,0.0,9
208,2017.0,12.0,0.0,0.0,0.0,0.0,0.0,9
209,2018.0,8.0,0.0,0.0,0.0,0.0,0.0,9
210,2018.0,11.0,0.0,0.0,0.0,0.0,0.0,9
211,2017.0,6.0,0.0,0.0,0.0,0.0,0.0,9
212,2017.0,3.0,0.0,0.0,0.0,0.0,0.0,9
213,2018.0,4.0,2.0,4782.621368696415,4783.332696196281,0.0,0.0,9
214,2018.0,9.0,0.0,0.0,0.0,0.0,0.0,9
215,2018.0,6.0,5.0,3660.028252075099,3641.5886320217805,0.0,0.0,9
216,2017.0,1.0,3.0,4507.728407003306,4479.084522220488,522.0742128885071,93.82494545446333,9
217,2017.0,12.0,0.0,0.0,0.0,0.0,0.0,9
218,2018.0,11.0,1.0,1890.950358081582,1894.2279220885375,0.0,0.0,9
219,2017.0,8.0,4.0,2853.783507122515,2845.4895889654595,0.0,0.0,9
220,2017.0,2.0,2.0,4521.71984610316,4519.826874848415,0.0,0.0,9
221,2018.0,8.0,0.0,0.0,0.0,0.0,0.0,9
222,2018.0,11.0,2.0,4718.285004533508,4719.039146731765,0.0,0.0,9
223,2017.0,3.0,0.0,0.0,0.0,0.0,0.0,9
224,2018.0,12.0,0.0,0.0,0.0,0.0,0.0,9
225,2017.0,5.0,0.0,0.0,0.0,0.0,0.0,9
226,2018.0,12.0,0.0,0.0,0.0,0.0,0.0,9
227,2017.0,12.0,0.0,0.0,0.0,0.0,0.0,10
228,2017.0,1.0,1.0,2175.2077188176245,2175.6702432947322,0.0,0.0,10
229,2017.0,8.0,0.0,0.0,0.0,0.0,0.0,10
230,2017.0,11.0,4.0,2381.315556871911,2378.6325933019825,0.0,0.0,10
231,2018.0,11.0,4.0,5088.425756032873,5086.985524885792,555.3962537703123,100.13904236671672,10
232,2017.0,2.0,0.0,0.0,0.0,0.0,0.0,10
233,2017.0,12.0,0.0,0.0,0.0,0.0,0.0,10
234,2018.0,10.0,2.0,2238.3847672330744,2242.2014055509676,425.14388942190305,76.72874326747842,10
235,2018.0,12.0,4.0,2236.662565975613,2235.51189438283,0.0,0.0,10
236,2018.0,1.0,0.0,0.0,0.0,0.0,0.0,10
237,2017.0,3.0,1.0,1176.4676553928825,1176.5601443530802,0.0,0.0,10
238,2018.0,7.0,4.0,5236.448061781229,5244.0589028365275,0.0,0.0,10
239,2017.0,6.0,0.0,0.0,0.0,0.0,0.0,10
240,2018.0,11.0,1.0,2015.2879570567854,2014.6875576469515,0.0,0.0,10
241,2017.0,10.0,2.0,2467.0172562332505,2460.935204674621,381.95281818697663,68.8092686752823,10
242,2017.0,4.0,0.0,0.0,0.0,0.0,0.0,10
243,2017.0,9.0,1.0,1484.8997276383745,1483.6180823580937,0.0,0.0,10
244,2018.0,2.0,0.0,0.0,0.0,0.0,0.0,10
245,2017.0,10.0,0.0,0.0,0.0,0.0,0.0,10
246,2017.0,1.0,0.0,0.0,0.0,0.0,0.0,10
247,2018.0,3.0,0.0,0.0,0.0,0.0,0.0,10
248,2018.0,5.0,1.0,859.8739955807345,859.9519930390835,0.0,0.0,10
249,2018.0,11.0,1.0,927.7691766682091,927.1105331123027,0.0,0.0,10
250,2017.0,10.0,0.0,0.0,0.0,590.2006067236474,105.79872234292705,10
251,2017.0,6.0,0.0,0.0,0.0,0.0,0.0,11
252,2017.0,1.0,2.0,3407.7408552554757,3404.434918103794,0.0,0.0,11
253,2018.0,4.0,2.0,3313.050654654527,3307.1160974687386,0.0,0.0,11
254,2017.0,8.0,0.0,0.0,0.0,0.0,0.0,11
255,2018.0,12.0,12.0,18420.87729187269,27527.697199238297,0.0,0.0,11
256,2017.0,1.0,3.0,5798.435589214614,5804.595725602776,0.0,0.0,11
257,2017.0,3.0,0.0,0.0,0.0,0.0,0.0,11
258,2018.0,1.0,2.0,4455.588436639628,4456.853936183391,0.0,0.0,11
259,2018.0,9.0,0.0,0.0,0.0,0.0,0.0,11
260,2018.0,11.0,1.0,1270.1132417003553,1267.9630140122788,0.0,0.0,11
261,2018.0,9.0,0.0,0.0,0.0,0.0,0.0,11
262,2017.0,4.0,0.0,0.0,0.0,0.0,0.0,11
263,2018.0,2.0,1.0,1447.230267592432,1445.737695525277,0.0,0.0,11
264,2017.0,10.0,0.0,0.0,0.0,0.0,0.0,11
265,2017.0,7.0,0.0,0.0,0.0,0.0,0.0,11
266,2017.0,11.0,3.0,2985.1699067668,2981.062188819214,0.0,0.0,11
267,2017.0,8.0,5.0,3796.369489763072,3796.6559673745746,0.0,0.0,11
268,2018.0,3.0,0.0,0.0,0.0,0.0,0.0,11
269,2017.0,12.0,0.0,0.0,0.0,0.0,0.0,11
270,2018.0,3.0,0.0,0.0,0.0,0.0,0.0,11
271,2017.0,7.0,3.0,2028.1166865756315,2027.6804770101817,0.0,0.0,11
272,2017.0,1.0,0.0,0.0,0.0,0.0,0.0,11
273,2017.0,12.0,2.0,3468.700985291849,3469.818019116925,0.0,0.0,11
274,2018.0,7.0,4.0,8914.601516624109,8914.150456543106,0.0,0.0,11
275,2017.0,8.0,4.0,7045.860550656365,7036.586575131497,0.0,0.0,12
276,2017.0,8.0,2.0,2089.3204438184603,2089.8742008979334,759.6362626404235,136.68536019486558,12
277,2018.0,9.0,0.0,0.0,0.0,0.0,0.0,12
278,2018.0,5.0,0.0,0.0,0.0,545.7530305334357,98.46621250727206,12
279,2018.0,10.0,0.0,0.0,0.0,516.87893215911,92.78765918406039,12
280,2018.0,9.0,2.0,1511.1686076268868,1509.3713525854791,0.0,0.0,12
281,2017.0,8.0,0.0,0.0,0.0,0.0,0.0,12
282,2017.0,5.0,0.0,0.0,0.0,0.0,0.0,12
283,2017.0,1.0,0.0,0.0,0.0,0.0,0.0,12
284,2017.0,7.0,0.0,0.0,0.0,0.0,0.0,12
285,2018.0,8.0,0.0,0.0,0.0,0.0,0.0,12
286,2017.0,7.0,4.0,2664.3758989287635,2660.930823610158,0.0,0.0,12
287,2017.0,12.0,0.0,0.0,0.0,0.0,0.0,12
288,2017.0,1.0,4.0,9848.076298442295,9854.215627281845,0.0,0.0,12
289,2017.0,5.0,0.0,0.0,0.0,0.0,0.0,12
290,2018.0,12.0,3.0,3954.9758696385675,3951.934527826584,0.0,0.0,12
291,2018.0,2.0,1.0,1370.1822083247598,1368.4274535412726,0.0,0.0,12
292,2018.0,11.0,0.0,0.0,0.0,0.0,0.0,12
293,2017.0,3.0,3.0,2838.3793435769458,2835.308475364795,0.0,0.0,12
294,2017.0,12.0,2.0,3678.789485925095,3680.835226033775,0.0,0.0,12
295,2018.0,1.0,3.0,3793.00651854496,3791.263014277422,0.0,0.0,12
296,2018.0,12.0,5.0,6107.395631124826,6110.920372274454,0.0,0.0,12
297,2018.0,5.0,0.0,0.0,0.0,0.0,0.0,12
298,2017.0,4.0,0.0,0.0,0.0,0.0,0.0,12
299,2018.0,10.0,0.0,0.0,0.0,0.0,0.0,13
300,2017.0,10.0,1.0,1839.4840305015928,1839.7984853419364,0.0,0.0,13
301,2018.0,3.0,0.0,0.0,0.0,0.0,0.0,13
302,2018.0,1.0,0.0,0.0,0.0,0.0,0.0,13
303,2017.0,3.0,0.0,0.0,0.0,0.0,0.0,13
304,2017.0,11.0,3.0,2334.698946937636,2336.144894411482,0.0,0.0,13
305,2017.0,5.0,0.0,0.0,0.0,0.0,0.0,13
306,2018.0,2.0,0.0,0.0,0.0,0.0,0.0,13
307,2017.0,6.0,0.0,0.0,0.0,0.0,0.0,13
308,2018.0,7.0,0.0,0.0,0.0,0.0,0.0,13
309,2017.0,3.0,0.0,0.0,0.0,0.0,0.0,13
310,2017.0,9.0,0.0,0.0,0.0,0.0,0.0,13
311,2017.0,4.0,0.0,0.0,0.0,0.0,0.0,13
312,2017.0,4.0,0.0,0.0,0.0,0.0,0.0,13
313,2017.0,4.0,0.0,0.0,0.0,0.0,0.0,13
314,2017.0,10.0,2.0,1758.8719391664088,1759.8475407572987,0.0,0.0,13
315,2018.0,10.0,0.0,0.0,0.0,0.0,0.0,13
316,2017.0,5.0,0.0,0.0,0.0,0.0,0.0,13
317,2018.0,5.0,0.0,0.0,0.0,0.0,0.0,13
318,2018.0,9.0,0.0,0.0,0.0,0.0,0.0,13
319,2017.0,4.0,0.0,0.0,0.0,0.0,0.0,13
320,2017.0,7.0,4.0,7879.262907348903,7883.851710851,0.0,0.0,13
321,2017.0,2.0,1.0,1095.60914436045,1099.1186553879431,0.0,0.0,13
322,2018.0,4.0,0.0,0.0,0.0,0.0,0.0,13
323,2018.0,11.0,0.0,0.0,0.0,0.0,0.0,14
324,2018.0,9.0,0.0,0.0,0.0,0.0,0.0,14
325,2018.0,9.0,1.0,1708.7199171326351,1709.8392517016898,0.0,0.0,14
326,2018.0,5.0,0.0,0.0,0.0,0.0,0.0,14
327,2018.0,3.0,0.0,0.0,0.0,0.0,0.0,14
328,2018.0,7.0,4.0,4276.434605604238,4272.519303093558,0.0,0.0,14
329,2018.0,9.0,4.0,3035.9539834023976,3035.9715738056207,0.0,0.0,14
330,2018.0,1.0,0.0,0.0,0.0,0.0,0.0,14
331,2017.0,7.0,1.0,1878.0358029557367,1879.7861930859042,0.0,0.0,14
332,2017.0,10.0,0.0,0.0,0.0,0.0,0.0,14
333,2017.0,9.0,1.0,662.9195509742678,662.5296556969248,0.0,0.0,14
334,2017.0,3.0,2.0,2680.338565313926,2669.440589553551,468.3584150036129,84.2695983541691,14
335,2018.0,11.0,3.0,2758.828083958644,2754.237558537715,0.0,0.0,14
336,2018.0,7.0,4.0,4999.691874830677,5005.451259936416,0.0,0.0,14
337,2018.0,3.0,0.0,0.0,0.0,0.0,0.0,14
338,2018.0,3.0,0.0,0.0,0.0,0.0,0.0,14
339,2018.0,5.0,2.0,4940.764076509021,4940.81515361399,0.0,0.0,14
340,2017.0,1.0,3.0,3380.9468455940582,3387.5606256939054,0.0,0.0,14
341,2018.0,5.0,1.0,2237.514434488831,2236.2452084691886,688.1637618649988,123.88632038277018,14
342,2017.0,12.0,0.0,0.0,0.0,0.0,0.0,14
343,2017.0,8.0,4.0,2005.849020678607,2008.4376428315159,0.0,0.0,14
344,2018.0,7.0,0.0,0.0,0.0,0.0,0.0,14
345,2017.0,7.0,0.0,0.0,0.0,0.0,0.0,14
346,2017.0,9.0,0.0,0.0,0.0,0.0,0.0,14
347,2017.0,3.0,0.0,0.0,0.0,0.0,0.0,15
348,2017.0,11.0,1.0,963.6742702055147,963.6808968310884,0.0,0.0,15
349,2017.0,3.0,0.0,0.0,0.0,0.0,0.0,15
350,2018.0,5.0,2.0,2530.0192825991244,2544.7126822609002,434.0890129637421,78.41708248271853,15
351,2017.0,10.0,0.0,0.0,0.0,0.0,0.0,15
352,2017.0,7.0,0.0,0.0,0.0,0.0,0.0,15
353,2017.0,5.0,0.0,0.0,0.0,0.0,0.0,15
354,2017.0,1.0,2.0,1467.723072135232,1462.995848141299,0.0,0.0,15
355,2017.0,11.0,3.0,3463.39644594795,3456.6752109685667,0.0,0.0,15
356,2017.0,2.0,1.0,2376.0320386050457,2376.163773748163,0.0,0.0,15
357,2018.0,11.0,4.0,8818.651923504885,8822.077644109484,0.0,0.0,15
358,2017.0,2.0,1.0,852.3513082830691,858.8851198232827,487.7155039371235,88.52097667831266,15
359,2018.0,10.0,4.0,7983.4389884305265,7971.160343587911,0.0,0.0,15
360,2018.0,11.0,3.0,2991.058083063036,3003.821788581145,0.0,0.0,15
361,2018.0,3.0,4.0,4837.937173829962,4843.877042240176,0.0,0.0,15
362,2018.0,6.0,0.0,0.0,0.0,0.0,0.0,15
363,2018.0,12.0,4.0,2999.6535490278898,2998.638237492742,0.0,0.0,15
364,2018.0,9.0,1.0,1183.9166520159654,1185.6861812770014,396.4640385630177,70.85910419321442,15
365,2017.0,11.0,0.0,0.0,0.0,0.0,0.0,15
366,2018.0,2.0,2.0,4010.323286652486,4009.145948230874,0.0,0.0,15
367,2018.0,10.0,0.0,0.0,0.0,0.0,0.0,15
368,2017.0,5.0,5.0,10878.934862699256,10841.779501163432,0.0,0.0,15
369,2017.0,5.0,2.0,3266.1497731670443,3265.8159274676777,0.0,0.0,15
370,2017.0,1.0,0.0,0.0,0.0,0.0,0.0,15
371,2017.0,12.0,0.0,0.0,0.0,0.0,0.0,16
372,2018.0,9.0,0.0,0.0,0.0,0.0,0.0,16
