loyalty_history_id,activity_id,year,month,total_flights,distance,points_accumulated,points_redeemed,dollar_cost_points_redeemed
28,388296,2018,10,0,0,0.0,0,0
28,389590,2018,11,0,0,0.0,0,0
29,387657,2018,6,20,27380,46530.0,0,0
29,387298,2018,12,15,36975,54552.5,0,0
29,388289,2018,8,8,19582,10028.0,0,0
29,388290,2018,9,4,3920,14250.0,0,0
29,389581,2018,2,6,0,0.0,0,0
29,389502,2018,3,1,4632,4200.5,0,0
29,387613,2018,8,0,0,0.0,0,0
29,388294,2018,2,0,0,0.0,0,0
29,388295,2018,8,0,0,0.0,0,0
29,389526,2018,10,0,0,0.0,0,0
29,388305,2018,12,0,0,0.0,0,0
30,391287,2018,8,8,10480,15720.0,0,0
30,391208,2018,12,15,17985,15876.5,0,0
30,391299,2018,9,8,11580,10800.0,0,0
30,391290,2018,2,6,2972,10053.0,0,0
30,391291,2018,2,0,0,20.0,0,0
30,391302,2018,4,0,0,0.0,0,0
30,391293,2018,8,0,0,0.0,0,0
30,391294,2018,6,0,0,0.0,0,0
30,391295,2018,8,0,0,0.0,0,0
30,391296,2018,10,0,0,0.0,0,0
30,391297,2018,12,0,0,0.0,0,0
31,388293,2018,8,20,40400,10000.0,0,0
31,388294,2018,12,15,16975,24852.5,0,0
31,388295,2018,9,8,19220,10820.0,0,0
31,389306,2018,5,8,2700,10050.0,0,0
31,387107,2018,2,0,0,0.0,0,0
31,388308,2018,3,0,0,0.0,0,0
31,388306,2018,4,0,0,0.0,0,0
31,388924,2018,9,0,0,0.0,0,0
31,389528,2018,8,0,0,0.0,0,0
31,388296,2018,10,0,0,0.0,0,0
31,387107,2018,12,0,0,0.0,0,0
32,388297,2018,8,20,40220,60280.0,0,0
32,387298,2018,12,15,36520,54700.0,0,0
32,391299,2018,9,8,7951,10058.0,0,0
32,391290,2018,9,3,8372,4508.0,379,128
32,388291,2018,2,2,0,0.0,0,0
32,387662,2018,4,1,2100,0.5,0,0
32,388323,2018,5,0,0,0.0,0,0
32,300654,2018,7,0,0,0.0,0,0
32,389535,2018,8,0,0,0.0,0,0
32,388306,2018,11,0,0,0.0,0,0
32,388020,2018,12,0,0,0.0,0,0
33,391287,2018,6,16,10480,15720.0,0,0
33,391288,2018,12,9,8385,2212.5,0,0
33,391299,2018,9,8,7100,10000.0,0,0
33,391290,2018,8,1,8382,4570.0,0,0
33,391291,2018,2,0,0,0.0,0,0
33,391302,2018,4,0,0,0.0,0,0
33,391323,2018,5,0,0,0.0,0,0
33,391294,2018,3,0,0,0.0,0,0
33,391295,2018,10,0,0,0.0,0,0
33,391296,2018,10,0,0,0.0,0,0
33,391297,2018,12,0,0,0.0,0,0
34,388297,2018,8,20,10480,15520.0,0,0
34,388298,2018,12,15,14637,12225.5,0,0
34,391299,2018,8,8,16100,10251.0,0,0
34,388298,2018,9,3,0,50.0,0,20
34,387299,2018,2,0,0,23.0,0,0
34,388305,2018,4,0,0,0.0,0,0
34,388719,2018,5,0,0,0.0,0,0
34,301294,2018,7,0,0,0.0,0,0
34,388305,2018,10,0,0,0.0,0,0
34,391296,2018,10,0,0,0.0,0,0
34,388307,2018,12,0,0,0.0,0,0
35,388297,2018,8,16,10482,15928.0,0,0
35,388068,2018,12,15,36975,54218.5,0,0
35,388299,2018,8,8,17192,15708.0,0,0
35,388290,2018,9,8,8380,10050.0,0,0
35,388301,2018,2,0,0,0.0,0,0
35,388300,2018,3,0,0,0.0,0,0
35,388303,2018,5,0,0,0.0,0,0
35,387294,2018,7,0,0,0.0,0,0
35,389526,2018,8,0,0,0.0,0,0
35,388296,2018,10,0,0,0.0,0,0
35,391307,2018,12,0,0,0.0,0,0
36,391287,2018,6,16,10480,15720.0,0,0
36,391288,2018,12,15,36585,54658.5,0,0
36,391289,2018,8,8,10580,10000.0,0,0
36,391300,2018,2,3,8381,14550.0,0,28
36,391291,2018,9,2,4682,6210.0,0,0
36,391290,2018,4,1,4100,2200.5,0,0
36,391293,2018,4,0,0,0.0,0,0
36,391304,2018,2,0,0,0.0,0,0
36,391205,2018,8,0,0,0.0,0,0
36,392306,2018,10,0,0,0.0,0,0
36,391307,2018,12,0,0,0.0,0,0
37,391287,2018,6,8,10680,15720.0,0,0
37,391288,2018,12,9,8952,15555.5,0,0
37,391299,2018,9,8,10952,15728.0,0,0
37,391290,2018,3,8,0,50.0,0,0
37,391291,2018,2,0,0,0.0,0,0
37,391302,2018,8,0,0,0.0,0,0
37,391293,2018,5,0,0,0.0,0,0
37,391294,2018,9,0,0,0.0,0,0
37,391290,2018,8,0,0,0.0,0,0
37,391296,2018,10,0,0,0.0,0,0
37,391297,2018,12,0,0,0.0,0,0
38,388297,2018,8,16,10461,15408.0,0,0
38,388298,2018,12,15,36585,34536.5,0,0
38,391299,2018,6,4,9584,10056.0,0,0
38,389580,2018,9,1,7100,4570.0,0,0
38,388291,2018,2,0,0,0.0,0,0
38,391290,2018,4,0,0,0.0,0,0
38,391293,2018,5,0,0,0.0,0,0
38,391204,2018,9,0,950,0.0,0,0
38,391296,2018,8,0,0,0.0,0,0
38,391206,2018,10,0,0,0.0,0,0
38,332297,2018,12,0,0,0.0,0,0
39,391287,2018,6,16,10480,15200.0,0,0
39,391288,2018,12,15,8363,6976.5,0,0
39,391289,2018,11,8,13952,10268.0,0,0
39,391290,2018,2,3,8382,4058.0,0,0
39,391291,2018,2,2,4000,0.0,0,0
39,389599,2018,3,1,1800,2900.5,0,0
39,391296,2018,2,0,0,0.0,0,0
39,391294,2018,4,0,0,0.0,0,0
39,391365,2018,8,0,0,0.0,0,0
39,391296,2018,11,0,0,0.0,0,0
39,391297,2018,12,0,0,0.0,0,0
40,391287,2018,8,20,10680,15900.0,0,0
40,391288,2018,12,15,36700,14700.0,0,0
40,391289,2018,5,8,17100,10725.0,0,0
40,391290,2018,9,6,2952,4570.0,0,0
40,391291,2018,2,0,0,0.0,0,0
40,391292,2018,4,3,0,0.0,0,0
40,391293,2018,8,0,0,0.0,0,0
40,391294,2018,7,0,0,0.0,0,0
40,391295,2018,8,0,0,0.0,0,0
40,391286,2018,10,0,0,0.0,0,0
40,391297,2018,12,0,0,0.0,0,0
41,388287,2018,6,16,10700,15900.0,0,0
41,387288,2018,12,15,36585,54236.5,0,0
41,389299,2018,8,8,17100,10059.0,0,0
41,387618,2018,9,0,0,50.0,0,0
41,388719,2018,2,0,0,23.0,0,0
41,389500,2018,3,0,0,0.0,0,0
41,388293,2018,8,0,0,0.0,0,0
41,388294,2018,2,0,0,0.0,0,0
41,388305,2018,8,0,0,0.0,0,0
41,387796,2018,10,0,0,0.0,0,0
41,388297,2018,12,0,0,0.0,0,0
42,391287,2018,6,16,10480,15200.0,0,0
42,391288,2018,12,15,8985,15552.5,0,0
42,388289,2018,4,8,10100,10020.0,0,0
42,391290,2018,8,8,2520,4050.0,0,0
42,391291,2018,2,0,0,0.0,0,0
42,391299,2018,8,0,0,0.0,0,0
42,391293,2018,5,0,0,0.0,0,0
42,391296,2018,7,0,0,0.0,0,0
42,391295,2018,8,0,0,0.0,0,0
42,391296,2018,10,0,0,0.0,0,0
42,391297,2018,12,0,0,0.0,0,0
43,389527,2018,8,20,10980,15200.0,0,0
43,388288,2018,12,15,26705,74792.5,0,0
43,389059,2018,9,8,17100,10850.0,0,0
43,387650,2018,2,8,2702,0.0,0,0
43,388291,2018,4,2,4912,0.0,0,0
43,388302,2018,4,4,0,0.0,0,0
43,388293,2018,4,0,0,0.0,0,0
43,301294,2018,9,0,0,0.0,0,0
43,388328,2018,8,0,0,0.0,0,0
43,388306,2018,10,0,0,0.0,0,0
43,389597,2018,12,0,0,0.0,0,0
44,388297,2018,6,17,10480,15220.0,0,0
44,391298,2018,12,15,36585,54228.5,0,0
44,391289,2018,9,8,3952,10058.5,364,0
44,391290,2018,9,3,0,50.0,0,0
44,391291,2018,2,0,0,0.0,0,0
44,391202,2018,9,0,0,0.0,0,0
44,391293,2018,4,0,0,0.0,0,0
44,391294,2018,7,0,0,0.0,0,0
44,391295,2018,8,0,0,0.0,0,0
44,348306,2018,10,0,0,0.0,0,0
44,391297,2018,12,0,0,0.0,0,0
45,391287,2018,6,16,10480,15520.0,0,0
45,391288,2018,12,15,33985,50200.5,0,0
45,391289,2018,8,4,7220,10800.0,0,0
45,391290,2018,8,8,7362,4538.0,0,0
45,391291,2018,2,0,0,0.0,0,0
45,391291,2018,3,0,0,0.0,0,0
45,391296,2018,5,0,0,0.0,0,0
45,391297,2018,7,0,0,0.0,0,0
45,391295,2018,8,0,0,0.0,0,0
45,391296,2018,10,0,0,0.0,0,0
45,391297,2018,12,0,0,0.0,0,0
46,391287,2018,6,16,10287,15728.0,0,0
46,391288,2018,12,8,8682,4208.0,0,0
46,391289,2018,4,8,11580,14320.0,0,0
46,391290,2018,9,3,8382,12578.0,0,0
46,391291,2018,2,0,0,0.0,0,0
46,391292,2018,4,0,0,0.0,0,0
46,391293,2018,8,0,0,0.0,0,0
46,391294,2018,2,0,0,0.0,0,0
46,391295,2018,8,0,0,0.0,0,0
46,391306,2018,10,0,0,0.0,0,0
46,391107,2018,12,0,0,0.0,0,0
47,381207,2018,8,16,10412,15208.0,0,0
47,388298,2018,12,15,36900,54550.5,0,0
47,388289,2018,2,8,18180,10270.0,0,0
47,388290,2018,8,8,2380,14570.0,0,0
47,388294,2018,3,1,2,0.0,0,0
47,388302,2018,3,1,2100,0.5,0,0
47,389303,2018,8,0,0,0.0,0,0
47,388304,2018,7,0,0,0.0,0,0
47,389505,2018,8,0,0,0.0,0,0
47,388496,2018,11,0,0,0.0,0,0
47,388307,2018,12,0,0,0.0,0,0
48,391287,2018,6,16,10480,15720.0,0,0
48,391288,2018,12,15,36585,54857.5,0,0
48,391289,2018,9,4,4580,10050.0,9,0
48,391290,2018,9,3,7362,14555.0,0,0
48,391291,2018,2,2,3692,6823.0,0,0
48,391292,2018,1,1,2100,0.5,0,0
48,391293,2018,2,0,0,0.0,0,0
48,388304,2018,7,0,0,0.0,0,0
48,391296,2018,8,0,0,0.0,0,0
48,391296,2018,10,0,0,0.0,0,0
48,391207,2018,12,0,0,0.0,0,0
49,391237,2018,6,16,10480,15720.0,0,0
49,391288,2018,12,15,28972,14857.0,0,0
49,391289,2018,9,8,13958,17228.0,0,0
49,391290,2018,2,8,8130,14155.0,0,0
49,391298,2018,2,2,4602,0.0,0,0
49,391290,2018,8,1,9385,2268.5,0,0
49,391303,2018,8,0,0,0.0,0,0
49,332304,2018,2,0,0,0.0,0,0
49,391298,2018,8,0,0,0.0,0,0
49,391326,2018,10,0,0,0.0,0,0
49,391297,2018,12,0,0,0.0,0,0
50,389597,2018,8,20,10240,15200.0,0,0
50,389508,2018,12,15,30975,14832.5,0,61
50,389589,2018,9,8,16100,10825.0,0,0
50,388290,2018,9,1,2380,10050.0,0,0
50,389501,2018,2,0,0,0.0,0,0
50,391292,2018,4,0,0,0.0,0,0
50,391293,2018,4,0,0,0.0,0,0
50,391294,2018,6,0,0,0.0,0,0
50,387295,2018,8,0,0,0.0,0,0
50,391296,2018,10,0,0,0.0,0,0
50,389307,2018,12,0,0,0.0,0,0
51,391287,2018,6,16,10480,15260.0,0,0
51,391208,2018,12,15,16900,18220.0,0,0
51,391289,2018,11,8,13975,15955.0,0,0
51,391290,2018,9,8,7382,10058.0,0,0
51,391291,2018,2,0,0,0.0,0,0
51,391292,2018,4,0,0,0.0,0,0
51,391293,2018,5,0,0,0.0,0,0
51,391294,2018,7,0,0,0.0,0,0
51,391205,2018,8,0,0,0.0,0,0
51,391296,2018,10,0,0,0.0,0,0
51,301297,2018,12,0,0,0.0,0,0
52,391287,2018,6,16,10864,15796.0,0,0
52,391288,2018,12,15,36375,53268.5,0,0
52,391289,2018,9,8,17280,10220.0,0,0
52,391290,2018,4,6,3384,4576.0,0,0
52,391291,2018,11,4,4682,6213.0,0,0
52,391292,2018,2,1,1100,0.5,0,0
52,391293,2018,4,0,0,0.0,0,0
52,391297,2018,2,0,0,0.0,0,0
52,391295,2018,8,0,0,0.0,0,0
52,391296,2018,10,0,0,0.0,0,0
52,391297,2018,12,0,0,0.0,0,0
53,388297,2018,6,16,10920,15980.0,0,0
53,391288,2018,12,15,36975,54859.5,0,0
53,388299,2018,8,8,11585,10356.0,0,0
53,391290,2018,9,3,0,53.0,0,68
53,391299,2018,10,2,6682,0.0,0,0
53,391362,2018,4,4,4685,0.5,0,0
53,391303,2018,8,1,0,0.5,326,0
53,391294,2018,9,0,0,0.0,0,0
53,391295,2018,8,0,0,0.0,0,0
53,391296,2018,10,0,0,0.0,0,0
53,391307,2018,12,0,0,0.0,0,0
54,389507,2018,6,16,18140,15200.0,0,0
54,388298,2018,12,15,33907,12413.5,0,0
54,389089,2018,9,8,985,10658.0,0,0
54,388710,2018,9,8,8380,4720.0,0,0
54,388291,2018,2,6,0,828.0,0,0
54,388303,2018,3,4,4600,0.5,0,0
54,389503,2018,4,0,0,0.0,0,0
54,391304,2018,4,0,0,0.0,0,0
54,391865,2018,8,0,0,0.0,0,0
54,388296,2018,10,0,0,0.0,0,0
54,391297,2018,12,0,0,0.0,0,0
55,388297,2018,8,20,21860,33290.0,0,0
55,389588,2018,12,15,34905,54000.5,0,0
55,389299,2018,4,8,10952,10058.0,0,0
55,388290,2018,9,8,7382,13200.0,0,0
