session_id,user_id,action,action_type,action_detail,device_type,secs_elapsed
130,13,146.01391414172872,2.0,70.09138534048653,6.0,11512.916420607586
131,13,23.0,2.0,17.0,8.0,2459.982693856974
132,13,158.0,7.0,92.0,2.0,219.06959312779568
133,13,74.0,3.0,34.0,6.0,305.5530330787184
134,13,158.0,7.0,92.0,6.0,16151.874323894142
135,13,118.0,3.0,101.0,6.0,4630.599801359735
136,13,154.0,2.0,99.0,6.0,9901.165614473412
137,13,81.0,7.0,99.0,6.0,5155.415272806259
138,13,133.0,7.0,50.0,6.0,896.9901588495919
139,13,116.0,1.0,61.637686458754196,6.0,6162.478045536652
140,14,158.0,0.0,0.0,11.0,223.17498196879814
141,14,158.0,7.0,57.0,6.0,365.4435026393188
142,14,33.104393912866115,6.0,43.249771126521814,6.0,203.91554735699546
143,14,158.0,7.0,57.0,6.0,211.79514621239554
144,14,147.0,7.0,60.0,6.0,1126.007172979791
145,14,21.403036294459845,0.0,0.0,6.0,73.15337069538944
146,14,23.0,2.0,17.0,6.0,1183.1706411320822
147,14,31.984658684609094,1.0,9.577183898014754,6.0,625043.8221890758
148,14,16.0,2.0,20.0,6.0,5014.993259239181
149,14,158.0,7.0,57.0,6.0,1247660.3509690706
150,15,165.0,3.0,78.0,6.0,52.68622787368665
151,15,158.0,7.0,57.0,6.0,335.1098151846195
152,15,154.0,2.0,99.0,8.0,1342.396570980093
153,15,54.0,6.0,24.0,6.0,19368.110660776307
154,15,183.0,6.0,85.0,6.0,48686.92667433726
155,15,94.89754954657313,2.0,50.956450685626066,6.0,120913.24954476977
156,15,19.0,0.0,0.0,6.0,48.55922541928241
157,15,165.0,3.0,78.0,8.0,46.56958786335595
158,15,147.0,6.0,65.0,8.0,143093.7133153967
159,15,82.93868958966256,0.0,0.0,6.0,213385.68084621936
160,16,133.0,7.0,50.0,6.0,1541.495317499151
161,16,78.0,0.0,0.0,6.0,443.9179758091584
162,16,74.0,3.0,34.0,11.0,496.59733632985154
163,16,147.0,7.0,60.0,7.0,2727.8285276757088
164,16,81.0,0.0,0.0,8.0,762.9516912182112
165,16,154.0,2.0,99.0,6.0,3921.1436092879744
166,16,158.0,7.0,57.0,6.0,11368.565272332702
167,16,118.0,3.0,101.0,6.0,1157.9035692825257
168,16,183.0,6.0,88.0,6.0,66347.08796040743
169,16,158.0,7.0,57.0,6.0,22206.527467702657
170,17,147.0,7.0,60.0,8.0,456.4242180383248
171,17,56.0,7.0,26.0,8.0,4276.620989888055
172,17,81.0,7.0,50.0,8.0,213546.34986533935
173,17,158.0,7.0,57.0,11.0,11800.779013406263
174,17,165.0,3.0,78.0,8.0,1856.2715355617413
175,17,31.0,6.0,20.0,8.0,470.040626207806
176,17,165.0,3.0,78.0,8.0,30.739134502448298
177,17,23.0,2.0,17.0,8.0,1470.7015845494855
178,17,132.96577069125496,0.0,0.0,8.0,226.53806498238202
179,17,74.0,3.0,34.0,8.0,377.894726719238
180,18,107.0,3.0,62.0,11.0,40198.655276877114
181,18,158.0,7.0,57.0,6.0,8731.646800286744
182,18,158.0,7.0,57.0,6.0,8133.961657637644
183,18,158.0,7.0,92.0,6.0,7745.240170000743
184,18,54.0,6.0,23.0564031654736,11.0,2122.1102973873117
185,18,165.0,3.0,78.0,6.0,75688.16243990354
186,18,165.0,3.0,78.0,6.0,21.815248527490002
187,18,165.0,3.0,78.0,6.0,35.28244120832116
188,18,178.0,7.0,104.0,6.0,361.72384812253875
189,18,81.0,7.0,99.0,6.0,2906.1496036210874
190,19,183.0,6.0,85.0,6.0,67236.70568903507
191,19,85.29836707257266,0.0,0.0,6.0,22354.44830307221
192,19,118.0,3.0,101.0,6.0,4243.619037293228
193,19,23.0,2.0,17.0,6.0,928.830560503565
194,19,154.0,2.0,99.0,6.0,86187.24362208942
195,19,56.0,7.0,26.0,6.0,8675.866718775469
196,19,74.0,3.0,34.0,6.0,1964.4240804305377
197,19,154.0,2.0,99.0,6.0,39930.83798653706
198,19,31.0,6.0,20.0,8.0,1869.5067623083455
199,19,154.0,2.0,99.0,6.0,2450.912864359467
200,20,153.0,2.0,99.0,11.0,3560.221370848575
201,20,81.0,0.0,0.0,2.0,82.70328908066799
202,20,81.0,3.0,73.59251469738659,11.0,17.918720084354028
203,20,180.86474901385944,3.0,84.0,11.0,606.469449379129
204,20,150.0,3.0,41.0,11.0,73767.5174739755
205,20,158.0,7.0,57.0,6.0,68289.91056630957
206,20,116.0,1.0,62.0,10.0,0.0
207,20,158.0,7.0,57.0,11.0,374.8608898364128
208,20,150.0,3.0,41.0,11.0,6.819472767600711
209,21,81.0,0.0,0.0,6.0,456.7118280089279
210,21,74.0,3.0,34.0,11.0,1632.576412701247
211,21,118.01826888874628,0.0,0.0,6.0,32279.39838712863
212,21,20.17037243653029,0.0,0.0,6.0,53.75333788773676
213,21,49.0,2.0,19.0,6.0,0.0
214,21,74.0,0.0,0.0,6.0,1195.7054202515649
215,21,165.0,3.0,78.0,6.0,297.68519522122364
216,21,133.85764018512265,0.0,0.0,6.0,486.14942205891964
217,22,74.0,3.0,34.0,7.0,3254.5366483256357
218,22,78.0,0.0,0.0,6.0,835.1147017235443
219,22,88.02879130710595,0.0,0.0,6.0,13682.782275703574
220,22,158.0,7.0,57.0,6.0,692.6424939137622
221,22,154.0,2.0,99.0,6.0,13569.127820985766
222,22,54.0,6.0,24.0,6.0,15974.216883225356
223,22,81.0,7.0,99.0,6.0,33295.650276303495
224,22,60.0,7.0,28.0,6.0,7139.344633864354
225,22,74.0,3.0,34.0,6.0,536.4900670717501
226,22,158.0,7.0,57.0,6.0,150.40365417249535
227,23,81.0,0.0,0.0,8.0,743.5680264838475
228,23,183.0,6.0,85.0,8.0,1941.9027329900134
229,23,31.0,6.0,20.0,8.0,744.6446740267935
230,23,81.0,7.0,99.0,8.0,365077.7379623999
231,23,158.0,7.0,56.0,8.0,28466.195490821407
232,23,154.0,2.0,99.0,8.0,3073.2010112514827
233,23,74.0,3.0,34.0,8.0,339.0764790523591
234,23,4.9920407721816185,0.0,0.0,8.0,19140.060577534667
235,23,81.0,7.0,50.0,8.0,753.0892183935337
236,23,23.0,2.0,17.0,8.0,86.97605583405063
237,24,154.0,2.0,99.0,6.0,2041.617608633653
238,24,183.0,6.0,85.0,6.0,3622.908525476204
239,24,97.6020627497457,2.0,52.81249071741379,6.0,41054.21045026501
240,24,49.0,2.0,19.0,6.0,29921.552996835955
241,24,31.0,6.0,20.0,5.0,652.5631006008099
242,24,56.0,7.0,26.0,6.0,1018.6803156032674
243,24,81.0,7.0,50.0,6.0,30029.91096159344
244,24,23.0,2.0,17.0,6.0,823.7421910318641
245,24,147.0,7.0,60.0,6.0,6118.516089920478
246,24,81.0,7.0,99.0,6.0,15303.986094069414
247,25,74.0,3.0,34.0,6.0,664.8611362599826
248,25,158.0,7.0,92.0,2.0,93.31269115109087
249,25,158.0,7.0,92.0,11.0,570.6760578686639
250,25,19.0,0.0,0.0,3.0,131.89526351929473
251,25,6.0,0.0,0.0,11.0,22.864413623458322
252,25,81.0,7.0,48.30415116398102,11.0,3402.1537631359433
253,25,6.0,0.0,0.0,11.0,827.1781738207503
254,25,166.0,3.0,95.0,11.0,7.44621527807906
255,25,158.0,7.0,57.0,11.0,42.453726668073024
256,25,166.0,3.0,95.0,11.0,23954.77384123455
257,26,54.0,6.0,24.0,8.0,13446.898565399955
258,26,23.0,2.0,17.0,8.0,132.95331965664647
259,26,81.86485019473947,0.0,0.0,8.0,21344.354252774003
260,26,31.0,6.0,20.0,6.0,762.0203796401215
261,26,23.0,2.0,17.0,8.0,30.922054101714636
262,26,16.0,2.0,20.0,8.0,4101.194869538831
263,26,158.0,7.0,57.0,8.0,15977.112693825447
264,26,49.0,2.0,19.0,2.0,42389.222250308354
265,26,39.0,7.0,12.0,8.0,1568.686524695193
266,26,154.0,2.0,99.0,5.0,40937.59157021243
267,27,183.0,6.0,85.0,8.0,24.506244859937308
268,27,74.0,3.0,34.0,8.0,654.802189725773
269,27,81.0,7.0,99.0,6.0,1029.9707834851085
270,27,158.0,7.0,57.0,8.0,1259.9402615302477
271,27,19.0,0.0,0.0,8.0,386.2818333252462
272,27,106.93630665642797,0.0,0.0,8.0,162.0173004267973
273,27,118.0,0.0,0.0,8.0,483026.09426034655
274,27,154.0,2.0,99.0,8.0,20029.53145436425
275,27,19.90395087491816,0.0,0.0,8.0,18.998880743731476
276,27,86.01720484838445,0.0,0.0,8.0,42594.97874318017
277,28,158.0,7.0,57.0,8.0,846.9444986633687
278,29,154.0,2.0,99.0,8.0,538.2589205431481
279,29,147.0,6.0,65.0,8.0,22796.064860887494
280,29,158.0,7.0,92.0,8.0,391.07464805331045
281,29,183.0,6.0,85.0,8.0,7272.482682663298
282,29,77.10188455339579,0.0,0.0,8.0,13995.054527367945
283,29,165.0,3.0,78.0,8.0,53.856304646591326
284,29,158.0,7.0,57.0,8.0,1150.8327737182492
285,29,147.0,7.0,60.0,8.0,982.07102459562
286,29,9.0,2.0,14.0,8.0,1104.6685707821666
287,30,158.0,7.0,57.0,6.0,14027.723358737647
288,30,23.0,2.0,17.0,6.0,23.97593708198116
289,30,146.3989981339028,0.0,0.0,6.0,1351.8756737355818
290,30,103.0,6.0,54.4693050554236,2.0,1974.389759326345
291,30,183.0,6.0,85.0,6.0,98822.10906319364
292,30,158.0,7.0,57.0,6.0,166.89635082465904
293,30,54.0,6.0,24.0,6.0,1629.107782402283
294,30,118.0,3.0,101.0,6.0,1400.7041355556557
295,30,87.30651270759505,0.0,0.0,6.0,245245.9332548102
296,30,74.0,3.0,34.0,6.0,61226.28234544219
297,31,74.0,3.0,34.0,8.0,3411.1228031587243
298,31,107.0,0.0,0.0,6.0,107.0842256011232
299,31,118.0,3.0,101.0,6.0,1216.373357110316
300,31,165.0,3.0,78.0,7.0,84.25249995274444
301,31,154.0,2.0,99.0,6.0,7610.557364953456
302,31,165.0,3.0,78.0,6.0,23.373002068944317
303,31,165.0,3.0,78.0,6.0,97.65531371439539
304,31,165.0,3.0,78.0,6.0,368.96418331109055
305,31,49.0,2.0,19.0,11.0,348516.01610590814
306,31,23.0,2.0,17.0,8.0,4252.05710052186
307,32,150.0,3.0,41.0,11.0,153.8650379028316
308,32,49.0,2.0,19.0,11.0,17250.386446786724
309,32,41.51616523911729,2.0,20.0,11.0,16957.287187998336
310,32,153.0,2.0,99.0,11.0,12573.162138063208
311,32,19.0,0.0,0.0,5.0,88.71120930292702
312,32,107.0,0.0,0.0,11.0,11354.478871064372
313,32,56.0,7.0,26.0,11.0,675.1341604275809
314,32,23.0,2.0,17.0,4.0,648.5043368058084
315,32,153.0,2.0,99.0,11.0,730.0564782266473
316,32,158.0,7.0,57.0,2.0,2443.5333652941017
317,33,56.0,7.0,26.0,6.0,1136.0660630112468
318,33,154.0,2.0,99.0,6.0,54314.54311164199
319,33,165.0,3.0,78.0,6.0,120.87755846629301
320,33,154.0,2.0,99.0,6.0,13407.239615857508
321,33,158.0,7.0,57.0,6.0,27618.301545117443
322,33,158.0,7.0,57.0,6.0,7432.306777223558
323,33,23.0,2.0,17.0,6.0,900.4319749109937
324,33,158.0,7.0,57.0,6.0,1621.1069889041592
325,33,158.0,7.0,57.0,6.0,16394.35913588962
326,33,74.0,3.0,34.0,6.0,431.26414494222644
327,34,133.89408824112175,6.0,72.93662377636963,6.0,1156.218071548476
328,34,165.0,3.0,78.0,6.0,65.69207557395728
329,34,118.0,3.0,101.0,6.0,801.8588509962262
330,34,154.0,2.0,99.0,6.0,39287.87255797934
331,34,118.0,3.0,101.0,6.0,1407.2240664126887
332,34,54.0,6.0,24.0,6.0,4983.030523299902
333,34,77.80020179212796,0.0,0.0,6.0,929.525855402609
334,34,23.0,2.0,17.0,6.0,487.00037577216995
335,34,74.0,3.0,34.0,6.0,397.60437924131065
336,34,81.0,7.0,99.0,6.0,8082.020895166032
337,35,183.0,6.0,85.0,6.0,50.93450870889841
338,35,158.0,7.0,57.0,6.0,11186.949950722936
339,35,116.0,1.0,62.0,6.0,17658.46064411764
340,35,118.0,3.0,101.0,6.0,2129.2825473195708
341,35,154.0,2.0,99.0,6.0,17091.018528728295
342,35,154.0,2.0,99.0,6.0,10197.544201580129
343,35,118.0,3.0,101.0,6.0,949.9752307928669
344,35,133.0,0.0,0.0,6.0,457.1035544979208
345,35,183.0,6.0,85.0,6.0,4979.81060980689
346,35,74.0,3.0,34.0,6.0,235.38591376492
347,36,33.18218507694853,6.0,43.14508040867027,11.0,25351.742438779413
348,36,158.0,7.0,57.0,8.0,370.9900565782942
349,36,54.0,6.0,25.13063594660405,8.0,1545.2292393721023
350,36,154.0,2.0,99.0,8.0,1402.7183431201918
351,36,137.5896151118589,0.0,0.0,8.0,5.53094403401105
352,37,23.0,2.0,17.0,8.0,586.4312874310083
353,37,165.0,3.0,78.0,8.0,42.57576184524926
354,37,154.0,2.0,99.0,8.0,9795.656711678841
355,37,154.0,2.0,99.0,8.0,2852.5009745892316
356,37,6.896961571903737,0.0,0.0,8.0,0.0
357,37,74.0,3.0,34.0,8.0,301.95407220979763
358,37,154.0,2.0,99.0,8.0,13784.68779555316
359,37,147.0,7.0,60.0,8.0,1511.2574225336466
360,37,54.0,6.0,24.0,8.0,372879.87379661266
361,37,56.0,0.0,0.0,8.0,763536.6017041047
362,38,158.0,7.0,57.0,8.0,759.3368463664436
363,38,158.0,7.0,57.0,8.0,5968.747354131191
364,38,183.0,6.0,85.0,8.0,30.72785439479753
365,38,142.83480598767179,7.0,67.4588993329186,8.0,2688.1591538019015
366,38,158.0,7.0,57.0,8.0,262.95586518190834
367,38,158.0,7.0,57.0,8.0,2474.8649689780714
368,38,23.0,2.0,17.0,8.0,14.18202538208188
369,38,23.0,2.0,17.0,8.0,65.47764056225367
370,38,133.0,7.0,50.0,8.0,2407.5582932617967
371,38,165.0,3.0,78.0,8.0,56.466407735118615
372,39,158.0,7.0,57.0,6.0,13264.893500241289
373,39,158.0,7.0,57.0,6.0,105457.44662677783
374,39,23.0,2.0,17.0,6.0,2874.425861568803
375,39,118.0,3.0,101.0,6.0,876.2292457501036
376,39,16.0,2.0,20.0,6.0,14511.136673016284
377,39,178.0,7.0,104.0,6.0,13141.864936746922
378,39,23.0,2.0,17.0,6.0,47.37244679256674
379,39,81.0,7.0,50.0,6.0,761.8377403013377
380,39,158.0,7.0,57.0,6.0,78.61012225144678
381,39,22.19076560951519,0.0,0.0,6.0,87.38638081124621
382,40,32.907409259291306,6.0,43.41076913125049,8.0,132623.23339460473
383,40,165.0,3.0,78.0,8.0,78.85287021064939
384,40,154.0,2.0,99.0,8.0,2848.0292047406924
385,40,154.0,2.0,99.0,8.0,4083.7841136647426
386,40,74.0,3.0,34.0,8.0,478.2669932635484
387,40,154.0,2.0,99.0,8.0,8941.81885167798
388,40,31.0,6.0,20.0,8.0,348.63120844342717
389,40,154.0,2.0,99.0,8.0,746.3340161569629
390,40,36.30471960261219,0.0,0.0,8.0,40032.16609745263
391,40,147.0,7.0,60.0,8.0,476.5630533671585
392,41,118.0,3.0,101.0,6.0,88.72851304816305
393,41,118.0,3.0,101.0,6.0,957.4537494823103
394,41,154.0,2.0,99.0,6.0,2024.2355821541807
395,41,31.0,6.0,20.0,6.0,297.94029741006165
396,41,158.0,7.0,57.0,6.0,861.6768997745694
397,41,133.0,0.0,0.0,6.0,543.9305713624682
398,41,49.0,2.0,19.0,6.0,15603.581889796127
399,41,147.0,7.0,60.0,6.0,607.3260261536637
400,41,60.0,7.0,28.0,11.0,4393.179057094894
401,41,165.0,3.0,78.0,6.0,66.62518492971682
402,42,54.0,6.0,24.0,6.0,155673.79875696625
403,42,23.0,2.0,17.0,7.0,2804.232642200776
404,42,81.0,7.0,50.0,6.0,1777.7524088894802
405,42,81.0,7.0,50.0,6.0,29198.314047012256
406,42,154.0,2.0,99.0,6.0,16216.579566447552
407,42,183.0,6.0,85.0,6.0,77430.4886731746
408,42,97.51299000508104,7.0,41.0,6.0,1467.4735317845114
409,42,183.0,6.0,88.0,6.0,48643.277755821
410,42,23.0,2.0,17.0,6.0,755.5372119087207
411,42,98.79287767656666,7.0,41.901523366073874,6.0,12985.476157076379
412,43,4.9269258434951695,0.0,0.0,6.0,14628.550939297096
413,43,165.0,3.0,78.0,6.0,177.82503338438795
414,43,118.0,3.0,101.0,6.0,4536.325279497217
415,43,158.0,7.0,57.0,6.0,458.6968385568094
416,43,31.0,0.0,0.0,6.0,109.16198920604589
417,43,147.0,7.0,60.0,6.0,837.692912498352
418,43,165.0,3.0,78.0,6.0,1436.1235736574265
419,43,56.0,7.0,26.0,6.0,1528.8993718263023
420,43,35.11455225757142,0.0,0.0,6.0,2533.1290308949956
421,44,118.0,3.0,101.0,6.0,1421.7975812361344
422,44,154.0,2.0,99.0,6.0,27946.09768805185
423,44,32.99434407466122,6.0,42.76225838208657,6.0,3278.8593450680655
424,44,158.0,7.0,57.0,6.0,9315.194275902037
425,44,158.0,7.0,57.0,6.0,31391.00573316677
426,44,33.38707624320337,6.0,43.34325972590599,6.0,1010.6123802774016
427,44,118.0,3.0,101.0,6.0,16.410193692075907
428,44,81.0,7.0,50.0,6.0,938.8481590628567
429,44,154.0,2.0,99.0,6.0,17193.72404384297
430,44,118.0,0.0,0.0,6.0,0.0
431,45,74.0,3.0,34.0,10.0,1917.6824520502382
432,45,118.0,3.0,101.0,10.0,171.74927834376638
433,45,154.0,2.0,99.0,10.0,2962.269581508349
434,45,39.0,7.0,12.0,4.0,194497.78757557628
435,45,154.0,2.0,99.0,10.0,1609.4299966054475
436,45,153.0,2.0,99.0,11.0,33274.29154983812
437,45,74.0,3.0,34.0,11.0,1020.9715967990855
438,45,154.0,2.0,99.0,10.0,375142.4016143804
439,45,178.0,7.0,104.0,10.0,1567.132372331595
440,45,183.0,6.0,85.0,10.0,3653.603683125768
441,46,33.10704118797012,6.0,43.17756475767368,8.0,24229.19535023498
442,46,86.65315466634134,0.0,0.0,8.0,29684.457330585385
443,46,74.0,3.0,34.0,8.0,185.26050202724753
444,46,118.0,3.0,101.0,8.0,1207.3740780847218
445,46,165.0,3.0,78.0,8.0,5443.193747908777
446,46,158.0,0.0,0.0,11.0,127.86247881538118
447,46,165.0,3.0,78.0,8.0,127.2536252188979
448,46,23.0,2.0,17.0,8.0,250.93809120543438
449,46,81.0,0.0,0.0,8.0,1915.4795083138622
450,46,36.0537106093481,0.0,0.0,8.0,13602.701552900966
451,47,23.0,2.0,17.0,8.0,700.0583317658256
452,47,118.0,3.0,101.0,8.0,36154.04550674244
453,47,56.0,7.0,26.0,8.0,792.8110938581264
454,47,16.0,2.0,20.0,8.0,9729.695128674031
455,47,158.0,7.0,57.0,3.0,8135.803740931473
456,47,74.0,3.0,34.0,8.0,627.0110261994369
457,47,19.0,0.0,0.0,8.0,20.558779198421604
458,47,81.0,7.0,99.0,8.0,1399.1003790890036
459,48,165.0,3.0,78.0,6.0,399.78267141044796
460,48,23.0,2.0,17.0,6.0,752.3486212610972
461,48,158.0,7.0,57.0,11.0,53.40591031770517
462,48,166.0,3.0,95.0,11.0,96.49109281268059
463,48,60.0,7.0,28.0,6.0,5697.139599168723
464,48,150.0,3.0,94.48762136087836,11.0,22041.696918800095
465,48,158.0,7.0,92.0,11.0,167.02324644441987
466,48,74.0,3.0,34.0,6.0,7289.455872133745
467,48,6.0,0.0,0.0,11.0,40.95904833061626
468,48,56.0,7.0,26.0,11.0,662.4890844628475
469,49,87.47002029324315,0.0,0.0,8.0,36608.46675006834
470,49,68.87898595926961,0.0,0.0,0.0,23081.003411465157
471,49,118.0,3.0,101.0,10.0,2378.016281355186
472,49,154.0,2.0,99.0,8.0,2580.417798505235
473,49,21.429103522900785,0.0,0.0,8.0,54.84329844781616
474,49,165.0,3.0,78.0,8.0,839.5558863519987
475,49,154.0,2.0,99.0,8.0,17400.785640806884
476,49,165.0,3.0,78.0,8.0,1816.956206479351
477,49,165.0,3.0,78.0,8.0,1779.4679200810917
478,49,146.88788827823944,2.0,70.9585957912231,8.0,3309.09922031351
479,50,158.0,7.0,56.0,6.0,21498.515444812147
480,50,158.0,7.0,57.0,6.0,6.521790680536176
481,50,49.0,2.0,19.0,6.0,25680.550855052
482,50,158.0,7.0,57.0,6.0,1068.0897957283814
483,50,81.0,7.0,99.0,6.0,582.5041020010567
