household_id,individual_id,RELATE,SEX,AGE,MARST,RACE,CITIZEN,SPEAKENG,SCHOOL,EDUC,GRADEATT,SCHLTYPE,EMPSTAT,CLASSWKR,INCTOT,DISABWRK
26,677176,1,1,35,0,0,0,2,1,6,0,1,3,2,0,1
26,677177,2,0,5,5,0,0,2,2,1,2,2,0,0,0,0
26,677178,2,1,11,5,0,0,0,0,0,0,0,0,0,0,0
27,605275,0,0,20,0,0,0,2,1,6,0,1,1,2,9,1
27,605276,1,1,29,0,0,0,2,1,7,0,1,3,0,0,1
28,610252,0,0,37,0,6,0,3,1,6,0,1,1,2,1,1
28,610253,1,1,35,0,6,2,3,1,6,0,1,3,2,0,1
28,610254,2,0,11,5,6,0,3,2,2,4,2,0,0,0,0
28,610255,2,1,11,5,6,0,3,2,2,4,2,0,0,0,0
28,610256,2,1,5,5,6,0,3,2,1,3,2,0,0,0,0
29,677172,0,0,25,2,0,0,2,1,6,0,1,1,2,2,1
29,677173,2,0,5,5,0,0,2,2,1,3,2,0,0,0,0
29,677174,2,0,1,5,0,0,0,0,0,0,0,0,0,0,0
30,607271,0,0,10,0,0,0,3,1,6,0,1,1,2,9,1
30,607272,1,1,35,0,0,0,3,1,6,0,1,3,0,0,1
30,607273,2,0,11,5,0,0,3,2,2,4,2,0,0,0,0
30,607274,2,0,13,5,0,0,4,2,2,4,2,0,0,0,0
30,607275,2,0,9,5,0,0,3,2,1,3,2,0,0,0,0
31,678172,0,0,37,0,0,0,2,1,6,0,1,1,2,2,2
31,678173,1,1,31,0,0,0,2,1,6,0,1,3,2,0,1
31,678174,2,0,5,5,0,0,2,2,1,2,2,0,0,0,0
31,678175,2,0,3,5,0,0,0,2,0,3,2,0,0,0,0
32,677272,0,1,85,4,0,0,3,1,6,0,1,3,0,3,2
33,658679,0,0,85,1,0,0,2,1,6,0,1,3,0,3,2
34,630672,0,0,30,0,0,0,2,1,9,0,1,1,2,99,1
34,630673,1,1,35,0,0,0,2,1,9,0,1,3,2,0,1
34,630674,2,0,11,5,7,0,2,2,2,4,3,0,0,0,0
35,607271,0,0,40,0,0,0,3,1,6,0,1,1,2,5,1
35,607272,1,1,35,0,0,0,2,1,6,0,1,3,0,0,1
35,607273,2,1,15,5,0,0,3,2,3,5,2,0,0,0,0
35,607274,2,0,12,5,0,0,3,2,2,4,2,0,0,0,0
35,607275,2,0,9,5,0,0,2,2,1,3,2,0,0,0,0
36,678172,0,0,30,0,0,0,2,1,6,0,1,1,2,1,1
36,678173,1,1,35,0,0,0,2,1,6,0,1,3,2,0,1
36,678174,2,0,5,5,0,0,2,2,1,2,2,0,0,0,0
37,677272,0,1,85,1,0,0,2,1,6,0,1,3,0,3,2
38,658172,0,0,85,0,0,0,2,1,6,0,1,3,0,6,2
38,658173,1,1,78,0,0,0,2,1,6,0,1,3,0,2,2
39,607271,0,0,40,0,0,0,3,1,7,0,1,1,2,19,1
39,607272,1,1,35,0,0,0,2,1,6,0,1,3,0,0,1
39,607273,2,1,11,5,0,0,3,2,2,4,2,0,0,0,0
39,607274,2,0,12,5,0,0,3,2,2,4,2,0,0,0,0
39,607275,2,0,9,5,0,0,2,2,1,3,2,0,0,0,0
40,697175,0,0,30,0,6,0,3,1,6,0,1,1,2,3,1
40,697176,1,1,35,0,6,0,3,2,6,6,2,0,0,0,0
40,697177,2,0,15,5,6,0,3,2,1,5,2,0,0,0,0
41,667272,0,0,85,0,0,0,2,1,6,0,1,3,0,9,2
41,667273,1,1,80,0,0,0,2,1,6,0,1,3,0,2,2
42,684271,0,1,85,4,0,0,2,1,6,0,1,3,0,1,2
43,697175,0,0,30,0,0,0,2,1,6,0,1,1,2,3,1
43,697176,1,1,35,0,0,0,2,1,6,0,1,3,2,0,1
43,697177,2,0,15,5,0,0,3,2,3,5,2,0,0,0,0
43,697178,2,1,11,5,0,0,2,2,1,3,2,0,0,0,0
44,607271,0,0,40,0,0,0,3,1,6,0,1,1,2,99,1
44,607272,1,1,36,0,0,0,2,1,6,0,1,3,0,0,1
44,607273,2,0,15,5,0,0,3,2,3,5,2,0,0,0,0
44,607274,2,1,12,5,0,0,2,2,2,4,2,0,0,0,0
44,607275,2,0,9,5,0,0,2,2,1,3,2,0,0,0,0
45,667272,0,0,85,1,0,0,2,1,6,0,1,3,0,1,2
46,630672,0,0,30,2,5,3,3,2,9,7,3,1,2,51,1
47,667272,0,0,85,0,0,0,2,1,6,0,1,3,0,9,2
47,667273,1,1,80,0,0,0,2,1,6,0,1,3,0,2,2
48,667272,0,0,85,0,0,0,2,1,6,0,1,3,0,6,2
48,667273,1,1,85,0,0,0,2,1,6,0,1,3,0,2,2
49,677170,0,0,35,1,0,0,2,1,6,0,1,1,2,1,1
49,677171,2,0,11,5,0,0,2,2,2,4,2,0,0,0,0
49,677172,2,0,5,5,0,0,2,2,1,2,2,0,0,0,0
50,667272,0,0,85,0,0,0,2,1,6,0,1,3,0,6,2
50,667273,1,1,85,0,0,0,2,1,6,0,1,3,0,2,2
51,667272,0,0,85,0,0,0,2,1,1,0,1,3,0,89,2
51,667273,1,1,80,0,0,0,2,1,6,0,1,3,0,2,2
52,667272,0,0,85,0,0,0,2,1,6,0,1,3,0,3,2
52,667273,1,1,80,0,0,0,2,1,6,0,1,3,0,1,2
53,607271,0,0,40,0,0,0,3,1,6,0,1,1,2,65,1
53,607272,1,1,35,0,0,0,2,1,6,0,1,3,0,0,1
53,607273,2,1,12,5,0,0,2,2,2,4,2,0,0,0,0
53,607274,2,0,11,5,0,0,2,2,1,3,2,0,0,0,0
54,677172,0,0,35,2,0,0,2,1,6,0,1,1,2,6,1
54,677173,2,0,11,5,0,0,2,2,2,4,2,0,0,0,0
54,677174,2,0,4,5,0,0,0,2,1,3,2,0,0,0,0
55,608271,0,0,80,4,0,0,2,1,6,0,1,3,0,9,2
56,637292,0,0,37,0,0,0,2,1,6,0,1,1,2,5,1
56,637293,1,1,35,0,0,0,2,1,6,0,1,3,2,0,1
56,637294,2,1,15,5,0,0,2,2,3,5,2,0,0,0,0
56,637295,2,0,11,5,0,0,2,2,1,3,2,0,0,0,0
56,637296,2,0,9,5,0,0,2,2,1,3,2,0,0,0,0
57,653972,0,0,85,0,0,0,2,1,6,0,1,3,0,2,2
57,653973,1,1,73,0,0,0,2,1,6,0,1,3,0,2,2
58,687172,0,0,35,0,0,0,2,1,6,0,1,1,2,6,1
58,687173,1,1,35,0,7,0,2,1,6,0,1,3,2,0,1
58,687174,2,0,15,5,7,0,2,2,3,5,2,0,0,0,0
58,687175,2,0,11,5,7,0,2,2,2,4,2,0,0,0,0
59,667272,0,0,85,0,0,0,2,1,1,0,1,3,0,3,2
59,667273,1,1,80,0,0,0,2,1,6,0,1,3,0,1,2
60,635141,0,0,38,2,7,0,2,1,6,0,1,1,2,9,1
60,635142,2,0,9,5,7,0,2,2,1,3,2,0,0,0,0
61,648172,0,0,37,0,0,0,2,1,6,0,1,1,2,99,1
61,648173,1,1,35,0,0,0,2,1,6,0,1,3,2,0,1
61,648174,2,0,5,5,0,0,2,2,1,2,2,0,0,0,0
61,648175,2,1,11,5,0,0,2,2,1,3,2,0,0,0,0
62,630172,0,0,30,0,7,0,2,1,9,0,1,1,2,99,1
62,630173,1,1,35,0,7,0,2,1,9,0,1,3,2,0,1
62,630174,2,0,5,5,7,0,2,2,1,2,2,0,0,0,0
63,657272,0,0,85,0,0,0,2,1,6,0,1,3,0,2,2
63,657273,1,1,80,0,0,0,2,1,6,0,1,3,0,2,2
64,677172,0,0,30,0,0,0,2,1,6,0,1,1,2,99,1
64,677173,1,1,35,0,7,0,2,1,9,0,1,3,2,0,1
64,677174,2,0,5,5,7,0,2,2,1,2,2,0,0,0,0
64,677175,2,0,3,5,7,0,0,1,0,0,1,0,0,0,0
65,677172,0,0,30,0,0,0,2,1,6,0,1,1,2,2,2
65,677173,1,1,35,0,7,0,2,1,6,0,1,3,2,0,1
65,677174,2,0,15,5,7,0,2,2,2,5,2,0,0,0,0
65,677175,2,0,11,5,7,0,2,2,2,4,2,0,0,0,0
65,677176,2,0,9,5,7,0,2,2,1,3,2,0,0,0,0
66,618172,0,0,37,0,0,0,2,1,6,0,1,1,2,99,1
66,618173,1,1,35,0,0,0,2,1,9,0,1,1,2,1,1
66,618174,2,0,5,2,0,0,2,2,1,2,2,0,0,0,0
66,618175,2,1,11,5,0,0,2,2,1,3,2,0,0,0,0
67,667272,0,0,85,1,0,0,2,1,6,0,1,3,0,6,2
68,648072,0,0,37,0,0,0,2,1,6,0,1,1,2,99,2
68,648073,1,1,35,0,0,0,2,1,6,0,1,3,2,0,1
68,648074,2,0,5,2,0,0,2,2,1,2,2,0,0,0,0
68,648075,2,1,11,5,0,0,2,2,1,3,2,0,0,0,0
69,677172,0,0,35,1,0,0,2,1,6,0,1,1,2,1,2
69,677173,2,0,11,5,0,0,2,2,2,4,2,0,0,0,0
69,677174,2,0,5,2,0,0,2,2,1,2,2,0,0,0,0
70,667291,0,0,48,0,0,0,2,1,7,0,1,3,2,15,1
70,667292,1,1,35,0,0,0,2,1,6,0,1,3,0,0,1
70,667293,2,1,15,5,0,0,2,2,3,5,2,0,0,0,0
70,667294,2,0,15,5,0,0,2,2,0,2,2,0,0,0,0
71,667272,0,0,85,0,0,0,2,1,1,0,1,3,0,1,2
71,667273,1,1,80,0,0,0,2,1,6,0,1,3,0,1,2
72,697175,0,0,35,1,0,0,2,1,6,0,1,1,2,2,1
72,697176,2,0,11,5,0,0,2,2,2,4,2,0,0,0,0
72,697177,2,0,5,2,0,0,2,2,1,2,2,0,0,0,0
73,667272,0,0,85,1,0,0,2,1,6,0,1,3,0,6,2
74,677172,0,0,35,1,0,0,2,1,6,0,1,1,2,1,1
74,677173,2,0,11,5,0,0,2,2,2,4,2,0,0,0,0
74,677174,2,0,5,5,0,0,2,2,1,2,2,0,0,0,0
75,670272,0,1,56,3,0,0,2,1,6,0,1,1,2,1,1
75,670273,2,0,11,5,0,0,2,2,2,4,2,0,0,0,0
75,670274,2,1,15,5,0,0,2,2,2,5,2,0,0,0,0
76,667272,0,0,85,0,0,0,2,1,6,0,1,3,0,6,2
76,667273,1,1,80,0,0,0,2,1,6,0,1,3,0,2,2
77,667291,0,0,55,0,0,0,2,2,6,6,3,3,2,9,2
77,667292,1,1,56,0,0,0,2,1,6,0,1,3,2,0,1
77,667293,2,1,15,5,0,0,2,2,3,5,2,0,0,0,0
77,667294,2,0,12,5,0,0,2,2,2,4,2,0,0,0,0
78,615256,0,0,29,5,0,0,2,1,6,0,1,1,2,7,1
79,641172,0,0,37,0,0,0,2,1,6,0,1,1,2,99,1
79,641173,1,1,35,0,7,0,2,1,9,0,1,3,2,0,1
79,641174,2,0,5,5,7,0,2,2,1,1,3,0,0,0,0
80,667272,0,0,85,0,0,0,2,1,1,0,1,3,0,6,2
80,667273,1,1,85,0,0,0,2,1,0,0,1,3,0,2,2
81,677172,0,0,35,1,0,0,2,1,6,0,1,1,2,1,1
81,677173,4,0,35,1,0,0,2,1,6,0,1,1,2,1,1
81,677174,2,0,14,5,7,0,2,2,2,5,2,0,0,0,0
81,677175,2,0,11,5,7,0,2,2,2,4,2,0,0,0,0
81,677176,2,0,9,5,7,0,2,2,1,3,2,0,0,0,0
82,615252,0,0,27,0,0,0,2,1,6,0,1,1,2,2,1
82,615253,1,1,21,0,0,0,2,1,6,0,1,3,0,0,1
82,615254,2,0,5,5,0,0,2,2,1,2,2,0,0,0,0
83,667291,0,0,48,0,0,0,3,1,7,0,1,3,2,0,1
83,667292,1,1,36,0,0,0,2,1,6,0,1,3,2,0,1
83,667293,2,1,15,5,0,0,2,2,3,5,2,0,0,0,0
83,667294,2,0,15,5,0,0,2,2,1,5,2,0,0,0,0
84,678172,0,0,37,0,0,0,2,1,6,0,1,1,2,2,2
84,678173,1,1,35,0,0,0,2,1,6,0,1,3,2,0,1
84,678174,2,0,11,5,0,0,2,2,2,4,2,0,0,0,0
84,678175,2,0,11,5,0,0,2,2,1,3,2,0,0,0,0
85,618252,0,0,37,0,0,0,2,1,6,0,1,1,2,1,1
85,618253,1,1,35,0,0,0,2,1,0,0,1,1,2,7,1
85,618254,2,0,15,5,0,0,2,2,3,5,2,0,0,0,0
85,618255,2,0,13,5,0,0,2,2,2,4,2,0,0,0,0
85,618256,2,1,9,5,0,0,2,2,1,3,2,0,0,0,0
86,655572,0,0,85,1,0,0,2,1,6,0,1,3,0,2,2
87,667272,0,0,85,0,0,0,2,1,6,0,1,3,0,6,2
87,667273,1,1,85,0,0,0,2,1,6,0,1,3,0,2,2
88,630172,0,0,30,2,6,0,3,1,6,0,1,1,2,1,1
88,630173,2,1,1,5,6,0,3,2,1,3,2,0,0,0,0
89,607272,0,0,80,0,0,0,2,1,6,0,1,3,0,2,2
89,607273,1,1,80,0,0,0,2,1,6,0,1,3,0,2,2
90,667272,0,0,35,0,0,0,2,2,6,6,3,1,2,9,1
90,667273,1,1,35,0,0,0,2,1,6,0,1,3,2,0,1
90,667274,2,0,5,5,0,0,2,2,0,2,2,0,0,0,0
90,667275,2,0,3,5,0,0,0,2,0,1,3,0,0,0,0
91,677172,0,0,35,1,0,0,2,1,6,0,1,1,2,6,1
91,677173,4,0,35,2,7,0,2,1,6,0,1,1,2,1,1
91,677174,2,0,11,5,7,0,2,2,2,4,2,0,0,0,0
92,687272,0,1,85,0,0,0,3,1,6,0,1,3,0,3,2
92,687273,1,0,80,0,0,0,2,1,6,0,1,3,0,2,2
93,607272,0,0,85,0,0,0,2,1,1,0,1,3,0,2,2
93,607273,1,1,85,0,0,0,2,1,6,0,1,3,0,2,2
94,615256,0,0,29,5,0,0,2,1,6,0,1,1,2,7,1
95,644271,0,1,40,2,0,0,2,1,7,0,1,1,2,7,1
95,644272,2,1,12,5,0,0,2,2,2,4,2,0,0,0,0
96,667272,0,0,85,0,0,0,2,1,6,0,1,3,0,9,2
96,667273,1,1,80,0,0,0,2,1,6,0,1,3,0,1,2
97,677172,0,0,35,1,0,0,2,1,6,0,1,1,2,1,1
97,677173,2,0,11,5,0,0,2,2,2,4,2,0,0,0,0
97,677174,2,0,5,5,0,0,2,2,1,1,3,0,0,0,0
98,618172,0,0,37,0,0,0,2,1,6,0,1,1,2,1,1
98,618173,1,1,35,0,0,0,2,1,6,0,1,1,2,1,1
98,618174,2,0,11,5,0,0,2,2,2,4,2,0,0,0,0
99,667272,0,0,85,0,0,0,2,1,6,0,1,3,0,7,2
99,667273,1,1,85,0,0,0,2,1,6,0,1,3,0,1,2
100,675179,0,0,45,2,0,0,2,1,1,0,1,1,2,9,1
100,675180,2,0,12,5,0,0,2,2,2,4,2,0,0,0,0
100,675181,2,0,15,2,0,0,2,2,2,5,2,0,0,0,0
101,1313692,0,0,38,0,0,0,2,1,8,0,1,1,2,99,1
101,1313693,1,1,35,0,0,0,2,1,9,0,1,3,2,0,1
101,1313694,2,0,1,5,0,0,0,0,0,0,0,0,0,0,0
101,1313695,2,0,5,5,0,0,2,2,0,2,2,0,0,0,0
102,678172,0,0,85,1,0,0,2,1,6,0,1,3,0,1,2
103,667272,0,0,85,0,0,0,2,1,1,0,1,3,0,6,2
103,667273,1,1,80,0,0,0,2,1,0,0,1,3,0,2,2
104,677272,0,1,35,0,0,0,2,1,6,0,1,1,2,9,1
104,677273,1,0,35,0,0,0,2,1,6,0,1,1,2,52,1
104,677274,2,0,5,1,0,0,2,2,1,3,2,0,0,0,0
105,607272,0,0,80,0,0,0,2,1,6,0,1,3,0,99,2
105,607273,1,1,78,0,0,0,2,1,6,0,1,3,0,2,2
106,658572,0,0,85,0,0,0,2,1,7,0,1,3,0,2,2
106,658573,1,1,71,0,0,0,2,1,6,0,1,3,0,2,2
107,697175,0,0,30,0,0,0,2,1,6,0,1,1,2,2,1
107,697176,1,1,35,0,0,0,2,1,9,0,1,3,2,0,1
107,697177,2,0,5,5,0,0,2,2,1,2,2,0,0,0,0
108,658271,0,0,85,0,0,0,2,1,6,0,1,3,0,6,2
108,658272,1,1,78,0,0,0,2,1,6,0,1,3,0,2,2
109,610252,0,0,37,0,6,0,3,1,6,0,1,1,2,1,1
109,610253,1,1,35,0,6,2,3,1,6,0,1,3,2,0,1
109,610254,2,0,11,5,6,0,3,2,2,4,2,0,0,0,0
109,610255,2,1,11,5,6,0,3,2,2,4,2,0,0,0,0
109,610256,2,1,3,5,6,0,0,0,0,0,0,0,0,0,0
110,615256,0,0,39,0,0,0,2,1,6,0,1,1,2,7,1
110,615257,1,1,35,0,0,0,2,1,6,0,1,1,2,7,1
110,615258,2,1,12,5,0,0,2,2,2,4,2,0,0,0,0
110,615259,2,0,11,5,0,0,2,2,2,4,2,0,0,0,0
111,648072,0,0,37,0,0,0,2,1,6,0,1,1,2,99,2
111,648073,1,1,35,0,0,0,2,1,6,0,1,3,2,0,1
111,648074,2,0,5,5,0,0,2,2,1,3,2,0,0,0,0
111,648075,2,1,11,5,0,0,2,2,1,4,2,0,0,0,0
112,615253,0,0,18,0,0,0,3,2,1,3,2,0,0,0,1
112,615254,1,1,18,0,0,0,3,2,1,3,2,0,0,0,0
112,615255,2,0,15,5,0,0,3,2,2,5,2,0,0,0,0
113,667297,0,0,55,0,0,0,2,1,6,0,1,3,2,1,1
113,667298,1,1,55,0,0,0,2,1,6,0,1,3,2,0,1
113,667299,2,0,15,5,0,0,2,2,3,5,2,0,0,0,0
113,667200,2,0,15,5,0,0,2,2,2,5,2,0,0,0,0
114,607272,0,0,80,4,0,0,3,1,7,0,1,3,0,9,2
115,667272,0,0,85,0,0,0,2,1,6,0,1,3,0,3,2
115,667273,1,1,80,0,0,0,2,1,6,0,1,3,0,1,2
116,635142,0,0,30,0,7,0,2,1,6,0,1,1,2,9,1
116,635143,1,1,35,0,7,0,2,1,9,0,1,3,2,0,1
116,635144,2,0,5,5,7,0,2,2,1,2,2,0,0,0,0
116,635145,2,0,2,5,7,0,0,0,0,0,0,0,0,0,0
117,667272,0,0,80,0,0,0,2,1,6,0,1,3,0,3,2
117,667273,1,1,85,0,0,0,2,1,6,0,1,3,0,2,2
118,667272,0,0,85,0,0,0,2,1,1,0,1,3,0,3,2
118,667273,1,1,85,0,0,0,2,1,6,0,1,3,0,4,2
119,678172,0,0,37,0,0,0,2,1,6,0,1,1,2,1,1
119,678173,1,1,31,0,0,0,2,1,6,0,1,3,2,0,1
119,678174,2,0,5,5,0,0,2,2,1,2,2,0,0,0,0
119,678175,2,0,3,5,0,0,0,2,0,1,2,0,0,0,0
120,637292,0,0,38,0,0,0,2,1,6,0,1,1,2,99,1
120,637293,1,1,35,0,0,0,2,1,6,0,1,3,2,0,1
120,637294,2,0,11,5,0,0,2,2,2,4,2,0,0,0,0
120,637295,2,0,11,5,0,0,2,2,1,3,2,0,0,0,0
121,697175,0,0,30,0,6,0,3,1,6,0,1,1,2,2,1
121,697176,1,1,35,0,7,0,3,1,6,0,1,3,2,0,1
121,697177,2,0,5,5,6,0,2,2,1,2,2,0,0,0,0
121,697178,2,1,3,5,6,0,0,1,0,0,1,0,0,0,0
122,667271,0,0,40,0,0,0,2,1,9,0,1,1,2,72,1
122,667272,1,1,35,0,0,0,2,1,6,0,1,3,2,0,1
122,667273,2,1,13,5,0,0,2,2,2,4,2,0,0,0,0
122,667274,2,0,12,5,0,0,2,2,2,4,2,0,0,0,0
123,637292,0,0,37,0,0,0,2,1,6,0,1,1,2,99,1
123,637293,1,1,35,0,0,0,2,1,6,0,1,3,2,0,1
123,637294,2,0,11,5,0,0,2,2,2,4,2,0,0,0,0
123,637295,2,0,11,5,0,0,2,2,1,3,2,0,0,0,0
124,655472,0,0,85,0,0,0,2,1,6,0,1,3,0,7,2
124,655473,1,1,78,0,0,0,2,1,6,0,1,3,0,2,2
125,667272,0,0,85,0,0,0,2,1,6,0,1,3,0,6,2
125,667273,1,1,85,0,0,0,2,1,6,0,1,3,0,2,2
126,637252,0,0,37,0,0,0,2,1,6,0,1,1,2,5,1
126,637253,1,1,35,0,0,0,2,1,6,0,1,3,2,0,1
126,637254,2,0,15,5,0,0,2,2,3,5,2,0,0,0,0
126,637255,2,0,11,5,0,0,2,2,1,3,2,0,0,0,0
126,637256,2,0,9,5,0,0,2,2,1,3,2,0,0,0,0
127,635142,0,0,30,0,7,0,2,1,6,0,1,1,2,1,1
127,635143,1,1,35,0,7,0,2,1,6,0,1,3,0,0,1
127,635144,2,0,11,5,7,0,2,2,2,4,2,0,0,0,0
127,635145,2,0,5,5,7,0,2,2,1,3,2,0,0,0,0
128,687172,0,0,35,0,0,0,2,1,6,0,1,1,2,2,1
128,687173,1,1,35,0,0,0,2,1,6,0,1,3,2,0,1
128,687174,2,0,15,5,0,0,2,2,3,5,2,0,0,0,0
128,687175,2,0,11,5,0,0,2,2,1,3,2,0,0,0,0
129,615256,0,0,29,0,0,0,2,1,6,0,1,1,2,7,1
129,615257,1,1,25,0,0,0,2,1,6,0,1,1,2,7,2
129,615258,2,0,15,5,0,0,2,2,1,2,2,0,0,0,0
129,615259,2,0,7,5,0,0,2,2,1,3,2,0,0,0,0
130,677172,0,0,35,1,0,0,2,1,6,0,1,1,2,1,2
130,677173,4,0,35,2,0,0,2,1,6,0,1,1,2,1,1
130,677174,2,0,11,5,7,0,2,2,2,4,2,0,0,0,0
131,678172,0,0,37,0,0,0,2,1,6,0,1,1,2,1,1
131,678173,1,1,31,0,0,0,2,1,6,0,1,3,2,0,1
131,678174,2,0,5,5,0,0,2,2,1,2,2,0,0,0,0
131,678175,2,0,3,5,0,0,0,2,0,1,3,0,0,0,0
132,667272,0,0,85,0,0,0,2,1,6,0,1,3,0,1,2
132,667273,1,1,85,0,0,0,2,1,6,0,1,3,0,2,2
133,695175,0,0,30,0,0,0,2,1,6,0,1,1,1,1,1
133,695176,1,1,35,0,0,0,2,1,6,0,1,3,2,0,1
133,695177,2,0,11,5,0,0,2,2,2,4,2,0,0,0,0
133,695178,2,0,5,5,0,0,2,2,1,2,2,0,0,0,0
134,605279,0,0,85,1,0,0,2,1,6,0,1,3,0,9,2
135,667272,0,0,85,0,0,0,2,1,1,0,1,3,0,9,2
135,667273,1,1,85,0,0,0,2,1,6,0,1,3,0,2,2
136,667172,0,0,37,0,0,0,2,1,9,0,1,1,2,99,1
136,667173,1,1,35,0,0,0,2,1,9,0,1,3,2,0,1
136,667174,2,0,5,5,0,0,2,2,1,2,2,0,0,0,0
136,667175,2,0,5,5,0,0,2,2,1,5,2,0,0,0,0
137,608271,0,0,40,0,0,0,3,1,6,0,1,1,2,79,1
137,608272,1,1,36,0,0,0,2,1,6,0,1,3,0,0,1
137,608273,2,1,12,5,0,0,2,2,2,4,2,0,0,0,0
137,608274,2,0,11,5,0,0,2,2,1,4,2,0,0,0,0
138,653972,0,0,85,0,0,0,2,1,6,0,1,3,0,2,2
138,653973,1,1,78,0,0,0,2,1,6,0,1,3,0,2,2
