individual_id,RELATE,SEX,AGE,MARST,RACE,CITIZEN,SPEAKENG,SCHOOL,EDUC,GRADEATT,SCHLTYPE,EMPSTAT,CLASSWKR,INCTOT,DISABWRK,household_id
19489,0,1,68,3,0,0,2,1,7,0,1,3,2,10,1,2417671
21625,0,1,65,1,0,0,2,1,7,0,1,3,0,0,1,2418615
21626,2,0,25,3,0,0,2,2,2,4,2,3,2,0,2,2418615
23035,0,0,42,3,0,0,3,1,8,0,1,3,0,4,1,2419217
23036,2,1,12,5,0,0,2,2,2,4,2,0,0,0,0,2419217
23154,0,1,64,3,0,0,2,1,6,0,1,3,0,4,1,2419268
24318,0,0,71,0,0,0,2,1,9,0,1,1,2,13,1,2419788
24319,1,1,65,0,0,0,2,1,6,0,1,1,2,2,1,2419788
26015,0,0,40,3,0,0,2,1,9,0,1,1,1,17,1,2420574
26016,2,0,11,5,0,0,2,2,2,4,2,0,0,0,0,2420574
26017,2,1,9,5,0,0,2,2,1,3,2,0,0,0,0,2420574
27322,7,0,30,1,0,0,2,2,6,6,2,3,2,9,1,2421157
27393,0,1,28,5,0,0,2,1,6,0,1,1,2,6,1,2421187
27394,2,0,8,5,0,0,2,2,1,3,2,0,0,0,0,2421187
28401,0,1,30,0,0,0,2,1,9,0,1,1,2,17,1,2421661
28402,1,0,29,0,2,0,2,1,7,0,1,1,2,14,1,2421661
28620,0,0,63,0,0,0,2,1,6,0,1,3,2,62,1,2421760
28621,1,1,58,0,0,0,2,1,6,0,1,1,1,5,1,2421760
28978,0,0,67,0,0,0,2,1,4,0,1,3,0,7,2,2421949
28979,1,1,64,0,0,0,2,1,6,0,1,3,0,2,1,2421949
28980,5,1,22,5,0,0,2,1,6,0,1,2,2,4,1,2421949
28981,5,1,4,5,7,0,0,2,1,1,2,0,0,0,0,2421949
29108,0,1,58,3,0,0,2,1,6,0,1,3,2,1,1,2422011
29109,2,1,16,5,7,0,2,2,4,5,2,3,0,0,1,2422011
32534,0,0,57,0,0,0,2,1,7,0,1,2,2,26,1,2423722
32535,1,1,53,0,0,0,2,1,7,0,1,1,2,32,1,2423722
33907,0,0,49,0,2,0,2,1,7,0,1,1,2,14,1,2424439
33908,1,1,44,0,2,0,2,1,7,0,1,3,2,0,1,2424439
33909,2,1,24,5,2,0,2,1,7,0,1,1,2,3,1,2424439
33910,5,0,2,5,2,0,0,0,0,0,0,0,0,0,0,2424439
35408,0,1,32,5,0,0,2,1,2,0,1,3,2,0,1,2425183
35409,2,1,3,5,0,0,0,1,0,0,1,0,0,0,0,2425183
35452,0,0,29,0,6,2,3,1,8,0,1,1,2,18,1,2425201
35453,1,1,24,0,0,0,2,1,7,0,1,1,2,1,1,2425201
35454,2,1,2,5,7,0,0,0,0,0,0,0,0,0,0,2425201
35455,2,0,0,5,7,0,0,0,0,0,0,0,0,0,0,2425201
35456,7,1,15,5,7,0,2,2,2,4,2,0,0,0,0,2425201
36786,0,1,55,3,2,0,2,1,7,0,1,1,2,15,1,2425807
38583,7,0,17,1,0,0,2,2,4,5,3,3,0,0,1,2426651
39349,0,0,58,0,0,0,2,1,7,0,1,1,2,6,1,2427014
39350,1,1,53,0,0,0,3,2,7,6,2,1,2,3,1,2427014
39351,2,0,28,3,0,0,2,1,7,0,1,1,2,24,1,2427014
39547,0,0,52,0,0,0,2,1,10,0,1,1,2,24,2,2427105
39548,1,1,53,0,0,0,2,1,10,0,1,1,2,28,2,2427105
39549,2,1,16,5,0,0,2,2,3,5,2,3,0,0,1,2427105
43857,0,1,45,0,0,0,2,1,9,0,1,1,2,13,1,2429105
43858,1,0,40,0,0,0,2,1,9,0,1,1,1,12,1,2429105
43859,2,1,19,5,0,0,2,2,6,6,2,3,2,2,1,2429105
43860,2,1,17,5,0,0,2,2,4,5,3,3,0,0,1,2429105
44458,0,0,66,0,6,2,5,1,0,0,1,1,2,7,1,2429376
44459,1,1,61,0,6,2,5,1,0,0,1,1,2,7,1,2429376
44460,2,0,23,1,6,0,3,1,7,0,1,1,2,8,1,2429376
44461,2,1,22,1,0,0,2,1,6,0,1,3,2,0,1,2429376
44462,5,0,1,5,6,0,0,0,0,0,0,0,0,0,0,2429376
44463,5,1,3,5,6,0,0,1,0,0,1,0,0,0,0,2429376
46052,0,1,28,5,0,1,2,1,10,0,1,1,2,7,1,2430057
46251,0,1,61,4,0,0,2,1,4,0,1,3,0,4,2,2430159
46632,0,0,61,3,0,0,2,1,9,0,1,1,2,27,1,2430341
47339,7,1,85,4,0,0,2,1,6,0,1,3,0,5,2,2430644
47850,0,0,74,4,0,1,2,1,6,0,1,2,0,4,2,2430866
50745,0,0,18,5,6,3,3,1,6,0,1,1,2,16,2,2432145
50746,4,0,34,0,6,3,5,1,10,0,1,1,2,12,2,2432145
50747,4,1,28,0,6,3,4,1,6,0,1,1,2,4,2,2432145
50748,6,1,0,5,6,0,0,0,0,0,0,0,0,0,0,2432145
51430,0,0,45,5,0,0,2,1,7,0,1,3,2,0,1,2432420
54635,0,0,27,0,0,0,2,2,8,6,2,1,2,20,1,2433850
54636,1,1,27,0,0,0,2,1,6,0,1,3,2,8,1,2433850
54637,2,1,2,5,0,0,0,0,0,0,0,0,0,0,0,2433850
56137,0,1,43,5,0,0,2,1,10,0,1,1,2,75,1,2434544
57417,0,1,74,4,0,0,2,1,7,0,1,3,2,0,1,2435248
58347,0,0,40,0,0,0,2,1,7,0,1,1,2,18,1,2435727
58348,1,1,45,0,0,0,2,1,6,0,1,1,2,14,1,2435727
58349,2,1,17,5,0,0,2,2,5,5,2,3,0,0,1,2435727
59671,0,1,41,5,7,0,2,1,6,0,1,1,2,6,2,2436419
59672,2,1,5,5,7,0,2,2,1,2,2,0,0,0,0,2436419
59673,7,0,44,5,0,0,2,1,6,0,1,3,0,0,1,2436419
60854,0,0,37,5,0,0,2,1,4,0,1,3,0,3,2,2437066
60855,7,0,37,5,0,0,2,1,4,0,1,3,0,3,2,2437066
60951,0,0,51,0,0,0,3,1,9,0,1,1,2,32,1,2437115
60952,1,1,47,0,0,0,2,1,7,0,1,3,2,0,1,2437115
60953,2,0,9,5,0,0,2,2,1,3,2,0,0,0,0,2437115
60954,7,1,12,5,0,0,2,2,2,4,2,0,0,0,0,2437115
60955,7,1,26,2,0,0,2,2,6,5,2,2,2,0,2,2437115
60956,7,1,6,5,0,0,2,2,1,3,2,0,0,0,0,2437115
61176,0,0,56,0,0,0,2,1,6,0,1,1,2,25,1,2437222
61177,1,1,54,0,0,0,2,1,8,0,1,3,2,0,1,2437222
61178,2,1,19,5,0,0,2,2,6,6,2,3,1,0,1,2437222
61179,2,0,14,5,0,0,2,2,2,4,2,0,0,0,0,2437222
61180,2,0,9,5,0,0,2,2,1,3,2,0,0,0,0,2437222
61947,0,0,26,5,0,0,2,1,8,0,1,1,2,30,1,2437577
64204,0,1,57,0,0,0,2,1,6,0,1,1,1,20,1,2438480
64205,1,0,58,0,0,0,2,1,2,0,1,1,1,20,1,2438480
64222,0,1,38,3,0,0,2,2,7,6,2,2,0,3,1,2438489
64223,2,0,12,5,0,0,2,2,2,4,2,0,0,0,0,2438489
64224,2,1,10,5,0,0,2,2,1,4,2,0,0,0,0,2438489
64225,2,0,8,5,0,0,2,2,1,3,2,0,0,0,0,2438489
73901,0,0,54,5,5,3,5,1,0,0,1,3,0,3,1,2442303
73902,7,1,39,5,5,2,5,1,0,0,1,3,0,3,2,2442303
74573,0,0,47,0,0,0,2,1,8,0,1,1,2,25,2,2442576
74574,1,1,50,0,0,0,2,1,6,0,1,1,2,6,1,2442576
76335,0,0,26,0,0,2,3,1,6,0,1,1,2,16,1,2443306
76336,1,1,25,0,0,2,3,1,7,0,1,1,2,5,1,2443306
76337,2,1,8,5,0,0,4,2,1,3,2,0,0,0,0,2443306
76338,2,0,2,5,0,0,0,0,0,0,0,0,0,0,0,2443306
76732,0,0,33,5,5,2,3,2,9,7,2,1,2,29,1,2443461
78032,0,0,48,5,0,0,2,1,9,0,1,1,2,52,1,2444014
78717,0,0,30,5,0,0,2,1,9,0,1,3,2,36,1,2444358
78718,7,0,58,5,0,0,2,1,9,0,1,1,2,6,1,2444358
78719,7,0,50,5,0,0,3,1,9,0,1,2,2,5,1,2444358
79180,0,0,70,0,0,0,2,1,10,0,1,3,0,29,1,2444567
79181,1,1,78,0,0,0,2,1,7,0,1,3,0,75,2,2444567
79387,0,1,77,4,0,0,2,1,6,0,1,3,0,8,1,2444673
81404,0,0,58,0,0,0,2,1,10,0,1,1,2,23,1,2445669
81405,1,1,57,0,0,0,2,1,6,0,1,3,0,10,2,2445669
81744,0,0,52,0,0,0,2,1,6,0,1,1,2,18,1,2445838
81745,1,1,53,0,0,0,2,1,6,0,1,3,0,0,1,2445838
81746,2,1,19,5,0,0,2,2,7,6,2,3,2,1,1,2445838
81747,2,0,18,5,0,0,3,2,5,5,2,1,2,0,1,2445838
83865,7,0,26,5,6,0,3,1,6,0,1,1,2,24,1,2446854
84047,0,0,52,0,0,0,2,1,10,0,1,1,1,17,1,2446944
84048,1,1,57,0,0,0,2,1,6,0,1,1,2,25,1,2446944
84990,0,0,38,0,7,2,5,1,3,0,1,1,2,19,1,2447394
84991,1,1,32,0,7,3,1,1,2,0,1,3,0,0,1,2447394
84992,2,1,9,5,0,0,4,2,1,3,2,0,0,0,0,2447394
84993,2,1,8,5,0,0,4,2,1,3,2,0,0,0,0,2447394
84994,2,0,4,5,0,0,0,1,0,0,1,0,0,0,0,2447394
84995,2,1,0,5,0,0,0,0,0,0,0,0,0,0,0,2447394
88567,0,0,47,0,0,0,2,1,9,0,1,1,2,36,1,2449020
88568,1,1,49,0,0,0,2,1,7,0,1,1,2,5,1,2449020
88569,2,1,11,5,0,0,2,2,1,4,2,0,0,0,0,2449020
90141,0,0,82,4,0,0,2,1,4,0,1,3,0,20,1,2449630
90797,0,1,41,3,0,2,4,1,6,0,1,3,0,4,2,2449902
90798,2,0,19,5,0,0,2,1,5,0,1,1,2,5,1,2449902
91194,0,0,34,0,5,2,3,1,9,0,1,1,2,45,1,2450072
91195,1,1,28,0,8,2,3,1,8,0,1,3,2,7,1,2450072
91196,2,0,8,5,5,0,2,2,1,3,2,0,0,0,0,2450072
91197,2,1,1,5,5,0,0,0,0,0,0,0,0,0,0,2450072
91839,0,0,35,0,0,0,2,1,8,0,1,1,2,33,1,2450319
91840,1,1,30,0,0,0,2,1,7,0,1,1,2,10,1,2450319
91841,2,0,4,5,0,0,0,2,1,1,2,0,0,0,0,2450319
91842,2,0,1,5,0,0,0,0,0,0,0,0,0,0,0,2450319
93489,0,1,36,0,0,0,2,1,7,0,1,1,2,17,1,2450954
93490,1,0,37,0,0,0,3,1,6,0,1,1,1,30,1,2450954
93491,2,1,7,5,0,0,2,2,1,3,2,0,0,0,0,2450954
94211,0,1,85,4,0,0,2,1,6,0,1,3,0,0,2,2451255
94722,0,0,24,5,0,0,2,1,7,0,1,1,2,28,1,2451456
94723,7,1,22,5,2,0,2,1,6,0,1,3,2,1,2,2451456
94724,7,0,25,5,2,0,2,1,6,0,1,1,2,4,1,2451456
95602,0,0,18,5,0,0,2,2,6,6,2,1,2,3,1,2451835
95603,7,0,24,5,0,0,2,1,7,0,1,1,2,7,1,2451835
96246,7,1,66,2,2,0,2,1,6,0,1,3,0,5,2,2452095
99962,7,0,52,3,0,0,2,1,8,0,1,3,0,0,1,2453618
100352,0,0,69,0,0,0,2,1,6,0,1,3,0,13,1,2453770
100353,1,1,67,0,0,2,3,1,6,0,1,3,0,2,1,2453770
101170,0,0,47,0,0,0,2,1,9,0,1,1,2,19,1,2454098
101171,1,1,42,0,0,0,2,1,8,0,1,3,1,1,1,2454098
101172,2,0,16,5,0,0,2,2,4,5,2,3,0,0,1,2454098
103927,0,1,49,3,0,0,2,1,7,0,1,1,1,3,2,2455368
103928,7,0,50,3,0,0,3,1,7,0,1,1,1,15,1,2455368
115240,0,1,44,3,0,0,2,1,10,0,1,1,2,18,1,2460765
115241,2,1,22,5,0,0,2,2,7,6,3,3,2,2,1,2460765
115242,2,0,20,5,0,0,2,2,6,6,3,3,2,2,1,2460765
116242,0,0,68,4,0,0,2,1,7,0,1,3,0,18,1,2461221
116243,7,1,60,4,0,0,2,1,7,0,1,1,2,17,1,2461221
120695,0,0,39,0,0,2,2,1,9,0,1,1,2,99,1,2463157
120696,1,1,34,0,0,0,2,1,7,0,1,1,2,0,1,2463157
120697,2,0,8,5,0,0,2,2,1,3,2,0,0,0,0,2463157
120698,2,0,6,5,0,0,2,2,1,2,2,0,0,0,0,2463157
120699,2,0,1,5,0,0,0,0,0,0,0,0,0,0,0,2463157
121291,0,1,50,5,0,0,2,1,7,0,1,1,2,13,1,2463378
123933,0,0,52,4,0,2,3,1,6,0,1,1,1,52,1,2464385
123934,2,1,26,5,0,3,4,1,6,0,1,1,2,6,1,2464385
126698,0,0,53,4,5,3,5,1,7,0,1,1,2,5,1,2465415
126699,2,1,20,5,5,3,3,1,6,0,1,1,2,5,1,2465415
126700,3,1,83,4,5,3,4,1,1,0,1,3,0,3,1,2465415
126888,0,1,50,4,0,0,2,1,9,0,1,1,2,54,1,2465484
127173,0,1,64,3,0,0,2,1,8,0,1,3,2,10,1,2465589
130280,0,1,69,4,0,2,2,1,10,0,1,3,0,33,1,2466720
130990,0,0,27,5,1,0,3,1,6,0,1,1,2,17,1,2466977
130991,2,1,3,5,6,0,0,1,0,0,1,0,0,0,0,2466977
130992,2,1,0,5,6,0,0,0,0,0,0,0,0,0,0,2466977
130993,7,1,23,5,6,0,3,1,6,0,1,1,2,12,2,2466977
131501,0,0,55,0,0,3,2,1,6,0,1,1,2,52,1,2467153
131502,1,1,53,0,0,0,2,1,6,0,1,3,0,0,1,2467153
134247,0,0,44,0,0,0,2,1,3,0,1,1,2,9,1,2468141
134248,1,1,49,0,7,3,4,1,6,0,1,1,2,7,1,2468141
134260,0,0,59,0,0,0,2,1,6,0,1,1,2,40,1,2468145
134261,1,1,58,0,0,0,2,1,7,0,1,1,2,3,1,2468145
135190,0,1,44,3,0,0,2,1,6,0,1,1,2,12,1,2468516
135191,2,0,20,5,0,0,2,1,5,0,1,1,2,2,1,2468516
138280,0,0,65,0,0,0,2,1,7,0,1,3,1,22,1,2469709
138281,1,1,59,0,0,0,2,1,7,0,1,3,2,0,1,2469709
140837,0,0,20,5,0,0,2,1,6,0,1,3,0,0,2,2470815
142655,7,0,40,5,8,0,3,1,5,0,1,1,2,9,1,2471649
145208,0,1,64,3,0,0,2,1,2,0,1,3,0,16,2,2472786
145284,0,1,74,3,0,0,2,1,6,0,1,3,0,7,1,2472821
148370,0,1,24,5,1,0,2,1,6,0,1,1,2,8,1,2474223
148371,2,0,5,5,1,0,2,2,1,3,2,0,0,0,0,2474223
148372,4,0,42,5,1,0,2,1,0,0,1,3,0,4,2,2474223
149139,0,1,28,5,0,0,2,1,6,0,1,3,2,14,1,2474558
149140,2,0,7,5,7,0,5,2,1,3,2,0,0,0,0,2474558
149141,7,0,30,5,1,0,2,1,7,0,1,3,2,16,1,2474558
149915,0,1,21,5,0,0,2,1,6,0,1,1,2,5,1,2474870
149916,7,1,22,5,0,0,2,2,9,7,3,1,2,5,1,2474870
149970,0,0,48,0,0,0,2,1,7,0,1,1,1,20,1,2474898
149971,1,1,51,0,0,0,2,1,9,0,1,1,2,20,1,2474898
149972,2,0,12,5,0,0,2,2,2,4,2,0,0,0,0,2474898
150744,0,0,61,0,0,2,4,1,8,0,1,2,2,0,1,2475253
150745,1,1,56,0,0,2,3,1,9,0,1,2,2,17,1,2475253
150809,0,1,45,5,0,0,2,1,6,0,1,1,2,23,1,2475277
152485,0,0,31,5,0,0,2,1,7,0,1,1,2,11,1,2475951
152486,7,1,26,5,0,0,2,2,9,7,3,1,2,1,1,2475951
154212,0,1,23,0,0,3,5,1,9,0,1,3,0,2,2,2476627
154213,1,0,27,0,0,3,5,1,2,0,1,3,2,10,1,2476627
154214,3,0,48,1,0,3,5,1,2,0,1,3,2,0,1,2476627
154215,2,1,0,5,0,0,0,0,0,0,0,0,0,0,0,2476627
155330,0,0,56,0,0,0,2,1,5,0,1,1,2,12,1,2477085
155331,1,1,56,0,0,0,2,1,3,0,1,3,0,4,1,2477085
155332,2,0,16,4,0,0,2,2,4,5,2,3,0,5,1,2477085
155333,7,0,85,5,0,0,2,1,3,0,1,3,0,9,1,2477085
155436,0,0,35,0,0,0,2,1,10,0,1,1,2,28,1,2477122
155437,1,1,34,0,0,0,2,1,10,0,1,1,2,21,1,2477122
155438,2,1,3,5,0,0,0,2,0,1,3,0,0,0,0,2477122
157791,0,1,84,4,0,0,2,1,5,0,1,3,0,6,1,2478029
160735,0,1,22,5,0,0,2,1,6,0,1,1,2,7,1,2479111
160736,7,0,24,5,6,0,3,1,6,0,1,1,2,8,1,2479111
160768,0,1,70,3,0,0,2,1,6,0,1,3,0,5,1,2479127
161039,0,1,44,0,5,3,3,1,9,0,1,1,2,34,1,2479223
161040,1,0,42,0,5,3,3,1,6,0,1,1,2,5,1,2479223
161041,2,1,15,5,5,0,2,2,3,5,2,0,0,0,0,2479223
161042,2,0,12,5,5,0,2,2,2,4,2,0,0,0,0,2479223
161043,2,1,8,5,5,0,2,2,1,3,2,0,0,0,0,2479223
162762,0,1,30,3,0,0,2,1,6,0,1,1,2,5,1,2479862
162763,7,0,38,3,0,0,2,1,6,0,1,1,2,22,1,2479862
165442,0,0,38,0,1,0,2,1,7,0,1,3,2,11,1,2480820
165443,1,1,37,0,7,0,2,2,7,6,2,3,2,10,1,2480820
165444,2,0,17,5,1,0,2,2,3,5,2,3,0,0,1,2480820
165445,2,1,15,5,1,0,2,2,2,5,2,0,0,0,0,2480820
165446,2,1,8,5,1,0,2,2,1,3,2,0,0,0,0,2480820
165528,0,0,47,0,0,2,5,1,6,0,1,2,2,9,1,2480858
165529,1,1,49,0,0,2,4,1,7,0,1,3,0,5,1,2480858
165530,2,0,20,5,0,2,3,1,6,0,1,1,2,9,1,2480858
165531,2,0,17,5,0,2,3,2,3,5,2,1,2,1,1,2480858
165532,2,1,13,5,0,2,3,2,2,4,2,0,0,0,0,2480858
165533,2,0,8,5,0,0,3,2,1,3,2,0,0,0,0,2480858
165534,3,1,68,4,0,2,4,1,6,0,1,3,0,3,1,2480858
167469,0,0,51,0,0,0,2,1,7,0,1,1,2,25,1,2481659
167470,1,1,46,0,0,0,2,1,8,0,1,1,2,44,1,2481659
167471,2,0,19,5,0,0,2,1,6,0,1,2,2,1,1,2481659
168987,0,1,68,3,0,0,2,1,8,0,1,2,2,6,2,2482278
171673,0,0,73,0,0,0,2,1,9,0,1,3,0,93,1,2483441
171674,1,1,75,0,0,0,2,1,7,0,1,3,0,0,1,2483441
173900,0,0,61,0,0,0,2,1,6,0,1,1,2,31,1,2484441
173901,1,1,58,0,0,0,2,1,6,0,1,1,2,21,1,2484441
174959,0,0,50,0,0,0,2,1,5,0,1,1,2,15,1,2484911
174960,1,1,36,0,0,0,2,1,9,0,1,1,2,11,1,2484911
175882,0,1,43,5,0,0,2,1,9,0,1,1,2,13,1,2485356
178835,7,1,82,3,0,0,2,1,4,0,1,3,0,4,2,2486740
180178,0,0,43,0,0,0,2,1,7,0,1,1,2,27,1,2487357
180179,1,1,51,0,0,0,2,1,7,0,1,3,2,0,1,2487357
180183,7,0,27,1,0,0,2,1,6,0,1,3,2,0,1,2487359
182084,0,0,51,0,0,0,2,1,6,0,1,1,2,29,1,2488181
182085,1,1,46,0,0,0,2,1,9,0,1,1,2,32,1,2488181
182086,3,1,72,4,0,0,2,1,7,0,1,3,0,6,2,2488181
183992,0,0,30,5,0,0,2,1,10,0,1,1,2,12,1,2489026
185211,0,0,42,3,0,0,2,1,7,0,1,1,2,23,1,2489541
185525,0,0,46,4,0,0,2,1,9,0,1,1,1,36,1,2489673
188327,0,1,41,3,0,0,2,1,6,0,1,1,2,31,1,2490682
188328,2,1,10,5,0,0,2,2,2,4,2,0,0,0,0,2490682
188329,2,1,7,5,0,0,2,2,1,3,2,0,0,0,0,2490682
188330,2,0,14,5,0,0,2,2,3,5,2,0,0,0,0,2490682
188975,0,0,69,0,0,0,2,1,10,0,1,1,2,22,1,2490908
188976,1,1,64,0,0,0,2,1,5,0,1,3,0,0,1,2490908
190028,0,0,45,0,6,2,3,1,10,0,1,1,2,33,1,2491277
190029,1,1,44,0,6,3,3,1,8,0,1,3,2,8,2,2491277
190030,2,1,20,5,6,0,3,2,7,6,2,1,2,6,1,2491277
190031,2,0,18,5,6,0,3,2,6,5,2,1,2,1,1,2491277
190402,0,0,47,0,0,0,2,1,7,0,1,1,1,19,1,2491404
190403,1,1,39,0,0,0,2,1,7,0,1,1,2,17,1,2491404
190404,2,1,15,5,0,0,2,2,3,5,2,0,0,0,0,2491404
190405,2,0,10,5,0,0,2,2,1,4,3,0,0,0,0,2491404
191130,0,0,33,0,0,0,2,1,7,0,1,1,2,16,1,2491656
191131,1,1,34,0,6,3,3,1,4,0,1,2,2,0,1,2491656
191132,2,0,15,5,6,0,2,2,4,5,2,0,0,0,0,2491656
191133,2,0,7,5,6,0,2,2,1,3,2,0,0,0,0,2491656
191134,2,0,1,5,6,0,0,0,0,0,0,0,0,0,0,2491656
192150,0,0,36,0,1,0,2,2,9,7,3,1,2,30,1,2491986
192151,1,1,35,0,0,0,2,2,8,6,2,3,0,0,1,2491986
192152,2,1,16,5,7,0,4,2,4,5,2,3,0,0,1,2491986
192153,2,0,12,5,7,0,2,2,2,4,2,0,0,0,0,2491986
192154,2,1,12,5,7,0,2,2,2,4,2,0,0,0,0,2491986
192155,2,1,10,5,7,0,2,2,1,4,2,0,0,0,0,2491986
192156,2,1,8,5,1,0,2,2,1,3,2,0,0,0,0,2491986
192157,2,0,0,5,1,0,0,0,0,0,0,0,0,0,0,2491986
192481,0,1,81,4,6,0,5,1,0,0,1,3,0,4,1,2492100
192482,2,0,47,1,7,0,3,1,7,0,1,3,0,1,1,2492100
192483,2,0,36,5,7,0,3,1,4,0,1,3,2,0,1,2492100
196666,0,0,25,5,0,0,2,1,6,0,1,1,2,17,1,2493714
196667,7,0,25,5,0,0,2,1,9,0,1,1,2,4,1,2493714
197310,0,1,75,4,0,0,2,1,6,0,1,3,1,11,1,2493960
198227,0,0,74,0,0,0,2,1,9,0,1,3,2,15,1,2494319
198228,1,1,74,0,0,0,2,1,6,0,1,3,2,11,1,2494319
198910,0,0,83,0,0,0,2,1,6,0,1,3,0,7,1,2494602
198911,1,1,81,0,0,0,2,1,4,0,1,3,0,1,1,2494602
199257,0,0,44,0,0,2,2,1,9,0,1,1,2,77,1,2494771
199258,1,1,44,0,0,0,2,1,9,0,1,3,2,0,1,2494771
199356,0,0,55,0,0,0,2,1,7,0,1,1,1,17,1,2494811
199357,1,1,56,0,0,0,2,2,7,6,3,1,2,12,1,2494811
201008,0,0,42,0,0,0,2,1,6,0,1,1,2,0,2,2495600
201009,1,1,26,0,0,0,2,1,6,0,1,3,2,0,1,2495600
201010,2,0,17,5,0,0,2,2,4,5,2,3,2,3,1,2495600
201011,2,0,16,5,0,0,2,2,2,5,2,3,0,3,1,2495600
201012,2,1,13,5,0,0,2,2,2,4,2,0,0,0,0,2495600
201013,2,1,10,5,0,0,2,2,1,3,2,0,0,0,0,2495600
201014,2,1,5,5,0,0,2,2,1,2,2,0,0,0,0,2495600
201146,0,1,46,0,0,0,2,1,6,0,1,3,0,0,1,2495658
201147,1,0,47,0,0,0,2,1,6,0,1,1,1,6,1,2495658
201148,2,0,19,5,0,0,2,2,6,5,2,3,2,1,1,2495658
201149,2,1,17,5,0,0,2,2,5,5,2,1,2,0,1,2495658
201427,0,1,63,4,0,0,2,1,6,0,1,1,2,29,1,2495786
201629,0,0,51,0,0,0,2,1,7,0,1,1,2,27,1,2495883
201630,1,1,50,0,0,0,2,1,6,0,1,1,1,45,1,2495883
202231,0,0,38,0,6,3,4,1,5,0,1,3,2,10,2,2496147
202232,1,1,39,0,0,3,5,1,2,0,1,1,2,0,2,2496147
202233,2,1,13,5,6,0,3,2,2,4,2,0,0,0,0,2496147
202234,2,1,9,5,0,0,4,2,1,3,2,0,0,0,0,2496147
202235,2,1,7,5,0,0,4,2,1,3,2,0,0,0,0,2496147
204455,0,0,66,0,0,0,2,1,10,0,1,3,2,85,1,2497224
204456,1,1,68,0,0,0,2,1,9,0,1,3,2,11,1,2497224
204608,0,0,43,0,0,0,2,1,10,0,1,1,2,60,1,2497295
204609,1,1,39,0,0,0,2,1,10,0,1,1,2,99,1,2497295
204610,2,1,16,5,0,0,2,2,4,5,2,3,0,0,1,2497295
204611,2,0,13,5,0,0,2,2,2,4,2,0,0,0,0,2497295
204612,2,1,8,5,0,0,2,2,1,3,2,0,0,0,0,2497295
204613,2,1,8,5,0,0,2,2,1,3,2,0,0,0,0,2497295
204887,0,0,50,5,0,0,2,1,6,0,1,1,1,25,2,2497424
205429,0,0,29,0,0,3,2,1,6,0,1,1,2,11,1,2497685
205430,1,1,21,0,0,0,2,1,6,0,1,3,2,0,1,2497685
212075,0,0,48,0,0,0,2,1,8,0,1,3,2,7,2,2500553
212076,1,1,45,0,0,0,2,1,6,0,1,3,1,10,1,2500553
212534,0,0,41,0,0,3,2,1,8,0,1,1,2,12,1,2500780
212535,1,1,38,0,0,0,2,1,9,0,1,1,2,12,1,2500780
212536,2,1,12,5,0,0,2,2,2,4,2,0,0,0,0,2500780
212537,2,0,6,5,0,0,2,2,0,2,2,0,0,0,0,2500780
214668,0,0,45,0,0,2,2,1,9,0,1,1,2,35,1,2501800
