household_id,FARM,OWNERSHP,ACREHOUS,TAXINCL,PROPINSR,COSTELEC,VALUEH,ROOMS,PLUMBING,PUMA
2445838,0,1,1,1,59,8,35,5,2,10
2446854,0,0,0,0,0,0,99,0,0,10
2446944,0,1,1,1,28,11,18,5,2,10
2447394,0,2,1,0,0,99,99,3,2,10
2449020,0,1,1,1,50,6,35,6,2,11
2449630,0,1,1,0,59,6,8,6,2,11
2449902,0,2,0,0,0,4,99,4,2,11
2450072,0,1,1,2,42,5,27,3,2,11
2450319,0,1,1,1,35,12,35,6,2,11
2450954,0,1,1,2,59,9,35,7,2,11
2451255,0,2,1,0,0,7,99,4,2,12
2451456,0,2,0,0,0,7,99,5,2,12
2451835,0,2,0,0,0,99,99,6,2,12
2452095,0,0,0,0,0,0,99,0,0,12
2453618,0,0,0,0,0,0,99,0,0,12
2453770,0,1,1,0,33,4,18,5,2,12
2454098,0,2,1,0,0,4,99,5,2,12
2455368,0,1,1,1,59,12,35,3,2,13
2460765,1,2,2,0,0,12,99,7,2,9
2461221,0,1,1,1,59,7,45,7,2,9
2463157,0,1,1,2,59,26,27,6,2,15
2463378,0,1,1,2,30,4,8,7,2,15
2464385,0,1,1,1,40,18,9,5,2,15
2465415,0,2,0,0,0,3,99,5,2,15
2465484,0,1,1,2,48,4,35,7,2,15
2465589,0,1,1,0,59,7,18,8,2,15
2466720,0,1,1,0,52,99,16,4,2,16
2466977,0,2,0,0,0,3,99,4,2,16
2467153,0,1,1,2,45,10,13,6,2,16
2468141,0,2,0,0,0,3,99,4,2,16
2468145,0,1,1,2,59,7,22,9,2,16
2468516,0,2,0,0,0,12,99,5,2,17
2469709,0,1,1,0,25,4,22,5,2,17
2470815,0,2,0,0,0,99,99,1,1,18
2471649,0,0,0,0,0,0,99,0,0,18
2472786,0,1,1,2,39,1,4,4,2,18
2472821,0,1,1,0,42,3,9,4,2,18
2474223,0,2,1,0,0,99,99,5,2,19
2474558,0,2,1,0,0,3,99,4,2,19
2474870,0,2,1,0,0,6,99,5,2,19
2474898,0,1,1,2,45,15,13,6,2,19
2475253,0,1,1,1,59,6,18,5,2,19
2475277,0,1,1,1,59,12,22,8,2,19
2475951,0,2,1,0,0,12,99,8,2,20
2476627,0,2,0,0,0,3,99,1,2,20
2477085,0,2,1,0,0,10,99,8,2,20
2477122,0,1,1,2,59,5,13,5,2,20
2478029,0,1,1,0,36,6,7,4,2,20
2479111,0,2,0,0,0,4,99,4,2,21
2479127,0,2,1,0,0,6,99,3,2,21
2479223,0,1,1,2,59,28,13,3,2,21
2479862,0,1,1,2,59,7,16,5,2,21
2480820,0,1,1,2,16,8,5,5,2,21
2480858,0,1,1,2,59,0,13,5,2,21
2481659,0,1,1,1,59,19,11,7,2,22
2482278,0,1,1,1,26,1,16,8,2,22
2483441,0,1,1,1,59,25,35,7,2,24
2484441,0,1,1,2,59,8,9,6,2,24
2484911,0,1,1,1,35,3,11,6,2,24
2485356,0,2,0,0,0,1,99,5,2,24
2486740,0,0,0,0,0,0,99,0,0,24
2487357,0,1,1,2,50,9,13,4,2,23
2487359,0,0,0,0,0,0,99,0,0,23
2488181,0,1,1,1,59,8,35,7,2,23
2489026,0,1,1,2,59,6,27,4,2,23
2489541,0,2,1,0,0,24,99,6,2,23
2489673,0,1,1,1,59,11,27,8,2,23
2490682,0,2,0,0,0,3,99,4,2,25
2490908,0,1,1,2,39,23,11,7,2,25
2491277,0,1,1,2,59,7,11,5,2,25
2491404,0,1,1,0,40,12,9,5,2,25
2491656,0,2,1,0,0,12,99,6,2,25
2491986,0,1,1,2,54,10,18,9,2,25
2492100,0,2,0,0,0,6,99,2,2,25
2493714,0,2,0,0,0,6,99,2,2,26
2493960,0,2,1,0,0,0,99,4,2,26
2494319,1,1,2,0,59,10,22,6,2,26
2494602,0,1,1,0,43,10,27,6,2,27
2494771,0,1,1,1,59,26,35,9,2,27
2494811,0,1,1,1,59,24,22,6,2,27
2495600,0,2,0,0,0,9,99,6,2,27
2495658,0,2,1,0,0,99,99,3,2,27
2495786,0,1,1,1,59,11,27,8,2,27
2495883,0,1,1,1,59,8,27,6,2,27
2496147,0,2,1,0,0,6,99,1,2,27
2497224,0,1,1,1,59,23,22,5,2,27
2497295,0,1,1,1,59,21,45,9,2,27
2497424,0,2,1,0,0,2,99,7,2,27
2497685,0,2,1,0,0,1,99,3,2,27
2500553,0,1,1,2,40,9,9,5,2,29
2500780,0,1,1,1,57,15,11,4,2,29
2501800,0,1,1,1,43,12,27,8,2,29
2501863,0,2,0,0,0,8,99,4,2,29
2502462,0,1,1,2,59,24,16,7,2,29
2502693,0,2,2,0,0,15,99,3,2,29
2502893,0,1,1,0,52,4,22,6,2,29
2502957,0,1,1,2,46,17,18,5,2,29
2503244,0,1,1,1,38,8,1,3,2,29
2504857,0,1,1,0,45,14,3,4,2,30
2506392,0,2,1,0,0,99,99,3,2,30
2506412,0,1,1,0,40,7,8,1,2,30
2507285,0,1,1,2,35,7,22,6,2,30
2507924,0,2,1,0,0,5,99,4,2,30
2509046,0,1,1,0,50,6,8,5,2,30
2511300,0,2,1,0,0,6,99,4,2,88
2511735,0,2,0,0,0,7,99,4,1,88
2513542,0,1,1,1,59,9,35,8,2,89
2513554,0,1,1,1,37,15,13,7,2,89
2513949,0,1,1,1,48,12,13,5,2,89
2514183,0,1,2,0,59,12,27,6,2,89
2514866,0,1,1,1,59,15,27,7,2,89
2515963,0,2,1,0,0,0,99,5,2,89
2516179,0,1,1,0,59,19,8,6,2,31
2516428,0,2,1,0,0,8,99,5,2,31
2516544,0,1,1,0,34,1,1,4,2,31
2516889,0,2,0,0,0,4,99,3,2,31
2517878,0,1,1,2,30,5,6,2,2,31
2517883,0,2,0,0,0,0,99,3,2,31
2518607,0,1,1,2,50,12,22,6,1,32
2522143,0,1,1,1,50,19,13,8,2,33
2522867,0,1,1,2,40,10,11,2,2,33
2523007,0,1,1,2,59,12,22,9,2,33
2523404,0,1,1,2,46,12,11,4,2,34
2523438,0,1,1,1,40,8,16,6,2,34
2523582,0,1,1,1,59,8,13,6,2,34
2524033,0,1,1,0,39,10,9,4,2,34
2524413,0,0,0,0,0,0,99,0,0,34
2524667,0,1,1,1,55,13,16,6,2,34
2525249,0,2,0,0,0,0,99,5,2,34
2525384,0,0,0,0,0,0,99,0,0,34
2525537,0,1,1,0,40,5,16,5,2,34
2526617,0,1,1,0,59,12,9,5,2,66
2526957,0,2,1,0,0,17,99,6,2,66
2527344,0,2,0,0,0,0,99,2,2,66
2528066,0,1,1,1,30,9,13,5,2,66
2528599,0,1,1,1,56,18,22,7,2,66
2528707,0,0,0,0,0,0,99,0,0,66
2529142,0,1,1,0,40,4,13,6,2,66
2529933,0,2,1,0,0,34,99,6,2,66
2530584,0,1,1,0,24,5,2,5,2,67
2531868,0,1,1,0,57,9,9,5,2,67
2532094,0,2,0,0,0,6,99,5,2,67
2532218,0,2,1,0,0,5,99,1,2,67
2532317,0,1,1,2,48,0,13,5,2,67
2533371,0,1,2,1,59,24,87,7,2,68
2534227,0,0,0,0,0,0,99,0,0,68
2535532,0,1,1,2,30,6,27,6,2,35
2535779,0,1,1,1,59,0,16,7,2,35
2536735,0,1,1,2,59,17,16,7,2,35
2537592,0,1,1,0,59,5,45,7,2,36
2538350,0,1,1,1,59,4,18,7,2,36
2538839,0,1,1,2,59,11,11,7,2,36
2538888,0,1,1,1,59,12,27,7,2,36
2541424,0,1,1,1,59,12,87,9,2,38
2541505,0,1,1,1,59,10,35,6,2,38
2541978,0,2,0,0,0,3,99,4,2,38
2542152,0,1,1,1,59,22,45,7,2,38
2542669,0,1,1,1,59,20,45,7,2,38
2542876,0,0,0,0,0,0,99,0,0,38
2543079,0,1,1,0,59,6,45,9,2,38
2544236,0,1,1,0,59,7,45,5,2,38
2545160,0,1,1,1,59,7,45,7,2,39
2546406,0,1,1,2,59,5,13,7,2,39
2546757,0,1,1,1,59,20,99,9,2,39
2547701,0,1,1,1,55,11,35,8,2,40
2550605,0,1,1,0,34,10,1,5,2,41
2550609,0,2,1,0,0,13,99,3,2,41
2550793,0,1,1,2,59,8,18,6,2,41
2550813,0,2,0,0,0,12,99,3,2,41
2551610,0,1,1,0,59,12,22,6,2,42
2551945,0,2,1,0,0,12,99,5,2,42
2553263,0,2,0,0,0,1,99,2,2,43
2553402,0,1,0,1,59,5,87,4,2,43
2554178,0,1,0,1,59,0,62,4,2,43
2554765,0,2,0,0,0,2,99,3,2,43
2554835,0,2,1,0,0,6,99,2,2,43
2555574,0,2,0,0,0,15,99,4,2,43
2555842,0,2,0,0,0,1,99,2,2,43
2556504,0,2,0,0,0,15,99,5,2,44
2557081,0,2,0,0,0,1,99,4,2,44
2559542,0,0,0,0,0,0,99,0,0,45
2561026,0,2,1,0,0,4,99,2,2,45
2561363,0,1,1,1,50,7,87,8,2,46
2561937,0,1,1,1,30,3,87,4,2,46
2562103,0,2,0,0,0,2,99,3,2,46
2562676,0,2,0,0,0,99,99,2,2,46
2563203,0,1,1,0,59,4,45,7,2,46
2564156,0,2,0,0,0,2,99,1,2,47
2564356,0,1,1,1,50,6,45,2,2,47
2565396,0,1,1,0,49,3,62,7,2,47
2566036,0,1,1,1,36,1,35,5,2,48
2566827,0,1,1,1,59,14,62,5,2,48
2566922,0,1,1,0,45,6,35,7,2,48
2567664,0,1,1,1,59,7,87,9,2,48
2568807,0,1,1,1,40,18,27,9,2,49
2569037,0,1,0,1,59,10,99,8,2,49
2569077,0,1,1,1,59,4,35,2,2,49
2569085,0,1,1,0,50,0,35,5,2,49
2569222,0,1,1,1,50,7,35,7,2,50
2571245,0,1,1,0,49,10,45,4,2,50
2573240,0,1,1,1,50,4,35,7,2,51
2573438,0,2,0,0,0,99,99,2,2,51
2573916,0,1,1,1,59,18,87,8,2,52
2574036,0,2,0,0,0,3,99,4,2,52
2576079,0,2,0,0,0,5,99,2,2,53
2576128,0,0,0,0,0,0,99,0,0,53
2576722,0,2,0,0,0,12,99,4,2,53
2577903,0,2,0,0,0,6,99,2,2,53
2578175,0,2,0,0,0,2,99,3,2,53
2578806,0,1,1,1,59,12,87,8,2,54
2580324,0,2,0,0,0,4,99,3,2,54
2580722,0,1,1,0,59,4,62,7,2,54
2581000,0,1,1,1,59,6,99,7,2,55
2581676,0,1,1,0,59,6,99,6,2,55
2581931,0,1,1,2,59,57,87,5,2,55
2582387,0,1,1,2,59,17,13,7,2,55
2582579,0,1,1,1,59,20,99,8,2,55
2583049,0,1,0,1,59,10,35,9,2,56
2583333,0,2,0,0,0,9,99,2,2,56
2583624,0,2,0,0,0,3,99,2,2,56
2583676,0,0,0,0,0,0,99,0,0,56
2583951,0,1,1,1,59,12,62,6,2,56
2584847,0,0,0,0,0,0,99,0,0,56
2584876,0,1,0,1,59,99,45,7,2,56
2584900,0,2,0,0,0,2,99,2,2,56
2585192,0,1,1,1,59,6,87,7,2,56
2585567,0,1,0,0,50,2,22,4,2,56
2586367,0,2,0,0,0,99,99,2,2,57
2586432,0,2,0,0,0,12,99,2,2,57
2587246,0,1,1,2,50,1,16,3,2,57
2588162,0,2,0,0,0,99,99,2,2,57
2588203,0,2,0,0,0,2,99,2,2,57
2588294,0,1,1,1,59,15,22,6,2,57
2590146,0,1,1,1,59,3,35,6,2,58
2591184,0,1,1,2,59,12,35,5,2,58
2591424,0,1,1,1,59,4,62,8,2,58
2591835,0,2,0,0,0,2,99,4,2,58
2592993,0,2,0,0,0,5,99,2,2,59
2593745,0,2,0,0,0,4,99,4,2,59
2594524,0,2,1,0,0,4,99,5,2,59
2595227,0,1,1,2,55,7,27,4,2,60
2596495,0,1,1,0,39,3,27,5,2,60
2596927,0,2,1,0,0,99,99,6,2,60
2597764,0,1,1,1,59,10,45,6,2,61
2598040,0,1,1,2,48,12,22,3,2,61
2598942,0,1,0,1,59,46,99,5,2,61
2598977,0,1,1,0,59,5,35,6,2,61
2599034,0,1,1,1,59,10,27,6,2,61
2599991,0,1,1,1,48,27,35,6,2,61
2600750,0,2,0,0,0,2,99,4,2,62
2600953,0,1,1,1,50,6,22,5,2,62
2604814,0,2,1,0,0,5,99,7,2,64
2605744,0,1,1,1,30,4,18,2,2,64
2606170,0,1,1,1,59,6,62,8,2,64
2606897,0,1,1,1,50,11,35,6,2,64
2607217,0,1,1,1,59,12,87,9,2,64
2607273,0,1,1,2,45,4,45,4,2,64
2608815,0,2,1,0,0,12,99,4,2,65
2609406,0,1,1,1,59,28,87,6,2,65
2610131,0,1,1,1,59,14,45,8,2,65
2610921,0,2,1,0,0,8,99,5,2,69
2611203,0,2,0,0,0,3,99,3,2,69
2611408,0,1,1,1,15,8,35,5,2,69
2611420,0,1,1,0,59,1,87,8,2,69
2611558,0,1,1,1,59,10,62,7,2,69
2613140,0,1,1,1,36,99,27,5,2,69
2613186,0,0,0,0,0,0,99,0,0,69
2613541,0,2,0,0,0,3,99,3,2,69
2613624,0,2,0,0,0,2,99,1,2,69
2613665,0,1,1,0,48,3,45,5,2,69
2614019,0,1,1,1,59,8,99,4,2,69
2614937,0,2,0,0,0,0,99,2,2,69
2615334,0,1,1,0,15,4,62,7,2,69
2615521,0,1,1,0,59,4,62,7,2,70
2616052,0,1,1,0,40,0,5,4,2,70
2617063,0,1,1,1,59,15,45,3,2,70
2618310,0,1,1,1,53,8,35,8,2,71
2618391,0,2,1,0,0,99,99,3,2,71
2618952,0,1,1,1,59,3,35,5,2,71
2619982,0,0,0,0,0,0,99,0,0,71
2620297,0,1,1,1,59,7,45,5,2,71
2620574,0,1,1,1,59,7,45,6,2,72
2620847,0,0,0,0,0,0,99,0,0,72
2621013,0,2,0,0,0,8,99,5,2,72
2621301,0,1,1,1,59,4,62,9,2,72
2622266,0,1,1,2,56,8,27,5,2,73
2622308,0,1,1,0,59,5,45,7,2,73
2622407,0,1,1,2,59,8,35,6,2,73
2623165,0,1,0,2,5,3,1,2,2,73
2624511,0,1,0,0,33,9,18,4,2,81
2625912,0,1,1,1,59,20,27,8,2,82
2627421,0,1,1,2,59,10,45,7,2,74
2628256,0,1,1,1,59,4,87,7,2,75
2630848,0,2,0,0,0,1,99,4,2,76
2631206,0,1,1,1,59,7,45,7,2,76
2631777,0,1,1,1,50,10,35,6,2,76
2633163,0,2,0,0,0,2,99,1,2,77
2633245,0,1,1,1,59,14,62,5,2,77
2633394,0,2,1,0,0,12,99,5,2,77
2633676,0,1,1,1,40,4,27,4,2,77
2634013,0,2,0,0,0,6,99,2,2,77
2634433,0,1,1,2,59,12,35,5,2,77
2635138,0,2,0,0,0,4,99,3,2,78
2635634,0,1,1,1,58,5,87,5,2,78
2636472,0,1,1,0,5,12,8,4,2,78
2636496,0,1,1,1,30,4,35,5,2,78
2637140,0,2,0,0,0,4,99,3,2,78
2637187,0,1,0,1,59,4,22,4,2,78
2637351,0,1,1,1,47,17,45,8,2,78
2639472,0,2,1,0,0,3,99,6,2,80
2639954,0,2,0,0,0,99,99,2,2,80
2640310,0,1,1,1,56,6,35,6,2,80
2640661,0,1,1,1,46,12,45,7,2,80
2641173,0,1,1,1,59,2,62,6,2,80
2641421,0,2,1,0,0,99,99,8,2,83
2642006,0,1,1,1,58,4,35,5,2,83
2642974,0,1,1,1,50,6,35,6,2,83
2644152,0,1,1,1,37,0,35,4,2,84
2646991,0,1,1,1,50,11,27,8,2,85
2647036,0,1,1,2,25,4,22,6,2,85
2649235,0,2,0,0,0,4,99,1,2,86
2650362,0,1,1,1,59,2,99,9,2,86
2650422,0,2,1,0,0,2,99,3,2,86
2650911,0,2,0,0,0,99,99,3,2,86
2651537,0,1,1,1,59,7,45,5,2,86
2652001,0,1,1,1,30,2,27,5,2,86
2652270,0,0,0,0,0,0,99,0,0,86
2652830,0,2,1,0,0,12,99,5,2,87
2654052,0,1,1,1,59,15,62,4,2,87
2654630,0,2,1,0,0,7,99,4,2,87
2655876,0,1,1,1,59,18,45,8,2,87
2655934,0,2,1,0,0,99,99,3,2,87
2656237,0,1,1,0,28,11,5,3,2,90
2656625,0,2,0,0,0,3,99,4,2,90
2658378,0,2,1,0,0,57,99,4,2,90
2658980,0,2,0,0,0,9,99,4,2,90
2659750,0,2,0,0,0,2,99,4,2,90
2660082,0,1,1,0,41,3,4,4,2,90
2660141,0,1,1,2,40,1,9,5,2,90
2661262,0,1,0,2,59,18,13,6,2,91
2661314,0,2,0,0,0,99,99,5,2,91
2661770,0,1,1,1,59,15,22,8,2,91
2662787,0,2,0,0,0,4,99,4,2,91
2662869,0,2,0,0,0,3,99,2,2,91
2664579,0,1,1,1,59,35,8,6,2,92
2664726,0,1,1,1,28,4,9,6,2,92
2665393,0,2,1,0,0,1,99,1,2,92
2666125,0,2,0,0,0,6,99,4,2,93
2666185,0,1,1,0,59,8,27,7,2,93
2667361,0,2,0,0,0,6,99,3,2,93
2667402,0,1,1,2,40,12,8,3,2,93
2668661,1,1,2,0,59,25,13,6,2,93
2668757,0,2,0,0,0,24,99,6,2,93
2669331,0,1,1,0,59,32,35,7,2,93
2669821,0,1,1,1,59,14,16,6,2,93
2669876,0,2,1,0,0,6,99,3,2,93
2670255,0,2,0,0,0,9,99,2,2,94
2670928,0,1,1,0,59,10,9,5,2,94
2672643,0,1,1,1,59,12,11,9,2,95
2674001,0,0,0,0,0,0,99,0,0,95
2674599,0,1,1,0,40,5,9,5,2,96
2675350,0,1,1,1,59,12,8,6,2,96
2675943,0,2,0,0,0,3,99,5,2,96
2678885,0,1,1,0,35,11,9,7,2,97
2679877,0,1,1,2,38,20,11,2,2,97
2680130,0,2,0,0,0,6,99,4,2,97
2680692,0,2,1,0,0,2,99,9,2,104
2680925,0,2,1,0,0,4,99,2,2,104
2682782,0,1,1,1,59,10,27,9,2,105
2683104,0,2,0,0,0,7,99,5,2,105
2686024,0,1,1,2,40,5,13,3,2,106
2686603,0,1,1,1,59,5,22,6,2,108
2688530,0,2,0,0,0,0,99,5,2,108
2689038,0,2,0,0,0,1,99,3,2,109
2691145,0,2,0,0,0,6,99,4,2,107
2691833,0,2,0,0,0,3,99,3,2,107
2691899,0,1,1,0,59,9,18,8,2,107
2692643,0,0,0,0,0,0,99,0,0,107
2693166,0,1,1,0,59,5,11,6,2,107
2693323,0,1,1,2,59,14,6,5,2,107
2693353,0,1,1,2,59,10,16,7,2,107
2693450,0,0,0,0,0,0,99,0,0,107
2693662,0,2,0,0,0,99,99,3,2,107
2694576,0,1,1,1,59,3,22,5,2,110
2694804,0,2,0,0,0,5,99,1,2,110
2695245,0,1,1,2,50,12,11,7,2,110
2695313,0,2,1,0,0,9,99,5,2,110
2695982,0,2,1,0,0,2,99,2,2,110
2696284,0,0,0,0,0,0,99,0,0,110
2696463,0,1,0,0,59,11,3,2,2,110
2698830,0,2,0,0,0,3,99,2,2,111
2699232,0,2,0,0,0,3,99,5,2,111
2699258,0,0,0,0,0,0,99,0,0,111
2699265,0,1,1,1,36,7,8,5,2,111
2699330,0,1,1,2,59,9,22,6,2,111
2699341,0,2,1,0,0,12,99,4,2,111
2699695,0,1,1,2,48,15,18,6,2,111
2699969,0,1,1,2,59,12,13,5,2,111
2700330,0,1,1,2,28,4,8,3,2,111
2700987,0,0,0,0,0,0,99,0,0,112
2701650,0,2,0,0,0,0,99,4,2,112
2701722,0,1,1,0,33,15,8,5,2,112
2702530,0,0,0,0,0,0,99,0,0,112
2703799,0,1,2,2,59,15,13,9,2,112
2705130,0,0,0,0,0,0,99,0,0,112
2706144,0,0,0,0,0,0,99,0,0,113
2706691,0,2,1,0,0,14,99,4,2,113
2707201,0,1,1,2,40,21,16,8,2,113
2707491,0,1,1,2,59,7,11,5,2,113
2707493,0,1,1,1,59,11,9,6,2,113
2708066,0,1,1,2,36,5,11,5,2,113
2709170,0,1,1,2,59,15,11,6,2,114
2709201,0,2,1,0,0,6,99,5,2,114
2709261,0,1,1,1,42,6,13,6,2,114
2710782,0,1,1,2,13,5,8,3,2,114
2710899,0,1,1,0,38,18,11,6,2,100
2711961,0,2,1,0,0,3,99,4,2,100
2712668,0,1,1,1,59,10,18,9,2,100
2712760,0,2,0,0,0,5,99,1,2,100
2712912,0,2,0,0,0,5,99,1,2,100
2713070,0,2,0,0,0,3,99,4,2,100
2713167,0,1,1,0,23,5,1,6,2,100
2713417,0,1,1,2,37,12,13,6,2,100
2714901,0,2,0,0,0,10,99,3,2,100
2715513,0,1,1,2,45,8,8,3,2,101
2716716,0,0,0,0,0,0,99,0,0,101
2717530,0,2,0,0,0,6,99,5,2,102
2717603,0,1,1,1,59,8,35,7,2,102
2718046,0,2,1,0,0,99,99,6,2,102
2718868,0,2,1,0,0,2,99,5,2,102
2719656,0,2,1,0,0,99,99,4,2,102
2719859,0,1,1,0,40,0,13,5,2,102
2720123,0,1,1,2,45,15,11,7,2,103
2720355,0,2,1,0,0,2,99,3,2,103
2720369,0,1,1,2,40,10,7,5,2,103
2720436,0,1,1,0,51,8,11,8,2,103
2721853,0,2,1,0,0,7,99,5,2,103
2723313,0,2,0,0,0,2,99,3,2,98
2723381,0,2,1,0,0,99,99,3,2,98
2724330,0,1,1,2,40,4,22,4,2,98
2724361,1,1,1,0,35,10,13,5,2,98
2726153,0,2,1,0,0,4,99,4,2,99
2726516,0,2,1,0,0,3,99,4,2,99
2727052,0,0,0,0,0,0,99,0,0,99
2727462,0,1,1,2,59,12,62,9,2,99
2728234,0,2,1,0,0,2,99,6,2,188
2729198,0,1,1,2,25,17,11,7,2,188
2729903,0,2,1,0,0,3,99,7,1,188
2730087,0,1,1,2,59,4,16,6,2,188
2730428,0,1,1,1,20,99,1,5,2,188
2731861,0,2,0,0,0,2,99,5,2,188
2732233,0,1,1,1,59,5,62,5,2,189
2736339,0,2,1,0,0,5,99,9,2,189
2737737,0,1,1,2,42,13,22,7,2,182
2738519,0,1,1,2,32,4,9,4,2,182
2738714,0,1,1,2,36,6,35,8,1,182
2739235,0,2,1,0,0,1,99,5,2,183
2740121,0,1,1,2,50,2,22,6,2,183
2740187,0,1,1,0,59,5,27,7,2,183
2741566,0,1,1,2,33,4,16,6,2,184
2743151,0,1,1,1,40,21,99,9,2,185
2745983,0,2,0,0,0,6,99,2,2,186
2746485,0,1,1,0,40,2,22,6,2,186
2746756,0,1,1,0,25,6,27,5,2,186
2746891,0,0,0,0,0,0,99,0,0,186
2747347,0,1,1,2,24,4,18,6,2,186
2747356,0,1,1,1,30,3,18,5,2,186
2748059,0,1,1,2,50,12,22,9,2,187
2748288,0,1,1,2,50,10,27,6,2,187
2749628,0,2,1,0,0,10,99,5,2,187
2751003,0,1,1,1,59,30,45,9,2,124
2752251,0,2,0,0,0,6,99,1,2,124
2753231,0,1,1,0,50,18,27,7,2,125
2753430,0,1,1,1,59,30,45,9,2,125
2754228,0,2,1,0,0,9,99,1,2,125
2754375,0,1,1,1,59,14,35,7,2,125
2754480,0,1,1,2,50,12,16,5,2,125
2756054,0,1,1,0,59,6,13,2,2,126
2756231,0,1,1,1,35,9,16,7,2,126
2756825,0,2,0,0,0,3,99,2,2,128
2758152,0,1,1,0,59,25,18,8,2,128
2758342,0,2,0,0,0,9,99,3,2,128
2758584,0,1,1,2,59,12,27,4,2,127
2759181,0,1,1,0,32,3,16,5,2,127
2760502,0,1,1,0,40,0,3,6,2,127
2761629,0,2,0,0,0,2,99,3,2,129
2761734,0,1,0,1,41,15,22,6,2,129
2761801,0,2,0,0,0,2,99,4,2,129
2762167,0,2,0,0,0,12,99,5,2,129
2763745,0,2,0,0,0,57,99,6,2,130
2764281,0,1,1,1,59,3,22,5,2,130
2764314,0,1,1,2,59,20,16,3,2,130
2765264,0,2,0,0,0,4,99,3,2,130
2765657,0,2,0,0,0,6,99,3,2,130
2766680,0,2,1,0,0,18,99,6,2,131
2766838,0,1,1,2,40,10,16,4,2,131
2767263,0,1,1,2,59,6,11,5,2,131
2768598,0,2,0,0,0,3,99,3,2,131
2768816,0,1,1,0,47,5,13,6,2,131
2769022,0,2,0,0,0,4,99,1,2,131
2769748,0,2,0,0,0,1,99,6,2,132
2770035,0,1,1,0,59,17,27,7,2,132
2770062,0,1,1,1,59,18,22,4,2,132
2771452,0,1,1,0,50,6,13,8,2,132
2771904,0,1,1,1,59,12,22,6,2,132
2772168,0,1,1,2,59,7,35,8,2,132
2772282,0,1,1,1,59,15,87,6,2,133
2772449,0,0,0,0,0,0,99,0,0,133
2772527,0,2,0,0,0,6,99,3,2,133
2772687,0,1,1,1,59,57,45,6,2,133
2775231,0,1,1,1,59,35,62,4,2,133
2775374,0,1,1,2,59,36,45,6,2,133
2775731,0,1,1,1,59,12,62,5,2,133
2776564,0,1,1,2,48,28,45,6,2,134
2776696,0,2,0,0,0,1,99,2,2,134
2777319,0,2,0,0,0,12,99,4,2,134
2778045,0,1,1,1,59,57,99,7,2,134
